boomnummer,lat_volledig,omtrek_cm,kiemjaar,eigendom,ned_naam,karakter,jaar_vaststelling,kwaliteit,leeftijd,omtrek,cultuurhistorie,natuurwetenschappelijk,latitude,longitude
03.20.623.0106,fagus sylvatica,314,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55491530468655,5.068808074380204
03.20.623.0107,fagus sylvatica,283,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5548699116424,5.068817865744282
04.48.120.0219,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568345907348146,4.986066238978625
04.48.120.0220,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56830253152136,4.986075160752145
04.48.120.0221,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5682578105953,4.986085017487177
04.48.120.0222,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568212661092396,4.986095714545499
04.48.120.0223,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568169532438105,4.986103321552184
04.48.120.0224,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56812736270165,4.986115333631871
04.48.120.0225,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56807762458529,4.9861221335695864
04.48.120.0226,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568035113125774,4.986131480304032
04.48.120.0227,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56799218237431,4.986141753817192
04.48.120.0228,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56794570859942,4.986151597049374
04.48.120.0229,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.567902624239785,4.986159016063259
04.48.100.0078,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568747369727596,4.985979800883787
04.48.100.0079,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568790062721966,4.985970971504298
03.50.090.2809,fagus sylvatica 'atropurpurea',188,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54028526676116,5.090472917696271
03.10.550.0897,quercus robur,345,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55691454191957,5.054203527479556
03.10.550.0898,quercus robur,220,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting <10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55703552437805,5.054037707155569
03.10.550.0899,quercus robur,283,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting <10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55692358700324,5.054056105531661
03.10.550.0900,quercus robur,251,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55707877506648,5.053459991501271
03.10.550.0901,quercus robur,314,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.557089820489914,5.053317745307002
03.10.550.0902,quercus robur,345,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55696861289287,5.053476763267389
03.10.570.1210,malus,63,1900,particulier,appel,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55815694331166,5.062175046165067
03.10.570.1230,fagus sylvatica,204,1900,particulier,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.558454841178275,5.0630119580500885
03.10.570.1250,pyrus,63,1900,particulier,peer,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55826304483584,5.062197446108877
03.10.570.1270,pyrus,63,1900,particulier,peer,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.558310488100055,5.062210777153843
03.10.570.1290,pyrus,94,1900,particulier,peer,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55837276759149,5.062219416493006
03.10.570.1300,pyrus,63,1900,particulier,peer,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.558396508792484,5.062229888842378
03.10.570.1310,malus,31,1900,particulier,appel,karakteristieke vorm,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55842608585358,5.062237925708863
03.10.570.1320,quercus rubra,283,1940,particulier,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55859088675092,5.061208940309033
03.10.570.1330,fagus sylvatica,314,1900,particulier,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55861565919508,5.061441016077088
03.20.623.0108,fagus sylvatica,377,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.554793680826606,5.068841715438167
03.20.623.0109,fagus sylvatica,345,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.554677560768525,5.068863162504934
03.20.623.0111,fagus sylvatica,502,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.555134871871935,5.069843218763708
03.20.623.0112,fagus sylvatica,440,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55510816725963,5.06994614195523
03.20.623.0113,fagus sylvatica,440,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.555111205850935,5.070058936480678
03.25.415.0874,tilia x europaea,251,1930,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55969209026445,5.1019546334706805
03.25.420.3082,quercus palustris,361,1900,gemeentelijk,moeraseik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.558261157706376,5.101129334445218
03.25.420.3083,taxus baccata,220,1930,gemeentelijk,venijnboom,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55852700169025,5.1010321125547655
03.25.420.3085,tilia x europaea,220,1940,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55756191695508,5.102755605380191
03.10.550.0967,quercus robur,251,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55717619582523,5.05215631236131
03.10.570.0688,tilia x europaea,330,1920,particulier,hollandse/zwartelinde,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.558063038514504,5.061871179046362
03.10.570.0689,fagus sylvatica,361,1920,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55779431391498,5.06105191003704
03.10.570.0690,fagus sylvatica,377,1920,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55767280092455,5.061011728386533
03.10.570.0691,fagus sylvatica,377,1920,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55773550595518,5.060979554225647
03.10.570.0692,fagus sylvatica,408,1920,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.558569924929095,5.060967161418683
03.50.090.2815,fagus sylvatica 'atropurpurea',251,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.539663094324254,5.090244735175561
03.50.090.2819,fagus sylvatica 'atropurpurea',251,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.540973346786345,5.0900723259058775
04.81.530.1098,acer saccharinum,345,1930,gemeentelijk,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.586223176506344,5.0124247335552505
04.81.540.0259,acer saccharinum,283,1930,gemeentelijk,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.586499235987255,5.012806387040109
04.81.540.0260,acer saccharinum,283,1930,gemeentelijk,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58655472593421,5.012883140220191
03.50.077.0712,fagus sylvatica,220,1930,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54123373892523,5.08548975317306
03.50.077.0726,fagus sylvatica,220,1930,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54116384015218,5.08545727930714
03.50.077.0727,fagus sylvatica,251,1930,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.541095022447145,5.085425749737743
03.50.077.0728,fagus sylvatica,220,1930,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54102733460543,5.085393174904464
03.50.077.0729,fagus sylvatica,188,1930,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54095708674185,5.0853612802390975
03.50.077.0730,fagus sylvatica,220,1930,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54088782289797,5.085331036825283
03.50.077.0731,fagus sylvatica,220,1930,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54081732614635,5.085296751175333
03.50.090.2794,quercus robur,220,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54137586499178,5.09028336626735
03.50.090.2795,quercus robur,283,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54105088423569,5.090465557128419
03.50.090.2807,fagus sylvatica 'atropurpurea',283,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54049533082029,5.090320338294472
03.10.570.1340,fagus sylvatica,345,1900,particulier,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5585922789623,5.0617086225769885
03.10.570.1360,fagus sylvatica,251,1900,particulier,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55856761240162,5.062040739972086
03.10.570.1370,fagus sylvatica,251,1900,particulier,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.558548548729185,5.062283685162247
03.10.570.1380,fagus sylvatica,251,1900,particulier,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55853168829496,5.062533651501048
