object,omschrijving,type,soort,bouwjaar,levens_duur,renovatie_jaar,eigendom,onderhoudsplichtige,onderhouds_contract,onderhouds_niveau,wegdeel,exceptioneel_transport,relatie,kruisend_object,straat,opmerking,link,inspectie
ckw_1652,duiker,duikers,duiker diameter <1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,schepersdijk,castorpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1652%2f,inspectie 2012
ckw_0351,kade,kades,loskade damwand,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,industriehaven loven,industriehaven,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0351%2f,inspectie 2015 nebest
ckw_0460,voetgangersbrug,bruggen vast,brug hout,1980,30,2010,onbekend,onbekend,n.v.t.,basis,voet,n.v.t.,parkeerterrein,sloot,zwartvenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0460%2f,n.v.t.
ckw_0538,muur,muren,muur metselwerk,1985,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,zitelement in plein.,gazon in plein,molenbochtplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0538%2f,n.v.t.
ckw_1694,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,burg. letschertweg,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1694%2f,n.v.t.
ckw_0298,trap,trap,trap tegels,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,in talud,statenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0298%2f,inspectie 2015 nebest
ckw_1774,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,langs voldijk,voldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1774%2f,inspectie 2012
ckw_0531,grondkering,grondkeringen,grondkering beton,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,in gazon,wijboschstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0531%2f,inspectie 2015 nebest
ckw_0428,muur,muren,muur metselwerk,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,,wijkcentrum de ypelaer.,corellistraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0428%2f,inspectie 2015 nebest
ckw_0180,kademuur,grondkeringen,kademuur beton,1990,60,2050,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,geen,n.v.t.,,singel,drielstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0180%2f,inspectie 2015 nebest
ckw_0938,remmingswerk,aanlegrichting,meerpaal hout,2009,30,2039,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,scheepvaart,n.v.t., thv ckw_0151,piushaven,havendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0938%2f,n.v.t.
ckw_0604,voetgangersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,haaksbergenstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0604%2f,inspectie 2015 nebest
ckw_0434,wildrooster,faunavoorziening,faunapassage staal,1998,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,fauna,in ridderhofpad bij kruispunt met vlashoflaan.,riddershofpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0434%2f,inspectie 2015 nebest
ckw_1619,faunapassage,faunavoorziening,faunatunnel betonelementen,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,niet berekend,fauna,burg. letschertweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1619%2f,n.v.t.
ckw_1941,duiker,duikers,duiker diameter > 1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,beton,brakman,brakman,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1941%2f,inspectie 2012
ckw_0175,beschoeiing,grondkeringen,beschoeiing hout,1980,30,2010,brabantse delta,brabantse delta,brabantse delta,basis,geen,n.v.t.,,singel,buurmalsenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0175%2f,inspectie 2015 nebest
ckw_0527,steiger,steiger,steiger hout,1970,30,2000,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,geen,n.v.t.,recreatiegebied,vijver,quirijnstokpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0527%2f,inspectie 2015 nebest
ckw_1643,duiker,duikers,duiker diameter > 1mtr,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,n.v.t.,beton,atlasstraat,atlasstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1643%2f,inspectie 2012
ckw_1805,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs korte dijk,korte dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1805%2f,n.v.t.
ckw_1697,duiker,duikers,duiker diameter <1mtr,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,heibloemseweg - theseusstraat,heibloemseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1697%2f,n.v.t.
ckw_1797,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t., beton,langs letostraat,letostraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1797%2f,inspectie 2012
ckw_0014,faunapassage,faunavoorziening,faunatunnel beton rond,2015,,,gemeente tilburg,afdeling ruimtelijke uitvoering,,,auto-fiets-voet,n.v.t.,,,vloeiveldweg,,,n.v.t.
ckw_0649,kade,kades,loskade damwand,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,wilhelminakanaal,goirke kanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0649%2f,inspectie 2015 nebest
ckw_1717,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,half in dongen,vierbundersweg,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1717%2f,n.v.t.
ckw_0670,urilift,straatmeubilair,urinoir lift,2013,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,horecagebied,trottoir,heuvel,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0670%2f,n.v.t.
ckw_1709,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,onder in-uitrit,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1709%2f,n.v.t.
ckw_0278,voetgangersbrug,bruggen vast,brug beton,2008,60,2068,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,retentie,quirinustuinen,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0278%2f,inspectie 2015 nebest
ckw_0648,kade,kades,loskade damwand,2010,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,industriehaven loven,siriusstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0648%2f,inspectie 2015 nebest
ckw_0831,pergola,straatmeubilair,pergola staal,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,toegang parkeerkelder,willemsplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0831%2f,inspectie 2015 nebest
ckw_0220,faunapassage,faunavoorziening,faunatunnel betonelementen,2008,30,2038,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,fauna,tussen wildvang en talud thv viaduct bvvtvw.,ankeveenpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0220%2f,n.v.t.
ckw_1632,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs gesworenhoekseweg,gesworenhoekseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1632%2f,inspectie 2012
ckw_1811,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,langs dongenseweg,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1811%2f,n.v.t.
ckw_0474,jeugd ontmoetingsplaats,recreatieve gebieden,jeugd ontmoetingsplaats,2000,30,2030,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,speelplek,in gazon,besoijenpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0474%2f,n.v.t.
ckw_0382,kade,kades,kademuur gemetseld,1985,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,evenementen,piushaven,hopliedenkade,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0382%2f,n.v.t.
ckw_1876,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,bospad vloeiveld,afwatering  noorderbos,udenhoutseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1876%2f,n.v.t.
ckw_1638,duiker,duikers,duiker diameter <1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,beton,arestraat,brakman,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1638%2f,inspectie 2012
ckw_0728,fiets- voetganersbrug,bruggen vast,brug hout,2012,32,2044,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,,rivier de leij,meierijpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0728%2f,inspectie 2015 nebest
ckw_1752,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs  korte dijkweg,korte dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1752%2f,n.v.t.
ckw_0364,pergola,straatmeubilair,pergola staal,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,recreatiegebied,stadspark,oude dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0364%2f,inspectie 2015 nebest
ckw_1950,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,inrit aalsumstraat,aalsumstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1950%2f,n.v.t.
ckw_1748,duiker,duikers,duiker diameter <1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,onder gesworenhoekseweg,gesworenhoekseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1748%2f,n.v.t.
ckw_0638,steiger,steiger,steiger beton,2004,30,2034,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,vijver reeshofpark,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0638%2f,inspectie 2015 nebest
ckw_0274,hellingbaan,object overstijgende,helling asfalt,1993,,,gemeente tilburg,wonenbreburg,n.v.t.,basis,voet,n.v.t.,,woonlevel.,wingerdhoek,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0274%2f,n.v.t.
ckw_1737,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,langs uiterste stuiver-west,uiterste stuiver-west,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1737%2f,n.v.t.
ckw_0612,tunnel,tunnels,tunnel beton,2004,60,2064,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto,niet berekend,prorail,spoorlijn,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0612%2f,inspectie 2015 nebest
ckw_1679,duiker,duikers,duiker diameter <1mtr,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,castorpad-castorstraat,schepersdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1679%2f,inspectie 2012
ckw_0615,fiets- voetganersbrug,bruggen vast,brug staal - hout,1995,40,2035,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,,dongevallei,sneekpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0615%2f,inspectie 2015 nebest
ckw_0307,verkeersviaduct,viaducten,viaduct beton,1998,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto,n.v.t.,knooppunt de baars,kw 5 rijkswaterstaat,meierijpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0307%2f,n.v.t.
ckw_0244,grondkering,grondkeringen,grondkering beton,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,bus-keerplaats,dr. hub van doorneweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0244%2f,inspectie 2015 nebest
ckw_0809,trap,trap,trap tegels,2004,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,stadhuisplein,zwijsenplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0809%2f,inspectie 2015 nebest
ckw_0800,geluidscherm,weg geluidsreductie,geluidscherm staal - kunststof,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,vlodroppad,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0800%2f,inspectie 2015 nebest
ckw_1683,duiker,duikers,duiker diameter <1mtr,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,kunststof,baron van voorts tot voortsweg,pater geurtjensweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1683%2f,inspectie 2012
ckw_1868,duiker,duikers,duiker diameter > 1mtr,1960,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto-fiets,n.v.t.,,onder a-58,keistoep,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1868%2f,n.v.t.
ckw_0842,,,,,,,,,,,,,,,,,,
ckw_0840,,,,,,,,,,,,,,,,,,
ckw_0841,,,,,,,,,,,,,,,,,,
ckw_0843,,,,,,,,,,,,,,,,,,
ckw_0218,geluidscherm,spoor geluidsreductie,geluidscherm metaal - kokowal,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,prorail,spoorlijn,zaamslagstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0218%2f,inspectie 2015 nebest
ckw_0453,stuw,stuwen,stuw beton,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,afwateringsloot,erebusstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0453%2f,n.v.t.
ckw_0301,voetgangersbrug,bruggen vast,brug beton,2012,60,2072,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,retentie,quirinustuinen,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0301%2f,inspectie 2015 nebest
ckw_0811,voetgangersbrug,bruggen vast,brug hout,2004,30,2034,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,sloot speelbos,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0811%2f,inspectie 2015 nebest
ckw_1705,duiker,duikers,duiker diameter <1mtr,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,n.v.t.,,onder burg. letschertweg thv eindsestraat,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1705%2f,n.v.t.
ckw_0230,damwand,waterreguleringswerken,damwand staal,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,korvelse waterloop,koebrugseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0230%2f,inspectie 2015 nebest
ckw_0467,trap,trap,trap tegels,2003,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,naar ketelhavenplein,talud,reeshofweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0467%2f,n.v.t.
ckw_1793,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t., beton,langs letostraat,letostraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1793%2f,inspectie 2012
ckw_1921,faunapassage,faunavoorziening,faunatunnel betonelementen,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,niet berekend,fauna,"onder burg. letchertweg ,links ven de spinder",burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1921%2f,n.v.t.
ckw_0528,steiger,steiger,steiger hout,1970,30,2000,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,geen,n.v.t.,recreatiegebied,vijver,quirijnstokpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0528%2f,inspectie 2015 nebest
ckw_1780,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t., beton,langs erebusstraat,erebusstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1780%2f,inspectie 2012
ckw_1860,faunapassage,faunavoorziening,faunapassage betonconstructie,2013,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,fauna,talud riddershofpad,riddershofpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1860%2f,n.v.t.
ckw_0644,steiger,steiger,steiger metaal - hout,2011,40,2051,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,surfplas ( tradepark),docklands,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0644%2f,inspectie 2015 nebest
ckw_1896,duiker,duikers,duiker diameter > 1mtr,1963,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,n.v.t.,nieuwe ley,a-58,lage wal,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1896%2f,n.v.t.
ckw_1673,duiker,duikers,duiker diameter <1mtr,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,staal,herastraat,apollostraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1673%2f,inspectie 2012
