FID,cte,thema,themb,omschr,datum,gradenhoek,hecto,z,eignam,layer,dtm,mutatie_co,dtb_id,se_anno_cad_data,gdb_geomattr_data,shape
dtb_lijn.2000164,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663204,,,"LINESTRING (182694.8440000005 340976.7340000011, 182692.48999999836 340975.6429999992, 182691.86499999836 340973.4239999987, 182691.07299999893 340970.6079999991, 182688.40799999982 340962.1950000003, 182686.22300000116 340955.98999999836, 182684.38100000098 340950.22199999914)"
dtb_lijn.2000165,T0105,,VTB,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,M,46663205,,,"LINESTRING (182684.38100000098 340950.22199999914, 182686.47199999914 340949.7259999998, 182691.32600000128 340949.14400000125, 182699.2419999987 340948.43400000036)"
dtb_lijn.2000166,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663206,,,"LINESTRING (182710.76700000092 340947.4919999987, 182699.2419999987 340948.43400000036)"
dtb_lijn.2000189,T0105,,,raster/hekwerk,2007-04-01T00:00:00,,,,,1,1,O,46663229,,,"LINESTRING (179998.61800000072 331922.1160000004, 179994.87799999863 331919.8759999983, 180001.33900000155 331921.01999999955, 180010.34699999914 331922.7520000003, 180019.8440000005 331924.44900000095, 180028.22199999914 331925.7650000006, 180037.34699999914 331926.86300000176, 180047.19099999964 331927.8990000002, 180057.11100000143 331928.6030000001, 180066.39400000125 331929.1710000001, 180077.22399999946 331928.9459999986, 180086.7049999982 331928.2250000015, 180097.5540000014 331926.86100000143, 180107.87799999863 331924.75, 180117.1950000003 331922.3500000015, 180124.80600000173 331920.1950000003)"
dtb_lijn.2000190,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663230,,,"LINESTRING (180098.1090000011 331875.0300000012, 180096.72100000083 331868.59899999946, 180073.83900000155 331878.9789999984, 180044.4699999988 331891.9140000008, 180018.73800000176 331902.6259999983, 179999.07499999925 331911.04300000146, 179993.12000000104 331913.50400000066, 179990.90199999884 331914.51399999857)"
dtb_lijn.2000191,T0105,,VTB,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663231,,,"LINESTRING (180006.7250000015 331932.16800000146, 180008.91200000048 331933.3289999999, 180013.51700000092 331935.80900000036, 180019.40399999917 331939.15399999917, 180024.59099999815 331942.13800000027)"
dtb_lijn.2000192,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663232,,,"LINESTRING (180015.89699999988 331932.3969999999, 180012.26000000164 331930.29100000113, 180009.03700000048 331928.42500000075)"
dtb_lijn.2000167,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46663207,,,"LINESTRING (182730.7109999992 340601.3669999987, 182728.3359999992 340604.0929999985, 182726.44299999997 340605.6180000007, 182724.30600000173 340606.1499999985, 182721.83300000057 340605.5859999992, 182718.48000000045 340603.7250000015, 182714.44000000134 340600.48800000176, 182712.20100000128 340598.15399999917, 182709.7509999983 340594.80799999833, 182707.1339999996 340590.08900000155, 182704.6409999989 340587.0320000015, 182699.20199999958 340583.69299999997, 182694.34800000116 340581.5379999988, 182689.3110000007 340577.81799999997, 182686.63899999857 340575.4470000006, 182685.12900000066 340575.14400000125, 182683.01000000164 340577.0020000003, 182680.90799999982 340579.97300000116, 182678.8359999992 340581.1939999983, 182675.36400000006 340581.72199999914, 182672.56899999827 340581.59099999815, 182670.78799999878 340580.68299999833, 182667.84600000083 340577.59800000116, 182665.21400000155 340573.8530000001, 182663.95800000057 340572.6270000003, 182662.65799999982 340572.78599999845, 182660.9140000008 340574.85500000045, 182659.38199999928 340578.21499999985, 182658.06500000134 340580.78400000185, 182656.80200000107 340581.88899999857, 182654.7740000002 340581.62999999896, 182652.92500000075 340580.4079999998, 182651.7190000005 340578.93200000003, 182649.3759999983 340571.53500000015, 182647.83900000155 340566.368999999, 182646.7259999998 340566.01399999857, 182645.45800000057 340567.01099999994, 182643.4919999987 340569.8929999992, 182641.49599999934 340570.8599999994, 182639.1099999994 340570.48800000176, 182632.75699999928 340567.2989999987, 182625.9699999988 340565.0009999983, 182621.07299999893 340562.9450000003, 182618.63800000027 340560.7120000012, 182617.12000000104 340558.49500000104, 182615.43100000173 340553.84099999815, 182614.89799999818 340550.6790000014, 182613.9609999992 340549.76300000027, 182610.76799999923 340550.6070000008, 182606.2589999996 340552.37900000066, 182602.1169999987 340554.0089999996, 182600.48800000176 340553.8590000011, 182598.55900000036 340552.6889999993, 182596.74599999934 340550.5450000018, 182594.70199999958 340546.4750000015, 182593.88500000164 340543.47100000083, 182591.87299999967 340542.4079999998, 182588.7950000018 340542.7320000008, 182582.0780000016 340541.9750000015, 182576.81500000134 340540.2529999986, 182573.06599999964 340538.2529999986, 182569.55900000036 340535.5240000002, 182566.2509999983 340530.1070000008, 182560.23099999875 340520.67500000075, 182553.0859999992 340509.76199999824, 182546.7030000016 340499.7580000013, 182543.98699999973 340496.4549999982, 182540.6169999987 340495.2829999998, 182537.22899999842 340495.8280000016, 182533.68400000036 340496.42500000075, 182531.88800000027 340496.493999999, 182530.26799999923 340492.2419999987, 182532.34699999914 340490.8599999994, 182536.14699999988 340489.77899999917, 182539.66800000146 340489.938000001, 182543.51099999994 340491.2340000011, 182547.03500000015 340492.7509999983, 182549.8440000005 340495.0780000016, 182553.813000001 340501.9079999998, 182558.48600000143 340509.8729999997, 182562.72899999842 340516.3370000012, 182568.26700000092 340525.4299999997, 182571.41800000146 340531.1429999992, 182573.87999999896 340534.2580000013, 182576.7049999982 340536.3539999984, 182580.85599999875 340538.0549999997, 182586.3660000004 340539.11400000006, 182592.41600000113 340539.2100000009, 182595.4360000007 340540.05799999833, 182597.4849999994 340541.80700000003, 182599.2890000008 340546.3819999993, 182600.311999999 340548.33300000057, 182601.6330000013 340549.6979999989, 182603.12999999896 340550.0170000009, 182606.92300000042 340548.51099999994, 182613.2190000005 340546.6020000018, 182616.17399999872 340546.2030000016, 182617.7749999985 340546.94299999997, 182618.5249999985 340549.33900000155, 182618.76900000125 340553.8429999985, 182620.1490000002 340557.3590000011, 182622.2419999987 340559.8819999993, 182625.14400000125 340561.5489999987, 182632.7749999985 340564.38500000164, 182640.5469999984 340567.4360000007, 182641.67399999872 340567.4200000018, 182642.57400000095 340566.62099999934, 182644.5460000001 340563.75, 182646.73200000077 340562.4389999993, 182648.69299999997 340562.2820000015, 182650.20800000057 340564.4679999985, 182652.57499999925 340571.48699999973, 182654.05600000173 340577.1020000018, 182654.92599999905 340578.6730000004, 182655.97700000182 340578.71599999815, 182656.85300000012 340577.6579999998, 182659.57699999958 340571.8449999988, 182661.39400000125 340569.40300000086, 182663.23000000045 340568.71400000155, 182665.01900000125 340569.08199999854, 182667.0399999991 340570.87900000066, 182669.64299999923 340575.7829999998, 182671.81500000134 340577.9789999984, 182673.50299999863 340578.993999999, 182675.78299999982 340579.4849999994, 182677.82200000063 340579.04300000146, 182679.56799999997 340577.3720000014, 182680.68499999866 340575.0529999994, 182682.92599999905 340573.0799999982, 182684.8350000009 340572.2320000008, 182687.17300000042 340572.30099999905, 182689.11899999902 340573.2340000011, 182691.70600000024 340576.311999999, 182694.8040000014 340578.6409999989, 182700.5249999985 340581.6950000003, 182705.7100000009 340584.3990000002, 182708.05299999937 340586.3729999997, 182709.74300000072 340589.3200000003, 182711.38100000098 340592.4539999999, 182714.0949999988 340596.15300000086, 182717.20699999854 340599.2030000016, 182720.7190000005 340601.95800000057, 182723.1009999998 340602.94999999925, 182724.93100000173 340602.7259999998, 182726.80900000036 340601.4979999997, 182728.59600000083 340599.59099999815)"
dtb_lijn.2000168,T0105,,,raster/hekwerk,2014-01-23T00:00:00,,,,,1,1,M,46663208,,,"LINESTRING (182627.7589999996 340032.7710000016, 182640.99599999934 340040.48099999875, 182648.34699999914 340045.2419999987, 182657.51300000027 340046.2280000001, 182670.94099999964 340047.9360000007, 182679.95800000057 340048.66699999943)"
dtb_lijn.2000169,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663209,,,"LINESTRING (182659.70699999854 340059.5309999995, 182654.72199999914 340052.9219999984, 182651.9919999987 340049.48099999875)"
dtb_lijn.2000170,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46663210,,,"LINESTRING (182648.34699999914 340045.2419999987, 182651.9919999987 340049.48099999875)"
dtb_lijn.2000171,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663211,,,"LINESTRING (182598.07400000095 339967.11199999973, 182599.64600000158 339967.36300000176)"
dtb_lijn.2000172,T0105,,VTO,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662750,,,"LINESTRING (180020.50200000033 332104.52899999917, 180027.45100000128 332109.5520000011)"
dtb_lijn.2000173,T0105,,VTO,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662751,,,"LINESTRING (180015.88899999857 332099.1570000015, 180020.50200000033 332104.52899999917)"
dtb_lijn.2000174,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662752,,,"LINESTRING (180151.6259999983 332040.91099999845, 180131.19099999964 332048.58399999887, 180110.0469999984 332056.33399999887, 180085.1649999991 332065.9439999983, 180057.80799999833 332076.64400000125, 180029.3590000011 332087.4919999987, 180017.19200000167 332092.58999999985, 180016.12000000104 332092.8920000009)"
dtb_lijn.2000175,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662753,,,"LINESTRING (180155.83300000057 332024.86100000143, 180137.3590000011 332032.5229999982, 180108.06599999964 332044.31500000134, 180085.37799999863 332053.3350000009, 180065.51099999994 332061.05099999905, 180043.02299999818 332070.3110000007, 180023.64499999955 332078.1799999997, 180008.58700000122 332083.77899999917, 180007.61499999836 332084.2870000005)"
dtb_lijn.2000176,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662754,,,"LINESTRING (180027.45100000128 332109.5520000011, 180034.1640000008 332114.1550000012, 180041.76900000125 332118.9459999986)"
dtb_lijn.2000177,T0105,,VTB,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662755,,,"LINESTRING (180016.12000000104 332092.8920000009, 180011.21400000155 332088.44200000167, 180007.61499999836 332084.2870000005)"
dtb_lijn.2000178,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662756,,,"LINESTRING (180015.88899999857 332099.1570000015, 180022.02299999818 332104.27699999884, 180028.1700000018 332109.3729999997, 180036.39400000125 332115.1070000008, 180041.76900000125 332118.9459999986)"
dtb_lijn.2000179,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662757,,,"LINESTRING (180021.89200000092 332098.3729999997, 180019.70199999958 332096.493999999, 180016.12000000104 332092.8920000009)"
dtb_lijn.2000180,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662758,,,"LINESTRING (179949.20899999887 332041.31500000134, 179957.92300000042 332046.03500000015, 179967.5610000007 332051.72399999946, 179977.95100000128 332058.23000000045, 179986.10300000012 332064.39499999955, 179994.19799999893 332070.8220000006, 180000.875 332076.45699999854, 180003.00699999928 332078.4079999998, 180008.58700000122 332083.77899999917, 180011.96400000155 332087.56500000134, 180017.19200000167 332092.58999999985, 180021.89200000092 332098.3729999997)"
dtb_lijn.2000181,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663221,,,"LINESTRING (180026.93200000003 331938.3779999986, 180024.21700000018 331936.4389999993)"
dtb_lijn.2000182,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663222,,,"LINESTRING (180131.8289999999 331933.9990000017, 180117.94900000095 331937.97100000083, 180105.1000000015 331941.26900000125, 180095.93499999866 331943, 180086.2349999994 331944.20800000057, 180071.28200000152 331944.4059999995, 180051.02100000158 331943.71499999985, 180031.33399999887 331942.93400000036, 180029.95600000024 331941.3359999992)"
dtb_lijn.2000183,T0105,,VTO,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663223,,,"LINESTRING (180024.59099999815 331942.13800000027, 180017.37299999967 331941.84800000116)"
dtb_lijn.2000184,T0105,,VTB,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663224,,,"LINESTRING (180024.21700000018 331936.4389999993, 180015.89699999988 331932.3969999999)"
dtb_lijn.2000185,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46663225,,,"LINESTRING (180015.89699999988 331932.3969999999, 180022.37200000137 331932.66000000015, 180032.8359999992 331933.6979999989, 180044.26700000092 331934.7719999999, 180054.84899999946 331935.40300000086, 180065.33300000057 331936.34899999946, 180074.97800000012 331936.3359999992, 180083.58100000024 331935.9840000011, 180092.14400000125 331934.7199999988, 180103.42700000107 331932.98900000006, 180113.313000001 331930.7989999987, 180122.94900000095 331928.5940000005, 180127.77600000054 331927.2710000016)"
dtb_lijn.2000186,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46663226,,,"LINESTRING (180129.93400000036 331930.78400000185, 180118.125 331934.0170000009, 180105.05099999905 331937.17599999905, 180092.6700000018 331939.70600000024, 180080.64400000125 331940.5789999999, 180066.30299999937 331940.7490000017, 180050.02800000086 331939.75, 180035.30200000107 331938.5009999983, 180028.98000000045 331937.59800000116, 180024.21700000018 331936.4389999993)"
dtb_lijn.2000187,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46663227,,,"LINESTRING (180026.93200000003 331938.3779999986, 180029.95600000024 331941.3359999992)"
dtb_lijn.2000188,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663228,,,"LINESTRING (180088.48000000045 331843.8929999992, 180065.19299999997 331855.13800000027, 180035.26799999923 331869.4230000004, 180012.62099999934 331880.33100000024, 179992.80900000036 331889.8020000011, 179975.27100000158 331898.1889999993, 179963.25600000098 331904.1719999984)"
dtb_lijn.2000248,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662451,,,"LINESTRING (179367.22100000083 330893.3839999996, 179384.07699999958 330879.3570000008, 179417.0080000013 330851.87000000104, 179457.34699999914 330818.12000000104, 179494.9219999984 330786.8420000002, 179520.4609999992 330765.5300000012)"
dtb_lijn.2000193,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46663233,,,"LINESTRING (180125.9450000003 331924.4389999993, 180115.9459999986 331927.0720000006, 180103.08999999985 331929.875, 180089.90300000086 331931.7659999989, 180077.00699999928 331933.1730000004, 180064.4219999984 331933.30000000075, 180049.4200000018 331932.01300000027, 180035.74700000137 331931.16099999845, 180021.94299999997 331929.3429999985, 180014.33900000155 331928.131000001, 180009.03700000048 331928.42500000075)"
dtb_lijn.2000194,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46663234,,,"LINESTRING (179998.61800000072 331922.1160000004, 180003.28599999845 331922.66000000015, 180011.05700000003 331923.9360000007, 180022.1400000006 331925.9360000007, 180031.99399999902 331927.41099999845, 180040.2030000016 331928.68400000036, 180051.20199999958 331929.6649999991, 180061.39200000092 331930.42500000075, 180070.67500000075 331930.69200000167, 180081.29899999872 331930.5610000007, 180093.0390000008 331929.2490000017, 180105.08399999887 331927.3260000013, 180114.73099999875 331924.96599999815, 180122.22199999914 331923.1649999991, 180125.6499999985 331922.0020000003)"
dtb_lijn.2000195,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46663235,,,"LINESTRING (180026.2580000013 331920.6169999987, 180017.2740000002 331919.51399999857)"
dtb_lijn.2000196,ZH7,,,talud(bovenkant),2007-04-01T00:00:00,,,,,1,1,O,46663236,,,"LINESTRING (180010.67599999905 332571.79199999943, 180010.12299999967 332568.7580000013, 180009.1330000013 332564.7490000017, 180007.1799999997 332557.9679999985, 180005.58300000057 332554.1570000015, 180004.16000000015 332550.2580000013, 180002.71799999848 332547.29199999943, 180001.44999999925 332545.75499999896, 180000.6240000017 332545.1939999983)"
dtb_lijn.2000197,ZH7,,,talud(bovenkant),2007-04-01T00:00:00,,,,,1,1,O,46663237,,,"LINESTRING (179945.54300000146 332498.3759999983, 179939.47199999914 332495.3770000003, 179934.5850000009 332492.54199999943)"
dtb_lijn.2000198,ZH6,,,talud(onderkant),2007-04-01T00:00:00,,,,,1,1,O,46663238,,,"LINESTRING (180000.6240000017 332545.1939999983, 180000.3660000004 332547.02699999884, 180002.33300000057 332551.46599999815, 180004.67700000107 332558.15900000185, 180007.52600000054 332566.4979999997, 180009.7349999994 332572.0639999993, 180012.83799999952 332578.6460000016, 180017.4690000005 332584.16899999976)"
dtb_lijn.2000199,ZH6,,,talud(onderkant),2007-04-01T00:00:00,,,,,1,1,O,46662778,,,"LINESTRING (179563.72300000116 331946.16899999976, 179565.68499999866 331949.3420000002, 179567.41600000113 331952.1649999991, 179568.80299999937 331954.6579999998, 179568.40100000054 331956.0009999983)"
