OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
1207,S,w193R-w197L,Pseudo,WISSEL_GW,WISSEL_GW,193,197,e67b0924-3d47-4da7-8997-e49eb42710dd,3f844068-861a-430b-ac15-ac6a4eb9f571,41f1c107-b4e2-40d9-939e-d531aca204bf,82f0cbd8-88a4-e5e4-6190-05f3a7546b30,,0.034065,"0,034065",0.041649,"0,041649",64.756517,"64,756517",64.764073,"64,764073",518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,dedbaef7-7a17-407d-9c1d-9e1b522bb0c5,193R,518_193R_64.7
1208,S,w461B/463T-s710,Pseudo,WISSEL_EW,Lichtsein,461B/463,466,5b643ad2-f952-4c63-ace3-534ec7296d72,19fab0ed-e26d-43c9-b003-a8099e6cc127,5c65bb23-2469-4a56-9bc8-c37d66847959,a31e83d9-655e-a296-b4ba-8c14b4f5613f,,0.02301,"0,023010",0.1169,"0,116900",73.163026,"73,163026",73.257004,"73,257004",127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,89cd01c0-3ccc-4be8-a048-6d94b1fc9a86,463T,127_463T_73.1
1209,S,s8-w195AV,Pseudo,Lichtsein,WISSEL_GW,198,195A,443530c0-f492-4074-86d4-62c36923dbcd,a30b30dc-3bcd-4035-b625-0211bc8f2edd,253ec4d6-c75a-4664-99ed-7dd06315870a,fe3f6739-1e5b-8808-e777-c9caacef2e7c,,0.349012,"0,349012",0.401572,"0,401572",32.363373,"32,363373",32.41479,"32,414790",624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,609d2690-e6bb-44cb-9831-45802222a4c2,155BV,624_155BV_32.0
1210,W,507A/507B,Benoemd,,,,,,,,,2576c04d-41f8-4dee-ad44-0cacd5e4ef95,0,"0,000000",0.009975,"0,009975",504.424251,"504,424251",504.434163,"504,434163",115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,Sdmga-Vdgvch,Schiedam Goederenoverdrachtspoor Aansluiting -  Vlaardingen Vulcaanhaven ,291919c2-d32a-4a35-a6a2-b6523a70377d,507AS,
1211,W,121B/187A,Benoemd,,,,,,,,,84d2a7fe-1b18-4092-8419-fa3a21a8a131,0.127251,"0,127251",0.137227,"0,137227",50.912409,"50,912409",50.902557,"50,902557",618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,eb25a6ee-1eaa-4095-a6b9-f4ef58cbee2c,121AP,
1212,W,901,Benoemd,,,,,,,,,d40e41ef-236d-4a68-be0e-abbf790f603f,0,"0,000000",0.034065,"0,034065",22.850409,"22,850409",22.884446,"22,884446",107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,6f23c324-37f6-4ff5-9476-53ab12c4b09d,901R,
1213,S,161,Benoemd,WISSEL_GW,Ontspoorinrichting,869A,St875,b7d1c711-4ef7-43e0-a2fe-488d369390ba,ee835e22-c9a7-49c6-ac30-7ce25f3626bd,03cc5216-1da1-4b7a-893d-5ec500a21f31,abe28d0e-8e8a-4095-8940-d19bf0a765a5,,0.034066,"0,034066",0.302675,"0,302675",50.457669,"50,457669",50.180894,"50,180894",618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,66f38afb-0004-41ab-a03b-7c0eeaf7168c,869AR,618_869AR_50.5
1214,W,8213A,Benoemd,,,,,,,,,9b98a5ef-35ac-4512-8537-03789cf1b37e,0,"0,000000",0.004501,"0,004501",12.15281,"12,152810",12.14837,"12,148370",662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,c24b4cd0-10a5-47b1-a091-7b8247a3dde7,8213AV,
1215,W,211A,Benoemd,,,,,,,,,5cd158fc-7b4b-47bf-8c0e-5d1636df3a08,0,"0,000000",0.038885,"0,038885",83.255061,"83,255061",83.292482,"83,292482",555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,aeb2d534-3747-4712-b4c3-16a4c3bbb5f1,211AR,
1216,W,27,Benoemd,,,,,,,,,50d54573-ecee-4d8b-91d7-79dc51886a22,0,"0,000000",0.02857,"0,028570",43.068078,"43,068078",43.09663,"43,096630",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,f8964336-f0bc-4aaf-a742-a43ba74800a5,27L,
1217,W,273B,Benoemd,,,,,,,,,33021bf9-16ed-4b7a-9ff4-dc96f5fef6df,0,"0,000000",0.0045,"0,004500",15.991829,"15,991829",15.98737,"15,987370",625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,609113f5-a10c-46d0-bf42-abcaab127c83,273BV,
1218,W,K1305,Benoemd,,,,,,,,,1bfc3f24-7343-4f7e-8291-528b85feddf7,0.016835,"0,016835",0.020378,"0,020378",23.5199,"23,519900",23.516404,"23,516404",564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,1c5c4208-afc3-400f-a951-025f54c0972c,1313T,
1219,S,s203a-w953AV,Pseudo,Lichtsein,WISSEL_GW,952,953A,6b3e3fd1-4c1a-4332-bad4-e2e169e98ec3,9ee3745f-af47-4924-ad13-df3fb563c1e9,d55f61b3-6a0d-4c59-98f4-005985bcbf78,7a4d2426-a32f-c846-44d7-3c0973f248d9,,0.222171,"0,222171",0.232895,"0,232895",43.899346,"43,899346",43.908893,"43,908893",163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,c4929986-69d1-4203-95be-f30562010086,931BV,163_931BV_43.7
1220,S,s2001-w2035R,Pseudo,Lichtsein,WISSEL_GW,2020,2035,412eb1bd-7d7b-4a65-affb-d505a437c1d6,f6607e44-dc50-47e9-b322-ef60a85dce16,131507f4-37aa-4d1b-a96f-967a69eea619,d0225d11-1fa8-ef59-f03d-ce5716d11291,,0.860805,"0,860805",0.99601,"0,996010",40.300153,"40,300153",40.43577,"40,435770",135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,6f442bc1-98e7-4b2c-9f34-b7380a14f4cb,2001L,135_2001L_39.4
1221,W,103,Benoemd,,,,,,,,,effc95dd-25d4-49f4-8ee5-3ca39f154bca,0.767515,"0,767515",0.801603,"0,801603",41.700836,"41,700836",41.735189,"41,735189",950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",56b20ae7-e71b-41d1-8c9f-1a554da890eb,73AL,
1222,S,w3R-s124,Pseudo,WISSEL_GW,Bordsein,3,,01f2c0da-3e84-43ad-bad6-c53826e94c60,0c8072dd-0936-4de6-ab7d-1e065e28a8de,8484e0c4-ff81-4224-ab28-e519fbc684e8,b4239784-a43f-4ce6-856f-ab0d9ff8e9b1,,0.03289,"0,032890",0.071542,"0,071542",100.500183,"100,500183",100.538399,"100,538399",825,,825,825__,Roosendaal Majoppeveld Noord,Rsd-Rsdmn,Roosendaal - Roosendaal Majoppeveld Noord ,08d3752c-a8e9-4c61-960a-c70935cf0fb4,3R,122_3R_3.3
1223,W,8m,Benoemd,Lichtsein,WISSEL_EW,244,525A/525B,df888f77-16b1-4190-aa5a-474c8239efa7,f3b26dd4-7d68-443a-a3ab-bb147701f663,,,640d7ea8-016a-46b8-9991-9372d7170274,0.027507,"0,027507",0.034064,"0,034064",83.614624,"83,614624",83.607873,"83,607873",555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,3985bcf6-4ae7-4688-a1ea-77019ea87d9f,241L,
1224,W,9001,Benoemd,,,,,,,,,95896ed1-c087-487a-95fe-9512c3f4e0fe,0.06312,"0,063120",0.06762,"0,067620",200.74912,"200,749120",200.753621,"200,753621",900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,423aaa65-648c-4c57-8bd3-a4393022f8ab,575R,
1225,W,85B,Benoemd,,,,,,,,,7a00e9a2-1d21-4ec1-80b3-7ebf3a230946,0,"0,000000",0.031465,"0,031465",27.794682,"27,794682",27.82545,"27,825450",609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,4bb834bf-5b23-4022-bb20-405fff72fb39,85BR,
1226,S,s49-wJJJV,Pseudo,Bordsein,WISSEL_GW,,JJJ,ac38bf9e-4079-4597-af52-6127651baa44,fa28e220-de4e-4b46-ae8f-722a35fc49ed,58441e6f-db65-4030-8ec2-aa15940a77c2,5f6e9c5f-01a4-40d3-86c2-da44b22ec6d1,,0.395284,"0,395284",0.426717,"0,426717",101.283563,"101,283563",101.314751,"101,314751",851,a,851,851_a,Born Franciscushaven,Bon-Bonoh,Born-Born Overlaadhaven ,7a7bd389-041d-480e-9cbf-3ee378664037,913R,851_913R_100.9
1227,S,s952-w271R,Pseudo,Lichtsein,WISSEL_GW,272,271,6d7a7882-1acc-4634-9c70-550e9f976058,6709afe9-b933-4087-988b-617bc4658c06,51e5e3c3-6828-4faf-978c-4e3205bd77c3,2651d12a-4428-dd6f-3692-429e59b15cf2,,0.822149,"0,822149",1.069064,"1,069064",94.686413,"94,686413",94.932856,"94,932856",507,b,507,507_b,Velperbroek Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,b315959a-9cf3-487e-8e95-90b3e1c74740,241L,507_241L_93.9
1228,W,185A/195B,Benoemd,,,,,,,,,6ea161ad-e483-4ebe-85c5-c716d4571677,0.002949,"0,002949",0.018013,"0,018013",50.8425,"50,842500",50.827439,"50,827439",618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,8670df10-0cf9-426b-ba12-d450b3e16542,183BV,
1229,S,sZC1-w411AL,Pseudo,Lichtsein,WISSEL_GW,406,411A,452c73ec-2572-4d1e-adeb-bc61b7b8f21f,8dc52c81-f62f-4c76-a8f1-7355df39f247,419d9ec5-0a98-4565-abb7-1cfdb5356d65,3e956ed2-855f-b890-10a8-e5d72eb0d797,,0.082698,"0,082698",0.049805,"0,049805",53.667934,"53,667934",53.700917,"53,700917",114,a,114,114_a,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,14620610-82fc-4a79-b685-5337dbcfdc05,411AL,114_411AL_53.8
1230,W,93,Benoemd,,,,,,,,,f032427b-d8ec-43f5-bbc4-7005d5798f42,0.623948,"0,623948",0.660418,"0,660418",114.91909,"114,919090",114.955303,"114,955303",005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,7a60a0f1-4cb2-4b0d-b892-cb843b86e6c4,77L,
1231,S,w656V-w658L,Pseudo,WISSEL_GW,WISSEL_GW,656,658,2785d212-b2c9-4e99-a92d-4f69aa896c37,d020a8f5-1428-45a9-88ef-48c4ab9aa96a,f8bed89a-82a8-429c-a54a-3641c5196ca5,43e21b60-2fdb-9da7-c994-7390c1ce1eff,,0.0045,"0,004500",0.005824,"0,005824",7.24063,"7,240630",7.241946,"7,241946",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",1793a36b-2b8b-4bf7-9869-8f1bce8e6967,656V,950_656V_7.2
1232,W,1653,Benoemd,,,,,,,,,848f2f4a-db03-45e1-987b-45ab66e79215,0,"0,000000",0.001949,"0,001949",12.275211,"12,275211",12.277162,"12,277162",076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,2e1a6c8b-6c04-4191-aa0e-33b8fa4c3af9,1653V,
1233,W,407,Benoemd,,,,,,,,,e1bf9f8a-0d26-48fe-8d75-d49dd7103ec1,0,"0,000000",0.0039,"0,003900",29.459941,"29,459941",29.463848,"29,463848",055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,668a7ebe-99cf-47fb-9f2e-ea7450a1639b,407V,
1234,S,D1,Benoemd,Lichtsein,TERRA-INCOGNITA,32A,TI_1V,3ea01bb4-3bd0-46bf-b19f-f1b0e632ed8b,b94925fc-2445-4589-9d56-3eee9e2ad711,8fca0e5a-026f-4f9c-ae3f-bce51901a53a,9a09ca62-d36a-4443-a2ac-271328844d61,,0.240213,"0,240213",0.242697,"0,242697",59.576582,"59,576582",59.57409,"59,574090",779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,ca168546-5066-489a-8455-f2ccb90718de,1V,779_1V_59.8
1235,W,351B,Benoemd,,,,,,,,,4fc07af0-7d88-46a5-9904-f06b2757d8c2,0.028607,"0,028607",0.057214,"0,057214",28.163796,"28,163796",28.192358,"28,192358",062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,c4cf9804-1dcb-4374-b700-65bdea7f36d8,351AR,
1236,S,s1c-w61AL,Pseudo,Lichtsein,WISSEL_GW,44,61A,587c4e40-fe38-4c1e-9fc6-9fce63a78cf1,102448a9-9282-48f9-8a2f-8c55e553dfcc,ea64bd74-c78d-4676-a36e-7296e5182942,98825b8b-2417-f5e9-bb83-c56087c4647b,,0.042154,"0,042154",0.084616,"0,084616",15.344838,"15,344838",15.388092,"15,388092",305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,de96eb90-c380-48f1-a945-525ea793a10e,15V,305_15V_15.3
1237,W,97,Benoemd,,,,,,,,,399b5b05-d938-475f-a912-da4a73b0568a,0.048276,"0,048276",0.082364,"0,082364",17.240071,"17,240071",17.274787,"17,274787",527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,69fb2735-7594-44d5-bc4f-926a197eed9e,81AP,
1238,S,164,Benoemd,Lichtsein,Lichtsein,3568,3572,340123fa-92fc-46f6-8415-baf51d09003b,b804b882-a6a0-4ceb-8a79-18a07107ab21,2bd92c1c-4a2c-4173-96e7-df62a25f308f,6b236f8a-bf30-6e6a-5b23-6db4296c148d,,0.057529,"0,057529",0.267758,"0,267758",35.479082,"35,479082",35.682005,"35,682005",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,d9e16fda-ceba-42f6-a503-a6d2c8a33890,3569R,924_3569R_35.4
1239,W,333B/335A,Benoemd,,,,,,,,,6446f01b-9638-4ed7-a3b6-ce0cab0f969d,0.027526,"0,027526",0.034525,"0,034525",81.432625,"81,432625",81.439736,"81,439736",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,c7a517b9-0ae4-49dd-9667-05c0d79fd408,333AL,
1240,W,903,Benoemd,,,,,,,,,9b4ec3db-75cb-4da4-bf6f-60c870ec22f2,0,"0,000000",0.034065,"0,034065",0.963488,"0,963488",0.930693,"0,930693",073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,dc767008-2884-4121-adfc-9cda647bf215,903R,
1241,W,7119,Benoemd,,,,,,,,,dbdb3896-80b8-4083-9739-ce75a8aab00d,0.274101,"0,274101",0.27885,"0,278850",500.264158,"500,264158",500.268915,"500,268915",805,d,805,805_d,Dordrecht Zeehaventerrein,Ddrz-Ddrkw,Dordrecht Zeehaventerrein - Dordrecht Kreckweg ,d730be10-c74a-43ca-bca4-6dfdb48404d0,7117R,
1242,W,1004,Benoemd,,,,,,,,,cf0572bf-8285-4f15-a86e-20ed852d99cf,0,"0,000000",0.036491,"0,036491",36.693984,"36,693984",36.727396,"36,727396",520,c,520,520_c,Maastricht,Mt-Glk,Maastricht - Lanaken (B) ,5b9b537d-58ad-4855-85e3-71e57d8cdf05,1004R,
1243,W,2773,Benoemd,,,,,,,,,1ccc0bd5-2105-43f6-bb3a-1389449cc5d8,0,"0,000000",0.0039,"0,003900",35.690834,"35,690834",35.694737,"35,694737",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,f9ccd743-2b2f-417a-8bb3-65892ac43d80,2773V,
1244,W,1a,Benoemd,Bordsein,WISSEL_GW,,2E,12e3ff51-564f-488f-be9b-899029127cf7,459a329b-8443-40d7-bbf5-63bc27eabf21,,,f086027e-6ebf-4f56-ba17-d809153a9c7e,0.00212,"0,002120",0.034065,"0,034065",0.513,"0,513000",0.481262,"0,481262",305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,8bfffd1c-e74a-409a-8dee-d63ef9d8acd6,1EL,
1245,W,975,Benoemd,,,,,,,,,1bdcb265-dc4a-45d4-b9ba-3458f68c0d45,0.144929,"0,144929",0.149429,"0,149429",74.541684,"74,541684",74.537161,"74,537161",081,,81,081__,Zaandam - Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,99ad0bdf-331d-4cae-9181-e1ffc7ebc946,963V,
1246,W,25,Benoemd,,,,,,,,,d2295c25-0d16-4117-bc23-a925da20f1ca,0.871956,"0,871956",0.933071,"0,933071",61.160444,"61,160444",61.220267,"61,220267",612,b,612,612_b,Barneveld Noord,Asd-Zp,Amsterdam Centraal - Zutphen ,a9a392ff-47e2-499b-8a82-4a0a4a67f37f,5L,
1247,W,9,Benoemd,,,,,,,,,cae73490-442c-463d-b258-03959518bbb5,0.831721,"0,831721",0.868214,"0,868214",502.370825,"502,370825",502.407246,"502,407246",479,b,479,479_b,Maasvlakte 2,Mvtah-Mvtahw,Maasvlakte Prinses Amaliahaven - Maasvlakte Prinses Amaliahaven west ,339f7523-1919-462c-ad53-59e0695102dc,8R,
1248,W,931/1337,Benoemd,,,,,,,,,f358ce3c-6d79-46f1-843e-896e2a5e5eb0,0.53902,"0,539020",0.548994,"0,548994",24.79754,"24,797540",24.807568,"24,807568",087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,4ddbcb2e-a092-4f78-a48d-f53b4311daa3,901R,
1249,W,3m,Benoemd,Lichtsein,STOOTJUK,230,SJ_231R,0785cdbe-cca1-4dc6-b447-a5959702c775,718dced0-e287-4fa8-a8aa-0465e38c2fbc,,,927f4bd7-a926-4e94-bccb-bbdb515babcb,0.028473,"0,028473",0.035835,"0,035835",83.464455,"83,464455",83.457217,"83,457217",555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,f169cfe1-bc93-4d05-981d-353369441d6a,231R,
1250,S,sKG5-sKG6,Pseudo,Stop Marker Board,Stop Marker Board,4400,4408,4b34dbfd-21e5-4f47-b0e1-a59c04160e40,f4ef0144-6907-49a3-a950-e7835dbd86c9,0dbfd4cb-3627-40df-ad45-135a3b81adf8,092a7c41-f7a2-9dfe-de44-ba17516f3876,,8.49995,"8,499950",8.891461,"8,891461",82.748707,"82,748707",83.140042,"83,140042",155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,0b042463-d021-4de0-b43d-c3e3cd42425d,4361L,155_4361L_74.2
1251,W,3B/5,Benoemd,,,,,,,,,fbcdba60-f9c3-4321-891e-7661a3bc1678,0.031006,"0,031006",0.040101,"0,040101",23.0419,"23,041900",23.050918,"23,050918",786,,786,786__,Neerpelt (B) - Budel Grens,Lnp-Bdl,Neerpelt (B) - Budel ,850cf909-08cf-412f-b5e7-c2740cb8285a,3AR,
1252,W,903A/903B,Benoemd,,,,,,,,,41471c44-9a5b-44c9-a93f-158ddf1b2807,0.271774,"0,271774",0.281749,"0,281749",3.789231,"3,789231",3.779332,"3,779332",603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,0e65494e-b10d-4906-8185-3e760e08d944,902R,
1253,W,1195,Benoemd,,,,,,,,,246436dc-f5eb-4e3e-a64b-854ec55cbc7f,0,"0,000000",0.030726,"0,030726",0.785843,"0,785843",0.755027,"0,755027",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,4d050c19-eabc-47fa-a781-fe70e20d2079,1195L,
1254,S,w435R-s203,Pseudo,WISSEL_GW,Lichtsein,435,436,19ace722-9ebe-45e9-968a-070b21a1f6f5,8385d160-2b55-4c53-92b4-eee3a5bfa515,0b584150-1588-4917-b38c-a81218067d90,331c2c06-d91b-1261-e1d8-430b12ea0559,,0.04982,"0,049820",0.093955,"0,093955",3.511232,"3,511232",3.556006,"3,556006",526,a,526,526_a,Amsterdam Muiderpoort,Asd-Zp,Amsterdam Centraal - Zutphen ,1c8d070f-d150-440c-86cd-49a51f2de2e8,435R,526_435R_3.5
1255,W,985,Benoemd,,,,,,,,,661a0fd9-9547-44cb-bf69-8dabb94a09b4,0,"0,000000",0.004531,"0,004531",25.614353,"25,614353",25.61879,"25,618790",550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,115db41b-5d75-440a-9b89-e53d444c49ea,985V,
1256,W,924,Benoemd,,,,,,,,,378751c9-068c-4447-99de-6d3ab7c73ffa,0,"0,000000",0.034065,"0,034065",11.965184,"11,965184",11.999172,"11,999172",801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,49699846-f04f-495d-8309-5ac3240bce69,924L,
1257,W,1235B/1277A,Benoemd,,,,,,,,,466df6d9-42c6-49f1-8d61-f22850606578,0,"0,000000",0.009975,"0,009975",24.94699,"24,946990",24.937205,"24,937205",560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,fcbdc8bb-a366-428e-86cf-306b95c31e4a,1277AP,
1258,S,251,Benoemd,WISSEL_GW,STOOTJUK,851,SJ_851R,2e7621df-f213-494a-af88-f2a4e907d98c,79cb0ef4-70ba-47ad-b2bf-403005c9da18,4fe49946-6874-4e9b-8392-a951061fe832,63c5991b-8a0c-bc83-7bbd-aa82dc2c074b,,0.036492,"0,036492",0.282439,"0,282439",1.521618,"1,521618",1.764507,"1,764507",531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,41d21486-08b4-4ba3-b782-0610bbdbf9e9,851R,531_851R_1.5
1259,W,73B,Benoemd,,,,,,,,,ca5b7991-8312-47ec-a869-5d62b33bf519,0.03615,"0,036150",0.070215,"0,070215",40.968333,"40,968333",41.002115,"41,002115",950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",31a1213b-1b5d-49db-972e-3c8b6b2b2322,73AR,
1260,W,39B/45A,Benoemd,,,,,,,,,d0cc7779-4f58-41cd-8f41-a7f877f32d03,0,"0,000000",0.009975,"0,009975",28.745854,"28,745854",28.755697,"28,755697",528,b,528,528_b,Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,3da96c4c-5bd5-4f60-abf2-5ebeae1e21bc,45AT,
1261,S,w2R-SJ_2R,Pseudo,WISSEL_GW,STOOTJUK,2,SJ_2R,5eeaf3e5-5995-431d-91d5-59a81a2d8325,1c237cd0-4097-49f7-bbd5-ef61a84f473f,b92d17a9-b82c-468e-b4a8-71eba58efff2,5109e0e6-a6ca-4976-8b5b-1506ec915f2c,,0.031745,"0,031745",0.147389,"0,147389",300.202405,"300,202405",300.318474,"300,318474",130,d,130,130_d,Axel Aansl. - Terneuzen Aansl.,Axa-Sluo2,Axel Aansl. - Sluiskil Oost 2 ,52672350-b07c-404d-9bbc-7cc846158aab,2R,130_2R_300.2
1262,S,8aw,Benoemd,Lichtsein,WISSEL_HEW,96,111B/113A,d95dceb4-a81e-473f-82dd-d8494e3d7bad,647d67b9-360f-4157-8de5-ffacc2069be1,fdb8943d-393b-48bf-b76d-a19630eacc2b,5641b3f7-07a8-c217-c346-9ed43826c0c0,,0.027786,"0,027786",0.077621,"0,077621",80.50267,"80,502670",80.551664,"80,551664",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,42430f47-931d-498c-b30a-c13533ffad05,93T,586_93T_80.5
1263,W,01AU,Benoemd,,,,,,,,,c960214a-508c-4f70-8e81-ae7e220bb8c1,0.037484,"0,037484",0.073277,"0,073277",74.119737,"74,119737",74.084031,"74,084031",788,,788,788__,Roosendaal Grens - Essen (B),Esn-Np,Essen (B) - Nispen ,95d68fce-7fcf-484d-b290-f55209a2476d,01BUL,
1264,S,s603-w1105AV,Pseudo,Lichtsein,WISSEL_GW,1112,1105A,5fd69dd8-7fc8-43a9-800c-d82fb49a6628,714d4916-0551-4258-9c0e-3a790aee2497,8c63274a-3acf-44a6-9047-81e6c50844a0,20154a8b-f628-cc9b-365d-1de980b13ca7,,0.04604,"0,046040",0.0039,"0,003900",0.939087,"0,939087",0.980617,"0,980617",073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,62624efb-d04e-4c19-8a05-528d061e89b2,1105AV,073_1105AV_1.0
1265,W,8102,Benoemd,,,,,,,,,68f9d965-9f4f-4b41-9476-bcad3397ae8e,0.019583,"0,019583",0.05367,"0,053670",12.038496,"12,038496",12.071874,"12,071874",662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,07f02809-8e1d-4cab-9110-302154e554ae,8100V,
1266,S,46,Benoemd,WISSEL_GW,STOOTJUK,64,SJ_64V,29e7a1a3-80e2-45c6-82c3-c81b9b761da6,fb6f8ce3-d18b-4d86-8fca-1fc099496ab2,3f788573-53a8-4fa7-b723-37320e47ab76,00ef63fa-90e8-424a-9821-c258d738b42a,,0.0045,"0,004500",0.031397,"0,031397",16.989198,"16,989198",16.962078,"16,962078",305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,15e70c00-55cb-42e0-a316-dd5a49b81ad9,64V,305_64V_17.0
1267,S,w936V-wE7501L,Pseudo,WISSEL_GW,WISSEL_GW,936,E7501,1f29aa64-e1f6-42a4-b31e-d77440739e02,bbccc951-62c2-4085-a756-a94f01ae70d5,ca45cd32-0820-4404-86fa-bdd744a802d8,dc4b734e-0baf-4d27-ba33-6308fbf5dbde,,0.004499,"0,004499",0.05799,"0,057990",202.043437,"202,043437",202.097025,"202,097025",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,143e970e-5b06-45f7-a7c5-99f7288a49a0,936V,804_936V_202.0
