zaaknummer;zaaktype_id;soort_melding;datum_melding;datum_afgehandeld;status_melding
4278276;478;Melding groen 30 dagen;2020-05-28  08:46:28;2020-05-31  22:54:26;afgehandeld
4273931;429;Melding algemeen Straattoezicht;2020-05-27  09:16:51;2020-06-15  12:08:13;afgehandeld
4262728;478;Melding groen 30 dagen;2020-05-24  11:27:56;2020-05-27  13:53:43;afgehandeld
4247409;568;"Verzoek om advies; Realisatie";2020-05-18  11:27:51;2020-05-25  09:26:29;afgehandeld
4235450;3268;MOR Melding bomen;2020-05-13  12:25:12;2020-05-14  13:02:03;afgehandeld
4234422;568;"Verzoek om advies; Realisatie";2020-05-13  09:46:17;2020-05-14  10:23:14;afgehandeld
4233740;5849;Melding parkeren;2020-05-13  00:54:23;2020-05-15  10:18:43;afgehandeld
4230374;568;"Verzoek om advies; Realisatie";2020-05-12  10:32:03;2020-05-14  09:56:32;afgehandeld
4227896;3268;MOR Melding bomen;2020-05-11  15:26:57;2020-05-22  20:23:38;afgehandeld
4225156;1381;Algemeen contactformulier;2020-05-11  10:12:49;2020-08-10  16:52:13;afgehandeld
4219078;2789;Terugbelverzoek Openbare Ruimte;2020-05-07  13:43:32;2020-05-11  09:42:00;afgehandeld
4213695;2789;Terugbelverzoek Openbare Ruimte;2020-05-06  09:42:17;2020-05-07  13:48:39;afgehandeld
4200239;478;Melding groen 30 dagen;2020-04-30  11:52:53;2020-05-08  11:57:05;afgehandeld
4190666;429;Melding algemeen Straattoezicht;2020-04-28  08:32:07;2020-05-15  15:56:31;afgehandeld
4189273;1529;Melding realisatie projectleiders;2020-04-25  15:55:37;2020-06-23  11:28:07;afgehandeld
4183910;1529;Melding realisatie projectleiders;2020-04-23  11:36:20;2020-04-29  16:01:29;afgehandeld
4183289;1529;Melding realisatie projectleiders;2020-04-23  10:02:29;2020-04-29  15:44:40;afgehandeld
4171892;1529;Melding realisatie projectleiders;2020-04-20  10:23:27;2020-06-04  14:11:47;afgehandeld
4166087;478;Melding groen 30 dagen;2020-04-16  21:13:37;2020-04-24  13:12:38;afgehandeld
4165504;2789;Terugbelverzoek Openbare Ruimte;2020-04-16  16:17:14;2020-04-20  14:40:52;afgehandeld
4159558;605;Melding groen spoed;2020-04-15  11:14:54;2020-04-16  12:37:33;afgehandeld
4142564;568;"Verzoek om advies; Realisatie";2020-04-08  10:25:28;2020-04-09  09:23:40;afgehandeld
4138668;568;"Verzoek om advies; Realisatie";2020-04-07  10:42:16;2020-04-07  13:40:11;afgehandeld
4124358;1529;Melding realisatie projectleiders;2020-04-02  11:47:24;2020-04-03  12:09:25;afgehandeld
4116013;478;Melding groen 30 dagen;2020-04-01  10:41:58;2020-04-09  12:57:30;afgehandeld
4111171;1432;Ontheffing verkeersregels;2020-03-31  12:29:45;2020-08-07  08:10:23;afgehandeld
4104449;429;Melding algemeen Straattoezicht;2020-03-30  10:01:40;2020-05-28  14:22:05;afgehandeld
4103391;3267;MOR Melding begraafplaatsen;2020-03-29  18:12:43;2020-04-03  12:58:58;afgehandeld
4097983;2789;Terugbelverzoek Openbare Ruimte;2020-03-27  11:54:15;2020-03-27  13:08:56;afgehandeld
4093646;568;"Verzoek om advies; Realisatie";2020-03-26  15:32:30;2020-03-30  08:41:47;afgehandeld
4081285;5849;Melding parkeren;2020-03-24  17:38:29;2020-04-01  08:44:35;afgehandeld
4077207;478;Melding groen 30 dagen;2020-03-24  08:17:16;2020-03-26  08:03:27;afgehandeld
4067519;478;Melding groen 30 dagen;2020-03-20  15:41:35;2020-03-24  11:17:51;afgehandeld
4055389;568;"Verzoek om advies; Realisatie";2020-03-17  09:27:54;2020-03-17  11:04:38;afgehandeld
4053515;6029;Handhavingstraject APV;2020-03-16  12:54:13;2020-03-18  07:43:16;afgehandeld
4052312;568;"Verzoek om advies; Realisatie";2020-03-16  09:36:27;2020-03-16  11:29:34;afgehandeld
4049142;429;Melding algemeen Straattoezicht;2020-03-13  09:26:31;2020-03-24  10:08:32;afgehandeld
4046237;1602;Opdracht offerte rioolaansluiting;2020-03-12  09:09:33;2020-05-07  07:17:04;afgehandeld
4044457;568;"Verzoek om advies; Realisatie";2020-03-11  12:55:55;2020-03-13  09:41:03;afgehandeld
4032608;2789;Terugbelverzoek Openbare Ruimte;2020-03-06  08:44:55;2020-03-10  13:35:13;afgehandeld
4031005;568;"Verzoek om advies; Realisatie";2020-03-05  14:05:11;2020-03-10  06:45:13;afgehandeld
4028308;2789;Terugbelverzoek Openbare Ruimte;2020-03-04  16:59:26;2020-03-06  09:05:28;afgehandeld
4024787;5849;Melding parkeren;2020-03-03  18:38:56;2020-03-07  17:56:52;afgehandeld
4017485;5850;MOR Melding afval;2020-03-01  23:41:44;2020-03-10  09:11:02;afgehandeld
4012998;5849;Melding parkeren;2020-02-27  18:29:08;2020-02-28  14:25:09;afgehandeld
4005041;568;"Verzoek om advies; Realisatie";2020-02-25  15:29:02;2020-02-28  08:54:20;afgehandeld
4001786;1432;Ontheffing verkeersregels;2020-02-24  17:11:50;2020-02-25  09:58:56;afgehandeld
3997620;429;Melding algemeen Straattoezicht;2020-02-21  22:18:37;2020-03-19  15:18:50;afgehandeld
3993860;568;"Verzoek om advies; Realisatie";2020-02-20  12:15:40;2020-02-21  10:59:55;afgehandeld
3990714;568;"Verzoek om advies; Realisatie";2020-02-19  12:09:17;2020-02-20  06:25:00;afgehandeld
3989495;1529;Melding realisatie projectleiders;2020-02-19  09:05:19;2020-02-20  08:22:47;afgehandeld
3982973;568;"Verzoek om advies; Realisatie";2020-02-17  07:25:15;2020-02-17  09:02:43;afgehandeld
3982628;429;Melding algemeen Straattoezicht;2020-02-16  11:27:38;2020-03-19  16:13:58;afgehandeld
3981938;478;Melding groen 30 dagen;2020-02-14  15:57:20;2020-02-19  12:36:17;afgehandeld
3976321;5849;Melding parkeren;2020-02-12  14:43:12;2020-02-14  12:20:57;afgehandeld
3974097;5849;Melding parkeren;2020-02-11  21:32:17;2020-02-13  11:34:13;afgehandeld
3972209;1242;Terugbelverzoek;2020-02-11  11:43:51;2020-07-30  16:17:12;afgehandeld
3957214;3268;MOR Melding bomen;2020-02-04  16:52:03;2020-03-02  14:59:49;afgehandeld
3954659;568;"Verzoek om advies; Realisatie";2020-02-04  08:18:04;2020-02-06  07:28:14;afgehandeld
3947140;6029;Handhavingstraject APV;2020-01-31  08:45:00;2020-03-20  08:58:45;afgehandeld
3944346;1432;Ontheffing verkeersregels;2020-01-30  09:21:28;2020-01-31  14:54:25;afgehandeld
3941275;568;"Verzoek om advies; Realisatie";2020-01-29  09:35:03;2020-01-30  07:10:08;afgehandeld
3940620;568;"Verzoek om advies; Realisatie";2020-01-28  17:03:02;2020-01-30  06:55:10;afgehandeld
3936167;5849;Melding parkeren;2020-01-27  13:01:44;2020-02-02  19:33:27;afgehandeld
3927624;5849;Melding parkeren;2020-01-23  06:20:59;2020-01-30  17:57:56;afgehandeld
3913998;1602;Opdracht offerte rioolaansluiting;2020-01-16  13:55:51;2020-03-02  15:15:08;afgehandeld
3909610;3367;MOR Melding dumping;2020-01-15  10:01:28;2020-01-15  10:12:39;buiten behandeling gesteld
3907922;1432;Ontheffing verkeersregels;2020-01-14  14:03:03;2020-01-23  11:04:09;afgehandeld
3902704;1432;Ontheffing verkeersregels;2020-01-13  07:23:45;2020-01-17  14:31:34;afgehandeld
3902206;478;Melding groen 30 dagen;2020-01-12  00:22:17;2020-01-14  11:59:18;afgehandeld
3901398;568;"Verzoek om advies; Realisatie";2020-01-10  15:23:08;2020-01-13  06:04:45;afgehandeld
3897151;3313;Melding afval- en hondenpoepbakken;2020-01-09  09:57:37;2020-01-09  12:30:48;afgehandeld
3857793;3367;MOR Melding dumping;2019-12-18  17:28:15;2019-12-19  15:28:32;afgehandeld
3844850;477;Melding wegen en bestrating;2019-12-13  10:38:24;2019-12-18  07:19:55;afgehandeld
3830647;3312;MOR Melding onderhoud;2019-12-08  17:03:59;2019-12-10  12:32:49;afgehandeld
3829145;568;"Verzoek om advies; Realisatie";2019-12-06  14:05:40;2019-12-09  06:50:52;afgehandeld
3827086;478;Melding groen 30 dagen;2019-12-05  15:51:46;2019-12-10  12:13:39;afgehandeld
3825011;2789;Terugbelverzoek Openbare Ruimte;2019-12-05  09:31:56;2019-12-05  10:22:47;afgehandeld
3822127;1602;Opdracht offerte rioolaansluiting;2019-12-04  09:59:48;2019-12-09  11:58:13;afgehandeld
3812710;568;"Verzoek om advies; Realisatie";2019-11-29  13:00:58;2019-12-02  06:32:48;afgehandeld
3810186;5849;Melding parkeren;2019-11-28  13:48:14;2019-12-06  07:59:28;afgehandeld
3793917;1432;Ontheffing verkeersregels;2019-11-21  12:29:11;2019-12-06  14:08:04;afgehandeld
3783938;2789;Terugbelverzoek Openbare Ruimte;2019-11-18  11:47:00;2019-12-03  15:42:53;afgehandeld
3774366;478;Melding groen 30 dagen;2019-11-13  10:20:17;2019-11-21  09:30:32;afgehandeld
3772959;1242;Terugbelverzoek;2019-11-12  15:00:26;2019-11-14  08:29:01;afgehandeld
3771923;1242;Terugbelverzoek;2019-11-12  11:57:42;2019-11-14  13:27:32;afgehandeld
3770894;1381;Algemeen contactformulier;2019-11-12  09:17:09;2019-11-18  10:45:27;afgehandeld
3770041;429;Melding algemeen Straattoezicht;2019-11-11  15:34:18;2019-11-18  15:01:12;afgehandeld
3768203;568;"Verzoek om advies; Realisatie";2019-11-11  10:19:21;2019-11-12  06:38:27;afgehandeld
3765033;5849;Melding parkeren;2019-11-08  09:14:02;2019-11-13  12:54:27;afgehandeld
3759714;3312;MOR Melding onderhoud;2019-11-06  11:57:29;2019-11-07  11:46:25;afgehandeld
3751929;1242;Terugbelverzoek;2019-11-04  07:41:10;2019-11-07  10:57:57;afgehandeld
3751486;5849;Melding parkeren;2019-11-02  17:21:59;2019-11-11  09:01:13;afgehandeld
3751221;5849;Melding parkeren;2019-11-01  21:46:21;2019-11-11  09:03:48;afgehandeld
3742346;478;Melding groen 30 dagen;2019-10-29  20:34:47;2019-10-30  07:54:53;afgehandeld
3741057;568;"Verzoek om advies; Realisatie";2019-10-29  13:15:18;2019-11-04  07:52:48;afgehandeld
3736918;2789;Terugbelverzoek Openbare Ruimte;2019-10-28  10:44:42;2019-10-29  15:32:07;afgehandeld
3731048;2789;Terugbelverzoek Openbare Ruimte;2019-10-24  10:33:35;2019-11-22  14:21:05;afgehandeld
3730275;1432;Ontheffing verkeersregels;2019-10-24  07:27:04;2019-10-29  09:47:18;afgehandeld
3728120;5849;Melding parkeren;2019-10-23  09:19:56;2019-10-28  07:41:45;afgehandeld
3727233;3314;MOR Melding onderhoud speelplaats;2019-10-22  15:40:29;2019-11-04  11:06:35;afgehandeld
3725805;429;Melding algemeen Straattoezicht;2019-10-22  10:50:32;2019-11-18  14:23:11;afgehandeld
3724062;3316;Melding riolen, pompen en gemalen;2019-10-21  14:09:04;2019-10-28  10:42:22;afgehandeld
3714648;1242;Terugbelverzoek;2019-10-16  13:21:28;2019-10-17  11:47:47;afgehandeld
3713065;3316;Melding riolen, pompen en gemalen;2019-10-16  08:55:01;2019-10-18  11:23:39;afgehandeld
3711191;568;"Verzoek om advies; Realisatie";2019-10-15  11:57:20;2019-10-15  12:14:37;afgehandeld
3709795;3327;MOR Melding watergangen;2019-10-14  22:49:55;2019-11-05  15:41:45;afgehandeld
3709306;5849;Melding parkeren;2019-10-14  15:49:09;2019-10-15  10:03:17;afgehandeld
3707762;568;"Verzoek om advies; Realisatie";2019-10-14  11:02:28;2019-10-15  06:35:41;afgehandeld
3685086;477;Melding wegen en bestrating;2019-10-02  15:46:54;2019-10-29  11:49:47;afgehandeld
3677366;568;"Verzoek om advies; Realisatie";2019-09-30  13:29:17;2019-10-01  07:22:59;afgehandeld
3669342;568;"Verzoek om advies; Realisatie";2019-09-26  09:35:16;2019-09-27  09:54:50;afgehandeld
3666539;568;"Verzoek om advies; Realisatie";2019-09-25  10:02:37;2019-09-26  08:02:06;afgehandeld
3662315;1432;Ontheffing verkeersregels;2019-09-23  14:15:42;2019-09-24  08:04:57;afgehandeld
3655997;6029;Handhavingstraject APV;2019-09-19  12:29:56;2019-09-20  08:01:53;afgehandeld
3654060;6029;Handhavingstraject APV;2019-09-18  15:57:37;2019-10-18  07:57:28;afgehandeld
3650382;3367;MOR Melding dumping;2019-09-17  13:14:16;2019-09-20  08:25:58;afgehandeld
3625417;478;Melding groen 30 dagen;2019-09-04  14:14:36;2019-09-05  11:31:47;afgehandeld
3623154;1529;Melding realisatie projectleiders;2019-09-04  09:02:35;2019-09-12  07:39:37;afgehandeld
3611241;1529;Melding realisatie projectleiders;2019-08-29  11:21:27;2019-09-11  17:20:00;afgehandeld
3609523;6029;Handhavingstraject APV;2019-08-28  15:08:52;2019-09-17  08:59:50;afgehandeld
3605827;469;Melding openbare (verkeers)lichten;2019-08-27  12:17:09;2019-08-27  16:04:47;afgehandeld
3603807;568;"Verzoek om advies; Realisatie";2019-08-26  15:35:01;2019-09-10  07:59:00;afgehandeld
3602593;5850;MOR Melding afval;2019-08-26  12:05:16;2019-08-28  11:47:50;afgehandeld
3599325;5849;Melding parkeren;2019-08-23  10:47:26;2019-08-27  14:28:01;afgehandeld
3575436;478;Melding groen 30 dagen;2019-08-12  19:57:21;2019-08-14  10:19:18;afgehandeld
3572709;3268;MOR Melding bomen;2019-08-12  09:20:19;2019-09-06  11:39:31;afgehandeld
3572035;478;Melding groen 30 dagen;2019-08-11  12:01:31;2019-08-20  08:00:48;afgehandeld
3571862;3268;MOR Melding bomen;2019-08-10  17:14:23;2019-08-12  15:04:06;afgehandeld
3571432;478;Melding groen 30 dagen;2019-08-09  16:25:52;2019-08-15  07:59:55;afgehandeld
3568545;568;"Verzoek om advies; Realisatie";2019-08-08  14:19:55;2019-08-09  06:49:24;afgehandeld
3567086;478;Melding groen 30 dagen;2019-08-08  10:06:37;2019-08-21  13:28:20;afgehandeld
3562950;1432;Ontheffing verkeersregels;2019-08-06  13:50:45;2019-08-06  15:08:44;afgehandeld
3561138;1432;Ontheffing verkeersregels;2019-08-06  09:08:28;2019-08-06  15:02:47;afgehandeld
3555966;568;"Verzoek om advies; Realisatie";2019-08-02  09:32:33;2019-08-02  10:23:50;afgehandeld
3554580;568;"Verzoek om advies; Realisatie";2019-08-01  13:23:19;2019-08-02  09:57:41;afgehandeld
3549822;568;"Verzoek om advies; Realisatie";2019-07-31  07:39:26;2019-08-01  07:26:20;afgehandeld
3546716;1432;Ontheffing verkeersregels;2019-07-30  06:42:39;2019-08-01  08:39:01;afgehandeld
3542379;3268;MOR Melding bomen;2019-07-26  13:33:43;2019-08-28  16:50:51;afgehandeld
3536233;478;Melding groen 30 dagen;2019-07-24  09:00:27;2019-08-16  10:01:20;afgehandeld
3508719;478;Melding groen 30 dagen;2019-07-15  12:47:52;2019-07-16  13:07:53;afgehandeld
3506142;3268;MOR Melding bomen;2019-07-12  21:45:01;2019-08-15  12:31:49;afgehandeld
3503727;3268;MOR Melding bomen;2019-07-11  21:23:20;2019-07-17  07:45:56;afgehandeld
3498067;5849;Melding parkeren;2019-07-10  10:14:34;2019-07-10  11:40:28;afgehandeld
3490561;478;Melding groen 30 dagen;2019-07-07  12:49:26;2019-08-12  10:33:08;afgehandeld
3490331;478;Melding groen 30 dagen;2019-07-06  17:19:19;2019-07-29  07:53:33;afgehandeld
3483799;5689;Melding straatmeubilair;2019-07-03  16:52:33;2019-08-01  13:02:37;afgehandeld
3480211;478;Melding groen 30 dagen;2019-07-02  15:15:54;2019-07-09  13:14:08;afgehandeld
3463002;1529;Melding realisatie projectleiders;2019-06-25  16:18:10;2019-08-06  14:54:14;afgehandeld
3445031;478;Melding groen 30 dagen;2019-06-17  19:42:09;2019-06-24  10:35:44;afgehandeld
3389281;1432;Ontheffing verkeersregels;2019-05-21  15:08:59;2019-05-27  12:55:34;afgehandeld
3346797;1529;Melding realisatie projectleiders;2019-05-06  12:38:54;2019-05-08  10:29:46;afgehandeld
7199777;568;"Verzoek om advies; Realisatie";2023-01-19  07:01:01;2023-02-01  11:26:24;afgehandeld
6986526;568;"Verzoek om advies; Realisatie";2022-11-10  09:50:08;2022-11-16  13:06:05;afgehandeld
3293727;478;Melding groen 30 dagen;2019-04-10  11:57:56;2019-04-11  14:32:11;afgehandeld
6795916;568;"Verzoek om advies; Realisatie";2022-09-12  14:34:28;2022-10-06  14:20:08;afgehandeld
3284412;3327;MOR Melding watergangen;2019-04-05  16:55:45;2019-05-14  13:29:37;afgehandeld
6730468;568;"Verzoek om advies; Realisatie";2022-08-22  08:29:52;2022-09-19  08:58:54;afgehandeld
6603237;568;"Verzoek om advies; Realisatie";2022-07-08  13:16:44;2022-07-11  11:14:09;afgehandeld
6595827;568;"Verzoek om advies; Realisatie";2022-07-06  14:51:06;2022-07-07  08:49:45;afgehandeld
6574283;568;"Verzoek om advies; Realisatie";2022-06-30  09:45:21;2022-06-30  09:53:42;afgehandeld
6574273;568;"Verzoek om advies; Realisatie";2022-06-30  09:44:38;2022-06-30  10:00:20;afgehandeld
6574254;568;"Verzoek om advies; Realisatie";2022-06-30  09:44:00;2022-06-30  10:04:58;afgehandeld
6574244;568;"Verzoek om advies; Realisatie";2022-06-30  09:42:35;2022-06-30  10:10:03;afgehandeld
6574226;568;"Verzoek om advies; Realisatie";2022-06-30  09:40:29;2022-06-30  10:14:15;afgehandeld
6574219;568;"Verzoek om advies; Realisatie";2022-06-30  09:39:50;2022-06-30  10:24:06;afgehandeld
3184295;1529;Melding realisatie projectleiders;2019-02-23  08:19:03;2021-01-29  09:14:41;afgehandeld
6574216;568;"Verzoek om advies; Realisatie";2022-06-30  09:39:03;2022-06-30  10:31:25;afgehandeld
6574198;568;"Verzoek om advies; Realisatie";2022-06-30  09:37:58;2022-06-30  10:35:17;afgehandeld
6336347;568;"Verzoek om advies; Realisatie";2022-04-20  06:26:56;2022-04-21  08:51:53;afgehandeld
6276398;568;"Verzoek om advies; Realisatie";2022-03-30  12:02:08;2022-03-31  09:07:58;afgehandeld
6116443;568;"Verzoek om advies; Realisatie";2022-02-04  12:01:44;2022-02-07  11:22:41;afgehandeld
6112752;568;"Verzoek om advies; Realisatie";2022-02-03  09:21:27;2022-02-03  12:07:58;afgehandeld
5985542;568;"Verzoek om advies; Realisatie";2021-12-20  10:15:32;2021-12-21  08:18:51;afgehandeld
7199704;6029;Handhavingstraject APV;2023-01-18  23:37:00;2023-01-20  06:55:15;afgehandeld
5985524;568;"Verzoek om advies; Realisatie";2021-12-20  10:14:15;2021-12-21  08:25:48;afgehandeld
5963799;568;"Verzoek om advies; Realisatie";2021-12-13  06:37:01;2021-12-13  08:54:12;afgehandeld
7112950;6029;Handhavingstraject APV;2022-12-21  12:19:23;2023-01-25  13:23:11;afgehandeld
7101604;5316;Melding openbare ruimte categorie Overlast;2022-12-18  15:06:31;2022-12-19  09:47:57;afgehandeld
5947000;568;"Verzoek om advies; Realisatie";2021-12-06  12:53:13;2021-12-07  08:51:45;afgehandeld
3050809;1602;Opdracht offerte rioolaansluiting;2018-12-21  12:00:29;;open
7101602;5316;Melding openbare ruimte categorie Overlast;2022-12-18  15:06:07;2022-12-19  09:47:18;afgehandeld
7091081;5316;Melding openbare ruimte categorie Overlast;2022-12-14  12:45:43;2022-12-14  13:24:59;afgehandeld
5945504;568;"Verzoek om advies; Realisatie";2021-12-06  09:51:34;2021-12-06  11:44:12;afgehandeld
5945495;568;"Verzoek om advies; Realisatie";2021-12-06  09:50:27;2021-12-07  08:41:02;afgehandeld
5945485;568;"Verzoek om advies; Realisatie";2021-12-06  09:48:26;2021-12-07  08:35:23;afgehandeld
3014994;3268;MOR Melding bomen;2018-12-06  13:14:44;2018-12-17  16:12:00;afgehandeld
5806553;568;"Verzoek om advies; Realisatie";2021-10-12  06:46:00;2021-10-12  10:50:33;afgehandeld
5806552;568;"Verzoek om advies; Realisatie";2021-10-12  06:45:04;2021-10-12  10:24:10;afgehandeld
7085824;5316;Melding openbare ruimte categorie Overlast;2022-12-13  08:51:28;2022-12-13  11:25:38;afgehandeld
7085808;5314;Melding openbare ruimte categorie Verkeer en bestrating;2022-12-13  08:46:28;;open
6972167;6029;Handhavingstraject APV;2022-11-06  11:15:00;2022-12-07  07:28:07;afgehandeld
5806550;568;"Verzoek om advies; Realisatie";2021-10-12  06:44:05;2021-10-12  12:13:28;afgehandeld
6960415;6029;Handhavingstraject APV;2022-11-02  11:01:34;2022-11-10  07:52:10;afgehandeld
6872567;5529;Melding havens en vaarwegen;2022-10-06  07:50:15;2022-11-03  14:37:54;afgehandeld
5806549;568;"Verzoek om advies; Realisatie";2021-10-12  06:43:06;2021-10-12  12:20:03;afgehandeld
5433993;568;"Verzoek om advies; Realisatie";2021-06-02  07:47:50;2021-06-07  10:51:52;afgehandeld
5299580;477;Melding wegen en bestrating;2021-04-21  09:01:33;2021-04-22  12:18:34;afgehandeld
4947850;568;"Verzoek om advies; Realisatie";2021-01-27  13:10:55;2021-01-28  12:57:26;afgehandeld
4947844;568;"Verzoek om advies; Realisatie";2021-01-27  13:10:07;2021-01-28  13:01:18;afgehandeld
4582455;568;"Verzoek om advies; Realisatie";2020-09-18  13:26:20;2020-09-21  08:49:27;afgehandeld
6848116;478;Melding groen 30 dagen;2022-09-28  11:06:49;;open
2899318;704;Melding realisatie civiel 02;2018-10-18  10:59:04;2019-01-31  11:25:07;afgehandeld
6842129;477;Melding wegen en bestrating;2022-09-26  19:53:27;2022-09-29  14:39:02;afgehandeld
4582444;568;"Verzoek om advies; Realisatie";2020-09-18  13:25:23;2020-09-21  08:54:04;afgehandeld
2873245;3312;MOR Melding onderhoud;2018-10-05  18:46:21;2018-11-05  07:41:48;afgehandeld
6839977;3316;Melding riolen, pompen en gemalen;2022-09-26  12:59:44;2022-09-26  15:17:06;afgehandeld
2866108;478;Melding groen 30 dagen;2018-10-03  12:43:50;2018-10-04  14:45:50;afgehandeld
6770456;5529;Melding havens en vaarwegen;2022-09-03  08:58:15;2022-09-05  14:38:00;afgehandeld
6769031;568;"Verzoek om advies; Realisatie";2022-09-02  12:30:35;2022-09-27  15:15:27;afgehandeld
2859782;1602;Opdracht offerte rioolaansluiting;2018-10-01  14:12:47;;open
2858233;2789;Terugbelverzoek Openbare Ruimte;2018-10-01  10:55:38;2018-10-09  07:27:21;afgehandeld
6697369;6029;Handhavingstraject APV;2022-08-08  14:16:47;2022-08-12  06:54:10;afgehandeld
