FID,omschr,type_div,hectobord,afritnr,afritnaam,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
divergenties_wegvak.1590,Pseudo Halfklaverblad-aansluiting,U,66.3a,26,'ENSCHEDE-WEST'VBW. a,600403699,2021-10-01T00:00:00,0,060040369920211001,KPK0001141062,I,,POINT (252740.8414000012 469891.6039999984)
divergenties_wegvak.1591,Haarlemmermeer-aansluiting,U,283.2c,15,'IND.DE MUNT'VBW. c,600405390,2021-10-01T00:00:00,1780,060040539020211001,KPK0001128927,I,,POINT (180851.63500000164 527114.1022999994)
divergenties_wegvak.1592,T-knooppunt,U,0.0#,36,'ZUIDLAREN = N34'VBW. b,600413963,2021-10-01T00:00:00,0,060041396320211001,KPK0001140191,I,,POINT (236906.55739999935 570744.4112000018)
divergenties_wegvak.1593,T-aansluiting halfklaverblad,U,58.6c,27,'HAGESTEIN'VBW. c,600127801,2021-10-01T00:00:00,0,060012780120211001,KPK0001138876,I,,POINT (136099.8449999988 445223.5379999988)
divergenties_wegvak.1594,Haarlemmermeer-aansluiting,D,72.8c,11,'VIANEN'VBW. c,600126322,2021-10-01T00:00:00,0,060012632220211001,KPK0001124162,I,,POINT (134327.00400000066 444263.0949999988)
divergenties_wegvak.1595,Halfklaverblad-aansluiting,U,32.5a,,'STRAND GREVELINGENDAM'VBW. a,139221030,2021-10-01T00:00:00,241,013922103020211001,KPK0001143288,I,,POINT (69727.41349999979 410946.3706)
divergenties_wegvak.1596,Halfklaverblad-aansluiting,U,55.2a,13,'DEN HOORN'VBW. a,163291015,2021-10-01T00:00:00,0,016329101520211001,KPK0001420389,I,,POINT (81520.33680000156 445816.1436999999)
divergenties_wegvak.1597,Haarlemmermeer-aansluiting,D,51.7c,11,'RIJSWIJK'VBW. c,163297018,2021-10-01T00:00:00,0,016329701820211001,KPK0001127866,I,,POINT (81754.46310000122 448811.6644000001)
divergenties_wegvak.1598,Halfklaverblad-aansluiting,U,56.8a,14,'DELFT'VBW. a,164288029,2021-10-01T00:00:00,0,016428802920211001,KPK0001127920,I,,POINT (82326.71990000084 444378.4556000009)
divergenties_wegvak.1599,T-aansluiting Haarlemmermeer,U,10.7a,10,'DELFT-ZUID'VBW. a,172292012,2021-10-01T00:00:00,0,017229201220211001,KPK0001133946,I,,POINT (86267.14479999989 446499.19249999896)
divergenties_wegvak.1600,Pseudo Overig volledig knooppunt,D,0.0#,,'KP.PR.CLAUSPLEIN'NOOTDORP VBW. h,172305019,2021-10-01T00:00:00,0,017230501920211001,KPK0001420606,I,,POINT (86526.3845999986 452533.2773000002)
divergenties_wegvak.1601,Niet indeelbaar,U,0.0#,,EIKENHORSTLAAN & BUSH.,172319029,2021-10-01T00:00:00,189,017231902920211001,KPK0001185673,I,,POINT (86279.13199999928 459772.29300000146)
divergenties_wegvak.1602,Pseudo Haarlemmermeer-aansluiting,U,12.2c,5,'SASSENHEIM'VBW. c,187338018,2021-10-01T00:00:00,0,018733801820211001,KPK0001141242,I,,POINT (93773.07050000131 469083.33940000087)
divergenties_wegvak.1603,Halfklaverblad-aansluiting,U,87.8c,22,'ZEGGE'VBW. c,188190038,2021-10-01T00:00:00,0,018819003820211001,KPK0001142993,I,,POINT (94093.73220000044 395376.0614)
divergenties_wegvak.1604,Halfklaverblad-aansluiting,U,82.6c,20,'ST.WILLEBRORD'VBW. c,198193041,2021-10-01T00:00:00,0,019819304120211001,KPK0001142982,I,,POINT (98983.0159999989 396895.24439999834)
divergenties_wegvak.1605,Halfklaverblad-aansluiting,D,75.6a,22,'ALBLASSERDAM'VBW. a,211259011,2021-10-01T00:00:00,0,021125901120211001,KPK0001134891,I,,POINT (105875.34670000151 429580.991799999)
divergenties_wegvak.1606,Haarlemmermeer-aansluiting,U,33.0a,12,'REEUWIJK'VBW. a,219304012,2021-10-01T00:00:00,0,021930401220211001,KPK0001132320,I,,POINT (109707.7212000005 452268.76889999956)
divergenties_wegvak.1607,Pseudo T-knooppunt,D,0.0#,,'KP.DE HOEK'ZAANSTAD VBW. q,219355045,2021-10-01T00:00:00,0,021935504520211001,KPK0001126749,I,,POINT (109968.29019999877 477978.0876000002)
divergenties_wegvak.1608,Halfklaverblad-aansluiting,U,59.1c,14,'ULVENHOUT'VBW. c,227188014,2021-10-01T00:00:00,0,022718801420211001,KPK0001142864,I,,POINT (113704.22560000047 394134.8007000014)
divergenties_wegvak.1609,Halfklaverblad-aansluiting,D,19.9c,8,'AMSTERDAM-OUD ZUID'VBW. c,238366002,2021-10-01T00:00:00,0,023836600220211001,KPK0001131524,I,,POINT (118986.91569999978 483450.53599999845)
divergenties_wegvak.1610,Pseudo T-knooppunt,U,22.7v,,'KP.HOLENDRECHT'UTRECHT VBW. v,249355017,2021-10-01T00:00:00,0,024935501720211001,KPK0001130876,I,,POINT (124880.92469999939 477686.72150000185)
divergenties_wegvak.1611,Pseudo T-knooppunt,U,36.1e,,'KP.HOLENDRECHT'HAARLEM VBW. e,249357024,2021-10-01T00:00:00,395,024935702420211001,KPK0001125883,I,,POINT (124705.12260000035 478137.2738999985)
divergenties_wegvak.1612,Pseudo T-knooppunt,D,3.9#,,'AMSTERDAM' (RW.9),261365019,2021-10-01T00:00:00,0,026136501920211001,KPK0001156445,I,,POINT (130851.6667000018 482645.89979999885)
divergenties_wegvak.1613,Niet indeelbaar,U,41.5z,,WISSELSTROOK z (RW6),271361054,2021-10-01T00:00:00,0,027136105420211001,KPK0001122451,I,,POINT (135517.94310000166 480936.25670000166)
divergenties_wegvak.1614,T-knooppunt,D,34.5f,,'KP.DE BAARS'RING-NOORD 's-HERTOGENBOSCH VBW. f,272190017,2021-10-01T00:00:00,0,027219001720211001,KPK0001440103,I,,POINT (136489.89869999886 395490.59789999947)
divergenties_wegvak.1615,T-aansluiting halfklaverblad,D,58.3a,27,'HAGESTEIN'VBW. a,272289005,2021-10-01T00:00:00,0,027228900520211001,KPK0001138868,I,,POINT (136033.38549999893 444754.8709000014)
divergenties_wegvak.1616,Haarlemmermeer-aansluiting,U,0.0#,,'BS + PPL DE KNOEST',272293003,2021-10-01T00:00:00,239,027229300320211001,KPK0001139282,I,,POINT (136560.57889999822 446894.2245000005)
divergenties_wegvak.1617,,U,0.0#,,BS.PPL.'BREEZANDDIJK',280513004,2021-10-01T00:00:00,3689,028051300420211001,KPK0001129471,I,,POINT (142992.73360000178 559352.9783999994)
divergenties_wegvak.1618,,U,83.3m,,BS.PPL.'BISDE',281272022,2021-10-01T00:00:00,0,028127202220211001,KPK0001124281,I,,POINT (140548.94940000027 436328.43930000067)
divergenties_wegvak.1619,Halfklaverblad-aansluiting,D,22.4a,7,'NAARDEN'VBW. a,281356007,2021-10-01T00:00:00,956,028135600720211001,KPK0001148742,I,,POINT (141115.45949999988 477368.8136)
divergenties_wegvak.1620,Halfklaverblad-aansluiting,U,33.9a,11,'BAARN'VBW. a,293341004,2021-10-01T00:00:00,1967,029334100420211001,KPK0001123070,I,,POINT (148704.8156999983 470355.6752999984)
divergenties_wegvak.1621,Pseudo Haarlemmermeer-aansluiting,U,16.9a,6,'LEUSDEN ZUID'VBW. a,308320019,2021-10-01T00:00:00,0,030832001920211001,KPK0001139555,I,,POINT (154304.82919999957 460300.309799999)
divergenties_wegvak.1622,Halfklaverblad-aansluiting,U,14.0c,7,'BEST'VBW. c,309177013,2021-10-01T00:00:00,0,030917701320211001,KPK0001163041,I,,POINT (154842.1667000018 388612.2507000007)
divergenties_wegvak.1623,Haarlemmermeer-aansluiting,U,166.1a,32a,'HIGH TECH CAMPUS'VBW. a,317159017,2021-10-01T00:00:00,0,031715901720211001,KPK0001126383,I,,POINT (158986.67590000108 379544.9796999991)
divergenties_wegvak.1624,,U,44.0p,,PPL.'DASSELAAR',332356011,2021-10-01T00:00:00,0,033235601120211001,KPK0001139785,I,,POINT (166144.92049999908 478240.71920000017)
divergenties_wegvak.1625,,U,100.4m,,BS.PPL.'DE ABT',347430006,2021-10-01T00:00:00,0,034743000620211001,KPK0001128910,I,,POINT (173744.20969999954 515247.2952999994)
divergenties_wegvak.1626,T-knooppunt,U,0.8b,,'KP.BANKHOEF'WIJCHEN VBW. b (A326),348246014,2021-10-01T00:00:00,1887,034824601420211001,KPK0001141438,I,,POINT (175086.90900000185 424777.9820000008)
divergenties_wegvak.1627,Halfklaverblad-aansluiting,U,102.4a,13,'URK'VBW. a,348434011,2021-10-01T00:00:00,0,034843401120211001,KPK0001128913,I,,POINT (174397.53590000048 517101.17009999976)
divergenties_wegvak.1628,,U,0.0#,,BS.PPL.'DE BUUNDERKAMP',360296015,2021-10-01T00:00:00,0,036029601520211001,KPK0001133117,I,,POINT (179898.85779999942 448171.3123999983)
divergenties_wegvak.1629,Pseudo Haarlemmermeer-aansluiting,U,253.6a,32a,'KAMPEN-NOORD'VBW. a,374419015,2021-10-01T00:00:00,108,037441901520211001,KPK0001142015,I,,POINT (187282.95120000094 509469.7969000004)
divergenties_wegvak.1630,Haarlemmermeer-aansluiting,U,0.0#,,PPL. BS 'BOSSERHOF',375093012,2021-10-01T00:00:00,724,037509301220211001,KPK0001125308,I,,POINT (188386.8359999992 347054.9609999992)
divergenties_wegvak.1631,Pseudo Klaverbladknooppunt,U,88.0f,,'KP.BEEKBERGEN'ZWOLLE VBW. f,397334010,2021-10-01T00:00:00,0,039733401020211001,KPK0001122630,I,,POINT (198883.5987999998 467147.32229999825)
divergenties_wegvak.1632,,U,0.0#,,BS+PPL.'STIENKAMP',397546006,2021-10-01T00:00:00,0,039754600620211001,KPK0001140691,I,,POINT (198800.38170000166 573235.3731999993)
divergenties_wegvak.1633,Niet indeelbaar,U,0.0#,,'LELYSTAD-NOORD (N307),600138943,2021-10-01T00:00:00,535,060013894320211001,KPK0001151118,I,,POINT (164536.95389999822 506788.38859999925)
divergenties_wegvak.1634,T-aansluiting Haarlemmermeer,D,141.3c,28,'BEST'VBW. c,600138954,2021-10-01T00:00:00,0,060013895420211001,KPK0001124870,I,,POINT (157126.39350000024 390416.5909000002)
divergenties_wegvak.1635,Halfklaverblad-aansluiting,U,18.5a,5,'STEENWIJK-ZUID'VBW. a,600148599,2021-10-01T00:00:00,1976,060014859920211001,KPK0001195369,I,,POINT (208208.48099999875 531866.5069000013)
divergenties_wegvak.1636,,U,15.7p,,BS.PPL.'PAARDEWEIDE',600148601,2021-10-01T00:00:00,0,060014860120211001,KPK0001140786,I,,POINT (209213.03220000118 529411.8255000003)
divergenties_wegvak.1637,Niet indeelbaar,U,55.5m,,'ALMERE-OOSTVAARDERS'RANG.BAAN m,600199558,2021-10-01T00:00:00,1042,060019955820211001,KPK0001128775,I,,POINT (147695.14400000125 486383.44519999996)
divergenties_wegvak.1638,T-aansluiting Haarlemmermeer,D,60.7a,8,'ALMERE-OOSTVAARDERS'VBW. a,600199813,2021-10-01T00:00:00,0,060019981320211001,KPK0001129102,I,,POINT (151586.97890000045 489721.5155000016)
divergenties_wegvak.1639,Pseudo Halfklaverblad-aansluiting,U,65.8e,26b,'DOETINCHEM'VBW. e,600208652,2021-10-01T00:00:00,0,060020865220211001,KPK0001141023,I,,POINT (252207.1473999992 470233.81390000135)
divergenties_wegvak.1640,Haarlemmermeer-aansluiting,U,130.9c,33,'TIEL'VBW. c,600254707,2021-10-01T00:00:00,0,060025470720211001,KPK0001475728,I,,POINT (158534.14909999818 434765.9519000016)
divergenties_wegvak.1641,T-aansluiting halfklaverblad,U,103.0c,17,'ZALTBOMMEL'VBW. c,600255081,2021-10-01T00:00:00,847,060025508120211001,KPK0001472291,I,,POINT (146085.28590000048 422263.4924999997)
divergenties_wegvak.1642,,U,11.0n,,BS.PPL.'KNORRESTEIN'VBW. n,600259741,2021-10-01T00:00:00,1623,060025974120211001,KPK0001132038,I,,POINT (90136.93789999932 451786.4611000009)
divergenties_wegvak.1643,Haarlemmermeer-aansluiting,U,66.1a,,'NIJEGA'VBW. a,600271890,2021-10-01T00:00:00,1042,060027189020211001,KPK0001140686,I,,POINT (196988.0566000007 573340.8040000014)
divergenties_wegvak.1644,Pseudo Haarlemmermeer-aansluiting,U,71.7c,16,'VLAARDINGEN-OOST'VBW. c,600278987,2021-10-01T00:00:00,729,060027898720211001,KPK0001431419,I,,POINT (85062.81850000098 436134.2575000003)
divergenties_wegvak.1645,T-knooppunt,U,166.8u,,'KP. DE ROODE LEEUW'MIDDELBURG-OOST VBW. u,68178009,2021-10-01T00:00:00,0,006817800920211001,KPK0001143135,I,,POINT (34025.159899998456 389229.67880000174)
divergenties_wegvak.1646,Pseudo Haarlemmermeer-aansluiting,U,19.4c,,'HAVENS STELLENDAM'VBW. c,123253017,2021-10-01T00:00:00,0,012325301720211001,KPK0001142242,I,,POINT (61569.13910000026 426528.7771999985)
divergenties_wegvak.1647,T-knooppunt,U,234.2g,,'KP.ZOOMLAND'BREDA VBW. g,160181008,2021-10-01T00:00:00,0,016018100820211001,KPK0001207687,I,,POINT (80431.75400000066 390941.9930000007)
divergenties_wegvak.1648,Halfklaverblad-aansluiting,U,236.6c,29,'BERGEN OP ZOOM-ZUID'VBW. c,161176009,2021-10-01T00:00:00,0,016117600920211001,KPK0001128327,I,,POINT (80571.9635999985 388307.95910000056)
divergenties_wegvak.1649,Halfklaverblad-aansluiting,U,0.0#,11,'SCHIEDAM'VBW. a,171275050,2021-10-01T00:00:00,1296,017127505020211001,KPK0001431768,I,,POINT (87196.99599999934 438017.0108000003)
divergenties_wegvak.1650,Haarlemmermeer-aansluiting,U,17.7c,22,'OUDENBOSCH'VBW. c,185199017,2021-10-01T00:00:00,0,018519901720211001,KPK0001208366,I,,POINT (92646.79520000145 399529.0031999983)
divergenties_wegvak.1651,Haarlemmermeer-aansluiting,U,0.0#,2,'KAAG (DORP)'VBW. c,195341011,2021-10-01T00:00:00,1234,019534101120211001,KPK0001185637,I,,POINT (99107.37029999867 471353.8792999983)
divergenties_wegvak.1652,Pseudo Overig volledig knooppunt,U,63.3p,,'KP.RIDDERKERK-NOORD'NIJMEGEN VBW. p,196263020,2021-10-01T00:00:00,0,019626302020211001,KPK0001136101,I,,POINT (98207.5111999996 431623.749400001)
divergenties_wegvak.1653,T-aansluiting halfklaverblad,U,17.8a,11,'BODEGRAVEN-CENTRUM'VBW. a,218313002,2021-10-01T00:00:00,1211,021831300220211001,KPK0001131884,I,,POINT (110091.00450000167 455940.74489999935)
divergenties_wegvak.1654,Pseudo Halfklaverblad-aansluiting,U,11.9c,3,'HOOFDDORP'VBW. c,218354011,2021-10-01T00:00:00,0,021835401120211001,KPK0001217896,I,,POINT (109134.84739999846 477048.95059999824)
divergenties_wegvak.1655,Halfklaverblad-aansluiting,U,59.2a,10,'UITGEEST'VBW. a,218405001,2021-10-01T00:00:00,673,021840500120211001,KPK0001130635,I,,POINT (109416.30799999833 503326.1603000015)
divergenties_wegvak.1656,T-aansluiting halfklaverblad,U,36.5a,7,'BADHOEVEDORP'VBW. a,224367020,2021-10-01T00:00:00,0,022436702020211001,KPK0001130230,I,,POINT (112075.24010000005 483547.999499999)
divergenties_wegvak.1657,Halfklaverblad-aansluiting,U,13.5a,2,'IJMUIDEN'VBW. a,224373005,2021-10-01T00:00:00,3257,022437300520211001,KPK0001128485,I,,POINT (113575.1165000014 489638.08989999816)
divergenties_wegvak.1658,Niet indeelbaar,U,18.9p,,WISSELSTROOK p,236381043,2021-10-01T00:00:00,0,023638104320211001,KPK0001128566,I,,POINT (118484.9338000007 490571.85660000145)
divergenties_wegvak.1659,,U,0.0#,,BS.PPL.'DE WATERING',236392028,2021-10-01T00:00:00,902,023639202820211001,KPK0001129866,I,,POINT (118779.8797999993 495245.3211000003)
divergenties_wegvak.1660,Haarlemmermeer-aansluiting,U,14.1c,4,'PURMEREND-ZUID'VBW. c,248404008,2021-10-01T00:00:00,0,024840400820211001,KPK0001129241,I,,POINT (124346.84840000048 502448.94200000167)
divergenties_wegvak.1661,Niet indeelbaar,U,113.3e,37,'WAALWIJK'VBW. e,260223022,2021-10-01T00:00:00,0,026022302220211001,KPK0001143389,I,,POINT (130323.25340000167 411571.71819999814)
divergenties_wegvak.1662,Haarlemmermeer-aansluiting,U,56.4a,6,'RING-NOORD MAARSSEN'VBW. a,260318042,2021-10-01T00:00:00,0,026031804220211001,KPK0001125989,I,,POINT (130401.1660999991 459139.9156999998)
divergenties_wegvak.1663,Pseudo Klaverbladknooppunt,U,1.1v,,'KP.RIJNSWEERD'RING-OOST HILVERSUM VBW. v,279311009,2021-10-01T00:00:00,0,027931100920211001,KPK0001464818,I,,POINT (139599.04630000144 455972.5756999999)
divergenties_wegvak.1664,Haarlemmermeer-aansluiting,U,130.0a,46,'ENGELEN'VBW. a,291224058,2021-10-01T00:00:00,836,029122405820211001,KPK0001203503,I,,POINT (146108.90069999918 413002.6490999982)
divergenties_wegvak.1665,Halfklaverblad-aansluiting,U,93.5a,16,'WAARDENBURG'VBW. a,291254073,2021-10-01T00:00:00,0,029125407320211001,KPK0001124388,I,,POINT (145493.23889999837 427431.4272999987)
divergenties_wegvak.1666,,U,133.8m,,BS.PPL.'VELDER',305194009,2021-10-01T00:00:00,0,030519400920211001,KPK0001472710,I,,POINT (152879.52100000158 397118.8530000001)
divergenties_wegvak.1667,Halfklaverblad-aansluiting,U,141.0a,48,'ROSMALEN'VBW. a,305224062,2021-10-01T00:00:00,582,030522406220211001,KPK0001143456,I,,POINT (153298.69460000098 412623.76370000094)
divergenties_wegvak.1668,Halfklaverblad-aansluiting,U,80.8a,22,'MAARSBERGEN'VBW. a,305306059,2021-10-01T00:00:00,3281,030530605920211001,KPK0001132841,I,,POINT (155622.70899999887 452043.1673000008)
divergenties_wegvak.1669,Pseudo Haarlemmermeer-aansluiting,U,77.5a,21,'MAARN'VBW. a,305306059,2021-10-01T00:00:00,0,030530605920211001,KPK0001132833,I,,POINT (152538.08570000157 453013.5353000015)
divergenties_wegvak.1670,Klaverbladknooppunt,U,27.6v,,'KP.HOEVELAKEN'AMSTERDAM VBW. v,315330006,2021-10-01T00:00:00,0,031533000620211001,KPK0001464833,I,,POINT (157876.11899999902 465340.11499999836)
divergenties_wegvak.1671,,U,52.0m,,BS.PPL.'PALMPOL',329327008,2021-10-01T00:00:00,0,032932700820211001,KPK0001463548,I,,POINT (164752.66299999878 463893.14449999854)
divergenties_wegvak.1672,Niet indeelbaar,U,0.0#,,'LELYSTAD-NOORD' (N307),329413065,2021-10-01T00:00:00,556,032941306520211001,KPK0001129107,I,,POINT (164940.8526000008 506764.3610999994)
divergenties_wegvak.1673,Halfklaverblad-aansluiting,U,145.6a,36,'DODEWAARD'VBW. a,344274007,2021-10-01T00:00:00,0,034427400720211001,KPK0001135405,I,,POINT (172168.36740000173 437005.5221000016)
divergenties_wegvak.1674,Haarlemmermeer-aansluiting,U,52.9a,13,'HARDERWIJK'VBW. a,344366063,2021-10-01T00:00:00,0,034436606320211001,KPK0001139797,I,,POINT (172250.93710000068 483027.6226999983)
divergenties_wegvak.1675,Niet indeelbaar,U,0.0#,,'APELDOORN' (N302),344366064,2021-10-01T00:00:00,226,034436606420211001,KPK0001140332,I,,POINT (172538 483207)
divergenties_wegvak.1676,Pseudo Haarlemmermeer-aansluiting,U,186.7a,37a,'WILDENBERG'VBW. a,345133024,2021-10-01T00:00:00,149,034513302420211001,KPK0001125189,I,,POINT (172953.01509999856 366644.9268999994)
divergenties_wegvak.1677,Pseudo Haarlemmermeer-aansluiting,U,253.1#,,'N2 MAASTRICHT-CENTRUM',358040023,2021-10-01T00:00:00,4,035804002320211001,KPK0001125615,I,,POINT (179246.27980000153 320415.8531000018)
divergenties_wegvak.1678,Pseudo Haarlemmermeer-aansluiting,U,252.6a,52,'MAASTRICHT-NOORD'VBW. a,358041030,2021-10-01T00:00:00,0,035804103020211001,KPK0001125608,I,,POINT (179453.6061999984 320871.6966999993)
divergenties_wegvak.1679,Halfklaverblad-aansluiting,U,69.5c,16,'WIRDUM'VBW. c,364548003,2021-10-01T00:00:00,920,036454800320211001,KPK0001140861,I,,POINT (182272.0962000005 573444.4048000015)
divergenties_wegvak.1680,Pseudo Haarlemmermeer-aansluiting,U,61.1a,27,'DOKKUM'VBW. a,384550003,2021-10-01T00:00:00,0,038455000320211001,KPK0001140679,I,,POINT (192445.59870000184 575219.637600001)
divergenties_wegvak.1681,,U,0.0#,,BUSH.,385304011,2021-10-01T00:00:00,2,038530401120211001,KPK0001141721,I,,POINT (192844.79619999975 452016.5714999996)
divergenties_wegvak.1682,Pseudo Klaverbladknooppunt,U,204.7w,,'KP.BEEKBERGEN'HENGELO VBW. w,396335027,2021-10-01T00:00:00,0,039633502720211001,KPK0001464988,I,,POINT (198176.98580000177 467749.8986000009)
divergenties_wegvak.1683,Pseudo Halfklaverblad-aansluiting,U,205.9m,24,'APELDOORN'RANG.BAAN m,396337013,2021-10-01T00:00:00,0,039633701320211001,KPK0001464994,I,,POINT (198267.02070000023 468491.87409999967)
divergenties_wegvak.1684,Pseudo Halfklaverblad-aansluiting,U,206.4a,24,'APELDOORN'VBW. a,396338028,2021-10-01T00:00:00,0,039633802820211001,KPK0001142202,I,,POINT (198395.4851000011 469092.77439999953)
divergenties_wegvak.1685,Pseudo Klaverbladknooppunt,U,165.4j,,'KP.DRACHTEN'DRACHTEN VBW. j,410537043,2021-10-01T00:00:00,0,041053704320211001,KPK0001129602,I,,POINT (205116.08249999955 568972.0588999987)
divergenties_wegvak.1686,Klaverbladknooppunt,U,68.0m,,'KP.ZAARDERHEIKEN'VENRAY RANG.BAAN m,411156031,2021-10-01T00:00:00,0,041115603120211001,KPK0001143902,I,,POINT (205681.97789999843 378496.6405000016)
divergenties_wegvak.1687,Halfklaverblad-aansluiting,U,48.9c,12,'GRUBBENVORST'VBW. c,411162003,2021-10-01T00:00:00,0,041116200320211001,KPK0001144066,I,,POINT (205915.14880000055 381250.1075000018)
divergenties_wegvak.1688,,U,0.0#,,'DOUANE',423155010,2021-10-01T00:00:00,444,042315501020211001,KPK0001163357,I,,POINT (212290.49720000103 377742.05099999905)
divergenties_wegvak.1689,,U,156.0m,,BS.PPL.'SMALHORST',458480006,2021-10-01T00:00:00,0,045848000620211001,KPK0001140152,I,,POINT (229014.59659999982 540131.1281999983)
divergenties_wegvak.1690,Halfklaverblad-aansluiting,U,231.8c,10,'GROENLO'VBW. c,479300021,2021-10-01T00:00:00,157,047930002120211001,KPK0001454633,I,,POINT (239816.25129999965 450226.83740000054)
divergenties_wegvak.1691,Halfklaverblad-aansluiting,U,231.7a,10,'GROENLO'VBW. a,479300022,2021-10-01T00:00:00,0,047930002220211001,KPK0001135668,I,,POINT (239568.26740000024 450083.2056000009)
divergenties_wegvak.1692,Halfklaverblad-aansluiting,U,47.9a,30,'ALMELO-ZUID'VBW. a,479365008,2021-10-01T00:00:00,1303,047936500820211001,KPK0001140938,I,,POINT (240827.52050000057 482528.33619999886)
divergenties_wegvak.1693,Halfklaverblad-aansluiting,U,60.7a,,'DELTAPARK NEELTJE JANS'VBW. a,600093519,2021-10-01T00:00:00,158,060009351920211001,KPK0001440010,I,,POINT (38557.0362999998 406501.59980000183)
divergenties_wegvak.1694,Haarlemmermeer-aansluiting,U,170.2a,40,'RITTHEM'VBW. a,600093533,2021-10-01T00:00:00,0,060009353320211001,KPK0001143141,I,,POINT (31676.49529999867 387539.6215999983)
divergenties_wegvak.1695,Pseudo Halfklaverblad-aansluiting,U,163.9a,37,'ARNEMUIDEN'VBW. a,600093582,2021-10-01T00:00:00,0,060009358220211001,KPK0001143128,I,,POINT (36391.31260000169 391254.38269999996)
divergenties_wegvak.1696,Pseudo Halfklaverblad-aansluiting,U,8.6c,5,'NOOTDORP'VBW. c,600104845,2021-10-01T00:00:00,0,060010484520211001,KPK0001420700,I,,POINT (87804.82470000163 452096.4721999988)
divergenties_wegvak.1697,Haarlemmermeer-aansluiting,U,9.6c,9,'DELFT'VBW. c,600104940,2021-10-01T00:00:00,0,060010494020211001,KPK0001133944,I,,POINT (85984.7778000012 447099.749400001)
