product;provincie;gemeente;feitcode;omschrijving;zaken;bedrag
Wahv;Groningen;Midden-Groningen;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;11;1045
Wahv;Groningen;Midden-Groningen;R301;Niet zoveel mogelijk rechts houden opeen autoweg of autosnelweg;9;1260
Wahv;Groningen;Midden-Groningen;R308;Als (snor)fietser niet het verplichtefietspad of fiets/bromfietspad volgen;1;95
Wahv;Groningen;Midden-Groningen;R309;Als (snor)fietser bij ontbreken (verpl.)(brom)fietspad niet de rijbaan gebrui-ken (bijv. rijden op trottoir, voetpad);3;245
Wahv;Groningen;Midden-Groningen;R311;Als bromfietser bij ontbreken fiets/bromfietspad niet de rijbaan gebruiken;1;95
Wahv;Groningen;Midden-Groningen;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;6;840
Wahv;Groningen;Midden-Groningen;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;11;1045
Wahv;Groningen;Midden-Groningen;R326;Rechts inhalen waar dat is verboden;3;720
Wahv;Groningen;Midden-Groningen;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;3;720
Wahv;Groningen;Midden-Groningen;R346;Afslaan zonder richting aan te geven;6;540
Wahv;Groningen;Midden-Groningen;R347B;Bij het afslaan niet het verkeer naast/links dicht achter voor laten gaan;1;160
Wahv;Groningen;Midden-Groningen;R396A;Stilstaan op een kruispunt;1;140
Wahv;Groningen;Midden-Groningen;R397A;Parkeren bij een kruispunt binnen 5meter daarvan;4;380
Wahv;Groningen;Midden-Groningen;R397B;Parkeren voor een in- en/of uitrit;1;95
Wahv;Groningen;Midden-Groningen;R397D;Parkeren op parkeergelegenheid,terwylvoertuig niet tot aangegeven categorieof groep voertuigen behoorde;2;190
Wahv;Groningen;Midden-Groningen;R397E;Parkeren op parkeergelegenheid op anderedan aangegeven wijze;3;285
Wahv;Groningen;Midden-Groningen;R398;Dubbel parkeren;1;95
Wahv;Groningen;Midden-Groningen;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;18;6840
Wahv;Groningen;Midden-Groningen;R402C;Parkeren op gehand.parkeerplaats an-ders dan met het voor die gereserveerdegehand.parkeerplaats bestemde voertuig;1;380
Wahv;Groningen;Midden-Groningen;R414A;Parkeren van een voertuig langer dan6 m / hoger dan 2,4 m op een plaatswaar dit verboden is;5;475
Wahv;Groningen;Midden-Groningen;R414B;Op/aan de weg een voertuig langer dan6 m parkeren buiten de vastgesteldetermijnen.;1;95
Wahv;Groningen;Midden-Groningen;R421A;Geen dim of groot licht voeren bij nachtbinnen de bebouwde kom (motorvtg (+ahw)bromfiets, snorfiets of gehandic. vtg);2;190
Wahv;Groningen;Midden-Groningen;R426A;Achterlichten motorvtg (+ahw), brom/snor-fiets of gehand.vtg branden niet gelijkmet voorlicht, nacht/binnen bebouwde kom;1;65
Wahv;Groningen;Midden-Groningen;R426B;Achterlichten motorvtg (+ahw), brom/snor-fiets of gehand.vtg branden niet gelijkmet voorlicht, nacht/buiten bebouwde kom;1;140
Wahv;Groningen;Midden-Groningen;R431E;Aanhangwagen voert geen achterlicht, bijnacht, buiten de bebouwde kom;1;140
Wahv;Groningen;Midden-Groningen;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;3;285
Wahv;Groningen;Midden-Groningen;R438I;Als bestuurder van een wagen bij nacht/dag indien het zicht slecht is geen dim-/voor-/achterlicht voeren;1;35
Wahv;Groningen;Midden-Groningen;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;202;10192
Wahv;Groningen;Midden-Groningen;R438N;geen voortdurend zichtbaar wit/geellicht voorzijde of rood licht achter-zijde op bijzondere snorfiets voeren;1;65
Wahv;Groningen;Midden-Groningen;R456A;Bij nacht naast het dimlicht of hetmistlicht andere verlichting voerendan is toegestaan;1;140
Wahv;Groningen;Midden-Groningen;R461A;Autosnelweg gebruiken anders dan metmotorvoertuig dat sneller kan/mag dan60 km/h;1;110
Wahv;Groningen;Midden-Groningen;R486;Voorrangsvoertuig niet voor laten gaan;2;480
Wahv;Groningen;Midden-Groningen;R511;Uitvoegen zonder overige verkeer voor telaten gaan;1;240
Wahv;Groningen;Midden-Groningen;R512;Van rijstrook wisselen zonder overigeverkeer voor te laten gaan;2;480
Wahv;Groningen;Midden-Groningen;R514;Bij inhalen geen teken met richtingaan-wijzer geven;3;285
Wahv;Groningen;Midden-Groningen;R517;Bij wisselen van rijstrook geen tekenmet richtingaanwijzer geven;4;380
Wahv;Groningen;Midden-Groningen;R518;Bij belangrijke zijdelingse verplaatsinggeen teken met richtingaanwijzer geven;1;95
Wahv;Groningen;Midden-Groningen;R522;Als bestuurder van een motorvoertuig,bromfiets of snorfiets onnodig geluidveroorzaken met dat voertuig;1;380
Wahv;Groningen;Midden-Groningen;R530A;Bestuurder en/of passagier zit niet opzitplaats tijdens verkeersdeelname;1;140
Wahv;Groningen;Midden-Groningen;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;137;19040
Wahv;Groningen;Midden-Groningen;R535K;passagier jonger dan 12 jaar en langerdan 1.35 meter vervoeren zonder gebruikbeschikbare autogordel;2;280
Wahv;Groningen;Midden-Groningen;R535O;auto-/ veiligh.gordel of kind.bev.syst.gebruiken op wijze die beschermende wer-king negatief beinvloedt/kan beïnvloeden;2;280
Wahv;Groningen;Midden-Groningen;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;18;1616
Wahv;Groningen;Midden-Groningen;R536C;als bestuurder of passagier geengoedgekeurde, goedpassende/deugde-lijk bevestigde helm dragen;1;140
Wahv;Groningen;Midden-Groningen;R545;als bestuurder tijdens het rijden eenmobiel elektronisch apparaat vasthouden;141;28454
Wahv;Groningen;Midden-Groningen;R550A;Als bestuurder handelen in strijd meteen gesloten verklaring in beide rich-tingen;1;95
Wahv;Groningen;Midden-Groningen;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);4;560
Wahv;Groningen;Midden-Groningen;R552B;Als bestuurder handelen, in strijd meteen gesloten verklaring, eenrichtingsweg(bord C4);1;140
Wahv;Groningen;Midden-Groningen;R553B;Handelen ism een geslotenverkla-ring voor motorvoertuigen op meer dan 2wielen, bord C 6 bijlage I RVV 1990.;1;95
Wahv;Groningen;Midden-Groningen;R574;Rijden in strijd met de verplichte rij-richting op een rotonde:bord D1;2;190
Wahv;Groningen;Midden-Groningen;R575;Weg inrijden aan de andere zijde van hetbord dan de pijl aangaf: bord D 2/16.;2;190
Wahv;Groningen;Midden-Groningen;R576;Rijden in strijd met gebod tot het vol-gen van aangegeven rijrichting: D4;1;95
Wahv;Groningen;Midden-Groningen;R578;Rijden in strijd met gebod tot het vol-gen van een van de aangegeven rijrichtingen: D6;1;95
Wahv;Groningen;Midden-Groningen;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);13;1235
Wahv;Groningen;Midden-Groningen;R585;Verbod stil te staan (bord E2);8;760
Wahv;Groningen;Midden-Groningen;R596;Negeren keerverbod: bord F 7/48.;2;280
Wahv;Groningen;Midden-Groningen;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;14;3125
Wahv;Groningen;Midden-Groningen;R608;niet stoppen voor rood knipperlichtbij overweglichten;9;1700
Wahv;Groningen;Midden-Groningen;R609;Niet stoppen voor rood licht bij een brug;1;240
Wahv;Groningen;Midden-Groningen;R617A;als bestuurder de doorgetrokken streepoverschrijden (verkeer in eenrichting);1;140
Wahv;Groningen;Midden-Groningen;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);15;3600
Wahv;Groningen;Midden-Groningen;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);3;720
Wahv;Groningen;Midden-Groningen;R618;Als bestuurder een verdrijvingsvlakgebruiken;6;1440
Wahv;Groningen;Midden-Groningen;R618A;Als bestuurder een puntstukgebruiken;3;720
Wahv;Groningen;Midden-Groningen;R619;Op een kruispunt niet de richting volgendie de voorsorteerstrook aangeeft;2;480
Wahv;Groningen;Midden-Groningen;R619A;als bestuurder na verlaten doorgaande rijbaan een andere richting volgen dan derichting van de uitrijstrook;1;160
Wahv;Groningen;Midden-Groningen;S005A;Niet voldoende afstand houden,snelheid tot en met 80 km/h;2;560
Wahv;Groningen;Midden-Groningen;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;534;14703
Wahv;Groningen;Midden-Groningen;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;406;14184
Wahv;Groningen;Midden-Groningen;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;363;14704
Wahv;Groningen;Midden-Groningen;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;305;15045
Wahv;Groningen;Midden-Groningen;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;221;12120
Wahv;Groningen;Midden-Groningen;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;228;14588
Wahv;Groningen;Midden-Groningen;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;171;12452
Wahv;Groningen;Midden-Groningen;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;150;14478
Wahv;Groningen;Midden-Groningen;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;118;12431
Wahv;Groningen;Midden-Groningen;VA013;Overschrijding maximum snelheidbinnen bebouwde kom, met 13 km/h;106;12491
Wahv;Groningen;Midden-Groningen;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;84;10473
Wahv;Groningen;Midden-Groningen;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;66;8830
Wahv;Groningen;Midden-Groningen;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;60;8691
Wahv;Groningen;Midden-Groningen;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;43;6579
Wahv;Groningen;Midden-Groningen;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;33;5503
Wahv;Groningen;Midden-Groningen;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;26;4576
Wahv;Groningen;Midden-Groningen;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;22;4202
Wahv;Groningen;Midden-Groningen;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;15;3045
Wahv;Groningen;Midden-Groningen;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;12;2576
Wahv;Groningen;Midden-Groningen;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;14;3206
Wahv;Groningen;Midden-Groningen;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;9;2169
Wahv;Groningen;Midden-Groningen;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;15;3840
Wahv;Groningen;Midden-Groningen;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;7;1890
Wahv;Groningen;Midden-Groningen;VA027;Overschrijding maximum snelheidbinnen bebouwde kom, met 27 km/h;5;1435
Wahv;Groningen;Midden-Groningen;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;9;2736
Wahv;Groningen;Midden-Groningen;VA029;Overschrijding maximum snelheidbinnen bebouwde kom, met 29 km/h;4;1268
Wahv;Groningen;Midden-Groningen;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;4;1336
Wahv;Groningen;Midden-Groningen;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;121;3034
Wahv;Groningen;Midden-Groningen;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;110;3650
Wahv;Groningen;Midden-Groningen;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;96;3632
Wahv;Groningen;Midden-Groningen;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;94;4082
Wahv;Groningen;Midden-Groningen;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;47;2373
Wahv;Groningen;Midden-Groningen;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;42;2394
Wahv;Groningen;Midden-Groningen;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;35;2345
Wahv;Groningen;Midden-Groningen;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;31;2813
Wahv;Groningen;Midden-Groningen;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;23;2300
Wahv;Groningen;Midden-Groningen;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;13;1430
Wahv;Groningen;Midden-Groningen;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;22;2604
Wahv;Groningen;Midden-Groningen;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;17;2193
Wahv;Groningen;Midden-Groningen;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;16;2192
Wahv;Groningen;Midden-Groningen;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;25;3675
Wahv;Groningen;Midden-Groningen;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;12;1884
Wahv;Groningen;Midden-Groningen;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;5;850
Wahv;Groningen;Midden-Groningen;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;5;915
Wahv;Groningen;Midden-Groningen;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;9;1719
Wahv;Groningen;Midden-Groningen;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;10;2136
Wahv;Groningen;Midden-Groningen;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;1;215
Wahv;Groningen;Midden-Groningen;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;3;687
Wahv;Groningen;Midden-Groningen;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;1;241
Wahv;Groningen;Midden-Groningen;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;6;1536
Wahv;Groningen;Midden-Groningen;VF027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h;5;1345
Wahv;Groningen;Midden-Groningen;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;6;1764
Wahv;Groningen;Midden-Groningen;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;3;900
Wahv;Groningen;Midden-Groningen;VF030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h;3;951
Wahv;Groningen;Midden-Groningen;VG004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h (verkeersbord A 1);1791;45168
Wahv;Groningen;Midden-Groningen;VG005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h (verkeersbord A 1);1416;46880
Wahv;Groningen;Midden-Groningen;VG006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h (verkeersbord A 1);1102;42436
Wahv;Groningen;Midden-Groningen;VG007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h (verkeersbord A 1);907;40511
Wahv;Groningen;Midden-Groningen;VG008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h (verkeersbord A 1);768;40032
Wahv;Groningen;Midden-Groningen;VG009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h (verkeersbord A 1);637;37893
Wahv;Groningen;Midden-Groningen;VG010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h (verkeersbord A 1);479;33133
Wahv;Groningen;Midden-Groningen;VG011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h (verkeersbord A 1);459;42288
Wahv;Groningen;Midden-Groningen;VG012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h (verkeersbord A 1);353;36229
Wahv;Groningen;Midden-Groningen;VG013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h (verkeersbord A 1);308;34283
Wahv;Groningen;Midden-Groningen;VG014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h (verkeersbord A 1);239;28667
Wahv;Groningen;Midden-Groningen;VG015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h (verkeersbord A 1);191;25320
Wahv;Groningen;Midden-Groningen;VG016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h (verkeersbord A 1);157;22043
Wahv;Groningen;Midden-Groningen;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);141;21282
Wahv;Groningen;Midden-Groningen;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);102;16286
Wahv;Groningen;Midden-Groningen;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);85;14561
Wahv;Groningen;Midden-Groningen;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);56;10319
Wahv;Groningen;Midden-Groningen;VG021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1);66;12641
Wahv;Groningen;Midden-Groningen;VG022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h (verkeersbord A 1);47;9591
Wahv;Groningen;Midden-Groningen;VG023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h (verkeersbord A 1);53;11395
Wahv;Groningen;Midden-Groningen;VG024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h (verkeersbord A 1);33;7553
Wahv;Groningen;Midden-Groningen;VG025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h (verkeersbord A 1);31;7526
Wahv;Groningen;Midden-Groningen;VG026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h (verkeersbord A 1);23;5888
Wahv;Groningen;Midden-Groningen;VG027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h (verkeersbord A 1);46;12369
Wahv;Groningen;Midden-Groningen;VG028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h (verkeersbord A 1);19;5377
Wahv;Groningen;Midden-Groningen;VG029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h (verkeersbord A 1);18;5390
Wahv;Groningen;Midden-Groningen;VG030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h (verkeersbord A 1);12;3794
Wahv;Groningen;Midden-Groningen;VI017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1 + wegwerk);1;187
Wahv;Groningen;Midden-Groningen;VL001;Overschrijding maximum snelheid opautosnelwegen, met 1 km/h;118;1298
Wahv;Groningen;Midden-Groningen;VL002;Overschrijding maximum snelheid opautosnelwegen, met 2 km/h;96;1535
Wahv;Groningen;Midden-Groningen;VL003;Overschrijding maximum snelheid opautosnelwegen, met 3 km/h;81;1620
