IMGEO_LOKAALID;ID;IMGEO_OBJECTBEGIN;IMGEO_TYPE_PLUS;IMGEO_BRONHOUDER;IMGEO_KLASSE;X;Y;LONG;LAT;STADSDEELCODE;STADSDEELNAAM;WIJKCODE;WIJKNAAM;BUURTCODE;BUURTNAAM;STRAAT
G0518.14280CBE-5A30-0772-E053-530A0B0AF16A;55612028;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77274.053;451090.182;4.254249189855316;52.04267812648056;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Plantenoord
G0518.14280CBE-5A39-0772-E053-530A0B0AF16A;55612037;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77523.328;450035.583;4.258120980962665;52.03323564383212;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Riddersdreef
G0518.14280CBE-5A4D-0772-E053-530A0B0AF16A;55612057;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77366.22;451034.522;4.255605032279762;52.04219084557762;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Plantenoord
G0518.14280CBE-5021-0772-E053-530A0B0AF16A;55611878;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76498.783;450050.46;4.243189487159172;52.03322519656589;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.14280CBE-5024-0772-E053-530A0B0AF16A;55611881;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77850.506;453349.257;4.2621400226175306;52.06306031639473;2;Escamp;32;Leyenburg;84;Leyenburg;Volendamlaan
G0518.22229738-0B5D-9258-E053-530A0B0AC95B;62450303;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87442.573;454067.543;4.401856603369747;52.07076828430986;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Marjoleinveld
G0518.22229738-0B5F-9258-E053-530A0B0AC95B;62450305;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87352.278;454100.328;4.400533315334118;52.071051905323614;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Spireaveld
G0518.22229738-0B60-9258-E053-530A0B0AC95B;62450306;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87353.741;454097.057;4.400555298906171;52.07102268747682;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Spireaveld
G0518.22229738-0B61-9258-E053-530A0B0AC95B;62450307;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87492.455;452547.89;4.402884465523213;52.05711721882096;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Starnmeerstraat
G0518.22229738-0E7F-9258-E053-530A0B0AC95B;62450329;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87575.451;452760.463;4.404052482082016;52.05903772060087;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Boekelermeerstraat
G0518.22229738-0E92-9258-E053-530A0B0AC95B;62450348;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87628.22;452738.197;4.40482621398633;52.058844032637445;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Boekelermeerstraat
G0518.22229738-0E9D-9258-E053-530A0B0AC95B;62450359;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87652.738;452404.161;4.4052495308635455;52.055845021085126;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Oranjepolderhof
G0518.22229738-0E9F-9258-E053-530A0B0AC95B;62450361;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87601.651;454097.638;4.4041705315266855;52.07105812332139;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Klaverveld
G0518.22229738-0501-9258-E053-530A0B0AC95B;62450180;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85578.49;453677.179;4.374751832811873;52.06702966467618;8;Leidschenveen-Ypenburg;43;Forepark;116;Westvliet-Oost;Groene Zoom
G0518.22229738-082A-9258-E053-530A0B0AC95B;62450237;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85953.584;454503.676;4.38005423662569;52.07450422402766;8;Leidschenveen-Ypenburg;43;Forepark;116;Westvliet-Oost;Westvlietweg
G0518.22229738-083F-9258-E053-530A0B0AC95B;62450258;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86394.601;451915.169;4.387006245342975;52.05129615585351;8;Leidschenveen-Ypenburg;42;Ypenburg;111;De Venen;Kiekendiefstraat
G0518.22229738-084A-9258-E053-530A0B0AC95B;62450269;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86835.554;449881.383;4.393839524221188;52.033072858414734;8;Leidschenveen-Ypenburg;42;Ypenburg;115;De Bras;Dwarskade
G0518.22229738-0B3F-9258-E053-530A0B0AC95B;62450273;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86914.226;453265.634;4.394311534379118;52.06349685682125;8;Leidschenveen-Ypenburg;44;Leidschenveen;118;De Lanen;Willem Hanegraaflaan
G0518.22229738-0B45-9258-E053-530A0B0AC95B;62450279;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86955.292;452680.405;4.395026912625553;52.05824244636417;8;Leidschenveen-Ypenburg;44;Leidschenveen;118;De Lanen;Marcus Aureliuslaan
G0518.22229738-0840-9258-E053-530A0B0AC95B;62450259;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86404.322;449710.76;4.38759032501754;52.0314862966596;8;Leidschenveen-Ypenburg;42;Ypenburg;115;De Bras;Veenwortel
G0518.22229738-317C-9258-E053-530A0B0AC95B;62450067;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85003.808;450185.358;4.367087279550992;52.03557652967283;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Nijkampvaart
G0518.22229738-3180-9258-E053-530A0B0AC95B;62450071;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85147.991;450055.91;4.369214704458685;52.03443136017907;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Van Campenvaart
G0518.22229738-051C-9258-E053-530A0B0AC95B;62450207;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85772.79;451403.647;4.378045884867947;52.046621813249835;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Patrijsplantsoen
G0518.14280CBE-5362-0772-E053-530A0B0AF16A;55611903;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76622.865;450668.684;4.244855719945457;52.038798543023056;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.14280CBE-5369-0772-E053-530A0B0AF16A;55611910;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76429.686;450049.245;4.242182993053017;52.03320448837089;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.14280CBE-5379-0772-E053-530A0B0AF16A;55611926;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76506.643;450034.561;4.243307659633804;52.03308343014596;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.14280CBE-5389-0772-E053-530A0B0AF16A;55611942;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77029.296;450643.603;4.250784065391615;52.038630473564126;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Randveen
G0518.14280CBE-538A-0772-E053-530A0B0AF16A;55611943;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76923.184;450590.221;4.249249968026387;52.03813580775205;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.14280CBE-C9B3-0772-E053-530A0B0AF16A;55612487;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78839.84;452130.431;4.276836561248685;52.052243983338926;2;Escamp;34;Morgenstond;89;Morgenstond-Oost;Weerselostraat
G0518.14280CBE-CA87-0772-E053-530A0B0AF16A;55612493;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78770.043;452380.979;4.275763240182845;52.054485992353435;2;Escamp;34;Morgenstond;89;Morgenstond-Oost;Kuinrestraat
G0518.14280CBE-CA89-0772-E053-530A0B0AF16A;55612495;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78764.108;450618.057;4.2760699827419;52.03864223669957;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Barbiersgaarde
G0518.14280CBE-CA90-0772-E053-530A0B0AF16A;55612502;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78767.862;451124.294;4.276011800157772;52.04319218420536;2;Escamp;34;Morgenstond;80;Morgenstond-Zuid;2e Eeldepad
G0518.14280CBE-CA94-0772-E053-530A0B0AF16A;55612506;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78835.317;451959.57;4.2768087205045235;52.05070787837215;2;Escamp;34;Morgenstond;89;Morgenstond-Oost;Hengelolaan
G0518.14280CBE-CAAC-0772-E053-530A0B0AF16A;55612530;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78856.109;452099.084;4.2770806969247905;52.0519645122533;2;Escamp;34;Morgenstond;89;Morgenstond-Oost;Weerselostraat
G0518.14280CBE-CB8D-0772-E053-530A0B0AF16A;55612549;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78971.755;453342.919;4.278489551099799;52.06315840786639;2;Escamp;31;Rustenburg en Oostbroek;30;Rustenburg;Blaricumseplein
G0518.14280CBE-CB91-0772-E053-530A0B0AF16A;55612553;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79037.773;452829.907;4.279566232807277;52.05855716627695;2;Escamp;35;Zuiderpark;36;Zuiderpark;Anna Polakweg
G0518.14280CBE-CB9B-0772-E053-530A0B0AF16A;55612563;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79006.827;452495.773;4.279189418591649;52.055550147396374;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.14280CBE-CB9D-0772-E053-530A0B0AF16A;55612565;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79064.238;450893.838;4.280382323570292;52.04116181945004;2;Escamp;34;Morgenstond;80;Morgenstond-Zuid;Erasmusweg
G0518.14280CBE-CBA7-0772-E053-530A0B0AF16A;55612575;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79119.6;452952.907;4.280731844754049;52.05967374962973;2;Escamp;35;Zuiderpark;36;Zuiderpark;De Villierskopje
G0518.14280CBE-CBAE-0772-E053-530A0B0AF16A;55612582;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79112.011;452083.237;4.280814416613712;52.05185720988164;2;Escamp;34;Morgenstond;89;Morgenstond-Oost;Zuiderpark
G0518.14280CBE-CBB4-0772-E053-530A0B0AF16A;55612588;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79064.721;451182.57;4.280325222845706;52.04375665368879;2;Escamp;34;Morgenstond;80;Morgenstond-Zuid;Koekangestraat
G0518.14280CBE-CC8F-0772-E053-530A0B0AF16A;55612601;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79114.994;451258.753;4.281040987764134;52.04444817891801;2;Escamp;34;Morgenstond;80;Morgenstond-Zuid;Leyweg
G0518.14280CBE-CCA5-0772-E053-530A0B0AF16A;55612623;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79239.085;451951.571;4.28269592480346;52.05069135036616;2;Escamp;34;Morgenstond;89;Morgenstond-Oost;Zuiderpark
G0518.14280CBE-CCA8-0772-E053-530A0B0AF16A;55612626;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79238.295;451508.019;4.2827827499542455;52.04670514576726;2;Escamp;34;Morgenstond;80;Morgenstond-Zuid;Enschedelaan
G0518.14280CBE-CCBA-0772-E053-530A0B0AF16A;55612644;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79248.969;453605.952;4.282473059453221;52.06556019574902;2;Escamp;31;Rustenburg en Oostbroek;35;Oostbroek-Zuid;Voorthuizenstraat
G0518.14280CBE-CD99-0772-E053-530A0B0AF16A;55612661;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79272.239;451354.088;4.2833115900443675;52.04532644271767;2;Escamp;34;Morgenstond;80;Morgenstond-Zuid;Carelshavenstraat
G0518.14280CBE-CD9C-0772-E053-530A0B0AF16A;55612664;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79326.201;451889.654;4.283979464148849;52.0501468220858;2;Escamp;34;Morgenstond;89;Morgenstond-Oost;Zuiderpark
G0518.14280CBE-CDA2-0772-E053-530A0B0AF16A;55612670;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79284.821;449791.132;4.283841077762971;52.03128220880112;2;Escamp;40;Wateringse Veld;102;Hoge Veld;Dallashof
G0518.14280CBE-CDA9-0772-E053-530A0B0AF16A;55612677;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79313.792;451110.012;4.283971251899636;52.04313866313431;2;Escamp;34;Morgenstond;80;Morgenstond-Zuid;Leyweg
G0518.14280CBE-CDAE-0772-E053-530A0B0AF16A;55612682;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79261.717;449948.943;4.283469508891182;52.032697269067974;2;Escamp;40;Wateringse Veld;102;Hoge Veld;Baltimorehof
G0518.14280CBE-CDB1-0772-E053-530A0B0AF16A;55612685;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79304.101;453381.784;4.283326646598548;52.063553196608325;2;Escamp;31;Rustenburg en Oostbroek;35;Oostbroek-Zuid;Wapenveldestraat
G0518.22229738-2E75-9258-E053-530A0B0AC95B;62450034;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84473.534;451213.411;4.359148243993803;52.04474841743115;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Van Weerden Poelmanpad
G0518.22229738-0B66-9258-E053-530A0B0AC95B;62450312;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87445.088;453423.458;4.40202072151379;52.06498019323149;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Simon Carmiggelthof
G0518.22229738-34BE-9258-E053-530A0B0AC95B;62450160;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85417.546;451085.041;4.372932990774285;52.04371403602335;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Veldleeuwerikhof
G0518.22229738-0B52-9258-E053-530A0B0AC95B;62450292;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87107.31;453391.908;4.3971017506222685;52.064655371110995;8;Leidschenveen-Ypenburg;44;Leidschenveen;118;De Lanen;Henk Gottlieblaan
G0518.22229738-2B54-9258-E053-530A0B0AC95B;62449976;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87450.499;453415.922;4.4021011118109845;52.0649131267418;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Simon Carmiggelthof
G0518.22229738-2B68-9258-E053-530A0B0AC95B;62449996;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;83370.029;452961.447;4.3426986648815555;52.060316354262234;8;Leidschenveen-Ypenburg;41;Hoornwijk;106;Vlietzoom-West;Cromvlietkade
G0518.22229738-34B2-9258-E053-530A0B0AC95B;62450148;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85208.241;453747.606;4.3693385099677045;52.06761607371987;8;Leidschenveen-Ypenburg;43;Forepark;116;Westvliet-Oost;Westvlietweg
G0518.22229738-11C5-9258-E053-530A0B0AC95B;62450389;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87767.81;454250.519;4.406563571834632;52.07245225579335;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Middenlijn
G0518.FCB8EA56-6813-B4FA-E040-2A0A313C2F1B;393700;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75112.588;454087.18;4.222048260170445;52.06930355955146;1;Loosduinen;15;Kijkduin en Ockenburgh;91;Kijkduin;Deltaplein
G0518.FCB8EA56-6D98-B4FA-E040-2A0A313C2F1B;393848;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75722.316;451872.849;4.231453433283869;52.04949186156887;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;De Brink
G0518.FCB8EA56-6D9B-B4FA-E040-2A0A313C2F1B;393851;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75742.683;452018.692;4.231716466142092;52.05080541197814;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;Noorderbrink
G0518.FCB8EA56-6DA1-B4FA-E040-2A0A313C2F1B;393857;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75700.744;451190.38;4.231297359676972;52.04335567389075;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;Madestein Recreatiegebied noordoost
G0518.FCB8EA56-6814-B4FA-E040-2A0A313C2F1B;393701;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75110.714;454089.878;4.222020301815963;52.069327534943795;1;Loosduinen;15;Kijkduin en Ockenburgh;91;Kijkduin;Deltaplein
G0518.FCB8EA56-681B-B4FA-E040-2A0A313C2F1B;393708;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75055.288;454154.071;4.221197038204423;52.06989641018556;1;Loosduinen;15;Kijkduin en Ockenburgh;91;Kijkduin;Kijkduinboulevard
G0518.FCB8EA56-6820-B4FA-E040-2A0A313C2F1B;393713;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75130.499;453213.168;4.22251391632953;52.06145176982752;1;Loosduinen;15;Kijkduin en Ockenburgh;90;Ockenburgh;Duinvallei
G0518.FCB8EA56-6B9D-B4FA-E040-2A0A313C2F1B;393772;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75487.3;452623.107;4.227853297259071;52.05620046285067;1;Loosduinen;17;Loosduinen;95;Kom Loosduinen;Nocturnestraat
G0518.FCB8EA56-6BAD-B4FA-E040-2A0A313C2F1B;393788;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75497.281;450797.323;4.228423565848456;52.03979426201124;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;Madestein west
G0518.FCB8EA56-6BB6-B4FA-E040-2A0A313C2F1B;393797;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75571.276;452077.119;4.2292044353376435;52.05130592643104;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;Madestein Recreatiegebied noordoost
G0518.FCB8EA56-5CCB-B4FA-E040-2A0A313C2F1B;394158;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76421.365;453781.562;4.241203432604494;52.0667443585958;1;Loosduinen;14;Bohemen en Meer en Bos;92;Bohemen en Meer en Bos;Pinksterbloemplein
G0518.FCB8EA56-5ED0-B4FA-E040-2A0A313C2F1B;394217;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76593.204;454039.155;4.24364990884582;52.06908360696657;1;Loosduinen;14;Bohemen en Meer en Bos;81;Bosjes van Pex;De Savornin Lohmanlaan
G0518.FCB8EA56-6F63-B4FA-E040-2A0A313C2F1B;393882;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75730.784;451489.383;4.231665808619966;52.046047004109894;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;Madestein Recreatiegebied noordoost
G0518.FCB8EA56-6F64-B4FA-E040-2A0A313C2F1B;393883;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75700.686;451469.126;4.23123184325663;52.04586065537236;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;Madestein Recreatiegebied noordoost
G0518.FCB8EA56-6F66-B4FA-E040-2A0A313C2F1B;393885;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75708.563;451549.556;4.231327986627173;52.0465845778063;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;Madestein Recreatiegebied noordoost
G0518.FCB8EA56-6F7A-B4FA-E040-2A0A313C2F1B;393905;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75728.949;453382.641;4.231199723212878;52.0630607321534;1;Loosduinen;14;Bohemen en Meer en Bos;92;Bohemen en Meer en Bos;Meer en Bos
G0518.14280CBE-CE9C-0772-E053-530A0B0AF16A;55612715;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79663.003;451080.608;4.289067073262896;52.04292199706819;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Polanenhof
G0518.14280CBE-CEA4-0772-E053-530A0B0AF16A;55612723;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79731.264;448675.266;4.290591226987104;52.02131490520109;2;Escamp;40;Wateringse Veld;104;Lage Veld;Athenesingel
G0518.14280CBE-CEAF-0772-E053-530A0B0AF16A;55612734;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79484.099;453021.18;4.286030850004168;52.06033711184491;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.14280CBE-CEB8-0772-E053-530A0B0AF16A;55612743;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79526.365;450070.791;4.287298654361376;52.03382838752466;2;Escamp;40;Wateringse Veld;102;Hoge Veld;Managuahof
G0518.14280CBE-CEBE-0772-E053-530A0B0AF16A;55612749;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79474.922;453025.326;4.285896137799677;52.06037311975714;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.14280CBE-CEC0-0772-E053-530A0B0AF16A;55612751;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79457.464;453016.345;4.28564359688709;52.0602900292254;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.14280CBE-CFA0-0772-E053-530A0B0AF16A;55612768;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79516.211;449961.018;4.287174930023512;52.032840495961366;2;Escamp;40;Wateringse Veld;102;Hoge Veld;Panamaplein
G0518.14280CBE-CFBA-0772-E053-530A0B0AF16A;55612794;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79633.57;451177.07;4.2886168549954995;52.04378487879892;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Polanenhof
G0518.14280CBE-CFC1-0772-E053-530A0B0AF16A;55612801;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79562.706;450860.477;4.287653948082324;52.04093008315205;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Carry van Bruggenhof
G0518.14280CBE-CFC9-0772-E053-530A0B0AF16A;55612809;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79606.572;451546.042;4.288141992828311;52.047097078398174;2;Escamp;36;Moerwijk;37;Moerwijk-West;De Lannoystraat
G0518.14280CBE-D09B-0772-E053-530A0B0AF16A;55612814;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79580.628;452588.213;4.28753379759263;52.056459294884384;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.14280CBE-C274-0772-E053-530A0B0AF16A;55612944;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79802.831;448260.882;4.291724764944022;52.01760060904759;2;Escamp;40;Wateringse Veld;105;Zonne Veld;Tom Mandersstraat
G0518.14280CBE-C284-0772-E053-530A0B0AF16A;55612960;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79738.617;452757.642;4.289799653481592;52.05800339860505;2;Escamp;35;Zuiderpark;36;Zuiderpark;Henriëtte Roland Holstweg
G0518.14280CBE-D0B8-0772-E053-530A0B0AF16A;55612843;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79368.536;452320.379;4.284501190842836;52.05402342289918;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.14280CBE-D0C9-0772-E053-530A0B0AF16A;55612860;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79368.262;452496.862;4.284458121948025;52.05560939449952;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.D50EF2D6-3E6F-481E-9EC9-FCC8DACF09B3;66160508;2019-07-23;bank;'s-Gravenhage (G);Straatmeubilair;76262.019;452565.923;4.239160259052717;52.05579723042401;1;Loosduinen;18;Waldeck;40;Nieuw Waldeck;Louis Armstrongplein
G0518.B42C9AB7-482B-4EC0-B4EE-263DACF014C7;66160482;2019-07-23;bank;'s-Gravenhage (G);Straatmeubilair;76268.897;452537.406;4.2392670978888445;52.05554193600442;1;Loosduinen;18;Waldeck;40;Nieuw Waldeck;Louis Armstrongplein
G0518.4E0A9C45-9CAB-4D6E-AE3C-BAE676976914;66160494;2019-07-23;bank;'s-Gravenhage (G);Straatmeubilair;76291.953;452555.71;4.239598983654317;52.05570970379054;1;Loosduinen;18;Waldeck;40;Nieuw Waldeck;Glenn Millerhof
G0518.84D59925-EDC3-4572-AAD5-2B60AFB18093;66542663;2021-02-16;bank;'s-Gravenhage (G);Straatmeubilair;79144.608;451236.603;4.281477504616854;52.04425317630614;2;Escamp;34;Morgenstond;80;Morgenstond-Zuid;Leyweg
G0518.F487A675-F746-44CB-9461-DF569DFE2F61;66543098;2021-02-15;bank;'s-Gravenhage (G);Straatmeubilair;79116.066;450943.772;4.281126536689559;52.041617663619235;2;Escamp;34;Morgenstond;80;Morgenstond-Zuid;Erasmusweg
G0518.2DD0E6A6-4520-4D7A-A2BA-F10D778B5D96;66160480;2019-07-23;bank;'s-Gravenhage (G);Straatmeubilair;76272.916;452533.162;4.2393266637920775;52.05550436788516;1;Loosduinen;18;Waldeck;40;Nieuw Waldeck;Louis Armstrongplein
G0518.A8806510-5A23-403B-A324-32156AE96D61;66277437;2019-10-22;bank;'s-Gravenhage (G);Straatmeubilair;77783.871;456468.221;4.260462581705242;52.09108007301282;4;Scheveningen;8;Duindorp;100;Duindorp;Tesselsestraat
G0518.F8841B9A-3DA7-45CC-B87B-EA004CEF5A62;66277439;2019-10-22;bank;'s-Gravenhage (G);Straatmeubilair;77790.782;456458.637;4.260565579199824;52.09099490943538;4;Scheveningen;8;Duindorp;100;Duindorp;Tesselsestraat
G0518.080A7D75-D3F0-45D5-9A87-BB56706D7A95;66154804;2019-06-19;bank;'s-Gravenhage (G);Straatmeubilair;85253.793;453839.004;4.369984079022726;52.06844319736664;8;Leidschenveen-Ypenburg;43;Forepark;116;Westvliet-Oost;Westvlietweg
