REGISTERNUMMER;OMSCHRIJVING;DATUM_INWERKING;ID;MONUMENTENZORGSITE
1872;Plaatsing op de gemeentelijke monumentenlijst van Bankastraat 9;1990-04-25;943;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-82
3512;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 39 en 40;1993-11-17;3322;
2774;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 111 en 112;1982-09-28;2982;
4535;Plaatsing in het gemeentelijke monumentenregister:Leyweg 2 t/m 14c;2009-09-01;4821;http://www.monumentenzorgdenhaag.nl/monumenten/leyweg-2-tm-14c
4535;Plaatsing in het gemeentelijke monumentenregister:Leyweg 2 t/m 14c;2009-09-01;4821;http://www.monumentenzorgdenhaag.nl/monumenten/leyweg-2-tm-14c
7192;Plaatsing in het gemeentelijke monumentenregister: Vlamingstraat 43;1984-10-09;7602;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-43
2081;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1806;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2080;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1805;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2079;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1786;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2078;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1785;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2077;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1784;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2088;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1813;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2087;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1812;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2086;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1811;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2085;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1810;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2673;Plaatsing in het gemeentelijke monumentenregister:Parkstraat 10;1987-10-09;3106;http://www.monumentenzorgdenhaag.nl/monumenten/parkstraat-10
3237;Plaatsing in het gemeentelijke monumentenregister:Nassaulaan 1;1990-06-05;3008;http://www.monumentenzorgdenhaag.nl/monumenten/nassaulaan-1-tm-2b
3239;Plaatsing in het gemeentelijke monumentenregister:Nassaulaan 2a;1990-05-11;3010;http://www.monumentenzorgdenhaag.nl/monumenten/nassaulaan-1-tm-2b
3238;Plaatsing in het gemeentelijke monumentenregister:Nassaulaan 2;1990-05-11;3009;http://www.monumentenzorgdenhaag.nl/monumenten/nassaulaan-1-tm-2b
2298;Plaatsing in het gemeentelijk monumentenregister:Veluweplein 1/De La Reyweg 628/ Schalkburgerstraat 425.;2008-11-05;2578;http://www.monumentenzorgdenhaag.nl/monumenten/de-la-reyweg-628-veluweplein-1-schalk-burgerstraat-425
2305;Plaatsing in het gemeentelijk monumentenregister:Plaatsing in het gemeentelijk monumentenregister:Viljoenstraat 8.;2008-11-05;2574;http://www.monumentenzorgdenhaag.nl/monumenten/viljoenstraat-8
2307;Plaatsing in het gemeentelijke monumentenregister:Fahrenheitstraat 335 t/m 341/Amperestraat 46.;2009-01-21;2571;http://www.monumentenzorgdenhaag.nl/monumenten/fahrenheitstraat-335-tm-341-amp%C3%A8restraat-46
2875;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 1;2002-07-16;3200;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-1
2875;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 1;2002-07-16;3200;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-1
2875;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 1;2002-07-16;3200;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-1
2875;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 1;2002-07-16;3200;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-1
2875;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 1;2002-07-16;3200;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-1
7187;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 45;2013-02-15;7572;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-45
7191;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 41;2013-02-15;7571;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-41
7186;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 39;2013-02-15;7570;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-39
7185;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 37/37a/37b;2013-02-15;7569;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-37-tm-37b
7285;plaatsing in het monumentenregister van de Vlamingstraat 35/35a/35b;2013-07-26;7700;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-35-tm-35b
7183;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 27;2013-02-15;7567;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-27
7182;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 25;2013-02-15;7565;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-25
7181;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 23;2013-02-15;7564;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-23
7180;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 21;2013-02-15;7563;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-21
7179;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 9;2013-02-15;7562;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-9
2899;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 19;1984-04-01;3224;http://www.monumentenzorgdenhaag.nl/monumenten/van-de-spiegelstraat-19
2721;Plaatsing in het gemeentelijke monumentenregister:Mallemolen 55 0-63 en 55 2-48;1986-07-24;2918;http://www.monumentenzorgdenhaag.nl/monumenten/mallemolen-55-0-63
2721;Plaatsing in het gemeentelijke monumentenregister:Mallemolen 55 0-63 en 55 2-48;1986-07-24;2918;http://www.monumentenzorgdenhaag.nl/monumenten/mallemolen-55-0-63
2314;Plaatsing in het gemeentelijk monumentenregister:Brasserskade 237.;2005-04-06;2581;http://www.monumentenzorgdenhaag.nl/monumenten/brasserskade-237
2314;Plaatsing in het gemeentelijk monumentenregister:Brasserskade 237.;2005-04-06;2581;http://www.monumentenzorgdenhaag.nl/monumenten/brasserskade-237
2314;Plaatsing in het gemeentelijk monumentenregister:Brasserskade 237.;2005-04-06;2581;http://www.monumentenzorgdenhaag.nl/monumenten/brasserskade-237
2314;Plaatsing in het gemeentelijk monumentenregister:Brasserskade 237.;2005-04-06;2581;http://www.monumentenzorgdenhaag.nl/monumenten/brasserskade-237
2322;Plaatsing in het gemeentelijk monumentenregister:Veenweg 79.;2005-04-15;2587;http://www.monumentenzorgdenhaag.nl/monumenten/veenweg-79
2322;Plaatsing in het gemeentelijk monumentenregister:Veenweg 79.;2005-04-15;2587;http://www.monumentenzorgdenhaag.nl/monumenten/veenweg-79
2371;Plaatsing in het gemeentelijk monumentenregister:Veenweg 204;2005-04-06;2591;http://www.monumentenzorgdenhaag.nl/monumenten/veenweg-204
2372;Plaatsing in het gemeentelijk monumentenregister:Veenweg 196;2005-04-06;2592;http://www.monumentenzorgdenhaag.nl/monumenten/veenweg-196
2875;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 1;2002-07-16;3200;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-1
2875;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 1;2002-07-16;3200;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-1
2875;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 1;2002-07-16;3200;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-1
3216;Plaatsing in het gemeentelijke monumentenregister:Zeekant 58;2002-07-17;3409;http://www.monumentenzorgdenhaag.nl/monumenten/zeekant-58
3216;Plaatsing in het gemeentelijke monumentenregister:Zeekant 58;2002-07-17;3409;http://www.monumentenzorgdenhaag.nl/monumenten/zeekant-58
2876;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 2 en 3;2002-07-16;3201;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-2-en-3
2876;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 2 en 3;2002-07-16;3201;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-2-en-3
2512;Plaatsing in het gemeentelijke monumentenregister:Gevers Deynootweg 21;1992-01-16;2721;http://www.monumentenzorgdenhaag.nl/monumenten/gevers-deynootweg-21
3176;Plaatsing in het gemeentelijke monumentenregister:Venestraat 43;1993-11-17;3349;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-43
6888;plaatsing in het gemeentelijk monumentenregister van Venestraat 52;2012-09-19;7262;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-52
6887;plaatsing in het gemeentelijk monumentenregister van Venestraat 50;2012-09-19;7261;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-50
6886;plaatsing in het gemeentelijk monumentenregister van Venestraat 41;2012-09-17;7260;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-41
6885;plaatsing in het gemeentelijk monumentenregister van Venestraat 39;2012-09-17;7259;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-39
8570;plaatsing in het gemeentelijk monumentenregister van Korte Poten 27;2015-06-23;9030;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-27
2858;Plaatsing in het gemeentelijke monumentenregister:Therese Schwartzestraat 15,17,19 en 21;2009-04-29;3174;http://www.monumentenzorgdenhaag.nl/monumenten/th%C3%A9r%C3%A8se-schwartzestraat-15-tm-21
3542;Plaatsing in het gemeentelijke monumentenregister: Denneweg 126/126a/126b;1987-02-11;3719;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-126-tm-126b
3542;Plaatsing in het gemeentelijke monumentenregister: Denneweg 126/126a/126b;1987-02-11;3719;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-126-tm-126b
2385;Plaatsing in de gemeentelijke monumentenregister:Bezuidenhoutseweg 157;2004-11-11;2617;http://www.monumentenzorgdenhaag.nl/monumenten/bezuidenhoutseweg-157
2385;Plaatsing in de gemeentelijke monumentenregister:Bezuidenhoutseweg 157;2004-11-11;2617;http://www.monumentenzorgdenhaag.nl/monumenten/bezuidenhoutseweg-157
2386;Plaatsing in de gemeentelijke monumentenregister:Belvedereweg 7;1987-12-21;2618;http://www.monumentenzorgdenhaag.nl/monumenten/belv%C3%A9d%C3%A8reweg-1-tm-7
2387;Plaatsing in de gemeentelijke monumentenregister:Belvedereweg 5;1987-12-21;2619;http://www.monumentenzorgdenhaag.nl/monumenten/belv%C3%A9d%C3%A8reweg-1-tm-7
2388;Plaatsing in de gemeentelijke monumentenregister:Belvedereweg 3;1987-12-21;2620;http://www.monumentenzorgdenhaag.nl/monumenten/belv%C3%A9d%C3%A8reweg-1-tm-7
2389;Plaatsing in de gemeentelijke monumentenregister:Belvedereweg 1;1987-12-21;2621;http://www.monumentenzorgdenhaag.nl/monumenten/belv%C3%A9d%C3%A8reweg-1-tm-7
10127;Plaatsing in het gemeentelijk monumentenregister:Veenweg 124;2005-04-15;10613;http://www.monumentenzorgdenhaag.nl/monumenten/veenweg-124
2512;Plaatsing in het gemeentelijke monumentenregister:Gevers Deynootweg 21;1992-01-16;2721;http://www.monumentenzorgdenhaag.nl/monumenten/gevers-deynootweg-21
2883;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 27/28;2002-07-16;3208;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-27-en-28
3524;Plaatsing in het gemeentelijke monumentenregister: Laan 28/28a;1983-12-01;3708;http://www.monumentenzorgdenhaag.nl/monumenten/laan-28-tm-28a
2669;Plaatsing in het gemeentelijke monumentenregister:Papestraat 22;1984-04-01;3101;http://www.monumentenzorgdenhaag.nl/monumenten/papestraat-22
2554;Plaatsing in het gemeentelijke monumentenregister:Herderinnestraat 12/12a;1984-11-30;2779;http://www.monumentenzorgdenhaag.nl/monumenten/herderinnestraat-12-en-12a
2626;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Molstraat 24;1993-11-17;3037;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-molstraat-24
10143;Plaatsing op de gemeentelijke monumentenlijst van het monument Koninginnegracht 74;1982-08-26;10628;
2669;Plaatsing in het gemeentelijke monumentenregister:Papestraat 22;1984-04-01;3101;http://www.monumentenzorgdenhaag.nl/monumenten/papestraat-22
2550;Plaatsing in het gemeentelijke monumentenregister:Hartogstraat 7a;1986-04-18;2774;http://www.monumentenzorgdenhaag.nl/monumenten/hartogstraat-7a
3234;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Parklaan 15;1983-09-03;3004;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-parklaan-15
5092;Plaatsing in het gemeentelijk monumentenregister van : voormalige Cellenbarakken (Doodencel 601 c.a.) Van Alkemadelaan 1256;2010-02-25;5411;
5092;Plaatsing in het gemeentelijk monumentenregister van : voormalige Cellenbarakken (Doodencel 601 c.a.) Van Alkemadelaan 1256;2010-02-25;5411;
8572;plaatsing in het gemeentelijk monumentenregister van Korte Poten 57;2015-06-23;9032;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-57
2889;Plaatsing in het gemeentelijke monumentenregister:Van Speijkstraat 24;1983-12-31;3214;http://www.monumentenzorgdenhaag.nl/monumenten/van-speijkstraat-24
2520;Plaatsing in het gemeentelijke monumentenregister:Groenewegje 119/120;1988-12-16;2729;http://www.monumentenzorgdenhaag.nl/monumenten/groenewegje-119-en-120
2521;Plaatsing in het gemeentelijke monumentenregister:Groenewegje 121/122;1988-12-16;2730;http://www.monumentenzorgdenhaag.nl/monumenten/groenewegje-121-en-122
2522;Plaatsing in het gemeentelijke monumentenregister:Groenewegje 123;1988-12-16;2731;http://www.monumentenzorgdenhaag.nl/monumenten/groenewegje-123
2524;Plaatsing in het gemeentelijke monumentenregister:Groenewegje 127;1988-12-16;2733;http://www.monumentenzorgdenhaag.nl/monumenten/groenewegje-127-en-127a
2525;Plaatsing in het gemeentelijke monumentenregister:Groenewegje 128;1988-12-22;2734;http://www.monumentenzorgdenhaag.nl/monumenten/groenewegje-128
3554;Plaatsing in het gemeentelijke monumentenregister:Zeekant 53 t/m 57 en Zeeweg 2;2002-07-17;3407;
3554;Plaatsing in het gemeentelijke monumentenregister:Zeekant 53 t/m 57 en Zeeweg 2;2002-07-17;3407;
6308;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 70;2011-04-29;6695;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-70
6308;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 70;2011-04-29;6695;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-70
6320;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 68;2011-04-29;6690;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-68
6320;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 68;2011-04-29;6690;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-68
6315;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 64;2011-04-29;6689;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-64
6315;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 64;2011-04-29;6689;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-64
2526;Plaatsing in het gemeentelijke monumentenregister:Groenewegje129/130;1988-12-16;2735;http://www.monumentenzorgdenhaag.nl/monumenten/groenewegje-129-en-130
10233;Plaatsing op de gemeentelijke monumentenlijst Statenlaan 9 en 9A;1987-12-21;10727;http://www.monumentenzorgdenhaag.nl/monumenten/statenlaan-9-en-9a
10233;Plaatsing op de gemeentelijke monumentenlijst Statenlaan 9 en 9A;1987-12-21;10727;http://www.monumentenzorgdenhaag.nl/monumenten/statenlaan-9-en-9a
6591;Plaatsing in het gemeentelijk monumentenregister: Rond de Grote Kerk: Stadspomp;1998-01-21;6975;http://www.monumentenzorgdenhaag.nl/monumenten/rond-de-grote-kerk
3316;Plaatsing in het gemeentelijke monumentenregister:Stille Veerkade 37;1984-11-30;3259;http://www.monumentenzorgdenhaag.nl/monumenten/stille-veerkade-37
10505;Plaatsing in het gemeentelijke monumentenregister:Papestraat 3;1984-04-01;11001;http://www.monumentenzorgdenhaag.nl/monumenten/papestraat-3
10509;Plaatsing in het gemeentelijke monumentenregister: Spui 253,255,263;1984-11-12;11005;http://www.monumentenzorgdenhaag.nl/monumenten/spui-253-255-263
10511;plaatsing in het gemeentelijk monumentenregister van Spuistraat 19;2012-02-27;11007;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-19
10513;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 51;1993-11-17;11009;http://www.monumentenzorgdenhaag.nl/monumenten/toussaintkade-51-en-52
10515;Inschrijving in het gemeentelijk monumentenregister van Venestraat 4-8;2012-09-17;11011;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-4-en-8
10519;Plaatsing in het gemeentelijke monumentenregister:Wagenstraat 179/179A;1985-03-15;11015;http://www.monumentenzorgdenhaag.nl/monumenten/wagenstraat-179-en-179a
6536;plaatsing in het gemeentelijk monumentenregister van Spuistraat 65;2012-02-27;6915;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-65
6536;plaatsing in het gemeentelijk monumentenregister van Spuistraat 65;2012-02-27;6915;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-65
6313;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 58;2011-04-29;6686;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-56-en-58
6313;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 58;2011-04-29;6686;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-56-en-58
6312;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 56;2011-04-29;6685;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-56-en-58
6312;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 56;2011-04-29;6685;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-56-en-58
6316;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 54;2011-04-29;6684;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-54
6316;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 54;2011-04-29;6684;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-54
6303;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 52;2011-04-29;6683;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-52
