Gemeente,CBS Gemeentecode,Bouwjaar,Status Pand,Wijknaam,CBS Wijknummer,Buurtnaam,CBS Buurtnummer,Straatnaam,Huisnummer,Huisnummertoevoeging,Extra adresaanduiding,Postcode,(Woon)plaats,X,Y,latitude,longitude,BAG Pand nummer,BAG Adresnummer,GEOMETRIE
Stichtse Vecht,G1904,1905,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Wagendijk,47,,,3628ES,Kockengen,124893.28,462250.32,4.947339,52.147615,0311100000001508,0311200000001755,"POLYGON ((124887.479 462249.1,124889.746 462245.263,124893.456 462247.504,124893.163 462247.999,124901.327 462252.845,124899.796 462255.384,124897.694 462254.149,124897.116 462255.062,124887.479 462249.1))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,2,a,,3603AC,Maarssen,131352.69,461360.72,5.041772,52.139933,0333100000007338,0333200000008448,"POLYGON ((131350.097 461366.268,131350.715 461358.159,131357.177 461358.301,131356.894 461366.489,131351.026 461366.298,131350.097 461366.268))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Componistenbuurt,BK19040108,Straatweg,92,,,3604BD,Maarssen,131619.61,460630.48,5.045721,52.133381,0333100000004354,0333200000013424,"POLYGON ((131613.838 460630.084,131617.347 460626.487,131626.356 460635.167,131629.341 460638.094,131627.783 460639.691,131624.79 460636.772,131622.571 460634.608,131620.574 460636.655,131613.838 460630.084))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Nieuwer Ter Aa,WK190404,Polder Oukoop,BK19040401,Oukoop,11,,,3626AW,Nieuwer Ter Aa,127712.92,469004.54,4.98799,52.208467,0311100000001918,0311200000000123,"POLYGON ((127698.483 469008.726,127699.24 469000,127699.402 468997.965,127723.215 469000,127723.344 469000.011,127727.352 469000.353,127726.432 469011.114,127698.483 469008.726))"
Stichtse Vecht,G1904,1905,Verbouwing pand,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,11,,,3603AA,Maarssen,131326.35,461382.52,5.041386,52.140128,0333100000006968,0333200000017269,"POLYGON ((131325.102 461394.503,131325.41 461390.393,131325.736 461384.998,131325.987 461380.844,131326.146 461375.89,131331.212 461376.11,131330.7 461385.235,131330.53 461388.264,131328.778 461388.21,131328.582 461394.61,131325.102 461394.503))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Kockengen,WK190405,Polder Spengen,BK19040503,Spengen,19,,,3628EV,Kockengen,123028.52,463359.56,4.919991,52.15748,0311100000001612,0311200000001983,"POLYGON ((123022.63 463361.513,123027.364 463353.519,123028.35 463354.136,123034.38 463357.576,123029.801 463365.604,123022.63 463361.513))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,19,,,3603AA,Maarssen,131363.26,461381.35,5.041925,52.140119,0333100000007370,0333200000010801,"POLYGON ((131360.362 461396.24,131360.442 461394.812,131361.38 461378.087,131366.469 461378.328,131365.769 461387.366,131365.567 461390.51,131365.046 461396.692,131360.362 461396.24))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,20,,,3603AC,Maarssen,131398.79,461361.26,5.042446,52.13994,0333100000004249,0333200000002617,"POLYGON ((131397.112 461367.808,131397.444 461357.951,131397.525 461355.535,131401.078 461355.655,131401.042 461356.973,131402.192 461357.004,131402.234 461355.516,131401.355 461354.721,131401.424 461352.262,131403.394 461352.317,131403.09 461368.012,131398.269 461367.978,131397.112 461367.808))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Maarsseveen,BK19040101,Gageldijk,47,,,3602AH,Maarssen,134164.27,461112.85,5.082857,52.137819,0333100000016724,0333200000000629,"POLYGON ((134158.966 461110.348,134163.946 461106.389,134170.192 461114.235,134165.203 461118.184,134158.966 461110.348))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Boterweg,44,,,3633ER,Vreeland,130743.89,471575.77,5.032148,52.231717,0329100000005706,0329200000003885,"POLYGON ((130737.045 471571.311,130742.053 471568.045,130748.417 471576.569,130751.427 471580.093,130751.743 471580.462,130745.764 471584.376,130745.218 471583.512,130737.045 471571.311))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,14,,,3603AC,Maarssen,131382.42,461360.29,5.042207,52.139931,0333100000006937,0333200000002949,"POLYGON ((131386.056 461367.441,131381.328 461367.287,131381.554 461358.731,131381.661 461354.707,131383.764 461354.762,131383.727 461356.166,131386.506 461356.24,131386.39 461358.879,131386.056 461367.441))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Schippersgracht,25,,,3603BC,Maarssen,131044.33,461396.04,5.037266,52.140238,0333100000005968,0333200000003563,"POLYGON ((131043.775 461392.575,131049.747 461392.116,131049.87 461393.607,131050.862 461405.124,131044.858 461405.673,131043.906 461394.163,131043.775 461392.575))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,1,,,3603AA,Maarssen,131304.27,461380.78,5.041064,52.140112,0333100000000964,0333200000015968,"POLYGON ((131296.522 461405.174,131296.893 461399.376,131297.008 461399.332,131297.555 461388.626,131301.749 461388.839,131302.004 461383.846,131298.768 461383.681,131299.168 461375.841,131305.311 461374.987,131306.067 461375.02,131305.273 461390.621,131304.809 461399.729,131303.94 461399.685,131303.57 461405.471,131296.522 461405.174))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,3,,,3603AA,Maarssen,131307.15,461377.32,5.041106,52.140081,0333100000000965,0333200000009254,"POLYGON ((131306.067 461375.02,131310.837 461375.227,131310.373 461384.266,131308.356 461384.17,131308.019 461390.761,131305.273 461390.621,131306.067 461375.02))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,10,,,3603AC,Maarssen,131372.64,461364.16,5.042064,52.139965,0333100000006944,0333200000002947,"POLYGON ((131371.775 461366.975,131372.022 461358.439,131372.251 461350.82,131374.414 461350.886,131374.18 461358.505,131376.748 461358.584,131376.577 461367.132,131371.775 461366.975))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,BK19040402,Dorpsstraat,40,,,3626AD,Nieuwer Ter Aa,127219.05,467036.45,4.980927,52.190753,0311100000000225,0311200000000021,"POLYGON ((127211.268 467047.03,127211.506 467045.7,127212.261 467041.468,127212.605 467041.53,127214.103 467033.142,127212.853 467032.919,127215.083 467024.581,127226.355 467026.594,127223.903 467040.327,127223.354 467043.404,127219.547 467042.725,127218.547 467048.33,127211.268 467047.03))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,BK19040402,Dorpsstraat,40,,,3626AD,Nieuwer Ter Aa,127219.05,467036.45,4.980927,52.190753,0311100000000225,0311200000000021,"POLYGON ((127211.268 467047.03,127211.506 467045.7,127212.261 467041.468,127212.605 467041.53,127214.103 467033.142,127212.853 467032.919,127215.083 467024.581,127226.355 467026.594,127223.903 467040.327,127223.354 467043.404,127219.547 467042.725,127218.547 467048.33,127211.268 467047.03))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,23,,,3603AB,Maarssen,131372.03,461380.18,5.042054,52.140109,0333100000007372,0333200000003060,"POLYGON ((131370.751 461394.19,131370.9 461391.613,131371.609 461378.572,131376.468 461378.802,131375.7 461391.881,131373.014 461391.713,131372.89 461394.314,131370.751 461394.19))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Schippersgracht,22,,,3603BC,Maarssen,131063.19,461393.6,5.037541,52.140216,0333100000016924,0333200000017907,"POLYGON ((131062.539 461404.055,131061.938 461396.671,131061.548 461392.548,131067.398 461392.013,131069.474 461403.421,131062.539 461404.055))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Termeerweg,10,,,3603AT,Maarssen,131308.06,461257.31,5.041128,52.139002,0333100000008179,0333200000013549,"POLYGON ((131306.919 461251.339,131308.809 461251.222,131308.621 461248.179,131309.606 461248.118,131309.562 461247.409,131310.658 461247.341,131310.922 461251.091,131311.593 461260.628,131310.37 461260.718,131310.354 461260.499,131307.523 461260.709,131306.919 461251.339))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Schippersgracht,23,,,3603BC,Maarssen,131057.48,461397.13,5.037458,52.140248,0333100000016925,0333200000010283,"POLYGON ((131056.697 461404.59,131056.379 461401.549,131055.598 461393.093,131061.548 461392.548,131061.938 461396.671,131062.539 461404.055,131056.697 461404.59))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Termeerweg,12,,,3603AT,Maarssen,131312.61,461258.46,5.041194,52.139013,0333100000008180,0333200000009620,"POLYGON ((131310.922 461251.091,131310.658 461247.341,131310.53 461245.519,131313.781 461245.251,131313.898 461247.144,131312.802 461247.212,131313.034 461250.96,131315.594 461250.802,131315.728 461260.101,131312.867 461260.313,131312.884 461260.532,131311.593 461260.628,131310.922 461251.091))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Termeerweg,8,,,3603AT,Maarssen,131303.75,461256.1,5.041065,52.138991,0333100000008178,0333200000009618,"POLYGON ((131302.741 461251.598,131302.503 461248.173,131304.665 461248.04,131304.875 461251.466,131306.919 461251.339,131307.523 461260.709,131304.809 461260.91,131304.826 461261.129,131303.411 461261.234,131302.741 461251.598))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,9,,,3603AA,Maarssen,131321.55,461380.91,5.041316,52.140114,0333100000016933,0333200000013575,"POLYGON ((131320.734 461384.76,131321.165 461375.675,131326.146 461375.89,131325.987 461380.844,131325.736 461384.998,131325.41 461390.393,131325.102 461394.503,131322.978 461394.438,131322.283 461394.401,131322.555 461388.78,131323.201 461388.804,131323.271 461384.881,131320.734 461384.76))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Oud Zuilen,WK190411,Oud-Zuilen,BK19041101,Dorpsstraat,40,,,3611AE,Oud Zuilen,133259.48,460055.27,5.069709,52.128278,0333100000008203,0333200000007443,"POLYGON ((133253.765 460056.323,133255.392 460052.362,133266.048 460056.773,133266.284 460056.871,133267.365 460057.319,133266.58 460059.213,133266.228 460059.085,133264.886 460062.338,133258.593 460059.773,133259.086 460058.556,133253.765 460056.323))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Schippersgracht,24,,,3603BC,Maarssen,131050.93,461399.56,5.037362,52.14027,0333100000016926,0333200000018195,"POLYGON ((131049.747 461392.116,131049.815 461391.574,131053.656 461391.222,131053.824 461393.255,131055.598 461393.093,131056.379 461401.549,131056.697 461404.59,131050.862 461405.124,131049.87 461393.607,131049.747 461392.116))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Wagendijk,50,a,,3628ET,Kockengen,124877.83,462273.18,4.947112,52.14782,0311100000001512,0311200000001759,"POLYGON ((124870.159 462273.39,124873.719 462267.496,124874.304 462266.399,124874.597 462266.043,124878.682 462268.917,124885.561 462273.296,124881.08 462280.311,124880.821 462280.147,124870.159 462273.39))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Componistenbuurt,BK19040108,Straatweg,86,,,3604BC,Maarssen,131627.53,460621.99,5.045838,52.133305,0333100000004418,0333200000009198,"POLYGON ((131624.029 460619.636,131627.566 460616.01,131634.302 460622.581,131632.717 460624.206,131634.621 460626.063,131634.398 460626.293,131636.989 460628.821,131635.299 460630.553,131634.525 460629.728,131624.029 460619.636))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Componistenbuurt,BK19040108,Straatweg,88,,,3604BC,Maarssen,131625.54,460625.88,5.045808,52.13334,0333100000004352,0333200000004131,"POLYGON ((131620.704 460623.045,131624.029 460619.636,131634.525 460629.728,131633.024 460631.267,131631.149 460633.358,131627.415 460629.642,131620.704 460623.045))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Schoutenstraat,2,,,3601BK,Maarssen,131480.61,461543.29,5.043628,52.14158,0333100000012291,0333200000003671,"POLYGON ((131477.27 461545.154,131477.961 461540.659,131490.095 461542.28,131490.013 461542.769,131492.449 461543.156,131492.101 461545.349,131493.395 461545.476,131493.15 461549.912,131489.088 461550.094,131490.101 461547.629,131484.159 461546.568,131484.031 461546.035,131477.27 461545.154))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Nassaustraat,115,,,3601BD,Maarssen,131464.81,461550.28,5.043397,52.141642,0333100000003108,0333200000009610,"POLYGON ((131463.22 461545.61,131464.63 461545.62,131467.404 461545.64,131467.41 461549.29,131467.47 461555.4,131463.408 461555.803,131463.34 461548.643,131463.29 461547.38,131463.22 461545.61))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,4,,,3603AC,Maarssen,131358.11,461361.74,5.041851,52.139943,0333100000007339,0333200000008727,"POLYGON ((131356.894 461366.489,131357.177 461358.301,131357.28 461355.328,131357.417 461351.359,131360.269 461351.432,131362.221 461351.482,131361.845 461366.651,131356.894 461366.489))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,5,,,3603AA,Maarssen,131312.28,461378.6,5.041181,52.140092,0333100000006970,0333200000018201,"POLYGON ((131310.373 461384.266,131310.837 461375.227,131315.935 461375.448,131315.475 461381.446,131315.346 461384.503,131314.983 461392.575,131312.35 461392.446,131312.734 461384.379,131310.373 461384.266))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,6,,,3603AC,Maarssen,131363.92,461363.19,5.041936,52.139956,0333100000007341,0333200000006843,"POLYGON ((131362.221 461351.482,131364.5 461351.54,131364.2 461358.2,131367.07 461358.288,131366.771 461366.812,131361.845 461366.651,131362.221 461351.482))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Oud Zuilen,WK190411,Oud-Zuilen,BK19041101,Dorpsstraat,36,,,3611AE,Oud Zuilen,133262.54,460048.04,5.069754,52.128214,0333100000008201,0333200000014569,"POLYGON ((133256.934 460048.61,133258.584 460044.593,133269.493 460049.054,133268.7 460050.966,133267.77 460053.257,133265.434 460052.255,133256.934 460048.61))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,8,,,3603AC,Maarssen,131367.8,461365.13,5.041993,52.139974,0333100000006943,0333200000015596,"POLYGON ((131366.771 461366.812,131367.07 461358.288,131367.216 461354.13,131368.394 461354.172,131368.536 461350.146,131372.266 461350.279,131372.251 461350.82,131372.022 461358.439,131371.775 461366.975,131366.771 461366.812))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,12,,,3603AC,Maarssen,131377.39,461362.03,5.042133,52.139946,0333100000006945,0333200000002948,"POLYGON ((131376.577 461367.132,131376.748 461358.584,131379.11 461358.656,131379.246 461353.525,131381.69 461353.591,131381.661 461354.707,131381.554 461358.731,131381.328 461367.287,131376.577 461367.132))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,13,b,,3603AA,Maarssen,131334.48,461389.08,5.041504,52.140188,0333100000006969,0333200000002616,"POLYGON ((131330.53 461388.264,131330.7 461385.235,131331.212 461376.11,131336.754 461376.35,131336.882 461376.238,131338.244 461377.808,131338.116 461377.92,131336.67 461392.932,131330.636 461392.448,131331.02 461388.279,131330.53 461388.264))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,15,,,3603AA,Maarssen,131351.13,461383.54,5.041748,52.140138,0333100000020056,0333200000002950,"POLYGON ((131348.538 461395.231,131350.024 461378.729,131351.308 461377.61,131356.511 461377.856,131355.566 461395.709,131348.538 461395.231))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Termeerweg,4,,,3603AT,Maarssen,131295.57,461253.45,5.040945,52.138967,0333100000008540,0333200000013371,"POLYGON ((131294.614 461248.559,131296.624 461248.41,131296.887 461251.96,131298.791 461251.842,131299.371 461261.312,131296.761 461261.505,131296.778 461261.725,131295.554 461261.816,131294.614 461248.559))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,29,,,3603AB,Maarssen,131387.39,461382.77,5.042278,52.140133,0333100000006974,0333200000008728,"POLYGON ((131386.224 461392.727,131386.253 461391.84,131386.419 461388.344,131386.698 461379.287,131386.744 461378.308,131391.894 461378.552,131391.435 461388.782,131391.179 461392.924,131386.224 461392.727))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Tienhoven,WK190407,Molenpolder,BK19040701,Westbroekse Binnenweg,96,,,3612AK,Tienhoven,136031.51,461216.82,5.110126,52.13882,0333100000019873,0333200000007773,"POLYGON ((136016.187 461213.477,136020.82 461209.902,136020.238 461209.149,136028.952 461202.424,136041.359 461219.438,136032.773 461226.063,136026.394 461217.797,136022.086 461221.122,136016.187 461213.477))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Boterweg,46,,,3633ER,Vreeland,130735.85,471578.13,5.032031,52.231738,0329100000005707,0329200000003886,"POLYGON ((130745.218 471583.512,130743.124 471584.962,130740.241 471586.958,130738.381 471584.111,130736.3 471580.925,130733.139 471583.006,130729.474 471577.138,130732.609 471575.182,130732.188 471574.479,130737.045 471571.311,130745.218 471583.512))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Termeerweg,2,,,3603AT,Maarssen,131293.11,461250.55,5.04091,52.138941,0333100000008182,0333200000009617,"POLYGON ((131290.341 461248.875,131294.614 461248.559,131295.554 461261.816,131294.265 461261.911,131294.248 461261.692,131291.306 461261.909,131290.341 461248.875))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Wagendijk,38,,,3628ES,Kockengen,124930.61,462203.81,4.947889,52.147199,0311100000001500,0311200000002354,"POLYGON ((124922.991 462204.306,124925.464 462200.053,124927.859 462201.445,124930.481 462196.936,124933.792 462198.861,124933.615 462199.166,124938.932 462202.105,124933.948 462210.678,124922.991 462204.306))"
