FID,vwk_id,vwk_begdtm,pos_tov_as,gtlwaarde,ltrwaarde,afstand,mst_code,gdb_geomattr_data,shape
kilometermarkeringen.1717,5414,2018-11-01T00:00:00,R,101, ,207,O,,POINT (205695.7490000017 370462.02899999917)
kilometermarkeringen.1718,2734,2018-11-01T00:00:00,R,122, ,11092,B,,POINT (209227.0898000002 388668.09420000017)
kilometermarkeringen.1719,2734,2018-11-01T00:00:00,R,129, ,17995,B,,POINT (205861.94040000066 393876.7329000011)
kilometermarkeringen.1720,2734,2018-11-01T00:00:00,L,111, ,179,P,,POINT (208323.1270999983 378731.6603000015)
kilometermarkeringen.1721,2734,2018-11-01T00:00:00,R,112, ,1186,B,,POINT (208054.16750000045 379697.53810000047)
kilometermarkeringen.1722,2734,2018-11-01T00:00:00,R,114, ,3176,B,,POINT (208591.7932999991 381510.6372999996)
kilometermarkeringen.1723,2734,2018-11-01T00:00:00,R,115, ,4196,B,,POINT (208542.9684999995 382509.8216999993)
kilometermarkeringen.1724,2734,2018-11-01T00:00:00,R,116, ,5158,B,,POINT (208284.76850000024 383432.55959999934)
kilometermarkeringen.1725,2734,2018-11-01T00:00:00,R,118, ,7154,B,,POINT (209118.3060999997 385199.46770000085)
kilometermarkeringen.1726,2734,2018-11-01T00:00:00,R,123, ,12086,B,,POINT (209171.68679999933 389637.89829999954)
kilometermarkeringen.1727,2734,2018-11-01T00:00:00,R,119, ,8133,B,,POINT (209728.41580000147 385962.85649999976)
kilometermarkeringen.1728,2734,2018-11-01T00:00:00,R,121, ,10109,B,,POINT (209732.24300000072 387827.09329999983)
kilometermarkeringen.1729,2734,2018-11-01T00:00:00,R,124, ,13076,B,,POINT (209297.72709999979 390613.05900000036)
kilometermarkeringen.1730,2734,2018-11-01T00:00:00,R,125, ,14025,B,,POINT (208980.62079999968 391488.40900000185)
kilometermarkeringen.1731,2734,2018-11-01T00:00:00,R,130, ,18982,B,,POINT (205506.22100000083 394783.9156000018)
kilometermarkeringen.1732,2734,2018-11-01T00:00:00,R,131, ,19998,B,,POINT (205082.81799999997 395642.34149999917)
kilometermarkeringen.1733,2734,2018-11-01T00:00:00,R,132, ,21008,B,,POINT (204089.8040000014 395651.71449999884)
kilometermarkeringen.1734,2734,2018-11-01T00:00:00,R,120, ,9115,B,,POINT (210018.00349999964 386888.85269999877)
kilometermarkeringen.1735,2734,2018-11-01T00:00:00,R,113, ,2182,B,,POINT (208062.00409999862 380679.9523999989)
kilometermarkeringen.1736,2734,2018-11-01T00:00:00,R,127, ,16008,B,,POINT (207326.7437000014 392552.0181000009)
kilometermarkeringen.1737,2734,2018-11-01T00:00:00,R,126, ,15031,B,,POINT (208157.71660000086 392050.8905999996)
kilometermarkeringen.1738,5421,2018-11-01T00:00:00,R,146, ,436,B,,POINT (196896.17289999872 405697.20149999857)
kilometermarkeringen.1739,2740,2018-11-01T00:00:00,R,157, ,3581,B,,POINT (193896.7991000004 413880.22560000047)
kilometermarkeringen.1740,2740,2018-11-01T00:00:00,R,156, ,2583,B,,POINT (194324.79399999976 413059.6783000007)
kilometermarkeringen.1741,3827,2018-11-01T00:00:00,R,176, ,1339,B,,POINT (178956.86439999938 420422.9250999987)
kilometermarkeringen.1742,5462,2018-11-01T00:00:00,R,33, ,9020,O,,POINT (188897.66919999942 349508.4211000018)
kilometermarkeringen.1743,5462,2018-11-01T00:00:00,R,31, ,7010,O,,POINT (188015.80440000072 347702.2060999982)
kilometermarkeringen.1744,5462,2018-11-01T00:00:00,R,28, ,3997,O,,POINT (186586.4937000014 345050.126600001)
kilometermarkeringen.1745,5462,2018-11-01T00:00:00,R,26, ,2018,O,,POINT (185652.7923000008 343305.2562999986)
kilometermarkeringen.1746,5462,2018-11-01T00:00:00,R,24, ,11,O,,POINT (184739.21409999952 341520.71759999916)
kilometermarkeringen.1747,5472,2018-11-01T00:00:00,R,81, ,871,B,,POINT (196510.44299999997 358183.40300000086)
kilometermarkeringen.1748,5482,2018-11-01T00:00:00,R,180, ,3774,B,,POINT (175841.1799999997 422427.9829999991)
kilometermarkeringen.1749,5482,2018-11-01T00:00:00,R,177, ,822,B,,POINT (177960.02699999884 420750.91800000146)
kilometermarkeringen.1750,5483,2018-11-01T00:00:00,R,186, ,5029,B,,POINT (171528.50499999896 425669.9750000015)
kilometermarkeringen.1751,5483,2018-11-01T00:00:00,R,184, ,3022,B,,POINT (172978.0949999988 424681.05900000036)
kilometermarkeringen.1752,5483,2018-11-01T00:00:00,R,182, ,1027,B,,POINT (173978.24399999902 422991.94900000095)
kilometermarkeringen.1753,5483,2018-11-01T00:00:00,R,191, ,10023,B,,POINT (166871.22300000116 426574.7030000016)
kilometermarkeringen.1754,5483,2018-11-01T00:00:00,R,189, ,8014,B,,POINT (168852.71200000122 426797.5929999985)
kilometermarkeringen.1755,5483,2018-11-01T00:00:00,R,181, ,38,B,,POINT (174889.90100000054 422676.8220000006)
kilometermarkeringen.1756,5502,2018-11-01T00:00:00,R,210, ,794,B,,POINT (153442.67449999973 421639.6581000015)
kilometermarkeringen.1757,5503,2018-11-01T00:00:00,R,213, ,1262,B,,POINT (152961.81969999894 418812.68030000106)
kilometermarkeringen.1758,5583,2018-11-01T00:00:00,R,972, ,497,B,,POINT (111076.87889999896 421311.36609999835)
kilometermarkeringen.1759,5583,2018-11-01T00:00:00,R,974, ,2537,B,,POINT (110421.76220000163 419384.86199999973)
kilometermarkeringen.1760,5583,2018-11-01T00:00:00,R,976, ,4533,B,,POINT (109335.46110000089 417713.314199999)
kilometermarkeringen.1761,5583,2018-11-01T00:00:00,R,979, ,7478,B,,POINT (107004.16560000181 415916.50450000167)
kilometermarkeringen.1762,5590,2018-11-01T00:00:00,R,257, ,462,B,,POINT (111879.26839999855 415180.0634999983)
kilometermarkeringen.1763,5590,2018-11-01T00:00:00,R,259, ,2534,B,,POINT (109851.07519999892 415380.18140000105)
kilometermarkeringen.1764,5590,2018-11-01T00:00:00,R,261, ,4482,B,,POINT (107977.41010000184 414867.3066000007)
kilometermarkeringen.1765,2734,2018-11-01T00:00:00,R,117, ,6158,B,,POINT (208559.91519999877 384377.8627999984)
kilometermarkeringen.1766,2734,2018-11-01T00:00:00,R,133, ,21989,B,,POINT (203117.9576999992 395579.5806000009)
kilometermarkeringen.1767,2734,2018-11-01T00:00:00,R,128, ,17001,B,,POINT (206637.45529999956 393264.35500000045)
kilometermarkeringen.1768,5423,2018-11-01T00:00:00,R,147, ,435,P,,POINT (196031.1061999984 406203.056499999)
kilometermarkeringen.1769,2740,2018-11-01T00:00:00,R,155, ,1597,P,,POINT (194433.9508999996 412088.1649999991)
kilometermarkeringen.1770,2740,2018-11-01T00:00:00,R,154, ,605,P,,POINT (194692.1152999997 411132.1479000002)
kilometermarkeringen.1771,3827,2018-11-01T00:00:00,R,175, ,329,B,,POINT (179537.4750000015 419608.5800999999)
kilometermarkeringen.1772,5462,2018-11-01T00:00:00,R,34, ,10011,O,,POINT (189356.5615000017 350385.8482000008)
kilometermarkeringen.1773,5462,2018-11-01T00:00:00,R,32, ,8026,O,,POINT (188461.30700000003 348615.63500000164)
kilometermarkeringen.1774,5462,2018-11-01T00:00:00,R,30, ,6005,O,,POINT (187545.99430000037 346814.0432000011)
kilometermarkeringen.1775,5462,2018-11-01T00:00:00,R,29, ,5000,O,,POINT (187064.35220000148 345931.97410000116)
kilometermarkeringen.1776,5462,2018-11-01T00:00:00,R,27, ,3001,O,,POINT (186114.88610000163 344172.86290000007)
kilometermarkeringen.1777,5462,2018-11-01T00:00:00,R,25, ,1015,O,,POINT (185177.55299999937 342421.9974000007)
kilometermarkeringen.1778,5462,2018-11-01T00:00:00,R,35, ,11001,O,,POINT (189847.67399999872 351242.9479999989)
kilometermarkeringen.1779,5482,2018-11-01T00:00:00,R,178, ,1806,B,,POINT (177008.7199999988 420895.936999999)
kilometermarkeringen.1780,5482,2018-11-01T00:00:00,R,179, ,2784,B,,POINT (176457.0089999996 421676.5210000016)
kilometermarkeringen.1781,5483,2018-11-01T00:00:00,R,187, ,6018,B,,POINT (170622.67599999905 425953.23099999875)
kilometermarkeringen.1782,5483,2018-11-01T00:00:00,R,185, ,4028,B,,POINT (172490.87099999934 425529.44099999964)
kilometermarkeringen.1783,5483,2018-11-01T00:00:00,R,183, ,2029,B,,POINT (173340.39699999988 423759.0520000011)
kilometermarkeringen.1784,5483,2018-11-01T00:00:00,R,192, ,11003,B,,POINT (166219.01700000092 425920.93200000003)
kilometermarkeringen.1785,5483,2018-11-01T00:00:00,R,190, ,9025,B,,POINT (167868.43200000003 426588.89499999955)
kilometermarkeringen.1786,5483,2018-11-01T00:00:00,R,188, ,7028,B,,POINT (169782.68400000036 426511.3969999999)
kilometermarkeringen.1787,5502,2018-11-01T00:00:00,R,211, ,1698,B,,POINT (153216.21159999818 420765.97509999946)
kilometermarkeringen.1788,5503,2018-11-01T00:00:00,R,215, ,3269,B,,POINT (151209.29190000147 417890.1046999991)
kilometermarkeringen.1789,5503,2018-11-01T00:00:00,R,214, ,2249,B,,POINT (152149.37730000168 418285.0031999983)
kilometermarkeringen.1790,5503,2018-11-01T00:00:00,R,212, ,254,B,,POINT (153166.3099000007 419769.30139999837)
kilometermarkeringen.1791,5583,2018-11-01T00:00:00,R,973, ,1528,B,,POINT (110752.72580000013 420337.17489999905)
kilometermarkeringen.1792,5583,2018-11-01T00:00:00,R,975, ,3464,B,,POINT (109944.36210000142 418590.67229999974)
kilometermarkeringen.1793,5583,2018-11-01T00:00:00,R,977, ,5548,B,,POINT (108554.88650000095 417064.52430000156)
kilometermarkeringen.1794,5583,2018-11-01T00:00:00,R,978, ,6356,B,,POINT (107913.09829999879 416573.84329999983)
kilometermarkeringen.1795,5586,2018-11-01T00:00:00,R,262, ,384,B,,POINT (106854.9774999991 414939.57930000126)
kilometermarkeringen.1796,5590,2018-11-01T00:00:00,R,258, ,1439,B,,POINT (110940.33159999922 415430.6510999985)
kilometermarkeringen.1797,5590,2018-11-01T00:00:00,R,260, ,3378,B,,POINT (109037.84580000117 415161.1488999985)
kilometermarkeringen.1798,759,2019-10-01T00:00:00,R,7, ,7313,O,,POINT (130223.41189999878 546112.6990999989)
kilometermarkeringen.1799,759,2019-10-01T00:00:00,R,8, ,8315,O,,POINT (130880.10720000044 546856.7696999982)
kilometermarkeringen.1800,759,2019-10-01T00:00:00,R,9, ,9316,O,,POINT (131385.57519999892 547659.7873000018)
kilometermarkeringen.1801,1734,2019-09-01T00:00:00,R,46, ,542,O,,POINT (135757.46970000118 446590.36360000074)
kilometermarkeringen.1802,1735,2019-09-01T00:00:00,R,44, ,1661,O,,POINT (136288.65260000154 448484.5069999993)
kilometermarkeringen.1803,1735,2019-09-01T00:00:00,R,45, ,2615,O,,POINT (136091.45589999855 447551.5357999988)
kilometermarkeringen.1804,2022,2019-10-01T00:00:00,R,3, ,2360,O,,POINT (125692.78849999979 542234.6231999993)
kilometermarkeringen.1805,2023,2019-10-01T00:00:00,R,6, ,3856,O,,POINT (126786.13879999891 539520.6096000001)
kilometermarkeringen.1806,3569,2019-10-01T00:00:00,R,7, ,1727,O,,POINT (116507.3729000017 540742.7074999996)
kilometermarkeringen.1807,3569,2019-10-01T00:00:00,R,6, ,2729,O,,POINT (116081.99509999901 539923.0648999996)
kilometermarkeringen.1808,3569,2019-10-01T00:00:00,R,5, ,3732,O,,POINT (116100.93200000003 539089.2468000017)
kilometermarkeringen.1809,3770,2019-10-01T00:00:00,R,5, ,448,O,,POINT (116717.38399999961 406754.53539999947)
kilometermarkeringen.1810,5601,2019-10-01T00:00:00,R,2, ,515,P,,POINT (186982.50649999827 420417.121199999)
kilometermarkeringen.1811,5602,2019-10-01T00:00:00,R,33, ,767,P,,POINT (85173.06069999933 445372.8546999991)
kilometermarkeringen.1812,5602,2019-10-01T00:00:00,R,34, ,1766,P,,POINT (85587.02169999853 444464.72150000185)
kilometermarkeringen.1813,5602,2019-10-01T00:00:00,R,35, ,2766,P,,POINT (86027.09789999947 443567.92760000005)
kilometermarkeringen.1814,5602,2019-10-01T00:00:00,R,36, ,3766,P,,POINT (86436.56230000034 442656.1041000001)
kilometermarkeringen.1815,5602,2019-10-01T00:00:00,R,37, ,4765,P,,POINT (86842.82440000027 441743.52219999954)
kilometermarkeringen.1816,5602,2019-10-01T00:00:00,R,38, ,5765,P,,POINT (87467.68090000004 440975.7023999989)
kilometermarkeringen.1817,5603,2020-05-01T00:00:00,R,39, ,12,P,,POINT (88179.11070000008 440274.5379999988)
kilometermarkeringen.1818,5603,2020-05-01T00:00:00,R,40, ,1011,P,,POINT (88436.14119999856 439441.49439999834)
kilometermarkeringen.1819,5597,2019-06-01T00:00:00,L,1, ,614,P,,POINT (187394.4167000018 419512.68730000034)
kilometermarkeringen.1820,5634,2019-10-01T00:00:00,R,32, ,42,O,,POINT (186443.56599999964 577127.0181000009)
kilometermarkeringen.1821,5641,2019-11-01T00:00:00,R,858, ,245,B,,POINT (208483.68450000137 428425.1618000008)
kilometermarkeringen.1822,5641,2019-11-01T00:00:00,R,859, ,1218,B,,POINT (207577.06969999894 428777.4717999995)
kilometermarkeringen.1823,5641,2019-11-01T00:00:00,R,860, ,2181,B,,POINT (206648.07869999856 429027.3429000005)
kilometermarkeringen.1824,5641,2019-11-01T00:00:00,R,861, ,3193,B,,POINT (205639.53460000083 429074.71180000156)
kilometermarkeringen.1825,5641,2019-11-01T00:00:00,R,862, ,4199,B,,POINT (204636.7083999999 429104.9428999983)
kilometermarkeringen.1826,5642,2019-11-01T00:00:00,R,1039, ,39,B,,POINT (74780.74010000005 383206.8251999989)
kilometermarkeringen.1827,5642,2019-11-01T00:00:00,R,1040, ,1043,B,,POINT (74877.77389999852 382207.57360000163)
kilometermarkeringen.1828,5642,2019-11-01T00:00:00,R,1041, ,2045,B,,POINT (74990.18879999965 381211.8995000012)
kilometermarkeringen.1829,5642,2019-11-01T00:00:00,R,1042, ,3048,B,,POINT (75102.71579999849 380215.2316999994)
kilometermarkeringen.1830,5642,2019-11-01T00:00:00,R,1043, ,4035,B,,POINT (75231.77930000052 379236.96730000153)
kilometermarkeringen.1831,5642,2019-11-01T00:00:00,R,1044, ,5045,B,,POINT (75532.39050000161 378276.67969999835)
kilometermarkeringen.1832,5642,2019-11-01T00:00:00,R,1045, ,6044,B,,POINT (76132.33370000124 377484.01199999824)
kilometermarkeringen.1833,5642,2019-11-01T00:00:00,R,1046, ,7011,B,,POINT (76920.39559999853 376934.56269999966)
kilometermarkeringen.1834,5643,2019-11-01T00:00:00,R,1047, ,868,B,,POINT (77895.17540000007 376669.7170000002)
kilometermarkeringen.1835,5643,2019-11-01T00:00:00,R,1048, ,1869,B,,POINT (78892.48270000145 376586.50250000134)
kilometermarkeringen.1836,5643,2019-11-01T00:00:00,R,1049, ,3022,B,,POINT (79320.97980000079 375700.1154999994)
kilometermarkeringen.1837,5644,2019-11-01T00:00:00,R,865, ,974,B,,POINT (202043.73550000042 430705.9530999996)
kilometermarkeringen.1838,5645,2019-11-01T00:00:00,R,866, ,448,B,,POINT (201186.15340000018 431195.49060000107)
kilometermarkeringen.1839,321,2003-07-01T00:00:00,R,23, ,5864,O,,POINT (189275.21499999985 535676.0604000017)
kilometermarkeringen.1840,2800,2003-07-01T00:00:00,L,11, ,828,P,,POINT (127314.43809999898 413641.22260000184)
kilometermarkeringen.1841,5683,2020-03-01T00:00:00,L,16, ,569,P,,POINT (147748.5650999993 481015.1878999993)
kilometermarkeringen.1842,5683,2020-03-01T00:00:00,L,17, ,1557,P,,POINT (148605.11690000072 480538.12209999934)
kilometermarkeringen.1843,5684,2020-03-01T00:00:00,L,18, ,237,P,,POINT (149552.74579999968 479899.0311000012)
kilometermarkeringen.1844,1993,2020-04-01T00:00:00,R,7, ,238,O,,POINT (116211.48020000011 520798.17639999837)
kilometermarkeringen.1845,1993,2020-04-01T00:00:00,R,8, ,1245,O,,POINT (117080.54450000077 520998.0954999998)
kilometermarkeringen.1846,1993,2020-04-01T00:00:00,R,9, ,2229,O,,POINT (117031.25189999864 521965.9219999984)
kilometermarkeringen.1847,1993,2020-04-01T00:00:00,R,10, ,3211,O,,POINT (117070.74650000036 522940.7159000002)
kilometermarkeringen.1848,1993,2020-04-01T00:00:00,R,11, ,4229,O,,POINT (116977.98930000141 523953.5769000016)
kilometermarkeringen.1849,1993,2020-04-01T00:00:00,R,12, ,5240,O,,POINT (116565.19449999928 524852.1182000004)
kilometermarkeringen.1850,1994,2020-04-01T00:00:00,R,3, ,633,O,,POINT (114533.71319999918 517566.13369999826)
kilometermarkeringen.1851,1994,2020-04-01T00:00:00,R,5, ,2632,O,,POINT (115309.96689999849 519360.2595999986)
kilometermarkeringen.1852,1994,2020-04-01T00:00:00,R,6, ,3658,O,,POINT (115562.1671999991 520273.96009999886)
kilometermarkeringen.1853,5609,2021-07-01T00:00:00,R,53, ,127,B,,POINT (210808.48530000076 583880.3528000005)
kilometermarkeringen.1854,5609,2021-07-01T00:00:00,L,54, ,1125,B,,POINT (209838.245099999 583679.4869999997)
kilometermarkeringen.1855,5612,2022-05-01T00:00:00,R,109, ,929,B,,POINT (175709.52070000023 548396.1964000016)
kilometermarkeringen.1856,5612,2022-05-01T00:00:00,L,110, ,1928,B,,POINT (176044.9360000007 547456.685800001)
kilometermarkeringen.1857,5613,2020-06-01T00:00:00,R,107, ,229,O,,POINT (175278.4657999985 550327.4140999988)
kilometermarkeringen.1858,5613,2020-06-01T00:00:00,R,108, ,1229,B,,POINT (175398.05220000073 549346.7641999982)
kilometermarkeringen.1859,5614,2019-10-01T00:00:00,R,103, ,77,B,,POINT (175332.5747999996 554319.3597999997)
kilometermarkeringen.1860,5615,2020-06-01T00:00:00,R,102, ,422,B,,POINT (175195.14310000092 555297.8051000014)
kilometermarkeringen.1861,5616,2020-06-01T00:00:00,R,100, ,511,B,,POINT (176321.2446999997 556925.9263000004)
kilometermarkeringen.1862,5616,2020-06-01T00:00:00,R,101, ,1513,B,,POINT (175678.17859999835 556166.806499999)
kilometermarkeringen.1863,5618,2019-10-01T00:00:00,R,96, ,482,O,,POINT (178276.14409999922 560240.8016999997)
kilometermarkeringen.1864,5618,2019-10-01T00:00:00,R,97, ,1482,O,,POINT (177707.64130000025 559419.7089000009)
kilometermarkeringen.1865,4026,2005-09-01T00:00:00,R,897, ,399,P,,POINT (202552.24500000104 445911.6270999983)
kilometermarkeringen.1866,5706,2020-05-01T00:00:00,L,8, ,188,O,,POINT (147379.36400000006 485104.1700000018)
kilometermarkeringen.1867,5706,2020-05-01T00:00:00,L,10, ,2181,O,,POINT (148430.8359999992 483410.8900000006)
kilometermarkeringen.1868,5706,2020-05-01T00:00:00,L,11, ,3183,O,,POINT (148961.90199999884 482561.9310000017)
kilometermarkeringen.1869,5706,2020-05-01T00:00:00,L,12, ,4180,O,,POINT (149632.8599999994 481834.8370000012)
kilometermarkeringen.1870,5706,2020-05-01T00:00:00,L,13, ,5206,O,,POINT (150493.20199999958 481276.2430000007)
kilometermarkeringen.1871,5706,2020-05-01T00:00:00,L,14, ,6207,O,,POINT (151334.7340000011 480733.6739999987)
kilometermarkeringen.1872,5706,2020-05-01T00:00:00,L,15, ,7199,O,,POINT (152187.05200000107 480230.0949999988)
kilometermarkeringen.1873,5706,2020-05-01T00:00:00,L,16, ,8195,O,,POINT (153157.9219999984 480314.22100000083)
kilometermarkeringen.1874,5706,2020-05-01T00:00:00,L,17, ,9198,O,,POINT (154120.12000000104 480597.59099999815)
kilometermarkeringen.1875,5706,2020-05-01T00:00:00,L,18, ,10193,O,,POINT (155073.01399999857 480882.9750000015)
kilometermarkeringen.1876,5706,2020-05-01T00:00:00,L,19, ,11194,O,,POINT (155949.76199999824 481358.27699999884)
kilometermarkeringen.1877,5706,2020-05-01T00:00:00,L,20, ,12194,O,,POINT (156793.1799999997 481895.6979999989)
kilometermarkeringen.1878,5706,2020-05-01T00:00:00,L,21, ,13189,O,,POINT (157632.0540000014 482430.8969999999)
kilometermarkeringen.1879,5706,2020-05-01T00:00:00,L,22, ,14189,O,,POINT (158475.1339999996 482968.7800000012)
kilometermarkeringen.1880,5706,2020-05-01T00:00:00,L,23, ,15184,O,,POINT (159310.09299999848 483509.8509999998)
kilometermarkeringen.1881,5706,2020-05-01T00:00:00,L,24, ,16185,O,,POINT (160130.40900000185 484083.47300000116)
kilometermarkeringen.1882,5707,2020-05-01T00:00:00,L,25, ,66,O,,POINT (160968.76300000027 484669.2679999992)
kilometermarkeringen.1883,5707,2020-05-01T00:00:00,L,26, ,1062,O,,POINT (161780.28200000152 485246.67500000075)
kilometermarkeringen.1884,5707,2020-05-01T00:00:00,L,27, ,2052,O,,POINT (162588.9754000008 485817.6158000007)
kilometermarkeringen.1885,5707,2020-05-01T00:00:00,L,28, ,3061,O,,POINT (163345.0549999997 486481.9360000007)
kilometermarkeringen.1886,5707,2020-05-01T00:00:00,L,29, ,4057,O,,POINT (164017.5859999992 487217.36300000176)
kilometermarkeringen.1887,5707,2020-05-01T00:00:00,L,30, ,5047,O,,POINT (164686.04800000042 487946.9470000006)
kilometermarkeringen.1888,5708,2020-05-01T00:00:00,L,41, ,24,O,,POINT (166655.23000000045 481238.8850999996)
kilometermarkeringen.1889,5708,2020-05-01T00:00:00,L,42, ,872,O,,POINT (166910.69170000032 482047.4908999987)
kilometermarkeringen.1890,5708,2020-05-01T00:00:00,L,43, ,1647,O,,POINT (167148.440200001 482785.10539999977)
kilometermarkeringen.1891,5708,2020-05-01T00:00:00,L,44, ,2430,O,,POINT (167385.27899999917 483531.14339999855)
kilometermarkeringen.1892,5712,2020-05-01T00:00:00,L,1, ,376,O,,POINT (176563.8007999994 319513.43019999936)
