FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1905.782,35,-350,dieptepunt, ,,,POINT (137182.84710000083 546351.2943000011)
dieptepunten_1905.783,52,-520,dieptepunt, ,,,POINT (137091.91649999842 554119.7857999988)
dieptepunten_1905.784,23,-230,dieptepunt, ,,,POINT (137933.11100000143 552261.5760000013)
dieptepunten_1905.785,40,-400,dieptepunt, ,,,POINT (138132.31170000136 554105.9208999984)
dieptepunten_1905.786,56,-560,dieptepunt, ,,,POINT (138775.4252000004 554372.9600999989)
dieptepunten_1905.787,58,-580,dieptepunt, ,,,POINT (138335.02219999954 554905.9182999991)
dieptepunten_1905.788,49,-490,dieptepunt, ,,,POINT (138821.31679999828 556073.6136999987)
dieptepunten_1905.789,57,-570,dieptepunt, ,,,POINT (139790.9065000005 556438.3231000006)
dieptepunten_1905.790,39,-390,dieptepunt, ,,,POINT (139588.84010000154 555917.2457999997)
dieptepunten_1905.791,43,-430,dieptepunt, ,,,POINT (141260.58559999987 556092.9349999987)
dieptepunten_1905.792,34,-340,dieptepunt, ,,,POINT (142692.51350000128 555758.0194000006)
dieptepunten_1905.793,42,-420,dieptepunt, ,,,POINT (141461.52519999817 555192.5645999983)
dieptepunten_1905.794,30,-300,dieptepunt, ,,,POINT (140906.3093000017 555625.4734000005)
dieptepunten_1905.795,30,-300,dieptepunt, ,,,POINT (140486.44469999894 555023.5938000008)
dieptepunten_1905.796,45,-450,dieptepunt, ,,,POINT (139761.88540000096 554863.8958999999)
dieptepunten_1905.797,45,-450,dieptepunt, ,,,POINT (140262.3643000014 554223.4285000004)
dieptepunten_1905.798,60,-600,dieptepunt, ,,,POINT (141281.19159999862 554256.8436000012)
dieptepunten_1905.799,31,-310,dieptepunt, ,,,POINT (138642.83260000125 553032.6812999994)
dieptepunten_1905.800,42,-420,dieptepunt, ,,,POINT (140049.02210000157 553360.2358999997)
dieptepunten_1905.801,42,-420,dieptepunt, ,,,POINT (141122.4464999996 553159.2098000012)
dieptepunten_1905.802,56,-560,dieptepunt, ,,,POINT (141596.77710000053 553419.1865000017)
dieptepunten_1905.803,47,-470,dieptepunt, ,,,POINT (142774.0197999999 552309.9343999997)
dieptepunten_1905.804,53,-530,dieptepunt, ,,,POINT (141716.2338999994 552455.8487999998)
dieptepunten_1905.805,34,-340,dieptepunt, ,,,POINT (140810.92570000142 552070.992800001)
dieptepunten_1905.806,33,-330,dieptepunt, ,,,POINT (139071.95309999958 552013.9466999993)
dieptepunten_1905.807,32,-320,dieptepunt, ,,,POINT (139113.66110000014 550672.6070999987)
dieptepunten_1905.808,36,-360,dieptepunt, ,,,POINT (140128.28379999846 550939.0258000009)
dieptepunten_1905.809,45,-450,dieptepunt, ,,,POINT (141050.25039999932 551287.2886999995)
dieptepunten_1905.810,56,-560,dieptepunt, ,,,POINT (142075.62209999934 551005.9169999994)
dieptepunten_1905.811,29,-290,dieptepunt, ,,,POINT (140460.12999999896 550118.874499999)
dieptepunten_1905.812,25,-250,dieptepunt, ,,,POINT (138523.23550000042 549954.1409999989)
dieptepunten_1905.813,72,-720,dieptepunt, ,,,POINT (139078.26300000027 557087.8718999997)
dieptepunten_1905.814,46,-460,dieptepunt, ,,,POINT (140373.8000999987 558454.557599999)
dieptepunten_1905.815,52,-520,dieptepunt, ,,,POINT (141288.03649999946 557879.0265999995)
dieptepunten_1905.816,40,-400,dieptepunt, ,,,POINT (141929.88639999926 558451.243900001)
dieptepunten_1905.817,37,-370,dieptepunt, ,,,POINT (141451.43519999832 557009.3786999993)
dieptepunten_1905.818,32,-320,dieptepunt, ,,,POINT (142577.78550000116 557608.2067000009)
dieptepunten_1905.819,35,-350,dieptepunt, ,,,POINT (143568.88230000064 556530.1235999987)
dieptepunten_1905.820,44,-440,dieptepunt, ,,,POINT (144374.22459999844 556933.2069000006)
dieptepunten_1905.821,42,-420,dieptepunt, ,,,POINT (144955.80590000004 557713.1539000012)
dieptepunten_1905.822,32,-320,dieptepunt, ,,,POINT (143339.1853 558270.3973000012)
dieptepunten_1905.823,31,-310,dieptepunt, ,,,POINT (142304.86140000075 559265.6986999996)
dieptepunten_1905.824,38,-380,dieptepunt, ,,,POINT (144752.79940000176 559218.6099999994)
dieptepunten_1905.825,32,-320,dieptepunt, ,,,POINT (144283.99219999835 560167.9767999984)
dieptepunten_1905.826,24,-240,dieptepunt, ,,,POINT (145104.61360000074 560650.9043999985)
dieptepunten_1905.827,22,-220,dieptepunt, ,,,POINT (144614.67309999838 561125.7338000014)
dieptepunten_1905.828,24,-240,dieptepunt, ,,,POINT (142934.92550000176 560635.0124999993)
dieptepunten_1905.829,18,-180,dieptepunt, ,,,POINT (141700.68239999935 560341.6785000004)
dieptepunten_1905.830,11,-110,dieptepunt, ,,,POINT (143994.2217000015 561761.9721000008)
dieptepunten_1905.831,24,-240,dieptepunt, ,,,POINT (145854.94079999998 560722.1477000006)
dieptepunten_1905.832,24,-240,dieptepunt, ,,,POINT (146021.77039999887 561912.8247000016)
dieptepunten_1905.833,14,-140,dieptepunt, ,,,POINT (146112.97549999878 562727.5089000016)
dieptepunten_1905.834,45,-450,dieptepunt, ,,,POINT (145748.1596999988 559307.6165999994)
dieptepunten_1905.835,136,-1360,dieptepunt, ,,,POINT (143629.60300000012 562228.0467000008)
dieptepunten_1905.836,125,-1250,dieptepunt, ,,,POINT (144618.41270000115 562647.8073999994)
dieptepunten_1905.837,128,-1280,dieptepunt, ,,,POINT (146757.91330000013 563846.3957999982)
dieptepunten_1905.838,200,-2000,dieptepunt, ,,,POINT (147150.56659999862 563022.6303000003)
dieptepunten_1905.839,4,-40,dieptepunt, ,,,POINT (146728.0799999982 562154.306400001)
dieptepunten_1905.840,34,-340,dieptepunt, ,,,POINT (146742.27010000125 560130.9571999982)
dieptepunten_1905.841,51,-510,dieptepunt, ,,,POINT (146777.4096999988 558608.7155999988)
dieptepunten_1905.842,48,-480,dieptepunt, ,,,POINT (147059.0614 559343.0474999994)
dieptepunten_1905.843,51,-510,dieptepunt, ,,,POINT (147247.61520000175 560381.5386999995)
dieptepunten_1905.844,49,-490,dieptepunt, ,,,POINT (147609.63760000095 561643.8326999992)
dieptepunten_1905.845,9,-90,dieptepunt, ,,,POINT (148071.44469999894 561796.0067999996)
dieptepunten_1905.846,84,-840,dieptepunt, ,,,POINT (148014.563000001 563085.1931000017)
dieptepunten_1905.847,19,-190,dieptepunt, ,,,POINT (148161.77369999886 560112.9147999994)
dieptepunten_1905.848,34,-340,dieptepunt, ,,,POINT (148548.47399999946 559844.3729000017)
dieptepunten_1905.849,72,-720,dieptepunt, ,,,POINT (148969.15370000154 558985.0106000006)
dieptepunten_1905.850,34,-340,dieptepunt, ,,,POINT (150215.51630000025 558752.6997999996)
dieptepunten_1905.851,31,-310,dieptepunt, ,,,POINT (150381.50059999898 559800.1959999986)
dieptepunten_1905.852,29,-290,dieptepunt, ,,,POINT (150037.5174999982 560346.1226000004)
dieptepunten_1905.853,109,-1090,dieptepunt, ,,,POINT (149224.43279999867 561581.2822000012)
dieptepunten_1905.854,61,-610,dieptepunt, ,,,POINT (149946.6169999987 561930.6561000012)
dieptepunten_1905.855,51,-510,dieptepunt, ,,,POINT (150367.4017000012 562799.3966999985)
dieptepunten_1905.856,89,-890,dieptepunt, ,,,POINT (149949.80220000073 562799.0639000013)
dieptepunten_1905.857,66,-660,dieptepunt, ,,,POINT (150007.68019999936 563488.4626999982)
dieptepunten_1905.858,117,-1170,dieptepunt, ,,,POINT (149788.06340000033 564517.8806999996)
dieptepunten_1905.859,62,-620,dieptepunt, ,,,POINT (147788.09050000086 565010.0494000018)
dieptepunten_1905.860,14,-140,dieptepunt, ,,,POINT (142662.6127000004 561360.8698000014)
dieptepunten_1905.861,82,-820,dieptepunt, ,,,POINT (142444.81760000065 562006.0777999982)
dieptepunten_1905.862,58,-580,dieptepunt, ,,,POINT (141515.4167000018 561766.2149999999)
dieptepunten_1905.863,102,-1020,dieptepunt, ,,,POINT (140716.37929999828 561481.5859999992)
dieptepunten_1905.864,14,-140,dieptepunt, ,,,POINT (139737.64570000023 560490.1466999985)
dieptepunten_1905.865,27,-270,dieptepunt, ,,,POINT (140335.73090000078 559664.2179999985)
dieptepunten_1905.866,53,-530,dieptepunt, ,,,POINT (139976.71029999852 559288.9824000001)
dieptepunten_1905.867,28,-280,dieptepunt, ,,,POINT (138878.52100000158 560484.0416000001)
dieptepunten_1905.868,26,-260,dieptepunt, ,,,POINT (137752.44970000163 559852.4726999998)
dieptepunten_1905.869,101,-1010,dieptepunt, ,,,POINT (137686.69200000167 559270.6491999999)
dieptepunten_1905.870,8,-80,dieptepunt, ,,,POINT (147519.2639000006 566460.4486000016)
dieptepunten_1905.871,61,-610,dieptepunt, ,,,POINT (148758.83900000155 565753.1006999984)
dieptepunten_1905.872,71,-710,dieptepunt, ,,,POINT (149257.54439999908 566173.9309)
dieptepunten_1905.873,39,-390,dieptepunt, ,,,POINT (148854.64440000057 566657.3249000013)
dieptepunten_1905.874,12,-120,dieptepunt, ,,,POINT (147994.7408999987 567677.9585000016)
dieptepunten_1905.875,112,-1120,dieptepunt, ,,,POINT (148933.1064000018 568027.0872000009)
dieptepunten_1905.876,106,-1060,dieptepunt, ,,,POINT (148915.55649999902 568609.0106000006)
dieptepunten_1905.877,6,-60,dieptepunt, ,,,POINT (150175.40320000052 567929.0863000005)
dieptepunten_1905.878,10,-100,dieptepunt,plaat,,,POINT (150379.5289000012 568600.7100000009)
dieptepunten_1905.879,8,-80,dieptepunt, ,,,POINT (151466.9017000012 568235.2520999983)
dieptepunten_1905.880,23,-230,dieptepunt, ,,,POINT (150906.82440000027 567473.4222000018)
dieptepunten_1905.881,17,-170,dieptepunt, ,,,POINT (151696.55059999973 567161.3627999984)
dieptepunten_1905.882,37,-370,dieptepunt, ,,,POINT (151806.0914000012 566615.4202999994)
dieptepunten_1905.883,37,-370,dieptepunt, ,,,POINT (150707.52219999954 565091.738499999)
dieptepunten_1905.884,17,-170,dieptepunt, ,,,POINT (151324.2063000016 565038.9134000018)
dieptepunten_1905.885,18,-180,dieptepunt, ,,,POINT (151636.68090000004 563651.4292000011)
dieptepunten_1905.886,30,-300,dieptepunt, ,,,POINT (151080.85680000111 563212.0964000002)
dieptepunten_1905.887,12,-120,dieptepunt, ,,,POINT (154575.11850000173 565838.5606000014)
dieptepunten_1905.888,2,-20,dieptepunt, ,,,POINT (153511.7426000014 567136.3020000011)
dieptepunten_1905.889,18,-180,dieptepunt, ,,,POINT (153239.99859999865 569570.925999999)
dieptepunten_1905.890,40,-400,dieptepunt, ,,,POINT (147328.7921999991 569737.2635000013)
dieptepunten_1905.891,36,-360,dieptepunt, ,,,POINT (148294.4990000017 569772.8843999989)
dieptepunten_1905.892,12,-120,dieptepunt, ,,,POINT (150004.4648000002 569271.7648999989)
dieptepunten_1905.893,18,-180,dieptepunt, ,,,POINT (155277.88870000094 570306.1057000011)
dieptepunten_1905.894,17,-170,dieptepunt, ,,,POINT (154598.62090000138 570108.8244999982)
dieptepunten_1905.895,35,-350,dieptepunt, ,,,POINT (154171.25389999896 570475.4169999994)
dieptepunten_1905.896,10,-100,dieptepunt, ,,,POINT (152542.25070000067 570134.0890999995)
dieptepunten_1905.897,12,-120,dieptepunt, ,,,POINT (151506.50279999897 569739.1579000019)
dieptepunten_1905.898,24,-240,dieptepunt, ,,,POINT (155819.4684999995 571308.4215000011)
dieptepunten_1905.899,9,-90,dieptepunt, ,,,POINT (153199.24340000004 570734.2509000003)
dieptepunten_1905.900,29,-290,dieptepunt, ,,,POINT (149242.33540000021 570507.0012000017)
dieptepunten_1905.901,31,-310,dieptepunt, ,,,POINT (148618.8535999991 570336.8876999989)
dieptepunten_1905.902,29,-290,dieptepunt, ,,,POINT (152583.01000000164 562210.0304999985)
dieptepunten_1905.903,19,-190,dieptepunt, ,,,POINT (151446.69509999827 562191.7003000006)
dieptepunten_1905.904,33,-330,dieptepunt, ,,,POINT (151131.79820000008 560848.4160999991)
dieptepunten_1905.905,21,-210,dieptepunt, ,,,POINT (153878.4748999998 560381.7710999995)
dieptepunten_1905.906,28,-280,dieptepunt, ,,,POINT (153149.09659999982 560086.4761999995)
dieptepunten_1905.907,32,-320,dieptepunt, ,,,POINT (152358.5747999996 560078.1253999993)
dieptepunten_1905.908,6,-60,dieptepunt, ,,,POINT (154529.567400001 558811.4681999981)
dieptepunten_1905.909,32,-320,dieptepunt, ,,,POINT (152548.2712999992 558742.8616999984)
dieptepunten_1905.910,34,-340,dieptepunt, ,,,POINT (151528.74670000002 558932.3718000017)
dieptepunten_1905.911,24,-240,dieptepunt, ,,,POINT (153449.92330000177 558131.1057000011)
dieptepunten_1905.912,31,-310,dieptepunt, ,,,POINT (152448.97399999946 557864.5113999993)
dieptepunten_1905.913,37,-370,dieptepunt, ,,,POINT (151592.14660000056 557956.3513999991)
dieptepunten_1905.914,43,-430,dieptepunt, ,,,POINT (150556.10280000046 557481.6182999983)
dieptepunten_1905.915,65,-650,dieptepunt, ,,,POINT (148965.48369999975 558179.1195)
dieptepunten_1905.916,48,-480,dieptepunt, ,,,POINT (149168.56489999965 557408.4673000015)
dieptepunten_1905.917,37,-370,dieptepunt, ,,,POINT (148416.70930000022 557802.4543999992)
dieptepunten_1905.918,40,-400,dieptepunt, ,,,POINT (153193.84950000048 557216.3337000012)
dieptepunten_1905.919,32,-320,dieptepunt, ,,,POINT (145711.9919999987 557901.0011)
dieptepunten_1905.920,42,-420,dieptepunt, ,,,POINT (147100.02710000053 557667.5925999992)
dieptepunten_1905.921,36,-360,dieptepunt, ,,,POINT (148010.06810000166 557048.8324000016)
dieptepunten_1905.922,18,-180,dieptepunt, ,,,POINT (153965.78020000085 556631.007100001)
dieptepunten_1905.923,11,-110,dieptepunt, ,,,POINT (154721.30889999866 556117.8658000007)
dieptepunten_1905.924,32,-320,dieptepunt, ,,,POINT (153584.311999999 555931.259300001)
dieptepunten_1905.925,31,-310,dieptepunt, ,,,POINT (152404.63069999963 556743.0353000015)
dieptepunten_1905.926,28,-280,dieptepunt, ,,,POINT (151587.53860000148 556368.6097000018)
dieptepunten_1905.927,57,-570,dieptepunt, ,,,POINT (150167.92590000108 556133.4880000018)
dieptepunten_1905.928,35,-350,dieptepunt, ,,,POINT (151204.60049999878 555457.9695000015)
dieptepunten_1905.929,31,-310,dieptepunt, ,,,POINT (152589.20109999925 555412.5760999992)
dieptepunten_1905.930,17,-170,dieptepunt, ,,,POINT (155187.90780000016 554958.3209999986)
dieptepunten_1905.931,27,-270,dieptepunt, ,,,POINT (154478.72630000114 554806.3757999986)
dieptepunten_1905.932,24,-240,dieptepunt, ,,,POINT (153797.0709999986 554528.7668000013)
dieptepunten_1905.933,27,-270,dieptepunt, ,,,POINT (153081.56329999864 554484.9708999991)
dieptepunten_1905.934,24,-240,dieptepunt, ,,,POINT (152561.6550000012 554377.0826999992)
dieptepunten_1905.935,31,-310,dieptepunt, ,,,POINT (152012.60460000113 554601.9664999992)
dieptepunten_1905.936,51,-510,dieptepunt, ,,,POINT (150405.47190000117 554979.9585999995)
dieptepunten_1905.937,52,-520,dieptepunt, ,,,POINT (150293.80469999835 554051.6314999983)
dieptepunten_1905.938,32,-320,dieptepunt, ,,,POINT (151307.5417000018 553952.6895000003)
dieptepunten_1905.939,24,-240,dieptepunt, ,,,POINT (154878.21429999918 554095.7080000006)
dieptepunten_1905.940,18,-180,dieptepunt, ,,,POINT (155574.42069999874 553681.5511999987)
dieptepunten_1905.941,21,-210,dieptepunt, ,,,POINT (155589.7325000018 552917.0916999988)
dieptepunten_1905.942,26,-260,dieptepunt, ,,,POINT (154790.4651999995 553295.3706)
dieptepunten_1905.943,30,-300,dieptepunt, ,,,POINT (153789.32290000096 552917.7802999988)
dieptepunten_1905.944,33,-330,dieptepunt, ,,,POINT (151532.75769999996 553366.8570999987)
dieptepunten_1905.945,44,-440,dieptepunt, ,,,POINT (150717.58150000125 552690.7283000015)
dieptepunten_1905.946,34,-340,dieptepunt, ,,,POINT (151885.32649999857 552195.1666000001)
dieptepunten_1905.947,33,-330,dieptepunt, ,,,POINT (153148.65890000015 551952.447900001)
dieptepunten_1905.948,29,-290,dieptepunt, ,,,POINT (154559.67760000005 551945.0515000001)
dieptepunten_1905.949,18,-180,dieptepunt, ,,,POINT (155719.69449999928 552053.2837000005)
dieptepunten_1905.950,12,-120,dieptepunt, ,,,POINT (156028.39979999885 551270.1750999987)
dieptepunten_1905.951,41,-410,dieptepunt, ,,,POINT (154337.13019999862 551079.2534000017)
dieptepunten_1905.952,38,-380,dieptepunt, ,,,POINT (153512.54190000147 550834.9197999984)
dieptepunten_1905.953,38,-380,dieptepunt, ,,,POINT (152292.98860000074 550924.3431999981)
dieptepunten_1905.954,41,-410,dieptepunt, ,,,POINT (151018.57550000027 550617.6746000014)
dieptepunten_1905.955,45,-450,dieptepunt, ,,,POINT (149738.90680000186 551708.5207999982)
dieptepunten_1905.956,51,-510,dieptepunt, ,,,POINT (149949.78680000082 550410.7241999991)
dieptepunten_1905.957,33,-330,dieptepunt, ,,,POINT (154582.77450000122 549907.4472000003)
dieptepunten_1905.958,49,-490,dieptepunt, ,,,POINT (149311.59420000017 556762.4959000014)
dieptepunten_1905.959,51,-510,dieptepunt, ,,,POINT (148353.93299999833 556591.0993000008)
dieptepunten_1905.960,41,-410,dieptepunt, ,,,POINT (147221.7708999999 556509.9063000008)
dieptepunten_1905.961,37,-370,dieptepunt, ,,,POINT (146013.52980000153 556267.5439000018)
dieptepunten_1905.962,36,-360,dieptepunt, ,,,POINT (149103.03920000046 555223.0480999984)
dieptepunten_1905.963,46,-460,dieptepunt, ,,,POINT (148600.77789999917 555745.6453999989)
dieptepunten_1905.964,33,-330,dieptepunt, ,,,POINT (148078.04019999877 555736.6281000003)
dieptepunten_1905.965,44,-440,dieptepunt, ,,,POINT (146983.71649999917 555610.6995999999)
dieptepunten_1905.966,41,-410,dieptepunt, ,,,POINT (145856.96730000153 555178.8982999995)
dieptepunten_1905.967,35,-350,dieptepunt, ,,,POINT (144729.91299999878 554630.3993000016)
dieptepunten_1905.968,41,-410,dieptepunt, ,,,POINT (143678.83639999852 553478.998399999)
dieptepunten_1905.969,44,-440,dieptepunt, ,,,POINT (145629.59380000085 553900.1347999983)
dieptepunten_1905.970,35,-350,dieptepunt, ,,,POINT (147758.48110000044 554844.7639999986)
dieptepunten_1905.971,40,-400,dieptepunt, ,,,POINT (149541.34439999983 554240.8313000016)
dieptepunten_1905.972,43,-430,dieptepunt, ,,,POINT (149576.3253000006 553375.7171999998)
dieptepunten_1905.973,51,-510,dieptepunt, ,,,POINT (148529.93299999833 553330.8977999985)
dieptepunten_1905.974,30,-300,dieptepunt, ,,,POINT (147680.2371999994 553015.9400000013)
dieptepunten_1905.975,45,-450,dieptepunt, ,,,POINT (146208.86030000076 552656.6972000003)
dieptepunten_1905.976,36,-360,dieptepunt, ,,,POINT (143684.66039999947 552272.4877999984)
dieptepunten_1905.977,37,-370,dieptepunt, ,,,POINT (145020.7888999991 552081.5711999983)
dieptepunten_1905.978,49,-490,dieptepunt, ,,,POINT (145980.79610000178 551900.3405999988)
dieptepunten_1905.979,33,-330,dieptepunt, ,,,POINT (147480.3222000003 552034.0984999985)
dieptepunten_1905.980,40,-400,dieptepunt, ,,,POINT (148124.53290000185 551691.2965999991)
dieptepunten_1905.981,47,-470,dieptepunt, ,,,POINT (148776.28229999915 550528.5595000014)
dieptepunten_1905.982,29,-290,dieptepunt, ,,,POINT (146740.56210000068 550782.6246000007)
dieptepunten_1905.983,40,-400,dieptepunt, ,,,POINT (145240.34070000052 550550.3236000016)
dieptepunten_1905.984,42,-420,dieptepunt, ,,,POINT (143652.19139999896 551435.1937000006)
dieptepunten_1905.985,36,-360,dieptepunt, ,,,POINT (147309.13199999928 550133.4327000007)
dieptepunten_1905.986,46,-460,dieptepunt, ,,,POINT (145753.6928000003 550171.3519000001)
dieptepunten_1905.987,37,-370,dieptepunt, ,,,POINT (144449.46189999953 550002.2239999995)
dieptepunten_1905.988,19,-190,dieptepunt, ,,,POINT (155419.4213999994 548997.9354999997)
dieptepunten_1905.989,27,-270,dieptepunt, ,,,POINT (154936.3022999987 548880.0822999999)
dieptepunten_1905.990,34,-340,dieptepunt, ,,,POINT (153498.24940000102 549122.189199999)
dieptepunten_1905.991,36,-360,dieptepunt, ,,,POINT (152509.87689999864 549761.6152000017)
dieptepunten_1905.992,30,-300,dieptepunt, ,,,POINT (153878.996199999 547995.6325000003)
dieptepunten_1905.993,41,-410,dieptepunt, ,,,POINT (151683.8764999993 549040.2600000016)
dieptepunten_1905.994,51,-510,dieptepunt, ,,,POINT (149675.4290000014 548941.9677000009)
