FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_100.326,504377,5,4377,109,141.53,32.53,1.33,-,- - - - - -,1,665.99991758,665.99991758,,,"POLYGON ((126174.53510000184 588247.4338000007, 126092.65210000053 588352.2391000018, 126250.25429999828 588475.3715000004, 126332.13709999993 588370.5659000017, 126174.53510000184 588247.4338000007))"
trend_2016_100.327,504395,5,4395,111,140.61,29.61,1.01,-,- - - - - -,1,601.99996503,601.99996503,,,"POLYGON ((126335.32409999892 588370.443500001, 126274.54080000147 588451.1057999991, 126434.26790000126 588571.4688000008, 126495.05110000074 588490.806499999, 126335.32409999892 588370.443500001))"
trend_2016_100.328,504414,5,4414,108,139.88,31.88,1.08,-,- - - - - -,1,615.99981776,615.99981776,,,"POLYGON ((126482.32429999858 588481.443500001, 126417.32829999924 588567.6961000003, 126577.05550000072 588688.0590999983, 126642.0513000004 588601.806499999, 126482.32429999858 588481.443500001))"
trend_2016_100.329,504432,5,4432,109,139.28,30.28,1.29,-,- - - - - -,1,658.00002373,658.00002373,,,"POLYGON ((126629.32409999892 588592.443500001, 126551.68989999965 588695.4675000012, 126711.41710000113 588815.8304999992, 126789.05110000074 588712.806499999, 126629.32409999892 588592.443500001))"
trend_2016_100.330,504451,5,4451,108,139.74,31.74,1.42,-,- - - - - -,1,683.99993247,683.99993247,,,"POLYGON ((126781.32409999892 588706.443500001, 126695.86630000174 588819.8498000018, 126855.5934999995 588940.2127999999, 126941.05110000074 588826.806499999, 126781.32409999892 588706.443500001))"
trend_2016_100.331,504467,5,4467,108,137.82,29.82,1.61,-,- - - - - -,1,721.99988383,721.99988383,,,"POLYGON ((126905.32389999926 588799.4437999986, 126808.43180000037 588928.0238999985, 126968.15890000015 589048.3869000003, 127065.05110000074 588919.8068000004, 126905.32389999926 588799.4437999986))"
trend_2016_100.332,504485,5,4485,97,134.14,37.14,2.15,-,- - - - - -,1,830.0002969,830.0002969,,,"POLYGON ((127052.32429999858 588910.4437999986, 126922.93389999866 589082.1502999999, 127082.66110000014 589202.5135000013, 127212.0513000004 589030.8068000004, 127052.32429999858 588910.4437999986))"
trend_2016_100.333,504500,5,4500,94,128.62,34.62,2.38,-,- - - - - -,1,876.00013512,876.00013512,,,"POLYGON ((127172.32429999858 589001.443500001, 127029.09230000153 589191.5188000016, 127188.81929999962 589311.8819000013, 127332.0513000004 589121.806499999, 127172.32429999858 589001.443500001))"
trend_2016_100.334,504519,5,4519,97,134.51,37.51,2.29,-,- - - - - -,1,858.00027041,858.00027041,,,"POLYGON ((127379.4924999997 589148.2237999998, 127254.77010000125 589340.2793000005, 127422.50429999828 589449.2071000002, 127547.22679999843 589257.1515000015, 127379.4924999997 589148.2237999998))"
trend_2016_100.335,504537,5,4537,105,137.66,32.66,1.85,-,- - - - - -,1,770.00010972,770.00010972,,,"POLYGON ((127455.96510000154 589179.1928999983, 127339.54080000147 589322.9648999982, 127494.96990000084 589448.8288999982, 127611.39429999888 589305.0568999983, 127455.96510000154 589179.1928999983))"
trend_2016_100.336,504554,5,4554,100,146.88,46.88,2.63,-,- - - - - -,1,925.99969875,925.99969875,,,"POLYGON ((127676.4924999997 589342.2237999998, 127533.25250000134 589562.7939000018, 127700.98649999872 589671.7217999995, 127844.22679999843 589451.1515000015, 127676.4924999997 589342.2237999998))"
trend_2016_100.337,504572,5,4572,104,152.21,48.21,2.54,-,- - - - - -,1,907.9997549,907.9997549,,,"POLYGON ((127826.49280000106 589441.2234999985, 127688.15430000052 589654.2457999997, 127855.88850000128 589763.1735000014, 127994.22679999843 589550.1512999982, 127826.49280000106 589441.2234999985))"
trend_2016_100.338,504591,5,4591,123,158.21,35.21,1.76,-,- - - - - -,1,751.99996815,751.99996815,,,"POLYGON ((127985.49280000106 589544.2234999985, 127889.63610000163 589691.8295000009, 128057.37029999867 589800.7573000006, 128153.22679999843 589653.1512999982, 127985.49280000106 589544.2234999985))"
trend_2016_100.339,504609,5,4609,119,156.84,37.84,1.85,-,- - - - - -,1,769.999912,769.999912,,,"POLYGON ((128138.49280000106 589645.2237999998, 128037.73429999873 589800.377799999, 128205.4684999995 589909.3055000007, 128306.22679999843 589754.1515000015, 128138.49280000106 589645.2237999998))"
trend_2016_100.340,504627,5,4627,117,157.23,40.23,1.59,-,- - - - - -,1,718.00010939,718.00010939,,,"POLYGON ((128288.49210000038 589743.2234999985, 128201.89449999854 589876.5720999986, 128369.628800001 589985.4998999983, 128456.22630000114 589852.1512999982, 128288.49210000038 589743.2234999985))"
trend_2016_100.341,504645,5,4645,136,156.92,20.92,1.81,-,- - - - - -,1,762.00009281,762.00009281,,,"POLYGON ((128439.49230000004 589842.2239000015, 128340.91279999912 589994.0232999995, 128508.64680000022 590102.9510999992, 128607.2265000008 589951.1517999992, 128439.49230000004 589842.2239000015))"
trend_2016_100.342,504663,5,4663,130,142.92,12.92,0.95,-,- - - - - -,1,590.0001558,590.0001558,,,"POLYGON ((128585.49280000106 589938.2239000015, 128533.75189999864 590017.8977999985, 128701.4860999994 590126.8255000003, 128753.22679999843 590047.1517999992, 128585.49280000106 589938.2239000015))"
trend_2016_100.343,504681,5,4681,129,129.39,0.39,0.16,-,- - - - - -,1,432.00023244,432.00023244,,,"POLYGON ((128735.49230000004 590037.2237999998, 128726.77809999883 590050.6424999982, 128894.51209999993 590159.5703000017, 128903.2265000008 590146.1515000015, 128735.49230000004 590037.2237999998))"
trend_2016_100.344,504700,5,4700,118,119,1,-0.24,2020,- - - - - -,3,447.99994019,447.99994019,,,"POLYGON ((129035.33709999919 590236.4825000018, 129049.10310000181 590216.822900001, 128885.2725000009 590102.1077999994, 128871.50679999962 590121.7672999986, 129035.33709999919 590236.4825000018))"
trend_2016_100.345,504718,5,4718,130,123.88,-6.12,-0.65,-,- - - - - -,4,530.00001399,530.00001399,,,"POLYGON ((129282.64979999885 590367.1059000008, 129314.16230000183 590310.2558000013, 129139.23829999939 590213.2938000001, 129107.72580000013 590270.1438999996, 129282.64979999885 590367.1059000008))"
trend_2016_100.346,504735,5,4735,136,121.75,-14.25,-1.93,-,- - - - - -,4,785.99994811,785.99994811,,,"POLYGON ((129435.64979999885 590451.1061000004, 129529.21810000017 590282.3048, 129354.29410000145 590185.3427999988, 129260.72580000013 590354.1442999989, 129435.64979999885 590451.1061000004))"
trend_2016_100.347,504753,5,4753,145,125.23,-19.77,-2.77,-,- - - - - -,4,954.00000371,954.00000371,,,"POLYGON ((129592.64950000122 590537.1063000001, 129726.94179999828 590294.8368000016, 129552.01779999956 590197.8748000003, 129417.72549999878 590440.1442999989, 129592.64950000122 590537.1063000001))"
trend_2016_100.348,504772,5,4772,152,114.51,-37.49,-5.4,-,- - - - - -,4,1479.99991195,1479.99991195,,,"POLYGON ((129755.64979999885 590627.1061000004, 130017.44689999893 590154.8115000017, 129842.52290000021 590057.8498000018, 129580.72580000013 590530.1442999989, 129755.64979999885 590627.1061000004))"
trend_2016_100.349,504789,5,4789,166,128.97,-37.03,-4.61,-,- - - - - -,4,1322.00010971,1322.00010971,,,"POLYGON ((129909.64979999885 590712.1059000008, 130133.14689999819 590308.9061000012, 129958.22289999947 590211.9442999996, 129734.72580000013 590615.1438999996, 129909.64979999885 590712.1059000008))"
trend_2016_100.350,504808,5,4808,187,128.88,-58.12,-6.22,-,- - - - - -,4,1643.99981362,1643.99981362,,,"POLYGON ((130071.64950000122 590801.1063000001, 130373.20089999959 590257.0929000005, 130198.27710000053 590160.1308999993, 129896.72549999878 590704.1442999989, 130071.64950000122 590801.1063000001))"
trend_2016_100.351,504825,5,4825,188,143.83,-44.17,-9.69,-,- - - - - -,4,2338.00003798,2338.00003798,,,"POLYGON ((130224.64950000122 590885.1061000004, 130694.42990000173 590037.5995000005, 130519.50609999895 589940.6374999993, 130049.72549999878 590788.1440999992, 130224.64950000122 590885.1061000004))"
trend_2016_100.352,401740,4,1740,-109,-19.98,89.02,-0.1,>2026,- - - - - -,3,420.0001721,420.0001721,,,"POLYGON ((154347.09010000154 605354.9640999995, 154350.18030000106 605345.4538000003, 154159.9688999988 605283.6501000002, 154156.878800001 605293.1607999988, 154347.09010000154 605354.9640999995))"
trend_2016_100.353,401760,4,1760,-118,-27.29,90.71,-0.75,>2026,- - - - - -,3,550.00005167,550.00005167,,,"POLYGON ((154537.0903000012 605416.9642999992, 154560.2664999999 605345.6349, 154370.05530000106 605283.8315000013, 154346.87909999862 605355.1609000005, 154537.0903000012 605416.9642999992))"
trend_2016_100.354,401780,4,1780,-122,-34.67,87.33,0.07,-,- - - - - -,1,414.000129,414.000129,,,"POLYGON ((154536.87849999964 605417.1609000005, 154534.71550000086 605423.8183000013, 154724.92689999938 605485.6218000017, 154727.08989999816 605478.9642999992, 154536.87849999964 605417.1609000005))"
trend_2016_100.355,401800,4,1800,-127,-39.59,87.41,0.57,-,- - - - - -,1,513.99988719,513.99988719,,,"POLYGON ((154732.878800001 605481.1609000005, 154715.2648999989 605535.371100001, 154905.47610000148 605597.1744999997, 154923.09010000154 605542.9642999992, 154732.878800001 605481.1609000005))"
trend_2016_100.356,401820,4,1820,-109,-24.56,84.44,0.17,-,- - - - - -,1,433.99979318,433.99979318,,,"POLYGON ((155010.60990000144 605556.8803000003, 155006.7857999988 605573.4444999993, 155201.6598000005 605618.434799999, 155205.4838999994 605601.8704999983, 155010.60990000144 605556.8803000003))"
trend_2016_100.357,401840,4,1840,-91,0.92,91.92,2.26,-,- - - - - -,1,851.99983872,851.99983872,,,"POLYGON ((155205.60979999974 605599.8801000006, 155154.7708999999 605820.0877999999, 155349.6449000016 605865.0778999999, 155400.48380000144 605644.8702999987, 155205.60979999974 605599.8801000006))"
trend_2016_100.358,401860,4,1860,-79,23.82,102.82,2.55,-,- - - - - -,1,910.00014189,910.00014189,,,"POLYGON ((155400.6101000011 605643.8797999993, 155343.24749999866 605892.3440999985, 155538.12150000036 605937.3343000002, 155595.48409999907 605688.8698999994, 155400.6101000011 605643.8797999993))"
trend_2016_100.359,401880,4,1880,-52,47.04,99.04,3.06,-,- - - - - -,1,1011.99985846,1011.99985846,,,"POLYGON ((155595.60990000144 605687.8801000006, 155526.77490000054 605986.0373000018, 155721.64889999852 606031.0274999999, 155790.4838999994 605732.8702999987, 155595.60990000144 605687.8801000006))"
trend_2016_100.360,401900,4,1900,-31,57.57,88.57,1.66,-,- - - - - -,1,731.99994293,731.99994293,,,"POLYGON ((155790.61030000076 605730.879900001, 155753.26830000058 605892.6253000014, 155948.14229999855 605937.6154999994, 155985.48429999873 605775.870099999, 155790.61030000076 605730.879900001))"
trend_2016_100.361,401920,4,1920,-13,74.47,87.47,1.76,-,- - - - - -,1,751.99974866,751.99974866,,,"POLYGON ((155985.6101000011 605774.8801000006, 155946.0188000016 605946.3691000007, 156140.89279999956 605991.3592999987, 156180.48409999907 605819.8702999987, 155985.6101000011 605774.8801000006))"
trend_2016_100.362,401940,4,1940,11,96.16,85.16,2.01,-,- - - - - -,1,801.99980746,801.99980746,,,"POLYGON ((156180.60990000144 605817.879900001, 156135.3947999999 606013.7281000018, 156330.2688000016 606058.7184999995, 156375.4838999994 605862.870099999, 156180.60990000144 605817.879900001))"
trend_2016_100.363,401960,4,1960,31,122.86,91.86,3.63,-,- - - - - -,1,1126.00010628,1126.00010628,,,"POLYGON ((156376.6101000011 605861.8801000006, 156294.95289999992 606215.5764999986, 156489.82690000162 606260.5667999983, 156571.48409999907 605906.8702999987, 156376.6101000011 605861.8801000006))"
trend_2016_100.364,401980,4,1980,55,137.72,82.72,4.33,-,- - - - - -,1,1265.99980788,1265.99980788,,,"POLYGON ((156571.60990000144 605905.879900001, 156474.2060999982 606327.7820999995, 156669.0800999999 606372.7723000012, 156766.4838999994 605950.870099999, 156571.60990000144 605905.879900001))"
trend_2016_100.365,402000,4,2000,65,162.76,97.76,4.49,-,- - - - - -,1,1297.9998246,1297.9998246,,,"POLYGON ((156766.61030000076 605948.8803000003, 156665.6072999984 606386.3724999987, 156860.4813000001 606431.3625000007, 156961.48429999873 605993.8704999983, 156766.61030000076 605948.8803000003))"
trend_2016_100.366,402020,4,2020,104,186.8,82.8,4.49,-,- - - - - -,1,1298.00002592,1298.00002592,,,"POLYGON ((156961.6101000011 605992.879900001, 156860.60709999874 606430.3720999993, 157055.48110000044 606475.3623000011, 157156.48409999907 606037.870099999, 156961.6101000011 605992.879900001))"
trend_2016_100.367,402040,4,2040,121,201.42,80.42,4.1,-,- - - - - -,1,1220.00016408,1220.00016408,,,"POLYGON ((157156.60990000144 606035.8797999993, 157064.379900001 606435.3715000004, 157259.25389999896 606480.3618000001, 157351.4838999994 606080.8698999994, 157156.60990000144 606035.8797999993))"
trend_2016_100.368,402060,4,2060,144,217.81,73.81,2.8,-,- - - - - -,1,959.99993534,959.99993534,,,"POLYGON ((157352.6101000011 606079.8801000006, 157289.6237999983 606352.7038000003, 157484.4978 606397.6939000003, 157547.48409999907 606124.8702999987, 157352.6101000011 606079.8801000006))"
trend_2016_100.369,402080,4,2080,161,227.18,66.18,1.77,-,- - - - - -,1,754.00015285,754.00015285,,,"POLYGON ((157547.60990000144 606123.8797999993, 157507.79349999875 606296.3432999998, 157702.66750000045 606341.3335000016, 157742.4838999994 606168.8698999994, 157547.60990000144 606123.8797999993))"
trend_2016_100.370,402100,4,2100,193,233.17,40.17,1.03,-,- - - - - -,1,605.99971283,605.99971283,,,"POLYGON ((157742.61030000076 606166.8801000006, 157719.44029999897 606267.2401, 157914.31430000067 606312.2303000018, 157937.48429999873 606211.8702999987, 157742.61030000076 606166.8801000006))"
trend_2016_100.371,402120,4,2120,219,241.75,22.75,0.07,-,- - - - - -,1,414.00022533,414.00022533,,,"POLYGON ((157937.6101000011 606210.879900001, 157936.0353000015 606217.7005000003, 158130.90949999914 606262.6908, 158132.48409999907 606255.870099999, 157937.6101000011 606210.879900001))"
trend_2016_100.372,402140,4,2140,210,249.78,39.78,-0.82,>2026,- - - - - -,3,564.00009055,564.00009055,,,"POLYGON ((158328.48380000144 606299.8702999987, 158346.92980000004 606219.9719000012, 158152.05579999834 606174.9818000011, 158133.60979999974 606254.8801000006, 158328.48380000144 606299.8702999987))"
trend_2016_100.373,402160,4,2160,205,255.04,50.04,-1.63,>2026,- - - - - -,3,726.00014848,726.00014848,,,"POLYGON ((158523.48409999907 606342.870099999, 158560.1510999985 606184.0478000008, 158365.27710000053 606139.057500001, 158328.6101000011 606297.879900001, 158523.48409999907 606342.870099999))"
trend_2016_100.374,402180,4,2180,202,267.74,65.74,-1.54,>2026,- - - - - -,3,707.99990516,707.99990516,,,"POLYGON ((158718.4838999994 606386.8702999987, 158753.12629999965 606236.8172999993, 158558.25230000168 606191.8271000013, 158523.60990000144 606341.8801000006, 158718.4838999994 606386.8702999987))"
trend_2016_100.375,402200,4,2200,190,273.47,83.47,-2.41,>2026,- - - - - -,3,882.00006432,882.00006432,,,"POLYGON ((158913.48429999873 606429.870099999, 158967.69750000164 606195.0469000004, 158772.82349999994 606150.0568000004, 158718.61030000076 606384.879900001, 158913.48429999873 606429.870099999))"
trend_2016_100.376,402220,4,2220,176,290.78,114.78,-2.57,>2026,- - - - - -,3,914.0001817,914.0001817,,,"POLYGON ((159108.48409999907 606473.8704999983, 159166.2965000011 606223.4572999999, 158971.4224999994 606178.4670999981, 158913.6101000011 606428.8803000003, 159108.48409999907 606473.8704999983))"
trend_2016_100.377,402240,4,2240,170,314.3,144.3,-2.01,>2026,- - - - - -,3,802.00003616,802.00003616,,,"POLYGON ((159303.4838999994 606516.8702999987, 159348.69909999892 606321.0218999982, 159153.82510000095 606276.0318000019, 159108.60990000144 606471.8801000006, 159303.4838999994 606516.8702999987))"
trend_2016_100.378,700528,7,528,-57,-22.04,34.96,-7.27,2020,- - - - - -,3,1853.99990014,1853.99990014,,,"POLYGON ((108543.92929999903 546991.9523000009, 109266.94680000097 546915.9600999989, 109246.0410999991 546717.0557999983, 108523.02380000055 546793.0478999987, 108543.92929999903 546991.9523000009))"
trend_2016_100.379,700548,7,548,-56,-29.15,26.85,-2.55,2026,- - - - - -,3,909.9999753,909.9999753,,,"POLYGON ((108522.92980000004 546792.9523000009, 108776.53280000016 546766.2974999994, 108755.6270999983 546567.3931000009, 108502.02389999852 546594.0478999987, 108522.92980000004 546792.9523000009))"
trend_2016_100.380,700568,7,568,-59,-38.76,20.24,-3.84,2021,- - - - - -,3,1167.99998755,1167.99998755,,,"POLYGON ((108501.92929999903 546592.9523000009, 108883.82580000162 546552.8132999986, 108862.92009999976 546353.9089000002, 108481.02380000055 546394.0478999987, 108501.92929999903 546592.9523000009))"
trend_2016_100.381,700588,7,588,-68,-53.97,14.03,-13.78,2017,- - - - - -,3,3156.00009381,3156.00009381,,,"POLYGON ((108480.92980000004 546394.9521000013, 109851.38089999929 546250.9118999988, 109830.47509999946 546052.0075000003, 108460.02389999852 546196.0478000008, 108480.92980000004 546394.9521000013))"
trend_2016_100.382,700608,7,608,-78,-56.81,21.19,-6.53,2019,- - - - - -,3,1706.00007818,1706.00007818,,,"POLYGON ((108459.92949999869 546196.9525000006, 109109.35229999945 546128.6955000013, 109088.44649999961 545929.7910999991, 108439.02380000055 545998.0480999984, 108459.92949999869 546196.9525000006))"
trend_2016_100.383,700628,7,628,-90,-55.15,34.85,-3.36,2026,- - - - - -,3,1071.99992094,1071.99992094,,,"POLYGON ((108438.92929999903 545997.9525000006, 108773.08879999816 545962.8308999985, 108752.18290000036 545763.9265000001, 108418.02380000055 545799.0480999984, 108438.92929999903 545997.9525000006))"
