OBJECTID,PUNTNUMMER,CONTROLEDATUM,PUNTTYPE,KWALITEIT,ZEKERING,GPS_GESCHIKTHEID,VEILIGHEID,STABILITEIT,STATIEFOPSTELBAAR,OPMERKING,X,Y,Z,MEETDATUM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,POSITIONELE_NAUWKEURIGHEID_MM
211,2481004,2011/02/18 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,"In N-landhoofd van brug in de ""1e Loosterweg"" a/d O-zijde in Hillegom.",99297.504,480367.731,1.969,2011/02/18 00:00:00+00,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,27.401453,"27,401453",78.948624,"78,948624",10
212,2481005,2011/02/18 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In N-landhoofd van brug langs Leidsevaart over Steengracht kanaal in Leidse Vaart a/d W-zijde in Lisse.,96731.845,476600.083,2.09,2011/02/18 00:00:00+00,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,31.94988,"31,949880",84.198065,"84,198065",10
213,2511023,2015/03/26 00:00:00+00,XYZ,Eerste orde,bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In viaduct over spoor in Rijksweg A22 bij afrit Velsen.,105217.854,496223.78,4.764,2015/03/26 00:00:00+00,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,8.519437,"8,519437",4.843881,"4,843881",10
214,2511025,2018/04/19 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,WBI,Zettingsvrij,Ja,Was puntnummer 5001 in PVS project,104532.854,488913.367,4.721,2018/04/19 00:00:00+00,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,16.279365,"16,279365",-12.797256,"-12,797256",10
215,2511026,2018/04/23 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Geen,Onbekend,Ja,Punt in noordelijke tunnelwand.,109596.064,488917.623,0.871,2018/04/23 00:00:00+00,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,11.070756,"11,070756",-19.972063,"-19,972063",10
216,2511028,2009/09/17 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Bout in spoorbrug over Brouwersvaart in Haarlem.,102749.033,488699.56,3.75,2009/09/17 00:00:00+00,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,18.325686,"18,325686",8.493979,"8,493979",10
217,2511029,2018/04/19 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Bout in spoorviaduct over Westelijke Randweg in Haarlem,102489.475,489293.938,5.118,2018/04/19 00:00:00+00,083,,83,083__,Haarlem - Zandvoort aan Zee,Hlmjl-Zvt,Haarlem Julianalaan - Zandvoort aan Zee ,1.579386,"1,579386",-5.421894,"-5,421894",10
218,2511030,2014/10/21 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In betonnen rand van Julianabrug in IJmuiden.,101602.713,497353.462,11.403,2014/10/21 00:00:00+00,,,,,,,,,,,,10
219,2511031,2014/10/21 00:00:00+00,XYZ,Eerste orde,meetconsole,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Bout in rioolgemaal van Dalenlaan/Bloemdaalsestraatweg in Santpoort Zuid,103551.559,492477.981,1.25,2014/10/21 00:00:00+00,082,,82,082__,Haarlem - Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,4.112273,"4,112273",-48.786341,"-48,786341",10
220,2511032,2014/10/21 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In betonnen tussenberm in Hagelingerweg in Santpoort Noord.,104247.231,495125.459,3.135,2014/10/21 00:00:00+00,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,7.032993,"7,032993",190.126503,"190,126503",10
221,2511033,2014/10/21 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In einde vleugel van viaduct onder A22 en spoor in Viaductweg in Beverwijk.,105605.045,499242.699,0.947,2014/10/21 00:00:00+00,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,11.888057,"11,888057",130.645324,"130,645324",10
222,2511034,2018/04/19 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In fietsbrug Kinderhuissingel/Garenkokerskade in Haarlem.,103535.519,488909.681,1.649,2018/04/19 00:00:00+00,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,17.370609,"17,370609",-302.596891,"-302,596891",10
223,2511035,2018/04/19 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Rijksweg,Zettingsvrij,Ja,Meetspijker in zuidzijde stuw.,106173.171,488547.172,-0.16,2018/04/19 00:00:00+00,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,14.508224,"14,508224",-15.528015,"-15,528015",10
224,2511036,2018/04/19 00:00:00+00,XYZ,Eerste orde,hoek rioolput,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Centerpunt in noordwesthoek rioolput.,101274.356,489587.48,14.752,2018/04/19 00:00:00+00,083,,83,083__,Haarlem - Zandvoort aan Zee,Hlmjl-Zvt,Haarlem Julianalaan - Zandvoort aan Zee ,2.873443,"2,873443",17.390067,"17,390067",10
225,2521010,2018/04/23 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,WBI,Zettingsvrij,Ja,NS-nr oud: B5.6-1 In de btn duiker :1983: in de NO-vleugel 0.09m uit de Z-zijde 0.06m uit de O-zijde,114923.613,488767.513,0.167,2018/04/23 00:00:00+00,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,5.668514,"5,668514",6.966291,"6,966291",10
226,2521030,2018/04/23 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt onbewaakt,WBI,Zettingsvrij,Ja,Punt in oostelijk landhoofd spoorbrug zuidzijde.,111658.404,488773.993,3.819,2018/04/23 00:00:00+00,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,8.952912,"8,952912",-6.326087,"-6,326087",10
227,2521031,2018/04/20 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Bout in NO hoek van betonplaat van viaduct over spoor in de Daam Schijfweg in Zaandam. Was punt 5001.,116130.702,493735.549,5.568,2018/04/20 00:00:00+00,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,172.146417,"172,146417",-9.686094,"-9,686094",10
228,2521032,2018/04/23 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsgevoelig,Ja,Bout in stelconplaat bij toegangshek van railinzet plaats langs Hornweg nabij splitsing met Lipariweg in Amsterdam. Was nummer 5002.,115338.802,491591.53,2.297,2018/04/23 00:00:00+00,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,174.44084,"174,440840",-19.845819,"-19,845819",10
229,2521036,2018/04/23 00:00:00+00,XYZ,Eerste orde,hoek rioolput,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Hoekpunt van putdeksel bij inrit naar bedrijfsterrein langs Amerikahavenweg in Amsterdam. Was nummer 5006. Geocode 139 is 1180 (800 is de maximale waarde die ingevuld kan worden).,114068.568,491065.265,1.521,2018/04/23 00:00:00+00,490,d,490,490_d,Amsterdam Houtrakpolder (gebied),Hrp-Hrtl,Amsterdam Houtrakpolder - Havenbedrijf Rietlanden ,151.141834,"151,141834",28.136443,"28,136443",10
230,2521038,2018/04/20 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Spoorbrug over fiestpad en sloot. Via Zwanenbloemkade bereikbaar.,117013.206,496732.761,1.618,2018/04/20 00:00:00+00,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,2.884946,"2,884946",-5.514968,"-5,514968",10
231,2521039,2018/04/18 00:00:00+00,XYZ,Eerste orde,kruiskopbout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,Kruisbout in west betonrand van trap naar fiets-voetgangerstunnel 50cm uit noordrand en 5 cm uit westrand.,115433.647,498834.601,2.063,2018/04/18 00:00:00+00,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,66.955796,"66,955796",-6.665444,"-6,665444",10
232,2521041,2012/11/07 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In betonnen rand van fietsbrug in Burg. Fockstraat bij splitsing Haarlemmerweg/Radarweg in Amsterdam.,117353.71,488722.906,0.916,2012/11/07 00:00:00+00,523,a,523,523_a,Amsterdam Sloterdijk,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,52.833763,"52,833763",326.629641,"326,629641",10
233,2521042,2012/11/07 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,In dak van spoortunnel onder spoor Haarlem - Amsterdam.,119780.171,489170.038,6.942,2012/11/07 00:00:00+00,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,78.403764,"78,403764",103.37068,"103,370680",10
234,2521043,2018/04/23 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Messing bout in zuidwestelijk landhoofd  viaduct.,115463.34,489740.358,6.303,2018/04/23 00:00:00+00,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,176.338912,"176,338912",25.786134,"25,786134",10
235,2521044,2018/04/20 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Punt op betonnen voetplaat van ontluchtingspijp bij fietstunnelbak.,116010.39,494543.822,0.77,2018/04/20 00:00:00+00,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,71.323559,"71,323559",34.40907,"34,409070",10
236,2531013,2011/02/18 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In brugdek van fiets/wandelbrug over de Leidsche trekvaart boven middenpijler langs de Leidsevaartweg in Haarlem.,101630.669,485294.524,1.957,2011/02/18 00:00:00+00,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,21.908915,"21,908915",-41.121224,"-41,121224",10
237,2531014,2011/02/18 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,"In O-landhoofd van brug  over de Leidse vaart in de ""Zwarte weg"" a/d Z-zijde in Bennebroek. Melding 28-9-2021, punt niet meer gevonden",100669.776,482335.602,1.987,2011/02/18 00:00:00+00,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,25.015418,"25,015418",-90.268417,"-90,268417",10
238,2541014,2012/11/15 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,BVT,Zettingsvrij,Ja,NS-nr oud: B58.2-1 Over de RW A'dam-Schiphol aan de Z-zijde 47.98m uit ZW-keermuur 6.38m uit as ZO-spoor,117018.279,483583.287,8.266,2012/11/15 00:00:00+00,558,a,558,558_a,Amsterdam Riekerpolder,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,58.206355,"58,206355",6.20594,"6,205940",10
239,2541017,2018/04/23 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Op betonplaat t.o. uitsparing van brug over de ringvaart v/d Haarlemmerpolder. Scheiding tussen Koekoekslaan en Oude Haagseweg.,115419.608,482797.417,6.458,2018/04/23 00:00:00+00,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,10.187109,"10,187109",-273.575339,"-273,575339",10
240,2541018,2018/04/23 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Op beton van ontluchtingsgaten met rooster naast trap. Te bereiken via Loevesteinserandweg naast A4 t.o. Hmp 4.9 in Haarlemmermeer.,113688.639,482050.34,-3.666,2018/04/23 00:00:00+00,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,12.017372,"12,017372",-9.81698,"-9,816980",10
241,2541019,2018/04/23 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Op bet. Muur van duiker net voor einde Schipholtunnel. Te bereiken via de Rijnlanderweg in Haarlemmermeer. Melding 28-9-2021. Niet meer aangetroffen,110186.474,479024.051,-3.113,2018/04/23 00:00:00+00,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,16.787536,"16,787536",13.138931,"13,138931",10
242,2541020,2018/04/23 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In betonnen rand van parkeerdek op parkeergarage aan Skutjespad in Amsterdam.,118652.262,483385.042,2.149,2018/04/23 00:00:00+00,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,156.566879,"156,566879",-95.429815,"-95,429815",10
243,2541021,2018/04/23 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In ZW betonnen landhoofd van  viaduct in Burg. Colijnweg over RW A9.,118119.452,479697.874,0.519,2018/04/23 00:00:00+00,,,,,,,,,,,,10
244,2541022,2012/11/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In betonrand parkeerdek kantoren WTC-zuid. Pnt 2541505 uit PMG OV SAAL.,119696.298,483634.905,5.508,2012/11/15 00:00:00+00,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,155.512859,"155,512859",88.42476,"88,424760",10
245,2541023,2012/11/07 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Punt in muur bij rotonde Oostoever in Amsterdam.,117047.941,487020.747,1.317,2012/11/07 00:00:00+00,145,,145,145__,Amsterdam Sloterdijk - Amsterdam Riekerpolder,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,54.682882,"54,682882",287.955813,"287,955813",10
246,2551009,2012/11/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,,122143.537,487877.118,6.568,2012/11/15 00:00:00+00,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.112384,"81,112384",-38.289817,"-38,289817",10
247,2551015,2016/12/20 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,,120136.08,488940.558,0.913,2016/12/20 00:00:00+00,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,78.828247,"78,828247",160.038596,"160,038596",10
248,2551016,2016/12/20 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Meetspijker in klinkers/beton van pompput.,120682.051,488836.792,1.728,2016/12/20 00:00:00+00,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,79.355054,"79,355054",-35.483509,"-35,483509",10
249,2551017,2016/12/20 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Bout in beton bij sprong in geluidsscherm.,121124.497,488465.324,6.228,2016/12/20 00:00:00+00,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,79.932295,"79,932295",-17.321862,"-17,321862",10
250,2551018,2022/11/09 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,"Bout in natuursteen landhoofd, ZO zijde oude spoorbrug.",121323.725,488428.711,5.856,2022/11/09 00:00:00+00,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,80.122493,"80,122493",-82.60666,"-82,606660",10
251,2551019,2022/11/09 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Bout in beton bij begin westelijke toegang tunnel onder CS.,121645.437,488221.35,2.372,2022/11/09 00:00:00+00,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,80.506641,"80,506641",-78.969443,"-78,969443",10
252,2551020,2016/12/20 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Bout in beton oostelijke toerit tunnel CS Piet Heijnkade.,122120.821,487946.268,1.2,2016/12/20 00:00:00+00,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.052265,"81,052265",-85.963868,"-85,963868",10
253,2551021,2016/12/20 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Meetspijker in betondek.,122422.088,487880.076,4.342,2016/12/20 00:00:00+00,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.421783,"81,421783",-114.364253,"-114,364253",10
254,2551022,2016/12/20 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Bout in betondek trambaan over het IJ.,122536.739,487827.474,6.385,2016/12/20 00:00:00+00,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.543307,"81,543307",-56.693852,"-56,693852",10
255,2551023,2022/11/09 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Inbusbout in betonvleugel brugdek ZO landhoofd Oosterdoksdoorgang.,122649.051,487765.354,5.992,2022/11/09 00:00:00+00,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.648613,"81,648613",15.797985,"15,797985",10
256,2551024,2018/04/18 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Punt in ZW zijde betonnen voetplaat van gemaal.,122454.954,499581.033,0.221,2018/04/18 00:00:00+00,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,9.260329,"9,260329",-197.706196,"-197,706196",10
257,2551025,2018/04/17 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,"Op ZW muur van spoorbrug. Via Stationsstraat ""Oostzaan"" bereikbaar.",120326.743,497629.217,-0.661,2018/04/17 00:00:00+00,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,6.339563,"6,339563",6.552442,"6,552442",10
258,2571026,2012/11/15 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Onbekend,Zettingsvrij,Ja,NS-nr oud: B0.8-1 Op de muur van het N-lhfd van het spoorwegviaduct 0.09m uit de N-zijde 0.09m uit de O-zijde 2.76 uit de zijkant van de rail,126833.913,484036.339,6.366,2012/11/15 00:00:00+00,587,d,587,587_d,Diemen,Wgm-Dmn,Watergraafsmeer - Diemen ,907.390569,"907,390569",-4.101857,"-4,101857",10
259,2571029,2012/11/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,WBI,Zettingsvrij,Ja,,123136.809,483857.052,5.672,2012/11/15 00:00:00+00,096,a,96,096_a,Amsterdam Muiderpoort - Duivendrecht,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2.005497,"2,005497",18.37382,"18,373820",10
260,2571031,2012/11/15 00:00:00+00,XYZ,Eerste orde,onbekend,Geschikt onbewaakt,Onbekend,Onbekend,Onbekend,,121788.072,482764.777,8.946,2012/11/15 00:00:00+00,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,153.137047,"153,137047",-26.970772,"-26,970772",10
261,2571033,2012/11/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,WBI,Zettingsvrij,Ja,,123947.054,486001.662,5.698,2012/11/15 00:00:00+00,526,a,526,526_a,Amsterdam Muiderpoort,Asd-Zp,Amsterdam Centraal - Zutphen ,3.664261,"3,664261",33.609097,"33,609097",10
262,2571034,2012/11/15 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,,129673.987,481991.919,9.942,2012/11/15 00:00:00+00,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,10.683641,"10,683641",15.303137,"15,303137",10
263,2571043,2011/09/14 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In ZO bet. Vleugelmuur van viaduct.,125117.96,480430.421,-1.446,2011/09/14 00:00:00+00,535,a,535,535_a,Amsterdam Bijlmer Arena,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,5.965989,"5,965989",-40.076083,"-40,076083",10
264,2571044,2011/09/14 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,ZW zijde van bet. trap in keer muur.,127001.345,476808.215,-1.619,2011/09/14 00:00:00+00,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,10.048184,"10,048184",27.904646,"27,904646",10
265,2571045,2012/11/07 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In muur van brug in Molukkenstraat bij splitsing Molukkenstraat/Carolina MacGillavrylaan in Amsterdam.,124621.574,485689.392,0.924,2012/11/07 00:00:00+00,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.513754,"904,513754",-164.195747,"-164,195747",10
266,2571046,2012/11/07 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In brug bij splitsing Panamalaan/Cruquiusweg in Amsterdam.,124133.99,486819.925,2.868,2012/11/07 00:00:00+00,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.802023,"2,802023",-69.612469,"-69,612469",10
267,2571047,2012/11/07 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,In westelijk eind van zuidelijk perron van station Duivendrecht.,124170.826,481762.398,4.748,2012/11/07 00:00:00+00,589,c,589,589_c,Duivendrecht,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,150.430495,"150,430495",-12.403719,"-12,403719",10
268,2571048,2016/12/20 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,"Bout in beton bij brug ""Mariniersbrug""NW zijde Dijksgracht.",123265.579,487601.803,2.867,2016/12/20 00:00:00+00,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,1.47676,"1,476760",51.109064,"51,109064",10
269,2571049,2016/12/20 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Onbekend,Zettingsvrij,Ja,Bout in kademuur nabij trap Windrooskade.,123585.44,487400.752,1.223,2016/12/20 00:00:00+00,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,1.831929,"1,831929",163.674733,"163,674733",10
270,2571050,2016/12/20 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Meetspijker in betondek tramtunnel onder Piet Heijnkade.,124082.885,487366.754,1.979,2016/12/20 00:00:00+00,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.303297,"2,303297",-98.70788,"-98,707880",10
271,2571051,2016/12/20 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Bout in betonplaat dak over trambaan recht boven toegangstrap.,124037.067,487245.801,7.083,2016/12/20 00:00:00+00,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.387172,"2,387172",1.024946,"1,024946",10
272,2571052,2016/12/20 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Bout in beton vleugel brughoofd ZO.,124065.35,487039.98,7.13,2016/12/20 00:00:00+00,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.601571,"2,601571",20.640094,"20,640094",10
273,2571053,2022/08/02 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,Bout in beton brugopgang.,124045.38,486732.929,3.655,2022/08/02 00:00:00+00,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.913397,"2,913397",-15.638342,"-15,638342",10
274,2571054,2022/11/09 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Bout in kademuur bij 'Inntel Hotel' aan de VOC-kade,123749.65,487404.691,0.771,2022/11/09 00:00:00+00,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.02212,"2,022120",108.578061,"108,578061",10
