FID,name,ogc_fid,gdb_geomattr_data,shape
uitbreidingsgebieden_voetpaden_algemeen.1213,CID Binkhorst,1824129,,"POLYGON ((80938.57899999991 453377.41600000113, 80937.03400000185 453377.05099999905, 80935.62000000104 453382.56700000167, 80937.17500000075 453382.91600000113, 80938.57899999991 453377.41600000113))"
uitbreidingsgebieden_voetpaden_algemeen.1214,CID Binkhorst,1824130,,"POLYGON ((80937.17500000075 453382.91600000113, 80935.62000000104 453382.56700000167, 80933.85099999979 453382.1700000018, 80933.56199999899 453383.2749999985, 80934.21700000018 453386.66699999943, 80935.68400000036 453388.76000000164, 80936.65199999884 453384.9670000002, 80937.17500000075 453382.91600000113))"
uitbreidingsgebieden_voetpaden_algemeen.1215,CID Binkhorst,1824131,,"POLYGON ((80930.48800000176 453409.1160000004, 80928.8599999994 453408.7589999996, 80928.2190000005 453411.4129999988, 80929.79199999943 453411.8449999988, 80930.48800000176 453409.1160000004))"
uitbreidingsgebieden_voetpaden_algemeen.1216,CID Binkhorst,1824139,,"POLYGON ((80914.77600000054 453511.30099999905, 80917.26700000092 453510.6629999988, 80955.50600000098 453495.82400000095, 80967.95100000128 453491.3449999988, 80970.50499999896 453490.36300000176, 80969.79699999839 453488.6959999986, 80973.49300000072 453487.25499999896, 80974.3350000009 453486.93200000003, 80978.80999999866 453485.21599999815, 80979.46200000122 453486.87999999896, 80984.25800000131 453484.98699999973, 80983.30900000036 453482.58199999854, 80919.99300000072 453507.3220000006, 80919.93800000101 453507.3500000015, 80919.39400000125 453507.55999999866, 80916.41299999878 453508.4549999982, 80915.16899999976 453508.71599999815, 80913.65100000054 453508.6629999988, 80912.19999999925 453508.2179999985, 80913.4059999995 453511.59899999946, 80914.77600000054 453511.30099999905), (80979.375 453484.34600000083, 80980.53799999878 453483.88699999824, 80981.14400000125 453485.4210000001, 80979.98099999875 453485.87999999896, 80979.375 453484.34600000083), (80981.8440000005 453483.3759999983, 80983.00699999928 453482.91699999943, 80983.61199999973 453484.4510000013, 80982.44999999925 453484.91000000015, 80981.8440000005 453483.3759999983), (80943.37099999934 453500.03500000015, 80942.92300000042 453498.9140000008, 80944.05900000036 453498.49500000104, 80944.4450000003 453499.6160000004, 80943.37099999934 453500.03500000015), (80918.98299999908 453509.5929999985, 80918.54199999943 453508.47199999914, 80919.65399999917 453508.0370000005, 80920.06300000101 453509.12999999896, 80918.98299999908 453509.5929999985), (80955.80099999905 453495.2820000015, 80955.36300000176 453494.1979999989, 80956.47500000149 453493.7479999997, 80956.8900000006 453494.87900000066, 80955.80099999905 453495.2820000015), (80931.48699999973 453504.6649999991, 80931.08799999952 453503.6020000018, 80932.14499999955 453503.18499999866, 80932.57299999893 453504.2520000003, 80931.48699999973 453504.6649999991), (80968.35599999875 453490.3969999999, 80968.07400000095 453489.7019999996, 80967.9609999992 453489.4239999987, 80968.88699999824 453489.0469999984, 80969.22800000012 453490.0689999983, 80968.35599999875 453490.3969999999), (80981.42700000107 453485.36100000143, 80981.05900000036 453484.4290000014, 80982.00699999928 453484.0549999997, 80982.375 453484.98699999973, 80981.42700000107 453485.36100000143))"
uitbreidingsgebieden_voetpaden_algemeen.1217,CID Binkhorst,1824142,,"POLYGON ((80980.29500000179 453502.4770000018, 80988.73000000045 453499.125, 80987.85300000012 453496.5760000013, 80987.80700000003 453496.5940000005, 80985.51199999824 453497.5229999982, 80986.18899999931 453499.19000000134, 80984.04800000042 453500.05799999833, 80981.08700000122 453501.2589999996, 80975.85700000077 453503.381000001, 80976.11100000143 453503.9759999998, 80980.29500000179 453502.4770000018), (80986.77299999818 453498.87999999896, 80986.34200000018 453497.76000000164, 80987.4450000003 453497.3350000009, 80987.89299999923 453498.44900000095, 80986.77299999818 453498.87999999896))"
uitbreidingsgebieden_voetpaden_algemeen.1218,CID Binkhorst,1824143,,"POLYGON ((80884.81599999964 453176.5780000016, 80883.63500000164 453176.7509999983, 80877.57499999925 453177.563000001, 80867.09200000018 453178.9679999985, 80867.26900000125 453180.37000000104, 80867.88899999857 453180.375, 80871.68400000036 453179.86199999973, 80874.82600000128 453179.438000001, 80875.79899999872 453179.4140000008, 80876.7659999989 453179.51099999994, 80877.71400000155 453179.7280000001, 80878.62799999863 453180.05999999866, 80879.49399999902 453180.50400000066, 80880.29800000042 453181.05099999905, 80881.02699999884 453181.6939999983, 80881.67199999839 453182.4230000004, 80884.81399999931 453185.9389999993, 80886.13100000098 453184.6620000005, 80898.90900000185 453198.3520000018, 80903.39999999851 453203.1020000018, 80907.56199999899 453207.506000001, 80911.18299999833 453211.3359999992, 80911.25800000131 453211.2960000001, 80911.51300000027 453211.55099999905, 80912.16000000015 453210.9840000011, 80914.27699999884 453213.186999999, 80913.15300000086 453214.30900000036, 80910.77800000086 453213.6799999997, 80911.3350000009 453214.44900000095, 80911.79300000146 453215.2820000015, 80912.14400000125 453216.1640000008, 80912.38300000131 453217.08399999887, 80912.50699999928 453218.0249999985, 80912.51300000027 453218.9750000015, 80912.49599999934 453227.46400000155, 80912.54500000179 453228.3509999998, 80912.69099999964 453229.2280000001, 80912.93200000003 453230.08300000057, 80913.26399999857 453230.9070000015, 80913.68499999866 453231.69000000134, 80914.18800000101 453232.4219999984, 80914.76799999923 453233.0949999988, 80915.41899999976 453233.7010000013, 80916.13100000098 453234.2320000008, 80916.52499999851 453234.4620000012, 80917.34699999914 453231.5720000006, 80915.06300000101 453230.98999999836, 80917.73699999973 453220.6739999987, 80919.2490000017 453214.83999999985, 80919.43600000069 453214.1400000006, 80919.54600000009 453213.7259999998, 80913.79100000113 453207.56700000167, 80911.74300000072 453205.37099999934, 80911.82299999893 453205.2960000001, 80907.88500000164 453201.0859999992, 80908.52800000086 453200.4849999994, 80903.9290000014 453195.6220000014, 80903.37000000104 453196.1339999996, 80901.22199999914 453193.84800000116, 80901.78700000048 453193.31599999964, 80897.24199999869 453188.41000000015, 80896.60500000045 453189.01999999955, 80892.67100000009 453184.8299999982, 80892.5709999986 453184.9050000012, 80890.19000000134 453182.37900000066, 80884.81599999964 453176.5780000016), (80883.80900000036 453183.6860000007, 80885.30999999866 453182.3420000002, 80886.34699999914 453183.5, 80884.84499999881 453184.8440000005, 80883.80900000036 453183.6860000007))"
uitbreidingsgebieden_voetpaden_algemeen.1219,CID Binkhorst,1824145,,"POLYGON ((80946.88500000164 453345.1330000013, 80947.31799999997 453343.47199999914, 80947.38599999994 453343.2109999992, 80948.5 453338.88899999857, 80945.1640000008 453338.01099999994, 80943.99300000072 453342.6319999993, 80942.10599999875 453350.08199999854, 80943.84299999848 453350.5610000007, 80942.48299999908 453355.9930000007, 80941.80299999937 453358.70699999854, 80943.32699999958 453359.08300000057, 80946.88500000164 453345.1330000013))"
uitbreidingsgebieden_voetpaden_algemeen.1258,CID Binkhorst,1824602,,"POLYGON ((81624.30799999833 453092.5870000012, 81624.10300000012 453091.4140000008, 81622.61499999836 453091.688000001, 81620.86800000072 453092.125, 81620.13699999824 453092.3920000009, 81613.18100000173 453095.05900000036, 81611.65700000152 453095.5069999993, 81599.82899999991 453097.4549999982, 81597.76199999824 453097.9129999988, 81596.31700000167 453098.3669999987, 81596.35700000077 453098.7969999984, 81601.27800000086 453097.94999999925, 81613.32899999991 453095.94200000167, 81624.53700000048 453094.0689999983, 81624.30799999833 453092.5870000012))"
uitbreidingsgebieden_voetpaden_algemeen.1220,CID Binkhorst,1824146,,"POLYGON ((80956.9459999986 453511.5089999996, 80963.08199999854 453509.1099999994, 80973.98600000143 453504.82400000095, 80976.11100000143 453503.9759999998, 80975.85700000077 453503.381000001, 80975.14999999851 453501.72100000083, 80974.7509999983 453501.8909999989, 80975.49100000039 453503.51999999955, 80974.38399999961 453503.993999999, 80973.63300000131 453502.3669999987, 80973.02600000054 453502.6259999983, 80957.55600000173 453509.4120000005, 80949.42399999872 453513.3260000013, 80949.94900000095 453514.3839999996, 80956.9459999986 453511.5089999996), (80962.45100000128 453507.8420000002, 80963.98699999973 453507.23800000176, 80964.44399999827 453508.40199999884, 80962.90900000185 453509.00499999896, 80962.45100000128 453507.8420000002), (80955.36199999973 453510.5560000017, 80956.89900000021 453509.9549999982, 80957.35399999842 453511.118999999, 80955.81700000167 453511.7199999988, 80955.36199999973 453510.5560000017), (80962.17300000042 453507.8420000002, 80962.63899999857 453508.93200000003, 80961.5700000003 453509.3979999982, 80961.10500000045 453508.3139999993, 80962.17300000042 453507.8420000002))"
uitbreidingsgebieden_voetpaden_algemeen.1221,CID Binkhorst,1824158,,"POLYGON ((80926.42700000107 453387.01999999955, 80924.6799999997 453386.5520000011, 80925.64200000092 453382.8280000016, 80924.06799999997 453382.3979999982, 80922.88599999994 453387.0460000001, 80922.87799999863 453387.0744000003, 80922.86630000174 453387.1229000017, 80922.85700000077 453387.1719999984, 80922.85020000115 453387.22140000015, 80922.84569999948 453387.27109999955, 80922.84369999915 453387.32090000063, 80922.84420000017 453387.3707999997, 80922.84710000083 453387.42060000077, 80922.8524999991 453387.47019999847, 80922.86019999906 453387.51949999854, 80922.87040000036 453387.5683000013, 80922.88300000131 453387.61659999937, 80922.89790000021 453387.66420000046, 80922.91519999877 453387.7109999992, 80922.93470000103 453387.7569000013, 80922.95639999956 453387.8018000014, 80922.9803000018 453387.8454999998, 80923.0064000003 453387.88809999824, 80923.03449999914 453387.929299999, 80923.0645999983 453387.9690999985, 80923.09659999982 453388.0073999986, 80923.13039999828 453388.04399999976, 80923.16600000113 453388.0789999999, 80923.20329999924 453388.1121000014, 80923.24210000038 453388.14339999855, 80923.28249999881 453388.17269999906, 80923.32420000061 453388.20010000095, 80923.36719999835 453388.2252999991, 80923.4114000015 453388.248399999, 80923.45670000091 453388.2692999989, 80923.50299999863 453388.2879999988, 80925.92500000075 453388.8979999982, 80926.42700000107 453387.01999999955))"
uitbreidingsgebieden_voetpaden_algemeen.1222,CID Binkhorst,1824159,,"POLYGON ((80890.57699999958 453551.4059999995, 80894.24599999934 453549.0789999999, 80898.59600000083 453546.3990000002, 80899.07600000128 453546.01300000027, 80899.30600000173 453545.63599999994, 80899.29500000179 453545.25499999896, 80899.1790000014 453544.88899999857, 80897.83300000057 453542.9849999994, 80895.10799999908 453544.61199999973, 80891.92199999839 453546.99500000104, 80891.5549999997 453547.28500000015, 80889.87999999896 453548.56500000134, 80883.60300000012 453553.36199999973, 80883.27600000054 453553.66899999976, 80883.52499999851 453554.0469999984, 80884.50600000098 453555.2659999989, 80890.57699999958 453551.4059999995), (80885.64799999818 453552.65300000086, 80886.43600000069 453553.4510000013, 80885.43400000036 453554.3229999989, 80884.67399999872 453553.3599999994, 80885.64799999818 453552.65300000086), (80896.76300000027 453545.4239999987, 80896.18600000069 453544.4539999999, 80897.24300000072 453543.7989999987, 80897.86400000006 453544.8429999985, 80896.76300000027 453545.4239999987))"
uitbreidingsgebieden_voetpaden_algemeen.1223,CID Binkhorst,1824170,,"POLYGON ((80940.4299999997 453244.61499999836, 80939.99799999967 453244.5240000002, 80930.24599999934 453242.0150000006, 80929.76700000092 453241.88500000164, 80929.35200000182 453243.6550000012, 80919.99100000039 453241.27699999884, 80920.33999999985 453239.4699999988, 80920.00299999863 453239.38599999994, 80918.98900000006 453239.12900000066, 80917.95100000128 453238.993999999, 80916.9059999995 453238.9849999994, 80915.86600000039 453239.1000000015, 80915.15700000152 453239.2659999989, 80913.89400000125 453243.7039999999, 80915.6559999995 453242.6469999999, 80915.97800000012 453242.7270000018, 80915.9690000005 453242.8020000011, 80923.53500000015 453244.73000000045, 80934.69700000063 453247.66800000146, 80939.42399999872 453248.8449999988, 80942.83999999985 453249.67599999905, 80943.75299999863 453249.91000000015, 80952.94099999964 453252.20600000024, 80952.77600000054 453249.6579999998, 80945.05700000003 453247.70699999854, 80945.50400000066 453245.91899999976, 80940.4299999997 453244.61499999836), (80942.88300000131 453245.8740000017, 80944.27199999988 453246.2320000008, 80943.92100000009 453247.5780000016, 80942.52100000158 453247.23900000006, 80942.88300000131 453245.8740000017), (80940.86899999902 453245.3819999993, 80942.25800000131 453245.73999999836, 80941.90700000152 453247.0859999992, 80940.50699999928 453246.74599999934, 80940.86899999902 453245.3819999993))"
uitbreidingsgebieden_voetpaden_algemeen.1224,CID Binkhorst,1824172,,"POLYGON ((81556.76900000125 454005.313000001, 81555.9990000017 454004.7679999992, 81555.08100000024 454004.0329999998, 81554.4609999992 454003.03500000015, 81554.32499999925 454002.41699999943, 81549.49799999967 453999.0549999997, 81549.38800000027 453999.2729999982, 81549.26199999824 453999.631000001, 81549.06300000101 454000.2010000013, 81548.86600000039 454001.256000001, 81549.54300000146 454005.3269999996, 81550.88399999961 454003.375, 81552.91699999943 454004.76999999955, 81551.54899999872 454006.76199999824, 81554.29600000009 454008.7259999998, 81556.76900000125 454005.313000001))"
uitbreidingsgebieden_voetpaden_algemeen.1225,CID Binkhorst,1824182,,"POLYGON ((81794.53799999878 454003.35500000045, 81790.64799999818 454001.23999999836, 81786.26799999923 453998.8579999991, 81779.18699999899 454011.75, 81783.48900000006 454014.0709999986, 81783.72199999914 454013.5949999988, 81787.67300000042 454015.73600000143, 81787.42700000107 454016.1959999986, 81787.53599999845 454016.25499999896, 81794.53799999878 454003.35500000045), (81783.84200000018 454008.9629999995, 81785.14299999923 454009.6629999988, 81784.45199999958 454010.9530000016, 81783.14499999955 454010.2589999996, 81783.84200000018 454008.9629999995), (81785.67300000042 454009.94900000095, 81786.96599999815 454010.6490000002, 81786.27699999884 454011.94000000134, 81784.98099999875 454011.23600000143, 81785.67300000042 454009.94900000095))"
uitbreidingsgebieden_voetpaden_algemeen.1226,CID Binkhorst,1824492,,"POLYGON ((81059.7190000005 453882.0929999985, 81058.56799999997 453881.5089999996, 81056.54500000179 453885.26199999824, 81034.67599999905 453873.3139999993, 81027.2190000005 453869.3060000017, 81027.50499999896 453868.77899999917, 81026.01999999955 453867.97300000116, 81034.47399999946 453852.13899999857, 81034.18299999833 453851.9840000011, 81031.78200000152 453856.5529999994, 81027.95499999821 453863.8269999996, 81027.12700000033 453865.3530000001, 81025.65700000152 453868.0610000007, 81025.11400000006 453869.0610000007, 81057.29199999943 453886.58100000024, 81057.6950000003 453885.88500000164, 81059.7190000005 453882.0929999985))"
uitbreidingsgebieden_voetpaden_algemeen.1227,CID Binkhorst,1824497,,"POLYGON ((81088.12799999863 453887.32499999925, 81090.81700000167 453882.41099999845, 81089.5 453881.68400000036, 81090.20800000057 453880.3770000003, 81091.51199999824 453881.0940000005, 81095.98600000143 453872.8920000009, 81094.67000000179 453872.1479999982, 81095.24399999902 453871.12000000104, 81096.56300000101 453871.8289999999, 81097.72700000182 453869.6799999997, 81090.32699999958 453865.6409999989, 81089.26199999824 453865.0769999996, 81086.19700000063 453870.72300000116, 81087.26199999824 453871.30099999905, 81085.75400000066 453874.0780000016, 81084.68400000036 453873.5089999996, 81079.70300000161 453882.688000001, 81076.64999999851 453888.3020000011, 81079.52800000086 453889.87000000104, 81080.42599999905 453890.34899999946, 81078.92100000009 453893.1079999991, 81086.50600000098 453897.1499999985, 81086.23600000143 453897.6479999982, 81090.18499999866 453899.811999999, 81090.59899999946 453899.0520000011, 81091.08700000122 453898.16099999845, 81093.36899999902 453894.0399999991, 81089.3350000009 453891.8500000015, 81088.12799999863 453887.32499999925))"
