FYSIEK_VOORKOMEN_CODE;FYSIEK_VOORKOMEN_OMSC;FYSIEK_VOORKOMEN_PLUS_CODE;FYSIEK_VOORKOMEN_PLUS_OMSC;ID;GUID;CODE;IDENTIFICATIE;TIJDSTIPREGISTRATIE;PLAATSINGSDATUM;BOUWJAAR;LEEFTIJD;OPPERVLAKTE;GEBIED_OMSC;BUURT_CODE;BUURT_OMSC;IMGEO_STADSDEEL_CODE;IMGEO_STADSDEEL_OMSC;IMGEO_WIJK_CODE;IMGEO_WIJK_OMSC;BEHEERDER_OMSC;EIGENAAR_OMSC;WERKPAKKET_VLAK_CODE;WERKPAKKET_VLAK_OMSC;BEHEERGEBIEDEN_OMSC;GROEN_VAKKEN_CODE;GROEN_VAKKEN_OMSC;GROEN_OPPERVLAKTE_KLASSE_CODE;GROEN_OPPERVLAKTE_KLASSE_OMSC;X;Y
GRV;groenvoorziening;GRV_HSTBT;heesters;225672;{09EDE8D9-7E39-3FE1-E053-293C0B0AF01F};273717;G0518.FCB8EA56-03BD-B4FA-E040-2A0A313C2F1B;20131001060000;20011001000000;2001;20;15.6;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Martin Staamerpad;;;A;< 2000 m2;76609.256;451794.81
GRV;groenvoorziening;GRV_HSTBT;heesters;225673;{09EDE8D9-7E3A-3FE1-E053-293C0B0AF01F};167212;G0518.FCB8EA55-FC4E-B4FA-E040-2A0A313C2F1B;20160628165558;20050701000000;2005;17;29.4;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Strausslaan;;;A;< 2000 m2;76417.693;453082.008
GRV;groenvoorziening;GRV_HSTBT;heesters;225674;{09EDE8D9-7E3E-3FE1-E053-293C0B0AF01F};167228;G0518.FCB8EA55-F3C3-B4FA-E040-2A0A313C2F1B;20131001060000;20001001000000;2000;21;3.7;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Strausslaan;;;A;< 2000 m2;76265.565;452987.869
GAO;grasland overig;GRSO; ;225675;{09EDE8D9-574F-3FE1-E053-293C0B0AF01F};152650;G0518.14280CBD-5509-0772-E053-530A0B0AF16A;20200701130759;20000501000000;2000;20;3180.1;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;De Uithof;GGG01;Grote groengebieden;B;> 2000 m2;77011.117;450190.331
HOU;houtwal;HTWL; ;225676;{09EDE8D9-5829-3FE1-E053-293C0B0AF01F};147100;G0518.14280CBD-9975-0772-E053-530A0B0AF16A;20181017130838;20050501000000;2005;16;101.7;Groene Assen Zuidwestzone;96;Zijden, Steden en Zichten;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Dedemsvaartweg;;;A;< 2000 m2;78431.068;451039.819
GRV;groenvoorziening;GRV_HSTBT;heesters;225677;{09EDE8D9-815F-3FE1-E053-293C0B0AF01F};173435;G0518.FCB8EA55-FF34-B4FA-E040-2A0A313C2F1B;20131001060000;20020701000000;2002;19;76.0;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Dr. J. Presserstraat;;;A;< 2000 m2;77107.809;452096.938
GRV;groenvoorziening;GRV_HSTBT;heesters;225678;{09EDE8D9-8160-3FE1-E053-293C0B0AF01F};173438;G0518.FCB8EA56-01B2-B4FA-E040-2A0A313C2F1B;20131001060000;19990701000000;1999;22;73.5;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Dr. J. Presserstraat;;;A;< 2000 m2;77119.231;452088.991
GRV;groenvoorziening;GRV_HSTBT;heesters;225679;{09EDE8D9-8162-3FE1-E053-293C0B0AF01F};173442;G0518.FCB8EA55-FF35-B4FA-E040-2A0A313C2F1B;20131001060000;20050701000000;2005;16;146.4;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Dr. J. Presserstraat;;;A;< 2000 m2;77129.056;452061.017
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225800;{117907C1-A467-0191-E053-293C0B0A0EB1};1050780;G0518.14280CBD-F98B-0772-E053-530A0B0AF16A;20190630080000;20010901000000;2001;20;182.0;;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 76;Grasveld talud;Soestdijksekade;;;A;< 2000 m2;79822.348;452931.616
LFB;loofbos;LFB_GHHBT;griend en hakhout;225801;{09EDE8D8-EB2F-3FE1-E053-293C0B0AF01F};78374;G0518.0512F759-57FC-C180-E050-2A0A313C70A8;20210421170157;20000101000000;2000;19;9988.7;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Bosjes van Poot;GGG01;Grote groengebieden;B;> 2000 m2;77647.618;455946.164
LFB;loofbos;LFB_GHHBT;griend en hakhout;225802;{09EDE8D8-EB30-3FE1-E053-293C0B0AF01F};78376;G0518.0512F759-5923-C180-E050-2A0A313C70A8;20210421170157;20000101000000;2000;19;2576.4;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Bosjes van Poot;GGG01;Grote groengebieden;B;> 2000 m2;77836.746;456005.037
GAO;grasland overig;GRSO; ;225803;{09EDE8D8-D7A1-3FE1-E053-293C0B0AF01F};278182;G0518.FCB8EA55-EC8F-B4FA-E040-2A0A313C2F1B;20190628141500;19991101000000;1999;22;456.2;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Lozerlaan;;;A;< 2000 m2;75720.052;451750.212
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225804;{09EDE8D8-DA7E-3FE1-E053-293C0B0AF01F};992250;G0518.14280CBD-AE88-0772-E053-530A0B0AF16A;20200701130759;19990501000000;1999;22;527.4;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Abdis Aleydishof;;;A;< 2000 m2;76840.11;449920.483
GAO;grasland overig;GRSO; ;225876;{09EDE8D9-7E40-3FE1-E053-293C0B0AF01F};167239;G0518.FCB8EA55-EA73-B4FA-E040-2A0A313C2F1B;20200914103724;20001001000000;2000;21;20.9;Foerageergebied vleermuizen;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Strausslaan;;;A;< 2000 m2;76210.199;452996.026
GRV;groenvoorziening;GRV_HSTBT;heesters;225877;{09EDE8D9-7E42-3FE1-E053-293C0B0AF01F};167247;G0518.FCB8EA56-04C6-B4FA-E040-2A0A313C2F1B;20181128162931;20071001000000;2007;14;66.2;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Palestrinaweg;;;A;< 2000 m2;76187.357;453282.331
GRV;groenvoorziening;GRV_HSTBT;heesters;225878;{09EDE8D9-7E43-3FE1-E053-293C0B0AF01F};876988;G0518.19521014-FFDA-4B73-8889-DA6AA30694B7;20171122134144;19990701000000;1999;23;10.5;;101;Erasmus Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 55;Hagen m2 knippen;Hans Lodeizenstraat;;;A;< 2000 m2;79050.553;450329.89
GRV;groenvoorziening;GRV_HSTBT;heesters;225879;{09EDE8D9-7E44-3FE1-E053-293C0B0AF01F};167255;G0518.FCB8EA55-DC95-B4FA-E040-2A0A313C2F1B;20131001060000;19941001000000;1994;27;119.7;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Lehárstraat;;;A;< 2000 m2;76452.216;453176.602
GRV;groenvoorziening;GRV_HSTBT;heesters;225880;{09EDE8D9-7E45-3FE1-E053-293C0B0AF01F};876989;G0518.0E682CF1-2448-4174-AB24-900E112F6F9F;20171122134144;19990701000000;1999;23;10.6;;101;Erasmus Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 55;Hagen m2 knippen;Hans Lodeizenstraat;;;A;< 2000 m2;79060.953;450305.172
GRV;groenvoorziening;GRV_HSTBT;heesters;225881;{09EDE8D9-7E46-3FE1-E053-293C0B0AF01F};167258;G0518.FCB8EA55-D9DF-B4FA-E040-2A0A313C2F1B;20131001060000;20071001000000;2007;14;37.2;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Palestrinaplantsoen;;;A;< 2000 m2;76249.728;453152.119
GAO;grasland overig;GRSO; ;225882;{09EDE8D9-819E-3FE1-E053-293C0B0AF01F};758756;G0518.1E0A6F17-9A0E-E183-E053-530A0B0A8A7D;20190628141500;20030801000000;2003;17;73.3;Scheveningse Bosjes;46;Archipelbuurt;4;Scheveningen;5;Archipelbuurt;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Dr. Aletta Jacobsweg;GGG01;Grote groengebieden;A;< 2000 m2;80536.805;457031.332
LFB;loofbos;LFB_GHHBT;griend en hakhout;225883;{09EDE8D9-819F-3FE1-E053-293C0B0AF01F};758755;G0518.1E0A6F17-9953-E183-E053-530A0B0A8A7D;20190630080000;20030101000000;2003;16;4181.1;Scheveningse Bosjes;46;Archipelbuurt;4;Scheveningen;5;Archipelbuurt;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Scheveningse Bos;GGG01;Grote groengebieden;B;> 2000 m2;80631.002;457068.581
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225548;{09EDE8D9-5795-3FE1-E053-293C0B0AF01F};303604;G0518.14280CBD-A19A-0772-E053-530A0B0AF16A;20180405145955;20031101000000;2003;18;675.4;;104;Lage Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Romehof;;;A;< 2000 m2;80228.761;448693.325
GRV;groenvoorziening;GRV_HSTBT;heesters;225549;{09EDE8D9-57B7-3FE1-E053-293C0B0AF01F};303543;G0518.14280CBD-8286-0772-E053-530A0B0AF16A;20150410182501;20031101000000;2003;18;242.0;;105;Zonne Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Fie Carelsenlaan;;;A;< 2000 m2;80266.892;448333.772
GRV;groenvoorziening;GRV_HSTBT;heesters;225550;{09EDE8D9-57B8-3FE1-E053-293C0B0AF01F};303544;G0518.14280CBD-7EF9-0772-E053-530A0B0AF16A;20230109141219;20031101000000;2003;18;207.0;;105;Zonne Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Londensingel;;;A;< 2000 m2;80078.318;448376.901
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225551;{117907C1-A706-0191-E053-293C0B0A0EB1};1045838;G0518.FCB8EA55-E98B-B4FA-E040-2A0A313C2F1B;20230103113238;20010601000000;2001;20;93.9;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Mozartlaan;;;A;< 2000 m2;76668.436;453427.005
GRV;groenvoorziening;GRV_HSTBT;heesters;225552;{09EDE8D9-5BAD-3FE1-E053-293C0B0AF01F};157846;G0518.14280CBD-9F42-0772-E053-530A0B0AF16A;20220426155905;20010701000000;2001;18;208.1;;89;Morgenstond-oost;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Loevesteinlaan;GGG01;Grote groengebieden;A;< 2000 m2;78908.752;452331.521
GRV;groenvoorziening;GRV_HSTBT;heesters;225553;{09EDE8D9-5BAE-3FE1-E053-293C0B0AF01F};157850;G0518.14280CBD-7ED9-0772-E053-530A0B0AF16A;20220426155905;20070701000000;2007;12;244.8;;89;Morgenstond-oost;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Loevesteinlaan;GGG01;Grote groengebieden;A;< 2000 m2;78937.02;452277.532
GRV;groenvoorziening;GRV_HSTBT;heesters;225680;{09EDE8D9-8163-3FE1-E053-293C0B0AF01F};173444;G0518.FCB8EA56-01B0-B4FA-E040-2A0A313C2F1B;20131001060000;20030701000000;2003;19;197.8;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Dr. J. Presserstraat;;;A;< 2000 m2;77070.633;452034.686
GRV;groenvoorziening;GRV_HSTBT;heesters;225681;{09EDE8D9-8164-3FE1-E053-293C0B0AF01F};173447;G0518.FCB8EA56-01B1-B4FA-E040-2A0A313C2F1B;20131001060000;20000701000000;2000;22;113.9;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Dr. J. Presserstraat;;;A;< 2000 m2;77077.137;452028.559
GRV;groenvoorziening;GRV_HSTBT;heesters;225682;{09EDE8D9-7AA3-3FE1-E053-293C0B0AF01F};182709;G0518.FCB8EA55-DB75-B4FA-E040-2A0A313C2F1B;20200416094651;19980701000000;1998;23;474.7;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Mahatma Gandhistraat;;;A;< 2000 m2;77639.071;452682.085
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225683;{09EDE8D9-5B15-3FE1-E053-293C0B0AF01F};148442;G0518.14280CBD-A32E-0772-E053-530A0B0AF16A;20150410182631;20050701000000;2005;16;1130.5;;96;Zijden, Steden en Zichten;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Winkelstede;;;A;< 2000 m2;77531.062;450904.457
HOU;houtwal;HTWL; ;225684;{09EDE8D9-3778-3FE1-E053-293C0B0AF01F};132697;G0518.14280CBD-A09E-0772-E053-530A0B0AF16A;20150410182606;20050801000000;2005;16;340.2;;80;Morgenstond-zuid;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Melis Stokelaan;;;A;< 2000 m2;78780.68;451269.86
HOU;houtwal;HTWL; ;225685;{09EDE8D9-3779-3FE1-E053-293C0B0AF01F};132701;G0518.14280CBD-8174-0772-E053-530A0B0AF16A;20150410182232;20050801000000;2005;16;168.6;Groene Assen Zuidwestzone;80;Morgenstond-zuid;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Melis Stokelaan;;;A;< 2000 m2;78859.928;451330.918
GAO;grasland overig;GRSO; ;225686;{09EDE8D9-377A-3FE1-E053-293C0B0AF01F};132705;G0518.14280CBD-AE71-0772-E053-530A0B0AF16A;20190628141500;20000101000000;2000;21;265.6;Groene Assen Zuidwestzone;80;Morgenstond-zuid;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Melis Stokelaan;;;A;< 2000 m2;78864.538;451324.872
GAO;grasland overig;GRSO; ;225687;{09EDE8D9-377B-3FE1-E053-293C0B0AF01F};132714;G0518.14280CBD-A34E-0772-E053-530A0B0AF16A;20190628141500;20040101000000;2004;17;241.2;;80;Morgenstond-zuid;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Melis Stokelaan;;;A;< 2000 m2;78699.369;451181.985
GAO;grasland overig;GRSO; ;225688;{09EDE8D9-377C-3FE1-E053-293C0B0AF01F};132719;G0518.14280CBD-A2E9-0772-E053-530A0B0AF16A;20190628141500;20040101000000;2004;17;116.2;;80;Morgenstond-zuid;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Melis Stokelaan;;;A;< 2000 m2;78716.101;451194.879
GAO;grasland overig;GRSO; ;225689;{09EDE8D9-377D-3FE1-E053-293C0B0AF01F};132728;G0518.14280CBD-AA28-0772-E053-530A0B0AF16A;20190628141500;20040101000000;2004;17;108.6;;80;Morgenstond-zuid;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Melis Stokelaan;;;A;< 2000 m2;78736.674;451210.733
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225805;{09EDE8D9-54B0-3FE1-E053-293C0B0AF01F};919385;G0518.FCB8EA55-EA7D-B4FA-E040-2A0A313C2F1B;20181016092044;20010201000000;2001;18;5532.0;Gazon, Speeltuin en Beplanting;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Madestein west;GGG01;Grote groengebieden;B;> 2000 m2;74611.173;450395.41
LFB;loofbos;LFB_GHHBT;griend en hakhout;225806;{09EDE8D9-54B6-3FE1-E053-293C0B0AF01F};151767;G0518.14280CBD-85C7-0772-E053-530A0B0AF16A;20200701130759;20000101000000;2000;19;122.4;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;77359.335;449690.718
GAO;grasland overig;GRSO; ;225807;{09EDE8D9-526E-3FE1-E053-293C0B0AF01F};1038396;G0518.FCB8EA55-EF9A-B4FA-E040-2A0A313C2F1B;20190628141500;20040201000000;2004;17;220.6;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Wijkpark Bokkefort;;;A;< 2000 m2;77034.366;452185.016
GRV;groenvoorziening;GRV_HSTBT;heesters;225808;{09EDE8D9-7AA4-3FE1-E053-293C0B0AF01F};182742;G0518.FCB8EA55-DE68-B4FA-E040-2A0A313C2F1B;20131001060000;20091001000000;2009;12;311.5;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 55;Hagen m2 knippen;Escamplaan;;;A;< 2000 m2;77963.595;452837.136
GRV;groenvoorziening;GRV_HSTBT;heesters;225809;{09EDE8D9-7AA5-3FE1-E053-293C0B0AF01F};182793;G0518.FCB8EA56-044F-B4FA-E040-2A0A313C2F1B;20220519112854;20040701000000;2004;18;15.4;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Dag Hammerskjöldstraat;;;A;< 2000 m2;77828.285;452813.061
GAO;grasland overig;GRSO; ;225910;{09EDE8D9-5AD6-3FE1-E053-293C0B0AF01F};771122;G0518.FCB8EA55-D928-B4FA-E040-2A0A313C2F1B;20190628141500;20001101000000;2000;21;367.6;Gazon en Struweel;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 87;Weide vlak;Oorberlaan;GGG01;Grote groengebieden;A;< 2000 m2;74333.937;450328.594
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225911;{09EDE8D9-5AD7-3FE1-E053-293C0B0AF01F};303578;G0518.14280CBD-A45C-0772-E053-530A0B0AF16A;20150410183036;20031101000000;2003;18;32.2;;105;Zonne Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Madridweg;;;A;< 2000 m2;80270.53;448439.997
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225912;{09EDE8D9-5AD9-3FE1-E053-293C0B0AF01F};303580;G0518.14280CBD-A11A-0772-E053-530A0B0AF16A;20150410183038;20031101000000;2003;18;139.4;;105;Zonne Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Madridweg;;;A;< 2000 m2;80230.681;448420.64
GAO;grasland overig;GRSO; ;225913;{09EDE8D9-54E2-3FE1-E053-293C0B0AF01F};152781;G0518.14280CBD-AA8E-0772-E053-530A0B0AF16A;20190628141500;20000801000000;2000;19;1830.7;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 85;Weide talud;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;76456.73;450204.845
GAO;grasland overig;GRSO; ;225914;{09EDE8D9-54E3-3FE1-E053-293C0B0AF01F};152794;G0518.14280CBD-A5ED-0772-E053-530A0B0AF16A;20190628141500;20000101000000;2000;19;385.8;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 85;Weide talud;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;76597.622;450316.822
GAO;grasland overig;GRSO; ;225915;{09EDE8D9-54E4-3FE1-E053-293C0B0AF01F};152806;G0518.14280CBD-8076-0772-E053-530A0B0AF16A;20190628141500;20000501000000;2000;20;377.6;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;76775.37;450442.229
GAO;grasland overig;GRSO; ;225916;{09EDE8D9-54E5-3FE1-E053-293C0B0AF01F};152820;G0518.14280CBD-B005-0772-E053-530A0B0AF16A;20190628141500;20000501000000;2000;20;650.1;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;76795.831;450455.385
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225917;{09EDE8D9-57F6-3FE1-E053-293C0B0AF01F};303534;G0518.14280CBD-AEB8-0772-E053-530A0B0AF16A;20150410181625;20031101000000;2003;18;472.5;Tom Manderstraat;105;Zonne Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Tom Mandersstraat;;;A;< 2000 m2;79788.707;448235.617
GRV;groenvoorziening;GRV_HSTBT;heesters;225554;{09EDE8D9-5BAF-3FE1-E053-293C0B0AF01F};157855;G0518.14280CBD-90E3-0772-E053-530A0B0AF16A;20220426155905;20020701000000;2002;17;142.8;;89;Morgenstond-oost;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Loevesteinlaan;GGG01;Grote groengebieden;A;< 2000 m2;78968.533;452217.583
GRV;groenvoorziening;GRV_HSTBT;heesters;225555;{09EDE8D9-8101-3FE1-E053-293C0B0AF01F};171969;G0518.FCB8EA55-FB26-B4FA-E040-2A0A313C2F1B;20131001060000;20071001000000;2007;15;79.8;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Rossinilaan;;;A;< 2000 m2;76517.743;453406.376
GAO;grasland overig;GRSO; ;225556;{09EDE8D9-8102-3FE1-E053-293C0B0AF01F};171976;G0518.FCB8EA55-F3D9-B4FA-E040-2A0A313C2F1B;20210504134335;20060701000000;2006;15;187.2;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Puccinistraat;;;A;< 2000 m2;76421.863;453361.162
GRV;groenvoorziening;GRV_HSTBT;heesters;225557;{09EDE8D9-8103-3FE1-E053-293C0B0AF01F};171985;G0518.FCB8EA55-F293-B4FA-E040-2A0A313C2F1B;20131001060000;19970701000000;1997;24;30.3;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Puccinistraat;;;A;< 2000 m2;76433.082;453391.214
GRV;groenvoorziening;GRV_HSTBT;heesters;225558;{09EDE8D9-8104-3FE1-E053-293C0B0AF01F};171991;G0518.FCB8EA55-F296-B4FA-E040-2A0A313C2F1B;20131001060000;20060701000000;2006;15;18.9;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Puccinistraat;;;A;< 2000 m2;76434.738;453384.417
GRV;groenvoorziening;GRV_HSTBT;heesters;225559;{09EDE8D9-8105-3FE1-E053-293C0B0AF01F};171996;G0518.FCB8EA55-F297-B4FA-E040-2A0A313C2F1B;20131001060000;20010701000000;2001;20;28.4;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Puccinistraat;;;A;< 2000 m2;76433.447;453369.559
GRV;groenvoorziening;GRV_STRBT;struikrozen;225560;{09EDE8D9-5E08-3FE1-E053-293C0B0AF01F};159270;G0518.14280CBD-F4B7-0772-E053-530A0B0AF16A;20150410182736;20070701000000;2007;12;9.3;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79559.52;452624.537
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225561;{09EDE8D9-5E09-3FE1-E053-293C0B0AF01F};159271;G0518.14280CBD-A209-0772-E053-530A0B0AF16A;20150410182737;20060701000000;2006;13;550.0;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79584.621;452598.197
GRV;groenvoorziening;GRV_STRBT;struikrozen;225562;{09EDE8D9-5E0A-3FE1-E053-293C0B0AF01F};159290;G0518.14280CBD-F4B9-0772-E053-530A0B0AF16A;20150410182736;20070701000000;2007;12;15.4;Plantsoen;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79567.995;452616.036
HOU;houtwal;HTWL; ;225409;{09EDE8D9-7AEC-3FE1-E053-293C0B0AF01F};883210;G0518.14280CBD-B05B-0772-E053-530A0B0AF16A;20150410182212;19991001000000;1999;22;1379.3;Groene Assen Zuidwestzone;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Steenwijklaan;;;A;< 2000 m2;78647.973;450814.855
GRV;groenvoorziening;GRV_HSTBT;heesters;225410;{09EDE8D9-7AEE-3FE1-E053-293C0B0AF01F};883215;G0518.14280CBD-A4F3-0772-E053-530A0B0AF16A;20200331144832;19971001000000;1997;24;385.1;;35;Oostbroek-zuid;2;Escamp;31;Rustenburg en Oostbroek;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Nijkerklaan;;;A;< 2000 m2;79297.108;453547.5
GAO;grasland overig;GRSO; ;225411;{09EDE8D9-7AF0-3FE1-E053-293C0B0AF01F};883218;G0518.FF6245D3-FB8C-492F-97D1-45E3C2A05580;20190628141500;20001001000000;2000;21;420.6;;101;Erasmus Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Noordweg;;;A;< 2000 m2;79276.944;450295.806
LFB;loofbos;LFB_GHHBT;griend en hakhout;225412;{09EDE8D9-542A-3FE1-E053-293C0B0AF01F};152079;G0518.14280CBD-806E-0772-E053-530A0B0AF16A;20190630080000;20000101000000;2000;19;592.1;Recreatiegebied;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Jaap Edenweg;GGG01;Grote groengebieden;A;< 2000 m2;76628.429;450732.563
