FID,BOOMSOORT,BUURT,EIGENAAR,EPR_INSPECTIEDATUM,EPR_REG_OPMERKINGEN,EPR_UITVOERINGSDATUM,EPR_UITV_OPMERKINGEN,EPR_URGENTIE,EPR_HOOGTE_NEST,EPR_NEST_GROOT,EPR_NEST_KLEIN,EPR_NEST_MIDDEL,FUNCTIE,ID,KROONDIAMETER,NEDERLANDSE_NAAM,PLANTJAAR,PLANTWIJZE,STAMDIAMETER,STANDPLAATS,STRAAT,WIJK,LONGITUDE,BOOMHOOGTE,BOOMKLASSE,LATITUDE
Bomen_eikenprocessierups_2017.472445,Quercus robur,Vlasakkers,Gemeente Amersfoort,2020-06-18,,2020-06-29,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Bos- en natuurgebieden,8506,3,zomereik,1990,Groep,11-20 cm,Ruw gras,Stichtse Rotonde,Bosgebied,5.35173142097711,0-6 m,Geen vrije uitgroei,52.1391919431206

Bomen_eikenprocessierups_2017.472446,Quercus robur,Curaçaolaan,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Buurt- en blokgroen,5108,18,zomereik,1960,Groep,51-100 cm,Gazon,Kapelweg,De Berg Zuid,5.36975885997918,18-24 m,Geen vrije uitgroei,52.1370249364096

Bomen_eikenprocessierups_2017.472447,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,1,1,,Buurt- en blokgroen,6312,6,zomereik,1997,Bomenrij,21-30 cm,Ruw gras,Ringweg-Kruiskamp,De Kruiskamp,5.40537729488501,9-12 m,Geen vrije uitgroei,52.1589190220935

Bomen_eikenprocessierups_2017.472448,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,1,0,,Buurt- en blokgroen,6313,6,zomereik,1997,Bomenrij,31-50 cm,Ruw gras,Ringweg-Kruiskamp,De Kruiskamp,5.40533348640125,12-15 m,Geen vrije uitgroei,52.1590017171367

Bomen_eikenprocessierups_2017.472449,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,6314,6,zomereik,1997,Bomenrij,21-30 cm,Ruw gras,Ringweg-Kruiskamp,De Kruiskamp,5.40528967907899,12-15 m,Geen vrije uitgroei,52.1590880073871

Bomen_eikenprocessierups_2017.472450,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,,0,1,Buurt- en blokgroen,6305,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40535654302156,12-15 m,Geen vrije uitgroei,52.1581802210771

Bomen_eikenprocessierups_2017.472451,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,1,Buurt- en blokgroen,6315,6,zomereik,1997,Bomenrij,21-30 cm,Ruw gras,Ringweg-Kruiskamp,De Kruiskamp,5.40524587062155,9-12 m,Geen vrije uitgroei,52.1591716012009

Bomen_eikenprocessierups_2017.472452,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-23,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,6316,6,zomereik,1997,Bomenrij,21-30 cm,Ruw gras,Ringweg-Kruiskamp,De Kruiskamp,5.40520060445947,6-9 m,Geen vrije uitgroei,52.1592650819561

Bomen_eikenprocessierups_2017.472453,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,,1,1,Buurt- en blokgroen,6293,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40488934411936,15-18 m,Geen vrije uitgroei,52.1593037756133

Bomen_eikenprocessierups_2017.472454,Quercus robur,Neptunusplein,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Buurt- en blokgroen,6126,6,zomereik,1997,Bomenrij,11-20 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.39962993260469,9-12 m,Geen vrije uitgroei,52.1648783429513

Bomen_eikenprocessierups_2017.472455,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,1,0,,Buurt- en blokgroen,6306,6,zomereik,1997,Bomenrij,31-50 cm,Ruw gras,Ringweg-Kruiskamp,De Kruiskamp,5.40565328181568,12-15 m,Geen vrije uitgroei,52.158390492807

Bomen_eikenprocessierups_2017.472456,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,2,1,Buurt- en blokgroen,6279,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40421189056226,12-15 m,Geen vrije uitgroei,52.1610043795622

Bomen_eikenprocessierups_2017.472457,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,3,1,Buurt- en blokgroen,6280,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.4042103927931,9-12 m,Geen vrije uitgroei,52.1609064118803

Bomen_eikenprocessierups_2017.472458,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,2,1,Buurt- en blokgroen,6281,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40423520863744,12-15 m,Geen vrije uitgroei,52.1608291126026

Bomen_eikenprocessierups_2017.472459,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,2,1,Buurt- en blokgroen,6282,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40426732979473,12-15 m,Geen vrije uitgroei,52.1607473183877

Bomen_eikenprocessierups_2017.472460,Quercus robur,Columbusweg,Gemeente Amersfoort,2018-07-05,,2018-07-23,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,6283,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40430090995929,9-12 m,Geen vrije uitgroei,52.1606592324412

Bomen_eikenprocessierups_2017.472461,Quercus robur,Neptunusplein,Gemeente Amersfoort,2018-07-05,,2018-07-20,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,6128,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.39990888165614,9-12 m,Geen vrije uitgroei,52.1647924891547

Bomen_eikenprocessierups_2017.472462,Quercus robur,Neptunusplein,Gemeente Amersfoort,2018-07-05,,2018-07-23,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,6133,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40061193063254,12-15 m,Geen vrije uitgroei,52.1645721169153

Bomen_eikenprocessierups_2017.472463,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2019-07-02,,2019-07-12,,Normaal (binnen 14 dagen),> 8 meter,,,1,Stadsdeel- en wijkgroen,5763,15,zomereik,1940*,Bomenrij,31-50 cm,Ruw gras,Mr. Th. Heemskerklaan,De Berg Noord,5.35869346815909,15-18 m,Geen vrije uitgroei,52.1491716188465

Bomen_eikenprocessierups_2017.472464,Quercus robur,Rustenburg Zuid,Gemeente Amersfoort,2020-06-26,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,2,4,Stadsdeel- en wijkgroen,7996,15,zomereik,1981,Groep,51-100 cm,Gazon,Outputweg,Rustenburg,5.41750687785422,15-18 m,Geen vrije uitgroei,52.1613693736753

Bomen_eikenprocessierups_2017.472465,Quercus robur,Rustenburg Zuid,Gemeente Amersfoort,2019-06-21,,2019-07-29,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Stadsdeel- en wijkgroen,7997,9,zomereik,1981,Groep,21-30 cm,Gazon,Outputweg,Rustenburg,5.41762674547923,12-15 m,Geen vrije uitgroei,52.1614115863381

Bomen_eikenprocessierups_2017.472466,Quercus robur,Curaçaolaan,Gemeente Amersfoort,2019-07-02,,2019-07-17,,Normaal (binnen 14 dagen),> 8 meter,,2,,Buurt- en blokgroen,5112,15,zomereik,1960,Groep,51-100 cm,Gazon,Kapelweg,De Berg Zuid,5.37056656126763,18-24 m,Geen vrije uitgroei,52.1368817589948

Bomen_eikenprocessierups_2017.472467,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,1,1,,Buurt- en blokgroen,6320,6,zomereik,1997,Bomenrij,31-50 cm,Ruw gras,Ringweg-Kruiskamp,De Kruiskamp,5.40508382951227,12-15 m,Geen vrije uitgroei,52.1596138290607

Bomen_eikenprocessierups_2017.472468,Quercus robur,Rustenburg Zuid,Gemeente Amersfoort,2020-06-26,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Stadsdeel- en wijkgroen,7983,12,zomereik,1981,Groep,31-50 cm,Gazon,Outputweg,Rustenburg,5.42073139947309,12-15 m,Geen vrije uitgroei,52.1680293801274

Bomen_eikenprocessierups_2017.472469,Quercus robur,Vlasakkers,Gemeente Amersfoort,2019-07-02,,2019-07-18,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Bos- en natuurgebieden,8500,3,zomereik,1990,Groep,11-20 cm,Ruw gras,Stichtse Rotonde,Bosgebied,5.3529565238606,0-6 m,Geen vrije uitgroei,52.1393488800247

Bomen_eikenprocessierups_2017.472470,Quercus robur,Columbusweg,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Buurt- en blokgroen,6284,3,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.4043315725227,9-12 m,Geen vrije uitgroei,52.160585527539

Bomen_eikenprocessierups_2017.472471,Quercus robur,Curaçaolaan,Gemeente Amersfoort,2019-07-02,,2019-07-17,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Buurt- en blokgroen,5160,15,zomereik,1960,Groep,51-100 cm,Gazon,Kapelweg,De Berg Zuid,5.37232048396989,15-18 m,Geen vrije uitgroei,52.1380125614507

Bomen_eikenprocessierups_2017.472472,Quercus robur,Curaçaolaan,Gemeente Amersfoort,2020-06-15,,2020-06-16,,Normaal (binnen 14 dagen),> 8 meter,,,2,Buurt- en blokgroen,5162,21,zomereik,1930,Groep,51-100 cm,Gazon,Kapelweg,De Berg Zuid,5.37203848087997,18-24 m,Geen vrije uitgroei,52.1380305408613

Bomen_eikenprocessierups_2017.472473,Quercus robur,Curaçaolaan,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Buurt- en blokgroen,5163,21,zomereik,1930,Groep,51-100 cm,Gazon,Kapelweg,De Berg Zuid,5.37199059957001,18-24 m,Geen vrije uitgroei,52.1380842306298

Bomen_eikenprocessierups_2017.472474,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,6285,3,zomereik,1997,Bomenrij,11-20 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40460171433413,6-9 m,Geen vrije uitgroei,52.159998580471

Bomen_eikenprocessierups_2017.472475,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,2,1,Buurt- en blokgroen,6286,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40463529498569,12-15 m,Geen vrije uitgroei,52.159914988382

Bomen_eikenprocessierups_2017.472476,Quercus robur,Columbusweg,Gemeente Amersfoort,2020-06-06,,2020-06-08,,Normaal (binnen 14 dagen),0 - 8 meter,,1,1,Buurt- en blokgroen,6288,6,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40471268304427,12-15 m,Geen vrije uitgroei,52.1597406123084

Bomen_eikenprocessierups_2017.472477,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,6258,3,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40337084551082,9-12 m,Geen vrije uitgroei,52.1629551041345

Bomen_eikenprocessierups_2017.472478,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,1,1,Buurt- en blokgroen,6259,3,zomereik,1997,Bomenrij,21-30 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40341294189314,9-12 m,Geen vrije uitgroei,52.1628531490962

Bomen_eikenprocessierups_2017.472479,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-20,,2019-07-30,,Normaal (binnen 14 dagen),0 - 8 meter,,1,1,Buurt- en blokgroen,6260,3,zomereik,1997,Bomenrij,11-20 cm,Gazon,Ringweg-Kruiskamp,De Kruiskamp,5.40345697815511,9-12 m,Geen vrije uitgroei,52.1627738544261

Bomen_eikenprocessierups_2017.472480,Quercus robur,Mr. Th. Heemskerklaan,Gemeente Amersfoort,2019-07-02,,2019-07-15,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Stadsdeel- en wijkgroen,5764,15,zomereik,1940*,Bomenrij,31-50 cm,Ruw gras,Mr. Th. Heemskerklaan,De Berg Noord,5.35866471819276,18-24 m,Geen vrije uitgroei,52.1491258759852

Bomen_eikenprocessierups_2017.472481,Quercus robur,Birkhoven/Bokkeduinen,Gemeente Amersfoort,2019-06-08,,2019-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Buurt- en blokgroen,8404,12,zomereik,1950*,Groep,31-50 cm,Ruw gras,Soesterweg,Bosgebied,5.34612205569828,15-18 m,Geen vrije uitgroei,52.1587637555784

Bomen_eikenprocessierups_2017.472482,Quercus robur,Birkhoven/Bokkeduinen,Gemeente Amersfoort,2020-06-03,,2020-06-09,,Normaal (binnen 14 dagen),> 8 meter,,1,3,Buurt- en blokgroen,8405,12,zomereik,1950,Groep,51-100 cm,Ruw gras,Soesterweg,Bosgebied,5.34616106379508,15-18 m,Geen vrije uitgroei,52.1587845514749

Bomen_eikenprocessierups_2017.472483,Quercus robur,Rustenburg Zuid,Gemeente Amersfoort,2018-06-29,,1900-01-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Stadsdeel- en wijkgroen,7951,12,zomereik,1990,Bomenrij,31-50 cm,Ruw gras,Weg van de Vrijheid,Rustenburg,5.41202888632148,15-18 m,Geen vrije uitgroei,52.1658870367655

Bomen_eikenprocessierups_2017.472484,Quercus robur,Neptunusplein,Gemeente Amersfoort,2019-06-07,,2019-07-18,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Stadsdeel- en wijkgroen,8323,15,zomereik,1960,Groep,51-100 cm,Ruw gras,Plantsoen-Noord,De Kruiskamp,5.39627258672354,15-18 m,Geen vrije uitgroei,52.1595641834352

Bomen_eikenprocessierups_2017.472485,Quercus robur,Rustenburg Zuid,Gemeente Amersfoort,2019-06-24,,2019-07-22,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Stadsdeel- en wijkgroen,7938,18,zomereik,1978,Solitair,31-50 cm,Ruw gras,Weg van de Vrijheid,Rustenburg,5.41329097491903,12-15 m,Vrije uitgroei,52.1646042006779

Bomen_eikenprocessierups_2017.472486,Quercus robur,Curaçaolaan,Gemeente Amersfoort,2020-06-15,,2020-06-26,,Normaal (binnen 14 dagen),> 8 meter,,,2,Buurt- en blokgroen,5186,15,zomereik,1940*,Groep,51-100 cm,Bosplantsoen,Curaçaolaan,De Berg Zuid,5.37139258981925,18-24 m,Geen vrije uitgroei,52.1382496007592

Bomen_eikenprocessierups_2017.472487,Quercus robur,Liendertsedreef,Gemeente Amersfoort,2020-06-25,,2020-06-25,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Buurt- en blokgroen,7091,9,zomereik,1991,Bomenrij,21-30 cm,Elementverharding,Sperwerhorst,Liendert,5.40319805647242,9-12 m,Geen vrije uitgroei,52.1705783955281

Bomen_eikenprocessierups_2017.472488,Quercus robur,Liendertsedreef,Gemeente Amersfoort,2020-06-25,,2020-06-25,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Buurt- en blokgroen,7092,6,zomereik,1991,Bomenrij,21-30 cm,Elementverharding,Sperwerhorst,Liendert,5.40340121349653,12-15 m,Geen vrije uitgroei,52.1705019718728

Bomen_eikenprocessierups_2017.472489,Quercus robur,Liendertsedreef,Gemeente Amersfoort,2019-06-19,,2019-07-23,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,7093,6,zomereik,1991,Bomenrij,21-30 cm,Elementverharding,Sperwerhorst,Liendert,5.40359852318923,9-12 m,Geen vrije uitgroei,52.1704264473971

Bomen_eikenprocessierups_2017.472605,Quercus robur,Rustenburg Noord,Gemeente Amersfoort,2019-06-26,,2019-06-27,,Snel (0 - 2 dagen),0 - 8 meter,,5,2,Buurt- en blokgroen,6851,12,zomereik,1989,Groep,31-50 cm,Gazon,Van Grootheestpad,Rustenburg,5.41599164037338,12-15 m,Geen vrije uitgroei,52.1710514787464

Bomen_eikenprocessierups_2017.472606,Quercus robur,Ariaweg,Gemeente Amersfoort,2019-06-27,,2019-08-07,,Normaal (binnen 14 dagen),0 - 8 meter,,1,1,Buurt- en blokgroen,10269,3,zomereik,2001,Bomenrij,11-20 cm,Ruw gras,Hogeweg,Schuilenburg,5.40705166447781,9-12 m,Geen vrije uitgroei,52.1580765943254

Bomen_eikenprocessierups_2017.472607,Quercus robur,Ariaweg,Gemeente Amersfoort,2019-06-27,,2019-08-07,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,Buurt- en blokgroen,10270,9,zomereik,1988,Bomenrij,21-30 cm,Ruw gras,Hogeweg,Schuilenburg,5.4071861186358,9-12 m,Geen vrije uitgroei,52.1580999407083

Bomen_eikenprocessierups_2017.472608,Quercus robur,Ariaweg,Gemeente Amersfoort,2019-06-27,,2019-08-07,,Normaal (binnen 14 dagen),0 - 8 meter,,2,1,Buurt- en blokgroen,10271,9,zomereik,1988,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Schuilenburg,5.40732788006425,9-12 m,Geen vrije uitgroei,52.1581241844655

Bomen_eikenprocessierups_2017.472609,Quercus robur,Ariaweg,Gemeente Amersfoort,2018-01-01,,2019-08-07,,,,,3,,Buurt- en blokgroen,10272,9,zomereik,1988,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Schuilenburg,5.40746087272545,9-12 m,Geen vrije uitgroei,52.1581466319726

Bomen_eikenprocessierups_2017.472610,Quercus robur,Vlasakkers,Gemeente Amersfoort,2020-06-18,,2020-06-29,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,Bos- en natuurgebieden,8496,6,zomereik,1990,Groep,21-30 cm,Ruw gras,Stichtse Rotonde,Bosgebied,5.35330913570271,6-9 m,Geen vrije uitgroei,52.1394291787335

Bomen_eikenprocessierups_2017.472611,Quercus robur,Columbusweg,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Buurt- en blokgroen,8338,3,zomereik,2007,Solitair,11-20 cm,Heesters,Flierbeeksingel,De Kruiskamp,5.39803056372756,6-9 m,Geen vrije uitgroei,52.1571897278837

Bomen_eikenprocessierups_2017.472612,Quercus robur,Ariaweg,Gemeente Amersfoort,2019-06-27,,2019-08-07,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,Buurt- en blokgroen,10276,9,zomereik,1988,Bomenrij,21-30 cm,Ruw gras,Hogeweg,Schuilenburg,5.40802207499291,9-12 m,Geen vrije uitgroei,52.1582436057331

Bomen_eikenprocessierups_2017.472613,Quercus robur,Ariaweg,Gemeente Amersfoort,2019-06-27,,2019-08-07,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,Buurt- en blokgroen,10277,9,zomereik,1988,Bomenrij,21-30 cm,Ruw gras,Hogeweg,Schuilenburg,5.40816237593987,9-12 m,Geen vrije uitgroei,52.158267848741

Bomen_eikenprocessierups_2017.472614,Quercus robur,Liendertsedreef,Gemeente Amersfoort,2020-06-25,,2020-06-25,,Normaal (binnen 14 dagen),0 - 8 meter,,6,,Buurt- en blokgroen,7098,9,zomereik,1991,Bomenrij,31-50 cm,Gazon,Sperwerhorst,Liendert,5.40393321558112,15-18 m,Geen vrije uitgroei,52.170293381426

Bomen_eikenprocessierups_2017.472615,Quercus robur,Liendertsedreef,Gemeente Amersfoort,2019-06-19,,2019-07-23,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,7099,9,zomereik,1991,Bomenrij,31-50 cm,Gazon,Sperwerhorst,Liendert,5.40402095129976,9-12 m,Geen vrije uitgroei,52.1703778551826

Bomen_eikenprocessierups_2017.472616,Quercus robur,Liendertsedreef,Gemeente Amersfoort,2019-06-19,,2019-06-21,,Snel (0 - 2 dagen),0 - 8 meter,,4,,Buurt- en blokgroen,7100,3,zomereik,2007,Bomenrij,21-30 cm,Gazon,Liendertseweg,Liendert,5.40398745331058,9-12 m,Geen vrije uitgroei,52.1707122082067

Bomen_eikenprocessierups_2017.472617,Quercus robur,Liendertsedreef,Gemeente Amersfoort,2020-06-25,,2020-06-25,,Snel (0 - 2 dagen),0 - 8 meter,,2,,Buurt- en blokgroen,7101,3,zomereik,2007,Bomenrij,21-30 cm,Gazon,Liendertseweg,Liendert,5.40392471344976,12-15 m,Geen vrije uitgroei,52.1710303870708

Bomen_eikenprocessierups_2017.472618,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-07,,2019-07-18,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Buurt- en blokgroen,8346,12,zomereik,1950,Groep,31-50 cm,Heesters,Stadsring,De Kruiskamp,5.39789902206562,12-15 m,Geen vrije uitgroei,52.1570890750349

Bomen_eikenprocessierups_2017.472619,Quercus rubra,Vlasakkers,Gemeente Amersfoort,2018-07-10,,2018-08-03,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Bos- en natuurgebieden,8427,27,Amerikaanse eik,1930*,Groep,51-100 cm,Ruw gras,Daam Fockemalaan,Bosgebied,5.35440246541096,18-24 m,Geen vrije uitgroei,52.1420588732993

Bomen_eikenprocessierups_2017.472620,Quercus robur,Rustenburg Noord,Gemeente Amersfoort,2018-07-05,,2018-08-03,,Normaal (binnen 14 dagen),> 8 meter,,,3,Buurt- en blokgroen,6854,12,zomereik,1979,Groep,31-50 cm,Bosplantsoen,Van Grootheestpad,Rustenburg,5.41694616019815,15-18 m,Geen vrije uitgroei,52.1710260801105

Bomen_eikenprocessierups_2017.472621,Quercus petraea,Huijgenslaan,Gemeente Amersfoort,2020-06-11,,2020-06-12,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,Buurt- en blokgroen,8243,6,wintereik,1999,Bomenrij,31-50 cm,Gazon,Van Maerlantlaan,De Berg Zuid,5.37160798489734,9-12 m,Geen vrije uitgroei,52.1459771035067

Bomen_eikenprocessierups_2017.472622,Quercus robur,Rustenburg Noord,Gemeente Amersfoort,2019-06-26,,2019-06-27,,Snel (0 - 2 dagen),0 - 8 meter,,3,,Buurt- en blokgroen,6852,12,zomereik,1989,Groep,31-50 cm,Gazon,Van Grootheestpad,Rustenburg,5.41613052582513,15-18 m,Geen vrije uitgroei,52.1710784089888

Bomen_eikenprocessierups_2017.472623,Quercus robur,Podium,Gemeente Amersfoort,2020-06-02,,2020-06-02,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,,68460,3,zomereik,2008,Groep,11-20 cm,Ruw gras,Verbindingsweg,Valleipoort,5.43842892522406,9-12 m,Vrije uitgroei,52.1884296505003

Bomen_eikenprocessierups_2017.472624,Quercus robur,Oranjelaan,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Buurt- en blokgroen,8294,15,zomereik,1930,Groep,51-100 cm,Gazon,Prins Willem-Alexanderlaan,De Berg Noord,5.35960002590265,18-24 m,Geen vrije uitgroei,52.1448129152451

Bomen_eikenprocessierups_2017.472625,Quercus cerris,Rustenburg Zuid,Gemeente Amersfoort,2020-06-25,,2020-06-25,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Stadsdeel- en wijkgroen,7945,15,moseik,1978,Groep,31-50 cm,Ruw gras,Weg van de Vrijheid,Rustenburg,5.41341330785267,15-18 m,Geen vrije uitgroei,52.1638438000724

Bomen_eikenprocessierups_2017.472626,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-07,,2019-07-18,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Buurt- en blokgroen,8340,12,zomereik,1965,Groep,51-100 cm,Gazon,Flierbeeksingel,De Kruiskamp,5.39803979426916,18-24 m,Geen vrije uitgroei,52.1573316210583

Bomen_eikenprocessierups_2017.472627,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-07,,2019-07-18,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Buurt- en blokgroen,8341,12,zomereik,1950,Groep,31-50 cm,Gazon,Flierbeeksingel,De Kruiskamp,5.39806642231885,15-18 m,Geen vrije uitgroei,52.1576533319836

Bomen_eikenprocessierups_2017.472651,Quercus robur,Weberstraat,Gemeente Amersfoort,2019-06-11,,2019-06-27,,Normaal (binnen 14 dagen),> 8 meter,,2,,Stadsdeel- en wijkgroen,10078,12,zomereik,1931,Bomenrij,31-50 cm,Ruw gras,Heiligenbergerweg,Randenbroek,5.40388484992512,15-18 m,Geen vrije uitgroei,52.145794210957

Bomen_eikenprocessierups_2017.472652,Quercus robur,Columbusweg,Gemeente Amersfoort,2018-01-01,,,,,,,,,Buurt- en blokgroen,8343,15,zomereik,1950,Groep,51-100 cm,Gazon,Flierbeeksingel,De Kruiskamp,5.39805793873444,18-24 m,Geen vrije uitgroei,52.1578724864777

Bomen_eikenprocessierups_2017.472653,Quercus robur,Podium,Gemeente Amersfoort,2020-06-02,,2020-06-02,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,,68448,3,zomereik,2008,Groep,11-20 cm,Ruw gras,Verbindingsweg,Valleipoort,5.43817930870325,6-9 m,Vrije uitgroei,52.1884659698789

Bomen_eikenprocessierups_2017.472654,Quercus petraea,Regentesselaan,Gemeente Amersfoort,2019-07-03,,2019-07-16,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Buurt- en blokgroen,8215,6,wintereik,1999,Bomenrij,21-30 cm,Gazon,Anna Paulownalaan,De Berg Noord,5.36980002817664,9-12 m,Geen vrije uitgroei,52.1469764033444

Bomen_eikenprocessierups_2017.472655,Quercus robur,Columbusweg,Gemeente Amersfoort,2019-06-21,,2019-07-30,,Normaal (binnen 14 dagen),> 8 meter,,,1,Buurt- en blokgroen,6531,15,zomereik,1960,Solitair,51-100 cm,Heesters,Vasco da Gamastraat,De Kruiskamp,5.4038656988462,18-24 m,Geen vrije uitgroei,52.1614735948336

