GEMEENTE,CBS_GEMEENTECODE,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001505,Bernhardstraat,19,,bis,3621EM,Breukelen,4.998516,52.173902,128411.72,465154.97,"POLYGON ((128403.887 465155.721,128408.336 465150.658,128411.821 465153.72,128415.055 465150.039,128419.629 465154.057,128414.501 465159.894,128410.325 465156.226,128407.771 465159.134,128403.887 465155.721))"
Stichtse Vecht,G1904,Breukelen,WK190402,Polder Breukelerwaard,WK19040205,0311010000001511,Breukelerwaard,6,,,3621LE,Breukelen,4.981866,52.175034,127273.5,465287.14,"POLYGON ((127266.074 465287.004,127276.731 465280.487,127276.893 465280.751,127280.574 465286.699,127280.899 465287.227,127270.279 465293.802,127266.074 465287.004))"
Stichtse Vecht,G1904,Breukelen,WK190402,Polder Breukelerwaard,WK19040205,0311010000001512,Breukelerwaard,7,,,3621LE,Breukelen,4.981407,52.174609,127241.87,465240.09,"POLYGON Z ((127272.711 465265.321 0,127247.598 465280.802 0,127240.263 465268.905 0,127243.241 465267.069 0,127208.986 465211.473 0,127228.516 465199.369 0,127252.007 465237.506 0,127254.565 465235.923 0,127272.711 465265.321 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001513,Broekdijk Oost,7,,,3621LM,Breukelen,4.996374,52.167335,128261.27,464425.09,"POLYGON Z ((128260.947 464436.033 0,128261.668 464428.388 0,128260.147 464426.533 0,128254.238 464425.979 0,128253.102 464425.939 0,128253.905 464414.588 0,128255.452 464413.442 0,128257.975 464413.614 0,128258.032 464414.703 0,128259.809 464414.932 0,128260.439 464414.302 0,128262.79 464414.588 0,128263.019 464415.276 0,128264.681 464415.391 0,128264.739 464414.474 0,128267.834 464414.703 0,128268.981 464416.48 0,128268.632 464419.854 0,128269.867 464419.974 0,128268.237 464436.741 0,128260.947 464436.033 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001516,Broekdijk Oost,12,,,3621LN,Breukelen,4.997023,52.166249,128305.06,464304.06,"POLYGON Z ((128301.297 464296.171 0,128313.801 464304.497 0,128308.822 464311.949 0,128296.332 464303.632 0,128301.297 464296.171 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001517,Broekdijk Oost,13,,,3621LM,Breukelen,4.996863,52.166945,128294.51,464381.59,"POLYGON ((128286.81 464378.177,128287.547 464377.165,128287.442 464376.323,128288.147 464375.354,128288.914 464375.286,128289.724 464374.171,128296.335 464378.985,128297.657 464382.263,128303.598 464386.59,128301.831 464389.013,128297.755 464386.114,128286.81 464378.177))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001518,Broekdijk Oost,14,,,3621LN,Breukelen,4.9972,52.166089,128317.02,464286.18,"POLYGON Z ((128308.257 464285.362 0,128312.816 464278.445 0,128316.687 464280.996 0,128318.327 464278.481 0,128322.431 464281.157 0,128320.778 464283.693 0,128325.788 464286.996 0,128321.229 464293.913 0,128308.257 464285.362 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001519,Clarenburg,38,,,3621GB,Breukelen,5.001759,52.183139,128639.01,466181.56,"POLYGON ((128634.539 466178.797,128638.508 466178.394,128638.253 466175.89,128645.093 466175.193,128646.022 466184.006,128643.499 466184.272,128635.186 466185.166,128634.539 466178.797))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001520,Clarenburg,1,,gar,,Breukelen,5.001569,52.18275,128625.82,466138.29,"POLYGON ((128622.643 466137.104,128628.653 466136.469,128628.967 466139.44,128626.086 466139.745,128623 466140.071,128622.643 466137.104))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001521,Clarenburg,4,,gar,,Breukelen,5.001555,52.182668,128624.8,466129.22,"POLYGON ((128621.586 466127.932,128627.683 466127.288,128628.016 466130.44,128621.919 466131.084,128621.586 466127.932))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001523,Clarenburg,10,,gar,,Breukelen,5.001861,52.18262,128645.72,466123.74,"POLYGON ((128642.668 466122.688,128648.48 466122.06,128648.781 466124.841,128642.969 466125.469,128642.668 466122.688))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001525,Clarenburg,18,,gar,,Breukelen,5.001896,52.18283,128648.24,466147.04,"POLYGON ((128645.183 466145.959,128650.995 466145.331,128651.295 466148.104,128645.482 466148.732,128645.183 466145.959))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001526,Clarenburg,11,,gar,,Breukelen,5.001866,52.182646,128646.03,466126.57,"POLYGON ((128642.969 466125.469,128648.781 466124.841,128649.093 466127.733,128643.281 466128.361,128642.969 466125.469))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001527,Clarenburg,19,,gar,,Breukelen,5.001901,52.182857,128648.57,466150.05,"POLYGON ((128645.482 466148.732,128651.295 466148.104,128651.648 466151.371,128645.835 466151.999,128645.828 466151.932,128645.482 466148.732))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001528,Clarenburg,17,,gar,,Breukelen,5.001892,52.182804,128647.93,466144.17,"POLYGON ((128644.868 466143.046,128650.68 466142.418,128650.995 466145.331,128645.183 466145.959,128644.868 466143.046))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001529,Clarenburg,16,,gar,,Breukelen,5.001887,52.182777,128647.61,466141.24,"POLYGON ((128644.551 466140.111,128650.363 466139.483,128650.68 466142.418,128644.868 466143.046,128644.551 466140.111))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001530,Clarenburg,3,,gar,,Breukelen,5.001559,52.182694,128625.12,466132.13,"POLYGON ((128621.919 466131.084,128628.016 466130.44,128628.316 466133.284,128622.261 466133.924,128621.919 466131.084))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001531,Beatrixstraat,42,,,3621EW,Breukelen,4.99864,52.174321,128420.49,465201.58,"POLYGON Z ((128418.689 465206.196 0,128416.438 465198.717 0,128422.145 465197 0,128424.396 465204.479 0,128418.689 465206.196 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001532,Beatrixstraat,43,,,3621EV,Breukelen,4.998976,52.174523,128443.6,465223.94,"POLYGON ((128439.075 465221.236,128444.658 465219.528,128446.943 465226.996,128441.36 465228.704,128439.075 465221.236))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001533,Beatrixstraat,44,,,3621EW,Breukelen,4.998722,52.174306,128426.09,465199.88,"POLYGON Z ((128424.396 465204.479 0,128422.145 465197 0,128427.64 465195.346 0,128429.891 465202.825 0,128424.396 465204.479 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001534,Beatrixstraat,45,,,3621EV,Breukelen,4.999058,52.174508,128449.16,465222.21,"POLYGON ((128444.658 465219.528,128450.24 465217.82,128452.526 465225.288,128446.943 465226.996,128444.658 465219.528))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001535,Beatrixstraat,46,,,3621EW,Breukelen,4.998801,52.174292,128431.46,465198.25,"POLYGON Z ((128429.891 465202.825 0,128427.64 465195.346 0,128432.978 465193.74 0,128435.241 465201.215 0,128429.891 465202.825 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001536,Beatrixstraat,47,,,3621EV,Breukelen,4.999139,52.174493,128454.7,465220.5,"POLYGON ((128450.24 465217.82,128455.823 465216.111,128458.108 465223.579,128452.526 465225.288,128450.24 465217.82))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001538,Beatrixstraat,51,,,3621EV,Breukelen,4.999446,52.174436,128475.69,465214.1,"POLYGON ((128471.637 465211.544,128477.606 465209.717,128479.742 465216.698,128473.773 465218.525,128471.637 465211.544))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001540,Bisschopswater,1,,,3621WV,Breukelen,5.000412,52.176342,128542.86,465425.78,"POLYGON ((128538.322 465432.269,128538.634 465423.444,128544.571 465423.558,128544.655 465419.179,128547.644 465419.237,128547.504 465426.565,128544.504 465426.508,128544.391 465432.386,128538.322 465432.269))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001544,Bisschopswater,5,,,3621WV,Breukelen,5.000211,52.176345,128529.1,465426.21,"POLYGON ((128526.168 465423.204,128526.223 465420.323,128532.696 465420.444,128532.696 465423.33,128532.254 465432.153,128526.185 465432.036,128526.168 465423.204))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001546,Bisschopswater,7,,,3621WV,Breukelen,5.0001,52.176337,128521.57,465425.34,"POLYGON ((128517.22 465425.984,128517.386 465418.655,128517.403 465416.861,128517.266 465416.86,128517.281 465415.242,128520.897 465415.276,128520.821 465423.101,128526.168 465423.204,128526.185 465432.036,128520.116 465431.92,128520.229 465426.041,128517.22 465425.984))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001548,Bisschopswater,9,,,3621WV,Breukelen,4.999968,52.176335,128512.53,465425.2,"POLYGON ((128508.033 465431.688,128508.236 465422.86,128508.246 465421.879,128514.089 465421.935,128514.119 465418.872,128514.844 465418.879,128514.864 465416.837,128517.266 465416.86,128517.403 465416.861,128517.386 465418.655,128517.22 465425.984,128514.21 465425.926,128514.097 465431.804,128508.033 465431.688))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001550,Bisschopswater,11,,,3621WV,Breukelen,4.999856,52.176353,128504.87,465427.21,"POLYGON ((128501.97 465431.571,128502.164 465422.743,128502.184 465420.647,128508.048 465420.704,128508.037 465421.877,128508.246 465421.879,128508.236 465422.86,128508.033 465431.688,128501.97 465431.571))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001551,Broekdijk Oost,15,,,3621LM,Breukelen,4.997007,52.166857,128304.32,464371.77,"POLYGON ((128296.182 464366.192,128296.995 464365.082,128296.931 464365.034,128296.824 464364.294,128297.619 464363.236,128298.303 464363.227,128298.947 464362.37,128311.211 464371.621,128311.598 464371.912,128311.553 464371.972,128310.333 464373.595,128307.6 464371.542,128305.376 464374.667,128310.15 464378.25,128307.966 464381.161,128299.06 464374.627,128302.018 464370.665,128296.182 464366.192))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001552,Broekdijk Oost,16,,,3621LN,Breukelen,4.997697,52.165749,128350.84,464248.25,"POLYGON ((128343.356 464250.808,128351.085 464240.337,128358.336 464245.686,128350.603 464256.16,128344.948 464251.993,128343.356 464250.808))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001553,Broekdijk Oost,17,,,3621LM,Breukelen,4.997084,52.166786,128309.51,464363.85,"POLYGON ((128298.947 464362.37,128299.82 464361.208,128299.739 464360.442,128300.495 464359.436,128301.203 464359.332,128302.009 464358.259,128304.45 464360.093,128307.396 464356.087,128311.417 464359.175,128314.84 464361.736,128319.359 464364.664,128317.305 464367.41,128314.825 464365.555,128314.31 464366.244,128312.378 464364.799,128310.032 464367.922,128312.562 464369.823,128311.211 464371.621,128298.947 464362.37))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001554,Broekdijk Oost,19,,,3621LM,Breukelen,4.997163,52.166674,128314.85,464351.3,"POLYGON ((128308.154 464350.166,128311.962 464345.22,128321.434 464352.403,128317.63 464357.341,128308.154 464350.166))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001555,Broekdijk Oost,21,,,3621LM,Breukelen,4.997217,52.166629,128318.54,464346.32,"POLYGON ((128311.962 464345.22,128315.77 464340.275,128325.238 464347.464,128321.434 464352.403,128311.962 464345.22))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001556,Broekdijk Oost,23,,,3621LM,Breukelen,4.997421,52.166542,128332.46,464336.53,"POLYGON ((128321.795 464332.115,128325.651 464327.211,128333.263 464333.137,128337.536 464336.487,128339.783 464338.246,128335.899 464343.208,128333.977 464345.664,128329.171 464341.902,128331.102 464339.435,128329.64 464338.285,128321.795 464332.115))"
Stichtse Vecht,G1904,Breukelen,WK190402,Landgoed Nijenrode,WK19040209,0311010000001557,Broekdijk Oost,26,,,3621LN,Breukelen,4.99929,52.164105,128458.83,464064.73,"POLYGON ((128438.228 464081.222,128446.818 464068.945,128446.114 464068.452,128447.28 464066.785,128457.969 464051.658,128469.223 464059.285,128471.511 464060.882,128471.411 464061.023,128459.637 464077.851,128459.568 464077.95,128457.011 464081.605,128452.103 464088.621,128451.019 464090.171,128438.228 464081.222))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001558,Broekdijk Oost,27,,,3621LM,Breukelen,4.997726,52.166329,128353.16,464312.75,"POLYGON Z ((128345.92 464312.472 0,128348.85 464308.602 0,128348.765 464307.663 0,128349.925 464306.11 0,128350.825 464305.921 0,128351.422 464305.107 0,128355.062 464307.824 0,128355.778 464306.862 0,128359.383 464309.544 0,128358.667 464310.504 0,128360.62 464311.96 0,128357.104 464316.675 0,128358.562 464317.759 0,128356.601 464320.399 0,128345.92 464312.472 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Landgoed Nijenrode,WK19040209,0311010000001559,Broekdijk Oost,28,,,3621LN,Breukelen,4.9991,52.16386,128445.68,464037.51,"POLYGON ((128408.301 464040.529,128419.34 464024.719,128416.824 464022.96,128427.464 464007.694,128427.541 464007.747,128434.15 464012.362,128454.247 464026.394,128455.524 464027.285,128466.375 464034.861,128467.504 464033.237,128467.857 464032.729,128472.834 464031.871,128477.181 464034.893,128483.168 464039.056,128479.612 464044.132,128481.827 464045.673,128477.944 464051.17,128477.829 464051.335,128475.78 464049.902,128469.223 464059.285,128457.969 464051.658,128447.28 464066.785,128445.541 464065.56,128445.049 464066.266,128441.605 464063.862,128439.19 464067.323,128418.293 464052.742,128409.244 464046.428,128411.714 464042.958,128408.301 464040.529))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001560,Broekdijk Oost,29,,,3621LM,Breukelen,4.997861,52.166229,128362.38,464301.59,"POLYGON Z ((128365.859 464309.261 0,128355.153 464301.344 0,128358.115 464297.416 0,128358 464296.465 0,128359.144 464294.925 0,128360.057 464294.721 0,128360.649 464293.919 0,128364.322 464296.629 0,128365.005 464295.707 0,128368.615 464298.384 0,128367.902 464299.347 0,128369.861 464300.796 0,128366.356 464305.533 0,128367.817 464306.614 0,128365.859 464309.261 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Landgoed Nijenrode,WK19040209,0311010000001561,Broekdijk Oost,30,,,3621LN,Breukelen,4.998756,52.163118,128421.76,463955.03,"POLYGON Z ((128408.123 463982.682 0,128409.76 463970.76 0,128412.743 463971.128 0,128413.188 463968.183 0,128411.982 463968.005 0,128413.721 463955.385 0,128417.998 463956.007 0,128418.354 463953.214 0,128416.526 463952.986 0,128418.227 463941.013 0,128419.862 463941.237 0,128420.286 463938.255 0,128416.161 463937.669 0,128417.805 463925.736 0,128429.753 463927.376 0,128428.021 463939.301 0,128427.03 463939.165 0,128426.617 463942.166 0,128430.134 463942.651 0,128428.471 463954.624 0,128425.513 463954.23 0,128425.132 463956.985 0,128426.414 463957.213 0,128424.65 463969.77 0,128420.385 463969.16 0,128419.928 463972.157 0,128421.73 463972.436 0,128420.093 463984.332 0,128408.123 463982.682 0))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001562,Clarenburg,2,,gar,,Breukelen,5.001564,52.182722,128625.47,466135.22,"POLYGON ((128622.261 466133.924,128628.316 466133.284,128628.653 466136.469,128622.643 466137.104,128622.261 466133.924))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000001563,Clarenburg,5,,gar,,Breukelen,5.00155,52.18264,128624.47,466126.07,"POLYGON ((128621.252 466124.78,128627.354 466124.179,128627.683 466127.288,128621.586 466127.932,128621.252 466124.78))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001564,Damastbloem,1,,,3621RX,Breukelen,5.002303,52.167805,128667.16,464475.31,"POLYGON ((128662.961 464479.018,128665.914 464471.684,128666.699 464469.73,128671.416 464471.626,128670.63 464473.58,128667.66 464480.91,128662.961 464479.018))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001565,Damastbloem,2,,,3621RV,Breukelen,5.00276,52.167798,128698.45,464474.36,"POLYGON ((128691.465 464474.711,128693.62 464469.36,128702.34 464472.85,128705.171 464473.983,128705.247 464476.096,128704.458 464478.067,128703.02 464479.357,128700.177 464478.219,128691.465 464474.711))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001567,Damastbloem,4,,,3621RV,Breukelen,5.002707,52.167839,128694.83,464478.92,"POLYGON ((128689.487 464479.623,128691.465 464474.711,128700.177 464478.219,128698.199 464483.131,128689.487 464479.623))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001569,Damastbloem,6,,,3621RV,Breukelen,5.002697,52.167889,128694.22,464484.45,"POLYGON ((128687.455 464484.67,128689.487 464479.623,128698.199 464483.131,128700.969 464484.247,128698.936 464489.294,128696.165 464488.178,128687.455 464484.67))"
Stichtse Vecht,G1904,Breukelen,WK190402,Broeckland,WK19040212,0311010000001571,Damastbloem,8,,,3621RV,Breukelen,5.002647,52.167929,128690.79,464488.95,"POLYGON ((128685.446 464489.658,128687.455 464484.67,128696.165 464488.178,128694.156 464493.166,128685.446 464489.658))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001572,Beatrixstraat,53,,,3621EV,Breukelen,4.999532,52.174421,128481.57,465212.32,"POLYGON ((128477.606 465209.717,128483.383 465207.95,128485.519 465214.931,128479.742 465216.698,128477.606 465209.717))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001573,Beatrixstraat,55,,,3621EV,Breukelen,4.99962,52.174404,128487.55,465210.48,"POLYGON ((128483.383 465207.95,128489.592 465206.05,128491.728 465213.03,128485.519 465214.931,128483.383 465207.95))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001574,Beatrixstraat,57,,,3621EV,Breukelen,4.999713,52.1744,128493.9,465209.91,"POLYGON ((128489.592 465206.05,128495.263 465204.315,128497.399 465211.295,128498.15 465213.751,128492.48 465215.486,128491.728 465213.03,128489.592 465206.05))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001575,Beatrixstraat,59,,,3621EV,Breukelen,4.999791,52.174373,128499.26,465206.92,"POLYGON ((128495.263 465204.315,128501.08 465202.535,128503.216 465209.515,128497.399 465211.295,128495.263 465204.315))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001576,Beatrixstraat,61,,,3621EV,Breukelen,4.999877,52.174357,128505.08,465205.13,"POLYGON ((128501.08 465202.535,128506.951 465200.738,128509.087 465207.719,128503.216 465209.515,128501.08 465202.535))"
Stichtse Vecht,G1904,Breukelen,WK190402,Breukelen Midden,WK19040215,0311010000001577,Beatrixstraat,63,,,3621EV,Breukelen,4.999963,52.174341,128510.96,465203.33,"POLYGON ((128506.951 465200.738,128512.822 465198.941,128514.958 465205.922,128509.087 465207.719,128506.951 465200.738))"
