Nederlandse naam,Wetenschappelijke naam,Plantjaar,Leeftijd,Eigenaar,Buurt,Wijk,Boomnummer,X,Y,Lat,Long,Exportdatum
Gewone plataan,Platanus x hispanica,1982,38,Gemeentelijk,Brennerbaan e.o.,Zuid,1896958,137861.064,453225.77,5.137252130997333,52.06705675922649,20201123
Japanse magnolia,Magnolia kobus,2012,8,Gemeentelijk,Adenauerlaan e.o.,Zuidwest,1896962,134414.678,454473.114,5.086916079572857,52.07815052293179,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2005,15,Gemeentelijk,Veldhuizen-noord,Vleuten - De Meern,1896969,129686.239,455257.582,5.0178833089156,52.085005336328024,20201123
Japanse magnolia,Magnolia kobus,2007,13,Gemeentelijk,Elinkwijk,Noordwest,1896983,134049.995,457975.019,5.081381247459788,52.10961167545677,20201123
Gewone plataan,Platanus x hispanica,1982,38,Gemeentelijk,Brennerbaan e.o.,Zuid,1896988,137896.934,453227.84,5.137775144007509,52.06707647246703,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1896998,130534.351,453022.757,5.030416939718655,52.06495705917295,20201123
GeleTreurwilg,Salix x sepulcralis 'Chrysocoma',1980,40,Gemeentelijk,Máximapark Binnenhof,Vleuten - De Meern,1897000,129956.636,456351.827,5.021747899976754,52.09485256812067,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1898124,128597.566,456804.579,5.001880482126074,52.09885869174261,20201123
Schietwilg,Salix alba,1996,24,Gemeentelijk,De Tol,Vleuten - De Meern,1889515,130242.021,457965.208,5.025795237171072,52.109366248528595,20201123
Waterwilg,Salix caprea,1980,40,Gemeentelijk,Rotsoord,Zuid,1889516,136643.879,453916.25,5.119463995966945,52.07322379642831,20201123
Schietwilg,Salix alba,1959,61,Gemeentelijk,"Nieuwe Vaart, Odenvelt",Vleuten - De Meern,1889518,129032.596,458250.639,5.008119092118451,52.111876228418026,20201123
Gewone haagbeuk,Carpinus betulus,1965,55,Gemeentelijk,Wittevrouwen,Noordoost,1889527,137856.992,456788.354,5.137013794505003,52.09907701272821,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2004,16,Gemeentelijk,Terwijde-west,Leidsche Rijn,1889529,131326.891,457993.17,5.0416295562081626,52.10966503600767,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,De Balije,Vleuten - De Meern,1889530,130149.586,454516.267,5.024697253212157,52.0783634633659,20201123
Gewone plataan,Platanus x hispanica,2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1889547,129568.618,455058.177,5.016182152197445,52.08320771939236,20201123
Schietwilg,Salix alba,1988,32,Gemeentelijk,Schildersbuurt,Oost,1889560,138619.975,455507.976,5.14821035429543,52.08759212805531,20201123
Gewone plataan,Platanus x hispanica,1890,130,Gemeentelijk,Wilhelminapark e.o.,Oost,1889568,138143.758,455898.463,5.141242873723341,52.0910875213064,20201123
Schietwilg,Salix alba 'Vitellina',2020,0,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1889573,132826.944,451045.701,5.063977922274487,52.04728384113124,20201123
Ruwe berk,Betula pendula,1970,50,Gemeentelijk,Tuindorp,Noordoost,1890630,137432.894,457606.966,5.130782276527438,52.10642134947898,20201123
Gewone acacia,Robinia pseudoacacia,1960,60,Gemeentelijk,Donaudreef e.o.,Overvecht,1890649,137471.28,458313.212,5.1313062548412995,52.11277025100016,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,Simplonbaan e.o.,Zuid,1890663,137331.044,452006.177,5.129585563630986,52.05607842395958,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2006,14,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1890674,128533.351,456833.031,5.00094112612431,52.099111347522054,20201123
Gewone esdoorn,Acer pseudoplatanus,2010,10,Gemeentelijk,Harpstraat e.o.,Noordwest,1891737,135666.44,456855.81,5.1050408350606675,52.099611145057246,20201123
Hartbladige els,Alnus cordata,1969,51,Gemeentelijk,Wolgadreef e.o.,Overvecht,1926036,137377.818,458784.856,5.129917447513225,52.117006379066915,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Donaudreef e.o.,Overvecht,1926049,137482.362,458222.088,5.131472720852111,52.11195158672128,20201123
Schietwilg,Salix alba,2013,7,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1926051,132228.049,454683.514,5.055005210494973,52.079956009790166,20201123
Gewone plataan,Platanus x hispanica,1940,80,Gemeentelijk,J.P. Coenstraat-west,West,1909534,134834.693,456183.195,5.092941877915722,52.093536066409165,20201123
Gewone acacia,Robinia pseudoacacia,2007,13,Gemeentelijk,Parkrand De Meern,Vleuten - De Meern,1909540,130945.385,455707.989,5.036221762982994,52.089109667091,20201123
Gewone plataan,Platanus x hispanica,1835,185,Gemeentelijk,Nieuwegracht-oost,Binnenstad,1910618,137213.182,455290.963,5.127696033929716,52.08559823573501,20201123
Gewone acacia,Robinia pseudoacacia,2000,20,Gemeentelijk,Park Transwijk e.o.,Zuidwest,1910624,135545.508,454188.478,5.103428016482112,52.075633093662404,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1990,30,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1910656,134165.733,460494.166,5.082916630558976,52.132257825693536,20201123
Zuilvormige plataan,Platanus orientalis 'Minaret',2013,7,Gemeentelijk,Schepenbuurt,West,1910658,134087.648,456767.838,5.082004947407053,52.0987630770618,20201123
Els,Alnus x spaethii,2006,14,Gemeentelijk,Lange Nieuwstraat-zuid,Binnenstad,1910662,136894.394,455156.735,5.123052129817048,52.08438147203308,20201123
Els,Alnus x spaethii,2005,15,Gemeentelijk,Bedrijvengebied De Wetering-noord,Leidsche Rijn,1910668,131218.986,458219.774,5.040038599793673,52.111697094934534,20201123
Gewone esdoorn,Acer pseudoplatanus 'Negenia',1965,55,Gemeentelijk,"Huizingalaan, K.Doormanlaan e.o.",Noordoost,1916338,138038.265,457146.689,5.139641490761752,52.102303289129416,20201123
Ruwe berk,Betula pendula,1965,55,Gemeentelijk,Voordorp,Noordoost,1916344,138227.359,457418.397,5.14238798539601,52.1047511445889,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1990,30,Gemeentelijk,Abstede-oost,Oost,1916358,137540.511,455230.643,5.13247475954341,52.0850664963553,20201123
Hartbladige els,Alnus cordata,1970,50,Gemeentelijk,Kwangodreef e.o.,Overvecht,1917406,136089.999,458950.771,5.111106130935202,52.118455098657,20201123
Schietwilg,Salix alba,2004,16,Gemeentelijk,Vleuterweide-centrum,Vleuten - De Meern,1917416,128968.568,456092.96,5.007349176801471,52.0924803330377,20201123
Schietwilg,Salix alba,1998,22,Gemeentelijk,De Tol,Vleuten - De Meern,1917423,130231.751,458029.101,5.0256406780081715,52.1099400497259,20201123
Gewone plataan,Platanus x hispanica,1960,60,Gemeentelijk,"Hoog Catharijne, Leidseveer, NS",Binnenstad,1917425,136024.255,456113.961,5.110304163754064,52.092955837374014,20201123
Schietwilg,Salix alba,1960,60,Gemeentelijk,Poldergebied Overvecht,Overvecht,1917442,135545.844,460148.605,5.1030928081576175,52.1292022297806,20201123
Witte Himalayaberk,Betula utilis 'Doorenbos',2006,14,Gemeentelijk,De Balije,Vleuten - De Meern,1917444,129896.657,454493.988,5.021009356102089,52.0781518172839,20201123
Gewone acacia,Robinia pseudoacacia,2007,13,Gemeentelijk,Parkrand De Meern,Vleuten - De Meern,1917448,130879.683,455686.4,5.035264647251426,52.08891276965422,20201123
Ruwe berk,Betula pendula,1980,40,Gemeentelijk,Voordorp,Noordoost,1917450,138196.283,457266.136,5.141941905455431,52.10338168993752,20201123
Gewone esdoorn,Acer pseudoplatanus,1903,117,Gemeentelijk,Schaepmanplein e.o.,Noordwest,1918510,134399.543,457627.088,5.086504810981511,52.10649762802483,20201123
Schietwilg,Salix alba,1996,24,Gemeentelijk,De Tol,Vleuten - De Meern,1918520,130211.374,457917.693,5.025351328289284,52.108937818920104,20201123
Treur berk,Betula pendula 'Tristis',1998,22,Gemeentelijk,Wageningseberg e.o.,Zuid,1918533,137325.874,453131.279,5.129451983374215,52.066190666505705,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1965,55,Gemeentelijk,Oog in Al,West,1918541,134398.509,455428.43200000003,5.08662254648273,52.086736257802436,20201123
Schietwilg,Salix alba,1965,55,Gemeentelijk,Poldergebied Overvecht,Overvecht,1918552,137896.229,458373.687,5.137506879210882,52.11332709060185,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1920907,131326.343,454170.087,5.041886926782557,52.07530357039183,20201123
Gewone plataan,Platanus x hispanica,2003,17,Gemeentelijk,Máximapark Binnenhof,Vleuten - De Meern,1920908,130161.908,456590.424,5.024725977136731,52.09700629383217,20201123
Tranenden,Pinus wallichiana,2009,11,Gemeentelijk,Tuinwijk-oost,Noordoost,1921945,137266.969,456994.47000000003,5.128392209040018,52.100910987928195,20201123
Gewone haagbeuk,Carpinus betulus,1999,21,Gemeentelijk,Zamenhofdreef-oost,Overvecht,1921947,136329.353,458583.358,5.1146209395125135,52.11516095410057,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1921951,128830.409,456596.536,5.005294539099127,52.096999888551174,20201123
Witte Himalayaberk,Betula utilis 'Doorenbos',2008,12,Gemeentelijk,De Balije,Vleuten - De Meern,1921955,130105.961,455156.515,5.024014178539682,52.08411598335829,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1985,35,Gemeentelijk,Marco Pololaan e.o.,Zuidwest,1921976,135355.088,453424.985,5.100694393201065,52.068764131007285,20201123
Gewone plataan,Platanus x hispanica,2005,15,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1923042,134345.267,453132.758,5.085984646633693,52.06610088786364,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2009,11,Gemeentelijk,Het Zand-west,Leidsche Rijn,1923050,131183.742,456414.599,5.039650231889582,52.09547090043979,20201123
Gewone haagbeuk,Carpinus betulus,1980,40,Gemeentelijk,Rivierenwijk-zuid,Zuidwest,1923067,136287.913,453012.479,5.114321512729954,52.06508882161699,20201123
Schietwilg,Salix alba,1991,29,Gemeentelijk,Haarrijn,Vleuten - De Meern,1923073,130103.784,458231.019,5.023757919735592,52.11174911586984,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,De Meern-west,Vleuten - De Meern,1923077,130405.406,454118.367,5.0284576335968225,52.07479859539396,20201123
Els,Alnus x spaethii,1980,40,Gemeentelijk,Olympus e.o.,Zuid,1923092,137120.36000000002,452733.961,5.126475688468144,52.06261298616363,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,"Nieuwe Vaart, Odenvelt",Vleuten - De Meern,1924147,128788.466,457563.238,5.004608120455903,52.10568647228142,20201123
Gewone plataan,Platanus x hispanica,2006,14,Gemeentelijk,"Dichterswijk-west, Stadshaven",Zuidwest,1924153,136138.307,454649.775,5.112049361971657,52.07979970998711,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2000,20,Gemeentelijk,Brennerbaan e.o.,Zuid,1925429,137482.723,453532.594,5.131718791271149,52.069802658728214,20201123
Schietwilg,Salix alba,2009,11,Gemeentelijk,De Tuinlanden,Vleuten - De Meern,1925435,128860.16500000001,455734.054,5.005794886067637,52.08924942846254,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1986,34,Gemeentelijk,Zuilen-noord,Noordwest,1925438,133306.37,459352.691,5.070438450305741,52.12196537177403,20201123
Gewone plataan,Platanus x hispanica,2004,16,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1926474,133908.398,453921.003,5.079564963118668,52.07316913813466,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1980,40,Gemeentelijk,Neckardreef-noord,Overvecht,1926485,136404.933,458986.331,5.115702363375623,52.11878538104925,20201123
Gewone plataan,Platanus x hispanica,2005,15,Gemeentelijk,Máximapark Binnenhof,Vleuten - De Meern,1926501,130085.716,456578.779,5.023614933402249,52.09689820654579,20201123
Gewone plataan,Platanus x hispanica,1980,40,Gemeentelijk,Sterrenwijk,Oost,1926508,137408.306,454586.83,5.130579133055489,52.079275746436565,20201123
Gewone acacia,Robinia pseudoacacia,2009,11,Gemeentelijk,Dichterswijk-oost,Zuidwest,1926535,136121.825,455015.097,5.1117887183062996,52.08308264530289,20201123
Gewone plataan,Platanus x hispanica,2004,16,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1926541,134101.801,453562.921,5.082407781894116,52.06995804462775,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1984,36,Gemeentelijk,Landgoederen,Oost,1910000,139044.7,453554.10000000003,5.154498579521085,52.070043126325544,20201123
Ruwe berk,Betula pendula,1985,35,Gemeentelijk,Rijnsweerd-noord,Oost,1910008,139050.48,456498.672,5.154445273051023,52.096509028737955,20201123
Gewone plataan,Platanus x hispanica,1965,55,Gemeentelijk,"Nieuwe Vaart, Odenvelt",Vleuten - De Meern,1910052,129267.818,457721.534,5.011592858112015,52.10713170570931,20201123
Gewone esdoorn,Acer pseudoplatanus,1960,60,Gemeentelijk,Oog in Al,West,1910054,134777.713,455446.115,5.092154105187752,52.086909167005,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2005,15,Gemeentelijk,Veldhuizen-noord,Vleuten - De Meern,1914557,128798.709,455220.394,5.0049376476076075,52.08462981649673,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2002,18,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1914562,128806.333,455116.292,5.005056868242582,52.0836945218517,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1985,35,Gemeentelijk,Rijnsweerd-zuid,Oost,1914565,139034.995,455455.671,5.154268106151542,52.08713412978561,20201123
Hartbladige els,Alnus cordata,1980,40,Gemeentelijk,Olympus e.o.,Zuid,1914569,137299.57,452466.037,5.129102849508051,52.0602106396015,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1989,31,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1915694,138135.939,454129.437,5.141216195803873,52.07518733606494,20201123
Gewone plataan,Platanus x hispanica,2012,8,Gemeentelijk,Rijnsweerd-zuid,Oost,1915700,139261.765,454899.885,5.157602366736382,52.082145229438936,20201123
Gewone plataan,Platanus x hispanica,1995,25,Gemeentelijk,Park Transwijk e.o.,Zuidwest,1915728,135611.892,453641.418,5.104427387688416,52.07071846754222,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1978,42,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1915738,134257.626,459407.364,5.084324931631671,52.122493247068334,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Vogelenbuurt,Noordoost,1915753,136611.455,456518.277,5.118850852118531,52.09660961422395,20201123
Gewone esdoorn,Acer pseudoplatanus,1969,51,Gemeentelijk,Bokkenbuurt,Zuid,1916804,137339.557,453545.993,5.1296300838876725,52.069918544644,20201123
Schietwilg,Salix alba,2012,8,Gemeentelijk,De Hoven,Vleuten - De Meern,1916808,129575.304,456587.309,5.016165711682741,52.096951667972625,20201123
Witte Himalayaberk,Betula utilis 'Doorenbos',2006,14,Gemeentelijk,De Balije,Vleuten - De Meern,1916823,129929.175,454836.873,5.021458512460292,52.081235102858,20201123
Els,Alnus x spaethii,1985,35,Gemeentelijk,Wittevrouwen,Noordoost,1916827,137768.319,456579.463,5.1357302449018585,52.09719675998838,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Bomenbuurt,Noordwest,1921345,135619.599,457241.208,5.104335317138699,52.103073433391216,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Energiecentrale e.o.,West,1921348,132857.655,457343.575,5.064017095677473,52.10388991223833,20201123
Gewone plataan,Platanus x hispanica,1901,119,Gemeentelijk,Wilhelminapark e.o.,Oost,1921351,137957.25,455402.33,5.138546221213298,52.086622591215374,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Reijerscop,Vleuten - De Meern,1921356,130113.599,453908.255,5.024216630277404,52.07289709757065,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1975,45,Gemeentelijk,'t Weer,Vleuten - De Meern,1921358,130965.528,455030.215,5.036563412348894,52.08301878126566,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Havengebied,West,1921368,132536.489,457768.77,5.059301455882546,52.10769857447797,20201123
Hartbladige els,Alnus cordata,1975,45,Gemeentelijk,Zeeheldenbuurt,Noordoost,1921372,137852.972,456809.256,5.136954075073099,52.09926475420429,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2006,14,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1921379,128530.894,456838.179,5.0009048690244695,52.09915749947379,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Brennerbaan e.o.,Zuid,1921385,137583.564,453066.71,5.133213270607215,52.06561847899854,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1990,30,Gemeentelijk,Furkabaan e.o.,Zuid,1922428,138155.796,452166.993,5.141602609398486,52.05754951107026,20201123
Gewone esdoorn,Acer pseudoplatanus,1900,120,Gemeentelijk,Geertebuurt,Binnenstad,1922456,136864.288,454797.319,5.122632003449557,52.08115007161613,20201123
Schietwilg,Salix alba,1989,31,Gemeentelijk,Rijnsweerd-noord,Oost,1922460,138835.062,456475.026,5.151302734068148,52.09629025326347,20201123
Gewone plataan,Platanus x hispanica,1925,95,Gemeentelijk,Lodewijk Napoleonplantsoen e.o.,Oost,1922466,137757.807,454337.096,5.1356901497375995,52.077042131997864,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',1980,40,Gemeentelijk,Harpstraat e.o.,Noordwest,1923534,135650.07,456861.791,5.104801587440273,52.09966432993397,20201123
Hartbladige els,Alnus cordata,1965,55,Gemeentelijk,"Huizingalaan, K.Doormanlaan e.o.",Noordoost,1923546,138250.606,456991.88,5.14274825165762,52.10091833948697,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1970,50,Gemeentelijk,UMC e.o.,Oost,1927008,141057.022,455637.142,5.183762600248544,52.08881977311718,20201123
Enkelbladige acacia,Robinia pseudoacacia 'Unifolia',2003,17,Gemeentelijk,Brennerbaan e.o.,Zuid,1927011,137801.534,453106.10000000003,5.136389989945577,52.06597932256505,20201123
Gewone plataan,Platanus x hispanica,1975,45,Gemeentelijk,"Zamenhofdreef-west, GWC",Overvecht,1927019,135930.365,458513.181,5.108799900546582,52.11451660544631,20201123
Hartbladige els,Alnus cordata,1980,40,Gemeentelijk,Neckardreef-noord,Overvecht,1910484,136422.732,458861.897,5.115969024458161,52.11766757836637,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Bokkenbuurt,Zuid,1910487,137382.877,453519.153,5.130263273650519,52.069678686130516,20201123
Ruwe berk,Betula pendula,1985,35,Gemeentelijk,Klopvaart Vechtzijde,Overvecht,1910491,134860.607,459559.824,5.093120482269031,52.123885816788636,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Wageningseberg e.o.,Zuid,1910507,137414.294,453044.21,5.130745929550201,52.06541090424117,20201123
Gewone acacia,Robinia pseudoacacia,1984,36,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1910520,137999.079,454017.133,5.139225502077136,52.074173767869176,20201123
Gewone acacia,Robinia pseudoacacia,1959,61,Gemeentelijk,Abstede-oost,Oost,1910533,137871.433,455105.997,5.137309020085801,52.0839565144433,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Amazonedreef-zuid,Overvecht,1910539,135534.434,459114.835,5.1029852704008976,52.11991042364638,20201123
Gewone haagbeuk,Carpinus betulus,2007,13,Gemeentelijk,Parkwijk-zuid,Leidsche Rijn,1910545,132969.775,455732.002,5.065757673559875,52.089409729064464,20201123
Gewone plataan,Platanus x hispanica,2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1911579,128837.159,455144.056,5.005504458462795,52.08394551820052,20201123
Zwarte den,Pinus nigra,1938,82,Gemeentelijk,Lodewijk Napoleonplantsoen e.o.,Oost,1911592,137685.98,454179,5.13465043178403,52.075618929486346,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1980,40,Gemeentelijk,Sterrenwijk,Oost,1911624,137383.995,454699.939,5.130218655041723,52.080291593752236,20201123
Schietwilg,Salix alba,2012,8,Gemeentelijk,De Tuinlanden,Vleuten - De Meern,1897521,129674.334,455551.313,5.017687816964915,52.08764481041502,20201123
