FID,fid_bps_ba,id,et_id,fid_bps__1,id_1,et_id_1,etp_type,oid_,fid_2,cnt_fid_2,min_zcoor,max_zcoor,ave_zcoor,near_fid,near_dist,ahn_med,near_regio,verf_ahn,verfh_klas,dist_klas,risc_klas,risc_kla_1,risico,risc_naam,se_anno_cad_data,gdb_geomattr_data,shape
blue_spots_overstromingsrisico.885,44,0,44,2932,0,3391,Original,2895,2932,205,-4.536,-3.702,-4.0332,15471,365.73362215,-4.09,466,-0.45,6,50,56,56,5,very high,,,"LINESTRING (95111.79300000146 440296.6889999993, 95056.89600000158 440282.0769999996, 94898.91600000113 440243.5610000007, 94770.73600000143 440214.0469999984, 94625.29699999839 440181.43400000036)"
blue_spots_overstromingsrisico.886,45,0,45,2716,0,3143,Original,2681,2716,420,5.966,9.004,7.704,15381,6379.23102239,-0.63,6394,6.6,1,10,11,11,1,very small,,,"LINESTRING (96469.49399999902 430940.87900000066, 96484.72700000182 430942.2430000007, 96563.30700000003 430952.5560000017, 96640.26099999994 430965.63500000164, 96716.4140000008 430981.28500000015, 96754.36899999902 430990.0219999999, 96830.24199999869 431009.22300000116, 96906.13100000098 431030.6000000015, 96957.33399999887 431046.4310000017)"
blue_spots_overstromingsrisico.887,45,0,45,2935,0,4006,Original,2898,2935,3920,-1.208,21.591,5.0746,5403,4685.33288426,-1.36,5330,0.15,5,20,25,25,3,moderate,,,"LINESTRING (98239.73900000006 431809.86400000006, 98791.77100000158 432158.59800000116)"
blue_spots_overstromingsrisico.888,45,0,45,3151,0,3851,Original,3112,3151,2360,-0.549,14.917,4.4966,15450,5952.97134395,-1.43,6002,0.88,3,10,13,13,1,very small,,,"LINESTRING (94984.52499999851 431114.8229999989, 95320.96400000155 431052.88699999824, 95476.5009999983 431025.631000001)"
blue_spots_overstromingsrisico.889,45,0,45,3237,0,3748,Original,3198,3237,453,0.697,5.146,2.7502,15450,6322.65104446,-1.43,6376,2.13,2,10,12,12,1,very small,,,"LINESTRING (95476.5009999983 431025.631000001, 95562.22300000116 431010.6099999994, 95737.1799999997 430982.0370000005, 95866.86899999902 430962.8720000014, 95966.24700000137 430950.0949999988, 95970.6259999983 430949.62999999896)"
blue_spots_overstromingsrisico.890,45,0,45,3374,0,3910,Original,3335,3374,845,0.005,7.519,5.3872,5403,5718.08195926,-1.34,5850,1.35,3,10,13,13,1,very small,,,"LINESTRING (97413.01700000092 431248.06500000134, 97436.73800000176 431263.7729999982, 97489.78500000015 431302.69000000134, 97585.2659999989 431375.6409999989, 97628.28400000185 431407.44099999964, 97682.29100000113 431446.01199999824, 97752.8909999989 431494.66000000015, 97819.42300000042 431539.0789999999)"
blue_spots_overstromingsrisico.891,45,0,45,3375,0,3911,Original,3336,3375,587,5.162,8.885,7.4671,15381,6135.94659732,-1.34,6151,6.5,1,10,11,11,1,very small,,,"LINESTRING (96957.33399999887 431046.4310000017, 96981.80900000036 431053.9990000017, 97056.67300000042 431079.26199999824, 97129.77499999851 431106.2250000015, 97199.95199999958 431134.7190000005, 97266.05700000003 431164.60599999875, 97327.30700000003 431195.8509999998, 97356.07400000095 431212.03599999845, 97383.73200000077 431228.6730000004, 97413.01700000092 431248.06500000134)"
blue_spots_overstromingsrisico.892,45,0,45,3376,0,3912,Original,3337,3376,353,3.637,7.126,5.3739,15381,6563.02240275,-0.63,6577,4.27,1,10,11,11,1,very small,,,"LINESTRING (95970.6259999983 430949.62999999896, 96045.67199999839 430941.6460000016, 96112.10500000045 430936.16600000113, 96170.08700000122 430932.79199999943, 96222.49199999869 430930.99500000104, 96317.00499999896 430931.01300000027, 96403.27699999884 430934.9470000006, 96469.49399999902 430940.87900000066)"
blue_spots_overstromingsrisico.893,45,0,45,3641,0,4239,Original,3601,3641,732,-0.497,13.248,5.1196,5403,5265.19507593,-1.34,5599,0.84,3,10,13,13,1,very small,,,"LINESTRING (97819.42300000042 431539.0789999999, 97848.24599999934 431558.3220000006, 97980.05799999833 431644.19299999997, 98164.78299999982 431762.51199999824, 98239.73900000006 431809.86400000006)"
blue_spots_overstromingsrisico.921,49,0,49,3191,0,3693,Original,3152,3191,238,-4.708,-1.028,-3.0969,15346,2118.53049896,-5.65,2148,0.94,3,30,33,33,2,small,,,"LINESTRING (99029.00400000066 441563.8920000009, 98913.15799999982 441482.5560000017, 98853.71599999815 441442.54100000113, 98792.89299999923 441403.12999999896, 98730.39299999923 441364.4609999992, 98665.91800000146 441326.67599999905, 98608.02499999851 441294.7890000008)"
blue_spots_overstromingsrisico.894,46,0,46,1060,0,4341,Original,1035,1060,741,-1.26,8.837,1.1409,15381,2873.09414068,0.32,2888,-1.58,6,30,36,36,4,high,,,"LINESTRING (97610.68400000036 434504.94200000167, 97651.50299999863 434481.5029999986, 97707.10099999979 434446.66699999943, 97757.23000000045 434412.15100000054, 97802.55600000173 434377.61100000143, 97843.68699999899 434342.7019999996, 97881.17100000009 434307.08399999887, 97915.50600000098 434270.43299999833, 97947.14200000092 434232.4470000006, 97976.48200000077 434192.8509999998, 97984.68800000101 434180.44200000167)"
blue_spots_overstromingsrisico.895,46,0,46,1643,0,4292,Original,1615,1643,1506,-0.5206,15.053,7.6179,15381,2730.18334444,0.32,2744,-0.84,6,30,36,36,4,high,,,"LINESTRING (97156.69200000167 434713.3819999993, 97263.18699999899 434670.9820000008, 97358.63899999857 434630.2509999983, 97444.19000000134 434591.12000000104, 97520.8900000006 434553.44000000134, 97589.70100000128 434516.9910000004, 97610.68400000036 434504.94200000167)"
blue_spots_overstromingsrisico.896,46,0,46,2935,0,4006,Original,2898,2935,3920,-1.208,21.591,5.0746,15381,4652.04610206,-1.41,4668,0.2,5,20,25,25,3,moderate,,,"LINESTRING (98519.26999999955 432782.0920000002, 98522.97300000116 432772.65199999884, 98566.2899999991 432666.1979999989, 98614.0850000009 432552.86400000006, 98667.0540000014 432431.4629999995, 98725.98699999973 432300.58999999985, 98791.77100000158 432158.59800000116)"
blue_spots_overstromingsrisico.897,46,0,46,3068,0,4884,Original,3030,3068,473,-0.985,0.866,-0.3972,15381,4162.06895705,-1.41,4178,0.42,4,20,24,24,2,small,,,"LINESTRING (98347.59600000083 433251.62900000066, 98383.24199999869 433146.91099999845, 98447.38699999824 432968.6959999986, 98483.51900000125 432873.21400000155, 98519.26999999955 432782.0920000002)"
blue_spots_overstromingsrisico.898,46,0,46,3952,0,4599,Original,3912,3952,438,-1.055,-0.293,-0.639,15381,3671.44799344,-1.14,3687,0.09,5,20,25,25,3,moderate,,,"LINESTRING (98189.85799999908 433726.0870000012, 98209.06100000069 433670.68400000036, 98327.37999999896 433311.0150000006, 98347.59600000083 433251.62900000066)"
blue_spots_overstromingsrisico.899,46,0,46,4019,0,4683,Original,3978,4019,599,-1.1538,0.875,-0.2556,15381,3200.26335582,-1.14,3216,-0.01,6,20,26,26,4,high,,,"LINESTRING (97984.68800000101 434180.44200000167, 98003.89200000092 434151.3999999985, 98029.69999999925 434107.87999999896, 98054.20300000161 434062.1160000004, 98077.66699999943 434013.9620000012, 98100.33700000122 433963.30999999866, 98122.43499999866 433910.08100000024, 98144.16699999943 433854.22399999946, 98165.72599999979 433795.7120000012, 98189.85799999908 433726.0870000012)"
blue_spots_overstromingsrisico.900,47,0,47,2935,0,4006,Original,2898,2935,3920,-1.208,21.591,5.0746,5403,4250.89422779,-1.33,4998,0.12,5,20,25,25,3,moderate,,,"LINESTRING (99148.24100000039 432586.13800000027, 99118.50499999896 432545.7129999995, 99050.53700000048 432458.5460000001, 98973.8359999992 432365.19999999925, 98887.79199999943 432265.33300000057, 98791.77100000158 432158.59800000116)"
blue_spots_overstromingsrisico.901,47,0,47,3106,0,4509,Original,3067,3106,203,-0.888,1.045,-0.5012,5403,3930.71632882,-1.33,4666,0.44,4,20,24,24,2,small,,,"LINESTRING (99397.96999999881 433017.45899999887, 99395.47399999946 433010.1959999986, 99373.76000000164 432957.26399999857, 99346.85099999979 432900.36300000176, 99314.3200000003 432839.1950000003, 99275.71200000122 432773.45800000057, 99230.54899999872 432702.8429999985, 99178.32299999893 432627.03599999845, 99148.24100000039 432586.13800000027)"
blue_spots_overstromingsrisico.902,47,0,47,4484,0,5234,Original,4443,4484,166,-1.013,-0.57,-0.7846,5402,3867.94462655,-1.12,4207,0.11,5,20,25,25,3,moderate,,,"LINESTRING (99332.09299999848 433484.51900000125, 99352.66200000048 433459.76000000164, 99371.30999999866 433434.48699999973, 99387.97199999914 433408.49500000104, 99402.55600000173 433381.57499999925, 99414.94399999827 433353.5089999996, 99424.99500000104 433324.0720000006, 99432.53700000048 433293.0329999998, 99437.37700000033 433260.1570000015, 99439.29300000146 433225.19900000095, 99438.03799999878 433187.90900000185, 99433.34099999815 433148.0300000012, 99424.90100000054 433105.2989999987, 99412.39600000158 433059.4470000006, 99397.96999999881 433017.45899999887)"
blue_spots_overstromingsrisico.903,48,0,48,2445,0,3280,Original,2411,2445,1769,-0.731,8.422,2.5223,5390,3720.51147198,-0.85,5535,0.12,5,20,25,25,3,moderate,,,"LINESTRING (100425.61300000176 430268.76999999955, 100513.31399999931 430146.52899999917, 100603.52199999988 430023.881000001, 100653.91699999943 429958.04100000113, 100709.07200000063 429888.6460000016, 100770.16800000146 429815.16000000015)"
blue_spots_overstromingsrisico.904,48,0,48,2724,0,3154,Original,2689,2724,411,-0.829,4.615,0.3939,5390,3721.03441758,-0.85,5880,0.02,5,20,25,25,3,moderate,,,"LINESTRING (100125.49399999902 430668.54399999976, 100154.22899999842 430633.6409999989, 100220.01300000027 430549.63699999824, 100322.61400000006 430412.33399999887, 100425.61300000176 430268.76999999955)"
blue_spots_overstromingsrisico.905,48,0,48,2877,0,3330,Original,2840,2877,361,-0.613,0.203,-0.2521,5403,3922.81428051,-1.32,6212,0.71,4,20,24,24,2,small,,,"LINESTRING (99455.27699999884 431410.6279999986, 99551.76700000092 431305.33999999985, 99794.69700000063 431043.3189999983)"
blue_spots_overstromingsrisico.906,48,0,48,2878,0,3331,Original,2841,2878,296,-0.812,0.176,-0.2465,5403,3772.02987508,-0.85,6211,0.04,5,20,25,25,3,moderate,,,"LINESTRING (99794.69700000063 431043.3189999983, 99893.8040000014 430936.4239999987, 99993.47599999979 430825.29199999943, 100057.71400000155 430750.8729999997, 100125.49399999902 430668.54399999976)"
blue_spots_overstromingsrisico.907,48,0,48,2935,0,4006,Original,2898,2935,3920,-1.208,21.591,5.0746,5403,4394.26820598,-1.41,5330,0.2,5,20,25,25,3,moderate,,,"LINESTRING (98791.77100000158 432158.59800000116, 99016.78799999878 431900.62099999934, 99121.48299999908 431782.7179999985)"
blue_spots_overstromingsrisico.908,48,0,48,3026,0,3496,Original,2988,3026,542,-0.666,7.614,1.0546,5403,4138.40870093,-1.32,5768,0.65,4,20,24,24,2,small,,,"LINESTRING (99121.48299999908 431782.7179999985, 99286.89799999818 431596.436999999, 99430.74300000072 431437.3990000002, 99455.27699999884 431410.6279999986)"
blue_spots_overstromingsrisico.909,49,0,49,1252,0,1420,Original,1226,1252,167,-1.035,4.39,2.5198,15287,661.24240841,-5.47,673,4.43,1,40,41,41,1,very small,,,"LINESTRING (104740.55099999905 447431.70800000057, 104752.79600000009 447338.63899999857, 104759.18299999833 447215.8299999982, 104756.07600000128 447114.3759999983, 104747.1559999995 447023.9120000005, 104734.61600000039 446940.6030000001, 104733.4059999995 446934.21400000155)"
blue_spots_overstromingsrisico.910,49,0,49,1335,0,1876,Original,1308,1335,889,-5.304,2.865,-2.3908,15287,724.32872877,-5.16,739,-0.14,6,40,46,46,5,very high,,,"LINESTRING (104565.75400000066 448416.21599999815, 104656.2890000008 447924.48099999875)"
blue_spots_overstromingsrisico.911,49,0,49,1415,0,1604,Original,1387,1415,196,-4.885,-0.733,-3.485,15287,650.321147,-5.47,669,0.59,4,40,44,44,4,high,,,"LINESTRING (104656.2890000008 447924.48099999875, 104676.62999999896 447814, 104729.92599999905 447512.4629999995, 104740.55099999905 447431.70800000057)"
blue_spots_overstromingsrisico.912,49,0,49,2339,0,3494,Original,2305,2339,2653,-6.676,9.136,-0.6785,15471,868.27479756,-5.88,951,-0.8,6,40,46,46,5,very high,,,"LINESTRING (96692.4690000005 440740.4829999991, 96621.11499999836 440723.2969999984, 96068.87700000033 440585.9270000011)"
blue_spots_overstromingsrisico.913,49,0,49,2666,0,3083,Original,2631,2666,249,-4.588,-2.486,-4.0402,15471,1376.72132561,-5.88,1460,1.29,3,30,33,33,2,small,,,"LINESTRING (97179.28000000119 440854.5329999998, 96904.38100000098 440791.52600000054, 96692.4690000005 440740.4829999991)"
blue_spots_overstromingsrisico.914,49,0,49,2715,0,3142,Original,2680,2715,256,-2.778,0.841,0.0505,15271,1779.6755137,-6.01,1852,3.23,1,30,31,31,1,very small,,,"LINESTRING (97666.4299999997 440967.15399999917, 97483.29500000179 440924.21400000155, 97179.28000000119 440854.5329999998)"
blue_spots_overstromingsrisico.915,49,0,49,2771,0,3205,Original,2736,2771,383,-4.1,1.101,-0.0011,15271,1910.99248911,-6.01,1968,1.91,2,30,32,32,1,very small,,,"LINESTRING (98148.41899999976 441099.5720000006, 98141.91099999845 441097.34600000083, 98056.7190000005 441070.46499999985, 97969.51000000164 441044.94200000167, 97880.24599999934 441020.5329999998, 97692.93299999833 440973.3680000007, 97666.4299999997 440967.15399999917)"
blue_spots_overstromingsrisico.916,49,0,49,3108,0,3592,Original,3069,3108,174,-4.753,-3.995,-4.3616,15306,391.16869371,-5.78,400,1.03,3,50,53,53,3,moderate,,,"LINESTRING (100674.76999999955 442696.3929999992, 100633.60500000045 442671.6739999987, 100555.5709999986 442627.5720000006, 100444.52899999917 442567.0029999986, 100367.49300000072 442523.2729999982, 100283.19999999925 442471.86300000176, 100242.57999999821 442445.27699999884)"
blue_spots_overstromingsrisico.917,49,0,49,3109,0,3593,Original,3070,3109,197,-4.558,-3.711,-4.1677,15306,847.26885325,-5.78,855,1.22,3,40,43,43,3,moderate,,,"LINESTRING (100242.57999999821 442445.27699999884, 100189.99799999967 442410.86100000143, 100088.80299999937 442340.91000000015, 99982.03200000152 442264.3530000001, 99834.85500000045 442156.0080000013)"
blue_spots_overstromingsrisico.918,49,0,49,3153,0,3649,Original,3114,3153,179,-8.693,-4.234,-6.5616,15305,0,-5.78,0,-2.91,6,60,66,66,5,very high,,,"LINESTRING (101090.31399999931 442974.1970000006, 101078.6259999983 442965.73900000006, 100967.77299999818 442887.48000000045, 100862.5709999986 442815.65399999917, 100764.69900000095 442751.6649999991, 100718.88599999994 442722.8839999996, 100674.76999999955 442696.3929999992)"
blue_spots_overstromingsrisico.919,49,0,49,3154,0,3650,Original,3115,3154,481,-5.66,0.873,-1.977,15271,2037.64158084,-5.65,2106,-0.01,6,30,36,36,4,high,,,"LINESTRING (98608.02499999851 441294.7890000008, 98599.17700000107 441289.91600000113, 98529.90900000185 441254.31599999964, 98457.90799999982 441220.0009999983, 98383.05099999905 441187.0780000016, 98305.33399999887 441155.6330000013, 98224.87700000033 441125.7190000005, 98148.41899999976 441099.5720000006)"
blue_spots_overstromingsrisico.920,49,0,49,3190,0,3692,Original,3151,3190,121,-8.115,-4.397,-5.4172,15305,64.92174624,-5.53,67,-2.59,6,60,66,66,5,very high,,,"LINESTRING (101492.55000000075 443271.1739999987, 101368.26799999923 443177.88899999857, 101193.29399999976 443048.72300000116, 101090.31399999931 442974.1970000006)"
blue_spots_overstromingsrisico.922,49,0,49,3192,0,3694,Original,3153,3192,116,-4.71,-4.218,-4.4512,15481,1797.07631829,-5.51,1804,0.8,3,30,33,33,2,small,,,"LINESTRING (99432.19399999827 441859.58900000155, 99142.41899999976 441646.2710000016, 99029.00800000131 441563.89499999955, 99029.00400000066 441563.8920000009)"
blue_spots_overstromingsrisico.923,49,0,49,3239,0,3750,Original,3200,3239,134,-4.748,-3.813,-4.3634,15306,1318.00319461,-5.51,1327,0.76,3,30,33,33,2,small,,,"LINESTRING (99834.85500000045 442156.0080000013, 99432.19399999827 441859.58900000155)"
blue_spots_overstromingsrisico.924,49,0,49,3326,0,3854,Original,3287,3326,168,-5.095,-4.491,-4.7777,15305,507.3807864,-5.53,517,0.44,4,40,44,44,4,high,,,"LINESTRING (101879.28000000119 443587.5399999991, 101857.42700000107 443566.0560000017, 101822.67100000009 443534.2179999985, 101784.01900000125 443500.4120000005, 101741.51799999923 443464.7259999998, 101646.03700000048 443388.2969999984, 101539.56399999931 443306.4629999995, 101492.55000000075 443271.1739999987)"
blue_spots_overstromingsrisico.925,49,0,49,3377,0,3913,Original,3338,3377,501,-5.112,-1.227,-4.0397,15300,976.61527817,-5.73,991,0.62,4,40,44,44,4,high,,,"LINESTRING (102649.56700000167 444221.6479999982, 102593.58399999887 444176.43299999833, 102495.85300000012 444101.1469999999, 102441.58300000057 444057.9230000004, 102344.63199999928 443974.56799999997, 102295.25 443933.6959999986, 102260.57499999925 443907.70899999887)"
blue_spots_overstromingsrisico.926,49,0,49,3378,0,3914,Original,3339,3378,575,-5.348,-0.2446,-2.9141,15305,969.74174475,-5.53,978,0.18,5,40,45,45,5,very high,,,"LINESTRING (102260.57499999925 443907.70899999887, 102243.22199999914 443894.7039999999, 102112.6559999995 443806.9360000007, 102088.98800000176 443790.0450000018, 102066.5390000008 443772.8590000011, 102045.20399999991 443755.12000000104, 102004.63699999824 443716.9690000005, 101916.07899999991 443623.7190000005, 101879.28000000119 443587.5399999991)"
blue_spots_overstromingsrisico.927,49,0,49,3414,0,3961,Original,3374,3414,115,-4.521,-3.746,-4.1975,15300,1089.23581118,-5.73,1104,1.21,3,30,33,33,2,small,,,"LINESTRING (103017.65199999884 444559.7670000009, 102961.06799999997 444504.08100000024, 102857.55799999833 444405.22399999946, 102808.02499999851 444359.23900000006, 102760.38500000164 444316.125, 102671.85599999875 444239.6499999985, 102649.56700000167 444221.6479999982)"
blue_spots_overstromingsrisico.928,49,0,49,3448,0,4007,Original,3408,3448,100,-4.47,-4.032,-4.2607,15300,1594.09521291,-5.7,1611,1.23,3,30,33,33,2,small,,,"LINESTRING (103727.77299999818 445263.8420000002, 103373.27699999884 444911.2340000011)"
blue_spots_overstromingsrisico.929,49,0,49,3449,0,4008,Original,3409,3449,86,-4.489,-4.107,-4.3483,15300,1379.22351803,-6.01,1404,1.52,2,30,32,32,1,very small,,,"LINESTRING (103373.27699999884 444911.2340000011, 103232.57499999925 444771.2809999995, 103017.65199999884 444559.7670000009)"
blue_spots_overstromingsrisico.930,49,0,49,3489,0,4055,Original,3449,3489,137,-4.635,-4.207,-4.4625,15299,1753.02546984,-5.7,1774,1.07,3,30,33,33,2,small,,,"LINESTRING (104081.07600000128 445617.6400000006, 103942.33399999887 445477.26099999994, 103727.77299999818 445263.8420000002)"
blue_spots_overstromingsrisico.931,49,0,49,3528,0,4103,Original,3488,3528,322,-5.235,0.045,-3.0731,15295,1747.25875722,-5.59,1770,0.35,4,30,34,34,3,moderate,,,"LINESTRING (104408.76799999923 445994.4200000018, 104402.65199999884 445985.19000000134, 104373.81599999964 445945.0379999988, 104342.28599999845 445904.17599999905, 104307.95699999854 445862.3440000005, 104270.78299999982 445819.29199999943, 104188.08999999985 445728.7989999987, 104095.3599999994 445632.0920000002, 104081.07600000128 445617.6400000006)"
