OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Area,Shape__Length
751,2015/03/19 11:13:00+00,G0363,Amsterdam,bestaand,0,muur,35.635,283,,35.635084,174.949842521595
752,2005/12/23 20:21:13+00,G0363,Amsterdam,bestaand,0,muur,0.939,283,,0.9388825,5.04559108157102
753,2005/12/23 20:21:13+00,G0363,Amsterdam,bestaand,0,muur,0.256,283,,0.256312,2.21040410283435
754,2005/12/23 21:23:31+00,G0363,Amsterdam,bestaand,0,muur,0.684,283,,0.6840295,4.61105538712262
755,2007/01/23 15:47:34+00,G0363,Amsterdam,bestaand,0,muur,0.177,283,,0.1773295,1.71496355364691
756,2005/12/23 21:53:22+00,G0363,Amsterdam,bestaand,1,muur,0.786,283,,0.786403,4.75701031547224
757,2008/08/05 08:41:34+00,G0363,Amsterdam,bestaand,1,muur,5.973,283,,5.972681,24.4747833417688
758,2014/01/23 09:09:22+00,G0363,Amsterdam,bestaand,0,kademuur,4.957,283,,4.956260965,29.0425012462833
759,2009/09/03 16:16:34+00,G0363,Amsterdam,bestaand,0,muur,3.608,283,,3.608243,42.1014006283431
760,2005/12/23 21:47:36+00,G0363,Amsterdam,bestaand,0,kademuur,4.513,283,,4.5130855,20.256752015243
761,2020/05/08 11:05:38+00,G0363,Amsterdam,bestaand,1,muur,3.653,283,,3.65383373,30.7671487911718
762,2007/01/23 15:47:34+00,G0363,Amsterdam,bestaand,0,muur,0.189,283,,0.189403,1.7828669210062
763,2005/12/23 21:23:29+00,G0363,Amsterdam,bestaand,0,kademuur,14.94,283,,14.938290905,56.969064029436
764,2005/12/23 21:46:50+00,G0363,Amsterdam,bestaand,0,muur,7.037,283,,7.0369745,11.0383493520977
765,2005/12/23 15:59:58+00,G0363,Amsterdam,bestaand,0,muur,0.408,283,,0.4084335,2.95825318251938
766,2005/12/23 16:04:26+00,G0363,Amsterdam,bestaand,0,muur,5.061,283,,5.060553,15.3117229613322
767,2005/12/23 21:40:18+00,G0363,Amsterdam,bestaand,0,muur,0.128,283,,0.1279815,1.4311358075145
768,2005/12/23 21:41:56+00,G0363,Amsterdam,bestaand,0,muur,5.17,283,,5.169570795,18.0752193455212
769,2005/12/23 21:41:53+00,G0363,Amsterdam,bestaand,0,muur,0.51,283,,0.5095501,2.74416119665057
770,2005/12/23 21:41:53+00,G0363,Amsterdam,bestaand,0,muur,0.356,283,,0.35528862,2.57600825216848
771,2005/12/23 21:41:56+00,G0363,Amsterdam,bestaand,0,muur,0.533,283,,0.533177,4.55355368598088
772,2014/10/14 15:01:46+00,G0363,Amsterdam,bestaand,0,muur,66.629,283,,66.628755,130.107782034692
773,2020/05/08 11:05:38+00,G0363,Amsterdam,bestaand,0,muur,1.057,283,,1.056705,6.6162831008856
774,2005/12/23 21:35:11+00,G0363,Amsterdam,bestaand,0,muur,5.584,283,,5.58320835,19.9751803369443
775,2009/05/26 14:52:20+00,G0363,Amsterdam,bestaand,0,kademuur,33.799,283,,33.790271595,135.525387106196
776,2009/08/14 09:44:42+00,G0363,Amsterdam,bestaand,0,muur,3.459,283,,3.4591445,13.3252134928372
777,2008/09/03 11:40:51+00,G0363,Amsterdam,bestaand,1,muur,4.904,283,,4.904311,28.7602690849651
778,2005/12/23 22:22:37+00,G0363,Amsterdam,bestaand,1,muur,0.174,283,,0.174106,1.89552460518252
779,2018/06/10 13:27:49+00,G0363,Amsterdam,bestaand,0,muur,9.816,283,,9.8159675,40.545650636043
780,2018/06/10 13:27:49+00,G0363,Amsterdam,bestaand,0,muur,3.41,283,,3.410043,20.1977055196093
781,2018/06/10 13:27:49+00,G0363,Amsterdam,bestaand,0,muur,2.978,283,,2.9783365,23.0219915736553
782,2021/01/14 10:04:04+00,G0363,Amsterdam,bestaand,0,muur,4.477,283,,4.4771045,27.7187685093501
783,2016/03/02 13:47:29+00,P0031,Limburg,bestaand,0,muur,0.949,283,,0.949263,5.7600982321593
784,2016/03/14 01:00:20+00,P0031,Limburg,bestaand,0,muur,1.277,283,,1.2768675,6.10653672597544
785,2016/01/19 14:19:37+00,G0986,Voerendaal,bestaand,0,muur,21.098,283,,21.0979595,85.3664166792748
786,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,3.942,283,,3.942372,18.2027708508775
787,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,5.03,283,,5.029887,28.4916554484563
788,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,7,283,,7.000452,41.128616799545
789,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,6.829,283,,6.828925,25.1720012009285
790,2006/07/04 14:10:17+00,G0363,Amsterdam,bestaand,0,muur,4.718,283,,4.711075595,38.1981151396277
791,2005/12/23 17:29:10+00,G0363,Amsterdam,bestaand,0,muur,0.939,283,,0.9385865,5.2552307271749
792,2005/12/23 16:17:13+00,G0363,Amsterdam,bestaand,0,muur,14.245,283,,14.245208,67.1537319364534
793,2014/02/10 13:33:32+00,G0363,Amsterdam,bestaand,0,muur,0.772,283,,0.772157625,5.07512344086445
794,2008/04/01 14:08:47+00,G0363,Amsterdam,bestaand,1,muur,16.771,283,,16.770741,56.1619416457116
795,2005/12/23 22:12:30+00,G0363,Amsterdam,bestaand,1,muur,1.767,283,,1.7666145,8.07228717539872
796,2005/12/23 17:26:46+00,G0363,Amsterdam,bestaand,0,muur,0.516,283,,0.5161475,2.99316102056054
797,2005/12/23 17:26:58+00,G0363,Amsterdam,bestaand,0,kademuur,8.916,283,,8.915664,71.6943101611228
798,2014/03/12 14:34:13+00,G0363,Amsterdam,bestaand,0,kademuur,71.014,283,,71.040941845,285.25639434855
799,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,2.059,283,,2.059436,18.0844450603458
800,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,1.721,283,,1.721398,16.7945588512835
801,2016/09/19 12:25:12+00,G0503,Delft,bestaand,0,muur,28.581,283,,28.579749135,266.92718876142
802,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,1.075,283,,1.074792,10.2122695502426
803,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,2.677,283,,2.6767365,25.9715920044169
804,2011/12/02 13:18:31+00,G0363,Amsterdam,bestaand,0,muur,2.41,283,,2.409809,15.6321831243597
805,2008/09/24 10:46:45+00,G0363,Amsterdam,bestaand,0,muur,0.331,283,,0.33015749,2.03754944091628
806,2008/09/23 13:01:07+00,G0363,Amsterdam,bestaand,0,muur,1.294,283,,1.293991,5.28069768197738
807,2005/12/23 17:32:55+00,G0363,Amsterdam,bestaand,0,muur,2.801,283,,2.800992,9.22037276326301
808,2019/10/04 15:34:20+00,G0363,Amsterdam,bestaand,1,muur,442.471,283,,442.471462,1507.40192949464
809,2015/04/23 16:33:01+00,G0363,Amsterdam,bestaand,0,muur,3.042,283,,3.042445,11.1522858772874
810,2005/12/23 17:34:31+00,G0363,Amsterdam,bestaand,0,muur,2.029,283,,2.028884,11.0495881826542
811,2008/09/23 13:01:07+00,G0363,Amsterdam,bestaand,0,muur,2.508,283,,2.5082995,9.10693649459795
812,2011/07/13 08:21:10+00,G0599,Rotterdam,bestaand,0,muur,30.587,283,,30.587302,204.13567328496
813,2011/08/19 12:11:28+00,G0599,Rotterdam,bestaand,0,muur,0.604,283,,0.603786,6.42830283523845
814,2017/07/28 08:33:36+00,G0599,Rotterdam,bestaand,0,muur,4.041,283,,4.040795,40.4885153921751
815,2011/07/12 10:59:54+00,G0599,Rotterdam,bestaand,0,muur,5.25,283,,5.24985,36.5785787920389
816,2011/08/26 12:49:52+00,G0599,Rotterdam,bestaand,0,muur,9.423,283,,9.427398755,52.910915140098
817,2011/06/01 14:26:59+00,G0599,Rotterdam,bestaand,0,muur,2.201,283,,2.20071,6.21473741695159
818,2011/10/27 09:25:11+00,G0599,Rotterdam,bestaand,0,muur,4.478,283,,4.47801,25.704270904019
819,2020/12/09 12:18:25+00,G0599,Rotterdam,bestaand,0,muur,1.461,283,,1.46057,15.8145874254535
820,2014/10/22 09:29:02+00,G0599,Rotterdam,bestaand,0,muur,2.783,283,,2.783075,9.12635589413184
821,2018/09/06 10:48:36+00,G0453,Velsen,bestaand,0,muur,81.014,283,,81.01361,204.169216907288
822,2019/01/31 11:12:24+00,G0599,Rotterdam,bestaand,0,kademuur,15.967,283,,15.9670985,66.2036456726004
823,2014/07/30 11:27:28+00,G0599,Rotterdam,bestaand,0,muur,9.567,283,,9.566955,35.5052533476812
824,2014/03/05 11:01:41+00,G0599,Rotterdam,bestaand,0,muur,2.058,283,,2.057979,6.96945321109058
825,2018/09/06 10:48:36+00,G0453,Velsen,bestaand,0,muur,11.58,283,,11.580041,46.5529260560197
826,2014/07/10 09:26:36+00,G0599,Rotterdam,bestaand,0,muur,1.473,283,,1.473402,15.8407221010271
827,2014/10/21 12:40:23+00,G0599,Rotterdam,bestaand,0,kademuur,4.215,283,,4.2153275,18.2790187659538
828,2014/06/23 14:17:35+00,G0599,Rotterdam,bestaand,0,muur,50.017,283,,50.01662583,227.791505439196
829,2015/12/08 11:39:59+00,G0599,Rotterdam,bestaand,0,muur,0.39,283,,0.38965,2.52883747648642
830,2017/02/15 12:15:01+00,G0599,Rotterdam,bestaand,0,muur,36.328,283,,36.3286747,171.667311366741
831,2014/07/30 09:52:20+00,G0599,Rotterdam,bestaand,0,muur,1.152,283,,1.152231275,6.27815275790189
832,2016/02/23 14:14:47+00,P0026,Utrecht,bestaand,0,muur,3.042,283,,3.0421765,29.6613931315483
833,2016/06/01 08:50:34+00,P0026,Utrecht,bestaand,0,muur,2.262,283,,2.261639,25.2767668878177
834,2016/02/23 14:14:47+00,P0026,Utrecht,bestaand,0,muur,2.561,283,,2.560824,25.3987343092716
835,2016/02/23 14:14:47+00,P0026,Utrecht,bestaand,0,muur,3.73,283,,3.7302615,25.2225422406962
836,2017/06/15 10:49:13+00,P0026,Utrecht,bestaand,0,muur,1.015,283,,1.0146705,7.78311749556198
837,2016/02/23 14:14:47+00,P0026,Utrecht,bestaand,0,muur,0.33,283,,0.330497,2.30033354241949
838,2016/02/23 14:14:47+00,P0026,Utrecht,bestaand,0,muur,0.098,283,,0.0975895,1.25029103796422
839,2016/02/23 14:14:47+00,P0026,Utrecht,bestaand,0,muur,6.499,283,,6.4990735,41.6034502573975
840,2020/11/19 22:56:50+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,52.952,283,,52.9519125,380.469702418583
841,2020/11/19 23:03:36+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,3.217,283,,3.21662,64.351804660704
842,2020/11/19 23:09:19+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,26.648,283,,26.6483845,61.4455178523527
843,2020/11/19 23:13:03+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,30.332,283,,30.3324635,58.7804414138517
844,2020/04/03 15:23:47+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,25.781,283,,25.7805545,145.273126246402
845,2009/09/03 16:16:34+00,G0363,Amsterdam,bestaand,0,kademuur,19.443,283,,19.4431985,65.5906363744042
846,2009/09/03 16:16:34+00,G0363,Amsterdam,bestaand,0,muur,1.838,283,,1.837611,7.35425617322334
847,2005/12/23 20:24:02+00,G0363,Amsterdam,bestaand,0,muur,0.209,283,,0.2092415,1.83836889910907
848,2011/11/03 18:04:11+00,G0363,Amsterdam,bestaand,0,muur,28.482,283,,28.4816545,164.987252869508
849,2005/12/23 21:44:23+00,G0363,Amsterdam,bestaand,0,muur,9.633,283,,9.632511,65.0284097447091
850,2021/04/01 17:51:27+00,G0437,Ouder-Amstel,bestaand,0,muur,33.553,283,,33.5526585,170.925743954297
851,2017/01/14 14:34:48+00,G0437,Ouder-Amstel,bestaand,0,kademuur,7.507,283,,7.507361,33.5002829233343
852,2017/01/14 14:34:48+00,G0437,Ouder-Amstel,bestaand,0,kademuur,4.64,283,,4.639853,21.0790458678772
853,2017/01/14 14:34:48+00,G0437,Ouder-Amstel,bestaand,0,kademuur,4.719,283,,4.718644,20.8426862040396
854,2014/09/25 08:45:57+00,G0437,Ouder-Amstel,bestaand,0,kademuur,2.423,283,,2.4229925,8.4514972603976
855,2014/09/25 08:45:57+00,G0437,Ouder-Amstel,bestaand,0,kademuur,3.93,283,,3.929889,12.8947990160726
856,2014/11/27 08:30:55+00,G0437,Ouder-Amstel,bestaand,0,muur,0.438,283,,0.437892,5.58360099659732
857,2017/01/14 14:34:48+00,G0437,Ouder-Amstel,bestaand,0,kademuur,3.286,283,,3.28576,13.7529033433892
858,2010/01/15 12:06:21+00,G0599,Rotterdam,bestaand,0,muur,3.992,283,,3.99235,15.0197731209045
859,2018/01/25 11:32:03+00,G0599,Rotterdam,bestaand,0,muur,3.457,283,,3.4569,21.3165886013973
860,2014/06/10 08:41:14+00,G0599,Rotterdam,bestaand,0,muur,16.128,283,,16.12821,60.3775427823966
861,2017/03/21 12:48:01+00,G0599,Rotterdam,bestaand,0,muur,16.928,283,,16.9280405,77.1878528005646
862,2021/02/09 08:34:33+00,G0599,Rotterdam,bestaand,0,muur,3.949,283,,3.948658,14.9601272767773
863,2022/10/31 09:37:13+00,G0599,Rotterdam,bestaand,0,muur,4.254,283,,4.25412,25.2867545504098
864,2014/11/10 10:03:29+00,G0599,Rotterdam,bestaand,0,muur,8.864,283,,8.864499,82.9401008271994
865,2016/01/21 13:34:04+00,G0599,Rotterdam,bestaand,0,muur,0.977,283,,0.977286,6.90578474422403
866,2016/02/17 15:25:32+00,G0599,Rotterdam,bestaand,0,muur,3.403,283,,3.4033335,15.4146768949479
867,2016/04/10 11:23:12+00,G0518,'s-Gravenhage,bestaand,0,muur,2.411,283,,2.410806,12.5331737542771
868,2016/04/10 11:23:12+00,G0518,'s-Gravenhage,bestaand,0,muur,3.911,283,,3.9108515,17.1595108607707
869,2016/04/10 11:23:12+00,G0518,'s-Gravenhage,bestaand,0,muur,5.845,283,,5.845129,23.3079292317541
870,2016/03/03 11:23:42+00,G0327,Leusden,bestaand,0,muur,2.551,283,,2.550941,15.12677022279
871,2019/08/15 15:47:35+00,G0014,Groningen,bestaand,0,muur,5.251,283,,5.250522,50.4696578868479
872,2015/09/16 12:38:57+00,P0027,Noord-Holland,bestaand,1,muur,9.388,283,,9.387908,63.7927364668921
873,2017/10/05 19:13:29+00,P0027,Noord-Holland,bestaand,0,muur,0.216,283,,0.2164545,1.86065530981987
874,2015/09/16 12:38:57+00,P0027,Noord-Holland,bestaand,0,muur,1.036,283,,1.035641,7.50898874094469
875,2015/09/16 12:38:57+00,P0027,Noord-Holland,bestaand,1,muur,12.955,283,,12.955367,65.5632857760645
876,2019/09/27 11:29:52+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,78.845,283,,78.844864,254.310184076683
877,2020/04/20 11:42:25+00,P0027,Noord-Holland,bestaand,0,muur,15.448,283,,15.448301,49.6295326560793
878,2015/11/16 16:03:58+00,P0027,Noord-Holland,bestaand,0,muur,1.135,283,,1.134549,9.1766067546109
879,2015/09/16 12:38:57+00,P0027,Noord-Holland,bestaand,0,muur,1.221,283,,1.2205395,8.7148438849983
880,2015/09/16 12:38:57+00,P0027,Noord-Holland,bestaand,1,muur,9.646,283,,9.646398,64.7437531971951
881,2015/12/23 10:44:02+00,P0027,Noord-Holland,bestaand,0,muur,0.438,283,,0.438148,2.68304658877805
882,2015/11/16 16:03:58+00,P0027,Noord-Holland,bestaand,0,muur,0.539,283,,0.539417,9.29214560353885
883,2015/09/16 12:38:57+00,P0027,Noord-Holland,bestaand,0,muur,1.08,283,,1.0799135,7.82113230442151
884,2018/06/11 08:21:25+00,P0026,Utrecht,bestaand,0,muur,1.022,283,,1.0221336,7.36153808159508
885,2020/05/13 11:55:11+00,G0344,Utrecht,bestaand,0,kademuur,109.968,283,,109.9680375,412.87286078414
886,2020/12/28 16:16:22+00,P0026,Utrecht,bestaand,0,muur,7.366,283,,7.3662995,30.2376968127657
887,2022/07/29 10:09:28+00,G0344,Utrecht,bestaand,0,kademuur,43.458,283,,43.45797,318.192933551917
888,2016/09/02 11:49:40+00,G0383,Castricum,bestaand,0,muur,7.223,283,,7.2230605,31.4963067448962
889,2016/03/15 12:02:49+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,kademuur,108.221,283,,108.220544,511.024013523288
890,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.32,283,,0.320232,6.03941295272934
891,2019/04/15 10:49:11+00,G0546,Leiden,bestaand,1,muur,1.11,283,,1.1095125,7.55055814577835
892,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,1.007,283,,1.006505,10.3495874558491
893,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,1,283,,1.000305,10.288565495576
894,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.307,283,,0.306565,3.22123206790217
895,2022/10/19 11:54:13+00,P0026,Utrecht,bestaand,0,muur,38.597,283,,38.59097298,212.569935927668
896,2022/10/19 11:54:13+00,P0026,Utrecht,bestaand,0,muur,39.198,283,,39.14725223,213.062501195963
897,2019/07/15 10:27:13+00,P0026,Utrecht,bestaand,0,muur,30.521,283,,30.5209045,126.900663041349
898,2016/04/15 08:02:34+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,kademuur,91.61,283,,91.609553,335.53217830545
899,2016/04/15 08:02:34+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,kademuur,81.165,283,,81.16463,302.428261502133
900,2016/04/15 08:02:34+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,kademuur,651.779,283,,651.779297,668.259732866787
901,2016/04/15 08:02:34+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,kademuur,54.419,283,,54.4193395,201.102285801881
902,2016/03/03 11:16:25+00,W0662,Waterschap Vallei en Veluwe,bestaand,0,kademuur,1.779,283,,1.7786075,21.4258483722329
903,2017/02/13 10:49:42+00,W0662,Waterschap Vallei en Veluwe,bestaand,0,kademuur,1.731,283,,1.731195,21.3161824790824
904,2021/08/24 10:47:41+00,W0662,Waterschap Vallei en Veluwe,bestaand,0,kademuur,2.704,283,,2.704092,20.6479240147811
905,2020/10/29 07:26:26+00,G0327,Leusden,bestaand,0,muur,2.087,283,,2.0869805,20.3594423822073
906,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.936,283,,0.93586,8.93577379593909
907,2019/04/08 14:04:32+00,G0503,Delft,bestaand,0,muur,0.446,283,,0.446086,7.98008588234026
908,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.486,283,,0.4856125,2.78743681542749
909,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,1.205,283,,1.204866,11.3948567147462
910,2018/09/12 10:16:48+00,G0503,Delft,bestaand,0,muur,2.606,283,,2.605622,12.8573838376097
911,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,3.189,283,,3.189279,18.4231437074282
912,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.355,283,,0.354799,3.34787584268708
913,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,2.417,283,,2.416653,48.6415314333856
914,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.331,283,,0.331015,3.57403116639712
915,2021/06/14 15:45:39+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,muur,11.868,283,,11.8677845,47.2668085802673
916,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,1.243,283,,1.242626,9.74157336903075
917,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.435,283,,0.4354605,4.56818113276354
918,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,1.695,283,,1.69506146,15.229810206472
919,2016/03/15 12:02:49+00,G0503,Delft,bestaand,0,muur,0.254,283,,0.2536255,4.78941100392422
920,2016/03/15 08:39:32+00,G0503,Delft,bestaand,0,muur,3.581,283,,3.5805445,22.6671054184121
921,2016/03/15 08:39:32+00,G0503,Delft,bestaand,0,muur,3.965,283,,3.9648205,21.7465546634316
922,2016/03/15 08:39:32+00,G0503,Delft,bestaand,0,muur,3.689,283,,3.688874,18.0208915874776
923,2016/03/15 12:02:49+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,kademuur,3.49,283,,3.4904035,14.8108653790585
924,2016/03/15 12:02:49+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,kademuur,19.038,283,,19.037743,91.2992119797945
925,2018/05/03 10:54:00+00,G0503,Delft,bestaand,1,muur,1.901,283,,1.901221,9.87575162169794
926,2020/07/14 14:42:08+00,G0479,Zaanstad,bestaand,0,muur,42.338,283,,42.338029,148.435813645974
927,2016/02/03 00:00:00+00,G0420,Medemblik,bestaand,0,muur,9.832,283,,9.8322625,32.0379893102776
928,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,0,kademuur,9.26,283,,9.2601995,45.8831574744697
929,2016/03/03 11:23:33+00,G0327,Leusden,bestaand,0,muur,4.317,283,,4.316615,13.7209156553303
930,2016/03/03 11:22:53+00,G0327,Leusden,bestaand,0,muur,7.02,283,,7.0201665,17.4671627312249
931,2020/10/13 08:18:00+00,G0327,Leusden,bestaand,0,muur,0.583,283,,0.582515,6.23534363662569
932,2016/03/03 11:23:41+00,G0327,Leusden,bestaand,0,muur,2.632,283,,2.6321805,12.8451228508518
933,2016/03/03 11:23:41+00,G0327,Leusden,bestaand,0,muur,2.625,283,,2.624797,12.8057850528367
934,2016/03/03 11:23:42+00,G0327,Leusden,bestaand,0,muur,2.524,283,,2.524342,12.7872811951851
935,2016/03/03 11:23:41+00,G0327,Leusden,bestaand,0,muur,2.64,283,,2.640244,12.8679417558946
936,2016/03/03 11:23:43+00,G0327,Leusden,bestaand,0,muur,2.205,283,,2.204699,11.3383012470174
937,2016/03/03 11:23:49+00,G0327,Leusden,bestaand,0,muur,0.595,283,,0.595021,6.35544684960154
938,2016/03/03 11:23:40+00,G0327,Leusden,bestaand,0,muur,2.919,283,,2.918685,14.158015700581
939,2020/10/13 08:18:00+00,G0327,Leusden,bestaand,0,muur,2.608,283,,2.6081065,12.7525976517228
940,2016/03/03 11:23:41+00,G0327,Leusden,bestaand,0,muur,2.766,283,,2.766231,14.0157802603925
941,2019/12/17 09:17:53+00,G0344,Utrecht,bestaand,0,kademuur,5.133,283,,5.133494,51.7437154202418
942,2019/12/17 09:18:13+00,G0344,Utrecht,bestaand,0,muur,2.832,283,,2.8316235,27.3774588311895
943,2015/08/31 07:47:31+00,P0027,Noord-Holland,bestaand,1,muur,47.106,283,,47.10561,124.70575138711
944,2015/08/31 07:47:31+00,P0027,Noord-Holland,bestaand,1,muur,48.916,283,,48.915915,124.680794860194
945,2019/12/17 09:18:03+00,G0344,Utrecht,bestaand,0,muur,0.137,283,,0.136701,1.49787137109004
946,2019/12/17 09:17:48+00,G0344,Utrecht,bestaand,0,muur,3.514,283,,3.51411,22.5926857951796
947,2019/12/17 09:18:12+00,G0344,Utrecht,bestaand,0,muur,0.511,283,,0.511297,5.28619372229044
948,2019/12/17 09:17:53+00,G0344,Utrecht,bestaand,1,muur,1.777,283,,1.7768155,11.2260242818827
949,2018/06/21 10:42:00+00,P0031,Limburg,bestaand,0,muur,8.686,283,,8.6857445,66.8515582191671
950,2016/04/12 11:24:00+00,P0031,Limburg,bestaand,0,muur,2.948,283,,2.9483555,7.23176112778209
951,2020/11/19 22:47:12+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,128.722,283,,128.7224535,364.637117423311
952,2020/11/19 23:08:55+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,83.832,283,,83.8321255,258.568551497048
953,2016/04/19 07:50:45+00,G0505,Dordrecht,bestaand,0,muur,20.104,283,,20.103936,92.2140033851272
954,2016/04/19 07:50:45+00,G0505,Dordrecht,bestaand,0,muur,1.375,283,,1.37501,9.76389744065924
955,2017/06/12 12:04:18+00,G0546,Leiden,bestaand,0,muur,0.327,283,,0.3270285,5.15725843169375
956,2017/06/12 12:04:18+00,G0546,Leiden,bestaand,0,muur,0.156,283,,0.156155,3.48109680949855
957,2017/06/12 12:04:18+00,G0546,Leiden,bestaand,0,muur,0.376,283,,0.3756375,2.48867462365684
958,2017/06/12 12:04:18+00,G0546,Leiden,bestaand,0,muur,0.145,283,,0.144803,3.50172736488797
959,2022/03/09 09:34:59+00,G0363,Amsterdam,bestaand,0,kademuur,81.5,283,,81.4995365,252.417689586161
960,2018/06/15 17:59:09+00,G0363,Amsterdam,bestaand,0,muur,13.86,283,,13.86023,92.3007100178278
961,2020/06/11 13:26:22+00,G0363,Amsterdam,bestaand,0,kademuur,9.818,283,,9.8182295,52.4982123962761
962,2005/12/23 15:52:13+00,G0363,Amsterdam,bestaand,0,muur,0.359,283,,0.3585665,2.72341769424334
963,2005/12/23 16:52:23+00,G0363,Amsterdam,bestaand,0,muur,6.837,283,,6.8372845,32.6099422640301
964,2011/09/28 08:21:52+00,G0363,Amsterdam,bestaand,2,muur,132.304,283,,132.303515,247.164179973819
965,2007/04/05 10:59:40+00,G0363,Amsterdam,bestaand,0,muur,1.052,283,,1.0524015,4.90257283037927
966,2005/12/23 16:37:49+00,G0363,Amsterdam,bestaand,0,muur,29.143,283,,29.142822815,98.1609975252769
967,2011/09/28 08:21:50+00,G0363,Amsterdam,bestaand,0,muur,17.729,283,,17.703849995,87.6053894730218
968,2007/04/05 10:59:40+00,G0363,Amsterdam,bestaand,0,muur,0.434,283,,0.4343025,3.11666245383237
969,2018/04/11 14:29:58+00,G0363,Amsterdam,bestaand,0,muur,5.307,283,,5.307038,42.9642620820715
