OBJECTID;EENHEID;LEGENDA;FORMATIE;LEGEND_KRT;EENHEID_TXT;SHAPE_LENGTH;SHAPE_AREA;COUNTER
260;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;299.456510601;3483.8995387842;261
261;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;194.9332647936;2416.5085577261;262
262;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1580.9878957042;41080.8426503198;263
263;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;362.1401231773;3162.7471596659;264
264;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;2841.6499380099;163044.161330426;265
265;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;3287.4126749264;133567.907888646;266
266;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;3167.8198292002;398309.575081142;267
267;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;184.6340778074;1515.0970095752;268
268;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;14332.3380451976;1009280.09494398;269
269;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;2254.0056794202;187268.567518146;270
270;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;497.6912917577;13246.6349393711;271
271;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;858.8427446734;37349.4814566225;272
272;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;1371.114076902;93663.8509363812;273
273;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;923.6887936217;27622.9929084824;274
274;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;429.010739317;7462.5408331347;275
275;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;1731.4345595009;98505.8932326813;276
238;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;181.1612081518;1894.439887733;239
239;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;6321.3349523563;335104.015235464;240
240;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;105.8679121436;514.634102112;241
241;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;958.4943631629;28320.8258618446;242
242;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;555.5776874048;18541.2288018238;243
243;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1855.539421071;92662.3243887432;244
244;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;137.2250748387;634.8342899258;245
245;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;440.0323577663;4909.6768441078;246
246;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;364.2667364269;7896.4465252225;247
247;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;5184.2043463751;193589.670587563;248
248;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;15439.4277779583;2529902.41034853;249
249;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;4423.617445722;208373.680488624;250
250;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;175.8741686422;1399.5431860246;251
251;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;320.008921362;2608.9695888956;252
252;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1402.6656264936;46453.487221834;253
253;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;395.8960987898;5440.3118988618;254
254;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;2281.4315572648;129836.335041875;255
255;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;568.5585009039;10180.0011205453;256
256;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;599.4132320331;17094.4311521217;257
257;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;3680.1657056323;105938.879409638;258
258;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;560.3695786401;13936.0781944803;259
259;4;Kaarteenheid 4: Lp. van Walcheren op Hollandveen Lp., op Laag van Voorburg, op Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;4: Walcheren op Hollandveen op Voorburg op Rijswijk;4;1109.0540552261;27673.3634864052;260
295;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;431.6054287263;7460.6161202906;296
296;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;674.8450650473;10971.2619977423;297
297;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;646.4630805662;18320.4607124862;298
298;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;2029.6865290444;113242.032474577;299
299;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;678.8833012828;26471.3425806617;300
305;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;743.508346655;23604.8495417498;306
306;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;1413.9050209926;30229.7447960265;307
307;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;4955.6472900743;194326.762416572;308
308;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;681.998181848;26477.4756772714;309
309;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;284.2551631534;1655.6905537149;310
310;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;322.8067635103;3958.5357827416;311
311;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;17.1486224615;1.7892181057;312
312;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;185.6320526301;612.6089319884;313
313;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;10.600035436;0.5054756804;314
314;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;1606.9934223296;50178.9616363447;315
315;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;1889.3653761756;102181.082745719;316
316;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;575.0086457872;5922.9927097122;317
317;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;1199.4097729302;46568.8701183455;318
318;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;949.641287326;24298.2072778105;319
300;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;31.8375012319;40.0684181988;301
301;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;1252.5810464911;85552.0534097968;302
302;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;499.9935190077;12431.6585248869;303
303;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;546.4067718911;17322.1179870373;304
304;6;Kaarteenheid 6: Lp. van Walcheren op Lp. van Wormer en/of de Laag van Rijswijk.;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;6: Walcheren op Wormer/Rijswijk;6;704.6797547828;23969.9973843181;305
276;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;1140.7001424841;42616.0261024023;277
277;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;337.7654840758;4538.8233603222;278
278;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;22.0618226284;0.5283247588;279
279;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;410.5018641406;8268.8030304061;280
280;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;145.9530600816;806.9497919556;281
281;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;583.8769432402;14078.3059543001;282
282;5;Kaarteenheid 5: Lp. van Walcheren op Laag van Voorburg op Laag van Rijswijk;Formatie van Naaldwijk, Laagpakket van Walcheren aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;5: Walcheren op Voorburg op Rijswijk;5;1239.871555325;49263.8690572293;283
