WKM_ZAAK,WKM_DATUMCREATIE,WKM_HOOFDCAT,WKM_SUBCAT,WKM_SUBSUBCAT,ZK_DATUMAFGEHANDELD,STRAATNAAM,POSTCODE,WOONPLAATS,X_RD,Y_RD,longitude,latitude
"296097","20100227","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100301","Hooftstraat","3314BD","Dordrecht","105029.937","424367.827","4.662669031126185","51.80570392637857"
"286642","20100210","Vuil en Containers","Zwerfvuil","Anders, mijn keuze staat er niet bij ","20100301","Spuiboulevard","3311GR","Dordrecht","104804.71","425046.142","4.659305281956829","51.811780248597245"
"295982","20100226","zwerfvuil","","","20100318","Willem Barentszstraat","3317AW","Dordrecht","104172.215","423084.401","4.65042202661089","51.79409134252424"
"292317","20100222","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100302","Noordendijk","3311RP","Dordrecht","106004.768","425520.611","4.67663914704604","51.81615131171635"
"297244","20100301","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100302","Reigerstraat","3312HL","Dordrecht","106959.573","424651.904","4.690605943309749","51.808426568122"
"301904","20100308","Vuil en Containers","Ondergrondse Huisvuil Verzamelcontainers","Anders, mijn keuze staat er niet bij ","20100310","Keizershof","3311JP","Dordrecht","104709.487","425204","4.6579015974517475","51.813190460058685"
"302236","20100308","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100310","Reseda","3317HP","Dordrecht","105662.792","423341.914","4.671990475767306","51.79653953001172"
"303285","20100309","Straten, Stoepen, Wegen en Meubilair","Glas op straat of bij een speelplaats","Er ligt glas op straat","20100311","Lijnbaan","3311RK","Dordrecht","106035.461","425590.906","4.67707429624109","51.81678580053848"
"301961","20100308","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100312","Mariannestraat","3314JP","Dordrecht","105652.404","424264.431","4.671708424788253","51.80483000474676"
"303916","20100310","Dieren","Dode eenden, ganzen, vissen e.d. in openbaar gebied","","20100310","Visserstuin","3319LL","Dordrecht","108548.414","423551.754","4.713790437529847","51.798673067659784"
"304420","20100310","Groenvoorziening ","Plantsoenen","Ik wil graag zwerfvuil uit een plantsoen laten verwijderen","20100310","Wiardi Beckmanplantsoen","3317TS","Dordrecht","104896.023","422763.516","4.660959643936035","51.79127272005698"
"302172","20100308","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100311","Iroko","3315PN","Dordrecht","108272.152","425003.105","4.709589823596845","51.81169453270221"
"304997","20100311","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100312","Jacob Marisstraat","3314TH","Dordrecht","104638.318","423507.204","4.657116447366142","51.797933649324264"
"304503","20100310","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100312","Singel","3311SJ","Dordrecht","106118.59","425325.135","4.678317359816668","51.81440440221838"
"303812","20100309","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het water","20100311","Slikveld","3311VT","Dordrecht","104803.479","425141.092","4.659273660964999","51.812633523095485"
"304812","20100310","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Er is een verkeersbord beschadigd/scheef ","20100311","Paul Krugerstraat","3312ES","Dordrecht","106079.184","424651.451","4.677841161273771","51.80834602709534"
"299423","20100303","Vuil en Containers","Afvalbakken","Anders, mijn keuze staat er niet bij ","20100311","Henriëtte Roland Holst-erf","3315TC","Dordrecht","109899.98","423360.136","4.73340781105715","51.79706162933428"
"304909","20100311","Straten, Stoepen, Wegen en Meubilair","Verkeersdrempels","Ik wil graag een verkeersdrempel laten verwijderen ","20100311","Rudyard Kipling-erf","3315AL","Dordrecht","108921.244","423740.951","4.719169825215647","51.80040443807129"
"303574","20100309","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100312","Nieuwe Hilstraat","3311VN","Dordrecht","105255.841","425088.424","4.665840668974686","51.81220066304815"
"295677","20100226","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100315","Blaauwweg","3328XA","Dordrecht","106333.884","421674.267","4.681952418764043","51.78160988676415"
"306767","20100312","Vuil en Containers","Er ligt olie / verf op de weg en dat geeft een gevaarlijke situatie","","20100315","Violenstraat","3314ZX","Dordrecht","106069.517","424158.621","4.677770659640488","51.803915726171496"
"305634","20100311","Straten, Stoepen, Wegen en Meubilair","Asfalt","Er zit een scheur en/of hobbel in het asfalt ","20100315","Gravensingel","3319EN","Dordrecht","107473.296","422838.381","4.698303410947451","51.792170897727054"
"306824","20100314","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100315","Kromme Zandweg","3319GG","Dordrecht","107945.029","423122.986","4.705102013055439","51.79476883662382"
"302585","20100308","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20100319","Oudendijk","3329KN","Dordrecht","109314.252","423126.113","4.724948230869803","51.79491064171114"
"306763","20100312","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100316","Sluisweg","3311WV","Dordrecht","104686.633","424963.672","4.657605139219122","51.81102839532566"
"306806","20100313","Vuil en Containers","Grofvuil","Er slingert een winkelwagentje(s) rond op straat","20100316","Willem Barentszstraat","3317AW","Dordrecht","104172.674","423094.088","4.650427257997079","51.79417844899239"
"306800","20100313","Vuil en Containers","Minicontainers (papier, GFT, huisvuil)","Anders, mijn keuze staat er niet bij ","20100316","De Jagerweg","3328AA","Dordrecht","106408.662","421180.354","4.683105238039781","51.77717717604218"
"496878","20101208","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101209","Weizigtweg","3314JJ","Dordrecht","105634.981","424386.893","4.671438364636205","51.805929125986616"
"497401","20101209","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101209","Langedaal","3317MD","Dordrecht","104759.51","421753.482","4.659127549783632","51.782182456560896"
"497206","20101209","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101209","Campanula","3317HD","Dordrecht","105656.857","422882.76","4.671969860955236","51.792412214526834"
"493887","20101202","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20101209","Mauritsweg","3314JH","Dordrecht","105661.986","424291.169","4.671843533340102","51.8050711671416"
"493299","20101202","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101214","Zuidendijk","3314CT","Dordrecht","104582.47084918","423414.567629918","4.656320392028093","51.797096011959326"
"495547","20101206","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101214","Schuitenmakersstraat","3311CP","Dordrecht","105024.114","425367.187","4.662440308177727","51.814685408063"
"494433","20101203","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het plantsoen","20101209","Bakema-erf","3315JA","Dordrecht","108956.731","423921.835","4.7196602124956675","51.80203312642365"
"496894","20101208","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20101209","Branco","3315WT","Dordrecht","108145.221","424476.003","4.707820655636048","51.806946384859614"
"496388","20101208","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","20101210","Spuiweg","3311GT","Dordrecht","105040.261","424842.991","4.662750129113726","51.809975513279674"
"497680","20101209","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101213","Spirea","3317JP","Dordrecht","105642.02057892","422764.302498224","4.671771701928281","51.79134622889615"
"498238","20101211","Vuil en Containers","Grofvuil","Er slingert een winkelwagentje(s) rond op straat","20101215","Suikerstraat","3311VV","Dordrecht","104792.16","425209.071","4.659099668741774","51.81324348177488"
"498237","20101211","Vuil en Containers","Grofvuil","Er slingert een winkelwagentje(s) rond op straat","20101215","Suikerstraat","3311VV","Dordrecht","104792.16","425209.071","4.659099668741774","51.81324348177488"
"497617","20101209","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","20101214","Slotemaker de Bruïnestraat","3317RV","Dordrecht","105002.033","422509.941","4.662532702672699","51.78900313938475"
"499556","20101214","Speelplaatsen (spelen en parkmeubilair)","Anders, mijn keuze staat er niet bij ","","20101214","Oranjepark","3311LP","Dordrecht","105953.741","424796.569","4.676001790842273","51.809639307287696"
"498408","20101213","Putten en Huisaansluiting Riool","Putten op straat","Er is een putdeksel weg","20101215","Biesboschstraat","3311RA","Dordrecht","106217.676","425572.366","4.679719353238015","51.81663512752189"
"500357","20101215","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20101215","Vogelplein","3312GS","Dordrecht","106551.466","424860.12","4.6846596080065614","51.810262697129836"
"497746","20101210","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","20101215","Damstraat","3319BD","Dordrecht","107764.89","423165.514","4.702485140394334","51.79513586345047"
"500155","20101215","Dieren","Dode eenden, ganzen, vissen e.d. in openbaar gebied","","20101216","Wantijpark","3312AV","Dordrecht","107334.866","425288.617","4.695959673084469","51.81418139787121"
"497863","20101210","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het plantsoen","20101216","Abel Tasmanstraat","3317WB","Dordrecht","104597.097","422721.086","4.6566333213793625","51.79086446282202"
"498727","20101213","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101217","Cederlaan","3319EW","Dordrecht","107602.924","422817.798","4.700185046227883","51.79199691800452"
"498967","20101214","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101217","Kromme Zandweg","3319GH","Dordrecht","108018.822518133","423185.885866812","4.7061631006699765","51.795340385451034"
"496254","20101207","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101217","Kromhout","3311RE","Dordrecht","105807.515","425308.563","4.673808814154352","51.81422812111048"
"496218","20101207","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101217","Spuiboulevard","3311GR","Dordrecht","104955.525","425063.522","4.661489606619723","51.81195000027395"
"475359","20101031","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20101217","Houttuinen","3311CE","Dordrecht","104997.348","425388.323","4.662049118497729","51.814872975032195"
"491343","20101129","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er staat een paal scheef ","20101220","Vorrinklaan","3317KZ","Dordrecht","105408.484","422494.168","4.668425588535322","51.78889761820575"
"501128","20101216","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het water","20101217","Dubbeldreef","3319BJ","Dordrecht","107571.344","423228.968","4.699671025252822","51.79568977301405"
"501809","20101218","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Er is een verkeersbord beschadigd/scheef ","20101220","Bagijnhof","3311KE","Dordrecht","105404.609","425106.283","4.66799528810931","51.81237441618329"
"495771","20101207","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er ligt blad op straat","20101220","Blaauwweg","3328XM","Dordrecht","106039.061","421714.629","4.67767458727954","51.781946888530534"
"500612","20101216","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101220","Zuidendijk","3317NR","Dordrecht","104706.015","422251.984","4.658280014277725","51.7866580892642"
"502016","20101220","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101220","Van Doesburg-erf","3315RB","Dordrecht","108940.573","424345.302","4.719369627167959","51.80583785586211"
"502592","20101220","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20101221","Rijksstraatweg","3316EE","Dordrecht","103776.737","421958.118","4.644856333297644","51.78393240282429"
"503103","20101221","Straatverlichting en Verkeerslichten","Straatverlichting","De electriciteitskabels zijn zichtbaar, dit is gevaarlijk","20101221","Palissander","3315MR","Dordrecht","108158.585","424187.217","4.7080534933107065","51.8043519437683"
"473154","20101027","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20101221","Karel Lotsyweg","3318AL","Dordrecht","106116.079","422790.474","4.678638828759524","51.79162315635547"
"503867","20101222","Vuil en Containers","Ondergrondse Huisvuil Verzamelcontainers","De container is vol","20101223","Henri Polakstraat","3317KP","Dordrecht","105337.16","422524.352","4.667387577005227","51.7891625677773"
"498959","20101213","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20101222","Mildenburg","3328JE","Dordrecht","105334.842","421191.032","4.667545083073741","51.77717870406817"
"502277","20101220","Vuil en Containers","Minicontainers (papier, GFT, huisvuil)","Anders, mijn keuze staat er niet bij ","20101222","Krommedijk","3312LH","Dordrecht","106565.36","424026.124","4.684977759914713","51.80276811103063"
"504130","20101222","Vuil en Containers","Er ligt gevaarlijk afval op de weg","","20101223","Prins Bernhardstraat","3314PR","Dordrecht","105354.139","423923.647","4.667433068935908","51.801740665277954"
"503084","20101221","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101224","Zwaluwenburg","3328CT","Dordrecht","105825.572","421131.28","4.674663774984725","51.776685079646235"
"502596","20101220","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101224","Henriëtte Roland Holst-erf","3315TK","Dordrecht","109811.381","423564.037","4.732096909148252","51.79888710740791"
"504460","20101223","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20101223","Holwardastraat","3328HC","Dordrecht","106475.948","421708.832","4.6840061568217655","51.781932911597615"
"504123","20101222","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101224","Zwaluwenburg","3328CS","Dordrecht","105832.284","421194.189","4.674752100839645","51.77725108727471"
