OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,X,Y,Z,GELDIG_VANAF,PUBLICATIEDATUM,IN_GEBRUIK,LATITUDE,LONGITUDE,KM_GEOCODE
1036,14c82b65-bb8e-480e-9ca2-b6e45928e10c,ES_5L,283,Bestaand,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,"3,582688",5.404868,"5,404868",132868.12599999,519816.886,-0.624,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.66536337,5.0600532,3.582688
1037,5ce01e5b-ac09-4d8b-aa32-f5a6d47ad7c3,ES_907L,60,Bestaand,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"24,039905",-54.073932,"-54,073932",139796.68599999,475106.499,4.352,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.26377446,5.1645017,24.039905
1038,3ac71c05-33c3-4db8-9cce-aedaa879ab8d,ES_904R,60,Bestaand,801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,"8,791014",6.792243,"6,792243",99700.34699999,409150.603,3.54599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.66843265,4.58782379,8.791014
1039,5534c0b1-2012-4b8d-9d0a-1177d8b3bb14,ES_X0470,283,Bestaand,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ","102,702742",-1.251001,"-1,251001",91059.531,434346.781,3.044,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.8939632,4.4582818,102.702742
1040,238bd378-7278-4330-818f-56225b5f1f45,ES_35R,60,Bestaand,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"32,154628",-26.897913,"-26,897913",132160.972,517645.282,-0.399,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.64581832,5.04974975,32.154628
1041,b57bfc4c-78a7-4ff6-a56c-26446c5607cf,ES_289R,60,Bestaand,516,a,516,516_a,Blerick,Vl-Ehv,Venlo - Eindhoven ,"2,492494",10.780401,"10,780401",207582,376890.607,20.448,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.37873915,6.14246206,2.492494
1042,36c8bade-7c11-4ae6-a6db-2d71b4761547,ES_45AV,60,Bestaand,560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,"25,325899",-9.700476,"-9,700476",82135.267,455276.374,0.353,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.08095918,4.3242022,25.325899
1043,259c9d5b-1b8e-4ab1-8c90-e8b7a2a6e4d8,ES_1037R,60,Bestaand,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,"53,468154",13.363283,"13,363283",257661.91899999,471541.161,40.50699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.2223779,6.88969865,53.468154
1044,90aed641-70d8-4381-a132-5459c792d6ec,ES_1003P,120,Bestaand,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte","38,494500",-0.132352,"-0,132352",63608.02999999,438949.201,5.27599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.93149187,4.05833315,38.4945
1045,352caf63-e8ef-463f-a60e-3a6002024ce4,ES_70L,60,Bestaand,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"68,609972",16.054247,"16,054247",238223.215,574840.53,2.927,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.15381992,6.63129292,68.609972
1046,2632cea9-0a00-40aa-92a2-7908d18f1c03,ES_147AS,60,Bestaand,610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,"14,211613",-11.083609,"-11,083609",204021.882,450863.994,16.629,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.04392451,6.10176689,14.211613
1047,40250962-39ef-4cfe-879e-7c55250aac7e,ES_759AL,60,Bestaand,042,,42,042__,Vork - Kesteren,Est-Gdm,Elst - Geldermalsen ,"21,100927",-7.994649,"-7,994649",168177.448,438112.96899999,7.814,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.931329,5.57879899,21.100927
1048,08ef9a9d-0204-4f9c-9686-10386f1c115b,ES_43R,60,Bestaand,485,d,485,485_d,Amsterdam Hemhaven (gebied),Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,"101,309932",87.489971,"87,489971",119330.12,490567.429,1.074,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.40178176,4.86307274,101.309932
1049,13e66a84-2c5e-4eb3-a765-2d8ec90a1f61,ES_X0749,283,Bestaand,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ","401,488828",-196.690636,"-196,690636",87656.32499999,433273.77899999,3.282,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88391874,4.40905674,401.488828
1050,62ac34d1-0761-4d0d-8c9e-53f3fc51c779,ES_872AS,283,Bestaand,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"69,745522",82.414485,"82,414485",237892.62299999,575925.576,2.842,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.16361916,6.62663111,69.745522
1051,fc095fc9-a51d-4a4f-9ef9-91216e991512,ES_81L,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"205,795821",-6.974387,"-6,974387",37802.29099999,388210.76199999,4.86099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.47075386,3.70034529,205.795821
1052,75f7834a-9569-4afc-864a-578d0493b510,ES_941AQ,60,Bestaand,516,b,516,516_b,Blerick,Ah-Vl,Arnhem - Venlo ,"75,206207",-7.15055,"-7,150550",207691.58199999,377253.423,19.888,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.38198993,6.14409,75.206207
1053,66ed45bd-5325-4c8d-b7a4-b15a518ff765,ES_X0136V,60,Bestaand,815,a,815,815_a,Roodeschool Eemshaven,Rda-Eem,Rodeschool Aansl. - Eemshaven ,"7,162963",-50.249162,"-50,249162",250619.19699999,607791.29399999,4.66,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.44774859,6.82639085,7.162963
1054,65319ff2-37c6-4284-9b92-8d98453d99bb,ES_540R,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"51,723319",7.637104,"7,637104",92042.82799999,439566.797,-1.032,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94098906,4.47160994,51.723319
1055,8f55452a-ebee-41a6-a78f-6de4cd2d0946,ES_821AS,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"33,620702",-43.519569,"-43,519569",135076.334,456843.178,1.593,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.09947666,5.09642913,33.620702
1056,d0e684da-507d-49cf-87aa-fa5e3190f42c,ES_X0447,283,Bestaand,485,j,485,485_j,Amsterdam Hemhaven (gebied),Chw-Chv,Coenhavenweg - Amsterdam Coenhaven ,"375,242115",126.651106,"126,651106",119218.143,490955.136,1.52899999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.40525888,4.86138609,375.242115
1057,374b8949-5465-4e66-b66f-b06026ab5ee4,ES_832L,60,Bestaand,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"1,155044",-73.259054,"-73,259054",177308.589,318733.52299999,47.148,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.8579927,5.70401587,1.155044
1058,bbd789cc-eda2-4189-8cb5-7b26e7441a36,ES_671L,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,214926",58.472981,"58,472981",89708.82,431837.61099999,3.55699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87125577,4.43913676,7.214926
1059,582fd49d-8c71-460a-818f-5ee260483649,ES_83R,283,Bestaand,781,b,781,781_b,Aachen (D) - Herzogenrath (D),Std-Hz,Sittard - Herzogenrath (D) ,"28,191629",-6.863839,"-6,863839",204753.358,320790.852,109.688,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.87475899,6.09403973,28.191629
1060,2fd7a504-0155-4597-8165-d5711e933b02,ES_21L,283,Bestaand,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"201,010858",10.747293,"10,747293",104418.443,499196.009,3.92799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.47815301,4.64267359,201.010858
1061,bd8a86d9-b9d0-4e2b-bcca-1093323942ab,ES_13R,283,Bestaand,844,a,844,844_a,Emmen Emmtec,Emnra-Emnr1,Emmen Raccordement Aansluiting - Emmen Raccordement 1 ,"2,314177",-0.123663,"-0,123663",257867.807,532965.126,19.507,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.77421958,6.9116399,2.314177
1062,2f7f6257-7ad9-4dc9-a52e-be051645deb1,ES_X0071V,283,Bestaand,855,,855,855__,Venlo Tradeport,Vl-Vltp,Venlo - Venlo Tradeport ,"101,025877",-37.324728,"-37,324728",206976.233,378444.995,21.323,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.39276613,6.13399043,101.025877
1063,af2777b1-8692-4163-a891-c777ca9cd987,ES_43BL,283,Bestaand,804,a,804,804_a,"Beverwijk Hoogovens, Van Gelder",Bv-Bvhg,Beverwijk - Beverwijk Hoogovens ,"0,450218",-3.512794,"-3,512794",104905.603,499012.91999999,2.592,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.47655244,4.64987118,0.450218
1064,71ed9efa-d3c4-4c97-b518-c06871a82508,ES_68AL,60,Bestaand,803,i,803,803_i,Delfzijl Stamlijn Havenschap,Dzsh-Ohm3,Delfzijl Stamlijn Havenschap - Oosterhorn Midden 3 ,"120,301584",-0.326906,"-0,326906",260155.31599999,593238.778,2.26299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.31523588,6.96506699,120.301584
1065,85b0f67e-d9b1-43f9-9afa-f5ea789ffcd2,ES_12R,60,Bestaand,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,"53,481986",0.581744,"0,581744",257673.16399999,471556.444,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.22251313,6.8898678,53.481986
1066,82b55f11-1778-4d38-888d-4871f85cd55c,ES_435R,60,Bestaand,818,c,818,818_c,Terneuzen Dow Chemical,Sludow-Tnzdn2,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 2 ,"301,073932",6.040607,"6,040607",43553.402,373919.492,1.407,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.34350165,3.78760049,301.073932
1067,544d0378-891b-4a92-9cf2-00d8caf0fc37,ES_3R,283,Bestaand,861,,861,861__,Delden Raccordement,Ddn-Ddnr,Delden - Delden raccordement ,"100,688169",19.945138,"19,945138",243251.93599999,474995.50799999,14.083,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.25591363,6.67975952,100.688169
1068,5ddc594c-7ec6-4f9d-8f7a-caf440ec902b,ES_136V,283,Bestaand,490,h,490,490_h,Amsterdam Houtrakpolder (gebied),Row-Nzkw,Ruijgoordweg - Noordzeekanaalweg ,"303,130609",3.493318,"3,493318",110930.547,493283.76,1.363,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.42558306,4.73929994,303.130609
1069,43324684-496c-42f2-a084-988e5835d881,ES_37AR,283,Bestaand,501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"80,393811",-8.083632,"-8,083632",233601.82699999,581094.123,2.285,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.2106996,6.56375035,80.393811
1070,24f240e6-8008-48a5-8b3c-153742d10e3d,ES_X0117R,60,Bestaand,477,a,477,477_a,Rotterdam Europoort 3,Erp-Erpch,"Rotterdam, Emplacement Europoort - EUROCHEMIE ","101,465138",14.631024,"14,631024",72936.76799999,437900.558,5.416,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.92352303,4.19419741,101.465138
1071,84e098c7-f60c-4049-9e67-f0fa0f74052b,ES_X0448,60,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"201,058326",-109.711882,"-109,711882",153609.443,463094.04999999,7,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15601649,5.36688361,201.058326
1072,15266e2d-303a-428b-8aaf-7f52787257ea,ES_266V,283,Bestaand,470,b,470,470_b,Botlek,Bot-Bot3ph1,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 1 ","110,711783",-4.792822,"-4,792822",80891.13099999,432821.63799999,4.472,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87899607,4.3109075,110.711783
1073,f1bc0334-408b-4ec7-be37-1220d14490b5,ES_X0449,60,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"201,027689",-104.228571,"-104,228571",153578.65599999,463094.66899999,7,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15602198,5.36643372,201.027689
1074,aa8a2c87-8cfe-464b-89cc-c2f5778f27ca,ES_804L,283,Bestaand,120,b,120,120_b,Lage Zwaluwe - Roosendaal,Rsd-Rsdbw2,Roosendaal - Roosendaal Borchwerf 2 ,"202,157593",-0.117754,"-0,117754",92555.34299999,397935.788,4.179,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.5668873,4.48655555,202.157593
1075,76514ab8-ad7a-44cd-b07d-b9f8236a0197,ES_943L,60,Bestaand,516,b,516,516_b,Blerick,Ah-Vl,Arnhem - Venlo ,"74,749359",-15.268806,"-15,268806",207626.736,377706.84499999,19.779,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.38607134,6.14322612,74.749359
1076,3f02984a-3a46-4220-bba1-329d151149b8,ES_819L,283,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"90,608336",-59.186077,"-59,186077",189022.089,444430.32299999,29.49299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.98722373,5.8824932,90.608336
1077,d8c7a9a4-6686-445d-a129-0f886b5804d7,ES_264L,283,Bestaand,470,b,470,470_b,Botlek,Bot-Bot3ph1,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 1 ","110,695976",-11.257723,"-11,257723",80907.91999999,432819.51899999,4.44099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87897926,4.31115174,110.695976
1078,fa238a3f-2525-4010-837b-688267ff9b08,ES_871BV,60,Bestaand,618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,"50,159695",-27.532349,"-27,532349",162821.47,383995.63199999,17.864,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.44499807,5.49970573,50.159695
1079,040a4a75-e7fe-4d63-92bd-5de145a90a36,ES_14V,283,Bestaand,479,b,479,479_b,Maasvlakte 2,Mvtah-Mvtahw,Maasvlakte Prinses Amaliahaven - Maasvlakte Prinses Amaliahaven west ,"502,614972",-0.144078,"-0,144078",59198.06199999,442570.466,5.253,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.96328986,3.99321781,502.614972
1080,379c88dc-9539-4535-b242-282603f24886,ES_34L,60,Bestaand,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,"0,153006",-26.049975,"-26,049975",259059.41099999,557615.13699999,6.195,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.9954431,6.93713467,0.153006
1081,447f5d17-24d1-4a3d-a7f7-420b5f2a12d1,ES_901L,60,Bestaand,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,"43,262562",-26.618402,"-26,618402",208101.595,474459.596,10.32799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.2556087,6.16491682,43.262562
1082,77c54e7a-41ae-45de-96a0-1ed7de094448,ES_73BV,60,Bestaand,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,"35,710447",-4.323485,"-4,323485",135191.828,519061.50199999,0.101,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.65866421,5.09444666,35.710447
1083,c425afa3-16b8-4c7a-a342-828383ae4a9c,ES_36BT,60,Bestaand,486,a,486,486_a,Amsterdam Westhaven (gebied),Awhv-Awhvs,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Suezhaven ,"0,919738",-48.767775,"-48,767775",117526.88,490065.096,1.101,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.39714702,4.8366333,0.919738
1084,3c7e4cd2-be16-4369-b4a6-e0a263d8b336,ES_X0234V,283,Bestaand,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),Hmta-Law,Hemtunnel Aansl. - Latexweg ,"9,838961",-89.913604,"-89,913604",112829.886,492629.81199999,1.211,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.41985542,4.76730443,9.838961
1085,79a58e40-28d0-426d-9377-f95a3e0c9cdc,ES_X0101V,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"49,661920",-39.142919,"-39,142919",50588.06799999,390946.39399999,0.005,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.49785026,3.88349785,49.66192
1086,c79a8e14-1abc-4873-8c8b-ea7925c93932,ES_30BP,60,Bestaand,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,"0,030793",-15.851739,"-15,851739",258967.02499999,557693.586,6.269,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.99616568,6.93578417,0.030793
1087,6a259b89-fbf2-4af3-9004-13177aa9a067,ES_1012R,60,Bestaand,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"1,147758",-216.285596,"-216,285596",177185.91099999,318807.423,46.78199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.85866173,5.70227818,1.147758
1088,d9906402-867e-431f-bb1d-c607078c2515,ES_X0308R,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"201,084411",-159.516182,"-159,516182",153644.583,463137.76699999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.1564095,5.36739693,201.084411
1089,d21fa96b-b5e8-4eb8-afcf-fb400a345199,ES_X0399,283,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"15,695986",69.268622,"69,268622",196136.916,463694.998,22.77499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15988662,5.98838865,15.695986
1090,5b0cd39d-bb36-4384-911f-9f326690226a,ES_2001L,120,Bestaand,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,"300,589287",9.43369,"9,433690",60358.77199999,441268.248,5.046,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9517871,4.01046137,300.589287
1091,0bb947fc-efe7-4311-9405-02d5dda477c3,ES_941R,60,Bestaand,901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,"100,615338",-49.873596,"-49,873596",105064.17999999,488442.44199999,-0.057,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.38157158,4.65378025,100.615338
1092,9d89d6dd-fa69-4bbb-924b-55a13b0f3efc,ES_X0832,283,Bestaand,213,,213,213__,Boxtel - Uden,Btl-Veg,Boxtel - Veghel ,"15,426361",0.050177,"0,050177",164038.771,403100.92599999,10.726,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.61670966,5.51770832,15.426361
1093,a9acbefd-1a24-447c-8db5-c1a9c009d4f4,ES_8563L,283,Bestaand,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"202,172729",-107.507708,"-107,507708",103333.75199999,499515.043,3.886,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.48091875,4.62665956,202.172729
1094,70cfaea4-f499-4d95-a2b7-0aaa524a9804,ES_131L,60,Bestaand,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"0,340549",-14.457797,"-14,457797",177399.285,317908.781,46.96099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.85057578,5.70525296,0.340549
1095,9a0b77de-883d-4f7e-a594-6d331d402f70,ES_475AP,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"47,578163",-7.654612,"-7,654612",96107.466,440381.77899999,-0.698,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94875888,4.53057623,47.578163
1096,9dbbe10b-c76f-4545-9a29-a9c60ccf45c8,ES_X0453,283,Bestaand,486,f,486,486_f,Amsterdam Westhaven (gebied),Awhv-Awhvh,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Hornhaven ,"350,377406",-1.514177,"-1,514177",115848.903,490072.509,1.197,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.39709649,4.81198007,350.377406
1097,30ac5463-ca53-4e12-8046-545ba3f6f59b,ES_1049R,60,Bestaand,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,"44,886007",-24.106947,"-24,106947",94817.46,435105.059,1.76,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9011968,4.5127381,44.886007
1098,05c93212-0bb1-42f1-a067-a6cf25454f52,ES_X0188R,60,Bestaand,066,b,66,066_b,Landgraaf - Haanrade Grens,Nvss-Bvss,Nievelsteenstraat - Bart van Slobbestraat ,"100,921659",-16.908317,"-16,908317",203305.5,323479.94799999,99.768,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.89905325,6.07382996,100.921659
1099,18cb5603-13fc-41e1-b39d-4222b5601b36,ES_489L,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"74,314555",6.091274,"6,091274",30453.873,385442.45299999,3.531,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.44430432,3.59560459,74.314555
1100,b5fdc7cc-7d98-48f7-8b95-3bcffa060cba,ES_1CL,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"8,696587",4.311452,"4,311452",253079.314,563890.73199999,7.572,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.05294272,6.84998744,8.696587
1101,47cbb129-5006-4117-8ce6-3f93d996f472,ES_932R,60,Bestaand,901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,"100,570060",7.917343,"7,917343",105115.932,488497.548,0.109,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.38207152,4.6545321,100.57006
1102,6e8c2ff5-4277-4288-89e1-8d82aa643bc7,ES_917L,60,Bestaand,527,f,527,527_f,Haarlem,Hlm-Hlmjl,Haarlem - Haarlem Julianalaan ,"500,960052",11.578827,"11,578827",103093.333,489186.40999999,4.32099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,52.38807467,4.62472135,500.960052
1103,eb3a3871-e7bb-482e-9165-b64bda774195,ES_932L,283,Bestaand,801,d,801,801_d,Moerdijk Industrieterrein,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,"302,705091",-0.189055,"-0,189055",99280.467,411787.651,3.17099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.69209214,4.58133287,302.705091
1104,6b80f37b-315e-4141-bafb-0bdb59883568,ES_931R,60,Bestaand,901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,"100,535649",17.63183,"17,631830",105150.978,488506.65399999,-0.061,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.38215654,4.65504545,100.535649
1105,fa68aa6e-1ed1-4854-9e81-1593f2346576,ES_X0476,60,Bestaand,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,"46,445959",-30.723365,"-30,723365",93951.713,436394.91999999,9.601,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.91269509,4.49993115,46.445959
1106,70ff4c9d-dcda-4f3b-a5b0-6904ef3db0fb,ES_75R,283,Bestaand,781,b,781,781_b,Aachen (D) - Herzogenrath (D),Std-Hz,Sittard - Herzogenrath (D) ,"28,741020",3.206734,"3,206734",204726.203,320243.297,109.10899999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.86983977,6.09357888,28.74102
1107,81f47fca-c70a-4943-ad57-d4e73b2b51de,ES_26L,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"0,098081",33.51663,"33,516630",258887.42199999,557798.71299999,6.23899999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.99712544,6.93463248,0.098081
1108,c827c25d-7df9-48cb-9676-972b46426673,ES_963R,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"200,131550",-28.68788,"-28,687880",40446.33299999,386269.41899999,2.475,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.45385329,3.73901788,200.13155
