NAAM;ADRES;POSTCODE;HERKOMST;VOORZIENING;OPMERKINGEN;X;Y;LONG;LAT;COUNTER
8130;Oosterheem;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;97086;452745;4.542717746343266;52.059974180027005;1637
4013;Parijsplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80039;448484;4.295115806535607;52.01963755031728;1638
2210;Van Speijkstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80043;455566;4.29362042576902;52.083282266610375;1639
5502;Sammersweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80045;451057;4.294639343821092;52.04276134918226;1640
3624;Moerweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80045;452812;4.2942543594230305;52.05853310105103;1641
2935;Delftselaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80054;453919;4.2941426012574455;52.068482633779425;1642
2211;Van Speijkstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80058;455540;4.293844941730214;52.08305064271109;1643
3625;Moerweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80070;452811;4.294619050406506;52.05852749564547;1644
501;Ary van der Spuyweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80073;456297;4.293897441471441;52.0898556055756;1645
2934;Delftselaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80090;454011;4.294647368715973;52.06931428234466;1646
502;Ary van der Spuyweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80093;456275;4.294194055595037;52.08966060484708;1647
4014;Parijsplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80115;448523;4.2962143050338035;52.01999830053284;1648
301;Cremerweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80117;458062;4.29415161450435;52.10572305932954;1649
302;Cremerweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80138;458045;4.294461828971974;52.105573127417934;1650
5501;Sammersweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80139;450986;4.296024823563779;52.04213599079546;1651
3616;Geysterenweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80141;451648;4.2959089787662;52.048085499070645;1652
3617;Geysterenweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80148;451659;4.29600859765804;52.04818529882522;1653
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80157;448622;4.296804440053586;52.020893662146875;1654
2908;Delftselaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80177;453874;4.295946063814628;52.068094858937776;1655
2914;Hobbemaplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80198;453690;4.2962926006422135;52.066444136015804;1656
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80222;448510;4.297775743495384;52.01989590665536;1657
2913;Hobbemaplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80223;453737;4.296646842766022;52.066869887816786;1658
223;Duinkerksestraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80246;458682;4.295898227940431;52.11131223979282;1659
2216;Elandstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80273;455251;4.297044422240443;52.0804825402179;1660
224;Duinkerksestraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80280;458678;4.296395372341838;52.11128088613829;1661
3013;Kaapseplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80285;453095;4.297691378843328;52.06110876509523;1662
3014;Kaapseplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80287;453091;4.297721413368795;52.061073087811444;1663
2931;Hobbemaplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80301;453701;4.2977920836342545;52.06655688874735;1664
2217;Elandstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80304;455246;4.297497683861569;52.08044178921844;1665
225;Doorniksestraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80307;458548;4.296817972158263;52.11011626460293;1666
303;Wagenaarweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80320;457617;4.297211775256268;52.101751420022;1667
2932;Hobbemaplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80332;453639;4.2982576693204;52.0660038901773;1668
304;Wagenaarweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80335;457596;4.297435270689368;52.101564723610444;1669
507;Vredespaleis;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80341;456003;4.297871680596803;52.08724972204627;1670
508;Vredespaleis;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80359;456007;4.2981333934725905;52.08728809596556;1671
3619;Erasmusplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80361;451837;4.299074302488437;52.049813667961075;1672
3607;Anna Bijnslaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80372;452461;4.299098339009588;52.05542288866353;1673
12820;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80388;454495;4.29888712154667;52.073704082421955;1674
5504;De Schilp;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80393;450691;4.29979088317895;52.03951913332761;1675
226;Doorniksestraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80394;458429;4.298113860089782;52.10905858856859;1676
2820;MCH Westeinde;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80404;454450;4.299130298434889;52.073301834695975;1677
2820;MCH Westeinde;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80404;454450;4.299130298434889;52.073301834695975;1678
509;Vredespaleis;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80419;456002;4.2990097821750135;52.08725124844951;1679
13607;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80433;452455;4.2999888988905575;52.055377179842154;1680
13608;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80435;452438;4.300021765282742;52.055224674041874;1681
2822;MCH Westeinde;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80439;454375;4.2996571124637875;52.072632542515166;1682
2822;MCH Westeinde;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80439;454375;4.2996571124637875;52.072632542515166;1683
5511;De Schilp;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80445;450520;4.300585951684069;52.03798938857049;1684
2909;Vaillantplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80451;454029;4.299907682555644;52.06952474663005;1685
3618;Erasmusplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80454;451911;4.300413730875059;52.05049120548356;1686
3608;Anna Bijnslaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80456;452501;4.30031415166359;52.055793665308045;1687
5503;De Schilp;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80468;450465;4.3009331012767635;52.03749820772197;1688
2910;Vaillantplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80468;454044;4.300152309415335;52.06966183543824;1689
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80495;448380;4.301780648619851;52.018764355611694;1690
602;Madurodam;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80496;457347;4.299839162737053;52.09934873538503;1691
3015;Haagse Markt;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80497;453250;4.300748464911977;52.06253026005015;1692
603;Madurodam;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80498;457131;4.299915559330579;52.09740787780158;1693
2919;Hoefkade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80505;453340;4.300845472407984;52.063340143431965;1694
604;Madurodam;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80508;457137;4.300060163736095;52.09746314401135;1695
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80509;448324;4.30199676013377;52.01826297408682;1696
3016;Haagse Markt;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80511;453245;4.300953678257554;52.062487208772765;1697
2920;Hoefkade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80533;453289;4.30126484705417;52.0628855833683;1698
3709;Melis Stokelaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80562;452608;4.301836102794323;52.05676949833292;1699
608;Madurodam;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80567;457255;4.300895299651419;52.09853151255148;1700
227;Pompstationsweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80572;458220;4.300757495180112;52.10720434470972;1701
605;Kerkhoflaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80579;456827;4.301163842716246;52.094686817075576;1702
305;Badhuisweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80581;457726;4.300996740535344;52.10276612985776;1703
515;Alexanderplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80585;455981;4.301436014024452;52.08708486485409;1704
228;Pompstationsweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80597;458180;4.301131099555291;52.10684823946478;1705
311;Plesmanweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80598;457457;4.301303554276824;52.10035099429581;1706
601;Madurodam;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80600;457274;4.301372686161336;52.09870669705567;1707
5520;Prinses Marijkesingel;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80603;450093;4.30298126201978;52.034173251953426;1708
306;Badhuisweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80604;457769;4.3013229992261;52.103155650326116;1709
312;Plesmanweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80608;457495;4.301441185051279;52.1006938331701;1710
5519;Prinses Marijkesingel;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80612;450114;4.303107832777342;52.03436318218182;1711
3620;Heeswijkplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80637;452064;4.303047891017095;52.0518907662764;1712
503;Bankaplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80643;456742;4.302116185139872;52.09393154805998;1713
2801;Noordwal;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80644;455183;4.302470665629534;52.079921384840524;1714
3708;Melis Stokelaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80647;452558;4.303086143630511;52.05633157208611;1715
516;Alexanderplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80658;456037;4.3024887458132355;52.087597928510185;1716
3621;Heeswijkplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80661;452089;4.303392293248146;52.052118655441724;1717
2802;Noordwal;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80670;455143;4.3028586126281105;52.079565406165706;1718
2821;Brouwersgracht;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80681;454467;4.30316628385917;52.07349184799765;1719
504;Bankaplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80682;456672;4.302700470908602;52.09330771589367;1720
5514;Sir Winston Churchilllaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80685;449829;4.304233447193986;52.03181173265022;1721
5515;Sir Winston Churchilllaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80695;449832;4.304378497481356;52.03184003314098;1722
2824;Brouwersgracht;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80717;454478;4.303688905540193;52.0735955317092;1723
2824;Brouwersgracht;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80717;454478;4.303688905540193;52.0735955317092;1724
2302;Javastraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80725;456037;4.303466166831037;52.08760692139658;1725
2875;Brouwersgracht;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80732;454474;4.303908533117307;52.07356159635613;1726
2939;Hoefkade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80744;453428;4.304311067047011;52.06416306366883;1727
2301;Javastraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80758;455976;4.303960862306392;52.08706315757945;1728
2301;Javastraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80758;455976;4.303960862306392;52.08706315757945;1729
15000;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80768;452849;4.304786862164845;52.058962944393954;1730
5624;Pater Doumenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80775;449559;4.305603356979503;52.02939734878482;1731
2823;Brouwersgracht;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80785;454511;4.304673428658393;52.073901210404685;1732
2823;Brouwersgracht;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80785;454511;4.304673428658393;52.073901210404685;1733
5617;Eikelenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80799;448803;4.306116986209854;52.02260652827471;1734
5623;Pater Doumenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80817;449472;4.306234139964597;52.02862111609913;1735
2306;Javastraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80820;456103;4.304837707222634;52.088212782483886;1736
5618;Eikelenburg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80826;448813;4.306508133452439;52.022700007774446;1737
13701;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80826;452797;4.305643739677064;52.058503399794674;1738
3701;Dynamostraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80830;452794;4.305702706732354;52.058476974937136;1739
2940;Hoefkade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80831;453480;4.30556829618802;52.06464202955397;1740
13702;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80855;452805;4.306064791102377;52.058579175319935;1741
511;Nassauplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80871;456275;4.305544336340415;52.08976533054669;1742
510;Nassauplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80878;456328;4.3056349395535;52.09024256423401;1743
13627;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80892;452358;4.306701188667115;52.05456703705724;1744
2307;Mauritskade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80897;455757;4.306036204699224;52.08511368597619;1745
2307;Mauritskade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80897;455757;4.306036204699224;52.08511368597619;1746
3702;Dynamostraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80918;452892;4.306964393035575;52.05936945118164;1747
2308;Mauritskade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80918;455716;4.306351448645603;52.08474804017949;1748
2308;Mauritskade;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80918;455716;4.306351448645603;52.08474804017949;1749
3629;Station Moerwijk;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80924;452460;4.307145554820688;52.0554879668874;1750
2918;Om en Bij;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80929;454100;4.306862706662835;52.07022693226471;1751
3627;Station Moerwijk;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80945;452355;4.307474452980792;52.05454716197674;1752
5510;Minister van den Tempellaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80954;450477;4.308012526285016;52.03767116968507;1753
3626;Station Moerwijk;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80960;452373;4.307689216085688;52.05471092834958;1754
2828, 2828;Grote Markt;-;HTM, via Rob Giep, 2014,HTM, via Rob Giep, 2014;OVHALTE_RG;;80971;454626;4.3073610922376835;52.07495957953526;1755
309;Maurits de Brauwweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80976;458455;4.306602725894067;52.10937041557538;1756
5606;Aletta Jacobsstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;80986;449264;4.308741333510699;52.0267744385093;1757
2921;Wouwermanstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81020;453123;4.308401431314757;52.06145902418008;1758
5605;Aletta Jacobsstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81023;449281;4.30927669511357;52.02693215107322;1759
505;Riouwstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81028;456842;4.307711812555844;52.09488180524065;1760
2923;Wouwermanstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81031;453091;4.30856874102185;52.06117291616008;1761
5509;Minister van den Tempellaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81035;450489;4.30919027283952;52.03778982337481;1762
506;Riouwstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81040;456825;4.307890589830718;52.094730634534656;1763
2883;Grote Markt;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81057;454664;4.308607105933904;52.07531256493943;1764
2883;Grote Markt;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81057;454664;4.308607105933904;52.07531256493943;1765
2922;Wouwermanstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81081;453137;4.309287773312041;52.061592980836664;1766
0;-;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81083;454665;4.308986083435273;52.0753250224562;1767
2924;Wouwermanstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81084;453129;4.309333244626661;52.06152148689196;1768
2819;Gravenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81084;454957;4.3089374168489325;52.07794928736727;1769
2874;Kneuterdijk;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81093;455337;4.3089863683879654;52.0813654525635;1770
2803;Kneuterdijk;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81094;455297;4.309009620125477;52.08100611623183;1771
3628;Station Moerwijk;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81098;452404;4.3096942293657134;52.05500793962145;1772
2882;Grote Markt;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81100;454681;4.309230553291332;52.07547107920499;1773
2882;Grote Markt;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81100;454681;4.309230553291332;52.07547107920499;1774
310;Maurits de Brauwweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81101;458386;4.3084421311576255;52.108767043025374;1775
2818;Gravenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81119;454982;4.309442487441441;52.078178626680184;1776
2873;Kneuterdijk;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81129;455340;4.309510827899243;52.08139721665121;1777
2804;Kneuterdijk;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81140;455224;4.309696391575006;52.08035622135843;1778
513;Laan Copes van Cattenburch;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81148;456615;4.309511877538735;52.092857842104564;1779
2805;Buitenhof;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81187;455218;4.310383233495079;52.08030856791364;1780
514;Laan Copes van Cattenburch;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81189;456525;4.3101295556213;52.0920545048864;1781
5615;Aletta Jacobsstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81207;449018;4.312014051576048;52.02459312784635;1782
2806;Buitenhof;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81210;455231;4.310715900347281;52.08042846106573;1783
5604;Albert Schweitzerlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81217;449388;4.312079935039095;52.027919585120735;1784
5616;Aletta Jacobsstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81235;449029;4.312419580906683;52.02469570763555;1785
3841;Alberdingk Thijmstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81237;452493;4.311701323420748;52.05582628363086;1786
5601;Wethouder Brederodelaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81246;449719;4.312431067105552;52.03089808198768;1787
3842;Alberdingk Thijmstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81263;452503;4.3120781941639805;52.0559196118724;1788
2864;Centrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81277;455037;4.31173508633101;52.078693955032016;1789
5603;Albert Schweitzerlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81278;449409;4.312964116688843;52.028116420777856;1790
3844;Stieltjesstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81279;452806;4.312246048114386;52.0586447371464;1791
2865;Buitenhof;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81284;455067;4.3118307033116485;52.07896448955596;1792
3843;Stieltjesstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81290;452809;4.312405769357317;52.05867316093422;1793
519;Javabrug;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81297;456308;4.311752164881384;52.09011877315238;1794
5602;Wethouder Brederodelaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81298;449740;4.313184178973009;52.0310937189802;1795
411;Oostduinlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81300;457037;4.311638347265382;52.09667050159669;1796
5410;Prinses Beatrixlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81304;450608;4.31308453999127;52.038895076150624;1797
5409;Prinses Beatrixlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81318;450637;4.31328230582176;52.03915755459215;1798
3829;Alberdingk Thijmstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81324;452070;4.313060837167795;52.05203644415526;1799
3830;Alberdingk Thijmstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81327;452081;4.313102195720906;52.05213569773212;1800
520;Javabrug;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81336;456229;4.31233821048635;52.089414011652515;1801
3804;Calandplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81371;453312;4.313478221455655;52.063204283114594;1802
417;Groenhovenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81375;456877;4.312767256001992;52.09524260613658;1803
3803;Calandplein;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81386;453278;4.313704257981854;52.06290072582924;1804
418;Groenhovenstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81394;456797;4.313061755785443;52.0945261943356;1805
412;Oostduinlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81399;457118;4.313065403759798;52.097411600664;1806
2881;Spui;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81426;454868;4.313944767894114;52.07719500868894;1807
2881;Spui;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81426;454868;4.313944767894114;52.07719500868894;1808
2833;Centrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81427;454986;4.3139339097834695;52.07825557944362;1809
2833;Centrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81427;454986;4.3139339097834695;52.07825557944362;1810
2309;Dr. Kuyperstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81433;456037;4.313794762777672;52.08770145524987;1811
2880;Spui;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81457;454883;4.314393670714577;52.07733392778889;1812
2880;Spui;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81457;454883;4.314393670714577;52.07733392778889;1813
2928;Jacob Catsstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81460;453615;4.314710623479574;52.065939099220806;1814
3858;Megastores;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81462;453487;4.314767354838182;52.06478905670047;1815
2927;Jacob Catsstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81466;453626;4.314795742487336;52.066038750278416;1816
2310;Dr. Kuyperstraat;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81469;455954;4.314337842040182;52.08696033770759;1817
2832;Centrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81471;454936;4.314586440763493;52.077812085281565;1818
2832;Centrum;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81471;454936;4.314586440763493;52.077812085281565;1819
3857;Megastores;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81494;453502;4.315230717073929;52.06492810528609;1820
3818;Van Zeggelenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81498;452541;4.31549586946805;52.056292331187294;1821
5406;In de Bogaard;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81514;450494;4.316169278095552;52.03789845351486;1822
5405;In de Bogaard;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81528;450464;4.316379735768384;52.03763070425914;1823
3817;Van Zeggelenlaan;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81534;452565;4.316015523625187;52.056512788362596;1824
402;Bronovo Ziekenhuis;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81535;457539;4.314959120584536;52.101213084156626;1825
401;Bronovo Ziekenhuis;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81538;457521;4.315006779145865;52.101051721251956;1826
448;Wassenaarseweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81551;456487;4.315419275010233;52.091761159567575;1827
447;Wassenaarseweg;-;HTM, via Rob Giep, 2014;OVHALTE_RG;;81559;456461;4.315541593311361;52.09152856560867;1828
