ID,SUBTYPE,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE
4017114,,Almere,G0034,bestaand,105.326,283,0,,2014/01/31 22:14:14+00
4017115,,Almere,G0034,bestaand,45.51,283,0,,2016/11/29 10:43:53+00
4017116,,Almere,G0034,bestaand,9.774,283,0,,2014/01/31 22:14:14+00
4017117,,Almere,G0034,bestaand,68.624,283,0,,2016/11/29 10:46:05+00
4017118,,Almere,G0034,bestaand,47.636,283,0,,2016/11/29 10:49:29+00
4017119,,Almere,G0034,bestaand,7.467,283,0,,2014/01/31 22:14:14+00
4017120,,Almere,G0034,bestaand,47.59,283,0,,2016/11/29 10:48:29+00
4017121,,Almere,G0034,bestaand,5.3,283,0,,2014/01/31 22:14:14+00
4017122,,Almere,G0034,bestaand,63.21,283,0,,2016/11/29 10:43:56+00
4017123,,Almere,G0034,bestaand,9.571,283,0,,2014/01/31 22:14:14+00
4017124,,Almere,G0034,bestaand,53.712,283,0,,2016/11/29 10:46:06+00
4017125,,Almere,G0034,bestaand,111.638,283,0,,2016/11/29 10:49:40+00
4017126,,Almere,G0034,bestaand,56.005,283,0,,2016/11/29 10:46:05+00
4017127,,Almere,G0034,bestaand,10.125,283,0,,2014/01/31 22:14:14+00
4017128,,Almere,G0034,bestaand,7.188,283,0,,2014/01/31 22:14:14+00
4017129,,Almere,G0034,bestaand,48.331,283,0,,2016/11/29 10:49:28+00
4017130,,Almere,G0034,bestaand,9.538,283,0,,2014/01/31 22:14:14+00
4017131,,Almere,G0034,bestaand,88.113,283,0,,2016/11/29 10:45:22+00
4017132,,Almere,G0034,bestaand,54.561,283,0,,2016/11/29 10:48:35+00
4017133,,Almere,G0034,bestaand,57.322,283,0,,2016/11/29 10:49:27+00
4017134,,Almere,G0034,bestaand,7.164,283,0,,2014/01/31 22:14:14+00
4017135,,Almere,G0034,bestaand,471.757,283,0,,2016/11/29 10:44:34+00
4017136,,Almere,G0034,bestaand,5.822,283,0,,2014/01/31 22:14:14+00
