OBJECTID;BRT_KOPPEL;BOUWBLOKNR;AREA_M2;SHAPE_LENG;SHAPE_AREA;AUTOBEZIT2015;AUTOSPERHECTARE2015;AUTOBEZIT2016;AUTOSPERHECTARE2016;AUTOBEZIT2017;AUTOSPERHECTARE2017;AUTOBEZIT2018;AUTOSPERHECTARE2018;AUTOBEZIT2019;AUTOSPERHECTARE2019;AUTOBEZIT2020;AUTOSPERHECTARE2020;AUTOBEZIT2021;AUTOSPERHECTARE2021
1700;84 Leyenburg;13808;329.896926937;128.371083998;329.896926937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1701;25 Laakkwartier-Oost;13810;5286.61761091;300.208539313;5286.61761091;54;102.144705697;52;98.3615684491;49;92.6868625771;0;0;0;0;0;0;0;0
1702;24 Laakkwartier-West;13811;1718.96192758;177.13793687;1718.96192758;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1703;86 Houtwijk;13812;3606.22480316;472.360535408;3606.22480316;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1704;95 Kom Loosduinen;13813;2856.93158797;370.361501331;2856.93158797;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1705;106 Vlietbuurt;13814;38742.2204209;2475.86340234;38742.2204209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1706;40 Nieuw Waldeck;13815;5797.266913;320.629359906;5797.266913;31;53.4734737338;30;51.7485229682;38;65.548129093;0;0;0;0;0;0;0;0
1625;38 Moerwijk-Noord;13721;13370.092587;487.677892331;13370.092587;72;53.8515343342;68;50.8597824267;69;51.6077204036;0;0;0;0;0;0;0;0
1626;89 Morgenstond-Oost;13722;1062.36800001;185.212593892;1062.36800001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1627;25 Laakkwartier-Oost;13723;1696.50157181;172.881650501;1696.50157181;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1628;25 Laakkwartier-Oost;13725;3356.87651137;368.215725414;3356.87651137;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1629;38 Moerwijk-Noord;13726;8604.93362297;395.096542723;8604.93362297;59;68.5653168114;51;59.2683247014;58;67.4031927976;0;0;0;0;0;0;0;0
1630;89 Morgenstond-Oost;13727;20035.5630001;589.940439287;20035.5630001;88;43.9219002728;89;44.4210127759;85;42.4245627635;0;0;0;0;0;0;0;0
1631;86 Houtwijk;13728;7320.86599995;344.760530341;7320.86599995;22;30.0510895844;19;25.953213732;20;27.3191723495;0;0;0;0;0;0;0;0
1632;95 Kom Loosduinen;13729;17827.58956;740.824793445;17827.58956;29;16.2669215052;28;15.7059931775;24;13.4622798664;0;0;0;0;0;0;0;0
1633;24 Laakkwartier-West;13730;10947.9285109;429.632592446;10947.9285109;47;42.9304958954;45;41.1036662828;49;44.7573255079;0;0;0;0;0;0;0;0
1634;06 Waldeck-Zuid;13731;14784.4945;498.020829899;14784.4945;60;40.5830581492;64;43.2885953591;69;46.6705168716;0;0;0;0;0;0;0;0
1635;120 De Vissen;13732;3162.45064877;825.150358506;3162.45064877;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1636;86 Houtwijk;13733;6121.79827097;559.781674228;6121.79827097;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1637;89 Morgenstond-Oost;13734;543.717000032;106.288831496;543.717000032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1638;25 Laakkwartier-Oost;13736;598.121544584;99.7989853771;598.121544584;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1639;06 Waldeck-Zuid;13737;1539.77549997;160.260673914;1539.77549997;4;25.9778129999;4;25.9778129999;3;19.4833597499;0;0;0;0;0;0;0;0
1640;86 Houtwijk;13739;4919.02505507;689.974995631;4919.02505507;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1641;06 Waldeck-Zuid;13741;17662.5704145;723.818858012;17662.5704145;58;32.8378025615;57;32.2716335518;62;35.1024786002;0;0;0;0;0;0;0;0
1642;86 Houtwijk;13742;10558.0638359;438.281281879;10558.0638359;52;49.2514544411;56;53.0400278596;57;53.9871712143;0;0;0;0;0;0;0;0
1643;117 De Rivieren;13743;1104.17769522;290.981539911;1104.17769522;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1644;117 De Rivieren;13744;32557.2602952;1029.65330233;32557.2602952;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1645;86 Houtwijk;13745;7784.9902722;360.017412447;7784.9902722;50;64.226156041;53;68.0797254035;51;65.5106791618;0;0;0;0;0;0;0;0
1646;38 Moerwijk-Noord;13746;11169.1489752;509.02203953;11169.1489752;83;74.3118389631;83;74.3118389631;85;76.1024856851;0;0;0;0;0;0;0;0
1647;84 Leyenburg;13747;58834.6337726;957.335224967;58834.6337726;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1648;24 Laakkwartier-West;13748;6730.68588502;342.452973928;6730.68588502;45;66.8579707458;41;60.9150400129;41;60.9150400129;0;0;0;0;0;0;0;0
1649;120 De Vissen;13749;853.168286996;104.045085389;853.168286996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1650;117 De Rivieren;13750;100.826302527;50.2714664817;100.826302527;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1651;121 Rietbuurt;13751;6165.92673236;322.448316969;6165.92673236;43;69.7380975585;46;74.6035462254;41;66.4944651139;0;0;0;0;0;0;0;0
1652;95 Kom Loosduinen;13752;5182.01776198;293.273235765;5182.01776198;37;71.4007587382;37;71.4007587382;37;71.4007587382;0;0;0;0;0;0;0;0
1653;24 Laakkwartier-West;13753;5047.78229056;312.924874338;5047.78229056;39;77.2616522565;37;73.2995162434;43;85.1859242829;0;0;0;0;0;0;0;0
1654;117 De Rivieren;13755;3779.53033174;568.399843209;3779.53033174;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1655;24 Laakkwartier-West;13756;8464.90763644;421.594825191;8464.90763644;60;70.8808679042;78;92.1451282755;72;85.0570414851;0;0;0;0;0;0;0;0
1656;117 De Rivieren;13757;907.284127199;304.718791466;907.284127199;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1657;84 Leyenburg;13758;18767.5938507;827.014694723;18767.5938507;123;65.5385026863;120;63.9400026208;119;63.4071692656;0;0;0;0;0;0;0;0
1658;121 Rietbuurt;13759;6108.695642;318.24563704;6108.695642;30;49.1103203665;34;55.658363082;36;58.9323844398;0;0;0;0;0;0;0;0
1588;95 Kom Loosduinen;13673;4876.82532458;978.063410523;4876.82532458;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1589;106 Vlietbuurt;13674;20223.0403594;1711.86732435;20223.0403594;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1590;06 Waldeck-Zuid;13675;2761.83994295;211.254816261;2761.83994295;11;39.8285209397;10;36.2077463089;11;39.8285209397;0;0;0;0;0;0;0;0
1591;38 Moerwijk-Noord;13676;242.403514466;71.0405147643;242.403514466;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1592;95 Kom Loosduinen;13678;2823.44116963;453.23735128;2823.44116963;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1593;121 Rietbuurt;13679;9642.41035583;411.185161538;9642.41035583;48;49.7800842618;45;46.6688289954;40;41.4834035515;0;0;0;0;0;0;0;0
1594;86 Houtwijk;13680;249.545529992;63.4622477116;249.545529992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1595;121 Rietbuurt;13681;13034.2549298;464.649493837;13034.2549298;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1596;25 Laakkwartier-Oost;13682;11002.533273;532.053472661;11002.533273;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1597;84 Leyenburg;13683;12887.720047;507.312794177;12887.720047;95;73.7135813422;94;72.937648907;87;67.5061218607;0;0;0;0;0;0;0;0
1598;38 Moerwijk-Noord;13685;680.910000015;120.935932259;680.910000015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1599;38 Moerwijk-Noord;13686;207.027999971;99.1957247094;207.027999971;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600;86 Houtwijk;13689;7494.23705103;359.946649338;7494.23705103;39;52.0399871721;38;50.7056285266;37;49.3712698812;0;0;0;0;0;0;0;0
1601;24 Laakkwartier-West;13690;7131.02571586;366.251947399;7131.02571586;29;40.6673614085;28;39.2650386013;30;42.0696842157;0;0;0;0;0;0;0;0
1602;38 Moerwijk-Noord;13691;686.813289986;120.713679294;686.813289986;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1603;90 Ockenburgh;13692;964.773499995;145.767754968;964.773499995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1604;121 Rietbuurt;13694;35139.0102803;871.265607331;35139.0102803;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1605;84 Leyenburg;13695;1641.99162851;182.078687584;1641.99162851;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1768;40 Nieuw Waldeck;13886;6599.68125407;349.78004518;6599.68125407;42;63.6394370927;41;62.1242124;45;68.1851111707;0;0;0;0;0;0;0;0
1769;120 De Vissen;13887;2054.88132898;184.754213525;2054.88132898;5;24.332305372;4;19.4658442976;4;19.4658442976;0;0;0;0;0;0;0;0
1770;40 Nieuw Waldeck;13888;5537.46259;302.76305611;5537.46259;40;72.2352509834;38;68.6234884343;35;63.2058446105;0;0;0;0;0;0;0;0
1771;25 Laakkwartier-Oost;13889;2099.58353608;243.417706966;2099.58353608;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1772;84 Leyenburg;13890;352.157395523;112.089081634;352.157395523;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1773;84 Leyenburg;13891;79512.3367407;1303.19942734;79512.3367407;2;0.251533294327;4;0.503066588653;4;0.503066588653;0;0;0;0;0;0;0;0
1774;84 Leyenburg;13892;6708.84052747;355.12898786;6708.84052747;50;74.5285266437;52;77.5096677095;48;71.547385578;0;0;0;0;0;0;0;0
1775;84 Leyenburg;13894;956.640473557;274.744463594;956.640473557;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1776;120 De Vissen;13896;38255.6381536;1217.06394561;38255.6381536;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1777;38 Moerwijk-Noord;13897;25974.7434581;1183.04966761;25974.7434581;16;6.15982984618;0;0;0;0;0;0;0;0;0;0;0;0
1778;121 Rietbuurt;13898;9947.64501357;441.128186026;9947.64501357;60;60.3157832011;58;58.3052570944;61;61.3210462545;0;0;0;0;0;0;0;0
1779;06 Waldeck-Zuid;13899;25237.1157959;789.457111361;25237.1157959;76;30.1143762285;82;32.4918269834;82;32.4918269834;0;0;0;0;0;0;0;0
1780;06 Waldeck-Zuid;13901;49083.2607406;952.461678366;49083.2607406;184;37.4873219961;180;36.6723802135;183;37.2835865504;0;0;0;0;0;0;0;0
1781;40 Nieuw Waldeck;13903;5744.30787017;333.512814368;5744.30787017;31;53.9664668062;32;55.7073205741;33;57.4481743421;0;0;0;0;0;0;0;0
1782;38 Moerwijk-Noord;13904;5119.8148259;1161.12357647;5119.8148259;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1815;26 Noordpolderbuurt;13942;296.372764046;82.3859504769;296.372764046;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1816;40 Nieuw Waldeck;13943;5018.45490557;410.594558793;5018.45490557;11;21.9190970268;14;27.8970325796;11;21.9190970268;0;0;0;0;0;0;0;0
1817;84 Leyenburg;13944;11931.2984999;525.50721098;11931.2984999;95;79.6225155215;97;81.2987790062;103;86.3275694602;0;0;0;0;0;0;0;0
1818;25 Laakkwartier-Oost;13945;7106.5;407.579998323;7106.5;69;97.0942095265;65;91.4655596989;64;90.058397242;0;0;0;0;0;0;0;0
1819;82 Rosenburg;13946;1591.78184996;362.745346707;1591.78184996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1820;84 Leyenburg;13947;484.92658854;115.351414888;484.92658854;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1821;84 Leyenburg;13948;741.225799969;111.112118199;741.225799969;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1822;84 Leyenburg;13949;13653.5;538.947894971;13653.5;115;84.2274874574;110;80.5654227854;120;87.8895521295;0;0;0;0;0;0;0;0
1823;120 De Vissen;13950;5671.33653963;297.783299882;5671.33653963;14;24.6855391179;11;19.3957807355;9;15.8692751472;0;0;0;0;0;0;0;0
1824;25 Laakkwartier-Oost;13952;3906;251.05111472;3906;22;56.3236047107;26;66.5642601126;27;69.1244239631;0;0;0;0;0;0;0;0
1825;36 Zuiderpark;13953;1763.25398748;388.802482535;1763.25398748;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1826;36 Zuiderpark;13954;133087.111675;1956.92567425;133087.111675;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1827;84 Leyenburg;13955;11908.9211085;512.99120874;11908.9211085;117;98.2456756024;118;99.0853822315;116;97.4059689733;0;0;0;0;0;0;0;0
1828;84 Leyenburg;13956;8928.5;412.879508167;8928.5;93;104.160833287;91;101.920815367;81;90.7207257658;0;0;0;0;0;0;0;0
1829;25 Laakkwartier-Oost;13957;37256.6755889;779.640548353;37256.6755889;83;22.2778867647;78;20.9358453934;85;22.8147033133;0;0;0;0;0;0;0;0
1830;86 Houtwijk;13958;7891.56170634;456.297680034;7891.56170634;43;54.4885810947;41;51.9542284857;47;59.5572863128;0;0;0;0;0;0;0;0
1831;84 Leyenburg;13959;722.107980096;146.117629715;722.107980096;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1783;25 Laakkwartier-Oost;13905;4750.77349999;295.637878771;4750.77349999;42;88.4066563057;45;94.7214174704;42;88.4066563057;0;0;0;0;0;0;0;0
1784;21 Groente- en Fruitmarkt;13906;11309.083417;433.863350224;11309.083417;17;15.0321642994;18;15.9164092582;19;16.800654217;0;0;0;0;0;0;0;0
1785;38 Moerwijk-Noord;13907;1336.36789595;297.903116408;1336.36789595;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1786;118 De Lanen;13908;12160.4628075;515.60847939;12160.4628075;71;58.3859357361;74;60.8529471052;71;58.3859357361;0;0;0;0;0;0;0;0
1787;118 De Lanen;13909;258.72754453;67.2406890664;258.72754453;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1788;120 De Vissen;13910;2337.07636592;213.932119237;2337.07636592;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1789;40 Nieuw Waldeck;13911;12909.4736886;553.967347984;12909.4736886;69;53.4491193556;73;56.5476190284;78;60.4207436194;0;0;0;0;0;0;0;0
1790;38 Moerwijk-Noord;13913;216.943192006;72.9491667716;216.943192006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1791;121 Rietbuurt;13914;3416.19320656;228.340614001;3416.19320656;21;61.4719330267;19;55.6174632147;22;64.3991679328;0;0;0;0;0;0;0;0
1792;90 Ockenburgh;13916;612;149.468024526;612;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1793;118 De Lanen;13917;39376.6081797;869.938227214;39376.6081797;23;5.84103127802;24;6.09498915967;24;6.09498915967;0;0;0;0;0;0;0;0
1794;40 Nieuw Waldeck;13918;8229.98107736;443.443713307;8229.98107736;46;55.8932026302;43;52.2479937631;40;48.6027848959;0;0;0;0;0;0;0;0
1795;86 Houtwijk;13920;8181.97606847;389.883101905;8181.97606847;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1796;38 Moerwijk-Noord;13921;29231.9272816;724.966643256;29231.9272816;117;40.0247301086;122;41.7351886602;121;41.3930969499;0;0;0;0;0;0;0;0
1797;21 Groente- en Fruitmarkt;13922;18836.934765;600.249646603;18836.934765;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1798;25 Laakkwartier-Oost;13923;4558.81249992;291.857218296;4558.81249992;35;76.7743792942;36;78.9679329883;35;76.7743792942;0;0;0;0;0;0;0;0
1799;118 De Lanen;13924;3824.84839394;447.552673475;3824.84839394;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1800;25 Laakkwartier-Oost;13925;6018.60323502;368.388964882;6018.60323502;36;59.8145426675;35;58.1530275934;38;63.1375728157;0;0;0;0;0;0;0;0
1801;25 Laakkwartier-Oost;13927;11798.9417121;509.969702154;11798.9417121;103;87.2959647681;105;88.9910320451;105;88.9910320451;0;0;0;0;0;0;0;0
1802;86 Houtwijk;13928;12815.8842199;515.478118809;12815.8842199;55;42.9154938171;56;43.6957755229;51;39.7943669941;0;0;0;0;0;0;0;0
1803;84 Leyenburg;13929;10711.0993625;477.955028829;10711.0993625;85;79.3569335166;84;78.4233225341;81;75.6224895864;0;0;0;0;0;0;0;0
1804;121 Rietbuurt;13930;22759.2471393;1199.00042197;22759.2471393;54;23.7266196327;52;22.8478559426;53;23.2872377876;0;0;0;0;0;0;0;0
1805;120 De Vissen;13931;5919.21935587;310.831275276;5919.21935587;38;64.197654649;34;57.4400067912;33;55.7505948268;0;0;0;0;0;0;0;0
1806;25 Laakkwartier-Oost;13932;9419.92537687;891.680802845;9419.92537687;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1807;40 Nieuw Waldeck;13933;6938.46663535;436.842435588;6938.46663535;56;80.7094750801;60;86.4744375858;64;92.2394000916;0;0;0;0;0;0;0;0
1808;26 Noordpolderbuurt;13934;198.766514505;57.0273066118;198.766514505;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1809;40 Nieuw Waldeck;13935;542.336306014;100.636760917;542.336306014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1810;118 De Lanen;13936;2155.43461207;421.947367011;2155.43461207;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1811;118 De Lanen;13937;115.126093515;84.5645235209;115.126093515;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1812;86 Houtwijk;13939;2532.07718296;256.019375731;2532.07718296;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1813;84 Leyenburg;13940;10641.2423459;472.352988095;10641.2423459;65;61.08309339;64;60.1433534917;63;59.2036135934;0;0;0;0;0;0;0;0
1814;25 Laakkwartier-Oost;13941;3491.42930754;271.323208211;3491.42930754;28;80.1963824372;24;68.7397563748;23;65.8755998591;0;0;0;0;0;0;0;0
1724;25 Laakkwartier-Oost;13835;10239.6958231;493.716084045;10239.6958231;86;83.9868698111;84;82.0336867922;83;81.0570952828;0;0;0;0;0;0;0;0
1725;109 Tedingerbroek;13836;21764.6785851;2020.27147484;21764.6785851;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1726;84 Leyenburg;13838;8638.754276;380.803927353;8638.754276;54;62.5090126131;58;67.1393098437;62;71.7696070743;0;0;0;0;0;0;0;0
1727;109 Tedingerbroek;13839;15236.1863223;1325.65383628;15236.1863223;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1728;120 De Vissen;13840;5107.6738312;1075.17174834;5107.6738312;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1729;06 Waldeck-Zuid;13841;1913.23309296;306.969627588;1913.23309296;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1730;90 Ockenburgh;13842;6506.7243951;368.245275585;6506.7243951;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1731;25 Laakkwartier-Oost;13843;7116.34574857;405.381094809;7116.34574857;53;74.4764263466;50;70.2607795722;61;85.7181510781;0;0;0;0;0;0;0;0
1732;40 Nieuw Waldeck;13844;148.134258494;46.0229877917;148.134258494;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1733;36 Zuiderpark;13845;884.751014391;219.216989517;884.751014391;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1734;40 Nieuw Waldeck;13846;433.783148047;99.3882522833;433.783148047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1735;25 Laakkwartier-Oost;13847;1220.36731055;167.61860101;1220.36731055;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1736;40 Nieuw Waldeck;13848;9737.14870544;424.912748346;9737.14870544;44;45.1877662867;44;45.1877662867;50;51.3497344167;0;0;0;0;0;0;0;0
1737;95 Kom Loosduinen;13849;1252.58441648;148.147536438;1252.58441648;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1738;25 Laakkwartier-Oost;13851;16188.3981494;654.963083452;16188.3981494;142;87.7171408125;138;85.2462354375;131;80.9221510313;0;0;0;0;0;0;0;0
1739;118 De Lanen;13852;413.960013967;147.361858426;413.960013967;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1740;120 De Vissen;13853;549.608105505;83.9779631671;549.608105505;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1741;40 Nieuw Waldeck;13854;21177;569.767065234;21177;123;58.0818812863;127;59.9707229541;134;63.2761958729;0;0;0;0;0;0;0;0
1742;106 Vlietbuurt;13855;312.596662482;190.999726429;312.596662482;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1743;25 Laakkwartier-Oost;13856;5330.84750391;301.232414737;5330.84750391;42;78.7867219409;46;86.2902192686;44;82.5384706048;0;0;0;0;0;0;0;0
1744;24 Laakkwartier-West;13858;6444.04719002;380.173175883;6444.04719002;53;82.2464492223;52;80.6946294256;56;86.9019086122;0;0;0;0;0;0;0;0
1745;86 Houtwijk;13859;33171.1987179;883.495155408;33171.1987179;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1746;25 Laakkwartier-Oost;13861;4481.69305744;290.43939494;4481.69305744;33;73.632887342;29;64.7076888763;30;66.9389884927;0;0;0;0;0;0;0;0
1747;95 Kom Loosduinen;13862;2117.2401734;186.775990159;2117.2401734;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1748;117 De Rivieren;13863;12304.5391581;1304.4325872;12304.5391581;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1749;06 Waldeck-Zuid;13864;727.852653538;112.142462972;727.852653538;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1750;118 De Lanen;13865;6648.75817893;339.21373073;6648.75817893;18;27.0727247338;18;27.0727247338;19;28.5767649968;0;0;0;0;0;0;0;0
1751;121 Rietbuurt;13866;706.658452493;145.175816264;706.658452493;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1752;38 Moerwijk-Noord;13867;13711.2800654;511.901599024;13711.2800654;164;119.609547189;174;126.902812261;172;125.444159247;0;0;0;0;0;0;0;0
1753;86 Houtwijk;13868;13222.2567711;505.581381523;13222.2567711;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1754;36 Zuiderpark;13869;206554.762753;1904.99912228;206554.762753;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1755;118 De Lanen;13870;12339.9545995;511.350579052;12339.9545995;35;28.3631513534;32;25.9320240946;32;25.9320240946;0;0;0;0;0;0;0;0
1756;25 Laakkwartier-Oost;13871;1133.23170998;164.506116771;1133.23170998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1757;24 Laakkwartier-West;13872;10539.702232;467.977230793;10539.702232;71;67.364331968;71;67.364331968;74;70.210712192;0;0;0;0;0;0;0;0
1758;25 Laakkwartier-Oost;13873;392.804094474;138.251367617;392.804094474;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1759;06 Waldeck-Zuid;13874;2529.53876253;290.048796225;2529.53876253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1760;36 Zuiderpark;13875;1250.29966231;358.486565018;1250.29966231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1761;25 Laakkwartier-Oost;13876;4933.69449991;299.792082745;4933.69449991;29;58.7794805709;34;68.9138737727;34;68.9138737727;0;0;0;0;0;0;0;0
1762;84 Leyenburg;13879;15364.0244078;569.968739654;15364.0244078;142;92.4237011287;128;83.3115052427;123;80.0571495692;0;0;0;0;0;0;0;0
1763;86 Houtwijk;13880;13331.1297259;679.908778866;13331.1297259;71;53.2588021119;68;51.0084301917;61;45.7575623778;0;0;0;0;0;0;0;0
1764;21 Groente- en Fruitmarkt;13881;3518.58296454;466.615860768;3518.58296454;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1765;84 Leyenburg;13883;38354.3184746;782.987416399;38354.3184746;30;7.82180499958;33;8.60398549953;34;8.86471233285;0;0;0;0;0;0;0;0
1766;86 Houtwijk;13884;19957.0345718;615.259346749;19957.0345718;112;56.1205621993;113;56.6216386475;110;55.1184093029;0;0;0;0;0;0;0;0
1767;106 Vlietbuurt;13885;319.616729984;135.183316412;319.616729984;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1846;120 De Vissen;13976;18036.4823426;698.590931267;18036.4823426;78;43.2456831207;74;41.0279557812;77;42.6912512858;0;0;0;0;0;0;0;0
1847;84 Leyenburg;13977;879;139.446661588;879;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1848;118 De Lanen;13979;1110.07933609;224.925771309;1110.07933609;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1849;117 De Rivieren;13980;18671.6862102;1687.56568022;18671.6862102;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1850;118 De Lanen;13981;10517.1157421;452.700925081;10517.1157421;48;45.6398894688;47;44.6890584382;47;44.6890584382;0;0;0;0;0;0;0;0
1851;40 Nieuw Waldeck;13982;19198.5598595;658.73238464;19198.5598595;43;22.3975133107;36;18.7514064927;45;23.4392581159;0;0;0;0;0;0;0;0
1852;25 Laakkwartier-Oost;13984;752.911865994;286.366603828;752.911865994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1853;21 Groente- en Fruitmarkt;13985;10565.9737715;578.07042592;10565.9737715;104;98.429167296;100;94.6434300923;99;93.6969957914;0;0;0;0;0;0;0;0
1854;118 De Lanen;13986;11895.4628749;459.0531016;11895.4628749;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1855;24 Laakkwartier-West;13987;40546.6019795;826.085442304;40546.6019795;53;13.0713789596;52;12.824749168;49;12.0848597929;0;0;0;0;0;0;0;0
1856;26 Noordpolderbuurt;13988;337.016362466;90.6085174316;337.016362466;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1857;25 Laakkwartier-Oost;13989;11850.6035001;513.306063364;11850.6035001;107;90.2907602968;101;85.2277270091;102;86.0715658904;0;0;0;0;0;0;0;0
1858;120 De Vissen;13990;5869.58188352;313.84726577;5869.58188352;36;61.3331591831;35;59.6294603169;34;57.9257614507;0;0;0;0;0;0;0;0
1859;40 Nieuw Waldeck;13991;12637.7062532;559.031811059;12637.7062532;58;45.8944042835;51;40.3554244561;51;40.3554244561;0;0;0;0;0;0;0;0
1860;86 Houtwijk;13992;32999.8424817;917.806941084;32999.8424817;15;4.54547624229;16;4.84850799178;14;4.24244449281;0;0;0;0;0;0;0;0
1861;84 Leyenburg;13993;11091.770119;511.245451664;11091.770119;87;78.436533634;95;85.649088451;94;84.7475190988;0;0;0;0;0;0;0;0
1894;36 Zuiderpark;14029;340736.123006;2234.42034194;340736.123006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1895;40 Nieuw Waldeck;14030;3366;229.720383508;3366;19;56.4468211527;20;59.4177064765;18;53.4759358289;0;0;0;0;0;0;0;0
1896;110 De Reef;14031;22053.6373482;1102.96777227;22053.6373482;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1897;84 Leyenburg;14032;10218.0907144;478.506466549;10218.0907144;97;94.9296720015;91;89.0577335272;92;90.0363899396;0;0;0;0;0;0;0;0
1898;36 Zuiderpark;14033;1053.99144002;264.658333792;1053.99144002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1899;86 Houtwijk;14034;2830.01116348;282.289288775;2830.01116348;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1900;25 Laakkwartier-Oost;14035;10989.5319612;525.197407982;10989.5319612;79;71.8865919667;77;70.066678246;80;72.7965488271;0;0;0;0;0;0;0;0
1901;25 Laakkwartier-Oost;14036;99.235814973;48.3421032993;99.235814973;0;0;0;0;0;0;0;0;0;0;0;0;0;0
