WKT,id,buurtcode,straatnaam,type,soort,e_type,aantal
"POLYGON ((131770.5 479182.22,131773.14 479181.24,131772.67 479181.0,131771.0 479176.72,131768.76 479177.55,131770.5 479182.22))","131771479179",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131775.09 479175.2,131772.86 479176.05,131774.44 479180.3,131774.29 479180.78,131776.86 479179.85,131775.09 479175.2))","131775479178",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131768.27 479183.05,131770.5 479182.22,131768.76 479177.55,131766.53 479178.39,131768.27 479183.05))","131769479180",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131766.03 479183.87,131768.27 479183.05,131766.53 479178.39,131764.29 479179.22,131766.03 479183.87))","131766479181",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131770.81 479054.76,131771.9 479052.47,131767.94 479050.6,131766.86 479052.89,131770.81 479054.76))","131769479053",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131766.86 479052.89,131765.75 479055.25,131766.39 479055.35,131769.73 479057.05,131770.81 479054.76,131766.86 479052.89))","131768479055",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131774.07 479047.89,131775.16 479045.6,131771.19 479043.72,131770.11 479046.01,131774.07 479047.89))","131773479046",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131771.9 479052.47,131772.99 479050.18,131769.03 479048.31,131767.94 479050.6,131771.9 479052.47))","131770479050",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131772.99 479050.18,131774.07 479047.89,131770.11 479046.01,131769.03 479048.31,131772.99 479050.18))","131772479048",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131776.25 479043.31,131777.33 479041.02,131773.35 479039.14,131772.27 479041.43,131776.25 479043.31))","131775479041",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131775.16 479045.6,131776.25 479043.31,131772.27 479041.43,131771.19 479043.72,131775.16 479045.6))","131774479044",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131766.84 479616.63,131761.47 479616.91,131761.49 479618.72,131766.82 479618.49,131766.84 479616.63))","131764479618",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131762.32 479537.88,131756.76 479537.3,131756.56 479539.21,131762.12 479539.79,131762.32 479537.88))","131759479539",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131766.24 479453.62,131762.17 479457.15,131761.87 479459.85,131767.46 479455.03,131766.24 479453.62))","131764479457",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131766.2 479269.03,131764.55 479267.01,131764.56 479267.34,131764.44 479267.68,131761.27 479270.23,131762.68 479271.94,131766.2 479269.03))","131764479269",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131758.44 479266.69,131759.96 479268.54,131762.96 479266.18,131763.4 479265.95,131763.75 479266.03,131761.91 479263.84,131758.44 479266.69))","131761479266",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131753.87 479261.13,131755.4 479262.98,131758.84 479260.16,131757.3 479258.32,131753.87 479261.13))","131756479261",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131755.4 479262.98,131756.92 479264.84,131760.37 479262.0,131758.84 479260.16,131755.4 479262.98))","131758479262",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131756.92 479264.84,131758.44 479266.69,131761.91 479263.84,131760.37 479262.0,131756.92 479264.84))","131759479264",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131755.24 479187.83,131757.96 479186.86,131757.39 479186.63,131755.77 479182.4,131753.54 479183.22,131755.24 479187.83))","131756479185",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131759.82 479180.89,131757.58 479181.73,131759.13 479185.99,131758.84 479186.53,131761.55 479185.53,131759.82 479180.89))","131760479184",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131761.55 479185.53,131763.79 479184.7,131762.05 479180.06,131759.82 479180.89,131761.55 479185.53))","131762479183",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131763.79 479184.7,131766.03 479183.87,131764.29 479179.22,131762.05 479180.06,131763.79 479184.7))","131764479182",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131755.04 479122.9,131756.8 479124.53,131759.7 479121.41,131757.84 479119.76,131755.04 479122.9))","131757479122",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131753.22 479121.22,131755.04 479122.9,131757.84 479119.76,131755.99 479118.1,131753.22 479121.22))","131756479120",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131757.06 479073.23,131756.12 479075.2,131759.82 479076.96,131760.76 479074.99,131757.06 479073.23))","131758479075",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131756.12 479075.2,131755.17 479077.17,131758.88 479078.93,131759.82 479076.96,131756.12 479075.2))","131757479077",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131755.17 479077.17,131754.23 479079.14,131757.94 479080.91,131758.88 479078.93,131755.17 479077.17))","131757479079",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131754.23 479079.14,131753.47 479080.71,131757.19 479082.48,131757.94 479080.91,131754.23 479079.14))","131756479081",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131758.01 479071.26,131757.06 479073.23,131760.76 479074.99,131761.7 479073.02,131758.01 479071.26))","131759479073",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131761.7 479073.02,131762.64 479071.04,131759.51 479069.52,131759.08 479069.03,131758.01 479071.26,131761.7 479073.02))","131760479071",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131759.28 479037.23,131761.28 479038.2,131762.79 479035.07,131763.64 479034.57,131761.15 479033.36,131759.28 479037.23))","131761479036",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131753.64 479034.5,131755.75 479035.52,131757.63 479031.65,131755.52 479030.62,131753.64 479034.5))","131756479033",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131755.75 479035.52,131757.5 479036.37,131759.37 479032.5,131757.63 479031.65,131755.75 479035.52))","131758479034",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131757.5 479036.37,131759.28 479037.23,131761.15 479033.36,131759.37 479032.5,131757.5 479036.37))","131759479035",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131746.71 479619.66,131752.04 479619.43,131752.07 479617.4,131746.65 479617.7,131746.71 479619.66))","131749479619",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131756.76 479537.3,131751.19 479536.71,131750.99 479538.62,131756.56 479539.21,131756.76 479537.3))","131754479538",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131755.76 479256.48,131754.0 479254.38,131754.0 479254.7,131750.83 479257.43,131752.35 479259.28,131755.76 479256.48))","131753479257",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131752.35 479259.28,131753.87 479261.13,131757.3 479258.32,131755.76 479256.48,131752.35 479259.28))","131755479259",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131744.9 479250.08,131746.42 479251.96,131749.81 479249.23,131748.26 479247.36,131744.9 479250.08))","131747479250",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131746.42 479251.96,131747.95 479253.85,131751.35 479251.09,131749.81 479249.23,131746.42 479251.96))","131749479252",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131747.95 479253.85,131749.47 479255.73,131752.58 479253.22,131753.12 479253.24,131751.35 479251.09,131747.95 479253.85))","131750479253",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131743.37 479248.19,131744.9 479250.08,131748.26 479247.36,131746.72 479245.49,131743.37 479248.19))","131746479248",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131750.76 479189.42,131753.0 479188.62,131751.31 479184.05,131749.09 479184.87,131750.76 479189.42))","131751479187",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131748.53 479190.21,131750.76 479189.42,131749.09 479184.87,131746.86 479185.69,131748.53 479190.21))","131749479188",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131753.0 479188.62,131755.24 479187.83,131753.54 479183.22,131751.31 479184.05,131753.0 479188.62))","131753479186",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131746.29 479191.01,131748.53 479190.21,131746.86 479185.69,131744.63 479186.51,131746.29 479191.01))","131747479188",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131747.15 479131.11,131751.27 479128.49,131750.3 479126.97,131746.22 479129.64,131747.15 479131.11))","131749479129",X401,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131754.14 479116.45,131752.29 479114.8,131749.52 479117.8,131751.39 479119.53,131754.14 479116.45))","131752479117",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131746.43 479120.47,131748.33 479118.52,131744.6 479115.17,131742.8 479117.11,131746.43 479120.47))","131746479118",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131751.39 479119.53,131753.22 479121.22,131755.99 479118.1,131754.14 479116.45,131751.39 479119.53))","131754479119",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131749.5 479088.99,131748.42 479091.23,131749.04 479091.19,131752.3 479092.75,131753.24 479090.77,131749.5 479088.99))","131751479091",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131751.59 479084.62,131750.67 479086.54,131754.41 479088.32,131755.32 479086.4,131751.59 479084.62))","131753479086",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131750.67 479086.54,131749.5 479088.99,131753.24 479090.77,131754.41 479088.32,131750.67 479086.54))","131752479089",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131752.56 479082.61,131751.59 479084.62,131755.32 479086.4,131756.28 479084.39,131752.56 479082.61))","131754479085",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131753.47 479080.71,131752.56 479082.61,131756.28 479084.39,131757.19 479082.48,131753.47 479080.71))","131755479083",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131751.89 479033.66,131753.64 479034.5,131755.52 479030.62,131753.77 479029.78,131751.89 479033.66))","131754479032",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131744.16 479029.92,131746.1 479030.85,131747.98 479026.97,131746.04 479026.03,131744.16 479029.92))","131746479028",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131748.1 479031.82,131749.95 479032.72,131751.83 479028.84,131749.98 479027.94,131748.1 479031.82))","131750479030",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131746.1 479030.85,131748.1 479031.82,131749.98 479027.94,131747.98 479026.97,131746.1 479030.85))","131748479029",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131749.95 479032.72,131751.89 479033.66,131753.77 479029.78,131751.83 479028.84,131749.95 479032.72))","131752479031",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131746.65 479617.7,131741.07 479618.0,131741.13 479619.9,131746.71 479619.66,131746.65 479617.7))","131744479619",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131741.07 479618.0,131735.63 479618.3,131735.6 479620.14,131741.13 479619.9,131741.07 479618.0))","131738479619",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131738.96 479578.13,131739.29 479575.76,131735.32 479575.22,131735.0 479577.59,131738.96 479578.13))","131737479577",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131738.63 479580.51,131738.96 479578.13,131735.0 479577.59,131734.67 479579.96,131738.63 479580.51))","131737479579",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131734.67 479579.96,131734.32 479582.48,131738.31 479582.88,131738.63 479580.51,131734.67 479579.96))","131736479581",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131739.61 479573.39,131739.94 479571.01,131735.98 479570.47,131735.65 479572.84,131739.61 479573.39))","131738479572",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131739.29 479575.76,131739.61 479573.39,131735.65 479572.84,131735.32 479575.22,131739.29 479575.76))","131737479574",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131740.27 479568.64,131740.59 479566.26,131738.57 479566.01,131736.62 479565.76,131736.3 479568.09,131740.27 479568.64))","131738479567",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131739.94 479571.01,131740.27 479568.64,131736.3 479568.09,131735.98 479570.47,131739.94 479571.01))","131738479570",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131740.06 479535.53,131734.5 479534.94,131734.29 479536.87,131739.86 479537.45,131740.06 479535.53))","131737479536",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131745.63 479536.12,131740.06 479535.53,131739.86 479537.45,131745.43 479538.04,131745.63 479536.12))","131743479537",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131738.69 479494.99,131734.98 479499.14,131736.47 479500.47,131736.89 479500.0,131740.17 479496.31,131738.69 479494.99))","131738479498",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131738.03 479484.4,131734.7 479488.14,131734.88 479490.95,131739.5 479485.74,131738.03 479484.4))","131737479487",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131740.17 479496.31,131743.88 479492.15,131743.71 479489.35,131738.69 479494.99,131740.17 479496.31))","131741479494",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131739.5 479485.74,131743.79 479480.9,131741.02 479481.04,131738.03 479484.4,131739.5 479485.74))","131741479483",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131732.59 479466.84,131737.65 479468.7,131740.06 479467.46,131733.28 479464.97,131732.59 479466.84))","131735479467",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131741.85 479246.31,131743.37 479248.19,131746.72 479245.49,131745.18 479243.62,131741.85 479246.31))","131744479246",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131745.18 479243.62,131743.61 479241.72,131740.33 479244.43,131741.85 479246.31,131745.18 479243.62))","131743479244",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131736.15 479185.18,131737.04 479187.49,131740.77 479186.03,131739.93 479183.78,131736.15 479185.18))","131738479186",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131744.63 479186.51,131742.4 479187.33,131743.94 479191.84,131746.29 479191.01,131744.63 479186.51))","131744479189",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131732.69 479176.22,131733.56 479178.46,131737.43 479177.03,131736.59 479174.77,131732.69 479176.22))","131735479177",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131733.56 479178.46,131734.42 479180.7,131738.26 479179.28,131737.43 479177.03,131733.56 479178.46))","131736479179",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131734.42 479180.7,131735.29 479182.94,131739.1 479181.53,131738.26 479179.28,131734.42 479180.7))","131737479181",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131735.29 479182.94,131736.15 479185.18,131739.93 479183.78,131739.1 479181.53,131735.29 479182.94))","131738479183",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131735.61 479124.9,131733.81 479126.85,131737.18 479129.96,131739.03 479128.06,131735.61 479124.9))","131736479127",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131737.41 479122.95,131735.61 479124.9,131739.03 479128.06,131740.88 479126.16,131737.41 479122.95))","131738479126",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131743.04 479133.72,131747.15 479131.11,131746.22 479129.64,131742.14 479132.31,131743.04 479133.72))","131745479132",X401,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131742.14 479132.31,131737.97 479135.04,131738.92 479136.33,131743.04 479133.72,131742.14 479132.31))","131741479134",X401,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131741.0 479119.06,131739.2 479121.01,131742.73 479124.26,131744.58 479122.36,131741.0 479119.06))","131742479122",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131742.8 479117.11,131742.58 479117.35,131741.0 479119.06,131744.58 479122.36,131746.43 479120.47,131742.8 479117.11))","131744479120",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131739.2 479121.01,131737.41 479122.95,131740.88 479126.16,131742.73 479124.26,131739.2 479121.01))","131740479124",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131739.77 479027.79,131742.0 479028.87,131743.88 479024.98,131741.65 479023.89,131739.77 479027.79))","131742479026",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131741.65 479023.89,131739.25 479022.73,131737.36 479026.63,131739.77 479027.79,131741.65 479023.89))","131740479025",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131742.0 479028.87,131744.16 479029.92,131746.04 479026.03,131743.88 479024.98,131742.0 479028.87))","131744479027",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131733.87 479019.68,131735.82 479020.6,131737.52 479017.24,131738.57 479017.01,131737.94 479016.71,131735.77 479015.67,131733.87 479019.68))","131736479018",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131723.07 479620.88,131728.64 479620.58,131728.53 479618.7,131723.06 479619.01,131723.07 479620.88))","131726479620",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131734.5 479534.94,131728.93 479534.36,131726.92 479536.1,131734.29 479536.87,131734.5 479534.94))","131731479536",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131727.57 479507.46,131723.86 479511.62,131725.35 479512.95,131729.06 479508.79,131727.57 479507.46))","131726479510",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131731.28 479503.3,131727.57 479507.46,131729.06 479508.79,131732.76 479504.63,131731.28 479503.3))","131730479506",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131734.98 479499.14,131731.28 479503.3,131732.76 479504.63,131736.47 479500.47,131734.98 479499.14))","131734479502",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131727.35 479499.39,131732.14 479494.02,131729.31 479494.19,131725.86 479498.06,131727.35 479499.39))","131729479496",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131724.82 479456.01,131731.67 479458.53,131730.51 479456.11,131725.47 479454.25,131724.82 479456.01))","131728479456",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131733.28 479464.97,131728.23 479463.11,131727.54 479464.98,131732.59 479466.84,131733.28 479464.97))","131730479465",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131728.23 479463.11,131723.17 479461.26,131722.49 479463.12,131727.54 479464.98,131728.23 479463.11))","131725479463",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131727.9 479213.22,131730.61 479212.91,131730.19 479208.4,131727.46 479208.66,131727.9 479213.22))","131729479211",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131727.46 479208.66,131724.74 479208.91,131725.18 479213.52,131727.9 479213.22,131727.46 479208.66))","131726479211",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131726.29 479198.56,131729.22 479197.58,131728.48 479197.33,131727.09 479193.62,131724.77 479194.49,131726.29 479198.56))","131727479196",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131731.83 479173.98,131732.69 479176.22,131736.59 479174.77,131735.75 479172.52,131731.83 479173.98))","131734479174",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131734.92 479170.27,131734.08 479168.02,131730.06 479169.39,131730.97 479171.74,131734.92 479170.27))","131733479170",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131730.97 479171.74,131731.83 479173.98,131735.75 479172.52,131734.92 479170.27,131730.97 479171.74))","131733479172",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131730.21 479130.74,131728.41 479132.69,131731.2 479135.26,131731.38 479135.91,131733.48 479133.76,131730.21 479130.74))","131731479133",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131732.01 479128.79,131730.21 479130.74,131733.48 479133.76,131735.33 479131.86,131732.01 479128.79))","131733479131",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131733.81 479126.85,131732.01 479128.79,131735.33 479131.86,131737.18 479129.96,131733.81 479126.85))","131735479129",X401,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131735.77 479015.67,131733.82 479014.74,131731.92 479018.76,131733.87 479019.68,131735.77 479015.67))","131734479017",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131733.82 479014.74,131731.88 479013.81,131729.97 479017.84,131731.92 479018.76,131733.82 479014.74))","131732479016",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131731.88 479013.81,131729.93 479012.88,131728.03 479016.91,131729.97 479017.84,131731.88 479013.81))","131730479015",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131729.93 479012.88,131727.99 479011.95,131726.08 479015.99,131728.03 479016.91,131729.93 479012.88))","131728479014",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131727.99 479011.95,131726.04 479011.02,131724.13 479015.07,131726.08 479015.99,131727.99 479011.95))","131726479014",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131723.06 479619.01,131717.49 479619.33,131717.51 479621.17,131723.07 479620.88,131723.06 479619.01))","131720479620",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131716.83 479544.54,131719.31 479544.79,131719.9 479540.21,131717.29 479539.94,131716.83 479544.54))","131718479542",X103,ONBEKEND,Haaks,MULDER,E6b,1
