FID,omschr,aant_msk,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_kenmerk.1860,Uitrijstrook,1 -> 1,R,16.27000046,R,16.52199936,H,020,KLK0008102198,R,I,3,,"LINESTRING (77746.01190000027 438156.0540000014, 77907.32559999824 438054.7270000018, 77960.56049999967 438021.57339999825)"
mengstroken_kenmerk.1861,Splitsing,1 -> 1,R,13.23999977,R,13.3579998,T,022,KLK0008104192,L,I,2,,"LINESTRING (105183.52569999918 498833.3979000002, 105149.34549999982 498791.502700001, 105144.38749999925 498785.2239000015, 105140.14880000055 498779.65150000155, 105114.41800000146 498736.7980000004)"
mengstroken_kenmerk.1862,Splitsing,1 -> 1,R,10.48200035,R,10.61499977,H,022,KLK0008104058,R,I,1,,"LINESTRING (105360.01190000027 496146.48479999974, 105358.45259999856 496143.76469999924, 105354.38749999925 496137.2102999985, 105351.52089999989 496133.1964999996, 105348.36300000176 496129.31980000064, 105345.44909999892 496126.1242999993, 105341.84760000184 496122.7201000005, 105337.97439999878 496119.55380000174, 105330.58669999987 496114.78929999843, 105326.19449999928 496112.54580000043, 105320.6970999986 496110.3114, 105315.91910000145 496108.87629999965, 105311.03709999844 496107.7960000001, 105305.99240000173 496106.99450000003, 105272.20329999924 496103.16110000014, 105245 496102)"
mengstroken_kenmerk.1863,Invoegstrook,1 -> 1,R,13.41399956,R,13.57900047,H,022,KLK0008104173,R,I,2,,"LINESTRING (105262.17920000106 498846.6785000004, 105295.07490000129 498904.59860000014, 105322.56480000168 498953.02430000156, 105340.39950000122 498984.49819999933, 105346.36840000004 498994.70529999956)"
mengstroken_kenmerk.1864,Weefstrook,2 -> 1.6,R,84.01000214,R,84.09500122,T,027,KLK0008105685,L,I,4,,"LINESTRING (138577.64139999822 459671.0384999998, 138561.9968000017 459621.65890000015, 138553.1827000007 459590.7457999997)"
mengstroken_kenmerk.1865,Invoegstrook,1 -> 1,R,9.52400017,R,9.73799992,H,027,KLK0008104354,R,I,3,,"LINESTRING (118380.44469999894 402962.6257000007, 118495.15309999883 403148.0062999986)"
mengstroken_kenmerk.1866,Uitrijstrook,1 -> 1,R,24.18199921,R,24.37299919,T,020,KLK0008103145,L,I,3,,"LINESTRING (85547.13010000065 437996.5848999992, 85502.00079999864 437993.5126999989, 85457.0876000002 437990.688099999, 85357.5513000004 437985.47399999946)"
mengstroken_kenmerk.1867,Invoegstrook,1 -> 1,R,11.43400002,R,11.50899982,H,027,KLK0008104398,R,I,3,,"LINESTRING (119422.43609999865 404564.7142999992, 119466.55700000003 404626.59600000083)"
mengstroken_kenmerk.1868,Invoegstrook,1 -> 1,R,11.99699974,R,12.26099968,H,027,KLK0008104449,R,I,3,,"LINESTRING (119750.33100000024 405021.7395000011, 119905.59530000016 405238.95369999856)"
mengstroken_kenmerk.1869,Uitrijstrook,1 -> 2,R,37.7820015,R,37.80599976,T,020,KLK0008103654,L,I,1,,"LINESTRING (98100.3610999994 441013.3596000001, 98112.05959999934 441015.6376999989, 98122.88030000031 441018.0287999995)"
mengstroken_kenmerk.1870,Uitrijstrook,2 -> 2,R,37.80599976,R,38.01100159,T,020,KLK0008103655,L,I,1,,"LINESTRING (98122.88030000031 441018.0287999995, 98164.86450000107 441027.30629999936, 98208.69949999824 441037.48000000045, 98272.30930000171 441053.3242999986, 98293.01799999923 441059.0020000003, 98321 441064)"
mengstroken_kenmerk.1871,Uitrijstrook,1 -> 1,R,26.01199913,R,26.14699936,H,020,KLK0008103267,R,I,1,,"LINESTRING (87312.62099999934 438003.4378999993, 87310.32519999892 438006.71350000054, 87306.61239999905 438012.83940000087, 87304.29399999976 438017.58999999985, 87302.32600000128 438023.81969999894, 87301.60170000046 438029.1596000008, 87301.41660000011 438034.1732000001, 87301.69860000163 438039.1656000018, 87302.8396999985 438046.6616999991, 87304.22190000117 438052.04100000113, 87307.86250000075 438060.82250000164, 87310.73829999939 438065.67440000176, 87313.82129999995 438069.6123000011, 87317.28060000017 438072.748399999, 87321.77690000087 438075.7718000002, 87329.04830000177 438079.5214000009, 87340.12079999968 438084.1884999983, 87354.23629999906 438089.44999999925, 87378 438097)"
mengstroken_kenmerk.1872,Samenvoeging,1 -> 1.6,R,117.60800171,R,117.61000061,T,027,KLK0008106411,L,I,3,,"LINESTRING (149470.16970000044 487658.1897, 149470.68349999934 487657.5102000013, 149471.35970000178 487656.5822999999)"
mengstroken_kenmerk.1873,Samenvoeging,1.6 -> 2,R,117.61000061,R,117.76200104,T,027,KLK0008106412,L,I,3,,"LINESTRING (149347.94640000165 487776.7239000015, 149378.558699999 487753.5603, 149407.4450000003 487728.12579999864, 149422.97819999978 487713.7734999992, 149439.6013999991 487696.2419000007, 149451.86450000107 487681.3445000015, 149464.5139000006 487665.6691999994, 149470.16970000044 487658.1897)"
mengstroken_kenmerk.1874,Invoegstrook,1 -> 1,R,65.26599884,R,65.4509964,T,027,KLK0008107232,L,I,2,,"LINESTRING (136514.66600000113 446934.743999999, 136512.85280000046 446930.0817999989, 136499.4294999987 446892.40129999816, 136488.37779999897 446860.4354000017, 136478.9375 446831.95650000125, 136468.063000001 446797.5023000017, 136462.6512000002 446778.24269999936, 136453.3649000004 446742.3885000013)"
mengstroken_kenmerk.1875,Uitrijstrook,1 -> 1,R,45.97600174,R,46.23500061,T,020,KLK0008103759,L,I,1,,"LINESTRING (104508.20179999992 446059.314100001, 104511.05380000174 446062.7362000011, 104559.66919999942 446121.7980000004, 104569.01619999856 446133.5304000005, 104575.0832999982 446141.48519999906, 104584.57899999991 446154.51249999925, 104593.16160000116 446166.8269000016, 104598.65989999846 446175.18030000106, 104606.68079999834 446187.8561999984, 104615.95710000023 446203.3539999984, 104625.66539999843 446220.9395000003, 104632.57510000095 446234.2540999986, 104638.26049999893 446246.00470000133, 104654.1660999991 446289.06109999865)"
mengstroken_kenmerk.1876,Uitrijstrook,1 -> 1,R,26.01199913,R,26.1439991,T,020,KLK0008103268,L,I,3,,"LINESTRING (87310.89909999818 438005.89460000023, 87310.32519999892 438006.71350000054, 87306.61239999905 438012.83940000087, 87304.29399999976 438017.58999999985, 87302.32600000128 438023.81969999894, 87301.60170000046 438029.1596000008, 87301.41660000011 438034.1732000001, 87301.69860000163 438039.1656000018, 87302.8396999985 438046.6616999991, 87304.22190000117 438052.04100000113, 87307.86250000075 438060.82250000164, 87310.73829999939 438065.67440000176, 87313.82129999995 438069.6123000011, 87317.28060000017 438072.748399999, 87321.77690000087 438075.7718000002, 87329.04830000177 438079.5214000009, 87340.12079999968 438084.1884999983, 87354.23629999906 438089.44999999925, 87378 438097)"
mengstroken_kenmerk.1877,Invoegstrook,1 -> 1,R,44.79700089,R,45.12799835,H,027,KLK0008105036,R,I,3,,"LINESTRING (127380.69319999963 436267.7960000001, 127495.20059999824 436575.1590999998)"
mengstroken_kenmerk.1878,Splitsing,1 -> 1,R,67.47599792,R,67.58999634,T,027,KLK0008107305,L,I,2,,"LINESTRING (137343.94839999825 448924.16490000114, 137318.32290000096 448885.46979999915, 137283.65100000054 448831.4990000017)"
mengstroken_kenmerk.1879,Uitrijstrook,1 -> 1,R,12.81200027,R,12.94200039,H,022,KLK0008103920,R,I,4,,"LINESTRING (105034.39979999885 498302.00989999995, 105034.6435999982 498319.50250000134, 105035.9578000009 498344.9528999999, 105038.1886 498368.3343000002, 105043.48039999977 498407.98330000043, 105047.28409999982 498428.5632000007)"
mengstroken_kenmerk.1880,Invoegstrook,1.6 -> 2,R,12.99199963,R,13.01099968,T,022,KLK0008103922,L,I,3,,"LINESTRING (105055.86129999906 498505.2446000017, 105051.5524000004 498490.87680000067)"
mengstroken_kenmerk.1881,Uitrijstrook,2 -> 1.6,R,13.57800007,R,13.60000038,T,022,KLK0008103951,L,I,3,,"LINESTRING (105345.43329999968 499028.82180000097, 105335.42660000175 499012.1667999998)"
mengstroken_kenmerk.1882,Invoegstrook,1 -> 1,R,50.95500183,R,51.29899979,H,027,KLK0008105138,R,I,3,,"LINESTRING (130891.97140000015 440841.7023999989, 130931.96189999953 440842.7408999987, 130979.90590000153 440843.52639999986, 131040.24870000035 440844.21379999816, 131088.54050000012 440844.4525000006, 131168.54039999843 440844.25030000135, 131235.9450000003 440843.7675999999)"
mengstroken_kenmerk.1883,Weefstrook,1 -> 1,R,70.72000122,R,70.88899994,T,027,KLK0008107340,L,I,2,,"LINESTRING (138344.05799999833 451971.14869999886, 138342.0438000001 451923.7694000006, 138339.32090000063 451873.84329999983, 138337.28020000085 451847.52120000124, 138334.3740000017 451815.15300000086)"
mengstroken_kenmerk.1884,Uitrijstrook,1 -> 1,R,55.09000015,R,55.36299896,H,027,KLK0008105208,R,I,4,,"LINESTRING (134637.79419999942 441974.99020000175, 134659.88230000064 442001.32019999996, 134672.56599999964 442016.7846999988, 134697.6424999982 442047.9483000003, 134734.83460000157 442095.0346999988, 134771.86670000106 442142.25, 134808.54740000144 442189.2542000003)"
mengstroken_kenmerk.1885,Uitrijstrook,1.6 -> 2,R,55.44400024,R,55.6230011,H,027,KLK0008105210,R,I,3,,"LINESTRING (134858.74769999832 442252.8104999997, 134883.25019999966 442282.28350000083, 134967.9549999982 442392.19260000065)"
mengstroken_kenmerk.1886,Invoegstrook,1 -> 1,R,20.72299957,R,21.05800056,T,027,KLK0008104540,L,I,3,,"LINESTRING (120563.61230000108 413928.57669999823, 120550.0438000001 413628.8819000013, 120548.83559999987 413608.9167999998, 120548.36149999872 413593.92770000175)"
mengstroken_kenmerk.1887,Splitsing,1.6 -> 2,R,58.20399857,R,58.25,H,027,KLK0008105323,R,I,4,,"LINESTRING (136026.83689999953 444714.8112999983, 136028.16000000015 444724.2782000005, 136033.38549999893 444754.8709000014)"
mengstroken_kenmerk.1888,Invoegstrook,1 -> 1,R,58.68999863,R,58.87099838,H,027,KLK0008105324,R,I,4,,"LINESTRING (136110.11279999837 445193.2050999999, 136124.5199000016 445266.2954000011, 136136.6490000002 445325.06529999897, 136147.15340000018 445374.45540000126)"
mengstroken_kenmerk.1889,Invoegstrook,1 -> 1,R,92.91799927,R,93.2440033,T,027,KLK0008105852,L,I,4,,"LINESTRING (141749.27109999955 468223.14279999956, 141725.52980000153 468188.9153999984, 141714.25569999963 468172.39499999955, 141694.5188000016 468142.99340000004, 141675.60929999873 468114.30139999837, 141641.76520000026 468061.57360000163, 141612.00059999898 468013.6435999982, 141594.18420000002 467984.1999000013, 141571.1061999984 467945.47520000115)"
mengstroken_kenmerk.1890,Uitrijstrook,1 -> 1,R,20.72999954,R,21.0170002,H,027,KLK0008104539,R,I,3,,"LINESTRING (120560.58069999889 413599.2069000006, 120573.61580000073 413885.4215000011)"
mengstroken_kenmerk.1892,Invoegstrook,1 -> 1.6,R,12.92399979,R,12.99199963,T,022,KLK0008103921,L,I,3,,"LINESTRING (105051.5524000004 498490.87680000067, 105048.28420000151 498479.9792000018, 105043.25649999827 498460.61459999904, 105038.79619999975 498441.189199999, 105036.7137000002 498430.7087999992)"
mengstroken_kenmerk.1893,Uitrijstrook,1 -> 1,R,12.59200001,R,13.02700043,H,022,KLK0008103919,R,I,3,,"LINESTRING (105066.03590000048 498084.9541000016, 105056.82829999924 498124.56170000136, 105052.39719999954 498144.0716000013, 105048.21599999815 498163.6314000003, 105045.98050000146 498174.8205000013, 105042.53119999915 498194.5502000004, 105038.86719999835 498220.8509000018, 105036.82310000062 498240.77010000125, 105035.12150000036 498266.00869999826, 105034.43140000105 498285.9921000004, 105034.32220000029 498296.4459999986, 105034.6435999982 498319.50250000134, 105035.9578000009 498344.9528999999, 105038.1886 498368.3343000002, 105043.48039999977 498407.98330000043, 105047.28409999982 498428.5632000007, 105051.91079999879 498449.74549999833, 105054.41000000015 498459.9600000009, 105059.59710000083 498479.27600000054, 105065.79500000179 498499.8709000014, 105072.41299999878 498518.65199999884)"
mengstroken_kenmerk.1894,Uitrijstrook,1.6 -> 1,R,11.18500042,R,11.38500023,T,022,KLK0008103896,L,I,3,,"LINESTRING (105301.57140000165 496906.1629000008, 105312.4851000011 496863.31700000167, 105321.80829999968 496824.4145999998, 105326.23640000075 496804.91000000015, 105334.6473999992 496765.80420000106, 105341.22439999878 496734.4448999986, 105345.15159999952 496710.0192000009)"
mengstroken_kenmerk.1895,Uitrijstrook,2 -> 1.6,R,11.10299969,R,11.18500042,T,022,KLK0008103895,L,I,3,,"LINESTRING (105345.15159999952 496710.0192000009, 105350.75710000098 496675.1552999988, 105359.59230000153 496629.126699999)"
mengstroken_kenmerk.1896,Uitrijstrook,1 -> 1,R,101.20999908,R,101.4509964,H,027,KLK0008106074,R,I,3,,"LINESTRING (145774.24709999934 474688.1112000011, 145777.66409999877 474698.07189999893, 145804.11320000142 474773.57360000163, 145817.7100000009 474811.1928000003, 145832.52109999955 474851.4331, 145855.4199000001 474912.00140000135)"
mengstroken_kenmerk.1897,Uitrijstrook,2 -> 1,R,31.06800079,R,31.33600044,T,020,KLK0008102570,L,I,4,,"LINESTRING (91868.80279999971 439499.2520999983, 91852.03819999844 439495.8841000013, 91733.16959999874 439473.124499999, 91713.57710000128 439469.10759999976, 91680.85680000111 439461.59010000154, 91661.45419999957 439456.6387999989, 91644.68100000173 439452.06870000064, 91615.59059999883 439443.4010999985)"
mengstroken_kenmerk.1898,Uitrijstrook,1 -> 1,R,10.76500034,R,10.98200035,T,022,KLK0008104071,L,I,3,,"LINESTRING (105374.81830000132 496509.55519999936, 105374.90520000085 496508.3825000003, 105377.91270000115 496488.5560000017, 105380.27450000122 496468.69790000096, 105385.35559999943 496420.12469999865, 105387.46880000085 496395.2631999999, 105391.29129999876 496342.5256999992, 105393.24909999967 496312.6607999988, 105394.32169999927 496291.4684000015)"
mengstroken_kenmerk.1899,Uitrijstrook,1 -> 1,R,103.71299744,R,103.94999695,H,027,KLK0008106126,R,I,3,,"LINESTRING (146941.24709999934 476890.8082000017, 146979.5240000002 476944.4367999993, 147038.55050000176 477025.15780000016, 147054.9166000001 477047.0758000016, 147079.63940000162 477079.6975999996)"
mengstroken_kenmerk.1900,Splitsing,1 -> 1,R,36.29999924,R,36.40800095,H,027,KLK0008106961,R,I,2,,"LINESTRING (124784.99199999869 428194.49500000104, 124791.1064000018 428212.5397000015, 124817.65879999846 428294.01779999956)"
mengstroken_kenmerk.1901,Weefstrook,1 -> 1,R,13.17300034,R,13.30200005,H,022,KLK0008104172,R,I,2,,"LINESTRING (105139.3332999982 498639.91530000046, 105203.51159999892 498746.34109999985)"
mengstroken_kenmerk.1902,Uitrijstrook,1 -> 1,R,31.38500023,R,31.58799934,H,027,KLK0008104732,R,I,3,,"LINESTRING (123540.61089999974 423440.7468000017, 123562.73790000007 423614.36140000075)"
mengstroken_kenmerk.1903,Invoegstrook,1 -> 1,R,31.92300034,R,32.18099976,H,027,KLK0008104757,R,I,3,,"LINESTRING (123641.76319999993 423977.1105999984, 123712.26590000093 424217.6301999986, 123712.64699999988 424218.935899999)"
mengstroken_kenmerk.1904,Invoegstrook,1 -> 1,R,37.27399826,R,37.54999924,H,027,KLK0008106980,R,I,2,,"LINESTRING (125064.11980000138 429132.0826999992, 125090.92419999838 429225.39400000125, 125106.7675999999 429283.28709999844, 125114.40579999983 429312.29850000143, 125133.82779999822 429392.88430000097)"
mengstroken_kenmerk.1905,Invoegstrook,1 -> 1,R,38.74399948,R,39.04100037,H,020,KLK0008102744,R,I,4,,"LINESTRING (98953.21889999881 441477.9120000005, 98984.79309999943 441500.70650000125, 99030.97960000113 441534.4001000002, 99095.14699999988 441582.1308000013, 99175.01700000092 441642.30380000174, 99190.05319999903 441653.7778999992)"
mengstroken_kenmerk.1906,Uitrijstrook,1 -> 1,R,46.29499817,R,46.44599915,H,020,KLK0008103804,R,I,1,,"LINESTRING (104586.91259999946 446535.8082999997, 104581.54039999843 446531.3531999998, 104572.6922999993 446524.73050000146, 104568.57539999858 446521.9930000007, 104559.99810000136 446516.84910000116, 104538.0736999996 446504.8238000013, 104529.47150000185 446499.7232000008, 104521.90239999816 446494.8460999988, 104517.68329999968 446491.89449999854, 104509.76619999856 446485.80700000003, 104503.22980000079 446480.2083999999, 104472.43699999899 446448.04199999943)"
mengstroken_kenmerk.1907,Uitrijstrook,1 -> 1,R,46.29499817,R,46.44200134,T,020,KLK0008103805,L,I,3,,"LINESTRING (104583.83359999955 446533.254900001, 104581.54039999843 446531.3531999998, 104572.6922999993 446524.73050000146, 104568.57539999858 446521.9930000007, 104559.99810000136 446516.84910000116, 104538.0736999996 446504.8238000013, 104529.47150000185 446499.7232000008, 104521.90239999816 446494.8460999988, 104517.68329999968 446491.89449999854, 104509.76619999856 446485.80700000003, 104503.22980000079 446480.2083999999, 104472.43699999899 446448.04199999943)"
mengstroken_kenmerk.1908,Uitrijstrook,1 -> 1,R,114.37999725,R,114.62599945,T,027,KLK0008106321,L,I,4,,"LINESTRING (151189.15349999815 485217.92599999905, 151330.41919999942 485017.06610000134)"
mengstroken_kenmerk.1909,Weefstrook,2 -> 2,R,47.64400101,R,48.8219986,H,015,KLK0008090662,R,I,4,,"LINESTRING (83250.49379999936 432242.0907000005, 83287.82550000027 432256.8585000001, 83306.49080000073 432264.0476000011, 83343.99859999865 432277.9844999984, 83357.28790000081 432282.7778000012, 83376.03069999814 432289.3240999989, 83394.99639999866 432295.67909999937, 83414.03599999845 432301.8022999987, 83433.17199999839 432307.62370000035, 83452.36609999835 432313.2633000016, 83476.15810000151 432319.7688000016, 83495.52369999886 432324.7661000006, 83514.96950000152 432329.45639999956, 83534.60700000077 432333.98479999974, 83554.003800001 432338.13529999927, 83573.61740000173 432342.05150000006, 83593.27829999849 432345.7195999995, 83614.49329999834 432349.3680999987, 83653.9178000018 432355.3753999993, 83673.74680000171 432357.9886999987, 83714.34760000184 432362.99870000035, 83743.75789999962 432366.3867999986, 84149.50090000033 432409.63369999826, 84256.36309999973 432420.75890000165, 84321.44150000066 432426.9364, 84341.38329999894 432428.50459999964, 84361.33830000088 432429.85489999875, 84393.52710000053 432431.4129999988)"
mengstroken_kenmerk.1910,Splitsing,1 -> 1,R,47.89599991,R,48.67599869,T,015,KLK0008090675,L,I,4,,"LINESTRING (84245.8161999993 432440.1785000004, 84221.04289999977 432436.9079999998, 83772.74830000103 432389.3110000007, 83702.33740000054 432381.44299999997, 83662.66849999875 432376.4248000011, 83642.8524999991 432373.7179999985, 83603.33779999986 432367.4545999989, 83573.76139999926 432362.2168999985, 83555.2060999982 432358.54089999944, 83535.66970000044 432354.40680000186, 83496.69330000132 432345.37480000034, 83477.02580000088 432340.3781000003)"
