FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_overdag.1352,214247062,2018-12-01T00:00:00,2022-12-01T00:00:00,ZH,505,Dordrecht,Dordrecht,Nijhofflaan, ,G,505,Dordrecht,19,30,2022-09-26T00:00:00,0,0,0,0,19,0,0,B,021424706220181201,100%,,"LINESTRING (107456.27699999884 423504.6629999988, 107456.64200000092 423506.61100000143, 107456.3200000003 423509.98800000176, 107455.30099999905 423513.09699999914, 107453.5859999992 423515.13500000164, 107450.69099999964 423517.2250000015, 107448.81500000134 423518.13699999824, 107446.72700000182 423518.5159999989)"
max_snelheden_overdag.1353,476421043,2018-12-01T00:00:00,2022-12-01T00:00:00,OV,160,Hardenberg,Hardenberg,Markt, ,G,160,Hardenberg,39,Onbekend,2022-09-26T00:00:00,0,0,0,0,39,0,0,B,047642104320181201,100%,,"LINESTRING (238419.5780000016 510560.43299999833, 238422.4919999987 510538.43400000036, 238420 510522)"
max_snelheden_overdag.1354,329368095,2019-01-01T00:00:00,2022-12-01T00:00:00,FL,50,Zeewolde,Zeewolde,Molenvang, ,G,50,Zeewolde,17,30,2022-09-26T00:00:00,0,0,0,0,17,0,0,B,032936809520190101,100%,,"LINESTRING (164866.56799999997 484261.81799999997, 164877.58100000024 484274.44999999925)"
max_snelheden_overdag.1355,269198130,2017-11-01T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Tilburg,Quirinustuinen, ,G,855,Tilburg,72,Onbekend,2022-09-26T00:00:00,0,0,0,0,72,0,0,B,026919813020171101,100%,,"LINESTRING (134673.85500000045 399330.73600000143, 134671.03799999878 399337.30900000036, 134670.41200000048 399360.1550000012, 134670.7250000015 399380.18499999866, 134671.3509999998 399383.94000000134, 134675.10700000077 399388.0089999996, 134683.2809999995 399397.1979999989)"
max_snelheden_overdag.1356,398114035,2019-01-01T00:00:00,2022-12-01T00:00:00,LB,957,Roermond,Roermond,Niellerveld, ,G,957,Roermond,58,30,2022-10-18T00:00:00,0,0,0,0,58,0,0,B,039811403520190101,100%,,"LINESTRING (199082.30200000107 357245.91099999845, 199079.93100000173 357258.13699999824, 199069.22899999842 357288.95600000024, 199063.23699999973 357300.0850000009)"
max_snelheden_overdag.1357,399502021,2019-01-01T00:00:00,2022-12-01T00:00:00,FR,74,Heerenveen,Nieuwehorne,de Kastlein, ,G,74,Heerenveen,19,30,2022-09-26T00:00:00,0,0,0,0,19,0,0,B,039950202120190101,100%,,"LINESTRING (199954 551440, 199956 551459)"
max_snelheden_overdag.1358,267196114,2017-11-01T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Tilburg,Erasplaats, ,G,855,Tilburg,33,30,2022-09-26T00:00:00,0,0,0,0,33,0,0,B,026719611420171101,100%,,"LINESTRING (133763.70100000128 398425.3200000003, 133732.74500000104 398436.43200000003)"
max_snelheden_overdag.1359,419323022,2018-12-01T00:00:00,2022-12-01T00:00:00,GL,301,Zutphen,Zutphen,Havenstraat, ,G,301,Zutphen,43,50,2022-05-30T00:00:00,0,0,0,0,43,0,0,B,041932302220181201,100%,,"LINESTRING (209947.96299999952 461905.2509999983, 209957.39499999955 461897.55000000075, 209969.33700000122 461897.0300000012, 209986.9910000004 461903.26099999994)"
max_snelheden_overdag.1360,600125765,2019-02-01T00:00:00,2022-12-01T00:00:00,NH,363,Amsterdam,Amsterdam,Karspeldreef, ,G,363,Amsterdam,22,50,2022-05-30T00:00:00,0,0,0,0,22,0,0,B,060012576520190201,100%,,"LINESTRING (126335.30200000107 480525.3040000014, 126316.15100000054 480514.43400000036)"
max_snelheden_overdag.1361,376455002,2019-05-01T00:00:00,2022-12-01T00:00:00,FL,171,Noordoostpolder,Luttelgeest,Nieuwlandseweg, ,G,171,Noordoostpolder,47,60,2022-09-26T00:00:00,0,0,0,0,47,0,0,B,037645500220190501,100%,,"LINESTRING (188309.48800000176 527818.2540000007, 188321.6700000018 527772.5749999993)"
max_snelheden_overdag.1362,600147825,2019-02-01T00:00:00,2022-12-01T00:00:00,LB,928,Kerkrade,Kerkrade,Hammolenweg, ,G,928,Kerkrade,67,50,2022-05-30T00:00:00,0,0,0,0,67,0,0,B,060014782520190201,100%,,"LINESTRING (201985.58100000024 320064.9470000006, 201986.28400000185 320057.1710000001, 201993.06799999997 320020.76900000125, 201998.7199999988 319999.2890000008)"
max_snelheden_overdag.1363,600156463,2019-02-01T00:00:00,2022-12-01T00:00:00,NB,785,Goirle,Goirle,Van Limburg Stirumstraat, ,G,785,Goirle,53,Onbekend,2022-09-26T00:00:00,0,0,0,0,53,0,0,B,060015646320190201,100%,,"LINESTRING (133188 393325.69959999993, 133220.78929999843 393326.7580000013, 133241 393326.54630000144)"
max_snelheden_overdag.1364,549562013,2019-07-01T00:00:00,2022-12-01T00:00:00,GR,1895,Oldambt,Drieborg,Kroonborg, ,G,1895,Oldambt,114,80,2022-09-26T00:00:00,0,0,0,0,114,0,0,B,054956201320190701,100%,,"LINESTRING (274982 581199, 274999 581173, 274999 581166, 274998 581149, 275000 581146, 275028.8306000009 581098.2459000014)"
max_snelheden_overdag.1365,243232049,2019-07-01T00:00:00,2022-12-01T00:00:00,NB,1959,Altena,Hank,HANK, ,G,1959,Altena,20,60,2022-09-26T00:00:00,0,0,0,0,20,0,0,B,024323204920190701,100%,,"LINESTRING (121975.8359999992 416420.94099999964, 121987.43600000069 416437.66600000113)"
max_snelheden_overdag.1366,600152047,2019-02-01T00:00:00,2022-12-01T00:00:00,GL,294,Winterswijk,Winterswijk,Tuunterstraat,N319,P,GL,Gelderland,27,50,2022-09-13T00:00:00,0,0,0,0,27,0,0,B,060015204720190201,100%,,"LINESTRING (245373.61899999902 443496.5729999989, 245373.73000000045 443499.84699999914, 245372.01099999994 443504.6620000005, 245367.7109999992 443509.8209999986, 245361.51999999955 443512.5729999989, 245356.60799999908 443513.2320000008)"
max_snelheden_overdag.1367,600181916,2019-05-01T00:00:00,2022-12-01T00:00:00,ZL,1695,Noord-Beveland,Kamperland,Roompot Beach Resort, ,G,1695,Noord-Beveland,21,60,2022-09-26T00:00:00,0,0,0,0,21,0,0,B,060018191620190501,100%,,"LINESTRING (39474.80070000142 401547.2890999988, 39478.60810000077 401526.5417999998)"
max_snelheden_overdag.1368,600189481,2019-07-01T00:00:00,2022-12-01T00:00:00,NH,852,Waterland,Monnickendam,Weerder, ,G,852,Waterland,14,30,2022-05-30T00:00:00,0,0,0,0,14,0,0,B,060018948120190701,100%,,"LINESTRING (130848 496006, 130850 496007, 130852 496011, 130852 496018)"
max_snelheden_overdag.1369,268193145,2017-11-01T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Tilburg,Telegraafstraat, ,G,855,Tilburg,26,30,2022-05-30T00:00:00,0,0,0,0,26,0,0,B,026819314520171101,100%,,"LINESTRING (134276.563000001 396657.09600000083, 134302.3200000003 396655.1090000011)"
max_snelheden_overdag.1370,600149538,2019-02-01T00:00:00,2022-12-01T00:00:00,OV,150,Deventer,Deventer,Hanzeweg, ,G,150,Deventer,9,50,2022-09-13T00:00:00,0,0,0,0,9,0,0,B,060014953820190201,100%,,"LINESTRING (208695.84899999946 472929.0170000009, 208693.93400000036 472937.5379999988)"
max_snelheden_overdag.1371,66179050,2015-12-01T00:00:00,2022-12-01T00:00:00,ZL,687,Middelburg,Middelburg,Bluesroute, ,G,687,Middelburg,7,30,2022-05-30T00:00:00,0,0,0,0,7,0,0,B,006617905020151201,100%,,"LINESTRING (33180.914999999106 389884.23999999836, 33185.88300000131 389879.55900000036)"
max_snelheden_overdag.1372,174303104,2019-07-01T00:00:00,2022-12-01T00:00:00,ZH,518,'s-Gravenhage,'s-Gravenhage,Prinses Alexialaan, ,G,518,'s-Gravenhage,100,50,2022-05-30T00:00:00,0,0,0,0,100,0,0,B,017430310420190701,100%,,"LINESTRING (87112.91299999878 451986.5390000008, 87179.55900000036 451912.05099999905)"
max_snelheden_overdag.1373,600178495,2019-05-01T00:00:00,2022-12-01T00:00:00,NB,1948,Meierijstad,Schijndel,Pastoor Verhoevenhof, ,G,1948,Meierijstad,42,Onbekend,2022-09-26T00:00:00,0,0,0,0,42,0,0,B,060017849520190501,100%,,"LINESTRING (160258.08940000087 403286.4849999994, 160250.64799999818 403290.78449999914, 160244.36410000175 403314.26630000025, 160243.70270000026 403323.5267000012)"
max_snelheden_overdag.1374,600181595,2019-05-01T00:00:00,2022-12-01T00:00:00,GL,1740,Neder-Betuwe,Kesteren,Schaapsteeg, ,T,OI,Overige instanties,11,60,2022-09-26T00:00:00,0,0,0,0,11,0,0,B,060018159520190501,100%,,"LINESTRING (166469.4668999985 437801.30680000037, 166474.76029999927 437800.3828999996, 166479.52180000022 437797.1779999994)"
max_snelheden_overdag.1375,600163634,2019-07-01T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Tilburg,Zevenaarstraat, ,G,855,Tilburg,113,30,2022-09-26T00:00:00,0,0,0,0,113,0,0,B,060016363420190701,100%,,"LINESTRING (127404.81799999997 398176.65879999846, 127505.35979999974 398152.5287999995, 127514.7082999982 398151.14229999855)"
max_snelheden_overdag.1376,173253148,2019-07-01T00:00:00,2022-12-01T00:00:00,ZH,1963,Hoeksche Waard,Oud-Beijerland,Zoomwijckplein, ,G,1963,Hoeksche Waard,101,30,2022-09-26T00:00:00,0,0,0,0,101,0,0,B,017325314820190701,100%,,"LINESTRING (86669.48299999908 426515.30900000036, 86767 426543)"
max_snelheden_overdag.1377,600154476,2019-02-01T00:00:00,2022-12-01T00:00:00,ZH,484,Alphen aan den Rijn,Alphen aan den Rijn,Toegangseweg, ,G,484,Alphen aan den Rijn,23,60,2022-09-26T00:00:00,0,0,0,0,23,0,0,B,060015447620190201,100%,,"LINESTRING (105601.66580000147 457027.90740000084, 105607.28299999982 457026.6319999993, 105623.64550000057 457022.82669999823)"
max_snelheden_overdag.1378,600179206,2019-05-01T00:00:00,2022-12-01T00:00:00,ZH,1931,Krimpenerwaard,Bergambacht,Meester Kamerplein, ,G,1931,Krimpenerwaard,39,30,2022-09-26T00:00:00,0,0,0,0,39,0,0,B,060017920620190501,100%,,"LINESTRING (113907.71350000054 438688.310800001, 113911.6174999997 438685.28180000186, 113917.13699999824 438683.73369999975, 113945.67660000175 438681.9836000018)"
max_snelheden_overdag.1379,600190592,2019-07-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Venlo,Burgemeester Bergerpark, ,G,983,Venlo,197,Onbekend,2022-09-26T00:00:00,0,0,0,0,197,0,0,B,060019059220190701,100%,,"LINESTRING (211006.11190000176 376338.97030000016, 210999.5300000012 376338.07239999995, 210993.01579999924 376338.64719999954, 210988.80070000142 376338.83879999816, 210985.7351000011 376336.9228999987, 210982.2864000015 376333.6658000015, 210978.45450000092 376330.60020000115, 210973.8561999984 376328.87590000033, 210970.21590000018 376328.30110000074, 210966.00079999864 376326.3850999996, 210961.59409999847 376321.7868999988, 210958.52859999985 376319.679299999, 210952.39759999886 376317.1886, 210922.7003000006 376307.80040000007, 210920.4012000002 376306.0760000013, 210917.14409999922 376302.6273000017, 210915.61129999906 376298.02899999917, 210913.31219999865 376292.4728000015, 210909.86340000108 376288.4492999986, 210905.64829999954 376286.3416999988, 210881.8905000016 376278.48629999906, 210876.90909999982 376277.91149999946, 210870.9695999995 376279.4442999996, 210860.2402999997 376283.4677999988, 210856.40839999914 376284.4257999994, 210852.95969999954 376284.4257999994, 210846.253800001 376282.31819999963, 210832.1042000018 376277.60229999945)"
max_snelheden_overdag.1380,600150996,2019-02-01T00:00:00,2022-12-01T00:00:00,GL,1859,Berkelland,Ruurlo,Borculoseweg,N315,P,GL,Gelderland,24,80,2022-09-26T00:00:00,0,0,0,0,24,0,0,B,060015099620190201,100%,,"LINESTRING (228781 456237, 228774 456239, 228771 456238, 228768 456237, 228765 456235, 228763 456232, 228761 456229)"
max_snelheden_overdag.1381,600257050,2020-03-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Arcen,Zwarte Bergweg, ,G,983,Venlo,14,60,2022-05-30T00:00:00,0,0,0,0,14,0,0,B,060025705020200301,100%,,"LINESTRING (210856.9455000013 387851.58150000125, 210870.3740000017 387849.8570000008)"
max_snelheden_overdag.1382,182260019,2020-03-01T00:00:00,2022-12-01T00:00:00,ZH,613,Albrandswaard,Rhoon,Regenboog, ,G,613,Albrandswaard,64,30,2022-05-30T00:00:00,0,0,0,0,64,0,0,B,018226001920200301,100%,,"LINESTRING (91358.85000000149 430394.4600000009, 91337.03790000081 430392.5661999993, 91311.95529999956 430387.80370000005, 91296.11580000073 430382.7686999999)"
max_snelheden_overdag.1383,600212521,2019-11-01T00:00:00,2022-12-01T00:00:00,LB,935,Maastricht,Maastricht,Heerderrein, ,G,935,Maastricht,7,Onbekend,2022-09-26T00:00:00,0,0,0,0,7,0,0,B,060021252120191101,100%,,"LINESTRING (179089.90799999982 315294.15139999986, 179097.21049999818 315292.8814000003)"
max_snelheden_overdag.1384,600211718,2019-11-01T00:00:00,2022-12-01T00:00:00,NB,1723,Alphen-Chaam,Alphen,De Hoogt, ,G,1723,Alphen-Chaam,17,30,2022-10-18T00:00:00,0,0,0,0,17,0,0,B,060021171820191101,100%,,"LINESTRING (124922 388308, 124913.57530000061 388305.53500000015, 124905.98860000074 388307.0496999994)"
max_snelheden_overdag.1385,600236158,2019-12-01T00:00:00,2022-12-01T00:00:00,FR,80,Leeuwarden,Leeuwarden,Joe Gallehaskerpad, ,G,80,Leeuwarden,25,Onbekend,2022-09-26T00:00:00,0,0,0,0,25,0,0,B,060023615820191201,100%,,"LINESTRING (182690.44799999893 581737.5700999983, 182692.7910999991 581762.5053000003)"
max_snelheden_overdag.1386,600208393,2019-10-01T00:00:00,2022-12-01T00:00:00,ZH,546,Leiden,Leiden,Dinkelstraat, ,G,546,Leiden,32,Onbekend,2022-09-26T00:00:00,0,0,0,0,32,0,0,B,060020839320191001,100%,,"LINESTRING (95653.684799999 463211.61989999935, 95677.7098999992 463232.78339999914)"
max_snelheden_overdag.1387,467550013,2019-10-01T00:00:00,2022-12-01T00:00:00,DR,1730,Tynaarlo,Paterswolde,WOLDWEG, ,G,1730,Tynaarlo,9,50,2022-09-26T00:00:00,0,0,0,0,9,0,0,B,046755001320191001,100%,,"LINESTRING (233638.10599999875 575423.6660000011, 233636.24529999867 575432.0401000008)"
max_snelheden_overdag.1388,600210689,2019-10-01T00:00:00,2022-12-01T00:00:00,GR,14,Groningen,Groningen,Ubbo Emmiussingel, ,G,14,Groningen,169,30,2022-05-30T00:00:00,0,0,0,0,169,0,0,B,060021068920191001,100%,,"LINESTRING (233920 581368, 233893 581358, 233871 581351, 233826 581345, 233803.41169999912 581342.2619999982, 233779.84340000153 581340.7824999988, 233755.00789999962 581339.7789999992)"
max_snelheden_overdag.1389,600218551,2019-11-01T00:00:00,2022-12-01T00:00:00,NH,383,Castricum,Castricum,Buitendijkspad, ,G,383,Castricum,21,Onbekend,2022-09-26T00:00:00,0,0,0,0,21,0,0,B,060021855120191101,100%,,"LINESTRING (107739.45980000123 506900.1132000014, 107739.38289999962 506898.80700000003, 107739.50340000167 506894.9528999999, 107739.62379999831 506890.25569999963, 107740.58740000054 506885.6788999997, 107741.30999999866 506882.4270000011, 107742.55040000007 506880.0749000013)"
max_snelheden_overdag.1390,600149978,2019-07-01T00:00:00,2022-12-01T00:00:00,GR,1969,Westerkwartier,Leek,Diepswal, ,G,1969,Westerkwartier,16,50,2022-05-30T00:00:00,0,0,0,0,16,0,0,B,060014997820190701,100%,,"LINESTRING (220848.1330000013 574236.1629999988, 220852.69000000134 574233.7360000014, 220858.311999999 574233.5109999999, 220863.25499999896 574235.1559999995)"
max_snelheden_overdag.1391,600254039,2020-03-01T00:00:00,2022-12-01T00:00:00,DR,119,Meppel,Meppel,Kamgras, ,G,119,Meppel,104,30,2022-09-26T00:00:00,0,0,0,0,104,0,0,B,060025403920200301,100%,,"LINESTRING (207971.33799999952 524824.9070000015, 208024.57950000092 524845.7278999984, 208031.19409999996 524856.9726999998, 208063.4759999998 524866.6909999996)"
max_snelheden_overdag.1392,600256515,2020-03-01T00:00:00,2022-12-01T00:00:00,ZH,1783,Westland,De Lier,Oostenrijkstraat, ,G,1783,Westland,73,50,2022-09-26T00:00:00,0,0,0,0,73,0,0,B,060025651520200301,100%,,"LINESTRING (77247.71420000121 444216.47260000184, 77293.7324000001 444160.1900999993)"
max_snelheden_overdag.1393,372090004,2019-11-01T00:00:00,2022-12-01T00:00:00,LB,1711,Echt-Susteren,Roosteren,Hogeweg, ,G,1711,Echt-Susteren,28,60,2022-05-30T00:00:00,0,0,0,0,28,0,0,B,037209000420191101,100%,,"LINESTRING (186353 345147, 186360 345157, 186368.9210000001 345169.48999999836)"
max_snelheden_overdag.1394,206369010,2019-12-01T00:00:00,2022-12-01T00:00:00,NH,397,Heemstede,Heemstede,Richard Strauszlaan, ,G,397,Heemstede,81,Onbekend,2022-09-26T00:00:00,0,0,0,0,81,0,0,B,020636901020191201,100%,,"LINESTRING (103193.14380000159 484959.82090000063, 103251.14380000159 484903.82090000063)"
max_snelheden_overdag.1395,473556005,2019-07-01T00:00:00,2022-12-01T00:00:00,GR,14,Groningen,Haren Gn,Roggeveld, ,G,14,Groningen,35,Onbekend,2022-09-26T00:00:00,0,0,0,0,35,0,0,B,047355600520190701,100%,,"LINESTRING (236927.8660000004 578021.550999999, 236915.26000000164 578053.7679999992)"
max_snelheden_overdag.1396,600257353,2020-03-01T00:00:00,2022-12-01T00:00:00,NB,867,Waalwijk,Waalwijk,De Gaard, ,G,867,Waalwijk,12,30,2022-10-18T00:00:00,0,0,0,0,12,0,0,B,060025735320200301,100%,,"LINESTRING (131339.5293999985 409780.30480000004, 131340.40260000154 409768.7674999982)"
max_snelheden_overdag.1397,600257362,2020-03-01T00:00:00,2022-12-01T00:00:00,NB,867,Waalwijk,Waalwijk,Burgemeester de Geusstraat, ,G,867,Waalwijk,20,30,2022-09-26T00:00:00,0,0,0,0,20,0,0,B,060025736220200301,100%,,"LINESTRING (130586.16699999943 409601.55629999936, 130584.98800000176 409621.97300000116)"
max_snelheden_overdag.1398,600218529,2019-11-01T00:00:00,2022-12-01T00:00:00,LB,1641,Maasgouw,Thorn,Vulbemdensteeg, ,G,1641,Maasgouw,84,60,2022-09-26T00:00:00,0,0,0,0,84,0,0,B,060021852920191101,100%,,"LINESTRING (187235.3781999983 353139.18140000105, 187219.8920999989 353088.90949999914, 187209.14440000057 353059.3242999986)"
max_snelheden_overdag.1399,302200054,2020-03-01T00:00:00,2022-12-01T00:00:00,NB,757,Boxtel,Boxtel,Rotonde La Salle, ,G,757,Boxtel,8,50,2022-05-30T00:00:00,0,0,0,0,8,0,0,B,030220005420200301,100%,,"LINESTRING (151017.16200000048 400317.2710000016, 151016.50299999863 400322.9789999984, 151015.26199999824 400324.7170000002)"
max_snelheden_overdag.1400,600257401,2020-03-01T00:00:00,2022-12-01T00:00:00,GL,268,Nijmegen,Nijmegen,Van Schuylenburgweg, ,G,268,Nijmegen,8,50,2022-10-18T00:00:00,0,0,0,0,8,0,0,B,060025740120200301,100%,,"LINESTRING (182959.31899999827 426024.7177999988, 182958.5859999992 426027.6319999993, 182958.53049999848 426032.34789999947)"
max_snelheden_overdag.1401,600161354,2019-07-01T00:00:00,2022-12-01T00:00:00,GR,1969,Westerkwartier,Opende,Scheiding, ,T,OI,Overige instanties,25,60,2022-09-26T00:00:00,0,0,0,0,25,0,0,B,060016135420190701,100%,,"LINESTRING (207845.4974000007 575256.2718999982, 207820.36129999906 575257.5489999987)"
max_snelheden_overdag.1402,457452137,2019-11-01T00:00:00,2022-12-01T00:00:00,DR,118,Hoogeveen,Hoogeveen,Beukemaplein, ,G,118,Hoogeveen,83,30,2022-09-26T00:00:00,0,0,0,0,83,0,0,B,045745213720191101,100%,,"LINESTRING (228778.86080000177 526310.131099999, 228862.2718999982 526309.6876000017)"
max_snelheden_overdag.1403,381099016,2020-03-01T00:00:00,2022-12-01T00:00:00,LB,1711,Echt-Susteren,Sint Joost,EI VAN SINT JOOST,N276,P,LB,Limburg,37,80,2022-11-26T00:00:00,0,0,0,0,37,0,0,B,038109901620200301,100%,,"LINESTRING (190582.27199999988 349600.5399999991, 190583.5150000006 349588.69099999964, 190587.1700000018 349577.8539999984, 190594.30799999833 349566.5720000006)"
max_snelheden_overdag.1404,600237571,2019-12-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Obbinklaan, ,G,344,Utrecht,22,30,2022-05-30T00:00:00,0,0,0,0,22,0,0,B,060023757120191201,100%,,"LINESTRING (137785 457578, 137788 457578, 137806.5 457576.5)"
max_snelheden_overdag.1405,600256019,2020-03-01T00:00:00,2022-12-01T00:00:00,OV,164,Hengelo,Hengelo,Abelenplein, ,G,164,Hengelo OV,32,Onbekend,2022-09-26T00:00:00,0,0,0,0,32,0,0,B,060025601920200301,100%,,"LINESTRING (250588.96620000154 476919.82990000024, 250603.34209999815 476932.8603999987, 250612.6374000013 476941.78130000085)"
max_snelheden_overdag.1406,500615003,2019-07-01T00:00:00,2022-12-01T00:00:00,GR,1966,Het Hogeland,Eemshaven,Eemshornweg, ,G,1966,Het Hogeland,1038,60,2022-05-30T00:00:00,0,0,0,0,1038,0,0,B,050061500320190701,100%,,"LINESTRING (250175 607852, 250332 607814, 250756 607710, 250783.82400000095 607701.5729999989, 250772.47100000083 607642.1380000003, 250759.78299999982 607590.7170000002, 250472 607664)"
max_snelheden_overdag.1407,600216789,2019-11-01T00:00:00,2022-12-01T00:00:00,LB,1883,Sittard-Geleen,Sittard,Romeinse Weg, ,G,1883,Sittard-Geleen,63,30,2022-05-30T00:00:00,0,0,0,0,63,0,0,B,060021678920191101,100%,,"LINESTRING (187870.44970000163 336179.75030000135, 187933.24300000072 336180.17599999905)"
max_snelheden_overdag.1408,600253382,2020-03-01T00:00:00,2022-12-01T00:00:00,GR,47,Veendam,Veendam,George Martenslaan, ,G,47,Veendam,70,30,2022-10-18T00:00:00,0,0,0,0,70,0,0,B,060025338220200301,100%,,"LINESTRING (253562.3638000004 570975.3528999984, 253570.59059999883 571044.4697999991)"
max_snelheden_overdag.1409,461587070,2019-07-01T00:00:00,2022-12-01T00:00:00,GR,1966,Het Hogeland,Winsum,Schepperijlaan, ,G,1966,Het Hogeland,6,30,2022-05-30T00:00:00,0,0,0,0,6,0,0,B,046158707020190701,100%,,"LINESTRING (230650 593724, 230653 593719)"
max_snelheden_overdag.1410,600220167,2019-11-01T00:00:00,2022-12-01T00:00:00,NB,1652,Gemert-Bakel,Handel,Processiepark, ,G,1652,Gemert-Bakel,88,Onbekend,2022-09-26T00:00:00,0,0,0,0,88,0,0,B,060022016720191101,100%,,"LINESTRING (177861.00470000133 399087.7793999985, 177865.81280000135 399094.6667000018, 177867.79720000178 399102.86879999936, 177862.37319999933 399112.3938000016, 177851.39299999923 399130.1209000014, 177841.4710999988 399121.1251000017, 177831.68149999902 399114.3781999983, 177823.08249999955 399112.9230000004, 177818.45230000094 399114.90740000084)"
