FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2019.3704,20199144064,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,579,Rijksweg 12,Utrecht,Ja,Rijk,Utrecht,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (133625.2793999985 452923.91600000113)
ongevallen_2019.3705,20199146168,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,17,RYKSWG,Utrecht,Ja,Rijk,Utrecht,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (140214.58179999888 456082.1096000001)
ongevallen_2019.3706,20199146859,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,278,RIJKSWEG A1,Laren,Nee,Rijk,Laren,Noord-Holland,,,,,POINT (143581.04549999908 472818.48380000144)
ongevallen_2019.3707,20199146866,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,270,HILVERSUM-NOORD 9,Laren,Ja,Rijk,Laren,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (143166.689100001 473484.9246999994)
ongevallen_2019.3708,20199148432,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,1390,Eindhovenseweg-Zuid,Best,Ja,Rijk,Best,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (155659.22949999943 392398.16209999844)
ongevallen_2019.3709,20199149194,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1429,KP EKKERSWEIJER,Best,Ja,Rijk,Best,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (157897.45369999856 389219.4342)
ongevallen_2019.3710,20199149934,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,434,Rijksweg A1,Amersfoort,Ja,Rijk,Amersfoort,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (157031.24460000172 466201.9197999984)
ongevallen_2019.3711,20199150615,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,527,Rijksweg A1,Terschuur,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (165564.59479999915 464061.11089999974)
ongevallen_2019.3712,20199150658,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,370,RIJKSWEG A28,Putten,Ja,Rijk,Putten,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (162016.17929999903 473245.0115999989)
ongevallen_2019.3713,20199151388,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1758,Rijksweg A2,Leende,Ja,Rijk,Heeze-Leende,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (165434.34279999882 374099.72989999875)
ongevallen_2019.3714,20199151443,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1093,Rijksweg A12,Bennekom,Nee,Rijk,Ede,Gelderland,,,,,POINT (173368.7259999998 447356.3350000009)
ongevallen_2019.3715,20199153985,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,1575,A 50,Valburg,Ja,Rijk,Overbetuwe,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (181254.68169999868 438083.6623999998)
ongevallen_2019.3716,20199154010,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Daglicht,,,,,,,,,,,2464,Rijksweg A2,Beek,Ja,Rijk,Beek,Limburg,RWS Zuid-Nederland,ZN District Zuid-Oost,,,POINT (182249.24980000034 326162.9857000001)
ongevallen_2019.3717,20199154011,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Daglicht,,,,,,,,,,,2459,Rijksweg A2,Beek,Ja,Rijk,Beek,Limburg,RWS Zuid-Nederland,ZN District Zuid-Oost,,,POINT (182451.13019999862 326613.9197999984)
ongevallen_2019.3718,20199155122,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,2505,RYKSWG,Kampen,Ja,Rijk,Kampen,Overijssel,RWS Oost-Nederland,ON District Noord,,,POINT (188936.22769999877 506987.23270000145)
ongevallen_2019.3719,20199156394,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1421,RYKSWG,Zevenaar,Ja,Rijk,Zevenaar,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (202431.18059999868 439790.7347000018)
ongevallen_2019.3720,20199157860,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,755,N31,Drachten,Ja,Rijk,Smallingerland,Friesland,RWS Noord-Nederland,NN District West,,,POINT (204984.08929999918 569048.553199999)
ongevallen_2019.3721,20199005853,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Duisternis,,,,,,,,,,231489028,,Koningsweg,Breezand,Ja,Gemeente,Hollands Kroon,Noord-Holland,,,,,POINT (115715.27600000054 544764.0069999993)
ongevallen_2019.3722,20199129507,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,110,Burgemeester Elsenweg,Maasdijk,Ja,Rijk,Westland,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (74970.02690000087 442517.5309000015)
ongevallen_2019.3723,20199131477,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,722,RYKSWG,Schiedam,Nee,Rijk,Schiedam,Zuid-Holland,,,,,POINT (85090.33399999887 435857.1079999991)
ongevallen_2019.3724,20199131496,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,731,Beneluxweg,Vondelingenplaat Rotterdam,Nee,Rijk,Rotterdam,Zuid-Holland,,,,,POINT (85147.4690000005 434979.8740000017)
ongevallen_2019.3725,20199132149,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,533,Rijksweg A15,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (88791.68829999864 431869.2661000006)
ongevallen_2019.3726,20199132819,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,559,Rijksweg A15,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (91200.64119999856 430920.5804999992)
ongevallen_2019.3727,20199134791,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,240,KP RIDDERKERK-NOORD,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (98532.15230000019 432829.0331000015)
ongevallen_2019.3728,20199136838,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,757,ALBLASSERDAM 22,Alblasserdam,Ja,Rijk,Alblasserdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (106222.26680000126 429518.8203999996)
ongevallen_2019.3729,20199139797,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,884,Rijksweg A15,Hardinxveld-Giessendam,Ja,Rijk,Hardinxveld-Giessendam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (118050.03889999911 426358.247299999)
ongevallen_2019.3730,20199140554,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,305,Ringweg-West,Amsterdam,Ja,Rijk,Amsterdam,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (119638.43400000036 492349.7507000007)
ongevallen_2019.3731,20199142675,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,70,,,,Daglicht,,,,,,,,,,,117,KP WATERGRAAFSMEER,Amsterdam,Ja,Rijk,Amsterdam,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (125997.26260000095 484754.14869999886)
ongevallen_2019.3732,20199144084,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,578,Rijksweg 12,Utrecht,Ja,Rijk,Utrecht,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (133532.60779999942 452961.4860999994)
ongevallen_2019.3733,20199144771,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Schemer,,,,,,,,,,,621,Rijksweg 12,Utrecht,Ja,Rijk,Utrecht,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (137672.5111999996 451880.8737999983)
ongevallen_2019.3734,20199145489,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,633,Knooppunt Lunetten,Utrecht,Ja,Rijk,Utrecht,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (138600.0780000016 451985.73860000074)
ongevallen_2019.3736,20199146904,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Schemer,,,,,,,,,,,259,Rijksweg A58,Moergestel,Ja,Rijk,Oisterwijk,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (144131.11950000003 392510.71660000086)
ongevallen_2019.3737,20199148461,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,146,Rijksweg A58,Oirschot,Nee,Rijk,Oirschot,Noord-Brabant,,,,,POINT (154473.5320999995 388740.78180000186)
ongevallen_2019.3738,20199149954,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1579,Poot van Metz,Eindhoven,Ja,Rijk,Eindhoven,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (156307.3317000009 386188.73800000176)
ongevallen_2019.3739,20199150678,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,524,Rijksweg A1,Terschuur,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (165274.39909999818 463995.58900000155)
ongevallen_2019.3740,20199150683,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,1698,RANDWG EINDHOVEN,Eindhoven,Ja,Rijk,Eindhoven,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (162822.98840000108 379579.006000001)
ongevallen_2019.3741,20199151560,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1787,Rijksweg A2,Leende,Ja,Rijk,Heeze-Leende,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (167501.30460000038 372173.35500000045)
ongevallen_2019.3742,20199151598,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1047,Rijksweg A12,Ede,Ja,Rijk,Ede,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (169283.31179999933 449374.40850000083)
ongevallen_2019.3743,20199151723,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,600,Rijksweg A1,Voorthuizen,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (172695.9129000008 465350.58839999884)
ongevallen_2019.3744,20199152433,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1027,RYKSWG,De Klomp,Ja,Rijk,Ede,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (167503.6521999985 450242.31599999964)
ongevallen_2019.3745,20199152440,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,538,Rijksweg A1,Terschuur,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (166639.49929999933 464302.93090000004)
ongevallen_2019.3746,20199152811,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Daglicht,,,,,,,,,,,1407,Rijksweg A50,Niftrik,Ja,Rijk,Wijchen,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (174481.24230000004 423462.86019999906)
ongevallen_2019.3748,20199154576,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Daglicht,,,,,,,,,,,526,RYKSWG,Haskerdijken,Ja,Rijk,Heerenveen,Friesland,RWS Noord-Nederland,NN District West,,,POINT (187663.31920000166 557471.8022000007)
ongevallen_2019.3749,20199155756,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Daglicht,,,,,,,,,,,1515,RYKSWEG,Luxwoude,Ja,Rijk,Opsterland,Friesland,RWS Noord-Nederland,NN District West,,,POINT (196395.2875000015 558792.7672999986)
ongevallen_2019.3752,20199164158,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,625,PROVINCIALEWEG,Loenersloot,Ja,Provincie,Stichtse Vecht,Utrecht,,,,,POINT (128621.627700001 470985.5689999983)
ongevallen_2019.3755,20199001677,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Duisternis,,,,,,,,,,283446001,,Streekweg,Hoogkarspel,Nee,Gemeente,Drechterland,Noord-Holland,,,,,POINT (141843.02699999884 523338.16899999976)
ongevallen_2019.3757,20199001728,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,184273092,,Eendrachtsplein,Rotterdam,Nee,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (92129.5 436869.5)
ongevallen_2019.3758,20199002786,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,467558069,,Van Lenneplaan,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (233932.00400000066 579450.9539999999)
ongevallen_2019.3759,20199003958,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,507537025,,Grote Belt,Veendam,Ja,Gemeente,Veendam,Groningen,,,,,POINT (253776.00400000066 568927.800999999)
ongevallen_2019.3761,20199006026,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Duisternis,,,,,,,,,,,340,Polbeekseweg,Zutphen,Ja,Provincie,Zutphen,Gelderland,,,,,POINT (210801.12299999967 463669.7129999995)
ongevallen_2019.3762,20199006046,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,390336013,,Johan de Wittstraat,Apeldoorn,Ja,Gemeente,Apeldoorn,Gelderland,,,,,POINT (195283.6169999987 468347.0529999994)
ongevallen_2019.3763,20199024990,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,194280029,,Koperstraat,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (97355.61499999836 440475.03400000185)
ongevallen_2019.3764,20199056934,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,100,A79,Valkenburg,Ja,Rijk,Valkenburg aan de Geul,Limburg,RWS Zuid-Nederland,ZN District Zuid-Oost,,,POINT (188045.129900001 321431.866799999)
ongevallen_2019.3765,20199129509,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,373,BRIELLE,Botlek Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (75480.60649999976 435354.8427999988)
ongevallen_2019.3766,20199129549,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,416,Rijksweg A15,Botlek Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (77671.34600000083 432355.76419999823)
ongevallen_2019.3767,20199130231,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,477,Rijksweg A15,Hoogvliet Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (83287.01830000058 432277.4354999997)
ongevallen_2019.3768,20199130247,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,476,Rijksweg A15,Hoogvliet Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (83193.12900000066 432240.30790000036)
ongevallen_2019.3769,20199132206,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,428,RYKSWG,Leidschendam,Ja,Rijk,Leidschendam-Voorburg,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (88029.2928000018 455282.25979999825)
ongevallen_2019.3770,20199134161,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,208,FEIJENOORD 24,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (96878.03240000084 435471.50279999897)
ongevallen_2019.3771,20199134801,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,237,KP RIDDERKERK-NOORD,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (98397.46519999951 433088.43609999865)
ongevallen_2019.3772,20199135457,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,303,H. I. AMBACHT 23,Hendrik-Ido-Ambacht,Ja,Rijk,Hendrik-Ido-Ambacht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (102228.17469999939 427754.53649999946)
ongevallen_2019.3773,20199136205,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Duisternis,,,,,,,,,,,758,Rijksweg A58,Etten-Leur,Ja,Rijk,Etten-Leur,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (104909.74399999902 398111.80530000106)
ongevallen_2019.3774,20199136885,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Daglicht,,,,,,,,,,,538,KP ZONZEEL,Langeweg,Ja,Rijk,Moerdijk,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (106693.7917000018 406469.3909999989)
ongevallen_2019.3775,20199138416,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,607,RYKSWG,Breda,Ja,Rijk,Breda,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (112421.58460000157 393491.0454999991)
ongevallen_2019.3776,20199139873,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,47,KP ZAANDAM,Zaandam,Ja,Rijk,Zaanstad,Noord-Holland,RWS West-Nederland Noord,WNN District Noord,,,POINT (117751.98939999938 496665.7456)
ongevallen_2019.3777,20199139890,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Schemer,,,,,,,,,,,535,Rijksweg-A58,Molenschot,Ja,Rijk,Gilze en Rijen,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (118802.03229999915 396663.9417000003)
ongevallen_2019.3778,20199141302,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,70,,,,Duisternis,,,,,,,,,,,163,KP AMSTEL,Amsterdam,Ja,Rijk,Amsterdam,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (122505.93840000033 482232.6645999998)
ongevallen_2019.3779,20199141327,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,276,Rijksweg,Nieuwendijk,Ja,Rijk,Altena,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (123283.81170000136 419671.45540000126)
