OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,DROOGVALLEND,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
1130,G0753,Best,bestaand,0,waterloop,,83.921,283,,2017/03/22 13:35:28+00,83.9211985,102.400847076164
1131,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,217.87,283,,2015/08/16 18:10:19+00,217.8698455,455.184302081051
1132,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,2576.39,283,,2020/02/07 15:36:48+00,2576.3895235,378.943299465755
1133,W0616,Hoogheemraadschap van Rijnland,bestaand,0,"watervlakte: meer, plas, ven, vijver",,79.205,283,,2019/04/24 09:24:43+00,79.204763,31.7264026895918
1134,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,476.662,283,,2014/12/05 15:32:38+00,476.6624195,278.660091502668
1135,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,616.391,283,,2020/06/30 10:24:12+00,616.3907915,324.102050835737
1136,G0268,Nijmegen,bestaand,0,watervlakte,,26.046,283,,2016/12/15 16:54:09+00,26.0459345,21.3770615074292
1137,W0621,Waterschap Rivierenland,bestaand,0,watervlakte,,156.817,283,,2021/03/31 13:06:07+00,156.879939155,129.476052088238
1138,G0268,Nijmegen,bestaand,0,watervlakte,,8.995,283,,2019/05/29 15:08:45+00,9.00005876,14.5944701855948
1139,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,1627.642,283,,2014/01/31 22:14:14+00,1627.642064,286.477547429595
1140,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: kanaal,,181909.538,283,,2023/01/11 11:37:55+00,181909.237594995,6831.08375485734
1141,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop,,142.245,283,,2020/09/18 18:32:56+00,142.245277,263.444185539832
1142,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,1005.435,283,,2019/08/26 11:31:29+00,1005.434554,250.49291385175
1143,L0004,Prorail,bestaand,0,"greppel, droge sloot",,147.954,283,,2020/01/29 15:57:43+00,147.953843,343.546863021276
1144,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,298.952,283,,2015/08/16 18:10:06+00,298.952323,444.767157899347
1145,G0762,Deurne,bestaand,0,waterloop,,20.664,283,,2019/12/16 14:07:59+00,20.66372,26.1436936622544
1146,G0762,Deurne,bestaand,0,"greppel, droge sloot",,68.574,283,,2018/09/13 14:11:54+00,68.5742385,71.4158074113049
1147,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,2766.434,283,,2015/08/13 18:15:00+00,2766.434138,2236.45464331649
1148,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,81.02,283,,2015/06/25 16:00:54+00,81.020463,80.847450533282
1149,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,498.157,283,,2015/08/18 11:59:25+00,498.157054,617.597493274267
1150,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,85.623,283,,2015/06/25 16:09:58+00,85.62137382,118.728178907636
1151,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,33.192,283,,2019/09/26 12:18:21+00,33.192275,87.4939191457607
1152,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,11.96,283,,2015/06/25 16:00:54+00,11.9595295,36.3441407021008
1153,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1281.192,283,,2022/09/12 13:22:21+00,1280.793799445,448.815380236444
1154,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,3116.786,283,,2021/04/14 15:30:17+00,3116.7855335,2188.83551772993
1155,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,522.283,283,,2015/08/16 18:09:45+00,522.2827445,510.975323824884
1156,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,262.838,283,,2015/08/13 18:15:14+00,262.838383,231.739504617413
1157,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,103.283,283,,2020/03/23 10:49:52+00,103.28670307,186.802411178892
1158,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,195.454,283,,2022/11/21 12:05:14+00,195.453772,57.817868227184
1159,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop,,6193.657,283,,2016/11/23 11:35:54+00,6193.656616,1271.24092639454
1160,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,33.625,283,,2021/05/12 15:00:26+00,33.6247065,39.039021154387
1161,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,1746.657,283,,2014/01/31 22:14:14+00,1746.657324,274.408397653818
1162,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,267.315,283,,2019/05/17 09:06:05+00,267.3145895,148.462568867709
1163,W0650,Waterschap Zuiderzeeland,bestaand,0,"watervlakte: meer, plas, ven, vijver",,865.614,283,,2014/01/31 22:14:14+00,865.614269,110.318939565118
1164,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,2191.249,283,,2022/06/02 10:55:34+00,2216.152497775,1239.48738346075
1165,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,3183.108,283,,2014/01/31 22:14:14+00,3183.1076265,457.793306301009
1166,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,98.445,283,,2019/04/26 10:53:18+00,98.4445245,414.416246248317
1167,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop,,3968.298,283,,2022/06/02 10:55:34+00,3963.097275035,2797.6074816671
1168,L0004,Prorail,bestaand,0,waterloop,,519.171,283,,2015/05/20 14:50:14+00,519.1713665,585.368929270619
1169,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,waterloop,,734.502,283,,2016/05/13 10:09:57+00,734.5015355,543.020804727297
1170,L0004,Prorail,bestaand,0,waterloop,,253.461,283,,2020/09/18 18:33:10+00,253.4607055,390.827837286348
1171,L0004,Prorail,bestaand,0,waterloop,,297.733,283,,2015/05/19 10:35:33+00,297.7330495,210.515640245155
1172,G0342,Soest,bestaand,0,waterloop,,720.915,283,,2021/01/11 11:44:16+00,720.915485,583.625420922307
1173,G0059,Achtkarspelen,bestaand,0,waterloop,,97.095,283,,2022/03/17 09:26:44+00,97.094495445,166.768428922532
1174,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1410.116,283,,2015/05/07 12:59:00+00,1410.14050762,396.19885188548
1175,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,34.444,283,,2015/05/07 12:59:00+00,34.44241721,35.6412833848681
1176,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1102.948,283,,2022/09/12 13:22:21+00,1102.95612919,725.1682056933
1177,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,2000.145,283,,2022/08/18 11:30:08+00,2000.130030335,487.47809798571
1178,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,116.167,283,,2017/02/13 15:16:21+00,116.1674455,66.5792876498285
1179,G0302,Nunspeet,bestaand,0,"watervlakte: meer, plas, ven, vijver",,168.221,283,,2021/01/15 14:58:52+00,168.147358725,61.3480525852963
1180,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,1669.836,283,,2022/01/17 10:17:33+00,1669.831656905,1349.19963654816
1181,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,4.975,283,,2017/05/12 16:06:39+00,4.969784305,16.1883308914747
1182,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,529.88,283,,2020/02/20 14:32:43+00,529.873067305,574.666351310624
1183,G1700,Twenterand,bestaand,0,waterloop,,425.229,283,,2021/02/25 14:59:12+00,425.22866156,872.760168939118
1184,G1700,Twenterand,bestaand,0,waterloop,,20.801,283,,2015/09/23 07:52:22+00,20.800825,83.9192516054699
1185,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,40.462,283,,2015/09/23 07:52:22+00,40.462046,36.1901036350543
1186,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,2505.331,283,,2022/08/18 11:30:08+00,2505.383736245,773.737149754145
1187,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,78.63,283,,2020/12/17 10:57:50+00,78.61412778,42.5954698090429
1188,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,94.554,283,,2015/05/07 12:59:00+00,94.554478,64.0672225323741
1189,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,1580.745,283,,2023/01/11 11:37:55+00,1580.74487,731.029189814979
1190,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,377.902,283,,2014/12/05 15:32:38+00,377.902377,197.261556940652
1191,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: kanaal,,314822.461,283,,2022/03/01 09:30:32+00,314822.47652958,13176.7131406823
1192,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,405.097,283,,2016/01/15 13:45:35+00,405.0972075,228.953477347708
1193,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop,,13028.942,283,,2021/03/12 17:08:48+00,13028.941562,2959.39251921394
1194,G0303,Dronten,bestaand,0,"greppel, droge sloot",,299.382,283,,2014/12/05 15:32:38+00,299.3823225,153.64201269163
1195,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,153.597,283,,2019/06/27 10:00:41+00,153.53588206,226.392517355667
1196,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,1495.447,283,,2021/05/11 17:22:44+00,1495.446712,803.855200062358
1197,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,1087.584,283,,2020/07/24 11:25:58+00,1087.5843685,591.466027953292
1198,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,504.47,283,,2018/07/11 16:24:37+00,504.469537,858.668126341639
1199,G0995,Lelystad,bestaand,0,"watervlakte: meer, plas, ven, vijver",,21639.442,283,,2015/02/17 16:56:13+00,21639.441787,697.930293835406
1200,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: gracht,,143.125,283,,2014/01/31 22:14:14+00,143.125143,47.8893704341116
1201,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1053.13,283,,2015/08/13 18:15:04+00,1053.129896,1521.18304182114
1202,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1704.09,283,,2021/04/14 15:31:14+00,1704.089707,750.623248263685
1203,G0119,Meppel,bestaand,0,"greppel, droge sloot",,1580.833,283,,2017/01/04 16:34:41+00,1580.832875,449.749391714335
1204,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,148.542,283,,2022/03/22 16:54:55+00,148.5423,122.347743281173
1205,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1567.25,283,,2022/08/18 11:30:08+00,1567.146429755,647.341633674615
1206,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,2561.992,283,,2015/05/07 12:59:00+00,2561.9924785,897.322149952102
1207,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1283.814,283,,2015/05/07 12:59:00+00,1283.75161563,285.727629184583
1208,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,69.471,283,,2017/05/12 16:06:39+00,69.46426788,51.477922891035
1209,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,207.265,283,,2015/09/23 07:52:22+00,207.2647845,244.87326194597
1210,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,4056.745,283,,2015/09/23 07:52:22+00,4056.744539,1778.56569837066
1211,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,283.008,283,,2015/09/23 07:52:22+00,283.0082555,203.226995198128
1212,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,46.683,283,,2015/09/23 07:52:22+00,46.67200111,32.1521607409183
1213,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,548.661,283,,2020/03/23 10:49:52+00,548.6609145,388.95404671561
1214,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,911.928,283,,2020/03/10 12:19:13+00,911.926786545,1507.51977324096
1215,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,382.269,283,,2020/03/10 12:19:13+00,382.2689145,142.0834571665
1216,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,605.746,283,,2022/01/17 10:17:33+00,605.741370555,500.857351066177
1217,G1700,Twenterand,bestaand,0,waterloop,,13.335,283,,2015/09/23 07:52:22+00,13.33426439,37.5338760503658
1218,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,195.431,283,,2019/06/21 08:23:58+00,195.4309825,306.563694953563
1219,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,161.182,283,,2019/03/25 09:59:32+00,161.182295,496.316288306999
1220,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,3154.909,283,,2022/11/28 13:07:40+00,3154.908598,1661.35914700071
1221,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: kanaal,,1818.582,283,,2014/01/31 22:14:14+00,1818.582078,347.8562404947
1222,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,701.038,283,,2022/09/06 13:08:31+00,701.0375085,475.069691063877
1223,W0650,Waterschap Zuiderzeeland,bestaand,0,waterloop: kanaal,,111822.847,283,,2022/04/20 14:53:41+00,111822.8471975,10210.3777604582
1224,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,333.25,283,,2019/09/06 08:35:37+00,333.249575,309.891337305711
1225,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,19.692,283,,2022/03/11 08:26:14+00,19.6916095,26.4659956624865
1226,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,21705.264,283,,2021/04/14 15:29:47+00,21705.2644275,5023.34376150199
1227,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,289.62,283,,2015/06/25 16:00:54+00,289.620298,365.840561852537
1228,W0653,Wetterskip Fryslân,bestaand,0,waterloop,,35.749,283,,2022/03/17 09:26:44+00,35.745105075,38.2537392461247
1229,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,16.584,283,,2015/06/25 16:00:54+00,16.584484,32.0610722971957
1230,G1979,Eemsdelta,bestaand,0,waterloop,,275.207,283,,2021/01/12 14:26:32+00,275.207128,277.352482429628
1231,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,7.098,283,,2015/08/18 12:16:03+00,7.098037,20.5541121045142
1232,W0621,Waterschap Rivierenland,bestaand,0,waterloop,,3020.766,283,,2022/03/29 14:24:30+00,3020.766177,673.708500896835
1233,G0119,Meppel,bestaand,0,"greppel, droge sloot",,49.685,283,,2015/11/05 15:03:37+00,49.6850215,47.6433128424187
1234,G0119,Meppel,bestaand,0,"greppel, droge sloot",,148.497,283,,2015/11/05 15:03:38+00,148.496711,102.205493398583
1235,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,301.602,283,,2015/08/16 18:10:06+00,301.6019295,485.106001061081
1236,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,59.814,283,,2015/06/25 16:09:58+00,59.813534,126.920498912241
1237,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,4234.612,283,,2021/12/13 14:57:34+00,4234.6122195,736.424262156901
1238,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,28.223,283,,2015/09/23 07:52:22+00,28.219853185,33.94567054152
1239,G1700,Twenterand,bestaand,0,waterloop,,176.206,283,,2015/09/23 07:52:22+00,176.205203935,368.117634816398
1240,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,527.587,283,,2015/09/23 07:52:22+00,527.586913475,638.308557896055
1241,G1700,Twenterand,bestaand,0,waterloop,,16.118,283,,2015/09/23 07:52:22+00,16.11792808,54.9789285615392
1242,G1700,Twenterand,bestaand,0,waterloop,,93.947,283,,2015/09/23 07:52:22+00,93.946092795,167.621693025537
1243,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,1009.919,283,,2021/02/05 07:21:22+00,1009.919105,559.407869997783
1244,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,14.251,283,,2017/05/12 16:06:39+00,14.249874155,46.0206824287022
1245,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,17.434,283,,2017/05/12 16:06:39+00,17.433166715,54.0489918200919
1246,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,168.349,283,,2022/11/14 13:12:22+00,168.349183,123.391956444661
1247,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,22.594,283,,2020/03/25 18:43:02+00,22.594025,32.3771092334222
1248,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,28.686,283,,2015/05/21 07:07:27+00,28.6861715,70.6164812878824
1249,G1700,Twenterand,bestaand,0,waterloop,,5.352,283,,2015/09/23 07:52:22+00,5.3507705,13.6303545611199
1250,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,193.71,283,,2015/09/23 07:52:22+00,193.706070835,132.076114806194
1251,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,38.456,283,,2015/05/19 14:33:02+00,38.456147,100.331072988599
1252,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,196.552,283,,2015/05/21 07:07:27+00,196.551622,131.292985205766
1253,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,10.386,283,,2015/05/19 14:33:02+00,10.386093,37.4577153832702
1254,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,29.746,283,,2015/09/23 07:52:22+00,29.742145465,32.7606900496491
1255,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,184.232,283,,2019/04/01 07:58:15+00,184.231861,216.024690653809
1256,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,220.83,283,,2022/05/23 12:26:45+00,220.830061,80.9017918092988
1257,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,901.976,283,,2022/09/12 13:22:21+00,901.9988957,397.734889215545
1258,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1260.241,283,,2015/05/07 12:59:00+00,1260.23662631,348.453314055774
1259,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,709.261,283,,2015/08/13 18:15:06+00,709.260584,629.104275994801
1260,G0059,Achtkarspelen,bestaand,0,waterloop,,43.503,283,,2022/03/17 09:26:44+00,43.501764665,83.9338412716772
1261,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,511.652,283,,2021/01/26 13:25:29+00,511.652266,720.695084317405
1262,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,952.125,283,,2015/08/13 18:15:04+00,952.125001,364.247694659518
1263,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,8.233,283,,2015/06/25 16:09:58+00,8.23251847,17.3497838971251
1264,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,430.058,283,,2015/08/16 18:09:52+00,430.0582095,627.727265383636
1265,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,100.602,283,,2018/04/19 08:43:04+00,100.6022495,179.355968615874
1266,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,356.331,283,,2015/08/16 18:09:59+00,356.330778,399.05384746328
1267,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,965.004,283,,2021/10/22 13:00:00+00,965.0038405,1000.43087580504
1268,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,30.91,283,,2014/12/05 15:32:38+00,30.9102825,36.9358124113878
1269,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,183.145,283,,2014/12/05 15:32:38+00,183.144718,104.192608424893
1270,W0650,Waterschap Zuiderzeeland,bestaand,0,"greppel, droge sloot",,26.885,283,,2020/02/11 11:33:17+00,26.8846635,55.8809370013319
1271,G0321,Houten,bestaand,0,"watervlakte: meer, plas, ven, vijver",,258.625,283,,2020/04/19 12:02:49+00,258.512452,68.6547924175529
1272,G0119,Meppel,bestaand,0,"greppel, droge sloot",,289.583,283,,2015/11/05 15:03:38+00,289.583362,200.772867974599
1273,L0004,Prorail,bestaand,0,"greppel, droge sloot",,1100.017,283,,2021/05/04 08:44:15+00,1100.017121,562.07787480991
1274,G0119,Meppel,bestaand,0,"greppel, droge sloot",,569.186,283,,2021/11/03 15:00:56+00,569.180330395,487.206507815463
1275,G0119,Meppel,bestaand,0,"greppel, droge sloot",,255.176,283,,2015/11/05 15:03:38+00,255.176478,136.037805006644
1276,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,179.498,283,,2019/04/01 07:58:15+00,179.4942605,129.283731997694
1277,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,39.184,283,,2021/04/20 18:52:19+00,39.1835295,39.432843134115
1278,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,99.189,283,,2020/03/10 06:54:19+00,99.187802475,161.632207770946
1279,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,206.501,283,,2015/09/23 07:52:22+00,206.501160855,259.964109540821
1280,G1700,Twenterand,bestaand,0,waterloop,,8.536,283,,2015/09/23 07:52:22+00,8.534847075,19.2547262460282
1281,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,150.754,283,,2020/03/10 12:19:13+00,150.7536575,148.162372999854
1282,G1700,Twenterand,bestaand,0,waterloop,,213.157,283,,2015/09/23 07:52:22+00,213.10683888,86.2236930105856
1283,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,133.983,283,,2020/03/10 06:54:19+00,133.981481755,190.598332565655
1284,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,813.579,283,,2020/02/26 08:01:07+00,813.5786085,433.591713319764
1285,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,137.599,283,,2020/03/03 07:13:28+00,137.595597645,71.2339884515046
1286,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,349.995,283,,2022/10/18 07:29:18+00,349.9949485,154.18951946897
1287,G1700,Twenterand,bestaand,0,waterloop,,3.877,283,,2019/04/01 07:58:15+00,3.8765325,8.65960397321144
1288,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,8.779,283,,2017/05/12 16:06:39+00,8.77828446,18.1154433173003
1289,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,37.38,283,,2020/03/10 06:54:19+00,37.3799625,25.8699054088791
1290,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,236.146,283,,2021/04/06 16:13:14+00,236.1457865,324.643241445402
1291,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,4.988,283,,2017/05/12 16:06:39+00,4.98768852,13.6953444063616
1292,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,119.629,283,,2015/09/22 09:33:46+00,119.6287115,109.466002057219
