SOORTNAAM;WETENSCHAPPELIJKE_NAAM;AANTAL;STRAATNAAM;GROEIPLAATS;DATUM;JAAR;X_COORDINAAT;Y_COORDINAAT;LOCATIE_ID;COUNTER;X;Y;LONG;LAT
Muurvaren;Asplenium ruta-muraria;11;De Sillestraat 214;lage tuinmuur;20140731000000;2014;83598;455909;192084;2016;83598;455909;4.345405782246118;52.08683460150181
Tongvaren;Asplenium scolopendrium;69;De Sillestraat 214;lage tuinmuur;20140731000000;2014;83598;455908;192085;2017;83598;455908;4.345405991600926;52.086825614679064
Muurvaren;Asplenium ruta-muraria;28;De Sillestraat 216;lage tuinmuur;20140731000000;2014;83606;455915;192097;2018;83606;455915;4.345521232544232;52.086889554132796
Tongvaren;Asplenium scolopendrium;2;De Sillestraat 216;lage tuinmuur;20140731000000;2014;83606;455915;192098;2019;83606;455915;4.345521232544232;52.086889554132796
Mannetjesvaren;Dryopteris filix-mas;2;De Sillestraat 226;lage tuinmuur;20140731000000;2014;83610;455917;192094;2020;83610;455917;4.345579167120333;52.086908043582994
Muurvaren;Asplenium ruta-muraria;89;De Sillestraat 226;lage tuinmuur;20140731000000;2014;83617;455923;192096;2021;83617;455923;4.345680029493135;52.086962867110365
Tongvaren;Asplenium scolopendrium;16;De Sillestraat 226;lage tuinmuur;20140731000000;2014;83615;455921;192095;2022;83615;455921;4.345651271448856;52.08694463559045
Tongvaren;Asplenium scolopendrium;1;De Sillestraat 228;lage tuinmuur;20140731000000;2014;83624;455927;192108;2023;83624;455927;4.345781310674386;52.08699971690496
Gele Helmbloem;Pseudofumaria lutea;1;De Sillestraat 238;lage tuinmuur;20140731000000;2014;83627;455929;192092;2024;83627;455929;4.345824657154209;52.08701807731132
Mannetjesvaren;Dryopteris filix-mas;15;De Sillestraat 238;lage tuinmuur;20140731000000;2014;83628;455930;192091;2025;83628;455930;4.345839036232423;52.08702719305106
Muurvaren;Asplenium ruta-muraria;6;De Sillestraat 238;lage tuinmuur;20140731000000;2014;83629;455932;192090;2026;83629;455932;4.34585320605032;52.087045295612505
Tongvaren;Asplenium scolopendrium;27;De Sillestraat 238;lage tuinmuur;20140731000000;2014;83626;455928;192093;2027;83626;455928;4.345810278081857;52.08700896156986
Klein Glaskruid;Parietaria judaica;100;Doctor Lelykade 322;voet lage tuinmuur en gevelvoet;20140724000000;2014;78075;456660;191625;2028;78075;456660;4.2646667856474805;52.09284371876261
Muurvaren;Asplenium ruta-muraria;4;Doorniksestraat / Brugsestraat 35;pilaar van lage tuinmuur;20140722000000;2014;80350;458447;191839;2029;80350;458447;4.297467720086433;52.10921441388638
Muurvaren;Asplenium ruta-muraria;48;Doorniksestraat 49;pilaar van lage tuinmuur;20140722000000;2014;80441;458350;191838;2030;80441;458350;4.29881713186624;52.10835497645765
Muurvaren;Asplenium ruta-muraria;13;Doorniksestraat 51;pilaar van lage tuinmuur;20140722000000;2014;80449;458341;191837;2031;80449;458341;4.298935862394141;52.10827517431357
Muurleeuwenbek;Cymbalaria muralis;8;Doornstraat 17;lage tuinmuur en bestrating;20140722000000;2014;78881;457535;191872;2032;78881;457535;4.2762309143736115;52.10081845426637
Muurleeuwenbek;Cymbalaria muralis;2;Doornstraat 395;gevelvoet en bestrating;20140722000000;2014;78768;457278;191871;2033;78768;457278;4.274639435495669;52.09849333501327
Mannetjesvaren;Dryopteris filix-mas;5;Doornstraat, to 17, onder haag;lage tuinmuur;20140722000000;2014;78893;457533;191873;2034;78893;457533;4.276406471970531;52.10080213140664
Tongvaren;Asplenium scolopendrium;9;Doornstraat, to 17, onder haag;lage tuinmuur;20140722000000;2014;78892;457533;191874;2035;78892;457533;4.2763918793947795;52.10080199388207
Muurleeuwenbek;Cymbalaria muralis;1;Douzastraat 2a;hoge tuinmuur;20140724000000;2014;78362;456758;191628;2036;78362;456758;4.2688320713390295;52.09376421840662
Muurvaren;Asplenium ruta-muraria;175;Douzastraat 2a;hoge tuinmuur;20140724000000;2014;78361;456758;191616;2037;78361;456758;4.268817481090884;52.093764079950724
Muurvaren;Asplenium ruta-muraria;3;Dr. Aletta Jacobsweg;brug;20140722000000;2014;80534;457340;191809;2038;80534;457340;4.300395195554247;52.099290942798845
Klein Glaskruid;Parietaria judaica;10;Druivenstraat 20b;trap;20140708000000;2014;77740;454318;193204;2039;77740;454318;4.260309578868452;52.07175039029598
Klein Glaskruid;Parietaria judaica;25;Druivenstraat 85-89;voet lage tuinmuur en terrestrisch;20140708000000;2014;77678;454296;193206;2040;77678;454296;4.259410414779132;52.07154403244464
Muurvaren;Asplenium ruta-muraria;400;Duchatelstraat, schoolmuur Maerlantlyceum, straatzijde;hoge tuinmuur;20140730000000;2014;82029;456521;178625;2041;82029;456521;4.32238592416213;52.092129926807836
Klein Glaskruid;Parietaria judaica;10;Duinstraat 7;bestrating;20140722000000;2014;78985;457671;191867;2042;78985;457671;4.277718208569155;52.102054932214074
Muurleeuwenbek;Cymbalaria muralis;10;Duinstraat, begraafplaats 'Navolging';gevel;20140722000000;2014;78965;457718;191868;2043;78965;457718;4.277415862262294;52.10247455657635
Gele Helmbloem;Pseudofumaria lutea;1;Edisonstraat 10;terrestrisch;20140709000000;2014;78975;454786;192846;2044;78975;454786;4.278215451649687;52.076127050134794
Klein Glaskruid;Parietaria judaica;1;Edisonstraat 28;terrestrisch;20140709000000;2014;78935;454781;192845;2045;78935;454781;4.277633184941308;52.07607662421972
Mannetjesvaren;Dryopteris filix-mas;2;Edisonstraat 2a, naast regenpijp;gevel;20140709000000;2014;78998;454788;192909;2046;78998;454788;4.27855045049192;52.07614818039084
Klein Glaskruid;Parietaria judaica;5;Egelantierstraat 20;gevelvoet;20140709000000;2014;78200;454762;192833;2047;78200;454762;4.266917871087927;52.07580443851841
Tongvaren;Asplenium scolopendrium;1;Eisenhouwerlaan 158.;lage tuinmuur;20140723000000;2014;79415;456902;191727;2048;79415;456902;4.284163734037635;52.0952030899896
Muurvaren;Asplenium ruta-muraria;25;Eisenhouwrrlaan 158;lage tuinmuur;20140723000000;2014;79413;456895;191726;2049;79413;456895;4.284136104532207;52.09513991021766
Muurvaren;Asplenium ruta-muraria;50;Emantsstraat / Oostduinkade;lage tuinmuur;20140730000000;2014;81510;456503;178599;2050;81510;456503;4.314817645640654;52.09189950584002
Tongvaren;Asplenium scolopendrium;2;Emantsstraat / Oostduinkade;lage tuinmuur;20140730000000;2014;81512;456506;178464;2051;81512;456506;4.314846178699588;52.091926731587364
Tongvaren;Asplenium scolopendrium;1;Enschedelaan / Coevordenstraat;lage tuinmuur;20140728000000;2014;79260;451513;189556;2052;79260;451513;4.283097951056625;52.04675260096732
Tongvaren;Asplenium scolopendrium;55;Enschedelaan 12-16 en 20-24;lage tuinmuur;20140728000000;2014;79280;451490;189559;2053;79280;451490;4.283394546555199;52.04654863870011
Muurvaren;Asplenium ruta-muraria;1;Enschedelaan 28-32 , bij ingang;lage tuinmuur;20140728000000;2014;79287;451483;189560;2054;79287;451483;4.2834981217287496;52.046486687795664
Muurvaren;Asplenium ruta-muraria;3;Enschedelaan 4;lage tuinmuur;20140728000000;2014;79271;451500;189555;2055;79271;451500;4.283261156469849;52.046637276458526
Muurvaren;Asplenium ruta-muraria;2;Enschedelaan 42-46, bij ingang;lage tuinmuur;20140728000000;2014;79295;451474;189561;2056;79295;451474;4.283616714515872;52.04640689991608
Muurvaren;Asplenium ruta-muraria;100;Enschedelaan 56-60 en 62-66;lage tuinmuur;20140728000000;2014;79303;451464;189562;2057;79303;451464;4.283735528366847;52.04631812518181
Muurvaren;Asplenium ruta-muraria;175;Enschedelaan 6-10;lage tuinmuur;20140728000000;2014;79277;451493;189557;2058;79277;451493;4.283350157107369;52.04657518905939
Tongvaren;Asplenium scolopendrium;1;Enschedelaan 6-10;lage tuinmuur;20140728000000;2014;79277;451493;189558;2059;79277;451493;4.283350157107369;52.04657518905939
Groot Glaskruid;Parietaria officinalis;500;Escamplaan;terrestrisch;20140724000000;2014;76963;451833;177208;2060;76963;451833;4.249546416802232;52.04930969279815
Muurvaren;Asplenium ruta-muraria;175;Floris Grijpstraat 3;lage tuinmuur;20140730000000;2014;81967;456708;178654;2061;81967;456708;4.321441292596233;52.09380227398738
Tongvaren;Asplenium scolopendrium;2;Floris Grijpstraat, toegang Oostduin-Arendsdorp;brug;20140730000000;2014;81928;456859;178651;2062;81928;456859;4.320839899654067;52.095154126756356
Gele Helmbloem;Pseudofumaria lutea;1;Frambozenstraat / achteringang van Laan van Meerdervoort 782a;hoge tuinmuur;20140708000000;2014;77372;454158;193227;2063;77372;454158;4.254979417606278;52.07026107553651
Klein Glaskruid;Parietaria judaica;10;Frambozenstraat 31;gevelvoet en terrestrisch;20140708000000;2014;77458;454016;193225;2064;77458;454016;4.256265771728225;52.068997019848986
Klein Glaskruid;Parietaria judaica;10;Frambozenstraat 48;terrestrisch;20140708000000;2014;77419;454052;193226;2065;77419;454052;4.255688887530449;52.069315077682695
Klein Glaskruid;Parietaria judaica;10;Frambozenstraat 89;gevelvoet;20140708000000;2014;77383;454139;193228;2066;77383;454139;4.255144145703838;52.07009187111521
Klein Glaskruid;Parietaria judaica;150;Frankenslag 115-121;lage tuinmuur, bestrating en terrestrisch;20140724000000;2014;78887;457085;191589;2067;78887;457085;4.276418957828046;52.09677529143104
Klein Glaskruid;Parietaria judaica;50;Frankenslag 15;voet lage tuinmuur en bestrating;20140722000000;2014;79102;457259;191894;2068;79102;457259;4.27951733825223;52.09836849320489
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Frankenslag 3;lage tuinmuur;20140722000000;2014;79205;457331;191895;2069;79205;457331;4.281004282743576;52.09902964758724
Muurvaren;Asplenium ruta-muraria;50;Frankenslag 3;brug;20140722000000;2014;79188;457327;191896;2070;79188;457327;4.280757108196845;52.098991372525774
Klein Glaskruid;Parietaria judaica;25;Frankenslag 61;lage tuinmuur en bestrating;20140724000000;2014;79013;457194;191588;2071;79013;457194;4.278233159360485;52.09777214894127
Gele Helmbloem;Pseudofumaria lutea;22;Frankenslag 9;hoge tuinmuur;20140723000000;2014;79156;457297;191780;2072;79156;457297;4.280296839720631;52.098717388640026
Muurvaren;Asplenium ruta-muraria;30;Fuchsiastraat 102;lage tuinmuur;20140708000000;2014;77240;454204;193236;2073;77240;454204;4.253044045908301;52.070655944905916
Tongvaren;Asplenium scolopendrium;1;Fuchsiastraat 106;lage tuinmuur;20140708000000;2014;77229;454198;193237;2074;77229;454198;4.252885003834912;52.07060048079447
Muurvaren;Asplenium ruta-muraria;2;Fuchsiastraat 110;lage tuinmuur;20140708000000;2014;77223;454194;193238;2075;77223;454194;4.252798419494219;52.0705636918274
Mannetjesvaren;Dryopteris filix-mas;7;Fuchsiastraat 120;lage tuinmuur;20140708000000;2014;77208;454185;193239;2076;77208;454185;4.252581731366356;52.07048070575388
Muurleeuwenbek;Cymbalaria muralis;1;Fuchsiastraat 120;lage tuinmuur;20140708000000;2014;77210;454186;193240;2077;77210;454186;4.252610668649101;52.07048997326232
Muurvaren;Asplenium ruta-muraria;11;Fuchsiastraat 126;lage tuinmuur;20140708000000;2014;77198;454179;193241;2078;77198;454179;4.252437273062112;52.07042538148414
Gele Helmbloem;Pseudofumaria lutea;1;Fuchsiastraat 36;terrestrisch;20140708000000;2014;77361;454276;193234;2079;77361;454276;4.254792170047937;52.07131995576013
Gele Helmbloem;Pseudofumaria lutea;3;Fuchsiastraat 6;voet lage tuinmuur en terrestrisch;20140708000000;2014;77407;454304;193233;2080;77407;454304;4.255456617027996;52.07157802734757
Tongvaren;Asplenium scolopendrium;2;Fuchsiastraat 6;lage tuinmuur;20140708000000;2014;77409;454305;172715;2081;77409;454305;4.255485555619773;52.07158729415197
Tongvaren;Asplenium scolopendrium;4;Fuchsiastraat 74;lage tuinmuur;20140708000000;2014;77285;454231;193235;2082;77285;454231;4.25369411784055;52.070904899391316
Muurvaren;Asplenium ruta-muraria;3;Fugastraat 93;lage tuinmuur;20140724000000;2014;75567;452372;191644;2083;75567;452372;4.229073564502837;52.05395514804294
Muurvaren;Asplenium ruta-muraria;11;Gaffelstraat, to 90;hoge tuinmuur;20140722000000;2014;78646;457843;191863;2084;78646;457843;4.272732652614323;52.10355396211771
Muurleeuwenbek;Cymbalaria muralis;1;Galileistraat 100;voet lage tuinmuur;20140709000000;2014;78974;454749;192849;2085;78974;454749;4.2782091103138375;52.07579440578135
Muurleeuwenbek;Cymbalaria muralis;10;Galileistraat 148-154;bestrating en terrestrisch;20140709000000;2014;78875;454679;192850;2086;78875;454679;4.276780867951545;52.07515173919639
Mannetjesvaren;Dryopteris filix-mas;5;Galileistraat 98;lage tuinmuur;20140709000000;2014;78977;454751;192848;2087;78977;454751;4.278252418030519;52.07581279096252
Tongvaren;Asplenium scolopendrium;6;Galileistraat 98;lage tuinmuur;20140709000000;2014;78979;454752;192847;2088;78979;454752;4.2782813641190796;52.07582205218185
Muurvaren;Asplenium ruta-muraria;2;Geestbrug, Rijswijkzijde, noordzijde, waterzijde;brug;20140728000000;2014;83464;452866;189591;2089;83464;452866;4.344088765580583;52.059470353823045
Muurvaren;Asplenium ruta-muraria;2;Geestbrug, Rijswijkzijde, noordzijde, wegzijde;brug;20140728000000;2014;83465;452865;189589;2090;83465;452865;4.34410355439019;52.05946149607196
Steenbreekvaren;Asplenium trichomanes;1;Geestbrug, Rijswijkzijde, noordzijde, wegzijde;brug;20140728000000;2014;83464;452865;189590;2091;83464;452865;4.34408897503299;52.05946136696435
Muurvaren;Asplenium ruta-muraria;22;Geestbrug, Rijswijkzijde, zuidzijde, waterzijde;brug;20140728000000;2014;83476;452854;189587;2092;83476;452854;4.34426623090957;52.059364060685525
Muurvaren;Asplenium ruta-muraria;4;Geestbrug, Rijswijkzijde, zuidzijde, wegzijde;brug;20140728000000;2014;83476;452855;189588;2093;83476;452855;4.344266021493351;52.05937304754474
Muurvaren;Asplenium ruta-muraria;325;Geestbrug, Voorburgzijde, noordzijde, waterzijde;brug en bruggebouw;20140728000000;2014;83480;452881;189592;2094;83480;452881;4.344318894258938;52.0596072222151
Muurvaren;Asplenium ruta-muraria;200;Geestbrug, Voorburgzijde, noordzijde, wegzijde;brug;20140728000000;2014;83481;452881;189593;2095;83481;452881;4.344333473664519;52.05960735129434
Muurleeuwenbek;Cymbalaria muralis;30;Geestbrug, Voorburgzijde, zuidzijde, waterzijde;trap;20140728000000;2014;83490;452865;189586;2096;83490;452865;4.34446803835172;52.05946472317514
Muurvaren;Asplenium ruta-muraria;225;Geestbrug, Voorburgzijde, zuidzijde, waterzijde;brug en trap;20140728000000;2014;83490;452865;189585;2097;83490;452865;4.34446803835172;52.05946472317514
Muurvaren;Asplenium ruta-muraria;170;Geestbrug, Voorburgzijde, zuidzijde, wegzijde;brug;20140728000000;2014;83493;452871;189584;2098;83493;452871;4.3445105202245315;52.05951903150947
Klein Glaskruid;Parietaria judaica;5;Geestbrugkade, to 3;terrestrisch;20140728000000;2014;83478;452839;189594;2099;83478;452839;4.344298530705903;52.05922951596388
Muurvaren;Asplenium ruta-muraria;2;Gerrit Kasteinweg 2;lage tuinmuur;20140722000000;2014;80932;458095;191827;2100;80932;458095;4.306038790662762;52.10612931522489
Muurvaren;Asplenium ruta-muraria;15;Gerrit Kasteinweg 4;lage tuinmuur;20140722000000;2014;80904;458098;191828;2101;80904;458098;4.305629494183626;52.10615252654945
Muurleeuwenbek;Cymbalaria muralis;100;Gevers Deynootweg 123;lage tuinmuur en bestrating;20140722000000;2014;79605;459136;191853;2102;79605;459136;4.286441658547237;52.115305193013434
Muurvaren;Asplenium ruta-muraria;11;Gevers Deynootweg 123;lage tuinmuur;20140722000000;2014;79605;459136;191852;2103;79605;459136;4.286441658547237;52.115305193013434
Muurvaren;Asplenium ruta-muraria;25;Gevers Deynootweg 125;lage tuinmuur;20140722000000;2014;79610;459140;191854;2104;79610;459140;4.286513759814901;52.115341821025446
Mannetjesvaren;Dryopteris filix-mas;1;Gevers Deynootweg 127;lage tuinmuur;20140722000000;2014;79614;459145;176155;2105;79614;459145;4.286571042461579;52.115387299356925
Muurleeuwenbek;Cymbalaria muralis;50;Gevers Deynootweg 127;lage tuinmuur en terrestrisch;20140722000000;2014;79614;459145;191855;2106;79614;459145;4.286571042461579;52.115387299356925
Muurvaren;Asplenium ruta-muraria;17;Gevers Deynootweg 127;lage tuinmuur;20140722000000;2014;79614;459145;176155;2107;79614;459145;4.286571042461579;52.115387299356925
Klein Glaskruid;Parietaria judaica;10;Gevers Deynootweg 153;terrestrisch;20140722000000;2014;79684;459216;191856;2108;79684;459216;4.287577156862001;52.11603488605359
Gele Helmbloem;Pseudofumaria lutea;8;Goedlijfstraat, to 70-86;brug;20140730000000;2014;81614;456981;178660;2109;81614;456981;4.316232096813155;52.096208966693574
Klein Glaskruid;Parietaria judaica;25;Goudenregenstraat 223;gevelvoet en bestrating;20140708000000;2014;77945;454958;193052;2110;77945;454958;4.263154597691928;52.077530398907406
Muurleeuwenbek;Cymbalaria muralis;10;Goudsbloemlaan 15-25;trap en bestrating;20140709000000;2014;77870;454866;192865;2111;77870;454866;4.262081523737043;52.07669318759817
Muurleeuwenbek;Cymbalaria muralis;15;Goudsbloemlaan 39-49;pilaar van lage tuinmuur en bestrating;20140709000000;2014;77843;454871;192864;2112;77843;454871;4.261686607596361;52.07673435969381
Muurvaren;Asplenium ruta-muraria;100;Haanplein 14;lage tuinmuur;20140708000000;2014;77325;455292;193125;2113;77325;455292;4.254035924007403;52.0804453121605
Klein Glaskruid;Parietaria judaica;150;Haanplein 15 / Kiplaan;voet lage tuinmuur en bestrating;20140708000000;2014;77323;455280;172608;2114;77323;455280;4.254009484475967;52.08033719227529
Muurvaren;Asplenium ruta-muraria;8;Haanplein 16;lage tuinmuur;20140708000000;2014;77371;455284;193124;2115;77371;455284;4.254708693218308;52.080379869971274
Klein Glaskruid;Parietaria judaica;100;Haanplein 18;bestrating;20140708000000;2014;77382;455296;193123;2116;77382;455296;4.254866407209591;52.08048925132183
Muurleeuwenbek;Cymbalaria muralis;2;Haanplein 5;voet lage tuinmuur;20140708000000;2014;77368;455343;193113;2117;77368;455343;4.2546515102584195;52.080909659517836
Klein Glaskruid;Parietaria judaica;2;Hanedoesstraat 15-19;voet lage tuinmuur;20140730000000;2014;82990;456949;178557;2118;82990;456949;4.336316487324944;52.096102121610016
Klein Glaskruid;Parietaria judaica;25;Hanedoesstraat 79-83;voet lage tuinmuur en bestrating;20140730000000;2014;82956;456999;178558;2119;82956;456999;4.335809816984744;52.09654703642546
Tongvaren;Asplenium scolopendrium;1;Hanedoesstraat 79-83;lage tuinmuur;20140730000000;2014;82956;456999;178558;2120;82956;456999;4.335809816984744;52.09654703642546
Tongvaren;Asplenium scolopendrium;2;Haringkade / Cremerweg;brug;20140722000000;2014;80110;457589;191798;2121;80110;457589;4.294153407138478;52.10147141394614
