objectid;id;stadsdeel;buurt;straat;locatie;element;omschrijving_element;lengte;breedte;hoogte;valhoogte;bodemmateriaal;mat_aluminium;mat_beton_steen;mat_hout;mat_kunststof;mat_metaal;vrije_ruimte;geo_shape;geo_point_2d
4309;3453.0;Woensel noord 1;Jagershoef;Badelochstraat;Badelochstraat;Betonelement;8x;;;;65.0;;;;;;;;"{""coordinates"": [5.470134793771557, 51.47042934837469], ""type"": ""Point""}";51.47042934837469, 5.470134793771557
4315;3258.0;Woensel noord 1;Driehoeksbos;Vijfkamplaan;Sportpark Woensel (Vijfkamplaan) 2;Speelaanleiding;Geluidsboog Sona Big Bow met vloer;450.0;450.0;360.0;;Kunstgras;False;False;False;True;True;;"{""coordinates"": [5.453392429447289, 51.473978610533806], ""type"": ""Point""}";51.473978610533806, 5.453392429447289
4319;378.0;Tongelre;Doornakkers-Oost;Jozef Israëlslaan;Jozef Israëlslaan;Evenwichtstoestel;;120.0;120.0;100.0;52.0;Gras;False;False;False;True;True;;"{""coordinates"": [5.518987374089974, 51.43879052690997], ""type"": ""Point""}";51.43879052690997, 5.518987374089974
4322;393.0;Tongelre;Tongelresche Akkers;Klavecimbellaan;Klavecimbellaan;Draaitoestel;Spinner Bowl Geel;55.0;52.0;60.0;60.0;Zand;False;False;False;True;True;355x352;"{""coordinates"": [5.523871696006099, 51.43751165175112], ""type"": ""Point""}";51.43751165175112, 5.523871696006099
4324;985.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Grenoblelaan;Grenoblelaan;Doel;Kooidoel;320.0;135.0;205.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.444864088603278, 51.48045742471366], ""type"": ""Point""}";51.48045742471366, 5.444864088603278
4327;1596.0;Strijp 1;Lievendaal;Loderstraat;Loderstraat;Schommel;Schommelstelling;377.0;153.0;228.0;132.0;Grindzand;False;False;True;True;True;728x377;"{""coordinates"": [5.435603922725281, 51.442795727353044], ""type"": ""Point""}";51.442795727353044, 5.435603922725281
4331;3336.0;Park Philips van Lennep;Lievendaal;Professor Meyerslaan;STD.P. Philips van Lennep / Meyerslaan;Betonelement;Groep van 13 ronde poefs;;;50.0;50.0;Betontegels;False;True;False;False;False;360;"{""coordinates"": [5.432541524945151, 51.446601713857994], ""type"": ""Point""}";51.446601713857994, 5.432541524945151
4347;1246.0;Woensel noord 2;Tempel;Bevekomstraat;Groot-Bijgaardenlaan 4;Zandspeeltoestel;Madeliefje;48.0;30.0;27.0;27.0;Betontegels;False;False;True;True;True;348x330;"{""coordinates"": [5.488367789613226, 51.48121305002882], ""type"": ""Point""}";51.48121305002882, 5.488367789613226
4353;3406.0;Stratum;Eikenburg;Van Swietenlaan;van Swietenlaan;Balspeltoestel;Voetbalveld met stammen en kunstgras.;;;;60.0;Veiligheidsgras;;;True;;;;"{""coordinates"": [5.490777305293419, 51.4133377962004], ""type"": ""Point""}";51.4133377962004, 5.490777305293419
4356;3474.0;Woensel noord 2;Tempel;Aarschotlaan;Aarschotlaan;Duikelrek;Dubbel duikelrek;;;;120.0;Gras;;;True;;True;;"{""coordinates"": [5.482858815730842, 51.479748193622], ""type"": ""Point""}";51.479748193622, 5.482858815730842
4357;1455.0;Woensel noord 2;Heesterakker;Mirabelweg;Mantualaan 2;Doel;SD 06 Speldoel Nestbaar Blauw;304.0;87.0;215.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.497002882184383, 51.482225011666834], ""type"": ""Point""}";51.482225011666834, 5.497002882184383
4362;43.0;Stratum;Rochusbuurt;Hoefkestraat;Hoefkestraat  naast huisnr. 40;Tafeltennistafel;Pingpongtafel;274.0;152.0;92.0;;Betontegels;False;True;False;False;False;;"{""coordinates"": [5.4879526504745035, 51.43228859694228], ""type"": ""Point""}";51.43228859694228, 5.4879526504745035
4363;66.0;Park Centrum;Looiakkers;Alberdingk Thijmlaan;Alberdingk Thijmlaan 1;Schommel;Flexus;220.0;65.0;203.0;113.0;Grindzand;False;False;False;True;True;533x470;"{""coordinates"": [5.481597172237265, 51.42545564990669], ""type"": ""Point""}";51.42545564990669, 5.481597172237265
4368;429.0;Tongelre;Muschberg, Geestenberg;Kaartmakersring;Kaartmakersring;Hobbelelement op veer;Eend Rood;93.0;35.0;78.0;44.0;Grindzand;False;False;True;True;True;350x244;"{""coordinates"": [5.517356244241889, 51.44491658839491], ""type"": ""Point""}";51.44491658839491, 5.517356244241889
4376;241.0;Stratum;Kruidenbuurt;Venkelhof;Venkelhof bij nr. 44;Draaitoestel;Gyrospeed;;;85.0;50.0;Grindzand;False;False;True;True;True;Ø 550;"{""coordinates"": [5.500154689393998, 51.41985832710701], ""type"": ""Point""}";51.41985832710701, 5.500154689393998
4383;134.0;Stratum;Burghplan;St Bonifaciuslaan;B.P. Bonifatiuspark;Basketbalpaal;BB 01 Superstrong;237.0;180.0;400.0;;Asfalt;False;False;False;True;True;;"{""coordinates"": [5.504986157631273, 51.42474972352605], ""type"": ""Point""}";51.42474972352605, 5.504986157631273
4384;142.0;Stratum;Burghplan;Pieter Neefspad;Pieter Neefspad // Weissenbruchlaan;Doel;Spijlen doel;260.0;120.0;205.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.508098712505707, 51.42802332240711], ""type"": ""Point""}";51.42802332240711, 5.508098712505707
4386;3099.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Damtafel;Damtafel;170.0;85.0;70.0;;Betontegels;False;True;True;False;False;;"{""coordinates"": [5.471074746597253, 51.477418933111295], ""type"": ""Point""}";51.477418933111295, 5.471074746597253
4387;3102.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Draaitoestel;Draaischijf De Weg;;;160.0;160.0;Zand;False;False;False;True;True;Ø 900;"{""coordinates"": [5.4709682533778174, 51.47679955699657], ""type"": ""Point""}";51.47679955699657, 5.4709682533778174
4390;443.0;Tongelre;Muschberg, Geestenberg;Transformatorstraat;Transformatorstraat;Combinatietoestel;Kanopé;440.0;400.0;322.0;270.0;Grindzand;False;False;True;True;True;980x930;"{""coordinates"": [5.511197460754372, 51.44466452340114], ""type"": ""Point""}";51.44466452340114, 5.511197460754372
4391;452.0;Tongelre;Urkhoven;Oude Doornakkersweg;Oude Doornakkersweg;Klimtoestel;Klimboog;410.0;185.0;186.0;186.0;Zand;False;False;False;False;True;710x557;"{""coordinates"": [5.526638834818143, 51.43966331767982], ""type"": ""Point""}";51.43966331767982, 5.526638834818143
4393;599.0;Woensel zuid;Woensel-West;Humboldtplein;Humboldtplein;Fitnesstoestel;Crosstrainer Fitt;155.0;50.0;140.0;;Grindzand;False;False;False;True;True;;"{""coordinates"": [5.4598232520402545, 51.451274714701356], ""type"": ""Point""}";51.451274714701356, 5.4598232520402545
4394;604.0;Woensel zuid;Woensel-West;Humboldtplein;Humboldtplein;Glijbaan;Glijbaantje P1;470.0;90.0;240.0;155.0;Grindzand;False;False;True;True;True;820x390;"{""coordinates"": [5.4597079350042765, 51.45118627527113], ""type"": ""Point""}";51.45118627527113, 5.4597079350042765
4398;1125.0;Woensel noord 1;Achtse Barrier-Hoeven;Amienslaan;Amienslaan;Hobbelelement op veer;Mobile Paard;80.0;60.0;85.0;50.0;Grindzand;False;False;False;True;True;320x260;"{""coordinates"": [5.447955257269082, 51.491755324324785], ""type"": ""Point""}";51.491755324324785, 5.447955257269082
4402;1656.0;Strijp 1;Drents Dorp;Gelderlandplein;Gelderlandplein;Draaitoestel;Spica junior;;;112.0;28.0;Grindzand;False;False;False;True;True;340;"{""coordinates"": [5.444226988673182, 51.446223013907485], ""type"": ""Point""}";51.446223013907485, 5.444226988673182
4403;1660.0;Strijp 1;Drents Dorp;Gelderlandplein;Gelderlandplein;Doel;SD 02 Spijlendoel Rood;300.0;80.0;210.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.444583510159203, 51.44639269731476], ""type"": ""Point""}";51.44639269731476, 5.444583510159203
4404;1276.0;Woensel noord 2;Blixembosch-Oost;Assepoester;Assepoester;Combinatietoestel;;685.0;600.0;442.0;173.0;Grindzand;False;False;True;True;True;985x900;"{""coordinates"": [5.485420827636037, 51.486909169323575], ""type"": ""Point""}";51.486909169323575, 5.485420827636037
4405;1672.0;Strijp 1;Drents Dorp;Apeldoornstraat;Apeldoornstraat;Schommel;Dubbele schommel Adventure Play;430.0;190.0;296.0;157.0;Zand;False;False;True;True;True;810x430;"{""coordinates"": [5.439801631487, 51.44745809449359], ""type"": ""Point""}";51.44745809449359, 5.439801631487
4406;1797.0;Strijp 2;Waterrijk;Waterland;Waterland;Duikelrek;K&K Zeshoekige rekstokcombinatie;335.0;290.0;168.0;158.0;Zand;True;False;True;False;False;635x635;"{""coordinates"": [5.399434122901424, 51.43570330626202], ""type"": ""Point""}";51.43570330626202, 5.399434122901424
4410;3286.0;Woensel noord 2;Bokt;Anconalaan;Sportpark Bokt Tennisclub 1;Wip;Wip;300.0;38.0;75.0;80.0;Zand;False;False;True;False;True;500x238;"{""coordinates"": [5.49856393427572, 51.48652449128808], ""type"": ""Point""}";51.48652449128808, 5.49856393427572
4417;459.0;Tongelre;'t Hofke;Avondroodstraat;Avondroodstraat;Doel;Kooidoel;320.0;135.0;200.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.526825826202213, 51.448294110116905], ""type"": ""Point""}";51.448294110116905, 5.526825826202213
4419;3228.0;Tongelre;Irisbuurt;Havenhoofd;Havenhoofd;Skatetoestel;Verhoogde rail;400.0;6.0;100.0;100.0;Betontegels;False;False;False;False;True;1400x400;"{""coordinates"": [5.486758246562594, 51.43737911150872], ""type"": ""Point""}";51.43737911150872, 5.486758246562594
4420;466.0;Tongelre;'t Hofke;Keizersmantelstraat;Keizersmantelstraat;Skatetoestel;Jump;455.0;240.0;60.0;60.0;Asfalt;False;True;False;False;True;1455x640;"{""coordinates"": [5.520951445748295, 51.45075280636744], ""type"": ""Point""}";51.45075280636744, 5.520951445748295
4427;726.0;Woensel zuid;Generalenbuurt;Generaal Chasselaan;Generaal Chasselaan;Basketbalpaal;BB 01 Superstrong;190.0;120.0;250.0;;Betontegels;False;False;False;True;True;;"{""coordinates"": [5.4812604103943805, 51.46594304248259], ""type"": ""Point""}";51.46594304248259, 5.4812604103943805
4428;3411.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;;Huisje;;;;50.0;Kunstgras;;;True;;;;"{""coordinates"": [5.463381895170397, 51.44674903771438], ""type"": ""Point""}";51.44674903771438, 5.463381895170397
4432;263.0;Tongelre;Lakerlopen;Picassohof;Picassohof;Schommel;Dubbele Schommel;320.0;180.0;220.0;115.0;Grindzand;False;False;True;True;True;692350;"{""coordinates"": [5.496565702223645, 51.4386469207745], ""type"": ""Point""}";51.4386469207745, 5.496565702223645
4435;1130.0;Woensel noord 1;Achtse Barrier-Hoeven;Amienslaan;Amienslaan;Doel;Kooidoel staalmat 50x200;320.0;135.0;205.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.448126729038084, 51.49149203727646], ""type"": ""Point""}";51.49149203727646, 5.448126729038084
4436;3253.0;Woensel noord 1;Achtse Barrier-Hoeven;Rouenlaan;Rouenlaan;Combinatietoestel;Konijnenhol P1_W2;380.0;260.0;325.0;95.0;Grindzand;False;False;True;True;True;700x500;"{""coordinates"": [5.445979192786079, 51.492101628978354], ""type"": ""Point""}";51.492101628978354, 5.445979192786079
4438;1421.0;Woensel noord 2;Vaartbroek;Mirabelweg;Mirabelweg;Combinatietoestel;Eekhoornboom;345.0;250.0;330.0;80.0;Grindzand;False;False;True;True;True;580x470;"{""coordinates"": [5.503189511019728, 51.48176743757192], ""type"": ""Point""}";51.48176743757192, 5.503189511019728
4439;1401.0;Woensel noord 2;Vaartbroek;De Streep;B.P. Vaartbroek 3;Combinatietoestel;Salamanca Uniplay Attraction 3-12;970.0;900.0;440.0;196.0;Grindzand;False;False;True;True;True;1330x1190;"{""coordinates"": [5.496370408746623, 51.47812052550965], ""type"": ""Point""}";51.47812052550965, 5.496370408746623
4440;3149.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Combinatietoestel;Klimtoren met bordessen en tunnelglijbaan;350.0;1500.0;920.0;200.0;;False;False;True;True;True;1900x850;"{""coordinates"": [5.453965757822844, 51.43936078836971], ""type"": ""Point""}";51.43936078836971, 5.453965757822844
4442;244.0;Stratum;Kruidenbuurt;Laurierplein;Laurierplein bij nr. 38;Draaitoestel;Girospire;275.0;40.0;165.0;130.0;Grindzand;False;False;False;True;True;Ø 675;"{""coordinates"": [5.499134430563966, 51.41957267221586], ""type"": ""Point""}";51.41957267221586, 5.499134430563966
4443;813.0;Woensel noord 1;Prinsejagt;Oude Bosschebaan;Oude Bosschebaan;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.455493232003362, 51.46947890005949], ""type"": ""Point""}";51.46947890005949, 5.455493232003362
4447;841.0;Woensel noord 1;Jagershoef;Reinaertlaan;Reinaertlaan;Klimtoestel;De Fries;375.0;175.0;285.0;203.0;Grindzand;False;False;False;True;True;700x480;"{""coordinates"": [5.463014586988721, 51.47400895426346], ""type"": ""Point""}";51.47400895426346, 5.463014586988721
4450;306.0;Tongelre;Doornakkers-West;Tafelbergplein;Tafelbergplein;Glijbaan;Taludglijbaan;281.0;100.0;100.0;50.0;Kunstgras;False;False;False;False;True;620x401;"{""coordinates"": [5.508737332206252, 51.44111961126061], ""type"": ""Point""}";51.44111961126061, 5.508737332206252
4452;189.0;Stratum;Tivoli;Arnaudinaplein;Arnaudinaplein 1;Doel;Cruijff Court doel staalmat 50x200;500.0;103.0;215.0;;Kunstgras;False;False;False;False;True;;"{""coordinates"": [5.508034380519233, 51.42006217987616], ""type"": ""Point""}";51.42006217987616, 5.508034380519233
4454;3322.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Combinatietoestel;Klimtoren Oisterwijk;2100.0;1200.0;570.0;320.0;Zand;False;False;True;True;True;2700x1800;"{""coordinates"": [5.473256407299278, 51.477118989792665], ""type"": ""Point""}";51.477118989792665, 5.473256407299278
4455;1991.0;Gestel;Genderbeemd;Sterkenburg;Sterkenburg 1;Combinatietoestel;Berenwoud P1_W2;960.0;600.0;380.0;160.0;Grindzand;False;False;True;True;True;1260x900;"{""coordinates"": [5.441071430055036, 51.42118887176919], ""type"": ""Point""}";51.42118887176919, 5.441071430055036
4457;1997.0;Gestel;Genderbeemd;Nijenrode;Nijenrode;Hobbelelement op veer;Dino;89.0;59.0;84.0;52.0;Zand;False;False;False;True;True;330x228;"{""coordinates"": [5.438842315515126, 51.422422691088], ""type"": ""Point""}";51.422422691088, 5.438842315515126
4459;2011.0;Gestel;Genderbeemd;Groeneveld;Groeneveld achter huis nr. 43;Hobbelelement op veer;Klavertje vier;100.0;100.0;65.0;85.0;Grindzand;False;False;True;True;True;350x350;"{""coordinates"": [5.442597452257911, 51.42394642276406], ""type"": ""Point""}";51.42394642276406, 5.442597452257911
4460;2010.0;Gestel;Genderbeemd;Groeneveld;Groeneveld achter huis nr. 43;Schommel;;325.0;18.0;213.0;120.0;Grindzand;False;False;False;True;True;750x325;"{""coordinates"": [5.442696006716708, 51.42394293308256], ""type"": ""Point""}";51.42394293308256, 5.442696006716708
4462;3498.0;Stratum;Kruidenbuurt;Kamilleplein;Kamilleplein;Wip;Veerelement.;;;;950.0;Zand;;;;True;True;150;"{""coordinates"": [5.497263378569285, 51.419825195723234], ""type"": ""Point""}";51.419825195723234, 5.497263378569285
4465;3504.0;Stratum;Kruidenbuurt;Kamilleplein;Kamilleplein;Schommel;Dubbele schommel.;;;;145.0;Zand;;;False;True;True;355;"{""coordinates"": [5.497400350300548, 51.41978101257271], ""type"": ""Point""}";51.41978101257271, 5.497400350300548
4472;3626.0;Centrum;Bergen;Smitsstraat;Smitsstraat;Tafeltennistafel;;;;;0.0;Betontegels;;True;;;;;"{""coordinates"": [5.473153734943564, 51.43629481633314], ""type"": ""Point""}";51.43629481633314, 5.473153734943564
4476;3648.0;Tongelre;'t Hofke;Zwaluwstaartweg;Zwaluwstaartweg;Duikelrek;;;;;143.0;;;;True;;True;;"{""coordinates"": [5.523531471413902, 51.44882508061232], ""type"": ""Point""}";51.44882508061232, 5.523531471413902
4478;3556.0;Woensel zuid;Generalenbuurt;Generaal van Portlandlaan;Generaal van Portlandlaan;Combinatietoestel;;;;;150.0;Zand;;;;True;True;;"{""coordinates"": [5.476855606991022, 51.46297255703577], ""type"": ""Point""}";51.46297255703577, 5.476855606991022
4480;3599.0;Woensel noord 1;Prinsejagt;Vignolaweg;Vignolaweg;Doel;;;;;;;;;;;True;;"{""coordinates"": [5.451098681885063, 51.46683799604444], ""type"": ""Point""}";51.46683799604444, 5.451098681885063
4482;3836.0;Tongelre;Tongelresche Akkers;Koperblazerspad;Koperblazerspad;;;;;;;;;;;;;;"{""coordinates"": [5.525477852861553, 51.43619712129521], ""type"": ""Point""}";51.43619712129521, 5.525477852861553
4483;3837.0;Tongelre;Tongelresche Akkers;Koperblazerspad;Koperblazerspad;;;;;;;;;;;;;;"{""coordinates"": [5.5255254890774035, 51.436198637748966], ""type"": ""Point""}";51.436198637748966, 5.5255254890774035
4490;3840.0;Gestel;Hanevoet;Puthof;Puthof;Hobbelelement op veer;;;;65.0;60.0;;;;True;True;True;;"{""coordinates"": [5.443478690861969, 51.41624980389728], ""type"": ""Point""}";51.41624980389728, 5.443478690861969
4493;3875.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.456411612103168, 51.453300133021656], ""type"": ""Point""}";51.453300133021656, 5.456411612103168
4494;3876.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.4564436125039615, 51.453302711702804], ""type"": ""Point""}";51.453302711702804, 5.4564436125039615
4497;3879.0;Woensel zuid;Woensel-West;2e Franklinstraat;2e Franklinstraat / Edisonplein;;;;;;;;;;;;;;"{""coordinates"": [5.455627330743566, 51.45321821588753], ""type"": ""Point""}";51.45321821588753, 5.455627330743566
4508;3890.0;Woensel zuid;Woensel-West;Edisonplein;Edisonplein nr. 2;;;;;;;;;;;;;;"{""coordinates"": [5.457753529344433, 51.45332324580919], ""type"": ""Point""}";51.45332324580919, 5.457753529344433
4515;3713.0;Woensel zuid;Kronehoef;Deken van Liempdstraat;Deken van Liempdstraat;Combinatietoestel;;596.0;300.0;338.0;200.0;Zand;;;True;;;947;"{""coordinates"": [5.474056547122072, 51.455604041171505], ""type"": ""Point""}";51.455604041171505, 5.474056547122072
4518;3976.0;Tongelre;Tongelresche Akkers;Orgelplein;Orgelplein;Klimtoestel;;240.0;121.0;220.0;220.0;;;;;True;True;;"{""coordinates"": [5.531741804168361, 51.433042695408844], ""type"": ""Point""}";51.433042695408844, 5.531741804168361
4519;4012.0;Gestel;Rapelenburg;Kreeftstraat;Kreeftstraat;Draaitoestel;;;;;45.0;Zand;;;False;True;True;;"{""coordinates"": [5.465808611710123, 51.42521709461306], ""type"": ""Point""}";51.42521709461306, 5.465808611710123
4522;3549.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Fransebaan;Fransebaan;Wip;;;;;90.0;Zand;;;;True;True;;"{""coordinates"": [5.45167647910356, 51.48042728496498], ""type"": ""Point""}";51.48042728496498, 5.45167647910356
4525;3624.0;Woensel noord 1;Prinsejagt;Di Cambioweg;Di Cambioweg;Combinatietoestel;;;;;150.0;;;;True;True;True;;"{""coordinates"": [5.4532419823949, 51.46444801005836], ""type"": ""Point""}";51.46444801005836, 5.4532419823949
4527;3747.0;Strijp 2;Bosrijk;Bosfazant;Bosfazant;;;;;;52.0;;;;True;True;True;;"{""coordinates"": [5.416241371842976, 51.44459091227335], ""type"": ""Point""}";51.44459091227335, 5.416241371842976
4537;3757.0;Strijp 2;Bosrijk;Bosfazant;Bosfazant;Evenwichtstoestel;NRO 806-0601 Stelten;247.0;126.0;110.0;24.0;Gras;;;True;;;426x548;"{""coordinates"": [5.41597523147379, 51.44492512362084], ""type"": ""Point""}";51.44492512362084, 5.41597523147379
4540;3938.0;Woensel zuid;Woensel-West;Fultonplein;Fultonplein;Hobbelelement op veer;Veertoestel;90.0;40.0;70.0;60.0;Zand;;;;True;True;240x320;"{""coordinates"": [5.457544801408357, 51.45686643584342], ""type"": ""Point""}";51.45686643584342, 5.457544801408357
4546;3584.0;Woensel noord 1;Prinsejagt;Madernolaan;Madernolaan;Schommel;;;;;155.0;;;;True;True;True;;"{""coordinates"": [5.459493656588215, 51.46740298957022], ""type"": ""Point""}";51.46740298957022, 5.459493656588215
4547;3649.0;Tongelre;Doornakkers-West;Bloemfonteinstraat;Bloemfonteinstraat;Wip;;;;;95.0;Zand;;;True;True;;;"{""coordinates"": [5.510107655517937, 51.4395952849878], ""type"": ""Point""}";51.4395952849878, 5.510107655517937
4556;4122.0;Stratum;Sintenbuurt;Rector Baptistlaan;Rector Baptistlaan;Combinatietoestel;Klimklauter Adventure play;449.0;337.0;251.0;100.0;Grindzand;;;True;;True;643x747;"{""coordinates"": [5.503635988938833, 51.42285879906515], ""type"": ""Point""}";51.42285879906515, 5.503635988938833
4557;3892.0;Woensel zuid;Woensel-West;Franklinplein;Franklinplein;;;;;;;;;;;;;;"{""coordinates"": [5.459101092178923, 51.453449421557046], ""type"": ""Point""}";51.453449421557046, 5.459101092178923
