OBJECTID,GUID,REF_FYSIEKE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,PRORAIL_GEBIED,REF_FUNC_SPOORTAK_NAAM_LANG,SPOORSTAAF_LINKS_RECHTS
120,3869b4ec-8bb4-6ba4-d0b9-22f816b00166,e4e15a0f-c00e-43da-b37e-b4885f94fe3d,904R,445.331327,100073.972,409392.69,3.506,99700.347,409150.603,3.546,801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,8.348751,"8,348751",8.791014,"8,791014",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_904R_8.3,Links
123,63fd34c7-10a2-f869-6bf7-e86eb4ee3e64,fe312fc4-22a9-428f-9396-693c10eeca0d,901L,18.742644,115653.431,495589.139,0.439,115659.482,495571.4,0.485,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,70.213785,"70,213785",70.23254,"70,232540",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,524_901L_70.2,Links
124,ad30e767-18ff-c051-deb2-f959bc7a9336,c620e855-0651-4489-bba1-f260e9daab3d,73AR,437.230487,144497.807,461090.466,8.38000008,144898.628,461265.128,8.721,530,b,530,530_b,Den Dolder,Ut-Amf,Utrecht - Amersfoort ,11.100046,"11,100046",11.538561,"11,538561",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,093_73AR_9.1,Links
126,9d96a25b-2b75-d9ae-1940-9323514d5370,4ba97de2-e7de-4aee-8cb4-358b078f6b94,219L,1.74746,251364.85980125,475744.69112376,21.68072892,251363.114,475744.615,21.688,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.455023,"45,455023",45.453355,"45,453355",ProRail,Noord-Oost,NO,Baan,Twente,410,Twente,32,VolkerRail,Oost,543_219L_15.9,Links
129,231db5b6-da32-7eea-3d72-a985c65fda92,d9fd1a81-1e17-4660-bf97-7dea9bdc135f,59BV,6.992795,141196.8,470473.406,5.76,141199.818,470467.098,5.761,528,a,528,528_a,Hilversum,Hvs-Utm,Hilversum - Utrecht Maliebaan ,0.529754,"0,529754",0.536652,"0,536652",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,528_59BV_0.5,Links
131,7cc33d05-3f03-e9d8-7572-21b5f4a0a3b3,da2dfcb7-a5b8-4900-aaf4-a16542a179a3,41L,1785.774767,166332.843,419809.657,8.658,166439.275,421577.248,5.848,831,a,831,831_a,Oss Racc. Elzenburg,O-Oelz,Oss - Oss Racc. Elzenburg ,100.100298,"100,100298",101.883981,"101,883981",ProRail,Zuid,Z,Baan,Betuwe,320,Den Bosch,21,Strukton Rail,Zuid-West,047_41L_42.5,Links
132,35b3f06b-69c5-cb0c-75ad-dc7159da8f98,8e64e98a-4680-4eae-85ef-77283782e58c,303BV,134.55663,115261.90728043,491209.34765581,1.85086091,115252.815,491075.106,1.737,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,174.831792,"174,831792",174.965469,"174,965469",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,139_303BV_171.6,Links
134,6a7fe489-4144-7a26-6447-0649f631a5b4,a2f3b25b-fa2f-4b89-bd73-acd7384f3ba7,908V,12.840811,203092.092,501962.656,1.929,203080.396,501967.956,1.874,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,3.162822,"3,162822",3.149604,"3,149604",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,603_908V_3.2,Links
138,eee7f88b-2867-47f6-aeaa-dbe18b7b51f6,e048997c-46a4-496c-a930-5a9d4647838d,255bT,34.454932,81573.179,432866.903,4.437,81586.713,432835.218,4.503,470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",101.153955,"101,153955",101.120071,"101,120071",Strukton Rail Short Line,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,470_268L_101.1,Links
139,7197caef-62df-2763-a09c-604cfe4a1c41,e56186f4-0499-4ce4-86c2-3c0d2564123e,2551L,42.914651,135754.749,456286.112,3.587,135776.406,456249.063,4.187,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.49391,"34,493910",34.531955,"34,531955",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,531_2551L_34.5,Links
141,ff98a471-5bb9-304f-6fdc-84f63f4be5df,d3767525-b9d8-40d1-b387-41eabbbd51f2,463P,352.625856,30317.198,386587.608,3.21,30351.946,386236.786,3.199,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,73.162923,"73,162923",73.51484,"73,514840",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,127_463P_73.1,Links
142,b612a6e2-1971-47fd-8867-fdad20d7093c,d6e853ab-e3a6-471a-9aec-abde2a5a6fd3,21L,341.264841,98268.262,411618.173,4.227,97938.79,411529.237,4.071,801,p,801,801_p,Moerdijk Industrieterrein,Mdk-Chwg,Moerdijk (Racc) - Chemieweg ,903.112954,"903,112954",903.454178,"903,454178",Derden - Overig - Shell/Havenbedrijf Moerdijk,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_21L_903.1,Links
143,ae8c6375-3df9-4079-bbce-9b8306be2fd7,4bd632da-f773-4114-bec8-094669f39a25,906R,120.091666,107968.985,447885.356,0.013,108085.036,447855.673,0.385,624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,32.393449,"32,393449",32.275444,"32,275444",Derden - Overig - Bunnik,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,Zuid-Holland Noord,624_906R_32.4,Links
144,a3bda190-57cd-4184-89a4-0e5e666d53ef,c5cd9e16-5373-4c95-a706-b68c8ef7ddd1,223AV,35.388653,83871.662,432477.1,3.643,83906.877,432480.601,3.812,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",13.186009,"13,186009",13.150801,"13,150801",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_223AV_17.2,Links
145,b9e4a439-7635-d21f-088e-2450e66009bd,505640c0-e0b1-4647-a9c5-ec0e13827d8e,57R,497.421973,257836.83,594170.886,3.009,258274.515,593934.859,2.997,803,h,803,803_h,Delfzijl Stamlijn Havenschap,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,101.57545,"101,575450",102.073774,"102,073774",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,803_57R_101.5,Links
146,843522c3-5f25-4326-a055-632bcb47ef50,45efb340-35c0-4c92-9ca2-dd4552220754,ST_X0510,69.661614,90846.699,434206.003,3.312,90779.846,434225.584,3.296,467,b,467,467_b,Rotterdam Waalhaven Oost,Who-Whks,Rotterdam Waalhaven Oost - Rotterdam Waalhaven Kesterenstraat ,20.545983,"20,545983",20.607923,"20,607923",Strukton Rail Short Line,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,467_ST_X0510_20.5,Links
147,307521a7-85a4-5d04-8e0c-830e314f1da2,747dd081-8703-4313-80d8-f7bcf90789da,225AP,115.451808,90157.001,394379.722,2.981,90120.68601191,394270.13094516,2.81149742,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,23.777465,"23,777465",23.893073,"23,893073",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_225AP_23.8,Links
151,ccada32e-26b1-408f-83f2-7a3645f79714,84cd26ed-270d-4628-8fc9-31a6b80788e7,29AR,18.900021,131243.138,480828.214,1.586,131256.818,480815.173,1.524,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,12.632312,"12,632312",12.651106,"12,651106",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,128_29AR_12.6,Links
157,b9dba12a-e0de-5426-525d-dbd7c8c19b6e,451b9e09-5ba2-46ca-8c05-616a9bc05d53,275AT,156.520633,122257.012,487795.296,5.779,122410.077,487769.144,5.628,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.248676,"81,248676",81.408374,"81,408374",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,586_275AT_81.2,Links
159,3ebb0813-da12-bced-36fc-5c9040f3671f,8998cded-f385-4a11-8180-e52fcce6f129,37V,54.501462,184374.505,339201.638,34.175,184396.073,339151.597,34.296,433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,5.75661,"5,756610",5.704267,"5,704267",ProRail,Zuid,Z,Baan,Limburg,340,Roermond,25,Strukton Rail,Zuid-Oost,433_37V_5.8,Links
160,c725a666-33a3-c810-13c1-68b24887e6e8,132bee70-f5bd-46f9-bc4f-f58fcdc0ff66,105T,205.654972,207838.098,474669.159,10.279,208003.983,474548.322,10.135,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,43.589237,"43,589237",43.384491,"43,384491",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,503_105T_43.6,Links
161,a27429d6-17c1-aa07-48ce-55c9783a7d66,f4d6f295-a1ab-4769-97d1-f80e21b1e3b3,983R,35.544127,61925.413,440809.301,5.196,61933.542,440774.7,5.175,475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ",0.774021,"0,774021",0.809504,"0,809504",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,475_983R_0.7,Links
162,ade2efe9-cd88-4d23-872e-4efb183065ac,bedc208f-281e-4eda-b3eb-be3f410fa52c,926V,177.896262,120212.939,489081.766,3.801,120363.503,488987.447,4.808,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,78.828793,"78,828793",79.005118,"79,005118",Derden - Overig - NS Onderhoud & Service (vastgesteld op 17-04-2018),Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,525_926V_78.8,Links
163,ce62e628-49d9-66a5-a612-a1a7964a6be9,a6a818e3-dcce-42fc-9f43-4c540d51fe88,287AR,53.128458,207614.793,376857.124,20.464,207569.74410435,376885.28833965,20.55037901,516,a,516,516_a,Blerick,Vl-Ehv,Venlo - Eindhoven ,2.44729,"2,447290",2.500001,"2,500001",ProRail,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,516_287AR_2.4,Links
164,e353ae71-e322-70ce-f6e7-847efd5eb63d,cd1dd80a-b9e9-4d0c-9128-55720ef854e6,K381P,10.289867,122161.231,487833.659,5.892,122151.659,487837.435,5.921,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.145476,"81,145476",81.135561,"81,135561",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,586_387AT_81.1,Links
166,18248737-78e3-b61a-5d38-6174e1c8cf6a,32607f25-9762-4221-b048-09f6c7a8cb4a,253V,9.819001,91346.08,437713.033,2.662,91336.344,437711.759,2.615,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,83.391088,"83,391088",83.380929,"83,380929",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,555_253V_83.4,Links
167,14dd0d23-45cf-4741-aa85-784cb399b52f,fee87df0-5a2d-4136-8aa8-5fb7527b46f3,X0869L,1.690584,88231.756,433077.864,3.376,88233.421,433077.571,3.376,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ",400.847085,"400,847085",400.845434,"400,845434",Derden - Overig - Steinweg,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,468_X0869L_400.9,Links
173,eaf23a53-d17c-6f96-464b-93efd17c8793,45697aa5-d3f0-4526-a1ed-db9ac6d1da3b,1105V,825.16955,245289.074,518016.627,10.663,245777.62454173,518680.72029663,10.886,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,52.676746,"52,676746",53.500271,"53,500271",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,203_1105V_52.7,Links
175,71ad3c3f-e477-5900-c1dc-721344c0bea0,29c17deb-9333-4abc-b26d-77647ae8f6fb,1511R,872.909826,61651.007,439179.145,5.198,61357.661,440001.217,5.219,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,0.884754,"0,884754",1.758978,"1,758978",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_1511R_0.8,Links
176,0eec7e89-cde9-4202-0271-fdc375ed6630,db548b28-9c32-4596-917f-2f0bcec8ad7c,966R,341.186932,90657.842,395200.155,4.309,90409.601,394966.493,3.985,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.81015,"22,810150",23.153227,"23,153227",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_966R_22.8,Links
177,714ff70d-0e5b-566f-c027-57bf905b3825,f7f4c130-ef46-4e18-8571-945d450676e8,1163AL,496.343413,116173.463,542148.259,0.716,116090.65,541658.922,0.543,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,12.406291,"12,406291",12.899984,"12,899984",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,Noord-West,073_1163AL_12.3,Links
179,a3d0d746-1bdc-c4a9-b648-4b68b027e2f0,8324bd0e-85ed-4bcb-9602-58502423b62f,209L,435.044514,210943.837,463029.129,10.015,210676.782,462686.017,10.006,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,28.681788,"28,681788",28.246357,"28,246357",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,609_209L_28.7,Links
180,f55c18cb-036f-f2ac-2890-df4b718d6f78,9ac67912-6f1b-4c70-8d22-75908413dc81,1017L,417.434328,95425.819,433901.002,0.087,95236.117,434272.84,0.11,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,43.537363,"43,537363",43.954507,"43,954507",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,163_1017L_43.5,Links
181,e2d28410-07c3-1e23-bb06-567fe79b5a70,0235dbfc-f7e4-4c5c-ba63-aca4345f5493,101R,198.55952,115480.719,490965.5,1.048,115357.767,491103.045,1.049,486,r,486,486_r,Amsterdam Westhaven (gebied),Awhv-Awhvtma,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Maltaweg Aansluiting ,625.221988,"625,221988",625.023854,"625,023854",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,486_101R_300.3,Links
182,3e48cec2-f790-c197-c90a-b38fd1646212,9500c304-cd20-4ad6-913e-c77138d2d715,3349R,34.970478,101112.22,426924.054,-0.446,101083.385,426943.839,-0.524,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,34.360662,"34,360662",34.39607,"34,396070",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Kijfhoek,99,VolkerRail,Zee-Zevenaar,924_3349R_34.3,Links
183,294b8f6b-ca3d-946b-46ef-7ea676275a9d,549e3530-18f7-4699-aaee-3a0a33b52950,487BV,17.434831,120528.425,488871.511,5.989,120543.786,488863.264,6.074,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,79.205933,"79,205933",79.222987,"79,222987",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,525_487BV_79.2,Links
184,a7fc5426-cdea-4405-b4ab-154f6cb697c2,ebdd2e00-9ded-496b-8e7a-9782eb005098,51V,16.228609,214285.181,427748.263,18.2,214269.22,427751.198,18.138,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,61.369904,"61,369904",61.386255,"61,386255",Derden - Overig - DB Netz,,,Baan,,,,,,,779_51V_61.4,Links
185,40cc5545-9df9-ad46-1543-0e62a10b3d70,813c4067-0d5c-4acc-b42c-05e201f8fc85,995V,324.495029,126413.694,484580.499,3.211,126688.17,484425.44,4.378,587,d,587,587_d,Diemen,Wgm-Dmn,Watergraafsmeer - Diemen ,906.632705,"906,632705",906.967019,"906,967019",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,587_995V_906.6,Links
186,9b562ceb-c940-1cc3-480b-efd9e3f731eb,3a33da6f-92dd-45e0-af1a-99f13c520476,935R,89.800984,90958.721,395465.322,4.944,90894.174,395402.891,5.075,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.407063,"22,407063",22.496713,"22,496713",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_935R_22.4,Links
187,759a5421-266d-6057-d3ce-73139a999e97,ccad5fdc-e71c-4c67-9131-a49debf07798,7AL,758.995709,164834.5,419575.969,7.837,165563.293,419745.248,8.262,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,41.128009,"41,128009",41.888899,"41,888899",ProRail,Zuid,Z,Baan,Betuwe,320,Den Bosch,21,Strukton Rail,Zuid-West,047_7AL_41.1,Links
189,6d849ed7-f592-7d2d-97e1-ca8cb727c51b,b0f6a36b-d1a5-42b3-ba62-ca7db8e6a1a9,1185R,568.043775,115729.109,533515.862,1.153,115756.892,532948.5,0.881,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,21.076695,"21,076695",21.645638,"21,645638",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,Noord-West,073_1185R_21.0,Links
194,e1c791b4-5d35-9ceb-fb75-1c88825a6ded,6661ac72-eda5-45cc-a542-e395ac2416c1,41R,223.062298,46146.638,372279.374,1.25,46095.644,372496.465,1.541,129,,129,129__,Terneuzen Aansl. - Terneuzen,Fsz-Tnz,Zelzate (B) - Terneuzen ,30.640507,"30,640507",30.862676,"30,862676",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,129_41R_30.6,Links
195,ab6b3b70-93ab-4805-84c9-184d1bdd5203,a4065497-4e19-4e43-9d55-cdc0b897c4d5,ST_X0855,1615.354212,252163.615,474951.113,20.88,251743.936,473627.617,21.997,405,,405,405__,Hengelo - Hengelo Zoutindustrie,Hgl-Hglz,Hengelo - Hengelo Zoutindustrie ,0.231285,"0,231285",1.844432,"1,844432",Derden - Overig - Rail Pleasure Holding en Gemeente Hengelo,Noord-Oost,NO,Baan,Twente,410,Twente,32,VolkerRail,Oost,405_ST_X0855_0.2,Links
196,48c0a02d-03db-4dbd-6680-87a5d2d577bc,11d4e305-44cc-46ee-8f58-4fba9fb07efe,5L,574.794534,111197.31,488926.53,2.334,110634.77,489034.953,0.439,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,9.449211,"9,449211",10.026445,"10,026445",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,084_5L_9.4,Links
197,117819fb-8e14-9d4b-9319-6d1b54b75ae2,1a185628-0da1-44a7-b779-0929989dd237,267T,42.195572,90811.903,395305.308,4.642,90784.015,395273.685,4.396,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.62522,"22,625220",22.667521,"22,667521",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_267T_22.6,Links
199,8c313f7f-e097-a634-32e4-56734d8ad16a,fded6324-e771-4118-a841-3e38c2a714ea,905R,568.358044,162359.174,506798.581,-3.346,162915.802,506866.227,-3.18,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,45.101322,"45,101322",45.664221,"45,664221",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,135_905R_45.1,Links
201,4549dc23-8844-ff74-5933-4183e86c75c9,e5ad1006-5707-4af2-8aac-fb0c414ec7a5,273AR,384.959916,149304.508,490736.514,0.809,149629.33,490942.952,0.826,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,22.133415,"22,133415",22.517941,"22,517941",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,135_273AR_22.1,Links
202,ce6cbb5d-bbb8-4af4-8ba4-3571343fb815,2506ec79-ba2c-4b18-a6ac-54f8d573a56b,21V,12.286309,258822.395,557843.185,6.206,258831.019,557834.434,6.197,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,0.176594,"0,176594",0.164139,"0,164139",Derden - Overig - STAR,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,305_21V_0.2,Links
203,1a2bd2d3-924d-48b0-340d-a1cd5db207de,9df155e2-c1dc-48dd-addd-28b31f2b1033,99R,863.069932,90883.402,395344.81,4.113,90282.176,394729.38,3.701,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.546752,"22,546752",23.408798,"23,408798",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_99R_22.5,Links
207,20d430a5-edab-4743-af2e-639914ec0ac6,26be6f4c-9f55-4310-8677-39726cce3a13,85R,319.704889,47080.885,370261.196,3.447,46834.023,370462.99,3.296,557,g,557,557_g,Terneuzen Aansl.,Tnzz-Tnzew,Terneuzen Zuidzijde (Racc.) - Terneuzen Engelandweg ,500.269926,"500,269926",500.58913,"500,589130",Derden - Overig - North Sea Port,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,557_85R_500.2,Links
211,c9b3fa36-4327-f0f4-8c79-b6dfd2663e62,308222c9-7729-47df-bf62-45aaf2efba3f,2069V,148.062672,161075.081,505209.925,1.599,161127.206,505348.509,0.569,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,42.989407,"42,989407",43.136907,"43,136907",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,135_2069V_43.0,Links
212,2154fb65-44f7-4fce-1a57-5e2cd96e6bf2,c99eda0e-26bf-400a-a7e9-4816a5aa7040,952L,991.226217,177926.207,320469.231,45.801,178400.127,321320.845,45.793,814,b,814,814_b,Maastricht Racc. Beatrixhaven,Mt-Klprwg,Maastricht - Klipperweg ,200.100032,"200,100032",201.090028,"201,090028",ProRail,Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,814_952L_100.7,Links
215,86eb6a47-48d1-e705-ee0d-8ca24d2d738c,b1f43666-5f39-4181-af75-3cfa2901ae82,91BV,33.35111,110722.515,516603.447,1.578,110706.007,516574.468,1.614,620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,42.546909,"42,546909",42.581305,"42,581305",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,620_91BV_42.5,Links
216,334366ed-54d0-82e6-7f39-8adddb83fe5c,92329fc8-f03a-430d-8a14-b1d0a4a0fe93,80L,481.741281,79351.285,433144.156,4.545,79811.191,433287.407,4.606,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ",202.038663,"202,038663",202.519252,"202,519252",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,470_80L_202.0,Links
217,d5ec5d8b-4610-0774-f3a2-3e35f5d86f3a,d4a12deb-ef4a-413e-8138-2a3cbec5d6ca,283L,2403.042651,237216.434,577439.237,2.783,236213.351,579609.723,2.24001061,010,,10,010__,Haren - Groningen Losplaats,Mp-Gn,Meppel - Groningen ,71.399922,"71,399922",73.8,"73,800000",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,549_283L_70.9,Links
221,3e4d57c2-f519-0d96-b944-8b56e747255b,f5270c45-c7eb-4aa3-ab03-4c7e3cb67786,415AP,470.660287,123924.93773757,486470.89634014,5.9471887,123912.39125478,486001.70183274,6.19169981,526,a,526,526_a,Amsterdam Muiderpoort,Asd-Zp,Amsterdam Centraal - Zutphen ,3.200041,"3,200041",3.650861,"3,650861",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,Midden,588_415AP_2.9,Links
223,f552cabd-f3a5-a9e7-1466-258f6e8b94e9,03597082-7d18-4f19-94da-08ceffdcd088,959L,477.00933,192450.47,443268.435,15.088,191975.136,443234.329,14.268,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,0.717882,"0,717882",0.249296,"0,249296",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,437_959L_0.8,Links
224,815d38bf-745e-5019-1d68-bd3d8b0f2668,7822431e-a88f-4945-9e1c-a42b848ae6aa,273AR,24.784151,155207.094,464013.819,3.313,155222.578,464033.171,3.346,089,,89,089__,Amersfoort - Amersfoort Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,46.262306,"46,262306",46.287146,"46,287146",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,089_273AR_46.1,Links
