FID,knooppunt,soort,landsdeel,kwaliteit_,capaciteit,ketenmobil,netwerkont,klanttevre,fietscapac,transferca,groei_reiz,ontwikkeli,verdeling_,wensknoopp,soort_gesp,sqm100,sqm200,sqm300,sqm400,sqm500,sqm600,sqm700,sqm800,sqm900,sqm1000,sqm1100,sqm1200,sqm1300,sqm1400,sqm1500,sqmtotal,sqmtotalge,rank,filter200,data_origi,long,lat,gdb_geomattr_data,shape
ov_knooppunt_buffer.175,Amsterdam Zuid,1,Noordvleugel,1,1,1,1,1,1,1,1,1,3,0,0,1,65,1105,1129,90,76,37,14,0,75,1138,1489,1459,564,42,7284,48675,4,1,Top10NL,4.87341849,52.33882062,,"POLYGON ((121484.47850000113 483557.1673000008, 121455.65639999881 483264.5318999998, 121370.29780000076 482983.1422000006, 121231.68290000036 482723.811999999, 121045.13870000094 482496.50719999894, 120817.8339000009 482309.96290000156, 120558.5036999993 482171.34800000116, 120277.11400000006 482085.9893999994, 119984.47850000113 482057.1673000008, 119691.84299999848 482085.9893999994, 119410.45340000093 482171.34800000116, 119151.12319999933 482309.96290000156, 118923.81830000132 482496.50719999894, 118737.27409999818 482723.811999999, 118598.65920000151 482983.1422000006, 118513.30059999973 483264.5318999998, 118484.47850000113 483557.1673000008, 118513.30059999973 483849.8027999997, 118598.65920000151 484131.19249999896, 118737.27409999818 484390.52270000055, 118923.81830000132 484617.8275000006, 119151.12319999933 484804.3718000017, 119410.45340000093 484942.9866000004, 119691.84299999848 485028.34530000016, 119984.47850000113 485057.1673000008, 120277.11400000006 485028.34530000016, 120558.5036999993 484942.9866000004, 120817.8339000009 484804.3718000017, 121045.13870000094 484617.8275000006, 121231.68290000036 484390.52270000055, 121370.29780000076 484131.19249999896, 121455.65639999881 483849.8027999997, 121484.47850000113 483557.1673000008))"
ov_knooppunt_buffer.176,Arnhem Centraal,1,Oost,1,1,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Top10NL,5.90138393,51.98465976,,"POLYGON ((191821.7148000002 444154.07019999996, 191792.89279999956 443861.43470000103, 191707.53409999982 443580.04509999976, 191568.91930000111 443320.71489999816, 191382.375 443093.41000000015, 191155.07019999996 442906.8658000007, 190895.73999999836 442768.25090000033, 190614.35029999912 442682.89229999855, 190321.7148000002 442654.07019999996, 190029.07939999923 442682.89229999855, 189747.6897 442768.25090000033, 189488.3594999984 442906.8658000007, 189261.05469999835 443093.41000000015, 189074.51040000096 443320.71489999816, 188935.89559999853 443580.04509999976, 188850.53689999878 443861.43470000103, 188821.7148000002 444154.07019999996, 188850.53689999878 444446.7056999989, 188935.89559999853 444728.09540000185, 189074.51040000096 444987.4255999997, 189261.05469999835 445214.73039999977, 189488.3594999984 445401.2745999992, 189747.6897 445539.8894999996, 190029.07939999923 445625.24810000136, 190321.7148000002 445654.07019999996, 190614.35029999912 445625.24810000136, 190895.73999999836 445539.8894999996, 191155.07019999996 445401.2745999992, 191382.375 445214.73039999977, 191568.91930000111 444987.4255999997, 191707.53409999982 444728.09540000185, 191792.89279999956 444446.7056999989, 191821.7148000002 444154.07019999996))"
ov_knooppunt_buffer.177,Beverwijk,1,Noordvleugel,1,0,0,0,1,0,0,0,1,3,0,0,0,0,102,84,0,8,62,109,558,1158,853,487,101,66,278,3864,21617,9,1,Top10NL,4.65587481,52.47805535,,"POLYGON ((106815.13170000166 499176.0042999983, 106786.30959999934 498883.36879999936, 106700.95100000128 498601.9792000018, 106562.33610000089 498342.6490000002, 106375.79190000147 498115.34420000017, 106148.48699999973 497928.79989999905, 105889.15680000186 497790.18499999866, 105607.76720000058 497704.8264000006, 105315.13170000166 497676.0042999983, 105022.496199999 497704.8264000006, 104741.10649999976 497790.18499999866, 104481.77629999816 497928.79989999905, 104254.47150000185 498115.34420000017, 104067.9272999987 498342.6490000002, 103929.3123999983 498601.9792000018, 103843.95380000025 498883.36879999936, 103815.13170000166 499176.0042999983, 103843.95380000025 499468.63980000094, 103929.3123999983 499750.0295000002, 104067.9272999987 500009.3597000018, 104254.47150000185 500236.6645000018, 104481.77629999816 500423.20870000124, 104741.10649999976 500561.82360000163, 105022.496199999 500647.1821999997, 105315.13170000166 500676.0042999983, 105607.76720000058 500647.1821999997, 105889.15680000186 500561.82360000163, 106148.48699999973 500423.20870000124, 106375.79190000147 500236.6645000018, 106562.33610000089 500009.3597000018, 106700.95100000128 499750.0295000002, 106786.30959999934 499468.63980000094, 106815.13170000166 499176.0042999983))"
ov_knooppunt_buffer.178,Delft,1,Zuidvleugel,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,524,524,25,1,Top10NL,4.35671668,52.0073129,,"POLYGON ((85747.63049999997 447051.0987999998, 85718.80849999934 446758.4633000009, 85633.4497999996 446477.07360000163, 85494.8348999992 446217.74340000004, 85308.29069999978 445990.4386, 85080.98589999974 445803.8942999989, 84821.65569999814 445665.2795000002, 84540.2659999989 445579.92080000043, 84247.63049999997 445551.0987999998, 83954.99500000104 445579.92080000043, 83673.60539999977 445665.2795000002, 83414.27519999817 445803.8942999989, 83186.97040000185 445990.4386, 83000.42610000074 446217.74340000004, 82861.81120000035 446477.07360000163, 82776.45259999856 446758.4633000009, 82747.63049999997 447051.0987999998, 82776.45259999856 447343.73420000076, 82861.81120000035 447625.1239, 83000.42610000074 447884.4541000016, 83186.97040000185 448111.75890000165, 83414.27519999817 448298.30319999903, 83673.60539999977 448436.9180999994, 83954.99500000104 448522.2767000012, 84247.63049999997 448551.0987999998, 84540.2659999989 448522.2767000012, 84821.65569999814 448436.9180999994, 85080.98589999974 448298.30319999903, 85308.29069999978 448111.75890000165, 85494.8348999992 447884.4541000016, 85633.4497999996 447625.1239, 85718.80849999934 447343.73420000076, 85747.63049999997 447051.0987999998))"
ov_knooppunt_buffer.179,Den Haag Centraal,1,Zuidvleugel,0,0,1,0,0,0,1,1,1,3,0,0,0,0,0,0,1279,1049,0,0,0,45,543,937,718,305,375,5250,34423,6,1,Top10NL,4.32444815,52.08083577,,"POLYGON ((83651.91660000011 455262.4466999993, 83623.09450000152 454969.81120000035, 83537.73589999974 454688.42159999907, 83399.12099999934 454429.0914000012, 83212.57679999992 454201.78649999946, 82985.27189999819 454015.24230000004, 82725.94170000032 453876.62739999965, 82444.55209999904 453791.2688000016, 82151.91660000011 453762.4466999993, 81859.28110000119 453791.2688000016, 81577.89139999822 453876.62739999965, 81318.56120000035 454015.24230000004, 81091.2564000003 454201.78649999946, 80904.71220000088 454429.0914000012, 80766.09730000049 454688.42159999907, 80680.7386999987 454969.81120000035, 80651.91660000011 455262.4466999993, 80680.7386999987 455555.0821999982, 80766.09730000049 455836.47190000117, 80904.71220000088 456095.80209999904, 81091.2564000003 456323.1068999991, 81318.56120000035 456509.6510999985, 81577.89139999822 456648.2659999989, 81859.28110000119 456733.6246000007, 82151.91660000011 456762.4466999993, 82444.55209999904 456733.6246000007, 82725.94170000032 456648.2659999989, 82985.27189999819 456509.6510999985, 83212.57679999992 456323.1068999991, 83399.12099999934 456095.80209999904, 83537.73589999974 455836.47190000117, 83623.09450000152 455555.0821999982, 83651.91660000011 455262.4466999993))"
ov_knooppunt_buffer.180,Den Haag HS,1,Zuidvleugel,0,0,1,0,0,0,0,1,1,3,0,0,0,0,2433,1424,191,0,0,0,0,0,0,0,0,38,0,4086,50896,3,1,Top10NL,4.32249523,52.06997436,,"POLYGON ((83500.33659999818 454056.06969999894, 83471.51449999958 453763.4342, 83386.15590000153 453482.04459999874, 83247.54100000113 453222.71440000087, 83060.99680000171 452995.4096000008, 82833.69189999998 452808.8652999997, 82574.36169999838 452670.2503999993, 82292.97210000083 452584.89180000126, 82000.33659999818 452556.06969999894, 81707.70109999925 452584.89180000126, 81426.3114 452670.2503999993, 81166.98119999841 452808.8652999997, 80939.67639999837 452995.4096000008, 80753.13219999894 453222.71440000087, 80614.51729999855 453482.04459999874, 80529.1587000005 453763.4342, 80500.33659999818 454056.06969999894, 80529.1587000005 454348.7052000016, 80614.51729999855 454630.09490000084, 80753.13219999894 454889.4250999987, 80939.67639999837 455116.72989999875, 81166.98119999841 455303.2740999982, 81426.3114 455441.88899999857, 81707.70109999925 455527.24760000035, 82000.33659999818 455556.06969999894, 82292.97210000083 455527.24760000035, 82574.36169999838 455441.88899999857, 82833.69189999998 455303.2740999982, 83060.99680000171 455116.72989999875, 83247.54100000113 454889.4250999987, 83386.15590000153 454630.09490000084, 83471.51449999958 454348.7052000016, 83500.33659999818 454056.06969999894))"
ov_knooppunt_buffer.181,Den Haag Laan van NOI,1,Zuidvleugel,0,0,1,0,1,1,1,1,1,3,0,0,0,0,0,0,293,817,296,110,123,183,162,97,579,0,1025,3685,20851,11,1,Top10NL,4.34326642,52.07886682,,"POLYGON ((84938.62959999964 455024.683699999, 84909.80750000104 454732.0482000001, 84824.44889999926 454450.6585999988, 84685.83399999887 454191.32840000093, 84499.28970000148 453964.0234999992, 84271.98490000144 453777.4792999998, 84012.65469999984 453638.8643999994, 83731.26509999856 453553.5058000013, 83438.62959999964 453524.683699999, 83145.99410000071 453553.5058000013, 82864.60440000147 453638.8643999994, 82605.27419999987 453777.4792999998, 82377.96939999983 453964.0234999992, 82191.4252000004 454191.32840000093, 82052.81030000001 454450.6585999988, 81967.45169999823 454732.0482000001, 81938.62959999964 455024.683699999, 81967.45169999823 455317.31920000166, 82052.81030000001 455598.7089000009, 82191.4252000004 455858.0390999988, 82377.96939999983 456085.3438999988, 82605.27419999987 456271.88809999824, 82864.60440000147 456410.5029999986, 83145.99410000071 456495.8616000004, 83438.62959999964 456524.683699999, 83731.26509999856 456495.8616000004, 84012.65469999984 456410.5029999986, 84271.98490000144 456271.88809999824, 84499.28970000148 456085.3438999988, 84685.83399999887 455858.0390999988, 84824.44889999926 455598.7089000009, 84909.80750000104 455317.31920000166, 84938.62959999964 455024.683699999))"
ov_knooppunt_buffer.182,Den Helder,1,Noordvleugel,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,394,238,0,11,8,0,651,3602,20,1,Top10NL,4.76086364,52.95670506,,"POLYGON ((114409.10990000144 552368.9100000001, 114380.28790000081 552076.2745000012, 114294.92920000106 551794.8847999983, 114156.31439999864 551535.5546000004, 113969.77010000125 551308.2498000003, 113742.4653000012 551121.7056000009, 113483.1350999996 550983.0907000005, 113201.74540000036 550897.7320999987, 112909.10990000144 550868.9100000001, 112616.47450000048 550897.7320999987, 112335.08480000123 550983.0907000005, 112075.75459999964 551121.7056000009, 111848.4497999996 551308.2498000003, 111661.90549999848 551535.5546000004, 111523.29060000181 551794.8847999983, 111437.93200000003 552076.2745000012, 111409.10990000144 552368.9100000001, 111437.93200000003 552661.5454999991, 111523.29060000181 552942.9351000004, 111661.90549999848 553202.2652999982, 111848.4497999996 553429.5700999983, 112075.75459999964 553616.1143999994, 112335.08480000123 553754.7292999998, 112616.47450000048 553840.0879000016, 112909.10990000144 553868.9100000001, 113201.74540000036 553840.0879000016, 113483.1350999996 553754.7292999998, 113742.4653000012 553616.1143999994, 113969.77010000125 553429.5700999983, 114156.31439999864 553202.2652999982, 114294.92920000106 552942.9351000004, 114380.28790000081 552661.5454999991, 114409.10990000144 552368.9100000001))"
ov_knooppunt_buffer.183,Deventer,1,Oost,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,30,15,25,5,0,0,74,365,1,0,Top10NL,6.16084348,52.25726731,,"POLYGON ((209321.52490000054 474641.15989999846, 209292.70279999822 474348.52439999953, 209207.34420000017 474067.13479999825, 209068.72929999977 473807.8046000004, 208882.18510000035 473580.49969999865, 208654.8803000003 473393.9554999992, 208395.5500999987 473255.34059999883, 208114.16039999947 473169.9820000008, 207821.52490000054 473141.15989999846, 207528.88940000162 473169.9820000008, 207247.49980000034 473255.34059999883, 206988.16959999874 473393.9554999992, 206760.86470000073 473580.49969999865, 206574.3205000013 473807.8046000004, 206435.70560000092 474067.13479999825, 206350.34699999914 474348.52439999953, 206321.52490000054 474641.15989999846, 206350.34699999914 474933.7954000011, 206435.70560000092 475215.18510000035, 206574.3205000013 475474.5152999982, 206760.86470000073 475701.82009999827, 206988.16959999874 475888.3643000014, 207247.49980000034 476026.9792000018, 207528.88940000162 476112.33779999986, 207821.52490000054 476141.15989999846, 208114.16039999947 476112.33779999986, 208395.5500999987 476026.9792000018, 208654.8803000003 475888.3643000014, 208882.18510000035 475701.82009999827, 209068.72929999977 475474.5152999982, 209207.34420000017 475215.18510000035, 209292.70279999822 474933.7954000011, 209321.52490000054 474641.15989999846))"
ov_knooppunt_buffer.184,Dieren,1,Oost,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,247,0,0,0,0,3,0,0,0,0,250,2482,21,1,Top10NL,6.10204357,52.04388718,,"POLYGON ((205540.90780000016 450860.0080999993, 205512.08570000157 450567.37260000035, 205426.72709999979 450285.9829999991, 205288.1121999994 450026.6526999995, 205101.56799999997 449799.34789999947, 204874.26309999824 449612.80370000005, 204614.93290000036 449474.18879999965, 204333.5432999991 449388.8302000016, 204040.90780000016 449360.0080999993, 203748.27230000123 449388.8302000016, 203466.88259999827 449474.18879999965, 203207.5524000004 449612.80370000005, 202980.24760000035 449799.34789999947, 202793.70340000093 450026.6526999995, 202655.08850000054 450285.9829999991, 202569.72989999875 450567.37260000035, 202540.90780000016 450860.0080999993, 202569.72989999875 451152.6435999982, 202655.08850000054 451434.0331999995, 202793.70340000093 451693.3634000011, 202980.24760000035 451920.6682999991, 203207.5524000004 452107.2124999985, 203466.88259999827 452245.8273999989, 203748.27230000123 452331.1860000007, 204040.90780000016 452360.0080999993, 204333.5432999991 452331.1860000007, 204614.93290000036 452245.8273999989, 204874.26309999824 452107.2124999985, 205101.56799999997 451920.6682999991, 205288.1121999994 451693.3634000011, 205426.72709999979 451434.0331999995, 205512.08570000157 451152.6435999982, 205540.90780000016 450860.0080999993))"
ov_knooppunt_buffer.185,Dordrecht,1,Zuidvleugel,1,1,0,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,123,2787,473,735,716,1175,6008,21374,10,1,Top10NL,4.66679108,51.80748264,,"POLYGON ((106816.17229999974 424562.92179999873, 106787.35020000115 424270.2862999998, 106701.99159999937 423988.89660000056, 106563.37669999897 423729.56639999896, 106376.83249999955 423502.2615999989, 106149.52760000154 423315.7173999995, 105890.19739999995 423177.1024999991, 105608.80779999867 423091.74390000105, 105316.17229999974 423062.92179999873, 105023.53680000082 423091.74390000105, 104742.14710000157 423177.1024999991, 104482.81689999998 423315.7173999995, 104255.51209999993 423502.2615999989, 104068.96790000051 423729.56639999896, 103930.35300000012 423988.89660000056, 103844.99439999834 424270.2862999998, 103816.17229999974 424562.92179999873, 103844.99439999834 424855.5573000014, 103930.35300000012 425136.94689999893, 104068.96790000051 425396.27710000053, 104255.51209999993 425623.58199999854, 104482.81689999998 425810.1262000017, 104742.14710000157 425948.74109999835, 105023.53680000082 426034.09970000014, 105316.17229999974 426062.92179999873, 105608.80779999867 426034.09970000014, 105890.19739999995 425948.74109999835, 106149.52760000154 425810.1262000017, 106376.83249999955 425623.58199999854, 106563.37669999897 425396.27710000053, 106701.99159999937 425136.94689999893, 106787.35020000115 424855.5573000014, 106816.17229999974 424562.92179999873))"
ov_knooppunt_buffer.186,Groningen,1,Noord,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,161,398,384,385,848,394,304,623,3497,14105,13,1,Top10NL,6.56410187,53.21055188,,"POLYGON ((235125.61939999834 581078.182, 235096.79729999974 580785.5465000011, 235011.4387000017 580504.1568999998, 234872.8238000013 580244.8266999982, 234686.27959999815 580017.5218000002, 234458.97480000183 579830.9776000008, 234199.64460000023 579692.3627000004, 233918.254900001 579607.0040999986, 233625.61939999834 579578.182, 233332.9838999994 579607.0040999986, 233051.59430000186 579692.3627000004, 232792.26410000026 579830.9776000008, 232564.95919999853 580017.5218000002, 232378.4149999991 580244.8266999982, 232239.8000999987 580504.1568999998, 232154.44150000066 580785.5465000011, 232125.61939999834 581078.182, 232154.44150000066 581370.817499999, 232239.8000999987 581652.2071999982, 232378.4149999991 581911.5373999998, 232564.95919999853 582138.8421999998, 232792.26410000026 582325.3863999993, 233051.59430000186 582464.0012999997, 233332.9838999994 582549.3599000014, 233625.61939999834 582578.182, 233918.254900001 582549.3599000014, 234199.64460000023 582464.0012999997, 234458.97480000183 582325.3863999993, 234686.27959999815 582138.8421999998, 234872.8238000013 581911.5373999998, 235011.4387000017 581652.2071999982, 235096.79729999974 581370.817499999, 235125.61939999834 581078.182))"
