FID,OBJECT,WOONPLAATS,STRAAT,STADSDEEL,BUURT,X_COORDINAAT,Y_COORDINAAT,BOOMSOORT,LATIJNSE_NAAM,KIEMJAAR,BOOMHOOGTE,EIGENAAR,MONUMENTAAL,LON,LAT,GEOMETRIE
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7d1,095920,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243409.28,591176.94,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71329552,53.29974871,POINT (243409.289 591176.918)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7d2,095921,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243402.22,591177.3,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71318956,53.29975353,POINT (243402.215 591177.324)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7d3,095922,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243352.4,591193,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71244702,53.29990275,POINT (243352.408 591193.018)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7d4,095923,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243347.56,591196,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71237529,53.29993021,POINT (243347.57 591195.986)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7d5,095924,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243122.94,591426.94,Gewone es,Fraxinus excelsior,1970,12-15m.,Gemeente Groningen,nee       ,6.70907036,53.30204191,POINT (243122.934 591426.925)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7d6,095936,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243068.1,591755,Zuiliep,Ulmus 'Columella',2006,< 6m.,Gemeente Groningen,nee       ,6.70833814,53.30499793,POINT (243068.086 591754.975)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7d7,095939,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243317.92,591228.56,Zuiliep,Ulmus 'Columella',2006,12-15m.,Gemeente Groningen,nee       ,6.71193961,53.30022797,POINT (243317.916 591228.586)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7d8,095940,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243417.27,591183,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71341671,53.29980192,POINT (243417.259 591182.988)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7d9,095941,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243425.69,591182.4,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71354296,53.29979512,POINT (243425.689 591182.386)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7da,095942,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243433.36,591181.75,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71365774,53.29978808,POINT (243433.355 591181.744)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7db,095943,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243499.06,591166,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71463869,53.29963585,POINT (243499.062 591166.009)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7dc,095944,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243522.55,591156.06,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71498804,53.29954254,POINT (243522.543 591156.055)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7dd,095945,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243534.11,591151.56,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71516014,53.29950005,POINT (243534.103 591151.539)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7de,095946,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243571.05,591137.8,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71571038,53.29937044,POINT (243571.051 591137.792)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7df,095947,Lellens,Borgweg,Stadsdeel Ten Boer,Lellens,243599.03,591126.7,Zuiliep,Ulmus 'Columella',2006,6-9m.,Gemeente Groningen,nee       ,6.71612683,53.29926627,POINT (243599.028 591126.713)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e0,096000,Ten Post,Hemerterweg,Stadsdeel Ten Boer,Lellens,243450.38,592156.7,Eenstijlige meidoorn,Crataegus monogyna,1980,6-9m.,Gemeente Groningen,nee       ,6.71418247,53.30854334,POINT (243450.374 592156.674)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e1,096009,Ten Post,Hemerterweg,Stadsdeel Ten Boer,Lellens,243036,592151.5,Gewone es,Fraxinus excelsior,1980,9-12m.,Gemeente Groningen,nee       ,6.7079661,53.30856532,POINT (243036.002 592151.5)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e2,096010,Ten Post,Hemerterweg,Stadsdeel Ten Boer,Lellens,243039.62,592157.94,Gewone es,Fraxinus excelsior,1980,12-15m.,Gemeente Groningen,nee       ,6.70802222,53.30862244,POINT (243039.626 592157.925)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e3,096014,Groningen,Wolddijk,Stadsdeel Ten Boer,Buitengebied Ten Boer-Noord,242093.64,590556.56,Gewone es,Fraxinus excelsior,2006,< 6m.,Gemeente Groningen,nee       ,6.69339793,53.29439176,POINT (242093.643 590556.542)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e4,096015,Groningen,Wolddijk,Stadsdeel Ten Boer,Buitengebied Ten Boer-Noord,242097.66,590565.6,Gewone es,Fraxinus excelsior,2006,< 6m.,Gemeente Groningen,nee       ,6.69346059,53.2944726,POINT (242097.657 590565.614)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e5,096064,Sint Annen,Hoofdweg,Stadsdeel Ten Boer,Sint Annen,240190.69,590911.75,Witte paardenkastanje,Aesculus hippocastanum,1970,9-12m.,Gemeente Groningen,nee       ,6.66495995,53.29788936,POINT (240190.685 590911.73)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e6,096067,Woltersum,Hoofdweg,Stadsdeel Ten Boer,Sint Annen,240049.75,591040.44,"Appel, Sierappel",Malus,2004,< 6m.,Gemeente Groningen,nee       ,6.66288093,53.29906784,POINT (240049.757 591040.415)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e7,096068,Sint Annen,Hoofdweg,Stadsdeel Ten Boer,Sint Annen,240043.53,591039.2,Sierappel,Malus 'Gorgeous',2017,< 6m.,Gemeente Groningen,nee       ,6.66278731,53.29905766,POINT (240043.536 591039.171)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e8,096109,Sint Annen,Schultingaweg,Stadsdeel Ten Boer,Sint Annen,239336.89,590357,Eenstijlige meidoorn,Crataegus monogyna,1985,< 6m.,Gemeente Groningen,nee       ,6.65201107,53.29304115,POINT (239336.893 590356.972)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7e9,096111,Sint Annen,Schultingaweg,Stadsdeel Ten Boer,Sint Annen,239206.97,590420.7,Zwarte els,Alnus glutinosa,2003,6-9m.,Gemeente Groningen,nee       ,6.65007975,53.2936339,POINT (239206.964 590420.673)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7ea,096112,Sint Annen,Schultingaweg,Stadsdeel Ten Boer,Sint Annen,239292.38,590375.56,Schietwilg,Salix alba,1995,9-12m.,Gemeente Groningen,nee       ,6.65134855,53.29321514,POINT (239292.379 590375.557)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7eb,096113,Sint Annen,Schultingaweg,Stadsdeel Ten Boer,Sint Annen,239298.03,590374.75,Schietwilg,Salix alba,1995,9-12m.,Gemeente Groningen,nee       ,6.6514332,53.29320703,POINT (239298.039 590374.754)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7ec,096114,Sint Annen,Schultingaweg,Stadsdeel Ten Boer,Sint Annen,239303.94,590373.3,Schietwilg,Salix alba,1995,9-12m.,Gemeente Groningen,nee       ,6.65152128,53.29319312,POINT (239303.939 590373.309)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7ed,096117,Sint Annen,Schultingaweg,Stadsdeel Ten Boer,Sint Annen,239353.44,590360.9,Eenstijlige meidoorn,Crataegus monogyna,1985,< 6m.,Gemeente Groningen,nee       ,6.65226005,53.29307388,POINT (239353.43 590360.906)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7ee,096219,Sint Annen,Thesingerweg,Stadsdeel Ten Boer,Thesinge,239527.83,589523,"Appel, Sierappel",Malus,1980,< 6m.,Gemeente Groningen,nee       ,6.65465372,53.28551927,POINT (239527.833 589523.029)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7ef,096298,Sint Annen,Thesingerweg,Stadsdeel Ten Boer,Sint Annen,239617.2,590480.94,"Appel, Sierappel",Malus,1980,< 6m.,Gemeente Groningen,nee       ,6.65624663,53.29411051,POINT (239617.202 590480.941)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f0,096319,Sint Annen,Thesingerweg,Stadsdeel Ten Boer,Thesinge,239314.16,590002.3,Eenstijlige meidoorn,Crataegus monogyna,1980,6-9m.,Gemeente Groningen,nee       ,6.65157672,53.28985878,POINT (239314.154 590002.326)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f1,096399,Sint Annen,Thesingerweg,Stadsdeel Ten Boer,Thesinge,239777.22,588794.25,Gewone es,Fraxinus excelsior,1990,6-9m.,Gemeente Groningen,nee       ,6.65819921,53.27893279,POINT (239777.215 588794.25)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f2,098122,Sint Annen,Thesingerlaan,Stadsdeel Ten Boer,Thesinge,240280.67,588750.9,Ruwe berk,Betula pendula,1990,9-12m.,Gemeente Groningen,nee       ,6.6657337,53.27846333,POINT (240280.671 588750.906)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f3,098130,Sint Annen,Thesingerlaan,Stadsdeel Ten Boer,Sint Annen,240902.4,589376.2,Eenstijlige meidoorn,Crataegus monogyna,1980,6-9m.,Gemeente Groningen,nee       ,6.6752202,53.28398091,POINT (240902.411 589376.181)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f4,098132,Sint Annen,Thesingerlaan,Stadsdeel Ten Boer,Sint Annen,241083.53,589557.6,Eenstijlige meidoorn,Crataegus monogyna,1980,< 6m.,Gemeente Groningen,nee       ,6.67798399,53.28558185,POINT (241083.531 589557.635)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f5,001372,Groningen,Damsterkade,Stadsdeel Centrum,Binnenstad-Oost,234575.56,581906.7,Hollandse linde,Tilia x europaea,1954,12-15m.,Gemeente Groningen,ja        ,6.57852365,53.21785575,POINT (234575.556 581906.673)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f6,001373,Groningen,Damsterkade,Stadsdeel Centrum,Binnenstad-Oost,234583.72,581897.06,Hollandse linde,Tilia x europaea,1954,12-15m.,Gemeente Groningen,ja        ,6.57864333,53.21776799,POINT (234583.711 581897.039)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f7,001374,Groningen,Damsterkade,Stadsdeel Centrum,Binnenstad-Oost,234591.25,581888.06,Hollandse linde,Tilia x europaea,1954,12-15m.,Gemeente Groningen,ja        ,6.578754,53.2176862,POINT (234591.254 581888.06)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f8,001375,Groningen,Damsterkade,Stadsdeel Centrum,Binnenstad-Oost,234599.05,581879.75,Hollandse linde,Tilia x europaea,1954,15-18m.,Gemeente Groningen,ja        ,6.57886855,53.21761063,POINT (234599.044 581879.777)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7f9,001459,Groningen,Kruitstraat,Stadsdeel Centrum,Binnenstad-Oost,234129.89,582260.8,Hollandse iep,Ulmus x hollandica 'Vegetata',1954,18-24m.,Gemeente Groningen,ja        ,6.57194021,53.22110341,POINT (234129.886 582260.822)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7fa,001462,Groningen,Mussengang,Stadsdeel Centrum,Binnenstad-Oost,234237.39,582087.25,Hollandse linde,Tilia x europaea,1945,18-24m.,Gemeente Groningen,ja        ,6.57350674,53.21952826,POINT (234237.398 582087.261)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7fb,001463,Groningen,Mussengang,Stadsdeel Centrum,Binnenstad-Oost,234225.47,582081.06,Hollandse linde,Tilia x europaea,2007,6-9m.,Gemeente Groningen,nee       ,6.57332673,53.21947417,POINT (234225.475 582081.043)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7fc,001474,Groningen,Oosterkade,Stadsdeel Centrum,Binnenstad-Oost,234396.53,581727.25,Schietwilg,Salix alba,1955,6-9m.,Gemeente Groningen,ja        ,6.57579981,53.2162706,POINT (234396.537 581727.273)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7fd,007209,Groningen,Agaatstraat,Stadsdeel West,Vinkhuizen-Noord,230874.16,583036,Hollandse iep,Ulmus x hollandica,1970,15-18m.,Gemeente Groningen,nee       ,6.52338807,53.22853861,POINT (230874.152 583035.992)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7fe,007210,Groningen,Agaatstraat,Stadsdeel West,Vinkhuizen-Noord,230919.95,583065.5,Gewone esdoorn,Acer pseudoplatanus 'Aropurpureum',1979,12-15m.,Gemeente Groningen,nee       ,6.52408066,53.22879722,POINT (230919.946 583065.501)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_7ff,007211,Groningen,Agaatstraat,Stadsdeel West,Vinkhuizen-Noord,230926.6,583063.4,Gewone esdoorn,Acer pseudoplatanus 'Aropurpureum',1979,12-15m.,Gemeente Groningen,nee       ,6.52417963,53.22877708,POINT (230926.59 583063.364)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_800,007212,Groningen,Agaatstraat,Stadsdeel West,Vinkhuizen-Noord,230914.25,583059.56,Gewone esdoorn,Acer pseudoplatanus 'Aropurpureum',1979,12-15m.,Gemeente Groningen,nee       ,6.52399401,53.22874469,POINT (230914.252 583059.564)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_801,007213,Groningen,Agaatstraat,Stadsdeel West,Vinkhuizen-Noord,230954.36,583071.7,Veldesdoorn,Acer campestre,1979,15-18m.,Gemeente Groningen,nee       ,6.52459724,53.22884781,POINT (230954.352 583071.675)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_802,007216,Groningen,Agaatstraat,Stadsdeel West,Vinkhuizen-Noord,230960.44,583074.4,Iep,Ulmus minor,1979,18-24m.,Gemeente Groningen,nee       ,6.52468905,53.22887112,POINT (230960.442 583074.366)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_803,007217,Groningen,Agaatstraat,Stadsdeel West,Vinkhuizen-Noord,230958.39,583071.4,Iep,Ulmus minor,1979,18-24m.,Gemeente Groningen,nee       ,6.52465754,53.22884439,POINT (230958.385 583071.358)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_804,007356,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231053.77,583541.06,Grootbladige/zomerlinde,Tilia platyphyllos,1979,15-18m.,Gemeente Groningen,nee       ,6.52619686,53.23305056,POINT (231053.768 583541.05)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_805,007357,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231051.11,583537.44,Grootbladige/zomerlinde,Tilia platyphyllos,1979,15-18m.,Gemeente Groningen,nee       ,6.52615608,53.23301825,POINT (231051.102 583537.411)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_806,007358,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231047.7,583540.06,Grootbladige/zomerlinde,Tilia platyphyllos,1979,15-18m.,Gemeente Groningen,nee       ,6.5261059,53.23304271,POINT (231047.709 583540.08)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_807,007359,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230965.02,583449.8,Grootbladige/zomerlinde,Tilia platyphyllos,1979,15-18m.,Gemeente Groningen,nee       ,6.52484632,53.23224356,POINT (230965.013 583449.821)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_808,007361,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230976.84,583446.25,Grootbladige/zomerlinde,Tilia platyphyllos,1979,15-18m.,Gemeente Groningen,nee       ,6.5250225,53.23220991,POINT (230976.836 583446.262)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_809,007362,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230744.12,583370.5,Hollandse iep,Ulmus 'Lobel',2000,6-9m.,Gemeente Groningen,nee       ,6.52152033,53.23156249,POINT (230744.129 583370.529)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_80a,007365,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230888.08,583419.56,Zomereik,Quercus robur,1979,15-18m.,Gemeente Groningen,nee       ,6.52368721,53.2319826,POINT (230888.077 583419.559)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_80b,007366,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231020.92,583488.1,Zomereik,Quercus robur,1979,15-18m.,Gemeente Groningen,nee       ,6.5256925,53.23257975,POINT (231020.921 583488.125)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_80c,007367,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230931.55,583431.9,Canada-populier,Populus canadensis,1975,>24m.,Gemeente Groningen,nee       ,6.52434088,53.23208693,POINT (230931.54 583431.858)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_80d,007368,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230925.42,583428.6,Canada-populier,Populus canadensis,1975,>24m.,Gemeente Groningen,nee       ,6.52424851,53.23205881,POINT (230925.422 583428.631)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_80e,007369,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231096.86,583521.25,Kleinbladige/Winterlinde,Tilia cordata,1979,6-9m.,Gemeente Groningen,nee       ,6.52683739,53.23286669,POINT (231096.86 583521.265)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_80f,007370,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231085.31,583538.44,Kleinbladige/Winterlinde,Tilia cordata,1979,9-12m.,Gemeente Groningen,nee       ,6.5266685,53.2330228,POINT (231085.308 583538.459)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_810,007371,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231090.78,583528.94,Kleinbladige/Winterlinde,Tilia cordata,1979,12-15m.,Gemeente Groningen,nee       ,6.52674814,53.23293674,POINT (231090.777 583528.966)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_811,007372,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231090.84,583536.4,Kleinbladige/Winterlinde,Tilia cordata,1979,9-12m.,Gemeente Groningen,nee       ,6.52675101,53.23300355,POINT (231090.851 583536.403)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_812,007373,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231051.61,583469.7,Canada-populier,Populus canadensis,1975,>24m.,Gemeente Groningen,nee       ,6.52614764,53.23240968,POINT (231051.61 583469.68)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_813,007379,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230863.3,583437.6,Canada-populier,Populus canadensis,1979,>24m.,Gemeente Groningen,nee       ,6.52332054,53.23214827,POINT (230863.303 583437.609)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_814,007380,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230857.27,583442.56,Canada-populier,Populus canadensis,1979,>24m.,Gemeente Groningen,nee       ,6.52323123,53.23219385,POINT (230857.26 583442.587)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_815,007381,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230910.17,583489,Kaukasische vleugelnoot,Pterocarya fraxinifolia,1979,15-18m.,Gemeente Groningen,nee       ,6.52403435,53.23260342,POINT (230910.165 583489.011)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_816,007382,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230918.98,583481.9,Kaukasische vleugelnoot,Pterocarya fraxinifolia,1979,15-18m.,Gemeente Groningen,nee       ,6.52416477,53.23253817,POINT (230918.988 583481.887)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_817,007383,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230921.95,583490.56,Kaukasische vleugelnoot,Pterocarya fraxinifolia,1979,9-12m.,Gemeente Groningen,nee       ,6.52421131,53.23261577,POINT (230921.959 583490.572)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_818,007384,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230770.73,583419.8,Eenbladige es,Fraxinus excelsior 'Diversifolia',1979,15-18m.,Gemeente Groningen,nee       ,6.5219302,53.23200159,POINT (230770.727 583419.823)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_819,007385,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230770.86,583422.7,Eenbladige es,Fraxinus excelsior 'Diversifolia',1979,15-18m.,Gemeente Groningen,nee       ,6.52193282,53.23202748,POINT (230770.856 583422.707)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_81a,007386,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230772.33,583416.9,Eenbladige es,Fraxinus excelsior 'Diversifolia',1979,15-18m.,Gemeente Groningen,nee       ,6.52195358,53.23197485,POINT (230772.335 583416.872)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_81b,007387,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231018.98,583486.3,Kaukasische vleugelnoot,Pterocarya fraxinifolia,1979,15-18m.,Gemeente Groningen,nee       ,6.52566298,53.2325635,POINT (231018.979 583486.285)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_81c,007388,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231019.75,583491.56,Kaukasische vleugelnoot,Pterocarya fraxinifolia,1979,12-15m.,Gemeente Groningen,nee       ,6.52567568,53.23261106,POINT (231019.743 583491.591)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_81d,007389,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231081.72,583543.3,Kaukasische vleugelnoot,Pterocarya fraxinifolia,1979,12-15m.,Gemeente Groningen,nee       ,6.52661592,53.23306674,POINT (231081.72 583543.293)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_81e,007390,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230774.8,583405.75,Kaukasische vleugelnoot,Pterocarya fraxinifolia,1979,12-15m.,Gemeente Groningen,nee       ,6.52198775,53.23187467,POINT (230774.792 583405.76)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_81f,007391,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230776.98,583396.94,Noorse Esdoorn,Acer platanoides,1979,15-18m.,Gemeente Groningen,nee       ,6.52201845,53.23179494,POINT (230776.982 583396.92)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_820,007402,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230912.44,583469.56,Hollandse iep,Ulmus x hollandica,1970,15-18m.,Gemeente Groningen,nee       ,6.52406382,53.23242859,POINT (230912.44 583469.586)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_821,007408,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230933.22,583474.25,Italiaanse els,Alnus spaethii,1979,15-18m.,Gemeente Groningen,nee       ,6.52437606,53.23246753,POINT (230933.22 583474.249)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_822,007409,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230926.06,583480.44,Gewone esdoorn,Acer pseudoplatanus,1989,15-18m.,Gemeente Groningen,nee       ,6.52427037,53.23252427,POINT (230926.063 583480.452)
