OBJECTID,NAAM,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,REF_FUNCTIONELE_SPOORTAK_PUIC,Shape__Length
1194185,133_1107AL_18.3,2021/10/30 01:57:16+00,133_1107AL_18.3,1,Detaillijst_133_1107AL_18.3.csv,f3583d6f-ad31-4d93-a3d8-a4d2f776cd58,2020/07/16 02:00:00+00,2020/08/07 02:00:00+00,65.103444,bc1675d4-2354-4b59-8ad5-a5173951af25,65.1023349720032
1194192,624_223BV_32.9,2021/10/30 01:58:18+00,624_223BV_32.9,1,Detaillijst_624_223BV_32.9.csv,00ce68e9-99c9-451d-8af7-35e36206ca8c,2018/04/23 13:10:33+00,2018/10/17 05:59:30+00,1816.69208,10107bd6-c0d6-4eff-991f-342cf875456d,1816.67976039572
1194193,624_225AR_32.8,2021/10/30 01:58:31+00,624_225AR_32.8,1,Detaillijst_624_225AR_32.8.csv,7305c663-cec9-4dc0-9593-3816fd17d51f,2018/04/23 13:10:39+00,2018/10/17 06:19:57+00,3173.98995,a5fb07e2-f7ae-475c-b7ea-fbf710be9e03,3173.97057131361
1194194,624_227BV_32.9,2021/10/30 01:58:40+00,624_227BV_32.9,1,Detaillijst_624_227BV_32.9.csv,edf6bb7c-0f88-4928-bd61-3d478de70a2d,2018/04/23 13:10:59+00,2018/10/17 09:34:05+00,3001.50025,278ab825-f330-4ea8-a744-f2e1a58d1669,3001.47936288987
1194195,135_205AR_11.7,2021/10/30 01:58:50+00,135_205AR_11.7,1,Detaillijst_135_205AR_11.7.csv,003a265f-1c79-43ff-8ce5-2f9451088bf9,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,100.14033,e64336a7-f4d0-4b4a-8eb8-41301ea99dcc,100.138630013785
1194196,135_902L_45.0,2021/10/30 01:58:54+00,135_902L_45.0,1,Detaillijst_135_902L_45.0.csv,05470a19-a56f-46e7-9115-d4ae4341b24c,2019/03/18 11:47:32+00,2019/03/18 11:47:32+00,61.38,ed5ba698-8bd5-4a60-a483-564917c5d539,61.3800376680399
1194197,135_2005R_39.6,2021/10/30 01:58:59+00,135_2005R_39.6,1,Detaillijst_135_2005R_39.6.csv,0784338f-566d-4526-afcb-091413996b12,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,160.312,ea1577a0-7803-4e85-a6bf-fcab54c5d5f7,160.311963864616
1194198,135_2003R_39.4,2021/10/30 01:59:06+00,135_2003R_39.4,1,Detaillijst_135_2003R_39.4.csv,078c6d45-39e1-41e8-a602-8a3303e617fb,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,1003.60183,530c3be4-a079-4d7e-a9da-70705c003e46,1003.60007028862
1194199,135_910L_45.1,2021/10/30 01:59:10+00,135_910L_45.1,1,Detaillijst_135_910L_45.1.csv,08534f4c-0a20-43c7-b93e-f66435bd927a,2017/11/01 08:43:38+00,2019/03/18 11:46:39+00,613.93060241,c1d04ff3-ef2f-4c55-8dd4-d4915557fd22,613.925561507004
1194200,135_2011V_39.7,2021/10/30 01:59:18+00,135_2011V_39.7,1,Detaillijst_135_2011V_39.7.csv,08d717b8-3830-4593-95d2-702f811e7b15,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,539.71147,bfb8e74b-042e-4df7-9fc2-813fe97c5c6b,539.711466824191
1194201,135_916BP_45.8,2021/10/30 01:59:27+00,135_916BP_45.8,1,Detaillijst_135_916BP_45.8.csv,09228818-3de7-435f-b9d1-226c319a6f5d,2019/03/18 11:38:22+00,2019/05/13 08:08:15+00,27.16620929,9c6f2c91-89a4-47ca-ae48-2fe4e3f7a576,27.1662051678183
1194203,135_2005L_39.6,2021/10/30 01:59:33+00,135_2005L_39.6,1,Detaillijst_135_2005L_39.6.csv,0ba2eb90-e308-4dd2-80de-be2086afb6ed,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,80.5126,6fd5adee-aab1-4cf8-bc9e-7e9d26e43f59,80.5104723777884
1194204,135_916A/916B_P_Q_45.8,2021/10/30 01:59:35+00,135_916A/916B_P_Q_45,0,Detaillijst_135_916A_916B_P_Q_45.8.csv,0ca74778-b3d0-4a3e-bc52-6a650923576c,2019/05/13 07:51:19+00,2019/05/13 07:51:19+00,20.13801,,20.1359509561627
1194205,135_2245T_15.5,2021/10/30 01:59:42+00,135_2245T_15.5,0,Detaillijst_135_2245T_15.5.csv,0e2540b6-3403-4aff-92e9-485409ae09c9,2020/07/08 02:00:00+00,2020/08/17 02:00:00+00,460.98795,7585c2b1-f8f6-48e6-9532-d33778e84152,460.985110571619
1194207,135_253V_21.5,2021/10/30 02:00:17+00,135_253V_21.5,1,Detaillijst_135_253V_21.5.csv,111f9ee9-3986-4504-b8f2-8780c24a78c6,2020/08/17 02:00:00+00,2020/08/27 02:00:00+00,5994.91453,536829a9-c317-424c-bb70-9b0a20bb92a5,5994.88915108568
1194208,135_205BV_11.8,2021/10/30 02:00:30+00,135_205BV_11.8,1,Detaillijst_135_205BV_11.8.csv,116a7a75-9889-4603-8091-0abc4dee8621,2020/08/17 02:00:00+00,2020/08/24 02:00:00+00,2878.11276,052fc6ee-23c3-4e86-ba89-01be5f48cb23,2878.10662510276
1194209,135_907L_45.2,2021/10/30 02:00:35+00,135_907L_45.2,0,Detaillijst_135_907L_45.2.csv,16785dfb-16b0-4553-a3cc-a2b1dceda2b2,2017/11/01 08:42:22+00,2017/11/01 09:13:03+00,325.65325,d9699fe7-31d9-4982-9035-6e830fabbb4c,325.647336604164
1194210,135_2233/2237_S_T_15.4,2021/10/30 02:00:37+00,135_2233/2237_S_T_15,0,Detaillijst_135_2233_2237_S_T_15.4.csv,1827b687-5ce0-477b-9211-faef41e31d1d,2020/07/08 02:00:00+00,2020/07/08 02:00:00+00,20.12712,,20.1251574757629
1194211,135_905R_45.1,2021/10/30 02:00:40+00,135_905R_45.1,1,Detaillijst_135_905R_45.1.csv,1c2d0816-2041-44a9-a33a-e0e7c0b1cdf1,2017/11/01 08:42:22+00,2017/11/01 08:42:53+00,639.01964,572d861a-766b-4f0b-816d-24895326b7e9,639.010050236203
1194212,135_253L_21.5,2021/10/30 02:00:44+00,135_253L_21.5,1,Detaillijst_135_253L_21.5.csv,1db98809-af60-42b7-8bad-e6f98230e9ba,2020/08/18 02:00:00+00,2021/05/01 02:00:00+00,692.57018812,5289b600-f1cb-475b-ad93-77f922524e59,692.569059843137
1194214,135_905L_45.1,2021/10/30 02:00:49+00,135_905L_45.1,1,Detaillijst_135_905L_45.1.csv,1ff28f03-de45-4bb4-89ac-57295816a52c,2017/11/01 08:42:22+00,2019/05/08 10:43:30+00,38.69256,474889e4-5159-4a28-b96a-1ba2d0d40ed8,38.6909589909071
1194215,135_2207R_14.8,2021/10/30 02:01:00+00,135_2207R_14.8,1,Detaillijst_135_2207R_14.8.csv,2229302f-7edf-47a6-9acd-25217709ae30,2020/08/17 02:00:00+00,2020/08/17 02:00:00+00,546.28248,0cdb7a89-8edc-428e-9673-f31f45932fbf,546.278493639308
1194216,135_2033V_40.5,2021/10/30 02:01:03+00,135_2033V_40.5,0,Detaillijst_135_2033V_40.5.csv,2236c858-edb9-49ba-9c65-ee3c7fa66042,2020/07/22 02:00:00+00,2021/05/01 18:44:32+00,404.24845288,49c68ebb-1e80-4f88-8cd3-c4192329b8ae,404.248205297868
1194218,135_2023R_40.3,2021/10/30 02:01:57+00,135_2023R_40.3,1,Detaillijst_135_2023R_40.3.csv,22f9aa58-9480-41c2-8282-9ee04a6bfecc,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,141.69951,657a8636-2bfb-4d36-a964-654db1b3c76a,141.696810275925
1194219,135_901R_45.0,2021/10/30 02:01:59+00,135_901R_45.0,1,Detaillijst_135_901R_45.0.csv,232825ba-d573-4a2b-a4ff-40344bbab99c,2019/03/18 11:47:32+00,2019/03/18 11:47:32+00,71.91,6e19c0f8-cf41-44de-b8f9-dc8baa8f0c5f,71.9100428038393
1194220,135_2031L_40.5,2021/10/30 02:02:01+00,135_2031L_40.5,1,Detaillijst_135_2031L_40.5.csv,26a176e7-12ed-4573-b397-204df85f4472,2020/07/22 02:00:00+00,2020/07/22 02:00:00+00,28.6407403,a12d0367-4191-466c-b69a-309bc305a4e8,28.6408199240175
1194222,135_2231/2235_S_T_15.4,2021/10/30 02:02:05+00,135_2231/2235_S_T_15,0,Detaillijst_135_2231_2235_S_T_15.4.csv,2a1a263f-c30f-4383-bc8a-aba53c8d03c8,2020/07/08 02:00:00+00,2020/07/08 02:00:00+00,20.12712,,20.1251973728454
1194223,135_203AL_11.6,2021/10/30 02:02:07+00,135_203AL_11.6,1,Detaillijst_135_203AL_11.6.csv,2a447ced-e0e5-45e8-9108-34dd5e5a48e1,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,100.14033,93c067e8-0e4e-49eb-ac2a-f2c8b20ecb5f,100.138676998933
1194224,135_257BR_21.7,2021/10/30 02:02:08+00,135_257BR_21.7,1,Detaillijst_135_257BR_21.7.csv,2a4a5e8d-299f-4082-8c0f-5befde89631f,2020/07/07 02:00:00+00,2020/07/07 02:00:00+00,33.145883,ff190ead-7c65-476c-9c3b-9b6ec96ff82b,33.1442624497701
1194225,135_916A/916B_S_T_45.8,2021/10/30 02:02:10+00,135_916A/916B_S_T_45,0,Detaillijst_135_916A_916B_S_T_45.8.csv,2bd7012c-b2c4-4d19-ae0d-e17b0ff3abb6,2019/05/13 07:51:19+00,2019/05/13 07:51:19+00,20.13801,,20.1358510828282
1194226,135_2239/2243_S_T_15.5,2021/10/30 02:02:12+00,135_2239/2243_S_T_15,0,Detaillijst_135_2239_2243_S_T_15.5.csv,2c8d77d8-b701-45ad-bef3-e1cee943a407,2020/07/08 02:00:00+00,2020/07/08 02:00:00+00,20.12712,,20.1251889959395
1194227,135_911V_45.7,2021/10/30 02:02:18+00,135_911V_45.7,1,Detaillijst_135_911V_45.7.csv,2d5edf61-fa3b-428f-ac02-dbe026708aa4,2017/11/01 08:42:31+00,2017/11/01 08:42:39+00,40.65165,640e9c7d-08e2-4a8e-8ab3-f3ee15ff8220,40.650112351584
1194228,135_269BV_22.1,2021/10/30 02:02:20+00,135_269BV_22.1,1,Detaillijst_135_269BV_22.1.csv,2d91b0e2-1209-4bc3-a1b7-0503f6c4ce54,2020/07/07 02:00:00+00,2020/08/18 02:00:00+00,14.80472,7ca9fe21-da2b-4727-a189-904ad8019f4a,14.804750086712
1194229,135_901L_45.0,2021/10/30 02:02:22+00,135_901L_45.0,1,Detaillijst_135_901L_45.0.csv,2eb1784e-462a-4959-898e-6764db14d829,2019/03/18 11:47:32+00,2019/03/18 11:47:32+00,36.08892,ea753dc4-41f6-4290-910a-f9b5c2197481,36.0873038742186
1194230,135_2027L_40.4,2021/10/30 02:02:25+00,135_2027L_40.4,1,Detaillijst_135_2027L_40.4.csv,306fcb80-2ad7-4184-9c61-6b6a204785a7,2020/07/22 02:00:00+00,2020/07/22 02:00:00+00,28.6182003,bb5f03b9-3030-4ec5-b7d2-0992c0100b99,28.6161841745438
1194232,135_914A/914B_P_Q_45.7,2021/10/30 02:02:29+00,135_914A/914B_P_Q_45,0,Detaillijst_135_914A_914B_P_Q_45.7.csv,34fb64c0-0d1f-43e2-bd5b-6ff082fd8d80,2019/03/18 11:38:22+00,2019/03/18 11:38:22+00,20.13801,,20.1359564839394
1194233,135_2205V_14.8,2021/10/30 02:02:31+00,135_2205V_14.8,1,Detaillijst_135_2205V_14.8.csv,35272906-c918-4c50-aec3-1cc3ad48d0b1,2020/08/17 02:00:00+00,2020/08/17 02:00:00+00,39.738,50de0eb6-0f91-4ea0-aa74-ce1df3b9e4fc,39.7380327771771
1194234,135_2233/2237_P_Q_15.4,2021/10/30 02:02:37+00,135_2233/2237_P_Q_15,0,Detaillijst_135_2233_2237_P_Q_15.4.csv,37ebe887-dea1-42d2-8933-2f8c20df6a48,2020/07/08 02:00:00+00,2020/07/08 02:00:00+00,20.12712,,20.125158190417
1194236,135_2235T_15.4,2021/10/30 02:02:45+00,135_2235T_15.4,1,Detaillijst_135_2235T_15.4.csv,43328342-ae2a-4efd-98e7-1b40b2533bf9,2020/07/08 02:00:00+00,2020/07/08 02:00:00+00,54,30a5bc00-4310-4a6c-97db-c2cdf509ec8f,53.9999480078453
1194238,135_2229R_15.4,2021/10/30 02:02:53+00,135_2229R_15.4,1,Detaillijst_135_2229R_15.4.csv,44cc91ff-703b-481b-8324-4c202f461a7a,2020/08/17 02:00:00+00,2020/08/17 02:00:00+00,160.72,07b5f8ec-2f58-415e-babd-9ecd082aed07,160.719993308518
1194239,135_2033R_40.5,2021/10/30 02:03:02+00,135_2033R_40.5,1,Detaillijst_135_2033R_40.5.csv,44e31a08-e67d-4576-823d-7a1726ba6bbb,2020/07/22 02:00:00+00,2020/07/22 02:00:00+00,28.6182003,ae01f7ee-9acc-4678-b245-5276c556bc1b,28.6163812367934
1194240,135_269AL_22.0,2021/10/30 02:03:08+00,135_269AL_22.0,1,Detaillijst_135_269AL_22.0.csv,456ba7f5-c0a8-43c1-b978-e1a80f0451ec,2020/07/07 02:00:00+00,2020/07/07 02:00:00+00,66.03746,a645dff9-a6d1-483d-b7b9-b5abb2bb7491,66.0358473282082
1194242,135_2025R_40.4,2021/10/30 02:03:16+00,135_2025R_40.4,1,Detaillijst_135_2025R_40.4.csv,465f304c-36b4-45c8-8321-0337cf7b31f5,2020/07/22 02:00:00+00,2020/07/22 02:00:00+00,28.6182003,d4bdbf9e-1aab-4e65-a7f5-3cc64de962a9,28.6161814226036
1194243,135_257AR_21.6,2021/10/30 02:03:17+00,135_257AR_21.6,1,Detaillijst_135_257AR_21.6.csv,48983d68-ff25-42d3-b5e6-a87b92a18963,2020/07/07 02:00:00+00,2020/07/07 02:00:00+00,33.168423,65eb1b53-cff8-40b7-9f1f-96627215c97f,33.1683956351525
1194244,135_2231/2235_P_Q_15.4,2021/10/30 02:03:19+00,135_2231/2235_P_Q_15,0,Detaillijst_135_2231_2235_P_Q_15.4.csv,4d0b206d-df0c-4a2c-ab81-b8d0bef0d034,2020/07/08 02:00:00+00,2020/07/08 02:00:00+00,20.12712,,20.1251034616759
1194245,135_2003L_39.4,2021/10/30 02:03:21+00,135_2003L_39.4,1,Detaillijst_135_2003L_39.4.csv,4eaf9e19-f966-4346-9b1e-52dda18a5f22,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,161.78031,d5cac72a-218b-4db8-99d4-6f9d8226bc2b,161.778752363489
1194246,135_275AL_22.1,2021/10/30 02:03:23+00,135_275AL_22.1,0,Detaillijst_135_275AL_22.1.csv,4ec9b434-585c-4bc0-a9f6-c826101e9fd1,2020/08/18 02:00:00+00,2021/05/01 18:03:51+00,412.16138346,10711ce9-c158-4b76-900c-0b26931288a9,412.158434835306
1194247,135_904AQ_45.0,2021/10/30 02:03:26+00,135_904AQ_45.0,1,Detaillijst_135_904AQ_45.0.csv,5055ecf2-6bd3-481a-9238-5fd688e1923c,2017/11/01 08:42:22+00,2019/03/18 11:47:32+00,31.13571723,f78571b7-7102-417d-922c-d28268dc0d59,31.1357158949333
1194249,135_257BL_21.7,2021/10/30 02:03:35+00,135_257BL_21.7,1,Detaillijst_135_257BL_21.7.csv,55bfe5c1-6cba-4080-9750-3dfe2f66a566,2020/07/07 02:00:00+00,2020/07/07 02:00:00+00,66.03746,29ed75fa-dbfa-4fdb-ae4c-9d574ac8eb5a,66.0358520099111
1194250,135_2239/2243_P_Q_15.5,2021/10/30 02:03:36+00,135_2239/2243_P_Q_15,0,Detaillijst_135_2239_2243_P_Q_15.5.csv,566fc8eb-ad24-41a0-a23b-f7b39ae61a66,2020/07/08 02:00:00+00,2020/07/08 02:00:00+00,20.12712,,20.125156766838
1194251,135_2245P_15.5,2021/10/30 02:03:42+00,135_2245P_15.5,1,Detaillijst_135_2245P_15.5.csv,56def7df-4a4b-4182-b206-deb81469d131,2020/07/08 02:00:00+00,2020/08/17 02:00:00+00,53.58005,ec2741d6-62d6-433b-a348-cc0f3e774a60,53.5780530503642
1194252,135_273AR_22.1,2021/10/30 02:03:48+00,135_273AR_22.1,0,Detaillijst_135_273AR_22.1.csv,58d732d3-e0a5-4263-b3d4-7c440b776b13,2020/08/18 02:00:00+00,2021/05/01 18:03:25+00,414.16448993,0320f7fc-11e1-4f04-91c0-0b9d90ad050b,414.16060127222
1194254,135_2007V_39.7,2021/10/30 02:04:00+00,135_2007V_39.7,1,Detaillijst_135_2007V_39.7.csv,5b66ebb0-a597-430e-b287-f0bdecb4568a,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,22.862,39115f73-de13-43f1-9050-e319eaa8f7b1,22.8620088378078
1194256,135_908R_45.1,2021/10/30 02:04:21+00,135_908R_45.1,1,Detaillijst_135_908R_45.1.csv,616abee9-961e-4df8-ac67-d4a4e37e90d8,2017/11/01 08:43:03+00,2017/11/01 09:18:59+00,52.378,4ac6dd7d-ed26-409e-af88-75ebeb590ceb,52.3780871450075
1194258,135_205AL_11.7,2021/10/30 02:04:33+00,135_205AL_11.7,1,Detaillijst_135_205AL_11.7.csv,62f6a6ea-3534-4825-b859-513bc36de3bb,2020/08/17 02:00:00+00,2020/08/24 02:00:00+00,2972.15454,91d7e491-9281-4f8e-890a-20004ab4b295,2972.14836896017
1194259,541_143AR_2.3,2021/10/30 02:04:36+00,541_143AR_2.3,1,Detaillijst_541_143AR_2.3.csv,672b0ec1-47cb-454d-8e59-92e866db041a,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,100.14033,634a9dd1-4e10-43b1-ac9b-a10ea2e7c21d,100.138644624706
1194260,135_2235P_15.4,2021/10/30 02:04:38+00,135_2235P_15.4,1,Detaillijst_135_2235P_15.4.csv,69c64465-f179-4341-b15c-6bc771818d00,2020/07/08 02:00:00+00,2020/07/08 02:00:00+00,27.16616,0cbe8f20-b09a-4eb2-a27b-0b3ea22dac02,27.1660622021301
1194261,135_259AL_21.6,2021/10/30 02:04:39+00,135_259AL_21.6,1,Detaillijst_135_259AL_21.6.csv,6a1fb9be-2227-465a-b005-cd6d1a7e07b4,2020/07/07 02:00:00+00,2020/07/07 02:00:00+00,33.168423,54aaef2d-c97e-4356-b5b5-3d29d61494b6,33.1683123975279
1194262,135_916AS_45.8,2021/10/30 02:04:42+00,135_916AS_45.8,1,Detaillijst_135_916AS_45.8.csv,6b5e1036-36ca-48b2-a4d3-964d4f8778ad,2019/05/13 07:51:19+00,2021/10/08 14:32:56+00,480.67577014,36502d2b-ec3f-4cd1-83dc-2696b7831ad8,480.672783199133
1194263,135_271BV_22.1,2021/10/30 02:04:44+00,135_271BV_22.1,1,Detaillijst_135_271BV_22.1.csv,6c13cb63-b57c-4dd5-b9e3-850a7da04069,2020/07/07 02:00:00+00,2020/08/18 02:00:00+00,12.707,9c2060db-d349-45d4-871a-6f512e4432ab,12.7069380438405
1194264,135_259BL_21.7,2021/10/30 02:04:46+00,135_259BL_21.7,1,Detaillijst_135_259BL_21.7.csv,73280188-bf75-404d-9df4-7b66ffb786f5,2020/07/07 02:00:00+00,2020/07/07 02:00:00+00,33.145883,68668620-1739-40ed-9434-322fb5287da8,33.1442698182418
1194265,135_2025L_40.4,2021/10/30 02:04:48+00,135_2025L_40.4,1,Detaillijst_135_2025L_40.4.csv,762385c8-8dd1-4ee0-a761-e97026ef84aa,2020/07/22 02:00:00+00,2020/07/22 02:00:00+00,57.03746,4b4ab882-0273-4dfb-afe7-5f6e3c490897,57.0358761800868
1194267,135_903V_45.0,2021/10/30 02:05:21+00,135_903V_45.0,1,Detaillijst_135_903V_45.0.csv,7925d85f-ca17-4975-97c6-5a248c844ab3,2017/11/01 08:43:03+00,2019/03/18 11:47:32+00,15.731,9443d08a-6293-4e45-bfc6-1d497c7ff4b2,15.7308999818828
1194268,135_915AS_45.7,2021/10/30 02:05:23+00,135_915AS_45.7,1,Detaillijst_135_915AS_45.7.csv,7f0b0d66-d1a6-4e2f-88c3-75333dcb4fb7,2019/03/18 11:38:22+00,2019/03/18 11:38:22+00,27.16616,68702725-6077-4d8f-8440-3532e3d28f0f,27.1661190728451
1194269,135_903R_45.0,2021/10/30 02:05:29+00,135_903R_45.0,1,Detaillijst_135_903R_45.0.csv,7f28c3d9-72e5-4ad7-9910-4b041f4ceed1,2019/03/18 11:47:32+00,2019/03/18 11:47:32+00,36.08892,f44295e3-1a33-492a-b465-ca5d313378ef,36.0872077593493
1194270,135_909AS_45.1,2021/10/30 02:05:31+00,135_909AS_45.1,1,Detaillijst_135_909AS_45.1.csv,82d3276e-ee17-46ff-9fbf-fd89fd1815eb,2017/11/01 08:43:03+00,2019/03/18 13:19:20+00,578.64294,2f69c36e-771f-4c77-bd26-4308b37a0220,578.635918985843
1194271,135_917A/917B_S_T_45.8,2021/10/30 02:05:37+00,135_917A/917B_S_T_45,0,Detaillijst_135_917A_917B_S_T_45.8.csv,84b24f0e-bc89-4486-bdc4-f2136a61caa7,2019/03/18 11:38:22+00,2019/03/18 11:38:22+00,20.13801,,20.1359562985131
1194272,135_2021R_40.3,2021/10/30 02:05:43+00,135_2021R_40.3,1,Detaillijst_135_2021R_40.3.csv,85f98f3a-9205-4b7b-94d9-e157343a67cf,2020/07/22 02:00:00+00,2020/08/24 02:00:00+00,119.64724,01f00bae-24f4-463e-bd91-c001e0567c5d,119.646970095142
1194273,135_915A/915B_S_T_45.7,2021/10/30 02:05:45+00,135_915A/915B_S_T_45,0,Detaillijst_135_915A_915B_S_T_45.7.csv,87eff192-6ba5-4f3c-9434-6a2b84c9d633,2019/03/18 11:38:22+00,2019/03/18 11:38:22+00,20.13801,,20.1359559882276
1194276,135_259BV_21.7,2021/10/30 02:06:05+00,135_259BV_21.7,1,Detaillijst_135_259BV_21.7.csv,8a40442e-6729-4cd2-a739-e58abf995917,2020/07/07 02:00:00+00,2020/08/18 02:00:00+00,332.17,86167792-43c8-4164-a2e4-14ba3db7eb2b,332.169993064515
1194277,135_2237T_15.4,2021/10/30 02:06:08+00,135_2237T_15.4,1,Detaillijst_135_2237T_15.4.csv,8acec9c9-285f-4430-9659-0d38273f559b,2020/07/08 02:00:00+00,2020/07/08 02:00:00+00,27.16616,0e018d21-5498-4594-957a-532a76486190,27.1660755550006
1194278,135_2009L_39.7,2021/10/30 02:06:12+00,135_2009L_39.7,1,Detaillijst_135_2009L_39.7.csv,8f3c8b41-a233-42f9-baca-51f0b29e3bd8,2020/08/24 02:00:00+00,2020/08/24 02:00:00+00,596.931,26a2acf8-c2d2-40b0-aad4-6193e7d557de,596.931016949337
1194279,135_2243P_15.5,2021/10/30 02:06:20+00,135_2243P_15.5,0,Detaillijst_135_2243P_15.5.csv,93b5b345-da75-46b7-a538-0f212aae2a5c,2020/07/08 02:00:00+00,2020/08/17 02:00:00+00,462.50736,7440d8e4-e2a9-472a-95fc-dc6904b70e72,462.503049815178
1194280,135_257AL_21.6,2021/10/30 02:06:30+00,135_257AL_21.6,1,Detaillijst_135_257AL_21.6.csv,940971b2-6e41-4870-aaf0-885fedbb3bc1,2020/07/07 02:00:00+00,2020/07/07 02:00:00+00,66.03746,7bbc6c6b-575a-4ab2-b479-5c9e156650a7,66.0359399984086
1194281,135_904A/904B_P_Q_45.0,2021/10/30 02:06:35+00,135_904A/904B_P_Q_45,0,Detaillijst_135_904A_904B_P_Q_45.0.csv,94c21445-9bfa-4914-866b-48ae67a0edbd,2019/03/18 11:47:32+00,2019/03/18 11:47:32+00,20.12712,,20.1251653489082
1194283,135_908L_45.1,2021/10/30 02:07:27+00,135_908L_45.1,1,Detaillijst_135_908L_45.1.csv,981fc762-6a0e-4d32-8ce2-314e6f4f579a,2017/11/01 08:43:03+00,2019/03/18 13:19:20+00,61.66983,e5e60a72-15db-4a8e-a306-7cb8929e5931,61.6683759942508
1194284,135_253R_21.5,2021/10/30 02:07:29+00,135_253R_21.5,1,Detaillijst_135_253R_21.5.csv,996fbf56-7b3b-423a-99e1-d05d8f9662e5,2020/07/07 02:00:00+00,2020/08/18 02:00:00+00,87.61374,42cb892e-1c2f-4542-89d4-f39310a1f570,87.6109297815002
1194286,135_2081L_44.4,2021/10/30 02:07:38+00,135_2081L_44.4,1,Detaillijst_135_2081L_44.4.csv,9d012904-b8fb-49a8-9a64-50f61a5fa8f0,2015/11/11 13:48:01+00,2015/11/11 13:48:01+00,149.4966,6cc7c40e-131a-49e0-972b-c5e87c626f7c,149.496552970027
1194288,135_909A/909B_S_T_45.1,2021/10/30 02:07:47+00,135_909A/909B_S_T_45,0,Detaillijst_135_909A_909B_S_T_45.1.csv,9f601063-772d-4d0a-810a-341e24e2c1bc,2019/03/18 13:19:20+00,2019/03/18 13:19:20+00,20.12712,,20.1251653489082
1194289,a08836e0-ef5a-47c1-9ae1-b38226f9eb5a,2021/10/30 02:07:49+00,,0,Detaillijst_a08836e0-ef5a-47c1-9ae1-b38226f9eb5a.csv,a08836e0-ef5a-47c1-9ae1-b38226f9eb5a,2020/08/17 02:00:00+00,2020/08/17 02:00:00+00,100.14033,,100.138663444522
1194290,135_2201L_14.7,2021/10/30 02:08:02+00,135_2201L_14.7,1,Detaillijst_135_2201L_14.7.csv,a36096b0-39d3-4855-8310-c3d609ebe911,2020/08/17 02:00:00+00,2020/08/17 02:00:00+00,689.48536,ce1fce2f-6900-4cc7-afba-e74ff49d5f94,689.47769184973
1194291,135_917BT_45.8,2021/10/30 02:08:04+00,135_917BT_45.8,1,Detaillijst_135_917BT_45.8.csv,a36e0c8f-280c-4dd9-9097-aad972a3e655,2019/03/18 11:38:22+00,2019/03/18 11:38:22+00,27.16616,b8952c44-8f96-44a4-9355-d620e22c5a7c,27.1661294440338
1194292,135_917A/917B_P_Q_45.8,2021/10/30 02:08:06+00,135_917A/917B_P_Q_45,0,Detaillijst_135_917A_917B_P_Q_45.8.csv,a43ac105-4e56-4712-8072-6080d391803b,2019/03/18 11:38:22+00,2019/03/18 11:38:22+00,20.13801,,20.1359562985131
1194293,135_909A/909B_P_Q_45.1,2021/10/30 02:08:08+00,135_909A/909B_P_Q_45,0,Detaillijst_135_909A_909B_P_Q_45.1.csv,a7111be9-b66d-43ab-a38f-c0f9b8c4cf25,2019/03/18 13:19:20+00,2019/03/18 13:19:20+00,20.12712,,20.1251674736468
1194294,135_2227L_15.4,2021/10/30 02:08:14+00,135_2227L_15.4,1,Detaillijst_135_2227L_15.4.csv,a7234156-10e6-48a6-b306-4b8c11a4f6ef,2020/08/17 02:00:00+00,2020/08/17 02:00:00+00,160.72,2085dc2c-64ae-481b-b11a-33d4ac06c9db,160.719993308518
1194295,135_2027R_40.4,2021/10/30 02:08:16+00,135_2027R_40.4,1,Detaillijst_135_2027R_40.4.csv,a74a7e91-c569-4ae3-bf07-d0e30dc8dfb8,2020/07/22 02:00:00+00,2020/07/22 02:00:00+00,57.06,6f7fc742-2950-40c7-af0a-c415a38c2c52,57.0599902777769
1194296,135_273BV_22.2,2021/10/30 02:08:59+00,135_273BV_22.2,1,Detaillijst_135_273BV_22.2.csv,a7679e43-9770-48e3-9c41-65a159224c64,2020/08/24 02:00:00+00,2021/05/01 02:00:00+00,17211.2161838,412251a6-1842-4092-b2c9-d62a5a7365f8,17211.1473625182
1194297,135_919V_46.3,2021/10/30 02:09:06+00,135_919V_46.3,0,Detaillijst_135_919V_46.3.csv,a7e20196-9b07-49da-9fab-cf2680aa98d5,2019/05/13 07:51:19+00,2019/05/13 07:51:19+00,427.18422724,1cee4f4a-f6be-4e3a-bac5-27218fbaf581,427.184213011495
