RECEPTORID;NAAM;NO2_2014;NO2_2015;NO2_2016;NO2_2017;PM10_2014;PM10_2015;PM10_2016;PM10_2017;PM25_2014;PM25_2015;PM25_2016;PM25_2017;EC_2014;EC_2015;EC_2016;EC_2017;COUNTER;LONG;LAT
108110;Laan van Meerdervoort,;27.003;25.008;25.83;24.49;21.623;19.347;20.83;20.39;14.138;11.747;11.91;12.015;1.078;0.893;1.025;0.871;360;4.25395442583607;52.07053432933878
109627;Erasmusweg,S Gravenhag;30.34;27.499;27.94;26.869;21.852;19.135;19.9;19.553;14.188;11.405;11.384;11.358;1.226;0.966;1.082;0.922;361;4.28258747430947;52.041493989287346
15528898;Wassenaarseweg,S Grave;30.08;30.595;31.717;30.437;21.516;19.525;20.387;19.954;14.103;11.827;11.978;11.862;1.204;1.035;1.165;0.992;362;4.315069931785511;52.09070304506478
114506;Singel,S Gravenhage;29.868;26.817;26.699;26.229;21.56;19.072;19.589;19.406;14.135;11.526;11.557;11.595;1.064;0.884;1.007;0.906;363;4.359665137276408;52.04002069996685
112875;Prinses Beatrixlaan,S ;35.204;36.566;37.834;37.149;22.236;19.999;20.875;20.491;14.611;12.189;12.378;12.296;1.397;1.149;1.284;1.124;364;4.334092701099973;52.08007215815615
107983;Poeldijkseweg,S Graven;32.542;29.824;29.677;28.285;21.389;18.966;19.58;19.425;13.781;11.268;11.073;11.271;1.19;0.949;1.049;0.933;365;4.255351096405776;52.02868183007859
109350;Laan van Meerdervoort,;28.677;27.272;28.071;26.8;22.309;20.188;21.644;21.095;14.762;12.43;12.699;12.635;1.175;0.995;1.137;0.969;366;4.274467673827097;52.07794035718932
15528799;Javastraat,S Gravenhag;35.243;34.3;35.227;33.658;22.358;20.069;20.977;20.497;14.529;12.097;12.264;12.105;1.407;1.164;1.29;1.096;367;4.309699147401051;52.089030725849206
110089;SCHAAPWEG,S Gravenhage;30.735;28.493;29.037;27.89;22.283;19.886;20.867;20.486;14.592;12.078;12.21;12.188;1.21;0.983;1.109;0.972;368;4.293227142271276;52.04288215898191
15843109;R Oranjelaan;35.171;31.606;32.482;31.32;22.601;20.057;20.928;20.512;14.882;12.218;12.389;12.271;1.425;1.098;1.222;1.055;369;4.32298159908583;52.07231073400437
106859;Kijkduinsestraat,S Gra;24.397;22.019;22.594;21.466;20.567;18.234;19.693;19.489;13.323;10.921;10.93;11.31;0.92;0.731;0.857;0.75;370;4.226165030474597;52.061863643490696
110377;Laan van Wateringse Ve;28.823;27.861;29.068;28.213;21.188;18.861;19.563;19.347;13.749;11.317;11.346;11.406;1.023;0.863;0.996;0.883;371;4.299779379130494;52.019066404526306
15528825;Neherkade,S Gravenhage;37.902;35.81;37.108;34.023;23.677;21.433;22.658;21.547;15.42;12.921;13.234;12.774;1.542;1.276;1.454;1.16;372;4.321780937819949;52.0642157384847
110035;Laan van Wateringse Ve;28.539;27.7;28.263;27.183;21.679;19.28;20.06;19.651;14.22;11.618;11.656;11.576;1.156;0.954;1.076;0.903;373;4.289403848729006;52.026730960658725
115891;RANDWEG,S Gravenhage;31.394;29.389;28.921;28.238;21.823;19.29;19.625;19.378;14.375;11.672;11.546;11.516;1.226;1.08;1.196;1.053;374;4.393274613099576;52.054632782565264
108054;Meppelweg,S Gravenhage;29.193;27.12;27.635;26.391;21.647;19.282;20.381;20.083;14.104;11.635;11.706;11.834;1.098;0.896;1.012;0.885;375;4.254702671269203;52.045445060075224
110587;HUBERTUSVIADUCT,S Grav;28.878;26.2;27.068;25.817;20.8;18.484;19.516;19.229;13.392;10.972;10.996;11.133;1.132;0.907;1.028;0.884;376;4.2974641523316235;52.098244811388106
753064;012_-4051_TBT_-1;35.689;34.979;33.926;;22.205;19.861;20.207;;14.61;11.978;11.861;;1.36;1.234;1.355;;377;4.382199185744437;52.060461053521124
111208;Alberdingk Thijmstraat;30.068;26.933;27.79;26.729;22.239;19.809;20.663;20.207;14.714;12.172;12.347;12.197;1.195;0.961;1.093;0.937;378;4.3133373196853;52.052141745993175
15709136;Van Alkemadelaan,S Gra;29.491;28.289;29.535;28.117;21.274;19.047;20.048;19.704;13.782;11.425;11.554;11.598;1.127;0.95;1.077;0.93;379;4.321579114443107;52.100620838274494
110384;Laan van Wateringse Ve;29.502;28.812;29.551;28.544;21.517;19.447;20.218;19.986;13.947;11.634;11.674;11.75;1.083;0.925;1.043;0.931;380;4.294138781116558;52.023153776376475
110450;Middachtenweg,S Graven;33.494;30.893;31.397;29.855;22.496;20.114;20.997;20.603;14.588;12.064;12.168;12.099;1.294;1.087;1.2;1.041;381;4.300644735416796;52.049862315885875
236901;Loevesteinlaan,S Grave;29.691;27.489;28.062;26.965;22.147;19.771;20.75;20.381;14.518;12.018;12.152;12.141;1.175;0.961;1.081;0.95;382;4.282791048299034;52.05007412261825
753000;013_-4074_TBT_1;36.486;34.597;32.894;32.558;22.046;19.835;20.1;20.036;14.454;12.001;11.84;11.969;1.24;1.139;1.234;1.121;383;4.3537459552667235;52.04332600737439
114614;Hofzichtlaan,S Gravenh;28.111;26.116;27.14;26.02;21.542;19.374;20.224;19.881;14.128;11.765;11.929;11.905;1.061;0.906;1.032;0.906;384;4.363356370688759;52.09377308532466
109418;Statenlaan,S Gravenhag;26.397;25.522;25.683;24.273;21.218;19.236;20.764;20.239;13.977;11.754;11.981;11.98;1.027;0.876;1.017;0.842;385;4.272370209341851;52.09463648669072
109598;Laan van Wateringse Ve;27.877;25.298;25.762;24.84;21.249;18.584;19.275;18.977;13.906;11.159;11.112;11.13;1.107;0.864;0.981;0.839;386;4.283471830601151;52.03582806308337
111314;Paviljoensgracht,S Gra;32.023;31.192;32.3;31.43;22.572;20.373;21.362;20.877;15.031;12.619;12.889;12.719;1.261;1.052;1.194;1.036;387;4.311131252614191;52.07462709854399
108931;Monnickendamplein,S Gr;27.956;26.027;26.776;25.665;21.975;19.803;21.092;20.665;14.571;12.176;12.372;12.396;1.135;0.939;1.069;0.933;388;4.270771600027325;52.06192928937735
110774;Fruitweg,S Gravenhage;33.669;30.081;30.626;29.317;22.812;20.21;21.166;20.725;14.925;12.295;12.453;12.363;1.337;1.053;1.177;1.024;389;4.3038892989833215;52.0570010454948
107463;Loosduinse Hoofdstraat;26.569;24.547;25.085;24.028;21.448;19.15;20.479;20.15;14.031;11.626;11.725;11.908;1.017;0.83;0.957;0.832;390;4.240244910595345;52.05492980067592
108868;Dedemsvaartweg,S Grave;28.365;26.566;27.188;26.174;21.832;19.473;20.506;20.154;14.292;11.799;11.898;11.944;1.111;0.901;1.03;0.897;391;4.271761801258604;52.04492436986282
112277;Rijswijkseweg,S Graven;35.873;33.105;33.847;32.453;23.052;20.706;21.654;21.159;15.227;12.704;12.932;12.75;1.371;1.137;1.274;1.096;392;4.327669016860482;52.06796806693826
115883;Ypenburgse Boslaan,S G;28.038;27.609;27.279;26.658;21.154;18.976;19.27;18.974;13.965;11.537;11.386;11.314;1.019;0.976;1.103;0.981;393;4.3801497772153315;52.05285695478362
15843233;R Terletstraat;36.143;32.769;33.323;31.732;23.423;21.026;22.285;21.752;15.42;12.84;13.091;12.95;1.478;1.191;1.317;1.133;394;4.288247871337119;52.06318953051938
109460;Jurriaan Kokstraat,S G;25.512;23.188;22.785;21.378;20.722;18.463;19.774;19.401;13.44;11.078;10.965;11.19;0.985;0.785;0.908;0.766;395;4.277343467281823;52.105445334734405
15708692;Oude Middenweg,S Grave;29.447;28.487;28.688;27.883;21.455;19.3;19.884;19.665;14.014;11.633;11.664;11.694;1.117;0.976;1.093;0.977;396;4.399354699037575;52.07151078344999
111384;Koningskade,S Gravenha;34.523;33.668;34.724;33.24;22.473;20.165;21.104;20.614;14.553;12.114;12.287;12.122;1.402;1.15;1.287;1.093;397;4.314346660021624;52.08809453092642
108536;Loosduinsekade,S Grave;26.326;24.353;25;23.94;21.469;19.211;20.558;20.214;14.112;11.731;11.866;12.024;1.032;0.85;0.977;0.854;398;4.260767278613748;52.06288726198322
15816279;0;35.116;33.153;33.642;31.812;21.851;19.764;20.225;19.781;14.324;11.966;11.888;11.731;1.24;1.201;1.346;1.168;399;4.371810911366386;52.06207477209817
108919;Leyweg,S Gravenhage;28.605;26.718;27.312;26.251;21.942;19.613;20.766;20.391;14.481;12.001;12.146;12.206;1.144;0.923;1.045;0.921;400;4.2668471380346364;52.05626238048315
114216;Westvlietweg,S Gravenh;32.772;30.148;31.018;29.879;22.001;19.694;20.415;20.126;14.398;11.92;12.022;11.99;1.208;1.077;1.201;1.057;401;4.356779615710177;52.06154501716673
15708635;Benoordenhoutseweg,S G;30.738;27.817;28.723;27.373;21.757;19.443;20.269;19.918;14.092;11.639;11.76;11.721;1.168;0.972;1.093;0.947;402;4.338208080177688;52.0957092115999
15831979;N464,Poeldijkseweg;31.68;29.54;;28.571;21.241;18.956;;19.509;13.716;11.266;;11.304;1.158;0.944;;0.946;403;4.253425335790111;52.027701745833
109233;Hengelolaan,S Gravenha;28.934;27.269;27.962;26.861;22.035;19.727;20.902;20.516;14.499;12.048;12.203;12.252;1.146;0.942;1.067;0.939;404;4.277147241565176;52.05201149698971
15708991;Rijswijkseweg,S Graven;37.319;34.297;34.762;33.333;23.435;20.983;21.901;21.39;15.374;12.812;13.021;12.826;1.438;1.181;1.31;1.126;405;4.329964529462531;52.06553983754944
15708969;Goudenregenstraat,S Gr;32.803;31.272;31.893;30.304;22.981;20.803;22.318;21.716;15.085;12.719;13.006;12.896;1.321;1.122;1.265;1.074;406;4.266695440679922;52.07389695210866
106520;Monsterseweg,S Gravenh;23.352;21.99;22.463;21.513;19.494;17.364;18.401;18.356;12.483;10.231;10.052;10.514;0.808;0.656;0.787;0.693;407;4.219266308135733;52.04775788627856
108861;Melis Stokelaan,S Grav;27.388;25.304;25.888;24.954;21.416;19.036;19.913;19.612;14.021;11.535;11.556;11.62;1.065;0.857;0.977;0.847;408;4.268390987890681;52.040520731192
106893;Kijkduinsestraat,S Gra;21.001;18.085;17.79;16.899;19.28;16.939;18.023;17.939;12.458;10.069;9.727;10.246;0.799;0.592;0.712;0.615;409;4.2229222588298585;52.06855836452606
110482;Troelstrakade,S Graven;35.811;31.897;32.491;31.02;23.395;20.742;21.781;21.293;15.203;12.527;12.719;12.588;1.458;1.159;1.277;1.106;410;4.295139325297301;52.05851708315991
15816274;004_468_TBT_1;33.993;33.844;33.157;32.417;21.608;19.467;19.766;19.489;14.233;11.803;11.654;11.569;1.162;1.107;1.238;1.107;411;4.37040348420914;52.05554613720191
112929;Ln van Nieuw Oost-Indi;32.017;29.515;30.547;29.227;22.001;19.665;20.548;20.156;14.319;11.844;12.013;11.933;1.258;1.033;1.153;1;412;4.3333738181391634;52.08916912756881
111750;Goeverneurlaan,S Grave;32.657;29.302;29.862;28.641;22.827;20.308;21.163;20.662;14.987;12.398;12.567;12.379;1.317;1.059;1.184;1.011;413;4.316862439168714;52.05664786576752
740915;012_59_TBT_1;35.169;32.798;33.169;31.338;21.847;19.715;20.149;19.717;14.318;11.94;11.849;11.7;1.238;1.192;1.328;1.155;414;4.369676049240302;52.063032427344076
15708777;Elandstraat,S Gravenha;36.529;34.794;35.736;34.221;23.271;21.08;22.346;21.728;15.188;12.758;13.036;12.805;1.487;1.22;1.37;1.152;415;4.293367361344445;52.07913304984239
111187;Alberdingk Thijmstraat;28.751;25.628;26.103;25.202;21.372;18.798;19.435;19.111;13.95;11.353;11.371;11.323;1.081;0.859;0.984;0.851;416;4.313638851174655;52.05036639967451
107809;Sportlaan,S Gravenhage;31.179;28.148;28.558;26.859;22.004;19.503;21.05;20.695;13.987;11.45;11.504;11.748;1.255;1.004;1.125;0.957;417;4.246757351308637;52.074612109847
15709047;Torenstraat,S Gravenha;31.517;29.951;31.127;29.926;22.253;20.098;21.276;20.74;14.692;12.313;12.572;12.413;1.277;1.047;1.19;1.004;418;4.303159266198638;52.07949640296316
15860790;R Beeklaan;33.032;30.716;31.511;29.974;23.043;20.848;22.196;21.582;15.146;12.731;13.006;12.824;1.359;1.14;1.276;1.076;419;4.28071276988807;52.07481551388879
15843028;L Hobbemastraat;35.2;31.923;32.778;31.291;23.523;21.113;22.283;21.675;15.529;12.967;13.247;12.992;1.472;1.203;1.337;1.136;420;4.301133122078459;52.06834731977282
15709052;Verlengde Regulusweg;33.011;30.877;34.016;32.765;21.888;19.555;20.792;20.454;14.247;11.743;12.048;12.002;1.242;1.008;1.224;1.063;421;4.349499621921905;52.06925644933611
108572;Sportlaan,S Gravenhage;27.366;25.671;26.396;25.015;21.468;19.327;20.745;20.287;14.123;11.784;11.981;12.027;1.109;0.905;1.044;0.886;422;4.2641033431293245;52.081748678470014
15709096;De La Reyweg,S Gravenh;35.482;32.856;33.317;31.754;23.19;20.915;22.145;21.629;15.261;12.777;13.011;12.887;1.391;1.144;1.276;1.101;423;4.289745735306694;52.063031620388585
15708664;Goudenregenstraat,S Gr;31.139;29.678;30.362;28.898;22.728;20.572;22.063;21.483;14.951;12.601;12.879;12.789;1.256;1.065;1.208;1.028;424;4.264232875272265;52.076437960225995
111344;Korte Voorhout,S Grave;31.84;32.433;33.773;32.814;21.901;19.687;20.564;20.14;14.4;12.002;12.178;12.061;1.298;1.062;1.2;1.025;425;4.315084834117672;52.082046630666326
15843186;L Theresiastraat;38.466;39.109;40.212;39.238;22.927;20.59;21.525;21.075;14.978;12.475;12.682;12.547;1.568;1.286;1.409;1.224;426;4.336511385549623;52.08607201231508
107733;Escamplaan,S Gravenhag;26.954;24.922;25.517;24.456;21.274;18.921;19.987;19.721;13.92;11.463;11.522;11.679;1.018;0.817;0.936;0.823;427;4.250207832191858;52.049844850332676
107228;Machiel Vrijenhoeklaan;24.739;22.263;22.868;21.655;20.551;18.194;19.612;19.37;13.29;10.865;10.878;11.22;0.94;0.748;0.877;0.753;428;4.240322010893638;52.071789738450356
109795;Laan van Meerdervoort,;30.693;29.328;30.221;28.8;22.304;20.218;21.562;20.928;14.697;12.372;12.63;12.455;1.281;1.062;1.206;1;429;4.283048545461215;52.08082339893947
15528885;Johan de Wittlaan,S Gr;26.196;24.938;25.833;24.529;20.668;18.671;20.016;19.643;13.445;11.29;11.541;11.583;1.053;0.854;0.989;0.831;430;4.285272625376521;52.09340844627477
107783;Laan van Meerdervoort,;27.102;25.016;25.633;24.442;21.421;19.114;20.565;20.252;13.963;11.542;11.649;11.891;1.045;0.848;0.975;0.851;431;4.2432288921938675;52.06662187101524
109851;President Kennedylaan,;31.317;29.662;30.371;28.706;21.73;19.641;21.078;20.619;13.951;11.731;12.014;11.98;1.277;1.052;1.18;0.988;432;4.282068321309276;52.08848786120896
15708792;Buitenom,S Gravenhage;33.825;32.003;32.983;31.68;23.107;20.836;22.051;21.477;15.28;12.822;13.113;12.919;1.378;1.135;1.282;1.1;433;4.300883703172743;52.07140200713188
111863;Bezuidenhoutseweg,S Gr;32.848;34.281;35.656;35.049;21.98;19.786;20.652;20.271;14.478;12.088;12.272;12.199;1.328;1.103;1.231;1.077;434;4.323119418599155;52.08219980803176
108851;Melis Stokelaan,S Grav;27.388;25.379;26.134;25.159;21.599;19.244;20.271;19.939;14.183;11.694;11.796;11.859;1.059;0.859;0.986;0.86;435;4.271817962957621;52.042356618593665
112232;Van Musschenbroekstraa;32.25;29.898;30.623;29.567;22.682;20.407;21.273;20.806;15.007;12.539;12.734;12.578;1.272;1.062;1.192;1.028;436;4.329008775962525;52.06438525279218
15709049;Margaretha v Henneberg;28.221;25.782;26.201;24.985;21.131;18.755;19.881;19.644;13.698;11.248;11.257;11.484;1.027;0.818;0.933;0.822;437;4.241604717242363;52.04440435322666
15708568;Regentesselaan,S Grave;32.113;29.911;30.647;29.272;22.591;20.426;21.719;21.135;14.983;12.586;12.845;12.687;1.296;1.082;1.22;1.03;438;4.28291538978546;52.07766952414022
685922;012_46_TBT_1;32.879;29.754;30.553;29.368;21.917;19.581;20.267;19.978;14.374;11.886;11.972;11.944;1.21;1.071;1.191;1.048;439;4.353015047356311;52.06881116437178
110253;Nieuwe Parklaan,S Grav;23.756;22.921;23.883;22.639;20.933;18.944;20.517;20.058;13.755;11.547;11.755;11.869;0.947;0.809;0.946;0.798;440;4.291270252245961;52.10701037351955
109711;De La Reyweg,S Gravenh;32.034;29.684;30.292;29.033;22.774;20.543;21.744;21.257;15.041;12.595;12.821;12.722;1.288;1.063;1.197;1.035;441;4.286014205929027;52.06858783238551
109387;Groot Hertoginnelaan,S;29.764;28.228;29.208;27.879;22.175;20.067;21.405;20.783;14.643;12.303;12.561;12.395;1.259;1.033;1.178;0.977;442;4.2788202510866284;52.083306541832094
113799;Jan Thijssenweg,S Grav;33.589;29.585;30.261;28.978;22.287;19.619;20.367;19.991;14.559;11.87;11.974;11.889;1.266;1.003;1.127;0.967;443;4.347994739684479;52.056139303059226
15708688;Driebergenstraat,S Gra;30.798;29.22;29.744;28.538;22.522;20.181;21.388;20.964;14.721;12.248;12.409;12.424;1.242;1.022;1.148;1.007;444;4.274115694695684;52.05779290754417
109294;Soestdijksekade,S Grav;33.592;32.08;32.656;31.157;23.295;21.087;22.508;21.968;15.177;12.749;12.982;12.907;1.401;1.174;1.315;1.135;445;4.278266306140266;52.06139243168917
107469;Laan van Meerdervoort,;27.259;25.205;25.833;24.63;21.519;19.208;20.669;20.348;14;11.58;11.69;11.925;1.052;0.859;0.986;0.86;446;4.235819640446825;52.06402590440592
110752;Middachtenweg,S Graven;32.51;29.981;30.542;29.121;22.269;19.89;20.748;20.369;14.498;11.98;12.077;12.02;1.25;1.048;1.162;1.01;447;4.303650924831289;52.04688684723296
109006;Goudenregenstraat,S Gr;32.043;30.496;31.142;29.608;22.839;20.671;22.171;21.582;15.014;12.655;12.937;12.838;1.287;1.092;1.235;1.05;448;4.265246962553409;52.07506229372686
107220;Laan van Meerdervoort,;24.594;22.243;22.815;21.672;20.628;18.292;19.757;19.549;13.35;10.947;10.959;11.333;0.927;0.741;0.867;0.758;449;4.233251365614493;52.06313633643678
111286;Waldorpstraat,S Graven;33.996;31.66;32.165;30.969;22.856;20.578;21.439;20.961;15.043;12.537;12.706;12.539;1.382;1.123;1.244;1.07;450;4.315803989111657;52.065782108672416
109236;Hengelolaan,S Gravenha;29.905;28.183;28.838;27.668;22.219;19.891;21.082;20.681;14.586;12.124;12.283;12.319;1.186;0.974;1.1;0.967;451;4.278283405262638;52.052277127022954
745074;012_-4040_TBT_1;32.25;29.634;29.322;28.736;21.638;19.279;19.526;19.419;14.303;11.729;11.533;11.63;1.207;1.073;1.193;1.052;452;4.401004421468293;52.05341513850689
113866;Bezuidenhoutseweg,S Gr;28.022;26.04;27.115;26.03;21.614;19.439;20.305;19.958;14.155;11.791;11.96;11.932;1.067;0.912;1.039;0.912;453;4.353615970830571;52.096296461959184
108033;Lozerlaan,S Gravenhage;32.674;30.32;30.758;29.291;22.442;20;21.054;20.715;14.464;11.962;12.023;12.097;1.244;1.023;1.135;0.995;454;4.254668056412943;52.034849282473495
109896;Gevers Deynootweg,S Gr;25.312;24.263;25.104;23.747;21.132;19.095;20.674;20.205;13.855;11.617;11.824;11.929;0.997;0.839;0.977;0.824;455;4.281763067412896;52.11149207475305
15843288;Rijswijkse Waterweg,S ;26.016;25.088;24.971;24.451;21.288;18.778;19.221;19.012;14.025;11.342;11.311;11.323;1.072;0.878;0.986;0.869;959;4.374104354203875;52.03484746372051
110192;Koningin Emmakade,S Gr;30.78;29.373;30.285;28.872;22.41;20.291;21.643;21.003;14.739;12.398;12.657;12.476;1.294;1.065;1.212;1.005;960;4.286183876589468;52.08249599633169
15843156;R Stationsweg;33.811;32.309;33.398;32.392;22.953;20.57;21.579;21.074;15.219;12.711;12.989;12.802;1.354;1.097;1.238;1.072;961;4.319156103443288;52.07282974759609
15631338;0;38.629;35.195;35.834;34.345;22.648;20.199;20.769;20.494;14.773;12.18;12.168;12.175;1.394;1.228;1.385;1.213;962;4.360786305086719;52.05150820807078
15854252;0;37.441;35.823;34.84;35.334;22.331;20.035;20.313;20.292;14.688;12.126;11.939;12.047;1.413;1.28;1.397;1.26;963;4.408486844233463;52.053355343498346
112288;Rijswijkseplein,S Grav;34.447;31.526;32.39;31.287;22.405;19.945;20.801;20.39;14.802;12.187;12.354;12.24;1.393;1.082;1.209;1.044;964;4.324091919493888;52.07178551571278
108839;Erasmusweg,S Gravenhag;28.045;25.767;26.364;25.382;21.525;19.113;19.998;19.69;14.077;11.57;11.594;11.652;1.097;0.872;0.993;0.86;965;4.267444439630087;52.03413890353493
110458;Middachtenweg,S Graven;33.011;30.346;30.885;29.394;22.386;19.992;20.861;20.477;14.539;12.012;12.112;12.051;1.272;1.064;1.177;1.022;966;4.302830324519484;52.04755794111681
15709085;Benoordenhoutseweg,S G;31.67;28.196;28.421;27.333;21.48;18.958;19.548;19.467;13.731;11.185;10.987;11.211;1.219;0.998;1.097;0.956;967;4.344566995393148;52.09841912994515
111184;Alberdingk Thijmstraat;29.05;25.864;26.328;25.408;21.426;18.839;19.481;19.153;13.978;11.371;11.391;11.34;1.094;0.867;0.993;0.858;968;4.313619780575084;52.05076466690132
236875;Laan van Meerdervoort,;27.763;26.393;27.234;26.031;22.122;20.016;21.458;20.924;14.67;12.352;12.619;12.568;1.133;0.963;1.104;0.941;969;4.264961579507786;52.07416785207318
109423;Westduinweg,S Gravenha;27.257;25.657;26.146;24.497;21.398;19.228;20.823;20.341;13.893;11.576;11.759;11.856;1.077;0.894;1.024;0.853;970;4.272110300687545;52.09822285159908
702883;012_77_TBT_1;32.17;30.241;29.935;29.131;21.685;19.227;19.555;19.308;14.333;11.66;11.536;11.506;1.221;1.081;1.202;1.058;971;4.392350647258743;52.05544126714975
15708742;Waalsdorperweg,S Grave;26.696;25.889;27.204;26.021;20.783;18.62;19.571;19.266;13.536;11.226;11.336;11.414;1.012;0.854;0.985;0.855;972;4.312260030241029;52.100426047999704
109245;Loevesteinlaan,S Grave;28.847;27.154;27.872;26.753;22.082;19.777;20.961;20.572;14.513;12.063;12.222;12.269;1.147;0.948;1.07;0.942;973;4.277348150730783;52.053735699595386
113372;Bezuidenhoutseweg,S Gr;27.683;24.909;25.98;24.888;21.141;18.865;19.638;19.33;13.81;11.386;11.491;11.492;1.044;0.86;0.987;0.859;974;4.340418479223748;52.09064394113692
106124;Madepolderweg,S Graven;23.754;21.667;21.446;20.623;19.188;17.07;17.71;17.688;12.287;10.074;9.711;10.134;0.795;0.633;0.75;0.67;975;4.212979682348818;52.034380535558654
15843062;R Theresiastraat;35.325;36.351;37.59;36.855;22.348;20.082;20.969;20.569;14.673;12.23;12.421;12.329;1.425;1.172;1.298;1.134;976;4.332323101033196;52.084271369291315
112928;Ln van Nieuw Oost-Indi;31.943;29.455;30.477;29.173;21.991;19.657;20.537;20.147;14.313;11.84;12.008;11.929;1.256;1.032;1.151;0.999;977;4.3324235608356325;52.08998632017094
15860830;R Laan van Leidschenve;29.604;28.721;28.869;28.026;21.863;19.417;19.975;19.73;14.328;11.652;11.669;11.636;1.259;1.036;1.147;1.002;978;4.397179086963754;52.062780802971325
15709045;Torenstraat,S Gravenha;32.108;30.697;31.842;30.608;22.497;20.345;21.544;20.987;14.794;12.413;12.675;12.498;1.312;1.075;1.222;1.03;979;4.3038276815150915;52.07891529760712
