OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,OPPERVLAK,MATERIAAL,AMBITIENIVEAU,STRUCTUURGEBIED,AANWIJINGEN_UITVOERING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
924,parkverhardingen,6,Halfverharding,,3.34,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",3,,01.22.0002,Afrikabuurt-Oost,Delft,Delft,Afrikabuurt-Oost,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0002.pg6,"18 august    2021, 11:02:16",8.78076171875,12.253579963785
925,parkverhardingen,3974,Halfverharding,,164.64,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,100,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3974,"8 march     2022, 14:16:11",433.532470703125,272.090436670349
926,parkverhardingen,3975,Halfverharding,,121.26,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,100,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3975,"8 march     2022, 14:16:23",319.311767578125,190.741999340311
927,parkverhardingen,3976,Halfverharding,,188.75,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,800,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3976,"8 march     2022, 14:17:02",497.03271484375,265.278635137066
928,parkverhardingen,3977,Halfverharding,,72.37,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,800,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3977,"8 march     2022, 14:17:08",190.580078125,116.23396511069
929,parkverhardingen,3978,Halfverharding,,249.1,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,800,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3978,"8 march     2022, 14:17:14",655.919921875,271.662663617134
930,parkverhardingen,3979,Halfverharding,,214.69,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,800,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3979,"8 march     2022, 14:17:23",565.314208984375,242.207655886883
931,parkverhardingen,4085,Halfverharding,,318.26,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg4085,"18 august    2021, 11:02:44",837.990966796875,696.662833896695
932,parkverhardingen,3952,Halfverharding,2018,118.7,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,100,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3952,"11 february  2022, 13:13:18",312.489501953125,279.453521963191
933,parkverhardingen,3954,Halfverharding,,206.4,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3954,"18 august    2021, 11:02:44",543.48681640625,563.008354543813
934,parkverhardingen,4207,Halfverharding,,163.3,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0000,Kuyperwijk-noord,Delft,Delft,Kuyperwijk-Noord,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0000.pg4207,"9 march     2022, 16:07:04",430.467529296875,332.758678639602
935,parkverhardingen,4261,Halfverharding,,144.45,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg4261,"21 february  2022, 13:14:09",380.61669921875,240.807647584617
936,parkverhardingen,12219,Halfverharding,2018,178.17,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,1363,,01.25.0001,Buitenhof-noord,Delft,Delft,Buitenhof-Noord,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0001.pg12219,"8 march     2022, 14:20:13",469.18994140625,196.335579397706
937,parkverhardingen,4086,Halfverharding,,126.24,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg4086,"18 august    2021, 11:02:44",332.384033203125,286.00554929449
938,parkverhardingen,3950,Halfverharding,,5.52,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3950,"18 august    2021, 11:02:44",14.543212890625,21.2059416723333
939,parkverhardingen,3951,Halfverharding,,121.01,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3951,"18 august    2021, 11:02:16",318.563720703125,183.864620998191
940,parkverhardingen,3955,Halfverharding,1900,127.27,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3955,"18 august    2021, 11:02:44",335.14501953125,312.680219377253
941,parkverhardingen,3956,Halfverharding,,80.24,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3956,"18 august    2021, 11:02:44",211.28857421875,118.214484889702
942,parkverhardingen,4120,Halfverharding,,243.18,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg4120,"18 august    2021, 11:02:16",641.41943359375,734.344831844676
943,parkverhardingen,4119,Halfverharding,,378.48,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg4119,"18 august    2021, 11:02:16",998.273193359375,1112.55536227665
944,parkverhardingen,3959,Halfverharding,,34.44,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3959,"18 august    2021, 11:02:44",90.689453125,41.6459891403603
945,parkverhardingen,3729,Halfverharding,1900,123.4,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3729,"18 august    2021, 11:02:44",324.9794921875,263.162685095046
946,parkverhardingen,3728,Halfverharding,,134.27,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3728,"18 august    2021, 11:02:44",353.596435546875,267.831543251777
947,parkverhardingen,4262,Halfverharding,,115.21,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg4262,"21 february  2022, 13:14:09",303.557861328125,228.489981821023
948,parkverhardingen,6284,Halfverharding,,101.29,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0005,Het Rode Dorp,Delft,Delft,Het Rode Dorp,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0005.pg6284,"18 august    2021, 11:02:16",266.755126953125,150.819838252634
949,parkverhardingen,3526,Halfverharding,,187.96,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0004,Westeindebuurt,Delft,Delft,Westeindebuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0004.pg3526,"18 august    2021, 11:01:24",495.33984375,231.909345529724
950,parkverhardingen,3730,Halfverharding,,149.04,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3730,"18 august    2021, 11:02:44",392.495361328125,366.115665699495
951,parkverhardingen,3731,Halfverharding,,5.04,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3731,"18 august    2021, 11:02:44",13.267578125,14.9300807286296
952,parkverhardingen,3732,Halfverharding,,138.8,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3732,"18 august    2021, 11:02:44",365.535400390625,351.261877890359
953,parkverhardingen,3733,Halfverharding,,24.5,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3733,"18 august    2021, 11:02:44",64.523681640625,76.3217530227616
954,parkverhardingen,3527,Halfverharding,,244.89,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0004,Westeindebuurt,Delft,Delft,Westeindebuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0004.pg3527,"18 august    2021, 11:01:24",645.35498046875,294.835629370566
955,parkverhardingen,11197,Halfverharding,,84.82,Overig,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg11197,"18 august    2021, 11:01:24",223.609619140625,177.706009768815
956,parkverhardingen,4090,Halfverharding,,20.79,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg4090,"18 august    2021, 11:02:44",54.7314453125,33.2946209465237
957,parkverhardingen,3649,Halfverharding,,22.25,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.12.0007,Heilige land,Delft,Delft,Heilige Land,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0007.pg3649,"18 august    2021, 11:01:24",58.649658203125,92.8415624889088
958,parkverhardingen,3957,Halfverharding,1900,52.38,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3957,"18 august    2021, 11:02:44",137.942138671875,97.1366151159164
959,parkverhardingen,3958,Halfverharding,,221.53,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3958,"18 august    2021, 11:02:44",583.37451171875,606.218328904764
960,parkverhardingen,3443,Halfverharding,,253.47,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,253,,01.25.0006,Pijperring,Delft,Delft,Pijperring,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0006.pg3443,"18 august    2021, 10:51:15",667.491943359375,393.38600422869
961,parkverhardingen,4360,Halfverharding,,97.08,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4360,"18 august    2021, 10:50:19",255.968505859375,154.662937924924
962,parkverhardingen,4361,Halfverharding,,83.59,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4361,"18 august    2021, 10:50:19",220.404541015625,138.769613925999
963,parkverhardingen,4364,Halfverharding,,41.43,Gralux,C (matig) - R- (sober),,,ATV Levenslust,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4364,"18 august    2021, 10:50:19",109.218017578125,57.4406374863728
964,parkverhardingen,4365,Halfverharding,,104.58,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4365,"18 august    2021, 10:50:19",275.72900390625,174.874071406307
965,parkverhardingen,4366,Halfverharding,,232.05,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4366,"18 august    2021, 10:50:19",611.824462890625,336.279234005771
966,parkverhardingen,4369,Halfverharding,,33.94,Gralux,C (matig) - R- (sober),,,ATV Levenslust,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4369,"18 august    2021, 10:50:19",89.478759765625,74.1610481736157
967,parkverhardingen,4371,Halfverharding,,331.55,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4371,"18 august    2021, 10:50:19",874.17626953125,511.76765493388
968,parkverhardingen,4370,Halfverharding,,339.79,Gralux,C (matig) - R- (sober),,,ATV Levenslust,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4370,"18 august    2021, 10:50:19",895.878173828125,687.120890322408
969,parkverhardingen,4372,Halfverharding,,11.05,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4372,"18 august    2021, 10:50:19",29.146484375,24.4165684536367
970,parkverhardingen,4373,Halfverharding,,127.87,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4373,"18 august    2021, 10:50:19",337.16259765625,200.795280117926
971,parkverhardingen,4375,Halfverharding,,338.83,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4375,"18 august    2021, 10:50:19",893.408203125,519.179940023756
972,parkverhardingen,4376,Halfverharding,,168.59,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4376,"18 august    2021, 10:50:19",444.509521484375,349.630208834464
973,parkverhardingen,4377,Halfverharding,,46.12,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4377,"18 august    2021, 10:50:19",121.604736328125,44.6497264354133
974,parkverhardingen,4378,Halfverharding,,2.04,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4378,"18 august    2021, 10:50:19",5.390869140625,9.88298898991694
975,parkverhardingen,4380,Halfverharding,,293.41,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4380,"18 august    2021, 10:50:19",773.667236328125,450.299342569725
976,parkverhardingen,4065,Halfverharding,,37.03,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4065,"18 august    2021, 10:50:19",97.5732421875,52.2277519696509
977,parkverhardingen,5,Halfverharding,,205.36,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.22.0004.pg5,"18 august    2021, 10:50:19",540.457763671875,380.079571463693
978,parkverhardingen,12228,Halfverharding,,273.98,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0001,Buitenhof-noord,Delft,Delft,Buitenhof-Noord,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0001.pg12228,"9 march     2022, 15:40:24",721.6162109375,251.770790532862
979,parkverhardingen,4068,Halfverharding,,289.85,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4068,"18 august    2021, 10:50:19",763.50146484375,444.89538061053
980,parkverhardingen,4308,Halfverharding,,622.74,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0004.pg4308,"18 august    2021, 11:02:44",1639.36108398438,268.507387444568
981,parkverhardingen,4,Halfverharding,,307.04,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.22.0004.pg4,"18 august    2021, 10:50:19",808.10400390625,441.62771380124
982,parkverhardingen,3606,Halfverharding,2018,64.76,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,1,556,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3606,"9 march     2022, 14:31:00",170.47314453125,103.573709881005
983,parkverhardingen,3607,Halfverharding,,110.3,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3607,"9 march     2022, 14:31:53",290.379638671875,268.758058040555
984,parkverhardingen,3608,Halfverharding,,29.39,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3608,"9 march     2022, 14:32:11",77.38525390625,75.3130203461466
985,parkverhardingen,3609,Halfverharding,,53.2,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3609,"9 march     2022, 14:32:54",140.0498046875,95.1147979374452
986,parkverhardingen,3610,Halfverharding,,13.22,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3610,"9 march     2022, 14:33:11",34.8076171875,35.5141848879163
987,parkverhardingen,3611,Halfverharding,,27.26,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3611,"9 march     2022, 14:33:28",71.7685546875,54.952099116311
988,parkverhardingen,3612,Halfverharding,,71.47,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3612,"9 march     2022, 14:33:37",188.1455078125,215.475501956323
989,parkverhardingen,3613,Halfverharding,,59.5,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3613,"9 march     2022, 14:33:56",156.6474609375,154.296681838098
990,parkverhardingen,4312,Halfverharding,2018,79.93,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",448,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0004.pg4312,"9 march     2022, 14:36:14",210.39306640625,146.863937796556
991,parkverhardingen,4313,Halfverharding,2018,28.33,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",448,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0004.pg4313,"9 march     2022, 14:36:22",74.568115234375,77.9968428822708
992,parkverhardingen,4381,Halfverharding,,200.69,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4381,"18 august    2021, 10:50:19",529.18994140625,299.95463528905
993,parkverhardingen,4382,Halfverharding,,104.17,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4382,"18 august    2021, 10:50:19",274.6826171875,163.838107284259
994,parkverhardingen,4314,Halfverharding,2018,16.21,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",448,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0004.pg4314,"9 march     2022, 14:36:34",42.661865234375,37.2234895699509
