postcode;clustercode_lb9898;clustercode_lb9802;clustercode_lb9806;clustercode_lb9808;clustercode_lb9812;clustercode_lb0202;clustercode_lb0206;clustercode_lb0208;clustercode_lb0212;clustercode_lb0606;clustercode_lb0608;clustercode_lb0612;clustercode_lb0808;clustercode_lb0812;clustercode_lb1010;clustercode_lb1012;clustercode_lb1212
1016XK;36398980363;36398020246;36398060311;36398080372;36398120559;36302020348;36302060096;36302080062;36302120304;36306060446;36306080024;36306120181;36308080310;36308120175;36310100463;36310120105;36312120509
1016XL;36398980483;36398020099;36398060174;36398080122;36398120284;36302020348;36302060096;36302080062;36302120304;36306060446;36306080024;36306120181;36308080310;36308120175;36310100463;36310120105;36312120509
1016XM;36398980483;36398020099;36398060174;36398080122;36398120284;36302020348;36302060096;36302080062;36302120304;36306060446;36306080202;36306120181;36308080310;36308120175;36310100463;36310120105;36312120509
1016XN;36398980363;36398020099;36398060311;36398080254;36398120790;36302020348;36302060096;36302080304;36302120550;36306060446;36306080024;36306120181;36308080310;36308120175;36310100621;36310120105;36312120602
1016XP;36398980544;36398020099;36398060174;36398080122;36398120284;36302020390;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1016XR;36398980363;36398020099;36398060174;36398080254;36398120790;36302020348;36302060096;36302080304;36302120550;36306060446;36306080180;36306120461;36308080310;36308120175;36310100463;36310120105;36312120602
1016XS; ; ; ;36398080254;36398120790; ; ;36302080304;36302120550; ; ; ;36308080310;36308120175;36310100357;36310120105;36312120509
1016XT; ; ; ;36398080372;36398120559; ; ;36302080062;36302120304; ; ; ;36308080181;36308120175;36310100357;36310120105;36312120509
1016XV;36398980483;36398020099;36398060174;36398080122;36398120284;36302020188;36302060096;36302080304;36302120550;36306060446;36306080024;36306120181;36308080310;36308120175;36310100463;36310120105;36312120509
1016XW;36398980483;36398020099;36398060174;36398080122;36398120284;36302020348;36302060096;36302080062;36302120304;36306060446;36306080024;36306120181;36308080310;36308120175;36310100463;36310120105;36312120509
1016XX;36398980363;36398020246;36398060311;36398080254;36398120790;36302020348;36302060096;36302080304;36302120550;36306060446;36306080180;36306120461;36308080357;36308120175;36310100463;36310120105;36312120602
1016XZ;36398980167;36398020353;36398060435;36398080254;36398120790;36302020188;36302060096;36302080120;36302120550;36306060276; ; ;36308080310;36308120175;36310100463;36310120105;36312120509
1016ZA;36398980363;36398020246; ;36398080372;36398120790;36302020348; ;36302080062;36302120304; ; ; ;36308080310;36308120175;36310100463;36310120105;36312120509
1016ZB;36398980363;36398020246;36398060311;36398080254;36398120790;36302020348;36302060096;36302080304;36302120550;36306060446;36306080024;36306120417;36308080357;36308120175;36310100463;36310120105;36312120602
1017AA; ;36398020202;36398060413;36398080234;36398120741;36302020210;36302060184;36302080304;36302120550;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
1017AB;36398980363;36398020202;36398060413;36398080234;36398120741;36302020210;36302060184;36302080123;36302120715;36306060446;36306080189;36306120408;36308080357;36308120175;36310100500;36310120105;36312120602
1017AC;36398980483;36398020099;36398060311;36398080234;36398120559;36302020348;36302060096;36302080304;36302120550;36306060446;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AD;36398980483;36398020099;36398060311;36398080234;36398120741;36302020348;36302060184;36302080123;36302120715;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AE;36398980483;36398020099;36398060311;36398080372;36398120241;36302020348;36302060184;36302080304;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AG;36398980483;36398020099;36398060144;36398080372;36398120241;36302020348;36302060184;36302080304;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AH;36398980483;36398020099;36398060409;36398080234;36398120559;36302020348;36302060184;36302080304;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AJ;36398980541;36398020200;36398060311;36398080372;36398120559;36302020394;36302060096;36302080062;36302120304;36306060518;36306080024;36306120181;36308080373;36308120175;36310100647;36310120105;36312120633
1017AK;36398980541;36398020200;36398060147;36398080372;36398120741;36302020394;36302060096;36302080062;36302120550;36306060503;36306080024; ;36308080357;36308120175;36310100647;36310120105;36312120633
1017AL;36398980541;36398020099;36398060147;36398080119;36398120559;36302020394;36302060096;36302080062;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100647;36310120105;36312120633
1017AM;36398980541;36398020099;36398060147;36398080119;36398120284;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AN;36398980483;36398020200;36398060311;36398080372;36398120559;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AP;36398980541;36398020099;36398060147;36398080119;36398120284;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AR;36398980541;36398020099;36398060147;36398080119;36398120284;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AS;36398980541;36398020099;36398060147;36398080119;36398120284;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AV;36398980483;36398020099;36398060174;36398080122;36398120559;36302020348;36302060096;36302080062;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AW;36398980483;36398020099;36398060311;36398080234;36398120741;36302020348;36302060184;36302080304;36302120550;36306060446;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017AX;36398980483;36398020099;36398060174;36398080372;36398120284;36302020348;36302060096;36302080062;36302120304;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
1017AZ;36398980363;36398020099;36398060174;36398080372;36398120559;36302020348;36302060096;36302080062;36302120304; ;36306080196;36306120418;36308080310;36308120175;36310100500;36310120105;36312120509
1017BA;36398980483;36398020099;36398060311;36398080372;36398120559;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017BB; ; ; ; ; ; ; ; ; ; ; ; ; ; ;36310100621; ; 
1017BC;36398980483;36398020099;36398060174; ;36398120284;36302020348;36302060096;36302080062;36302120304;36306060302;36306080196;36306120418;36308080310;36308120175;36310100500;36310120105;36312120509
1017BD; ; ; ; ; ; ; ; ; ; ; ; ; ; ;36310100500; ; 
1017BE;36398980363;36398020099;36398060174;36398080372;36398120559;36302020348;36302060096;36302080062;36302120550;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
1017BG; ; ;36398060413;36398080234;36398120741;36302020210;36302060096;36302080304;36302120550; ;36306080189; ;36308080310;36308120175;36310100500;36310120105;36312120509
1017BH;36398980483;36398020099;36398060147;36398080119;36398120559;36302020210;36302060184;36302080304;36302120715;36306060446;36306080024;36306120181;36308080310;36308120175;36310100621;36310120105;36312120602
1017BJ;36398980363;36398020205;36398060311;36398080234;36398120741;36302020348;36302060096;36302080304;36302120304;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
1017BK;36398980363;36398020099;36398060311;36398080372;36398120559;36302020210;36302060184;36302080304;36302120550;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
1017BL;36398980483;36398020099;36398060147;36398080119;36398120284;36302020210;36302060184;36302080304;36302120715;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
1017BM;36398980363;36398020205; ;36398080234;36398120741;36302020348;36302060096;36302080304;36302120550;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
1017BN;36398980363;36398020099;36398060311;36398080372;36398120559;36302020210;36302060184;36302080304;36302120550;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
1017BP;36398980543;36398020246;36398060311;36398080372;36398120559;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017BR;36398980483; ; ;36398080234;36398120284;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120509
1017BS; ; ; ; ; ; ; ; ; ; ; ; ; ; ;36310100500;36310120105;36312120602
1017BT;36398980483;36398020099;36398060174;36398080372;36398120284;36302020348;36302060096; ;36302120550;36306060446; ;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017BV;36398980483;36398020099;36398060311;36398080234;36398120559;36302020348;36302060096;36302080304;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017BW;36398980483;36398020099;36398060147;36398080119;36398120284;36302020394;36302060096;36302080062;36302120304;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
1017BX;36398980483;36398020246;36398060311;36398080372;36398120559;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017BZ;36398980543;36398020099;36398060174;36398080122;36398120284;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080310; ;36310100621;36310120105;36312120602
1017CA; ; ; ; ; ;36302020394;36302060096;36302080062;36302120304;36306060503;36306080185;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017CB; ; ; ;36398080372;36398120559; ;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017CC;36398980540;36398020099;36398060147;36398080119;36398120284;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017CD;36398980483;36398020200;36398060311;36398080372;36398120741;36302020348;36302060096;36302080062;36302120304;36306060446;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017CE;36398980483;36398020200;36398060409;36398080234;36398120741;36302020394;36302060096;36302080062;36302120304;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017CG;36398980483;36398020099;36398060147;36398080119;36398120284;36302020394;36302060096;36302080062;36302120304;36306060446;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017CH;36398980483;36398020099;36398060311;36398080372;36398120741;36302020348;36302060174;36302080304;36302120550;36306060503;36306080024;36306120181;36308080357;36308120175;36310100621;36310120105;36312120602
1017CJ;36398980541;36398020099;36398060311;36398080234;36398120559;36302020394;36302060096;36302080304;36302120304;36306060503;36306080024;36306120181;36308080373;36308120175;36310100621;36310120105;36312120602
1017CK; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1017CL; ; ;36398060413;36398080234;36398120741;36302020210;36302060184;36302080062;36302120550;36306060446;36306080024;36306120181; ; ;36310100500;36310120105;36312120509
1017CM;36398980363;36398020099;36398060311;36398080234;36398120741;36302020210;36302060184;36302080123;36302120715;36306060446;36306080189;36306120181;36308080310;36308120175;36310100621;36310120105;36312120509
1017CN;36398980363;36398020099;36398060311;36398080234; ;36302020210;36302060184;36302080304; ;36306060446;36306080024; ;36308080310; ;36310100500; ; 
1017CP; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1017CR;36398980363;36398020099;36398060413;36398080234;36398120741;36302020210;36302060184;36302080123;36302120715;36306060446;36306080189;36306120408;36308080310;36308120175;36310100621;36310120105;36312120602
1017CS;36398980483;36398020099;36398060311;36398080372;36398120559;36302020348;36302060096;36302080062;36302120304;36306060446;36306080024;36306120181;36308080310;36308120175;36310100500;36310120105;36312120509
