FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertij,opdrachtne,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2021.948,2021_589040657_hrl,589040657,2021-02-25T00:00:00,09:45:08,413S11364X615192-f100,6.7,125,HLB,7.5,252912.328,473291.708,1635.329,0.0388,-0.2373,0.5693,,POINT (252912.3280000016 473291.70800000057)
beeldmiddenoverzicht_hrl_2021.949,2021_589132075_hrl,589132075,2021-02-25T00:00:00,11:11:52,413S11364X615192-f100,6.7,125,HLB,7.5,256307.817,461596.552,1639.819,-0.0444,0.151,180.2319,,POINT (256307.81700000167 461596.5520000011)
beeldmiddenoverzicht_hrl_2021.950,2021_589040659_hrl,589040659,2021-02-25T00:00:00,09:45:12,413S11364X615192-f100,6.7,125,HLB,7.5,253346.224,473291.939,1637.378,0.0289,-0.2055,0.5693,,POINT (253346.22399999946 473291.9389999993)
beeldmiddenoverzicht_hrl_2021.951,2021_589121983_hrl,589121983,2021-02-25T00:00:00,11:05:35,413S11364X615192-f100,6.7,125,HLB,7.5,246346.362,462903.703,1644.277,-0.0146,-0.1542,0.3361,,POINT (246346.36199999973 462903.7030000016)
beeldmiddenoverzicht_hrl_2021.952,2021_589040660_hrl,589040660,2021-02-25T00:00:00,09:45:15,413S11364X615192-f100,6.7,125,HLB,7.5,253562.148,473293.978,1637.697,-0.011,-0.2164,0.5406,,POINT (253562.14799999818 473293.9780000001)
beeldmiddenoverzicht_hrl_2021.953,2021_589060978_hrl,589060978,2021-02-25T00:00:00,10:05:29,413S11364X615192-f100,6.7,125,HLB,7.5,240011.078,470718.141,1638.929,0.0122,-0.1751,0.3797,,POINT (240011.0780000016 470718.1409999989)
beeldmiddenoverzicht_hrl_2021.954,2021_589050886_hrl,589050886,2021-02-25T00:00:00,09:58:37,413S11364X615192-f100,6.7,125,HLB,7.5,242390.564,472005.481,1638.116,-0.0662,0.1284,180.259,,POINT (242390.5639999993 472005.48099999875)
beeldmiddenoverzicht_hrl_2021.955,2021_589040661_hrl,589040661,2021-02-25T00:00:00,09:45:17,413S11364X615192-f100,6.7,125,HLB,7.5,253779.5,473296.547,1636.75,-0.0386,-0.2085,0.5652,,POINT (253779.5 473296.5469999984)
beeldmiddenoverzicht_hrl_2021.956,2021_589060988_hrl,589060988,2021-02-25T00:00:00,10:05:52,413S11364X615192-f100,6.7,125,HLB,7.5,242207.022,470717.761,1641.108,-0.01,-0.2003,0.3705,,POINT (242207.02199999988 470717.76099999994)
beeldmiddenoverzicht_hrl_2021.957,2021_589040662_hrl,589040662,2021-02-25T00:00:00,09:45:19,413S11364X615192-f100,6.7,125,HLB,7.5,253994.948,473300.024,1635.798,0.0233,-0.2188,0.5511,,POINT (253994.94799999893 473300.0240000002)
beeldmiddenoverzicht_hrl_2021.958,2021_589061117_hrl,589061117,2021-02-25T00:00:00,10:10:52,413S11364X615192-f100,6.7,125,HLB,7.5,270182.46,470723.981,1642.067,-0.0327,-0.1898,0.4001,,POINT (270182.4600000009 470723.98099999875)
beeldmiddenoverzicht_hrl_2021.959,2021_589040663_hrl,589040663,2021-02-25T00:00:00,09:45:22,413S11364X615192-f100,6.7,125,HLB,7.5,254219.369,473304.255,1634.886,-0.0188,-0.2488,0.5125,,POINT (254219.36899999902 473304.25499999896)
beeldmiddenoverzicht_hrl_2021.960,2021_589091614_hrl,589091614,2021-02-25T00:00:00,10:41:50,413S11364X615192-f100,6.7,125,HLB,7.5,231239.715,466801.311,1635.918,-0.0001,0.1835,180.2677,,POINT (231239.71499999985 466801.3110000007)
beeldmiddenoverzicht_hrl_2021.961,2021_589121963_hrl,589121963,2021-02-25T00:00:00,11:04:46,413S11364X615192-f100,6.7,125,HLB,7.5,241971.471,462896.562,1640.816,-0.1005,-0.2003,0.3502,,POINT (241971.47100000083 462896.561999999)
beeldmiddenoverzicht_hrl_2021.962,2021_589040667_hrl,589040667,2021-02-25T00:00:00,09:45:31,413S11364X615192-f100,6.7,125,HLB,7.5,255080.218,473311.559,1634.57,0.0205,-0.1822,0.4051,,POINT (255080.21799999848 473311.55900000036)
beeldmiddenoverzicht_hrl_2021.963,2021_589040668_hrl,589040668,2021-02-25T00:00:00,09:45:33,413S11364X615192-f100,6.7,125,HLB,7.5,255304.19,473307.057,1634.515,-0.0471,-0.1979,0.4454,,POINT (255304.19000000134 473307.05700000003)
beeldmiddenoverzicht_hrl_2021.964,2021_589040669_hrl,589040669,2021-02-25T00:00:00,09:45:35,413S11364X615192-f100,6.7,125,HLB,7.5,255517.434,473300.44,1634.836,0.0396,-0.2418,0.5691,,POINT (255517.43400000036 473300.44000000134)
beeldmiddenoverzicht_hrl_2021.965,2021_589101683_hrl,589101683,2021-02-25T00:00:00,10:46:58,413S11364X615192-f100,6.7,125,HLB,7.5,246155.401,465493.324,1635.25,0.0207,-0.1576,0.3933,,POINT (246155.40100000054 465493.32400000095)
beeldmiddenoverzicht_hrl_2021.966,2021_589132056_hrl,589132056,2021-02-25T00:00:00,11:10:54,413S11364X615192-f100,6.7,125,HLB,7.5,260397.55,461592.783,1642.819,-0.2013,-0.1368,180.1667,,POINT (260397.55000000075 461592.7829999998)
beeldmiddenoverzicht_hrl_2021.967,2021_589040670_hrl,589040670,2021-02-25T00:00:00,09:45:38,413S11364X615192-f100,6.7,125,HLB,7.5,255740.951,473293.008,1636.46,-0.0273,-0.2287,0.6409,,POINT (255740.95100000128 473293.0080000013)
beeldmiddenoverzicht_hrl_2021.968,2021_589050760_hrl,589050760,2021-02-25T00:00:00,09:51:56,413S11364X615192-f100,6.7,125,HLB,7.5,269717.078,472011.197,1637.457,-0.0022,0.1987,180.2291,,POINT (269717.0780000016 472011.1970000006)
beeldmiddenoverzicht_hrl_2021.969,2021_589040671_hrl,589040671,2021-02-25T00:00:00,09:45:40,413S11364X615192-f100,6.7,125,HLB,7.5,255953.54,473287.783,1638.167,-0.0238,-0.2208,0.6485,,POINT (255953.5399999991 473287.7829999998)
beeldmiddenoverzicht_hrl_2021.970,2021_589050778_hrl,589050778,2021-02-25T00:00:00,09:52:53,413S11364X615192-f100,6.7,125,HLB,7.5,265827.155,472014.306,1640.405,-0.0108,0.2021,180.2777,,POINT (265827.1550000012 472014.3060000017)
beeldmiddenoverzicht_hrl_2021.971,2021_589060999_hrl,589060999,2021-02-25T00:00:00,10:06:18,413S11364X615192-f100,6.7,125,HLB,7.5,244615.268,470725.895,1637.701,-0.0159,-0.1724,0.3208,,POINT (244615.26799999923 470725.89499999955)
beeldmiddenoverzicht_hrl_2021.972,2021_589050864_hrl,589050864,2021-02-25T00:00:00,09:57:26,413S11364X615192-f100,6.7,125,HLB,7.5,247216.354,472010.223,1636.906,-0.0098,0.1135,180.1936,,POINT (247216.35399999842 472010.22300000116)
beeldmiddenoverzicht_hrl_2021.973,2021_589040673_hrl,589040673,2021-02-25T00:00:00,09:45:45,413S11364X615192-f100,6.7,125,HLB,7.5,256389.795,473283.415,1637.611,0.0344,-0.2031,0.5727,,POINT (256389.7950000018 473283.4149999991)
beeldmiddenoverzicht_hrl_2021.974,2021_589040674_hrl,589040674,2021-02-25T00:00:00,09:45:47,413S11364X615192-f100,6.7,125,HLB,7.5,256603.518,473283.735,1636.453,0.0247,-0.1998,0.5409,,POINT (256603.51799999923 473283.7349999994)
beeldmiddenoverzicht_hrl_2021.975,2021_589111894_hrl,589111894,2021-02-25T00:00:00,10:59:16,413S11364X615192-f100,6.7,125,HLB,7.5,235416.739,464185.326,1635.171,0.0638,0.2032,180.2531,,POINT (235416.73900000006 464185.3260000013)
beeldmiddenoverzicht_hrl_2021.976,2021_589040675_hrl,589040675,2021-02-25T00:00:00,09:45:50,413S11364X615192-f100,6.7,125,HLB,7.5,256819.147,473284.316,1635.365,-0.0071,-0.2142,0.6109,,POINT (256819.14699999988 473284.31599999964)
beeldmiddenoverzicht_hrl_2021.977,2021_589040677_hrl,589040677,2021-02-25T00:00:00,09:45:54,413S11364X615192-f100,6.7,125,HLB,7.5,257258.739,473288.299,1635.463,0.0598,-0.1829,0.6213,,POINT (257258.73900000006 473288.2989999987)
beeldmiddenoverzicht_hrl_2021.978,2021_589040678_hrl,589040678,2021-02-25T00:00:00,09:45:56,413S11364X615192-f100,6.7,125,HLB,7.5,257472.041,473292.241,1635.59,0.0159,-0.2234,0.5045,,POINT (257472.04100000113 473292.2410000004)
beeldmiddenoverzicht_hrl_2021.979,2021_589040681_hrl,589040681,2021-02-25T00:00:00,09:46:03,413S11364X615192-f100,6.7,125,HLB,7.5,258115.305,473300.356,1634.229,0.0178,-0.1998,0.417,,POINT (258115.3049999997 473300.35599999875)
beeldmiddenoverzicht_hrl_2021.980,2021_589040682_hrl,589040682,2021-02-25T00:00:00,09:46:06,413S11364X615192-f100,6.7,125,HLB,7.5,258330.956,473299.42,1633.847,0.034,-0.2544,0.4176,,POINT (258330.95600000024 473299.4200000018)
beeldmiddenoverzicht_hrl_2021.981,2021_589040684_hrl,589040684,2021-02-25T00:00:00,09:46:10,413S11364X615192-f100,6.7,125,HLB,7.5,258758.832,473292.82,1634.525,0.0642,-0.1816,0.5683,,POINT (258758.83199999854 473292.8200000003)
beeldmiddenoverzicht_hrl_2021.982,2021_589121990_hrl,589121990,2021-02-25T00:00:00,11:05:51,413S11364X615192-f100,6.7,125,HLB,7.5,247870.561,462895.79,1643.243,-0.002,-0.1995,0.3174,,POINT (247870.5610000007 462895.7899999991)
beeldmiddenoverzicht_hrl_2021.983,2021_589061074_hrl,589061074,2021-02-25T00:00:00,10:09:12,413S11364X615192-f100,6.7,125,HLB,7.5,260906.169,470726.183,1637.427,-0.046,-0.2201,0.4423,,POINT (260906.16899999976 470726.18299999833)
beeldmiddenoverzicht_hrl_2021.984,2021_589040687_hrl,589040687,2021-02-25T00:00:00,09:46:17,413S11364X615192-f100,6.7,125,HLB,7.5,259398.782,473284.196,1638.574,-0.01,-0.2395,0.5705,,POINT (259398.78200000152 473284.1959999986)
beeldmiddenoverzicht_hrl_2021.985,2021_589040688_hrl,589040688,2021-02-25T00:00:00,09:46:20,413S11364X615192-f100,6.7,125,HLB,7.5,259621.166,473283.481,1638.435,-0.0585,-0.1916,0.552,,POINT (259621.16600000113 473283.48099999875)
beeldmiddenoverzicht_hrl_2021.986,2021_589061022_hrl,589061022,2021-02-25T00:00:00,10:07:11,413S11364X615192-f100,6.7,125,HLB,7.5,249648.365,470717.762,1639.577,0.0591,-0.1018,0.4018,,POINT (249648.36499999836 470717.76199999824)
beeldmiddenoverzicht_hrl_2021.987,2021_589040692_hrl,589040692,2021-02-25T00:00:00,09:46:29,413S11364X615192-f100,6.7,125,HLB,7.5,260463.881,473289.194,1637.032,-0.0138,-0.1783,0.5066,,POINT (260463.88100000098 473289.1939999983)
beeldmiddenoverzicht_hrl_2021.988,2021_589040694_hrl,589040694,2021-02-25T00:00:00,09:46:33,413S11364X615192-f100,6.7,125,HLB,7.5,260891.072,473289.251,1635.677,-0.0015,-0.2205,0.4446,,POINT (260891.07200000063 473289.2509999983)
beeldmiddenoverzicht_hrl_2021.989,2021_589050792_hrl,589050792,2021-02-25T00:00:00,09:53:37,413S11364X615192-f100,6.7,125,HLB,7.5,262808.67,472012.982,1639.971,-0.0463,0.1743,180.2406,,POINT (262808.6700000018 472012.9820000008)
beeldmiddenoverzicht_hrl_2021.990,2021_589040695_hrl,589040695,2021-02-25T00:00:00,09:46:36,413S11364X615192-f100,6.7,125,HLB,7.5,261104.482,473286.476,1635.226,0.0241,-0.224,0.5606,,POINT (261104.48200000077 473286.4759999998)
beeldmiddenoverzicht_hrl_2021.991,2021_589050911_hrl,589050911,2021-02-25T00:00:00,09:59:57,413S11364X615192-f100,6.7,125,HLB,7.5,236895.981,472003.49,1637.844,-0.0044,0.1686,180.3351,,POINT (236895.98099999875 472003.48999999836)
beeldmiddenoverzicht_hrl_2021.992,2021_589040696_hrl,589040696,2021-02-25T00:00:00,09:46:38,413S11364X615192-f100,6.7,125,HLB,7.5,261317.685,473282.566,1635.313,-0.0133,-0.1885,0.6187,,POINT (261317.68499999866 473282.56599999964)
beeldmiddenoverzicht_hrl_2021.993,2021_589040697_hrl,589040697,2021-02-25T00:00:00,09:46:40,413S11364X615192-f100,6.7,125,HLB,7.5,261532.255,473278.501,1636.599,-0.0087,-0.2154,0.6187,,POINT (261532.25499999896 473278.5009999983)
beeldmiddenoverzicht_hrl_2021.994,2021_589060943_hrl,589060943,2021-02-25T00:00:00,10:04:05,413S11364X615192-f100,6.7,125,HLB,7.5,232333.683,470729.183,1639.611,0.007,-0.1616,0.3484,,POINT (232333.68299999833 470729.18299999833)
beeldmiddenoverzicht_hrl_2021.995,2021_589040698_hrl,589040698,2021-02-25T00:00:00,09:46:43,413S11364X615192-f100,6.7,125,HLB,7.5,261753.641,473275.566,1638.398,-0.0469,-0.2117,0.5976,,POINT (261753.6409999989 473275.56599999964)
beeldmiddenoverzicht_hrl_2021.996,2021_589040699_hrl,589040699,2021-02-25T00:00:00,09:46:45,413S11364X615192-f100,6.7,125,HLB,7.5,261966.252,473274.257,1638.77,0.0245,-0.2218,0.5444,,POINT (261966.25200000033 473274.2569999993)
beeldmiddenoverzicht_hrl_2021.997,2021_589040700_hrl,589040700,2021-02-25T00:00:00,09:46:47,413S11364X615192-f100,6.7,125,HLB,7.5,262180.251,473274.177,1638.545,-0.017,-0.2364,0.5981,,POINT (262180.2509999983 473274.1770000011)
beeldmiddenoverzicht_hrl_2021.998,2021_589061026_hrl,589061026,2021-02-25T00:00:00,10:07:20,413S11364X615192-f100,6.7,125,HLB,7.5,250521.97,470717.95,1638.62,-0.0137,-0.1598,0.4328,,POINT (250521.9699999988 470717.94999999925)
beeldmiddenoverzicht_hrl_2021.999,2021_589040701_hrl,589040701,2021-02-25T00:00:00,09:46:49,413S11364X615192-f100,6.7,125,HLB,7.5,262393.131,473275.954,1638.117,0.0253,-0.1783,0.5898,,POINT (262393.131000001 473275.9539999999)
beeldmiddenoverzicht_hrl_2021.1000,2021_589152358_hrl,589152358,2021-02-25T00:00:00,11:29:31,413S11364X615192-f100,6.7,125,HLB,7.5,250031.334,458984.531,1644.857,-0.0127,0.1767,180.3011,,POINT (250031.33399999887 458984.5309999995)
beeldmiddenoverzicht_hrl_2021.1001,2021_589050854_hrl,589050854,2021-02-25T00:00:00,09:56:54,413S11364X615192-f100,6.7,125,HLB,7.5,249399.071,472006.043,1636.382,0.0382,0.1686,180.1995,,POINT (249399.0709999986 472006.04300000146)
beeldmiddenoverzicht_hrl_2021.1002,2021_589162519_hrl,589162519,2021-02-25T00:00:00,11:39:18,413S11364X615192-f100,6.7,125,HLB,7.5,247420.535,457675.243,1644.025,0.0094,-0.1829,0.2913,,POINT (247420.53500000015 457675.2430000007)
beeldmiddenoverzicht_hrl_2021.1003,2021_589040702_hrl,589040702,2021-02-25T00:00:00,09:46:52,413S11364X615192-f100,6.7,125,HLB,7.5,262616.457,473279.258,1637.772,-0.0318,-0.2247,0.5399,,POINT (262616.45699999854 473279.2580000013)
beeldmiddenoverzicht_hrl_2021.1004,2021_589071263_hrl,589071263,2021-02-25T00:00:00,10:20:59,413S11364X615192-f100,6.7,125,HLB,7.5,237388.896,469422.494,1635.03,-0.0137,0.1437,180.263,,POINT (237388.89600000158 469422.493999999)
beeldmiddenoverzicht_hrl_2021.1005,2021_589040703_hrl,589040703,2021-02-25T00:00:00,09:46:54,413S11364X615192-f100,6.7,125,HLB,7.5,262830.133,473283.202,1636.714,0.0218,-0.1825,0.4768,,POINT (262830.1330000013 473283.2019999996)
beeldmiddenoverzicht_hrl_2021.1006,2021_589040704_hrl,589040704,2021-02-25T00:00:00,09:46:56,413S11364X615192-f100,6.7,125,HLB,7.5,263043.601,473286.549,1635.825,-0.0071,-0.204,0.46,,POINT (263043.6009999998 473286.5489999987)
beeldmiddenoverzicht_hrl_2021.1007,2021_589040705_hrl,589040705,2021-02-25T00:00:00,09:46:59,413S11364X615192-f100,6.7,125,HLB,7.5,263257.666,473288.59,1635.067,-0.0452,-0.2473,0.4931,,POINT (263257.66600000113 473288.58999999985)
beeldmiddenoverzicht_hrl_2021.1008,2021_589101734_hrl,589101734,2021-02-25T00:00:00,10:48:56,413S11364X615192-f100,6.7,125,HLB,7.5,257238.453,465484.762,1633.939,0.0203,-0.1622,0.4162,,POINT (257238.4530000016 465484.76199999824)
beeldmiddenoverzicht_hrl_2021.1009,2021_589040707_hrl,589040707,2021-02-25T00:00:00,09:47:03,413S11364X615192-f100,6.7,125,HLB,7.5,263695.82,473289.453,1635.684,-0.0107,-0.2044,0.5176,,POINT (263695.8200000003 473289.4530000016)
beeldmiddenoverzicht_hrl_2021.1010,2021_589040710_hrl,589040710,2021-02-25T00:00:00,09:47:10,413S11364X615192-f100,6.7,125,HLB,7.5,264336.638,473290.369,1639.013,-0.0448,-0.209,0.5905,,POINT (264336.63800000027 473290.368999999)
beeldmiddenoverzicht_hrl_2021.1011,2021_589162514_hrl,589162514,2021-02-25T00:00:00,11:39:06,413S11364X615192-f100,6.7,125,HLB,7.5,246332.623,457669.874,1642.104,0.0532,-0.1779,0.2708,,POINT (246332.62299999967 457669.8740000017)
beeldmiddenoverzicht_hrl_2021.1012,2021_589040711_hrl,589040711,2021-02-25T00:00:00,09:47:13,413S11364X615192-f100,6.7,125,HLB,7.5,264559.825,473292.151,1638.681,-0.0517,-0.2091,0.5524,,POINT (264559.82499999925 473292.15100000054)
beeldmiddenoverzicht_hrl_2021.1013,2021_589111804_hrl,589111804,2021-02-25T00:00:00,10:54:40,413S11364X615192-f100,6.7,125,HLB,7.5,255051.458,464193.229,1636.195,0.0454,0.1501,180.3001,,POINT (255051.45800000057 464193.2289999984)
beeldmiddenoverzicht_hrl_2021.1014,2021_589060949_hrl,589060949,2021-02-25T00:00:00,10:04:20,413S11364X615192-f100,6.7,125,HLB,7.5,233645.94,470717.687,1641.535,-0.0412,-0.1824,0.3893,,POINT (233645.94000000134 470717.686999999)
beeldmiddenoverzicht_hrl_2021.1015,2021_589040729_hrl,589040729,2021-02-25T00:00:00,09:47:55,413S11364X615192-f100,6.7,125,HLB,7.5,268463.486,473293.295,1637.342,-0.0441,-0.2289,0.6433,,POINT (268463.48600000143 473293.2950000018)
beeldmiddenoverzicht_hrl_2021.1016,2021_589050885_hrl,589050885,2021-02-25T00:00:00,09:58:33,413S11364X615192-f100,6.7,125,HLB,7.5,242610.077,472004.758,1638.609,0.023,0.1605,180.2094,,POINT (242610.07699999958 472004.7580000013)
beeldmiddenoverzicht_hrl_2021.1017,2021_589040714_hrl,589040714,2021-02-25T00:00:00,09:47:20,413S11364X615192-f100,6.7,125,HLB,7.5,265210.097,473296.138,1636.845,-0.0152,-0.2786,0.5029,,POINT (265210.09699999914 473296.13800000027)
beeldmiddenoverzicht_hrl_2021.1018,2021_589040715_hrl,589040715,2021-02-25T00:00:00,09:47:22,413S11364X615192-f100,6.7,125,HLB,7.5,265422.749,473295.178,1636.833,-0.0075,-0.2301,0.5366,,POINT (265422.7490000017 473295.1779999994)
beeldmiddenoverzicht_hrl_2021.1019,2021_589040736_hrl,589040736,2021-02-25T00:00:00,09:48:11,413S11364X615192-f100,6.7,125,HLB,7.5,269972.915,473304.186,1635.503,-0.0463,-0.211,0.5179,,POINT (269972.9149999991 473304.1860000007)
beeldmiddenoverzicht_hrl_2021.1020,2021_589040716_hrl,589040716,2021-02-25T00:00:00,09:47:24,413S11364X615192-f100,6.7,125,HLB,7.5,265645.928,473293.31,1637.499,-0.0274,-0.1873,0.5649,,POINT (265645.9279999994 473293.30999999866)
beeldmiddenoverzicht_hrl_2021.1021,2021_589040719_hrl,589040719,2021-02-25T00:00:00,09:47:31,413S11364X615192-f100,6.7,125,HLB,7.5,266293.406,473289.355,1639.24,0.035,-0.1991,0.632,,POINT (266293.4059999995 473289.35500000045)
beeldmiddenoverzicht_hrl_2021.1022,2021_589152379_hrl,589152379,2021-02-25T00:00:00,11:30:34,413S11364X615192-f100,6.7,125,HLB,7.5,245467.578,458978.893,1642.44,-0.0116,0.173,180.2765,,POINT (245467.5780000016 458978.8929999992)
beeldmiddenoverzicht_hrl_2021.1023,2021_589040720_hrl,589040720,2021-02-25T00:00:00,09:47:34,413S11364X615192-f100,6.7,125,HLB,7.5,266505.806,473290.437,1638.733,-0.0216,-0.2258,0.633,,POINT (266505.8060000017 473290.436999999)
beeldmiddenoverzicht_hrl_2021.1024,2021_589111899_hrl,589111899,2021-02-25T00:00:00,10:59:32,413S11364X615192-f100,6.7,125,HLB,7.5,234317.892,464193.86,1635.979,-0.0586,0.1724,180.2998,,POINT (234317.89200000092 464193.8599999994)
beeldmiddenoverzicht_hrl_2021.1025,2021_589040723_hrl,589040723,2021-02-25T00:00:00,09:47:41,413S11364X615192-f100,6.7,125,HLB,7.5,267163.78,473297.817,1635.626,-0.0528,-0.247,0.5691,,POINT (267163.7800000012 473297.81700000167)
beeldmiddenoverzicht_hrl_2021.1026,2021_589040725_hrl,589040725,2021-02-25T00:00:00,09:47:45,413S11364X615192-f100,6.7,125,HLB,7.5,267588.47,473301.674,1635.732,-0.0649,-0.2461,0.4736,,POINT (267588.4699999988 473301.6739999987)
beeldmiddenoverzicht_hrl_2021.1027,2021_589060963_hrl,589060963,2021-02-25T00:00:00,10:04:53,413S11364X615192-f100,6.7,125,HLB,7.5,236717.547,470726.399,1637.235,0.065,-0.204,0.3223,,POINT (236717.5469999984 470726.3990000002)
beeldmiddenoverzicht_hrl_2021.1028,2021_589040727_hrl,589040727,2021-02-25T00:00:00,09:47:50,413S11364X615192-f100,6.7,125,HLB,7.5,268021.813,473299.931,1635.966,-0.026,-0.2618,0.5032,,POINT (268021.813000001 473299.9310000017)
beeldmiddenoverzicht_hrl_2021.1029,2021_589050847_hrl,589050847,2021-02-25T00:00:00,09:56:31,413S11364X615192-f100,6.7,125,HLB,7.5,250926.302,472002.26,1636.216,-0.0012,0.1679,180.2683,,POINT (250926.30200000107 472002.26000000164)
beeldmiddenoverzicht_hrl_2021.1030,2021_589061030_hrl,589061030,2021-02-25T00:00:00,10:07:30,413S11364X615192-f100,6.7,125,HLB,7.5,251386.691,470726.46,1637.838,0.0372,-0.1906,0.39,,POINT (251386.69099999964 470726.4600000009)
beeldmiddenoverzicht_hrl_2021.1031,2021_589040728_hrl,589040728,2021-02-25T00:00:00,09:47:53,413S11364X615192-f100,6.7,125,HLB,7.5,268242.839,473296.486,1636.242,0.0066,-0.2169,0.6206,,POINT (268242.83900000155 473296.48600000143)
beeldmiddenoverzicht_hrl_2021.1032,2021_589040732_hrl,589040732,2021-02-25T00:00:00,09:48:02,413S11364X615192-f100,6.7,125,HLB,7.5,269111.915,473294.752,1638.549,0.0326,-0.238,0.605,,POINT (269111.9149999991 473294.7520000003)
beeldmiddenoverzicht_hrl_2021.1033,2021_589040733_hrl,589040733,2021-02-25T00:00:00,09:48:04,413S11364X615192-f100,6.7,125,HLB,7.5,269321.77,473297.533,1637.768,-0.045,-0.2202,0.5335,,POINT (269321.76999999955 473297.5329999998)
beeldmiddenoverzicht_hrl_2021.1034,2021_589040735_hrl,589040735,2021-02-25T00:00:00,09:48:09,413S11364X615192-f100,6.7,125,HLB,7.5,269752.543,473303.118,1636.114,0.0003,-0.2414,0.5126,,POINT (269752.54300000146 473303.1180000007)
beeldmiddenoverzicht_hrl_2021.1035,2021_589050909_hrl,589050909,2021-02-25T00:00:00,09:59:51,413S11364X615192-f100,6.7,125,HLB,7.5,237338.981,472005.034,1638.955,-0.0327,0.1749,180.3069,,POINT (237338.98099999875 472005.03400000185)
beeldmiddenoverzicht_hrl_2021.1036,2021_589122012_hrl,589122012,2021-02-25T00:00:00,11:06:43,413S11364X615192-f100,6.7,125,HLB,7.5,252649.346,462885.771,1643.969,-0.052,-0.175,0.3187,,POINT (252649.34600000083 462885.7710000016)
beeldmiddenoverzicht_hrl_2021.1037,2021_589081412_hrl,589081412,2021-02-25T00:00:00,10:29:43,413S11364X615192-f100,6.7,125,HLB,7.5,257463.069,468104.271,1635.016,-0.0075,-0.1793,0.3529,,POINT (257463.06899999827 468104.2710000016)
beeldmiddenoverzicht_hrl_2021.1038,2021_589040737_hrl,589040737,2021-02-25T00:00:00,09:48:14,413S11364X615192-f100,6.7,125,HLB,7.5,270183.659,473304.048,1635.278,0.005,-0.2193,0.4895,,POINT (270183.65900000185 473304.0480000004)
beeldmiddenoverzicht_hrl_2021.1039,2021_589040739_hrl,589040739,2021-02-25T00:00:00,09:48:18,413S11364X615192-f100,6.7,125,HLB,7.5,270614.603,473300.94,1636.492,0.0342,-0.193,0.6024,,POINT (270614.6030000001 473300.94000000134)
beeldmiddenoverzicht_hrl_2021.1040,2021_589040740_hrl,589040740,2021-02-25T00:00:00,09:48:21,413S11364X615192-f100,6.7,125,HLB,7.5,270834.34,473299.994,1637.53,-0.0205,-0.2318,0.5904,,POINT (270834.33999999985 473299.993999999)
