OBJECTID,NAAM,DETAIL,CATEGORIE,MUTATIEDATUM,KIJKHOEK,BOOGSTRAAL,GEOSUBCODE_PVR,KM_GEOCODE_PVR,SPOORNAAM_PVR,GEOSUBCODE,KM_GEOCODE,SPOORNAAM,SPOORTAK_AFSTAND,RECHTSTAND,BINNENZIJDEBOOG,KWALITEIT,X,Y,Z,PROCESSTATUS,OBSTAKEL_ID,RECHTSTAND_VERTICAAL,SNELHEID,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNC_SPOORTAK_NAAM_LANG,VERKANTING,BOOGSTRAAL_VERTICAAL,MEETDATUM,REF_FUNCTIONELE_SPOORTAK_PUIC
1493,623-2016-42-0024,,Bord,2017/01/10 09:01:55+00,0,0,623__,17.373,6004,623__,17.373057,604,0.02658447,Y,N,Middel,105002.76563,459854.5625,0,Definitief,22354,,,250,623_341R_17.7,,,2017/01/10 09:00:33+00,f88a9748-2a3d-4c3f-8053-39fc635e8c5c
1494,623-2016-42-0025,,Bord,2017/01/10 09:03:43+00,0,0,623__,17.419,604,623__,17.418744,,,Y,N,Middel,104980.89063,459894.5,0,Definitief,22355,,,250,,,,2017/01/10 09:02:10+00,
1495,623-2016-42-0026,,Bord,2017/01/10 09:05:45+00,0,0,623__,17.419,603,623__,17.418775,,,Y,N,Middel,104980.88281,459894.53125,0,Definitief,22356,,,250,,,,2017/01/10 09:04:29+00,
1496,623-2016-42-0027,338,Lichtsein,2017/01/10 10:04:48+00,0,0,623__,17.411,604,623__,17.411292,,,Y,N,Middel,104984.88281,459888.1875,0,Definitief,22357,,,250,,,,2017/01/10 10:01:43+00,
1497,623-2016-42-0028,340,Lichtsein,2017/01/10 10:07:19+00,0,0,623__,17.409,603,623__,17.409109,,,Y,N,Middel,104990.5625,459889.15625,0,Definitief,22358,,,250,,,,2017/01/10 10:05:13+00,
1498,623-2016-42-0029,,Hekwerk,2017/01/10 10:09:14+00,0,0,623__,17.326,604,623__,17.325997,604,0.03712768,Y,N,Middel,105027.29688,459814.53125,0,Definitief,22359,,,250,623_341R_17.7,,,2017/01/10 10:07:45+00,f88a9748-2a3d-4c3f-8053-39fc635e8c5c
1499,623-2016-42-0034,,Kunstwerk,2017/01/10 10:40:49+00,0,0,623__,17.378,604,623__,17.377982,604,0.02907031,Y,N,Middel,105000.19531,459858.75,0,Definitief,22361,,,250,623_341R_17.7,,,2017/01/10 10:39:09+00,f88a9748-2a3d-4c3f-8053-39fc635e8c5c
1500,623-2016-42-0036,,Hekwerk,2017/01/10 10:46:46+00,0,0,623__,17.396,604,623__,17.395948,604,0.02742571,Y,N,Middel,104990.82813,459874.03125,0,Definitief,22362,,,250,623_341R_17.7,,,2017/01/10 10:41:01+00,f88a9748-2a3d-4c3f-8053-39fc635e8c5c
1501,623-2016-42-0004,863,Lichtsein,2017/01/10 11:03:24+00,0,2900,623__,16.863,ac,623__,16.860069,AC,0.00520905,N,N,Middel,105280.91406,459421.75,0,Definitief,22363,,,250,623_363V_17.0,,,2017/01/10 11:00:59+00,768d665b-38d7-46bf-ac44-62487ce82db3
1502,623-2016-42-0001,,Bord,2017/01/10 13:26:01+00,0,0,623__,16.877,ac,623__,16.874663,AC,0.00402455,Y,N,Middel,105273.45313,459434.21875,0,Definitief,22364,,,250,623_363V_17.0,,,2017/01/10 13:24:34+00,768d665b-38d7-46bf-ac44-62487ce82db3
1503,623-2016-42-0002,,Bord,2017/01/10 13:27:42+00,0,0,623__,16.874,ld,623__,16.874668,sLD-w365V,0.00439534,Y,N,Middel,105277.46094,459436.6875,0,Definitief,22365,,,250,623_365V_17.0,,,2017/01/10 13:26:16+00,e82ffaca-cc4b-431c-aaf4-2aec9f5f2e46
1504,623-2016-42-0007,365,Wisselbediening,2017/01/10 13:31:00+00,0,180,623__,17.036,365,623__,17.036792,365,0.03352721,N,N,Middel,105192.10156,459575.75,0,Definitief,22366,,,250,623_365V_17.0,,,2017/01/10 13:27:58+00,e82ffaca-cc4b-431c-aaf4-2aec9f5f2e46
1505,623-2016-42-0011,,Hekwerk,2017/01/10 13:41:18+00,0,0,623__,17.372,604,623__,17.371631,604,0.03754753,Y,N,Middel,105003.5,459853.34375,0,Definitief,22369,,,250,623_341R_17.7,,,2017/01/10 13:39:50+00,f88a9748-2a3d-4c3f-8053-39fc635e8c5c
1506,623-2016-42-0012,,Perronobstakel,2017/01/10 13:46:54+00,0,0,623__,17.371,603,623__,17.370907,,,Y,N,Middel,105010.51563,459856.71875,0,Definitief,22370,,,250,,,,2017/01/10 13:45:31+00,
1507,623-2016-42-0013,,Kunstwerk,2017/01/10 13:48:31+00,0,0,623__,17.382,603,623__,17.381717,,,Y,N,Middel,105004.86719,459865.90625,0,Definitief,22371,,,250,,,,2017/01/10 13:47:05+00,
1508,623-2016-42-0014,,Bord,2017/01/10 13:50:41+00,0,0,623__,17.374,604,623__,17.373605,604,0.02134488,Y,N,Middel,105002.48438,459855.03125,0,Definitief,22372,,,250,623_341R_17.7,,,2017/01/10 13:48:40+00,f88a9748-2a3d-4c3f-8053-39fc635e8c5c
1509,623-2016-42-0015,,Bord,2017/01/10 13:58:03+00,0,0,623__,17.373,603,623__,17.373085,603,0.90723509,Y,N,Middel,105005.88281,459856.46875,0,Definitief,22373,,,250,623_341L_17.7,,,2017/01/10 13:50:57+00,779807f8-d83b-43da-bb0b-4e36b169da27
1510,623-2016-42-0016,,Bord,2017/01/10 14:00:02+00,0,0,623__,17.371,602,623__,17.370139,602,0.00097162,Y,N,Middel,105017.46094,459860,0,Definitief,22374,,,250,623_339L_17.7,,,2017/01/10 13:58:14+00,b6cada44-9b40-4985-abd5-f49c6ce7d1fb
1511,623-2016-42-0017,,Bord,2017/01/10 14:03:27+00,0,0,623__,17.37,601,623__,17.370286,601,0.00364662,Y,N,Middel,105020.55469,459862.03125,0,Definitief,22375,,,250,623_337T_17.8,,,2017/01/10 14:01:42+00,7d3f52d6-7190-4e2a-be68-50a312368cc1
1512,623-2016-42-0020,348,Lichtsein,2017/01/10 14:08:23+00,0,0,623__,17.405,601,623__,17.404366,601,0.00452863,Y,N,Middel,105002.6875,459891.125,0,Definitief,22377,,,250,623_337T_17.8,,,2017/01/10 14:06:35+00,7d3f52d6-7190-4e2a-be68-50a312368cc1
1513,531-2016-38-1397,2661,Wisselbediening,2017/01/11 08:11:05+00,0,600,531_c,34.849,2661,531_c,34.848695,2661,0.03388605,N,Y,Middel,135863.59375,455929.09375,0,Definitief,22380,,,250,531_2619R_34.6,,,2017/01/11 08:08:07+00,7ca4b9b1-2286-4227-bf66-6557e66ee44b
1514,531-2016-47-0540,2619,Wisselbediening,2017/01/11 08:41:41+00,0,1600,531_c,34.576,1169-1249a,531_c,34.576613,s228-w2645V,0.17612455,N,Y,Middel,135733.42188,456171.4375,0,Definitief,22381,,,250,531_2427V_1.7,,,2017/01/11 08:39:07+00,555e9cea-f177-43bc-b757-7c5eb0f68df0
1515,531-2016-47-0541,2641,Wisselbediening,2017/01/11 08:44:27+00,0,2100,531_c,34.58,1241a-2347,531_c,34.579513,2641,0.15280066,N,Y,Middel,135739.17188,456171.4375,0,Definitief,22382,,,250,531_2347V_34.3,,,2017/01/11 08:42:40+00,4eb5287f-3421-42d4-a6d5-944182da36e2
1516,531-2016-47-0542,2645,Wisselbediening,2017/01/11 08:46:23+00,0,1600,531_c,34.58,1169-1249a,531_c,34.579801,2645,0.15379569,N,Y,Middel,135735.03125,456168.65625,0,Definitief,22383,,,250,531_2427V_1.7,,,2017/01/11 08:44:41+00,555e9cea-f177-43bc-b757-7c5eb0f68df0
1517,531-2016-47-1321,,Bord,2017/01/11 09:03:29+00,0,180,531_c,35.701,237,531_c,35.701028,237,0.00289824,N,N,Middel,136256.96875,455175.53125,0,Definitief,22385,,,250,531_2721L_35.4,,,2017/01/11 08:58:27+00,6010c732-5a84-42e5-ab51-bb7d77809c08
1518,531-2016-38-1387,,Perronobstakel,2017/01/11 09:57:06+00,0,600,531_c,35.023,19,531_c,35.021083,19,0.00119076,N,Y,Middel,135916.6875,455762.78125,0,Definitief,22386,,,250,531_2661R_34.8,,,2017/01/11 09:33:17+00,466f0f5c-cf6f-4622-bdf7-18f3fe8b0b33
1519,531-2016-37-1429,,Bord,2017/01/11 13:03:09+00,0,4600,531_c,36.19,sa,531_c,36.193975,SA,0.00709775,N,N,Middel,136529.09375,454763.6875,0,Definitief,22392,,,250,531_2775R_35.7,,,2017/01/11 12:59:49+00,e351c951-787e-4941-bc30-2ef1b2024494
1520,531-2016-38-1371,,Perronobstakel,2017/01/11 13:06:05+00,0,1800,531_c,35.023,18,531_c,35.022769,18,0.0023246,N,N,Middel,135930.8125,455769.03125,0,Definitief,22393,,,250,531_2661L_34.8,,,2017/01/11 13:03:23+00,89b1d473-28f9-4af7-a339-b39d8e1fd966
1521,531-2016-38-1374,,Bord,2017/01/11 14:15:52+00,0,1800,531_c,35,18,531_c,35.000137,18,0.00063755,N,Y,Middel,135919.96875,455788.625,0,Definitief,22395,,,250,531_2661L_34.8,,,2017/01/11 14:14:23+00,89b1d473-28f9-4af7-a339-b39d8e1fd966
1522,531-2016-38-1383,2660,Lichtsein,2017/01/11 14:23:14+00,0,800,531_c,34.995,20,531_c,34.992092,s209-s20,0.00289053,N,N,Middel,135902.375,455787.96875,0,Definitief,22397,,,250,531_2647V_34.6,,,2017/01/11 14:21:26+00,94886dc3-81fd-4e8c-9180-9352dc3e5a80
1523,531-2016-37-1413,,Bord,2017/01/11 14:52:54+00,0,0,531_c,33.018,ue5,531_c,33.018573,UE5,0.00743948,Y,N,Middel,134610.95313,457231.34375,0,Definitief,22398,,,250,531_2327R_33.9,,,2017/01/11 14:23:25+00,247b7aee-7ccc-415f-a8c3-8bfea7ddceaf
1524,531-2016-37-1414,,Bord,2017/01/11 15:15:48+00,0,0,531_c,33.02,ue5,531_c,33.020656,UE5,0.00113107,Y,N,Middel,134612.46875,457229.90625,0,Definitief,22399,,,250,531_2327R_33.9,,,2017/01/11 15:14:06+00,247b7aee-7ccc-415f-a8c3-8bfea7ddceaf
1525,531-2016-37-1415,,Bord,2017/01/11 15:17:30+00,0,0,531_c,33.24,as5,531_c,33.241145,AS5,0.0039434,Y,N,Middel,134784,457089.8125,0,Definitief,22400,,,250,531_2323R_33.8,,,2017/01/11 15:16:01+00,f8b108b7-f9e3-4f6f-84bc-02e444aa1152
1526,531-2016-37-1416,,Bord,2017/01/11 15:19:33+00,0,0,531_c,33.236,ae6,531_c,33.241069,AE6,0.01275181,Y,N,Middel,134786.96875,457093,0,Definitief,22401,,,250,531_2677L_34.7,,,2017/01/11 15:18:05+00,24f29f01-aef4-4541-bcce-8d56a88e2f4d
1527,531-2016-37-1419,,Bord,2017/01/12 08:07:39+00,0,0,531_c,33.395,1253a/1251-3861,531_c,33.396806,sAS5-w2323R,0.00027285,Y,N,Middel,134893.73438,456979.90625,0,Definitief,22402,,,250,531_2323R_33.8,,,2017/01/12 08:05:48+00,f8b108b7-f9e3-4f6f-84bc-02e444aa1152
1528,531-2016-37-1420,,Bord,2017/01/12 08:09:45+00,0,0,531_c,33.389,ae6,531_c,33.39631,AE6,0.01300727,Y,N,Middel,134896.42188,456983.3125,0,Definitief,22403,,,250,531_2677L_34.7,,,2017/01/12 08:07:53+00,24f29f01-aef4-4541-bcce-8d56a88e2f4d
1529,531-2016-37-1421,,Bord,2017/01/12 08:12:21+00,0,0,531_c,33.413,1191b-3907,531_c,33.414602,US5,0.00263182,Y,N,Middel,134899.03125,456960.125,0,Definitief,22404,,,250,531_2321V_33.6,,,2017/01/12 08:09:59+00,c454da6f-47a1-4a26-92c6-b698a821ebcc
1530,531-2016-37-1422,,Bord,2017/01/12 08:13:46+00,0,0,531_c,33.415,ue5,531_c,33.414842,UE5,0.00945494,Y,N,Middel,134896.15625,456957,0,Definitief,22405,,,250,531_2327R_33.9,,,2017/01/12 08:12:31+00,247b7aee-7ccc-415f-a8c3-8bfea7ddceaf
1531,531-2016-36-1364,,Perronobstakel,2017/01/12 09:14:31+00,0,0,531_c,35.221,19,531_c,35.2163,19,0.03607498,Y,N,Middel,136011.73438,455589.21875,0,Definitief,22406,,,250,531_2661R_34.8,,,2017/01/12 09:06:42+00,466f0f5c-cf6f-4622-bdf7-18f3fe8b0b33
1532,531-2016-36-1367,,Perronobstakel,2017/01/12 09:17:03+00,0,0,531_c,35.22,18,531_c,35.217838,18,0.002621,Y,N,Middel,136027.78125,455597.46875,0,Definitief,22407,,,250,531_2661L_34.8,,,2017/01/12 09:14:42+00,89b1d473-28f9-4af7-a339-b39d8e1fd966
1533,531-2016-37-1401,,Bord,2017/01/12 09:40:06+00,0,180,531_c,34.6,1249a,531_c,34.600193,2645,0.60107627,N,N,Middel,135746.40625,456151.59375,0,Definitief,22408,,,250,531_2645L_34.6,,,2017/01/12 09:37:25+00,0c27f279-6501-49b3-8805-3852549dd52a
1534,531-2016-37-1402,,Bord,2017/01/12 09:42:11+00,0,180,531_c,34.6,1241a,531_c,34.600135,2641,0.25088475,N,N,Middel,135748.5625,456152.90625,0,Definitief,22409,,,250,531_2641R_34.6,,,2017/01/12 09:40:17+00,f88ff86f-eda3-4e95-b0c4-7ceddb7300a1
1535,531-2016-37-1403,,Bord,2017/01/12 09:43:46+00,0,180,531_c,34.602,1241a,531_c,34.602052,2641,0.15341641,N,N,Middel,135750.60938,456151.875,0,Definitief,22410,,,250,531_2641L_34.6,,,2017/01/12 09:42:29+00,0fc1f1dd-8a22-4617-94d3-f1c5a4d06c85
1536,531-2016-37-1404,,Bord,2017/01/12 09:45:22+00,0,180,531_c,34.601,2619,531_c,34.601762,2619,0.14796097,N,N,Middel,135754.14063,456154.25,0,Definitief,22411,,,250,531_2619R_34.6,,,2017/01/12 09:43:58+00,7ca4b9b1-2286-4227-bf66-6557e66ee44b
1537,531-2016-37-1406,,Bord,2017/01/12 10:07:38+00,0,400,531_c,34.409,217,531_c,34.409818,w2347V-s217,0.03430235,N,Y,Middel,135638.28125,456303.875,0,Definitief,22412,,,250,531_2347V_34.3,,,2017/01/12 09:51:51+00,4eb5287f-3421-42d4-a6d5-944182da36e2
1538,531-2016-37-1407,,Bord,2017/01/12 10:10:43+00,0,500,531_c,34.353,217,531_c,34.354607,w2347V-s217,0.07912114,N,Y,Middel,135595.28125,456338,0,Definitief,22413,,,250,531_2347V_34.3,,,2017/01/12 10:09:14+00,4eb5287f-3421-42d4-a6d5-944182da36e2
1539,531-2016-36-1344,,Bord,2017/01/12 11:00:09+00,0,0,531_c,35.672,238,531_c,35.671788,238,0.27349186,Y,N,Middel,136236.92188,455197.125,0,Definitief,22415,,,250,531_2723V_35.5,,,2017/01/12 10:57:43+00,f72590eb-a925-4253-8030-8aa7f137632a
1540,531-2016-36-1350,,Bord,2017/01/12 12:53:08+00,0,0,531_c,35.484,237,531_c,35.483455,w2721L-s237,0.00985685,Y,N,Middel,136148.29688,455362.40625,0,Definitief,22416,,,250,531_2721L_35.4,,,2017/01/12 12:46:50+00,6010c732-5a84-42e5-ab51-bb7d77809c08
1541,531-2016-36-1335,2784,Lichtsein,2017/01/16 09:28:43+00,0,1600,531_c,35.942,343,531_c,35.942356,243,0.00467086,N,Y,Middel,136384.14063,454969.75,0,Definitief,22421,,,250,531_2777V_35.9,,,2017/01/16 09:22:57+00,bc008518-532b-4d99-9e71-73e1b4b80ca8
1542,531-2016-36-1342,,Bord,2017/01/16 09:33:07+00,0,0,531_c,35.727,238,531_c,35.726874,238,0.0155092,Y,N,Middel,136263.98438,455149.90625,0,Definitief,22423,,,250,531_2723V_35.5,,,2017/01/16 09:31:20+00,f72590eb-a925-4253-8030-8aa7f137632a
1543,531-2016-36-1318,,Bord,2017/01/16 09:36:39+00,0,0,531_c,36.638,187,531_c,35.638074,2773,0.02608341,Y,N,Middel,136230.09375,455231.96875,0,Definitief,22424,,,250,531_2661R_34.8,,,2017/01/16 09:35:15+00,466f0f5c-cf6f-4622-bdf7-18f3fe8b0b33
1544,531-2016-36-1322,,Bord,2017/01/16 09:47:25+00,0,0,531_c,35.737,sa,531_c,35.737172,w2773V-w2775V,0.0626527,Y,N,Middel,136278.625,455146.28125,0,Definitief,22425,,,250,531_2773V_35.7,,,2017/01/16 09:36:49+00,f9ccd743-2b2f-417a-8bb3-65892ac43d80
1545,531-2016-36-1323,,Bord,2017/01/16 09:49:06+00,0,0,531_c,35.737,237,531_c,35.737216,237,0.00388249,Y,N,Middel,136274.78125,455144.09375,0,Definitief,22426,,,250,531_2721L_35.4,,,2017/01/16 09:47:36+00,6010c732-5a84-42e5-ab51-bb7d77809c08
1546,531-2016-35-1315,,Bord,2017/01/16 10:52:09+00,0,0,531_c,35.461,19,531_c,35.459071,s19-w2773L,0.00506915,Y,N,Middel,136138.85938,455385.34375,0,Definitief,22428,,,250,531_2661R_34.8,,,2017/01/16 10:50:54+00,466f0f5c-cf6f-4622-bdf7-18f3fe8b0b33
1547,531-2016-35-1316,,Bord,2017/01/16 10:53:36+00,0,0,531_c,35.46,237,531_c,35.459356,w2721L-s237,0.00464927,Y,N,Middel,136135.3125,455382.96875,0,Definitief,22429,,,250,531_2721L_35.4,,,2017/01/16 10:52:17+00,6010c732-5a84-42e5-ab51-bb7d77809c08
1548,531-2016-35-1244,,Bord,2017/01/16 13:12:11+00,0,0,531_c,36.107,sa,531_c,36.123494,SA,0.02526448,Y,N,Middel,136478.51563,454830.34375,0,Definitief,22432,,,250,531_2775R_35.7,,,2017/01/16 13:09:55+00,e351c951-787e-4941-bc30-2ef1b2024494
1549,531-2016-35-1245,,Bord,2017/01/16 13:13:58+00,0,0,531_c,36.107,343,531_c,36.122992,243,0.14648854,Y,N,Middel,136482,454833,0,Definitief,22433,,,250,531_2777V_35.9,,,2017/01/16 13:12:43+00,bc008518-532b-4d99-9e71-73e1b4b80ca8
1550,531-2016-35-1246,,Bord,2017/01/16 13:38:41+00,0,4700,531_c,36.189,sa,531_c,36.193766,SA,0.00192838,N,Y,Middel,136528.9375,454763.875,0,Definitief,22434,,,250,531_2775R_35.7,,,2017/01/16 13:37:18+00,e351c951-787e-4941-bc30-2ef1b2024494
1551,531-2016-35-1247,,Bord,2017/01/16 13:40:14+00,0,4300,531_c,36.19,343,531_c,36.193587,243,0.81000089,N,N,Middel,136532,454766,0,Definitief,22435,,,250,531_2777V_35.9,,,2017/01/16 13:38:52+00,bc008518-532b-4d99-9e71-73e1b4b80ca8
1552,531-2016-35-1248,,Bord,2017/01/16 13:41:53+00,0,1200,531_c,36.251,343,531_c,36.250586,243,0.00524199,N,N,Middel,136572.20313,454718.84375,0,Definitief,22436,,,250,531_2777V_35.9,,,2017/01/16 13:40:26+00,bc008518-532b-4d99-9e71-73e1b4b80ca8
1553,531-2016-33-1226,,Bord,2017/01/16 14:36:25+00,0,0,531_c,36.63,sa,531_c,36.6254,SA,0.08563019,Y,N,Middel,136869.46875,454480.53125,0,Definitief,22440,,,250,531_2775R_35.7,,,2017/01/16 14:34:59+00,e351c951-787e-4941-bc30-2ef1b2024494
1554,531-2016-33-1229,,Bord,2017/01/16 14:51:08+00,0,0,531_c,36.647,sa,531_c,36.642865,SA,0.08123661,Y,N,Middel,136884.64063,454471.8125,0,Definitief,22442,,,250,531_2775R_35.7,,,2017/01/16 14:49:57+00,e351c951-787e-4941-bc30-2ef1b2024494
1555,531-2016-33-1231,,Bord,2017/01/16 14:57:04+00,0,0,531_c,36.605,sa,531_c,36.60078,SA,0.08211867,Y,N,Middel,136848.07813,454492.8125,0,Definitief,22444,,,250,531_2775R_35.7,,,2017/01/16 14:53:06+00,e351c951-787e-4941-bc30-2ef1b2024494
1556,531-2016-32-1080,,Overig,2017/01/17 10:34:03+00,0,3900,531_c,34.828,1,531_c,34.83087,1,0.15189062,N,N,Middel,135935.85938,455998.96875,0,Definitief,22449,,,250,531_2583T_34.6,,,2017/01/17 10:32:05+00,7d866d24-12de-4c9a-9e86-36775b123734
1557,531-2016-32-1088,,Perronoverkapping,2017/01/17 10:35:42+00,0,0,531_c,34.956,2,531_c,34.955328,2,0.08475325,Y,N,Middel,135994.48438,455883.375,0,Definitief,22450,,,250,531_2593V_34.7,,,2017/01/17 10:34:20+00,a928f65e-4a03-40b6-9645-88cb19105af7
1558,531-2016-32-1108,,Bord,2017/01/17 10:50:14+00,0,4400,531_c,33.29,as5,531_c,33.291996,AS5,0.00502184,N,N,Middel,134820.21875,457054.21875,0,Definitief,22452,,,250,531_2323R_33.8,,,2017/01/17 10:48:04+00,f8b108b7-f9e3-4f6f-84bc-02e444aa1152
1559,531-2016-33-1172,,Bord,2017/01/17 10:52:30+00,0,0,531_c,36.19,se,531_c,36.194119,SE,0.0095808,Y,N,Middel,136525.54688,454761.3125,0,Definitief,22453,,,250,117_1845L_6.4,,,2017/01/17 10:50:27+00,f86f320d-d000-43d2-ae80-69ae89a19531
1560,531-2016-33-1211,,Bord,2017/01/18 09:12:52+00,0,0,531_c,36.777,sa,531_c,36.774785,SA,0.08764705,Y,N,Middel,136999,454406.125,0,Definitief,22462,,,250,531_2775R_35.7,,,2017/01/18 09:11:32+00,e351c951-787e-4941-bc30-2ef1b2024494
1561,531-2016-33-1212,,Bord,2017/01/18 09:15:05+00,0,0,531_c,36.776,243,531_c,36.773874,243,0.12042039,Y,N,Middel,137001.20313,454411.8125,0,Definitief,22463,,,250,531_2777V_35.9,,,2017/01/18 09:13:43+00,bc008518-532b-4d99-9e71-73e1b4b80ca8
1562,127-2016-41-0193,,Bord,2017/01/19 10:15:55+00,0,0,127_a,62.174,vl2,127_a,62.174718,w661AR-sVL2,0.00646629,Y,N,Middel,38070.65234,391842.375,0,Definitief,22473,,,250,127_445AV_67.7,,,2017/01/19 10:12:28+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1563,127-2016-41-0182,,Bord,2017/01/19 14:34:31+00,0,0,127_a,64.317,vl2,127_a,64.316759,VL2,0.00730195,Y,N,Middel,35932.60156,391708.53125,0,Definitief,22476,,,250,127_445AV_67.7,,,2017/01/19 14:33:10+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1564,127-2016-41-0183,,Bord,2017/01/19 14:36:19+00,0,0,127_a,64.317,rc1,127_a,64.316695,RC1,0.00731487,Y,N,Middel,35933.10938,391704.90625,0,Definitief,22477,,,250,127_443AV_67.7,,,2017/01/19 14:34:44+00,431b8853-a554-41b0-b600-b2d793726777
1565,127-2016-41-0149,,Kunstwerk,2017/01/19 14:40:34+00,0,0,127_a,65.901,vl2,127_a,65.900887,VL2,0.01428793,Y,N,Middel,34355.09375,391521.34375,0,Definitief,22478,,,250,127_445AV_67.7,,,2017/01/19 14:37:08+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1566,127-2016-41-0148,,Bord,2017/01/23 09:09:09+00,0,0,127_a,65.947,rc1,127_a,65.94705,RC1,0.00822134,Y,N,Middel,34309.36719,391511.75,0,Definitief,22479,,,250,127_443AV_67.7,,,2017/01/23 09:03:57+00,431b8853-a554-41b0-b600-b2d793726777
1567,127-2016-41-0154,,Kunstwerk,2017/01/23 09:26:35+00,0,0,127_a,65.837,rc1,127_a,65.836188,RC1,0.00900429,Y,N,Middel,34419.77734,391524.9375,0,Definitief,22480,,,250,127_443AV_67.7,,,2017/01/23 09:24:33+00,431b8853-a554-41b0-b600-b2d793726777
1568,127-2016-41-0156,,Kunstwerk,2017/01/23 09:52:57+00,0,0,127_a,65.836,rc1,127_a,65.835025,RC1,0.00382675,Y,N,Middel,34420.93359,391525.0625,0,Definitief,22482,,,250,127_443AV_67.7,,,2017/01/23 09:51:35+00,431b8853-a554-41b0-b600-b2d793726777
1569,127-2016-41-0158,,Kunstwerk,2017/01/23 09:58:09+00,0,0,127_a,65.836,vl2,127_a,65.836196,VL2,0.00301448,Y,N,Middel,34419.28906,391528.96875,0,Definitief,22484,,,250,127_445AV_67.7,,,2017/01/23 09:55:59+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1570,127-2016-41-0159,,Kunstwerk,2017/01/23 09:59:39+00,0,0,127_a,65.834,vl2,127_a,65.835025,VL2,0.01550921,Y,N,Middel,34420.44922,391529.125,0,Definitief,22485,,,250,127_445AV_67.7,,,2017/01/23 09:58:20+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1571,127-2016-41-0160,,Bord,2017/01/23 10:01:36+00,0,0,127_a,65.833,vl2,127_a,65.833814,VL2,0.00205926,Y,N,Middel,34421.65234,391529.25,0,Definitief,22486,,,250,127_445AV_67.7,,,2017/01/23 10:00:05+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1572,127-2016-41-0162,,Bord,2017/01/23 10:26:02+00,0,0,127_a,65.736,rc1,127_a,65.735071,RC1,0.00781902,Y,N,Middel,34520.0625,391536.875,0,Definitief,22487,,,250,127_443AV_67.7,,,2017/01/23 10:23:17+00,431b8853-a554-41b0-b600-b2d793726777
1573,127-2016-41-0163,,Bord,2017/01/23 10:27:57+00,0,0,127_a,65.735,vl2,127_a,65.734592,VL2,0.01175599,Y,N,Middel,34520.09375,391540.78125,0,Definitief,22489,,,250,127_445AV_67.7,,,2017/01/23 10:26:33+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1574,127-2016-41-0165,,Bord,2017/01/23 11:02:23+00,0,0,127_a,65.584,rc1,127_a,65.584148,RC1,0.00206931,Y,N,Middel,34671.23828,391554.8125,0,Definitief,22490,,,250,127_443AV_67.7,,,2017/01/23 10:28:19+00,431b8853-a554-41b0-b600-b2d793726777
1575,127-2016-41-0170,,Bord,2017/01/23 12:28:44+00,0,0,127_a,64.758,vl2,127_a,64.758995,VL2,0.01364685,Y,N,Middel,35492.29297,391656.15625,0,Definitief,22492,,,250,127_445AV_67.7,,,2017/01/23 12:27:00+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1576,127-2016-41-0171,,Bord,2017/01/23 12:32:02+00,0,0,127_a,64.759,rc1,127_a,64.758905,RC1,0.01324255,Y,N,Middel,35492.84375,391652.4375,0,Definitief,22493,,,250,127_443AV_67.7,,,2017/01/23 12:29:06+00,431b8853-a554-41b0-b600-b2d793726777
1577,127-2016-41-0172,,Bord,2017/01/23 12:34:47+00,0,0,127_a,64.679,vl2,127_a,64.679133,VL2,0.01411191,Y,N,Middel,35571.78516,391665.6875,0,Definitief,22494,,,250,127_445AV_67.7,,,2017/01/23 12:32:25+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1578,127-2016-41-0173,,Bord,2017/01/23 12:49:00+00,0,0,127_a,64.679,rc1,127_a,64.679015,RC1,0.0072873,Y,N,Middel,35572.35156,391661.90625,0,Definitief,22495,,,250,127_443AV_67.7,,,2017/01/23 12:37:50+00,431b8853-a554-41b0-b600-b2d793726777
1579,127-2016-41-0142,,Bord,2017/01/23 14:40:30+00,0,0,127_a,66.068,vl2,127_a,66.066814,VL2,0.00941269,Y,N,Middel,34189.62109,391501.1875,0,Definitief,22497,,,250,127_445AV_67.7,,,2017/01/23 14:22:14+00,fa050b56-b590-42aa-bd34-7ef95a0e51eb
1580,127-2016-41-0125,,Kunstwerk,2017/01/24 08:41:00+00,0,0,127_a,67.363,rc1,127_a,67.361793,sRC1-w443AV,0.0088118,Y,N,Middel,32899.92578,391344.28125,0,Definitief,22498,,,250,127_443AV_67.7,,,2017/01/24 07:59:49+00,431b8853-a554-41b0-b600-b2d793726777
1581,127-2016-41-0127,,Kunstwerk,2017/01/24 08:54:40+00,0,0,127_a,67.374,rc1,127_a,67.372789,sRC1-w443AV,0.00110496,Y,N,Middel,32888.9375,391343,0,Definitief,22499,,,250,127_443AV_67.7,,,2017/01/24 08:41:25+00,431b8853-a554-41b0-b600-b2d793726777
