gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
353;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,3987;-5,16524;8,37531;3,26177;27,54392;,28907
355;1998;positief; ; ; ; ; ; ; ; ; ; ;3,97058;-2,05872;-14,89088;5,02867;-25,84268;-12,24292
355;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,81558;8,93553;-14,7272;6,07871;7,48502;-9,89703
355;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,98941;4,19854;-13,20482;-7,41377;8,75986;-7,83936
355;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,11125;6,0931;-21,6427;1,94978;11,19994;-3,6005
355;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,6582;8,2174;-23,40823;2,25557;10,25594;-4,83667
356;1998;positief; ; ; ; ; ; ; ; ; ; ;8,07218;-18,25324;-4,16031;-6,72974;-7,76513;-23,09224
356;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,57524;-11,1769;-4,7485;-11,72206;16,05412;-19,79678
356;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,24015;-10,96386;-1,24952;-18,47401;-21,72271;-19,85731
356;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,01745;-7,17711;8,83295;-5,59841;-21,34205;-16,6518
356;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;7,91177;-5,15105;8,15578;-1,87796;-9,20214;-16,18917
358;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;20,91962;-9,39562;29,17154;22,88605;-16,08383;2,63459
358;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,75337;7,57606;29,52639;20,44991;-19,39079;2,69488
358;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,28092;6,17019;30,71595;10,81441;-20,24917;5,08609
358;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,0055;8,347;36,51126;12,47611;-20,91822;7,63409
358;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,21699;5,63744;39,63607;8,72835;-21,06211;9,14745
361;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,47191;-9,30758;10,17447;-16,69616;14,39394;-22,99517
361;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;3,19976;-2,79385;9,66818;-31,93996;23,01503;-18,75535
361;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-3,63191;-6,62666;11,83515;-36,04021;13,86232;-17,01532
361;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;6,91023;-6,32121;16,58389;-25,31892;15,6928;-12,62596
361;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;5,36426;-3,07863;33,31468;-21,13734;13,66476;-12,15861
362;1998;positief; ; ; ; ; ; ; ; ; ; ;14,42439;-5,59835;19,26261;23,87507;20,04264;-21,23525
362;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,55257;13,16274;18,98158;16,14028;21,03566;-19,81845
362;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,66437;10,0896;20,8727;12,29818;11,37553;-18,85449
362;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,9563;10,91164;20,55595;17,56629;14,2716;-17,78459
362;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,19364;10,61455;27,23907;15,28354;13,46462;-16,83717
363;1998;matig; ; ; ; ; ; ; ; ; ; ;-44,79405;-18,68193;24,99473;-41,31011;32,62199;-42,62968
363;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-33,79919;-8,38269;27,19411;-46,85229;32,81496;-41,81107
363;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-34,50387;-9,71274;32,08467;-43,78842;32,14798;-40,88392
363;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-27,58768;-9,24234;33,16354;-42,59562;31,49869;-37,45902
363;2010;matig positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-28,38584;-8,06057;34,77802;-42,46828;25,97527;-36,9281
364;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;5,65394;18,34823;26,723;30,21409;-32,76456;22,17488
364;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,10609;12,2798;25,00302;19,48066;-38,75312;26,45091
364;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,44846;13,20534;26,29965;20,58235;-30,5722;24,89464
364;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,65654;17,56578;35,49912;26,01257;-31,8593;27,36627
364;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,831;12,83706;41,16878;24,57808;-30,53063;27,76812
365;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,92129;-7,54912;38,63222;43,85154;-10,05457;25,64006
365;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,57985;10,12954;39,5992;43,35158;-22,32634;27,83524
365;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,06544;12,62301;39,77155;32,91354;-28,83861;24,54961
365;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,87301;15,98557;41,53943;34,35267;-29,3005;26,1504
365;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,21005;14,03206;45,33385;34,73593;-32,83901;27,04193
366;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,84525;4,20128;-9,30335;37,48541;23,20575;14,31039
366;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,39757;10,15058;-10,12892;36,1899;-29,49367;16,24237
366;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,27336;6,48506;-8,95502;29,54639;-31,14663;21,00391
366;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,15249;10,33809;-5,09558;24,892;-31,92459;21,96868
366;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,00136;9,38681;-1,84717;23,9828;-32,52702;21,79153
370;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;22,15181;-9,89816;5,09381;42,14515;14,31796;29,32759
370;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,07592;17,46796;5,48649;41,99596;2,8583;30,00138
370;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,31445;14,21238;6,13756;38,85301;-16,68756;27,9392
370;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,52079;15,3544;-2,93768;36,08613;-17,93394;29,87707
370;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,289;15,09028;17,32165;36,2141;-17,98027;29,96981
373;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,32443;1,42799;-6,56713;24,58339;-1,57811;18,31747
373;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,8618;20,53102;-6,87983;27,1916;-20,76632;20,15267
373;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,91268;20,17903;-,834;26,42142;-22,56917;21,45936
373;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,56939;21,07369;-11,05923;35,97812;-22,69621;22,37832
373;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,45055;24,33378;13,62291;32,05079;-22,29035;22,53761
375;1998;positief; ; ; ; ; ; ; ; ; ; ;-,58154;-9,76797;12,84651;6,987;-12,11794;-28,63993
375;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,43083;4,71055;12,15313;-2,13105;23,48576;-26,89208
375;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,89396;1,17096;11,818;-6,44719;23,72973;-23,96097
375;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,53412;,04546;12,0685;3,52628;20,62683;-15,57769
375;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,32346;3,76484;16,14876;3,48551;20,48287;-16,99214
376;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;28,62095;-7,17213;-10,56402;37,77525;4,38459;14,22332
376;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;28,49709;6,91204;-6,59195;32,65999;,48755;15,9537
376;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;24,77437;15,43012;-2,46881;27,56692;-3,97331;20,10555
376;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;29,79585;19,15873;-18,80678;33,95212;-4,42797;21,32124
376;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;29,42435;23,11165;-10,80686;32,67223;-4,96634;21,13588
377;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;31,89646;15,27993;8,21802;36,4144;17,95919;23,30299
377;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;31,80408;25,12914;7,21389;30,4962;5,61773;26,42648
377;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;32,01014;13,94984;9,37571;28,97329;-4,05556;29,13779
377;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;34,15026;15,18218;5,25843;37,60618;-4,22025;29,03172
377;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;33,60302;16,47485;13,76599;38,98293;-5,38075;28,72933
381;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,3311;2,84853;-12,72311;15,80266;3,95784;8,75605
381;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,13475;17,59278;-13,13758;13,883;30,96781;9,13735
381;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,23128;10,20886;-11,18656;12,84705;27,33762;12,35744
381;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,54298;11,76699;-14,37451;13,5779;27,37664;13,15828
381;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,75668;13,20294;-11,79623;11,00432;27,52113;13,221
383;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;25,06844;8,23618;11,49926;33,84705;-13,15504;15,21542
383;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;27,70717;11,67679;11,18353;19,96576;-11,4214;15,32809
383;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;25,98876;8,88318;12,71679;18,65143;-12,7305;14,7461
383;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;28,83931;11,26076;16,8327;31,35083;-12,77076;15,07706
383;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;29,62657;12,77428;23,03449;28,78592;-11,51162;15,79667
384;1998;positief; ; ; ; ; ; ; ; ; ; ;-14,13142;-14,86891;17,19465;8,4206;2,63211;-20,35496
384;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-2,50263;-4,35812;17,74304;-7,86984;2,90697;-21,11951
384;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-8,19134;-5,09721;20,59613;-3,65287;-3,17547;-20,63783
384;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-2,56913;-1,26713;27,67141;-3,60746;-6,60986;-20,16659
384;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-6,38118;-4,03066;32,04602;-10,92488;-4,48365;-23,08063
385;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,56264;-10,54911;29,43165;14,1385;-14,10126;5,13223
385;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,49392;-4,72817;31,55691;20,62843;-9,67663;7,96588
385;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,69035;-1,17732;33,41895;12,94789;22,11164;7,83618
385;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,76101;,65997;37,53916;22,01027;20,41725;9,6383
385;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,44396;5,51901;40,95372;23,53059;20,2336;9,98387
388;1998;positief; ; ; ; ; ; ; ; ; ; ;-7,82422;5,22093;25,42373;-10,51852;4,11223;-11,66939
388;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,01032;-1,48612;25,18118;-8,63801;-25,75724;-5,41301
388;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,66667;-5,68508;25,44314;-10,89323;30,84587;-4,664
388;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,00172;-2,37226;32,14634;-7,75939;26,94101;-,59407
388;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,93251;-,6726;29,65146;-11,90512;27,22082;1,50175
392;1998;positief; ; ; ; ; ; ; ; ; ; ;-3,19484;-12,29964;15,97816;,49813;27,71546;-18,5536
392;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,7688;,88524;15,57807;-12,39444;29,40141;-16,50133
392;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,93544;-2,48864;20,24947;-16,02082;24,32591;-14,71011
392;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,17638;-1,60671;20,95655;-10,63532;29,19866;-12,68686
392;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,58831;,33847;24,42851;-11,11856;29,61607;-12,82534
393;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;20,30433;13,4276;25,77935;45,73242;-6,61171;9,04125
393;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,1909;13,76838;24,06033;36,17079;5,47658;8,57962
393;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,95371;5,96216;24,54368;24,03762;2,77533;4,41044
393;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,49288;4,0471;17,94584;21,84346;11,33285;7,57848
393;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,50081;4,06801;33,43458;22,37958;10,71469;7,82693
394;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,25045;,43979;19,7464;17,37178;15,21347;-1,2603
394;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,31755;-4,72683;18,57055;6,42868;-1,32741;1,75865
394;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,3462;-3,18426;21,30899;-3,17266;-5,00373;2,38837
394;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,77087;-1,24149;31,06815;10,15862;-7,94175;5,77082
394;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,3003;-,02084;29,72341;10,42305;-8,28692;7,02633
395;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,16381;-2,26487;-1,53915;38,00156;-22,48024;28,87332
395;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,22751;6,61667;-,5634;39,88172;-17,52256;30,58994
395;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,85698;12,56918;-,83803;41,67401;-16,1431;28,77426
395;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,24946;9,53983;4,30261;43,88193;-18,43539;29,66492
395;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,98062;8,1436;-1,54591;40,28759;-25,28293;30,19748
396;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;5,96166;-8,25139;9,37547;17,67757;21,87792;-17,56411
396;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,60636;4,62115;9,6059;16,50005;28,9958;-16,63181
396;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,30486;-1,51724;7,5865;3,59404;24,73613;-16,77793
396;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,0266;2,22804;17,99618;19,70093;24,73004;-12,93701
396;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,94853;2,69584;16,79483;21,02528;22,17272;-8,03268
397;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;27,12013;10,70758;21,64969;32,16176;20,04365;10,10213
397;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;29,31976;19,48367;20,9953;28,22329;31,39798;9,01676
397;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;27,57146;13,9912;22,88677;24,09345;32,16667;11,1506
397;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;31,77365;14,09346;22,26141;29,51271;29,30947;12,62597
397;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;31,34911;18,09471;25,08825;32,17387;28,81779;12,85161
398;1998;positief; ; ; ; ; ; ; ; ; ; ;6,58241;-14,15958;,17269;3,41941;-14,61266;-1,22925
398;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,50509;-4,16707;2,90041;-11,37785;-20,25974;4,11158
398;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,79894;-3,06249;3,76844;-19,20839;-21,38009;3,55323
398;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,55595;-3,4018;18,41738;-14,59653;-20,53405;6,98167
398;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,52514;-1,30621;32,30997;-5,58904;-20,94318;7,72414
399;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;25,53546;-12,4236;-15,48694;35,27585;7,59198;22,43174
399;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;28,87696;16,03484;-15,34909;35,60938;-14,17949;22,25128
399;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;25,37864;17,22702;-13,51473;34,46522;-15,0774;20,10666
399;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;29,61103;18,69223;-12,62176;36,18487;-15,3453;19,9833
399;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;30,07641;18,85166;19,20722;34,57298;-15,11086;19,35124
400;1998;positief; ; ; ; ; ; ; ; ; ; ;-9,08239;-8,55025;,63598;-10,49083;,97854;-25,78853
400;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,85159;2,15995;-,13708;-23,77906;6,04771;-22,61864
400;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;1,30312;-1,0583;3,23496;-27,26714;2,90912;-20,94122
400;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;8,28569;-,89657;,17614;-18,46694;2,86997;-18,07776
400;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,70787;,34685;8,66629;-18,23341;3,12191;-17,32227
402;1998;positief; ; ; ; ; ; ; ; ; ; ;8,06861;-4,90383;-5,70888;-1,46838;24,19668;-10,11581
402;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,96675;6,80055;-5,51932;,21811;29,4404;-8,12256
402;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,37449;3,90305;-3,06521;,19246;28,90472;-8,36802
402;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,70849;4,75633;-5,26084;5,061;27,313;-7,70017
402;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,48297;5,54216;4,98519;1,66166;26,50545;-6,71706
405;1998;positief; ; ; ; ; ; ; ; ; ; ;-8,79354;-6,46353;,30115;-11,78024;-15,07808;-11,31857
405;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;3,5062;-1,3214;,52757;-12,16986;10,59396;-11,5315
405;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-1,39466;-6,19772;2,33481;-35,08849;9,69535;-10,96453
405;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,94455;-1,77758;12,9557;-24,78987;7,7389;-7,84094
405;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,71827;,06295;32,93452;-24,62202;1,121;-6,40966
406;1998;positief; ; ; ; ; ; ; ; ; ; ;13,30364;-2,00184;1,60068;4,43192;-10,37419;-15,47999
406;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,42277;-1,55751;,51133;3,886;-7,73;-13,91935
406;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,98212;-,13326;4,49756;5,04368;17,66624;-12,4844
406;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,35737;-,00513;9,74395;6,4331;17,61469;-9,40715
406;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,18916;2,50331;7,67032;6,1859;17,7541;-8,64078
412;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;11,16052;-,3585;1,57983;44,30743;-24,00443;33,02356
412;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,64388;10,12972;1,82317;44,05321;-23,06259;35,12096
412;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,20044;5,37355;6,62211;44,26933;-28,09295;34,81627
412;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,27938;17,55732;-,9353;44,78926;-31,15717;35,7856
412;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,75302;16,23271;7,19913;42,12398;-29,99297;34,17669
415;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;23,66808;7,34376;40,3004;21,2427;2,01072;-1,33816
415;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,53901;13,05822;40,17031;9,04697;-2,08056;-2,17337
415;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,87777;8,63857;41,0146;9,28903;-8,22888;-1,07197
415;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,9249;7,46399;33,79931;9,92964;-5,30425;,06572
415;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,10266;6,96807;41,84607;4,95786;-5,01453;1,18116
416;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,49771;-4,91569;18,22734;35,98402;-17,12694;26,04203
416;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,03499;4,79816;17,30886;33,43758;-18,67901;25,95205
416;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,0977;-5,17586;20,08271;23,04435;-19,02039;26,36667
416;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,11663;-1,77313;27,75282;26,19115;-19,43575;27,50363
416;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,12329;-2,47454;37,29576;25,31741;-22,9569;27,14454
417;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;30,38897;12,31345;-12,92324;40,39087;18,90707;30,35222
417;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;30,19129;29,53871;-13,91323;37,7041;30,73837;31,78082
417;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;29,17623;30,01769;-12,30325;35,45257;29,95071;33,04199
