gemcode;gm_naam;wijk;wk_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
106;Assen;99;Buitengebied;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,53169;22,54109;-41,60268;14,00271;-12,71263;46,21636
106;Assen;99;Buitengebied;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,65558;26,69616;-41,42328;12,85899;-27,6389;44,89634
106;Assen;99;Buitengebied;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;14,67843;30,23068;-40,25549;20,72022;-26,79001;44,66752
106;Assen;99;Buitengebied;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,23917;34,52188;-42,84842;20,20307;-27,82317;44,70408
106;Assen;99;Buitengebied;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,53605;34,54625;-31,33043;17,47133;-27,93252;44,7316
106;Assen;99;Buitengebied;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,92257;28,08192;-33,1978;16,82601;-27,83822;44,89658
109;Coevorden;10;Coevorden;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,45571;-11,73689;-5,05019;19,6599;-19,28011;-4,59454
109;Coevorden;10;Coevorden;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,34306;6,39962;-6,76733;24,71984;24,48387;2,78472
109;Coevorden;10;Coevorden;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-7,71373;3,47015;-4,85107;22,21416;23,72707;7,57533
109;Coevorden;10;Coevorden;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;5,71398;5,8064;-5,60128;18,00476;23,09631;11,17373
109;Coevorden;10;Coevorden;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;3,13112;8,01691;-8,19887;17,89989;23,20852;12,36611
109;Coevorden;10;Coevorden;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;10,04928;6,50662;-5,65962;21,6607;22,74237;13,35005
109;Coevorden;11;Steenwijksmoer;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,29717;17,41817;-17,1824;21,28327;-26,53105;24,03625
109;Coevorden;11;Steenwijksmoer;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,5966;26,15411;-17,29077;28,56117;-24,2025;34,09811
109;Coevorden;11;Steenwijksmoer;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-1,14981;28,17914;-15,98663;32,08625;-24,35697;31,57283
109;Coevorden;11;Steenwijksmoer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,71467;21,79794;-38,62382;19,40305;-24,54626;32,35164
109;Coevorden;11;Steenwijksmoer;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,20451;12,59507;-12,44732;17,16062;-24,60456;33,26948
109;Coevorden;11;Steenwijksmoer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,78308;12,83598;-17,31116;12,24693;-24,57723;34,34535
109;Coevorden;12;Nieuwe Krim;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,37187;-17,09772;-17,02614;36,39108;-30,46561;16,49858
109;Coevorden;12;Nieuwe Krim;2002;6;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,56912;26,09187;-17,84761;40,13564;-33,31619;35,09296
109;Coevorden;12;Nieuwe Krim;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-16,28878;-1,51364;-15,91958;41,68512;-33,31619;38,9381
109;Coevorden;12;Nieuwe Krim;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-2,92688;7,78617;-32,54016;18,45513;-33,31619;45,23137
109;Coevorden;12;Nieuwe Krim;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-6,7624;34,67444;-7,18072;8,62356;-33,31619;45,25036
109;Coevorden;12;Nieuwe Krim;2012;6; ; ; ; ;4; ; ; ;3; ; ;4; ;4;3;12,22904;40,24648;4,73462;18,98441;-33,31619;45,69547
109;Coevorden;14;Vlieghuis en Padhuis;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,0823;-30,10115;-38,69164;39,20703;3,57003;45,88822
109;Coevorden;14;Vlieghuis en Padhuis;2002;7;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,39586;37,02317;-40,10839;38,20746;-33,31619;48,79849
109;Coevorden;14;Vlieghuis en Padhuis;2006;7; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;31,9841;46,3761;-39,02271;41,11984;-33,31619;48,48747
109;Coevorden;14;Vlieghuis en Padhuis;2008;7; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;31,88109;47,86332;-38,10114;43,94656;-33,31619;48,6973
109;Coevorden;14;Vlieghuis en Padhuis;2010;7; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;19,83704;41,19504;-22,47854;43,84717;-33,31619;48,88833
109;Coevorden;14;Vlieghuis en Padhuis;2012;7; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;29,88667;44,70527;-24,77538;39,27462;-33,31619;47,79324
109;Coevorden;20;Dalen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,72143;1,83151;-16,63641;37,62499;-31,08201;41,85746
109;Coevorden;20;Dalen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,03169;21,45989;-17,14598;37,36891;-17,90084;41,68769
109;Coevorden;20;Dalen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;15,81197;22,89455;-15,52329;32,05538;-18,14312;41,14632
109;Coevorden;20;Dalen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,70018;21,87758;-22,14833;32,32992;-17,31285;42,10582
109;Coevorden;20;Dalen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,2854;22,66297;-21,36202;38,5063;-17,31838;41,64467
109;Coevorden;20;Dalen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,45836;14,65512;-19,97046;39,78895;-17,43667;41,58778
109;Coevorden;30;Oosterhesselen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,52118;16,92944;5,63791;42,6065;2,23343;38,45642
109;Coevorden;30;Oosterhesselen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,59457;17,30639;3,84104;39,76624;-33,82886;38,51472
109;Coevorden;30;Oosterhesselen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,37104;24,72445;6,63202;40,76125;-33,51861;38,82042
109;Coevorden;30;Oosterhesselen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,33493;26,48518;-11,61275;39,42433;-35,2442;39,20575
109;Coevorden;30;Oosterhesselen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,97013;26,49067;6,89787;35,06292;-35,07429;39,29774
109;Coevorden;30;Oosterhesselen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,26667;11,94497;6,4898;33,72448;-34,58638;39,51009
109;Coevorden;40;Sleen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,20227;5,40835;-7,45814;39,84818;29,22518;27,13343
109;Coevorden;40;Sleen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,1829;17,32428;-9,05616;38,64879;-33,48278;32,53388
109;Coevorden;40;Sleen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,93573;15,69505;-6,63989;36,84497;-33,00648;34,61562
109;Coevorden;40;Sleen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;13,39549;17,74614;-17,4669;40,47738;-33,09453;34,88103
109;Coevorden;40;Sleen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;13,71305;19,51815;-8,24207;40,40123;-34,74338;36,90051
109;Coevorden;40;Sleen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,63111;15,09114;-10,70361;39,96403;-34,72095;36,74579
109;Coevorden;50;Zweeloo;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,89349;-4,83264;-6,48564;42,13796;18,17561;37,61718
109;Coevorden;50;Zweeloo;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,50348;14,40437;-9,04625;35,49945;-38,98313;38,4467
109;Coevorden;50;Zweeloo;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,1186;17,94151;-7,81457;35,26022;-38,63415;40,38225
109;Coevorden;50;Zweeloo;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,03354;18,58791;-21,80248;36,30589;-38,68797;40,34394
109;Coevorden;50;Zweeloo;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,16772;18,6087;-4,1769;34,22862;-38,60622;39,67615
109;Coevorden;50;Zweeloo;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,78081;13,878;-10,23799;34,59356;-38,60511;39,33641
114;Emmen;0;Emmen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,371;-1,25977;-14,58431;11,94602;-34,49044;32,68422
114;Emmen;0;Emmen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,51299;4,95602;-17,08754;8,69778;-15,19524;36,1923
114;Emmen;0;Emmen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,62854;-3,54508;-15,61884;2,77645;-19,2931;35,2492
114;Emmen;0;Emmen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,08868;6,56026;-23,04345;6,7092;-19,29336;38,29889
114;Emmen;0;Emmen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,51554;6,02942;-23,18955;,79952;-15,87803;38,3942
114;Emmen;0;Emmen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;14,51543;5,00219;-24,39698;3,5591;-15,44157;39,97684
114;Emmen;1;Nieuw-Weerdinge;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-23,99722;7,99226;-11,65247;26,52403;-39,42106;12,81644
114;Emmen;1;Nieuw-Weerdinge;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,91627;17,93052;-17,24676;21,09529;-24,97159;17,06782
114;Emmen;1;Nieuw-Weerdinge;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-14,5745;10,49877;-17,94081;13,98856;-25,72121;16,56251
114;Emmen;1;Nieuw-Weerdinge;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-,27989;8,22599;-26,76089;32,06239;-26,75025;20,1585
114;Emmen;1;Nieuw-Weerdinge;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-,3153;4,70883;-11,51127;34,67607;-25,53032;20,81376
114;Emmen;1;Nieuw-Weerdinge;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;1,61473;-1,08254;-3,60625;33,97516;-22,51152;21,02615
114;Emmen;2;Roswinkel;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-22,50489;10,42737;-19,5148;20,17682;-30,1617;45,86169
114;Emmen;2;Roswinkel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,4214;9,03401;-18,84532;25,30263;-41,27004;46,35357
114;Emmen;2;Roswinkel;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-24,24271;8,74291;-16,62907;23,22512;-41,23827;47,08501
114;Emmen;2;Roswinkel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-8,90609;19,47844;-14,62371;37,85585;-41,28648;46,75358
114;Emmen;2;Roswinkel;2010;6; ; ; ;4; ; ; ;3; ; ;4; ;3; ; ;-4,67366;20,56139;-,06187;37,9247;-41,29925;47,61023
114;Emmen;2;Roswinkel;2012;6; ; ; ; ;4; ; ; ;3; ; ;4; ;3;3;1,0547;17,87181;-5,90535;36,1233;-40,94013;47,6358
114;Emmen;3;Emmer-Compascuum;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-16,8438;4,69164;-12,35514;21,08842;-4,76361;18,14963
114;Emmen;3;Emmer-Compascuum;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,58415;11,53864;-13,97347;16,97022;-29,33214;22,48428
114;Emmen;3;Emmer-Compascuum;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-13,48664;9,44797;-12,67343;5,8148;-28,7712;25,06266
114;Emmen;3;Emmer-Compascuum;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;,1143;9,16775;-13,86405;2,17711;-29,08822;26,44453
114;Emmen;3;Emmer-Compascuum;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-5,56477;10,70271;-4,92392;-3,32627;-28,96896;27,13045
114;Emmen;3;Emmer-Compascuum;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;5,65042;4,17815;-5,98961;-2,55038;-27,53797;27,59317
114;Emmen;4;Barger-Compascuum;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-28,75805;8,58218;-15,6068;22,15143;42,44793;20,63211
114;Emmen;4;Barger-Compascuum;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,47803;11,19533;-19,547;19,5454;-24,13313;22,27572
114;Emmen;4;Barger-Compascuum;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-14,95632;3,29157;-20,822;25,07362;-24,41428;26,14178
114;Emmen;4;Barger-Compascuum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;2,41954;11,4477;-29,33072;29,71419;-1,43685;24,74365
114;Emmen;4;Barger-Compascuum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-3,54609;2,22537;-11,28083;30,51668;-4,14995;24,84043
114;Emmen;4;Barger-Compascuum;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;1,18518;-8,19563;-8,03721;20,97371;-3,91663;25,38315
114;Emmen;5;Nieuw-Dordrecht;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,99612;-31,9543;-9,89188;17,96972;10,17157;27,6961
114;Emmen;5;Nieuw-Dordrecht;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,27609;3,76013;-5,69233;15,36236;-17,58477;31,80787
114;Emmen;5;Nieuw-Dordrecht;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,89009;13,18865;-6,26064;3,08959;-20,4516;35,94725
114;Emmen;5;Nieuw-Dordrecht;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;4,6453;12,89696;-15,35853;4,32689;-17,99179;35,45199
114;Emmen;5;Nieuw-Dordrecht;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;1,49032;6,84235;-15,84603;-1,63458;-17,93999;35,99332
114;Emmen;5;Nieuw-Dordrecht;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;7,16436;-2,60075;-12,60712;-1,57561;-18,08013;36,15986
114;Emmen;6;Nieuw-Amsterdam;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,15666;-14,79583;-9,33894;23,10346;-32,84222;21,76517
114;Emmen;6;Nieuw-Amsterdam;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,80347;4,52714;-17,35103;24,90317;-21,70728;27,83316
114;Emmen;6;Nieuw-Amsterdam;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-6,2481;-1,811;-14,52841;26,37257;-22,11517;28,28927
114;Emmen;6;Nieuw-Amsterdam;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,89367;-,39168;-16,86524;28,98826;-19,85158;31,13258
114;Emmen;6;Nieuw-Amsterdam;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,55092;,51576;-21,09563;27,93787;-19,53695;32,55406
114;Emmen;6;Nieuw-Amsterdam;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,35593;-5,63274;-22,59839;20,57222;-19,22988;32,97648
114;Emmen;7;Erica;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,11682;1,81035;-1,27373;33,61399;21,84929;25,82324
114;Emmen;7;Erica;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,43562;17,47851;-9,37168;20,80711;-24,88385;32,91429
114;Emmen;7;Erica;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,63943;20,16742;-7,32609;15,13587;-33,5678;34,9927
114;Emmen;7;Erica;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,42787;9,64486;-14,44671;18,70135;-11,95126;35,55416
114;Emmen;7;Erica;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;7,37023;8,05066;-2,5659;13,53637;-16,13206;35,97007
114;Emmen;7;Erica;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,10903;2,91801;-10,81275;15,5526;-15,92477;35,42887
114;Emmen;8;Klazienaveen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,38881;-7,55873;-10,55245;20,20721;-22,71882;-2,75938
114;Emmen;8;Klazienaveen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,0426;-3,28312;-11,80576;13,75322;-30,07544;6,6717
114;Emmen;8;Klazienaveen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-8,30188;4,07334;-10,4368;9,03244;-31,90949;10,17584
114;Emmen;8;Klazienaveen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;4,81614;6,26846;-11,10063;16,81384;21,68248;13,42055
114;Emmen;8;Klazienaveen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;1,06603;9,50116;-9,07503;18,66613;19,57082;13,91037
114;Emmen;8;Klazienaveen;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;9,85321;3,29351;-11,9565;20,28374;19,3079;13,99801
114;Emmen;9;Zwartemeer;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-28,24845;1,57042;4,28052;15,67904;-10,55693;-13,41117
114;Emmen;9;Zwartemeer;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,89411;10,98814;-5,24066;18,36932;-34,2195;-3,55199
114;Emmen;9;Zwartemeer;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-25,34686;-4,45581;-5,36276;22,22811;-33,85427;3,1827
114;Emmen;9;Zwartemeer;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-7,9765;2,59328;-10,35908;24,44019;-12,76057;5,57905
114;Emmen;9;Zwartemeer;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-13,03115;3,63008;-6,47965;20,95105;-13,21158;6,05663
114;Emmen;9;Zwartemeer;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-,92267;1,80522;-3,18228;15,28919;-13,47156;6,66564
114;Emmen;10;Schoonebeek;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,58339;-10,73405;-9,80606;30,3741;-24,14731;21,56549
114;Emmen;10;Schoonebeek;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,17458;4,64951;-9,85637;29,80378;-25,10047;23,64308
114;Emmen;10;Schoonebeek;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-3,05234;5,89925;-7,28628;30,26715;-25,37743;26,4696
114;Emmen;10;Schoonebeek;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;8,07269;9,41105;-18,61743;32,90289;-25,40854;28,43045
114;Emmen;10;Schoonebeek;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,26121;12,33126;-1,68923;29,43676;-24,58159;28,96191
114;Emmen;10;Schoonebeek;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,71983;2,11589;-3,15746;22,1892;-26,03325;28,79758
114;Emmen;11;Emmen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,62901;-,59432;-8,44806;-1,08671;-33,7711;-16,33039
114;Emmen;11;Emmen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,9479;11,57827;-8,2912;-3,76836;4,26737;-12,71565
114;Emmen;11;Emmen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-17,72719;2,82876;-7,71594;-9,2048;-3,85456;-10,10138
114;Emmen;11;Emmen;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-3,92527;4,52809;-17,02718;-8,81714;-4,68776;-6,99672
114;Emmen;11;Emmen;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-9,40139;6,14128;-16,02632;-13,39516;-4,90812;-7,05972
114;Emmen;11;Emmen;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-2,27075;4,90913;-12,13117;-11,40946;-5,82538;-6,19035
114;Emmen;12;Emmen;2002;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,11908;-19,41043;33,67836;19,24737;-18,73613;45,87403
114;Emmen;12;Emmen;2006;6; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;13,27037;-11,16348;32,15309;4,59375;-18,8215;45,17552
114;Emmen;12;Emmen;2008;6; ; ; ; ; ; ;3; ; ;3; ; ; ; ; ;28,93193;-12,78121;34,49481;7,01543;-18,57347;45,84585
114;Emmen;12;Emmen;2010;6; ; ; ; ; ; ; ;3; ; ;3; ;3; ; ;23,14085;-9,15599;39,57815;17,75049;-17,20285;45,80978
114;Emmen;12;Emmen;2012;6; ; ; ; ; ; ; ; ;3; ; ;3; ;3;3;27,00233;-13,40528;10,87173;17,86933;-24,81929;45,70652
114;Emmen;13;Veenoord;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-20,81685;-9,94385;-9,64428;19,51066;20,60825;-6,20649
114;Emmen;13;Veenoord;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,66705;-8,47853;-9,48916;25,49769;-27,03073;-1,01175
114;Emmen;13;Veenoord;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-6,4629;-2,81909;-12,83041;27,10129;-27,82198;4,91249
114;Emmen;13;Veenoord;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;3,52133;-4,9457;-28,80931;27,34546;-27,90984;6,80743
114;Emmen;13;Veenoord;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;2,05523;-1,08237;-18,49752;26,45615;-27,71318;4,2262
114;Emmen;13;Veenoord;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;7,42645;-6,2994;-21,13605;20,71152;-27,94817;3,74158
114;Emmen;21;Nieuw-Schoonebeek;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,42761;19,38866;-6,74377;28,94583;-33,26568;44,7496
114;Emmen;21;Nieuw-Schoonebeek;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,8232;9,13362;-11,94127;28,78239;-29,08772;42,43979
114;Emmen;21;Nieuw-Schoonebeek;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-1,5123;22,589;-10,62694;31,9294;-41,73471;43,37028
114;Emmen;21;Nieuw-Schoonebeek;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;12,1974;14,44356;-29,76683;35,07669;-38,04204;42,29775
114;Emmen;21;Nieuw-Schoonebeek;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;3,57184;17,97727;-3,23093;31,36128;-38,04204;42,56789
114;Emmen;21;Nieuw-Schoonebeek;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,93947;8,67547;-1,09743;22,10203;-38,04204;42,70674
114;Emmen;32;Weiteveen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-22,93267;3,68306;15,6339;25,46816;-22,97385;27,68186
114;Emmen;32;Weiteveen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,61463;14,44849;13,51202;24,63341;-34,87849;31,6096
114;Emmen;32;Weiteveen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-11,36778;10,88505;13,1336;26,86814;-35,34511;32,67009
114;Emmen;32;Weiteveen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;5,51234;4,00784;-12,74709;26,55368;-20,28108;32,56624
114;Emmen;32;Weiteveen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,17993;,65046;,56629;28,40052;-20,88659;32,24484
114;Emmen;32;Weiteveen;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;16,30271;-4,03343;6,30103;28,90313;-21,42863;31,50509
118;Hoogeveen;5;Hoogeveen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,34726;11,78231;-12,07694;16,14577;7,31157;,86779
118;Hoogeveen;5;Hoogeveen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,96409;9,29462;-14,84155;11,25431;8,65748;4,25053
118;Hoogeveen;5;Hoogeveen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-2,77331;-1,47093;-11,9253;-,48621;4,27833;5,97274
118;Hoogeveen;5;Hoogeveen;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;6,80601;,57691;-16,07435;9,10777;3,99745;7,84268
118;Hoogeveen;5;Hoogeveen;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;2,46024;2,38602;5,32099;9,15663;3,41893;8,56772
118;Hoogeveen;5;Hoogeveen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;8,50751;,63183;2,7364;14,46157;4,27834;8,47305
118;Hoogeveen;6;Pesse;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,67776;7,27239;-31,46959;33,06653;-8,80158;30,98213
118;Hoogeveen;6;Pesse;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,83847;19,18472;-32,82751;30,65676;-24,06753;28,65374
118;Hoogeveen;6;Pesse;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,68453;12,46248;-33,16873;24,20784;-24,5758;31,42705
118;Hoogeveen;6;Pesse;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,72487;10,06682;-42,04837;30,62415;-24,44002;33,99072
118;Hoogeveen;6;Pesse;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;14,09901;8,49089;-23,56006;31,82257;-24,1373;31,59643
118;Hoogeveen;6;Pesse;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,72412;-,80841;-24,60183;34,52064;-24,1053;31,73526
119;Meppel;0;Meppel;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,47937;-2,54156;-14,8676;18,65925;-33,33886;-13,73773
119;Meppel;0;Meppel;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,43354;-3,16719;-15,83372;13,28321;27,13317;-6,063
