FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,status,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken.1680,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.27.S,nvt, ,nvt,GEN.1.27.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195432.367712,410100.841415,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195432.36800000072 410100.84099999815)
kunstwerken.1681,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.28.S,nvt, ,nvt,GEN.1.28.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195435.126558,410054.945941,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195435.12700000033 410054.9459999986)
kunstwerken.1682,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.29.S,nvt, ,nvt,GEN.1.29.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195434.016868,410072.877638,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195434.01700000092 410072.8779999986)
kunstwerken.1683,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.30.S,nvt, ,nvt,GEN.1.30.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195402.69,410338.9784,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195402.69000000134 410338.9780000001)
kunstwerken.1684,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.31.S,nvt, ,nvt,GEN.1.31.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195312.901239,409708.136428,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195312.90100000054 409708.13599999994)
kunstwerken.1685,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.32.S,nvt, ,nvt,GEN.1.32.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195305.393531,409735.781232,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195305.39400000125 409735.7809999995)
kunstwerken.1686,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.33.S,nvt, ,nvt,GEN.1.33.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195296.961437,409751.235119,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195296.9609999992 409751.2349999994)
kunstwerken.1687,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.7.5.S,nvt,KD.61+62.st.003,nvt,MEE.7.5.S,nvt,1340,st,stuw,nvt,a,waterkerend kunstwerk,201317.080147,396275.449507,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (201317.0799999982 396275.44999999925)
kunstwerken.1688,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.7.13.S,nvt, ,nvt,MEE.7.13.S-L,nvt,0,akn,terugslagklep,nvt,a, ,201339.83368,396278.3716,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (201339.83399999887 396278.3720000014)
kunstwerken.1689,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.D.4.S,nvt, ,nvt,MEE.D.4.S-L,nvt,0,akn,afsluiter,nvt,a, ,201146.222,396208.71,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater (derden),,,POINT (201146.22199999914 396208.7100000009)
kunstwerken.1690,70,nvt,Baarlo,nvt,1:250,nvt,nvt,MAA.1.14.S,nvt, ,nvt,MIH 2-L,nvt,0,akn,afsluiter,nvt,a, ,206176.015289,373157.998367,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (206176.0150000006 373157.9979999997)
kunstwerken.1691,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,MOO.1.10.S,nvt, ,nvt,MOO.1.10.S-L,nvt,0,akn,terugslagklep,nvt,a, ,189476.05,417507.8295,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (189476.05000000075 417507.8289999999)
kunstwerken.1692,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,coupure MOO.2.3.C,nvt,KD.54.co.022,nvt,MOO.2.3.C,nvt,1264,co,coupure,nvt,a,waterkerend kunstwerk,189398.548,417678.612,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (189398.54800000042 417678.61199999973)
kunstwerken.1693,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,coupure MOO.2.1.C,nvt,KD.54.co.023,nvt,MOO.2.1.C,nvt,1265,co,coupure,nvt,a,waterkerend kunstwerk,189216.940083,417848.928775,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (189216.94000000134 417848.9290000014)
kunstwerken.1694,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,coupure MOO.2.2.C,nvt,KD.54.co.024,nvt,MOO.2.2.C,nvt,1266,co,coupure,nvt,a,waterkerend kunstwerk,189124.692,418003.677,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (189124.69200000167 418003.6770000011)
kunstwerken.1695,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.D.2.S,nvt,KD.54.st.025,nvt,MOO.D.2.S,nvt,1267,st,stuw,nvt,nvt,waterkerend kunstwerk,189095.253717,418083.29788,Waterschap Peel en Maasvallei,nvt,NEE,0, ,,,POINT (189095.25400000066 418083.2980000004)
kunstwerken.1696,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,coupure MOO.2.4.C,nvt,KD.54.co.026,nvt,MOO.2.4.C,nvt,1268,co,coupure,nvt,a,waterkerend kunstwerk,188924.225,418261.702,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (188924.2250000015 418261.7019999996)
kunstwerken.1697,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.D.3.S,nvt,KD.54.st.027,nvt,MOO.D.3.S,nvt,1269,st,stuw,nvt,a,waterkerend kunstwerk,188869.190655,418336.918343,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (188869.19099999964 418336.91800000146)
kunstwerken.1698,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,MOO.1.11.S,nvt, ,nvt,MOO.1.11.S-L,nvt,0,akn,terugslagklep,nvt,a, ,189481.221423,417508.24232,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (189481.22100000083 417508.2419999987)
kunstwerken.1699,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.1.9.S,nvt,KD.54.st.015,nvt,MOO.1.9.S,nvt,1257,st,stuw,nvt,a,waterkerend kunstwerk,190399.548115,416037.570969,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (190399.54800000042 416037.5709999986)
kunstwerken.1700,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.1.4.S,nvt,KD.54.st.016,nvt,MOO.1.4.S,nvt,1258,st,stuw,nvt,a,waterkerend kunstwerk,190247.865858,416221.414911,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (190247.8660000004 416221.4149999991)
kunstwerken.1701,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.1.5.S,nvt,KD.54.st.017,nvt,MOO.1.5.S,nvt,1259,st,stuw,nvt,a,waterkerend kunstwerk,190003.319589,416657.410578,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (190003.3200000003 416657.41099999845)
kunstwerken.1702,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.1.6.S,nvt,KD.54.st.018,nvt,MOO.1.6.S,nvt,1260,st,stuw,nvt,a,waterkerend kunstwerk,189708.601925,417215.239958,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (189708.60200000182 417215.23999999836)
kunstwerken.1703,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,keersluis MOO.1.7.S,nvt,KD.54.ks.020,nvt,MOO.1.7.S,nvt,1262,ks,keersluis,nvt,a,waterkerend kunstwerk,189496.804268,417521.676202,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (189496.8040000014 417521.67599999905)
kunstwerken.1704,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.D.1.S,nvt,KD.54.st.021,nvt,MOO.D.1.S,nvt,1263,st,stuw,nvt,a,waterkerend kunstwerk,189507.599434,417561.557877,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (189507.59899999946 417561.55799999833)
kunstwerken.1705,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,MOO.1.12.S,nvt, ,nvt,MOO.1.12.S-L,nvt,0,akn,terugslagklep,nvt,a, ,189511.834247,417538.210662,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (189511.83399999887 417538.2109999992)
kunstwerken.1706,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.1.1.S,nvt,KD.54.st.012,nvt,MOO.1.1.S,nvt,1254,st,stuw,nvt,a,waterkerend kunstwerk,191296.30689,415155.929014,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (191296.30700000003 415155.9290000014)
kunstwerken.1707,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.1.2.S,nvt,KD.54.st.013,nvt,MOO.1.2.S,nvt,1255,st,stuw,nvt,a,waterkerend kunstwerk,191057.950344,415315.692538,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (191057.94999999925 415315.69299999997)
kunstwerken.1708,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw MOO.1.3.S,nvt,KD.54.st.014,nvt,MOO.1.3.S,nvt,1256,st,stuw,nvt,a,waterkerend kunstwerk,190561.638029,415810.661388,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (190561.63800000027 415810.66099999845)
kunstwerken.1709,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,MOO.1.13.S,nvt, ,nvt,MOO.1.13.S-L,nvt,0,akn,afsluiter,nvt,a, ,192078.006368,415144.58314,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (192078.00600000098 415144.58300000057)
kunstwerken.1710,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,MOO.1.14.S,nvt, ,nvt,MOO.1.14.S-L,nvt,0,akn,afsluiter,nvt,a, ,192083.291458,415150.473701,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (192083.29100000113 415150.47399999946)
kunstwerken.1711,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,MOO.1.15.S,nvt, ,nvt,MOO.1.15.S-L,nvt,0,akn,afsluiter,nvt,a, ,192306.805132,415257.894982,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (192306.8049999997 415257.89499999955)
kunstwerken.1712,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.34.S,nvt, ,nvt,GEN.1.34.S-L,nvt,0,akn,terugslagklep,nvt,a, ,194758.123939,411841.425925,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (194758.1240000017 411841.42599999905)
kunstwerken.1713,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.35.S,nvt, ,nvt,GEN.1.35.S-L,nvt,0,akn,afsluiter,nvt,a, ,194758.105175,411841.618023,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (194758.10500000045 411841.6180000007)
kunstwerken.1714,68rvg,nvt,Blerick zuid,nvt,1:250,nvt,nvt,stuw VEN.4.6.S,nvt,KD.69rvg.st.009,nvt,VEN.4.6.S,nvt,1557,st,stuw,nvt,a,waterkerend kunstwerk,208448.409412,375433.379422,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (208448.40900000185 375433.37900000066)
kunstwerken.1715,68rvg,nvt,Blerick zuid,nvt,1:250,nvt,nvt,VEN.4.11.W-L,nvt, ,nvt,VEN.4.11.W-L,nvt,0,co,coupure,nvt,a,waterkerend kunstwerk,208454.219973,375441.384274,Waterschap Peel en Maasvallei,Limburg, ,3, ,,,POINT (208454.2199999988 375441.3839999996)
kunstwerken.1716,68rvg,nvt,Blerick zuid,nvt,1:250,nvt,nvt,VEN.4.10.C-L,nvt, ,nvt,VEN.4.10.C-L,nvt,0,co,coupure,nvt,a,waterkerend kunstwerk,208430.439833,375428.171285,Waterschap Peel en Maasvallei,Limburg, ,3, ,,,POINT (208430.44000000134 375428.1710000001)
kunstwerken.1717,68rvg,nvt,Blerick zuid,nvt,1:250,nvt,nvt,VEN.4.6.S,nvt, ,nvt,VEN.4.6.S-L,nvt,0,akn,afsluiter,nvt,a, ,208450.037158,375435.621926,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (208450.03700000048 375435.6220000014)
kunstwerken.1718,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.51.S,nvt, ,nvt,GEN.1.51.S-L,nvt,0,akn,afsluiter,nvt,a, ,196110.740945,409007.633373,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (196110.7410000004 409007.6330000013)
kunstwerken.1719,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.52.S,nvt, ,nvt,GEN.1.52.S-L,nvt,0,akn,terugslagklep,nvt,a, ,196111.765553,409006.098553,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (196111.7659999989 409006.09899999946)
kunstwerken.1720,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.54.S,nvt, ,nvt,GEN.1.54.S-L,nvt,0,akn,afsluiter,nvt,a, ,195445.531775,410021.55401,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (195445.53200000152 410021.5540000014)
kunstwerken.1721,55,nvt,Gennep,nvt,1:250,nvt,nvt,demontabele wand GEN.1.45.W,nvt,KD.55.de.010,nvt,GEN.1.45.W,nvt,1280,de,demontabele wand,nvt,a,waterkerend kunstwerk,195442.962575,410249.253154,Waterschap Peel en Maasvallei,Limburg,NEE,6, ,,,POINT (195442.96299999952 410249.2529999986)
kunstwerken.1722,55,nvt,Gennep,nvt,1:250,nvt,nvt,demontabele wand GEN.1.44.W,nvt,KD.55.de.012,nvt,GEN.1.44.W,nvt,1282,de,demontabele wand,nvt,a,waterkerend kunstwerk,195443.668667,410244.178333,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (195443.66899999976 410244.1779999994)
kunstwerken.1723,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.55.S,nvt, ,nvt,GEN.1.55.S-L,nvt,0,akn,afsluiter,nvt,a, ,195435.81706,410273.04792,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (195435.81700000167 410273.0480000004)
kunstwerken.1724,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.56.S,nvt, ,nvt,GEN.1.56.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195435.233679,410274.703794,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195435.2340000011 410274.7039999999)
kunstwerken.1725,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.57.S,nvt, ,nvt,GEN.1.57.S-L,nvt,0,akn,afsluiter,nvt,a, ,195430.64426,410287.73044,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (195430.64400000125 410287.73000000045)
kunstwerken.1726,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.58.S,nvt, ,nvt,GEN.1.58.S-L,nvt,0,akn,afsluiter,nvt,a, ,195405.691157,410338.517559,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (195405.69099999964 410338.5179999992)
kunstwerken.1727,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.59.S,nvt, ,nvt,GEN.1.59.S-L,nvt,0,akn,afsluiter,nvt,a, ,195403.130779,410344.445196,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (195403.13100000098 410344.4450000003)
kunstwerken.1728,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.60.S,nvt, ,nvt,GEN.1.60.S-L,nvt,0,akn,afsluiter,nvt,a, ,195368.378254,410490.876589,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (195368.37799999863 410490.8770000003)
kunstwerken.1729,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.9.S,nvt, ,nvt,GEN.1.9.S-L,nvt,0,akn,afsluiter,nvt,a, ,195509.400652,410613.38488,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (195509.40100000054 410613.38500000164)
kunstwerken.1730,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,GEN.3.3.S,nvt, ,nvt,GEN.3.3.S-L,nvt,0,akn,afsluiter,nvt,a, ,196788.596089,412963.688769,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (196788.59600000083 412963.6889999993)
kunstwerken.1731,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,stuw GEN.4.2.S,nvt,KD.54.st.028,nvt,GEN.4.2.S,nvt,1270,st,stuw,nvt,a,waterkerend kunstwerk,199266.6465,413861.5835,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (199266.64699999988 413861.58399999887)
kunstwerken.1732,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,GEN.4.1.S,nvt, ,nvt,GEN.4.1.S-L,nvt,0,akn,afsluiter,nvt,a, ,199268.476377,413863.670789,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (199268.4759999998 413863.6710000001)
kunstwerken.1733,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,GEN.5.2.S,nvt, ,nvt,GEN.5.2.S-L,nvt,0,akn,afsluiter,nvt,a, ,193324.768317,414343.103592,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (193324.76799999923 414343.1039999984)
kunstwerken.1734,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,coupure GEN.5.10.C,nvt,KD.54.co.008,nvt,GEN.5.10.C,nvt,1250,co,coupure,nvt,a,waterkerend kunstwerk,193483.985152,414374.81684,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (193483.9849999994 414374.81700000167)
kunstwerken.1735,54,nvt,Ottersum-Mook,nvt,1:250,nvt,nvt,GEN.5.3.S,nvt, ,nvt,GEN.5.3.S-L,nvt,0,akn,afsluiter,nvt,a, ,193328.15544,414342.265085,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (193328.1550000012 414342.2650000006)
kunstwerken.1736,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.D.1.S,nvt,KD.55.st.006,nvt,GEN.D.1.S,nvt,1276,st,stuw,nvt,a,waterkerend kunstwerk,195906.686,409268.074,Waterschap Peel en Maasvallei,Limburg,NEE,6, ,,,POINT (195906.6860000007 409268.07400000095)
kunstwerken.1737,65,nvt,Arcen,nvt,1:250,nvt,nvt,demontabele wand ARC.4.14.W,nvt,KD.65.de.006,nvt,ARC.4.14.W,nvt,1395,de,demontabele wand,nvt,a,waterkerend kunstwerk,209986.272,387617.282,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209986.27199999988 387617.2820000015)
kunstwerken.1738,65,nvt,Arcen,nvt,1:250,nvt,nvt,stuw ARC.D.5.S,nvt,KD.65.st.007,nvt,ARC.D.5.S,nvt,1396,st,stuw,nvt,a,waterkerend kunstwerk,209975.005264,387678.83046,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209975.00499999896 387678.8299999982)
kunstwerken.1739,65,nvt,Arcen,nvt,1:250,nvt,nvt,stuw ARC.D.4.S,nvt,KD.65.st.008,nvt,ARC.D.4.S,nvt,1397,st,stuw,nvt,a,waterkerend kunstwerk,209974.057,387683.945,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209974.05700000003 387683.9450000003)
kunstwerken.1740,65,nvt,Arcen,nvt,1:250,nvt,nvt,coupure ARC.4.6.C,nvt,KD.65.co.009,nvt,ARC.4.6.C,nvt,1398,co,coupure,nvt,a,waterkerend kunstwerk,209971.397337,387687.187797,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209971.39699999988 387687.188000001)
kunstwerken.1741,65,nvt,Arcen,nvt,1:250,nvt,nvt,stuw ARC.D.3.S,nvt,KD.65.st.010,nvt,ARC.D.3.S,nvt,1399,st,stuw,nvt,a,waterkerend kunstwerk,209970.584413,387691.170795,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209970.58399999887 387691.1710000001)
kunstwerken.1742,65,nvt,Arcen,nvt,1:250,nvt,nvt,coupure ARC.4.7.C,nvt,KD.65.co.011,nvt,ARC.4.7.C,nvt,1400,co,coupure,nvt,a,waterkerend kunstwerk,209931.548384,387768.715837,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209931.54800000042 387768.71599999815)
kunstwerken.1743,65,nvt,Arcen,nvt,1:250,nvt,nvt,coupure ARC.4.8.C,nvt,KD.65.co.012,nvt,ARC.4.8.C,nvt,1401,co,coupure,nvt,a,waterkerend kunstwerk,209903.822,387810.655,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209903.82200000063 387810.6550000012)
kunstwerken.1744,65,nvt,Arcen,nvt,1:250,nvt,nvt,coupure ARC.4.9.C,nvt,KD.65.co.013,nvt,ARC.4.9.C,nvt,1402,co,coupure,nvt,a,waterkerend kunstwerk,209885.657,387918.732,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209885.65700000152 387918.7320000008)
kunstwerken.1745,65,nvt,Arcen,nvt,1:250,nvt,nvt,coupure ARC.4.10.C,nvt,KD.65.co.014,nvt,ARC.4.10.C,nvt,1403,co,coupure,nvt,a,waterkerend kunstwerk,209873.305,387932.151,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209873.3049999997 387932.15100000054)
kunstwerken.1746,65,nvt,Arcen,nvt,1:250,nvt,nvt,ARC.4.12.S,nvt, ,nvt,ARC.4.12.S-L,nvt,0,akn,afsluiter,nvt,a, ,209778.038377,388074.13013,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (209778.03799999878 388074.12999999896)
kunstwerken.1747,65,nvt,Arcen,nvt,1:250,nvt,nvt,ARC.4.13.S,nvt, ,nvt,ARC.4.13.S-L,nvt,0,akn,afsluiter,nvt,a, ,209672.735292,388360.886305,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (209672.7349999994 388360.88599999994)
kunstwerken.1748,64,nvt,Broekhuizenvorst,nvt,1:250,nvt,nvt,stuw BRO.D.2.S,nvt,KD.64.st.003,nvt,BRO.D.2.S,nvt,1389,st,stuw,nvt,a,waterkerend kunstwerk,208865.486,389576.788,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (208865.48600000143 389576.7879999988)
kunstwerken.1749,65,nvt,Arcen,nvt,1:250,nvt,nvt,ARC.4.16.S,nvt, ,nvt,ARC.4.16.S-L,nvt,0,akn,afsluiter,nvt,a, ,209458.778287,388855.985997,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (209458.77800000086 388855.98600000143)
kunstwerken.1750,65,nvt,Arcen,nvt,1:250,nvt,nvt,coupure ARC.4.4.C,nvt,KD.65.co.003,nvt,ARC.4.4.C,nvt,1392,co,coupure,nvt,a,waterkerend kunstwerk,210025.771,387456.443,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (210025.77100000158 387456.44299999997)
kunstwerken.1751,65,nvt,Arcen,nvt,1:250,nvt,nvt,ARC.4.15.W-L,nvt, ,nvt,ARC.4.15.W-L,nvt,0,co,coupure,nvt,a,waterkerend kunstwerk,210022.753,387412.155,Waterschap Peel en Maasvallei,Limburg, ,3, ,,,POINT (210022.75299999863 387412.1550000012)
kunstwerken.1752,65,nvt,Arcen,nvt,1:250,nvt,nvt,coupure ARC.4.5.C,nvt,KD.65.co.004,nvt,ARC.4.5.C,nvt,1393,co,coupure,nvt,a,waterkerend kunstwerk,209990.56798,387529.177904,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209990.56799999997 387529.1779999994)
kunstwerken.1753,65,nvt,Arcen,nvt,1:250,nvt,nvt,demontabele wand ARC.4.3.W,nvt,KD.65.de.005,nvt,ARC.4.3.W,nvt,1394,de,demontabele wand,nvt,a,waterkerend kunstwerk,209987.852,387539.018,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209987.85200000182 387539.0179999992)
kunstwerken.1754,65,nvt,Arcen,nvt,1:250,nvt,nvt,ARC.4.17.W-L,nvt, ,nvt,ARC.4.17.W-L,nvt,0,co,coupure,nvt,a,waterkerend kunstwerk,209986.363179,387544.405033,Waterschap Peel en Maasvallei,Limburg, ,3, ,,,POINT (209986.36300000176 387544.4050000012)
kunstwerken.1755,65,nvt,Arcen,nvt,1:250,nvt,nvt,ARC.4.20.S,nvt, ,nvt,ARC.4.20.S-L,nvt,0,akn,terugslagklep,nvt,a, ,210272.476962,387123.64289,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (210272.47700000182 387123.6429999992)
kunstwerken.1756,65,nvt,Arcen,nvt,1:250,nvt,nvt,ARC.4.21.S,nvt, ,nvt,ARC.4.21.S-L,nvt,0,akn,terugslagklep,nvt,a, ,210273.430035,387123.431405,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (210273.4299999997 387123.4310000017)
kunstwerken.1757,65,nvt,Arcen,nvt,1:250,nvt,nvt,ARC.4.22.S,nvt, ,nvt,ARC.4.22.S-L,nvt,0,akn,terugslagklep,nvt,a, ,210279.571436,387122.068642,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (210279.5709999986 387122.0689999983)
kunstwerken.1758,65,nvt,Arcen,nvt,1:250,nvt,nvt,ARC.4.23.S,nvt, ,nvt,ARC.4.23.S-L,nvt,0,akn,afsluiter,nvt,a, ,209467.065921,388754.886468,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (209467.06599999964 388754.88599999994)
kunstwerken.1759,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.2.8.S,nvt,KD.68dgr.st.013,nvt,ARC.2.8.S,nvt,1446,st,stuw,nvt,a,waterkerend kunstwerk,208454.717495,380820.759578,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (208454.71700000018 380820.76000000164)
