FID,omschr,afst_obst,pos_omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegbermen_kenmerk.969,Berm met geleideconstructie,7.5 -> 7.5,Buitenberm,R,230.48199463,R,230.5249939,T,002,KLK0008055099,L,I,,"LINESTRING (185787.70470000058 340926.94249999896, 185781.09090000018 340970.44260000065)"
wegbermen_kenmerk.970,Berm met geleideconstructie,2 -> 7.5,Buitenberm,R,231.40899658,R,231.44200134,T,002,KLK0008055109,L,I,,"LINESTRING (185844.69779999927 340013.4043000005, 185845.42990000173 340021.8548000008, 185847.185899999 340046.30970000103)"
wegbermen_kenmerk.971,Berm met geleideconstructie,7.5 -> .5,Buitenberm,R,231.5,R,231.52900696,T,002,KLK0008055114,L,I,,"LINESTRING (185836.3476999998 339926.8093999997, 185838.13789999858 339943.14400000125, 185839.39649999887 339955.6484000012)"
wegbermen_kenmerk.972,Berm met geleideconstructie,.5 -> 2,Buitenberm,R,231.6000061,R,231.63999939,T,002,KLK0008055119,L,I,,"LINESTRING (185822.40700000152 339803.5956999995, 185826.93670000136 339843.33839999884)"
wegbermen_kenmerk.973,Berm met geleideconstructie,2 -> 4,Buitenberm,R,232.04699707,R,232.10899353,T,002,KLK0008055139,L,I,,"LINESTRING (185770.04340000078 339352.6257000007, 185777.32710000128 339415.20320000127)"
wegbermen_kenmerk.974,Berm met geleideconstructie,7.5 -> 7.5,Buitenberm,R,232.36300659,R,232.41799927,T,002,KLK0008055147,L,I,,"LINESTRING (185734.34010000154 339043.90900000185, 185739.32669999823 339086.53339999914, 185740.82719999924 339099.5320000015)"
wegbermen_kenmerk.975,Berm met geleideconstructie,7.5 -> 2,Buitenberm,R,232.41799927,R,232.44200134,T,002,KLK0008055154,L,I,,"LINESTRING (185731.55139999837 339020.0716000013, 185734.34010000154 339043.90900000185)"
wegbermen_kenmerk.976,Ondergronds,2 -> 2,Buitenberm,R,232.89100647,R,232.89199829,H,002,KLK0008055176,R,I,,"LINESTRING (185668.04630000144 338575.9417000003, 185667.89979999885 338574.9523999989)"
wegbermen_kenmerk.977,Geleide barriers,1 -> 2.5,Buitenberm,B,255.1210022,B,255.23300171,T,002,KLK0008056279,L,I,,"LINESTRING (177896.73369999975 318639.87480000034, 177900.7536999993 318643.9897999987, 177907.98589999974 318650.9167999998, 177914.33799999952 318656.0170000009, 177919.75600000098 318661.48220000044, 177927.4125000015 318667.933699999, 177964.90819999948 318697.6682000011, 177972.58159999922 318704.0733000003, 177983.31450000033 318713.7366999984)"
wegbermen_kenmerk.978,Geleide barriers,3.75 -> 3.75,Buitenberm,B,257.55499268,B,257.59298706,T,002,KLK0008056288,L,I,,"LINESTRING (178341.0469999984 316438.52149999887, 178341.13289999962 316465.8951999992, 178339.29740000144 316480.40569999814)"
wegbermen_kenmerk.979,Berm met geleideconstructie,3.75 -> 3.75,Buitenberm,R,30.76300049,R,31.14900017,T,002,KLK0008056340,L,I,,"LINESTRING (122863.24819999933 482313.8033999987, 122868.27849999815 482317.90850000083, 122878.43340000138 482325.5698999986, 122886.65100000054 482331.2782000005, 122894.9813000001 482336.811900001, 122908.55559999868 482345.1904999986, 122921.6537999995 482352.500599999, 122941.18239999935 482362.3205000013, 122957.75030000135 482370.0758000016, 123005.69729999825 482391.39719999954, 123028.42799999937 482401.8137000017, 123046.47529999912 482409.7903999984, 123096.84439999983 482434.6308999993, 123132.43939999864 482452.7820000015, 123154.53979999945 482464.4693999998, 123176.50899999961 482476.40839999914, 123193.44920000061 482485.8504999988, 123203.39310000092 482497.31379999965)"
wegbermen_kenmerk.980,Berm met geleideconstructie,.75 -> 3.5,Buitenberm,R,33.44499969,R,33.50500107,H,002,KLK0008056367,R,I,,"LINESTRING (123427.6697999984 480237.1378000006, 123426.33410000056 480229.8920000009, 123424.9813000001 480224.9759000018, 123424.62170000002 480214.9761000015, 123424.96049999818 480206.93019999936, 123425.40769999847 480202, 123426.74780000001 480191.4604999982, 123428.60350000113 480182.0931000002, 123429.21829999983 480179.8251999989)"
wegbermen_kenmerk.981,Berm met geleideconstructie,1 -> 1.25,Buitenberm,R,35.6780014,R,36,H,002,KLK0008056417,R,I,,"LINESTRING (124713.15239999816 478354.16959999874, 124773.42599999905 478241.5379999988, 124815.55200000107 478160.80700000003, 124832.75800000131 478127.83199999854, 124837.93549999967 478108.3819000013, 124857.9728000015 478069.24760000035, 124862.03909999877 478061.19949999824)"
wegbermen_kenmerk.982,Berm met geleideconstructie,4 -> 4,Buitenberm,R,34.38299942,R,35.86399841,H,002,KLK0008056432,R,I,,"LINESTRING (124071.36199999973 479474.77600000054, 124076.93499999866 479449.2969999984, 124090.7100000009 479421.1979999989, 124106.67700000107 479392.59099999815, 124110.23299999908 479385.95600000024, 124167.63100000098 479285.9200000018, 124166.94799999893 479271.1629999988, 124187.48600000143 479227.65399999917, 124192.8909999989 479213.0610000007, 124199.17399999872 479189.2129999995, 124203.49799999967 479170.7010000013, 124206.94299999997 479140.7719999999, 124206.67300000042 479122.9360000007, 124205.52400000021 479095.57499999925, 124202.95699999854 479079.3599999994, 124200.9299999997 479068.01000000164, 124185.18899999931 479010.24599999934, 124176.6090000011 478976.26399999857, 124173.83900000155 478958.49500000104, 124172.48800000176 478937.5520000011, 124172.62299999967 478917.9600000009, 124174.98699999973 478893.30000000075, 124179.04100000113 478874.7890000008, 124182.95899999887 478860.33100000024, 124191.26900000125 478836.88800000027, 124199.3759999983 478819.9979999997, 124215.25299999863 478793.17599999905, 124227.14400000125 478777.7729999982, 124244.64200000092 478759.05900000036, 124259.77499999851 478745.27600000054, 124278.08399999887 478731.0210000016, 124297.81100000069 478719.53599999845, 124324.56500000134 478706.29399999976, 124360.43899999931 478692.0390000008, 124383.81500000134 478681.9050000012, 124408.27199999988 478670.1499999985, 124432.3909999989 478654.54300000146, 124451.44299999997 478639.41000000015, 124464.27899999917 478628.7349999994, 124484.61400000006 478608.8049999997, 124495.55900000036 478594.34699999914, 124509.6790000014 478575.0929999985, 124522.78599999845 478554.69000000134, 124544.6259999983 478514.7960000001, 124560.80000000075 478504.2529999986, 124621.46599999815 478377.1090000011, 124671.07600000128 478249.7120000012, 124684.57019999996 478201.53539999947, 124698.59450000152 478158.7747000009, 124705.12260000035 478137.2738999985)"
wegbermen_kenmerk.983,Berm met geleideconstructie,1 -> 1.5,Buitenberm,R,36.17399979,R,36.26200104,T,002,KLK0008056453,L,I,,"LINESTRING (124883.70650000125 477862.55380000174, 124895.56399999931 477852.52600000054, 124911.52499999851 477836.34600000083, 124915.1559999995 477832.6649999991, 124928.25719999894 477815.31799999997, 124931.1689000018 477811.25189999864, 124937.5458999984 477801.8172999993, 124945.34059999883 477789.00140000135, 124948.5914000012 477783.1403999999)"
wegbermen_kenmerk.984,Berm met geleideconstructie,1.5 -> 1.5,Buitenberm,R,36.26200104,R,36.5,T,002,KLK0008056454,L,I,,"LINESTRING (124948.5914000012 477783.1403999999, 124951.63259999827 477777.65729999915, 124955.58900000155 477770.0971999988, 125026.32250000164 477634.1671999991, 125042.0207999982 477605.33469999954, 125046.0511999987 477598.2674999982)"
wegbermen_kenmerk.985,RIMOB,1.75 -> 2.25,Buitenberm,R,36.73300171,R,36.74100113,H,002,KLK0008056486,R,I,,"LINESTRING (125358.9466000013 477415.9622000009, 125363.56170000136 477422.4968000017)"
wegbermen_kenmerk.986,Berm met geleideconstructie,4 -> 4,Buitenberm,R,35.86399841,R,36.07500076,H,002,KLK0008056493,R,I,,"LINESTRING (124705.12260000035 478137.2738999985, 124710.92559999973 478100.1975999996, 124717.78350000083 478071.7496000007, 124722.81830000132 478048.40509999916, 124725.73600000143 478033.6906000003, 124728.31670000032 478018.90520000085, 124730.0876000002 478006.86459999904, 124731.75950000063 477992.0091999993, 124732.50470000133 477982.03620000184, 124732.88340000063 477972.03119999915, 124732.94619999826 477964.7747000009, 124732.7890000008 477954.9043999985, 124732.22140000015 477944.9076000005, 124731.29050000012 477934.94999999925, 124729.96139999852 477925.3258000016)"
wegbermen_kenmerk.987,Berm met geleideconstructie,1 -> 1,Buitenberm,R,35.98400116,R,36.4280014,T,002,KLK0008056495,L,I,,"LINESTRING (124728.89730000123 478014.95760000125, 124730.0876000002 478006.86459999904, 124731.75950000063 477992.0091999993, 124732.50470000133 477982.03620000184, 124732.88340000063 477972.03119999915, 124732.94619999826 477964.7747000009, 124732.7890000008 477954.9043999985, 124732.22140000015 477944.9076000005, 124731.29050000012 477934.94999999925, 124729.4386 477921.53979999945, 124726.66019999981 477906.80040000007, 124723.23849999905 477892.1871000007, 124719.10379999876 477877.7663999982, 124715.42749999836 477866.9068999998, 124711.92660000175 477857.5333000012, 124707.128800001 477845.78069999814, 124702.94359999895 477836.7085000016, 124698.3770999983 477827.811999999, 124690.8487999998 477814.60599999875, 124685.56819999963 477806.1121000014, 124676.34389999881 477792.70479999855, 124670.3823999986 477784.6783000007, 124660.90289999917 477773.0516999997, 124654.26269999892 477765.5689999983, 124647.40170000121 477758.27120000124, 124638.62449999899 477749.6385000013, 124627.39449999854 477739.6763000004, 124619.62299999967 477733.3828999996, 124611.0960999988 477727.0084999986, 124598.64869999886 477718.6229999997, 124587.18389999866 477711.6794999987, 124578.39290000126 477706.8803999983, 124566.07229999825 477700.8355999999, 124561.49549999833 477698.7520000003, 124547.60289999843 477693.0593999997, 124538.1576000005 477689.77320000157, 124533.37590000033 477688.2939000018, 124520.82459999993 477684.7857999988, 124511.11639999971 477682.3726999983, 124501.3311999999 477680.3095000014, 124496.40049999952 477679.4501999989, 124494.12000000104 477679.1110999994)"
wegbermen_kenmerk.988,Berm met geleideconstructie,3 -> 3,Buitenberm,R,36.50999832,R,36.82699966,T,002,KLK0008056504,L,I,,"LINESTRING (124385.34099999815 477676.5881000012, 124351.78159999847 477678.01889999956, 124306.83480000123 477680.3158, 124278.96990000084 477681.8953000009, 124244.0458999984 477684.2047000006, 124137.09470000118 477692.0610000007, 124112.15100000054 477693.7467, 124087.81489999965 477694.9921000004, 124070.94189999998 477695.67390000075)"
wegbermen_kenmerk.989,Geleide barriers,1 -> 1,Buitenberm,R,36.28900146,R,36.31499863,H,002,KLK0008056522,R,I,,"LINESTRING (125108.42500000075 477651.73640000075, 125084.8674999997 477651.15729999915)"
wegbermen_kenmerk.990,Berm met geleideconstructie,.5 -> .5,Buitenberm,R,61.54600143,R,61.70899963,H,002,KLK0008056747,R,I,,"LINESTRING (133688.16200000048 455084.001600001, 133688.05579999834 455089.25620000064, 133686.40890000015 455134.99069999903, 133684.99010000005 455164.96379999816, 133681.33460000157 455214.8306000009, 133679.21330000088 455239.74390000105, 133678.54239999875 455246.6810000017)"
wegbermen_kenmerk.991,Berm met geleideconstructie,3.5 -> 3.5,Buitenberm,R,62,R,62.4090004,T,002,KLK0008056753,L,I,,"LINESTRING (133606.74940000102 454388.68389999866, 133613.53700000048 454415.0480999984, 133619.55590000004 454439.31280000135, 133624.18459999934 454458.7712999992, 133630.8302000016 454488.0337000005, 133638.74810000136 454524.9690000005, 133643.6374000013 454549.4877000004, 133648.27650000155 454574.0535000004, 133653.59809999913 454603.57869999856, 133657.7087999992 454628.2441000007, 133663.92179999873 454669.16490000114, 133669.90019999817 454713.30310000107, 133675.04780000076 454758.0078999996, 133678.09200000018 454787.8546000011, 133678.53299999982 454792.88709999993)"
wegbermen_kenmerk.992,Berm met geleideconstructie,4 -> 4,Buitenberm,R,64.27100372,R,64.31300354,T,002,KLK0008056775,L,I,,"LINESTRING (133122.5711000003 452549.2851999998, 133133.89090000093 452573.6834000014, 133141.4210000001 452597.63109999895)"
wegbermen_kenmerk.993,RIMOB,1 -> 1,Buitenberm,R,55.77799988,R,55.78499985,T,002,KLK0008056788,L,I,,"LINESTRING (130084.4167000018 459448.4398000017, 130089.19220000133 459443.3216999993)"
wegbermen_kenmerk.994,Vecu-Sec,4 -> 4,Buitenberm,R,56.63399887,R,56.68299866,H,002,KLK0008056798,R,I,,"LINESTRING (130730.9272999987 458897.0042000003, 130771.86459999904 458870.0758000016)"
wegbermen_kenmerk.995,Ondergronds,4 -> 4,Buitenberm,R,58.00699997,R,58.00799942,H,002,KLK0008056802,R,I,,"LINESTRING (131863.10049999878 458142.43189999834, 131863.9215000011 458141.8610999994)"
wegbermen_kenmerk.996,Berm met geleideconstructie,4 -> 8,Buitenberm,R,58.15399933,R,58.16199875,H,002,KLK0008056804,R,I,,"LINESTRING (131982.63159999996 458055.1796000004, 131988.99120000005 458050.3262999989)"
wegbermen_kenmerk.997,Ondergronds,4 -> 4,Buitenberm,R,58.18000031,R,58.18099976,H,002,KLK0008056806,R,I,,"LINESTRING (132003.27299999818 458039.3707000017, 132004.06170000136 458038.756000001)"
wegbermen_kenmerk.998,Berm met geleideconstructie,4 -> 4,Buitenberm,R,58.3370018,R,58.60599899,H,002,KLK0008056809,R,I,,"LINESTRING (132120.1554000005 457945.3728, 132145.30640000105 457924.1169000007, 132168.0331000015 457904.5298999995, 132205.60669999942 457871.5410999991, 132227.94689999893 457851.51740000024, 132257.45190000162 457824.50030000135, 132279.21079999954 457804.2173999995, 132308.2087999992 457776.6607000008, 132315.6152999997 457769.48699999973)"
wegbermen_kenmerk.999,Berm met geleideconstructie,2.5 -> 2.5,Buitenberm,R,59.71900177,R,59.74200058,T,002,KLK0008056822,L,I,,"LINESTRING (132980.46840000153 456910.7206999995, 132982.02120000124 456908.0529999994, 132991.8649000004 456890.742899999)"
wegbermen_kenmerk.1000,Geleide barriers,2.5 -> 1,Buitenberm,R,59.74200058,R,59.79499817,T,002,KLK0008056823,L,I,,"LINESTRING (132991.8649000004 456890.742899999, 132999.32310000062 456877.62779999897, 133013.9182999991 456851.4136000015, 133017.67529999837 456844.45369999856)"
wegbermen_kenmerk.1001,RIMOB,4 -> 4,Buitenberm,R,63.0320015,R,63.04000092,H,002,KLK0008056851,R,I,,"LINESTRING (133370.3887999989 453813.08040000126, 133366.3696999997 453806.16330000013)"
wegbermen_kenmerk.1002,RIMOB,1.5 -> 1.5,Buitenberm,R,63.0340004,R,63.04199982,T,002,KLK0008056853,L,I,,"LINESTRING (133369.3841000013 453811.3511000015, 133365.3649000004 453804.43400000036)"
wegbermen_kenmerk.1003,Berm met geleideconstructie,1.5 -> 1.5,Buitenberm,R,63.04199982,R,64.26799774,T,002,KLK0008056854,L,I,,"LINESTRING (133104.84369999915 452609.4571999982, 133112.32880000025 452639.5399999991, 133117.15700000152 452650.95639999956, 133137.44739999995 452732.68290000036, 133153.71779999882 452795.8561999984, 133165.26260000095 452839.3502999991, 133183.51300000027 452906.9294000007, 133185.91420000046 452916.6387999989, 133187.42419999838 452921.41050000116, 133192.72879999876 452940.694600001, 133208.35720000044 452998.62359999865, 133240.92770000175 453122.49980000034, 133265.01509999856 453214.59640000015, 133268.69399999827 453229.1383000016, 133272.17859999835 453243.7285999991, 133276.0876000002 453263.3652999997, 133277.84540000185 453274.7377999984, 133279.38659999892 453289.65839999914, 133279.98779999837 453299.6341000013, 133280.23900000006 453312.127700001, 133279.88379999995 453327.12469999865, 133279.63149999827 453332.12220000103, 133278.61890000105 453344.14119999856, 133277.45650000125 453354.07979999855, 133274.59970000014 453373.875500001, 133271.13949999958 453393.57820000127, 133264.49960000068 453429.4272999987, 133262.7875000015 453439.27969999984, 133260.5086000003 453454.1079999991, 133257.9353 453473.95899999887, 133256.63949999958 453489.0302999988, 133256.15689999983 453499.0249999985, 133255.7888999991 453509.02109999955, 133255.71220000088 453524.0212999992, 133256.4235999994 453543.97509999946, 133257.10130000114 453552.44409999996, 133258.7300999984 453567.3671000004, 133260.86730000004 453582.2142999992, 133262.57880000025 453592.069600001, 133265.6603000015 453606.7758000009, 133267.9571999982 453616.2890000008, 133271.92700000107 453630.76089999825, 133276.45019999892 453645.06329999864, 133279.4277999997 453653.66270000115, 133282.92990000173 453663.0315000005, 133288.6447999999 453676.88589999825, 133292.76590000093 453686.1134000011, 133299.25989999995 453699.63489999995, 133306.29960000142 453712.85240000114, 133312.30849999934 453723.3033000007, 133317.53869999945 453731.8273999989, 133331.1922999993 453752.7730999999, 133351.49749999866 453782.55469999835, 133359.7285999991 453795.1783000007, 133363.59430000186 453801.3865999989, 133365.3649000004 453804.43400000036)"
wegbermen_kenmerk.1004,Berm met geleideconstructie,4 -> 4,Buitenberm,R,56.23300171,R,56.53499985,H,002,KLK0008056890,R,I,,"LINESTRING (130401.1660999991 459139.9156999998, 130414.51850000024 459117.4428000003, 130432.79069999978 459100.2952999994, 130451.19090000167 459083.36989999935, 130470.54300000146 459065.85830000043, 130492.80590000004 459045.74760000035, 130501.82499999925 459037.3310999982, 130508.7685999982 459030.132100001, 130515.48889999837 459022.72619999945, 130525.15480000153 459011.23270000145, 130545.04729999974 458985.3984000012, 130558.99549999833 458967.996199999, 130581.80209999904 458941.3931000009, 130591.60700000077 458930.5625, 130595.08839999884 458926.89079999924, 130598.67309999838 458923.40469999984, 130605.9833999984 458916.5804999992, 130615.80420000106 458908.0267999992)"
wegbermen_kenmerk.1005,Berm met geleideconstructie,8 -> 1.25,Buitenberm,R,58.26599884,R,58.29000092,T,002,KLK0008056961,L,I,,"LINESTRING (132151.93710000068 458059.62779999897, 132130.39299999923 458075.59600000083)"
wegbermen_kenmerk.1006,Berm met geleideconstructie,1 -> 1,Buitenberm,R,36.31499863,R,36.95500183,H,002,KLK0008056523,R,I,,"LINESTRING (125312.75710000098 477216.57649999857, 125311.51799999923 477224.56219999865, 125309.92749999836 477239.4807999991, 125309.2078000009 477249.4699999988, 125308.85509999841 477266, 125308.89330000058 477271, 125309.55350000039 477285.0967000015, 125310.43670000136 477295.0648000017, 125312.27769999951 477309.3612000011, 125313.96669999883 477319.29360000044, 125315.97210000083 477329.0914000012, 125319.44640000165 477343.13230000064, 125322.22260000184 477352.74980000034, 125330.10220000148 477375.12099999934, 125333.81700000167 477384.0789999999, 125340.1537999995 477397.7653999999, 125351.23550000042 477420.1867999993, 125355.26379999891 477428.83790000156, 125359.2314000018 477437.9979000017, 125362.7511 477447.36780000106, 125366.37000000104 477458.92449999973, 125368.8321999982 477468.61670000106, 125370.14620000124 477476.02149999887, 125370.82589999959 477480.97239999846, 125371.38769999892 477485.9448999986, 125372.00530000031 477495.4633000009, 125371.93310000002 477505.4743000008, 125371.66679999977 477510.47480000183, 125371.24469999969 477515.12260000035, 125369.95109999925 477525.0122000016, 125367.81430000067 477535.62220000103, 125364.7184999995 477546.7063000016, 125363.14279999956 477551.4527999982, 125360.81480000168 477557.4849999994, 125355.98160000145 477568.1724999994, 125353.67650000006 477572.61239999905, 125349.6699000001 477579.6191999987, 125347.0212999992 477583.8627000004, 125341.91039999947 477591.19220000133, 125338.90049999952 477595.10060000047, 125331.87429999933 477603.2996000014, 125324.91739999875 477610.4857000001, 125316.10920000076 477618.30490000173, 125312.18349999934 477621.40349999815, 125303.77299999818 477627.4268999994, 125293.96869999915 477633.4090999998, 125289.57070000097 477635.7921999991, 125281.1314000003 477639.8577999994, 125276.5364000015 477641.82919999957, 125269.19550000131 477644.61780000106, 125264.42639999837 477646.1997000016, 125259.61210000142 477647.54989999905, 125250.36439999938 477649.78069999814, 125245.45749999955 477650.7419999987, 125240.70419999957 477651.5324999988, 125235.72500000149 477652.14449999854, 125227.00560000166 477652.9615000002, 125217.00140000135 477653.42819999903, 125207.0020999983 477653.55680000037, 125177.96599999815 477653.1816999987, 125120.69370000064 477652.0379999988, 125108.42500000075 477651.73640000075)"
