PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;CBS BUURTCODE (2022);CBS BUURTNAAM (2022);AANSLUITINGEN MET PV (N);TOTAAL AANSLUITINGEN (N);OPGESTELD VERMOGEN (kW)
20220829;Liander;Gelderland   ;Buren              ;BU02140000         ;Buren-Oude Kern                                      ;12;231;49
20220829;Liander;Gelderland   ;Buren              ;BU02140202         ;De Woerd                                             ;6;20;31
20220829;Liander;Gelderland   ;Buren              ;BU02140502         ;Eck en Wiel                                          ;114;387;493
20220829;Liander;Gelderland   ;Buren              ;BU02140004         ;Erichem                                              ;14;39;125
20220829;Liander;Gelderland   ;Buren              ;BU02140503         ;Ganzert                                              ;15;46;104
20220829;Liander;Gelderland   ;Buren              ;BU02140400         ;Ingen                                                ;88;413;395
20220829;Liander;Gelderland   ;Buren              ;BU02140201         ;Kerk Avezaath                                        ;147;461;680
20220829;Liander;Gelderland   ;Buren              ;BU02140402         ;Klinkenberg                                          ;32;152;191
20220829;Liander;Gelderland   ;Buren              ;BU02140300         ;Lienden                                              ;367;1322;1656
20220829;Liander;Gelderland   ;Buren              ;BU02140500         ;Maurik                                               ;442;1303;1829
20220829;Liander;Gelderland   ;Buren              ;BU02140301         ;Ommeren met Den Eng                                  ;52;148;281
20220829;Liander;Gelderland   ;Buren              ;BU02140305         ;Ommerveld en verspreide huizen polder Meerten        ;44;147;506
20220829;Liander;Gelderland   ;Buren              ;Overig             ;Overig                                               ;10;26;59
20220829;Liander;Gelderland   ;Buren              ;BU02140600         ;Ravenswaaij                                          ;40;89;153
20220829;Liander;Gelderland   ;Buren              ;BU02140501         ;Rijswijk                                             ;53;127;207
20220829;Liander;Gelderland   ;Buren              ;BU02140306         ;Verspreide huizen Aalst Leutes polder Aalst          ;208;564;1151
20220829;Liander;Gelderland   ;Buren              ;BU02140008         ;Verspreide huizen Asch                               ;26;79;213
20220829;Liander;Gelderland   ;Buren              ;BU02140109         ;Verspreide huizen Beusichem en Zoelmond              ;198;545;1335
20220829;Liander;Gelderland   ;Buren              ;BU02140009         ;Verspreide huizen Buren                              ;107;371;874
20220829;Liander;Gelderland   ;Buren              ;BU02140307         ;Verspreide huizen De Mars en Marsdijk                ;35;132;408
20220829;Liander;Gelderland   ;Buren              ;BU02140509         ;Verspreide huizen Eck en Wiel                        ;102;356;760
20220829;Liander;Gelderland   ;Buren              ;BU02140007         ;Verspreide huizen Erichem                            ;47;153;407
20220829;Liander;Gelderland   ;Buren              ;BU02140209         ;Verspreide huizen Kapel Avezaath                     ;31;94;247
20220829;Liander;Gelderland   ;Buren              ;BU02140208         ;Verspreide huizen Kerk Avezaath                      ;29;73;253
20220829;Liander;Gelderland   ;Buren              ;BU02140408         ;Verspreide huizen Klinkenberg                        ;66;270;497
20220829;Liander;Gelderland   ;Buren              ;BU02140308         ;Verspreide huizen Lienden                            ;109;473;647
20220829;Liander;Gelderland   ;Buren              ;BU02140508         ;Verspreide huizen Maurik                             ;333;740;1663
20220829;Liander;Gelderland   ;Buren              ;BU02140409         ;Verspreide huizen Ommerenveld en Zwarte Paard        ;16;92;132
20220829;Liander;Gelderland   ;Buren              ;BU02140609         ;Verspreide huizen poldergebied                       ;17;67;221
20220829;Liander;Gelderland   ;Buren              ;BU02140608         ;Verspreide huizen Ravenswaaij                        ;47;133;356
20220829;Liander;Gelderland   ;Buren              ;BU02140507         ;Verspreide huizen Rijswijk                           ;41;121;352
20220829;Liander;Gelderland   ;Buren              ;BU02140206         ;Verspreide huizen ten oosten van kanaal              ;10;44;116
20220829;Liander;Gelderland   ;Buren              ;BU02140207         ;Verspreide huizen Zoelen                             ;110;325;549
20220829;Liander;Gelderland   ;Buren              ;BU02140200         ;Zoelen                                               ;121;381;520
20220829;Liander;Gelderland   ;Buren              ;BU02140101         ;Zoelmond                                             ;58;163;231
20220829;Liander;Gelderland   ;Culemborg          ;BU02160100         ;Achter de Poort                                      ;239;586;470
20220829;Liander;Gelderland   ;Culemborg          ;BU02160000         ;Binnenstad                                           ;166;1592;573
20220829;Liander;Gelderland   ;Culemborg          ;BU02160002         ;Bloemen/Oranjebuurt                                  ;226;970;777
20220829;Liander;Gelderland   ;Culemborg          ;BU02160010         ;Buitengebied Redichem                                ;85;202;556
20220829;Liander;Gelderland   ;Culemborg          ;BU02160108         ;Buitengebied Vretstrooij                             ;26;114;359
20220829;Liander;Gelderland   ;Culemborg          ;BU02160107         ;Buitengebied Waterlinie                              ;65;181;565
20220829;Liander;Gelderland   ;Culemborg          ;BU02160003         ;De Hond                                              ;248;497;995
20220829;Liander;Gelderland   ;Culemborg          ;BU02160001         ;Dreven                                               ;35;159;199
20220829;Liander;Gelderland   ;Culemborg          ;BU02160101         ;Goilberdingen Oost                                   ;433;1174;1683
20220829;Liander;Gelderland   ;Culemborg          ;BU02160102         ;Goilberdingen West                                   ;285;779;1156
20220829;Liander;Gelderland   ;Culemborg          ;BU02160106         ;Industrieterrein Pavijen                             ;26;341;450
20220829;Liander;Gelderland   ;Culemborg          ;BU02160009         ;Lanxmeer                                             ;223;653;682
20220829;Liander;Gelderland   ;Culemborg          ;Overig             ;Overig                                               ;75;144;244
20220829;Liander;Gelderland   ;Culemborg          ;BU02160103         ;Parijsch Landzicht                                   ;309;952;1180
20220829;Liander;Gelderland   ;Culemborg          ;BU02160105         ;Parijsch Lokkershoek                                 ;347;463;1056
20220829;Liander;Gelderland   ;Culemborg          ;BU02160104         ;Parijsch Vlinderbuurt                                ;311;875;899
20220829;Liander;Gelderland   ;Culemborg          ;BU02160004         ;Ter Weijde Componistenbuurt                          ;176;1026;566
20220829;Liander;Gelderland   ;Culemborg          ;BU02160005         ;Ter Weijde Statenliedenbuurt                         ;144;1093;525
20220829;Liander;Gelderland   ;Culemborg          ;BU02160006         ;Voorkoop Noord                                       ;167;487;549
20220829;Liander;Gelderland   ;Culemborg          ;BU02160007         ;Voorkoop Zuid                                        ;272;832;870
20220829;Liander;Gelderland   ;Culemborg          ;BU02160008         ;Westerkwartier                                       ;106;553;287
20220829;Liander;Gelderland   ;Doesburg           ;BU02210104         ;Beinum I                                             ;455;1238;1686
20220829;Liander;Gelderland   ;Doesburg           ;BU02210105         ;Beinum II                                            ;250;493;1292
20220829;Liander;Gelderland   ;Doesburg           ;BU02210103         ;De Ooi                                               ;258;987;1098
20220829;Liander;Gelderland   ;Doesburg           ;BU02210100         ;De oude Stad binnen de gracht                        ;76;1488;311
20220829;Liander;Gelderland   ;Doesburg           ;BU02210101         ;Noordelijk Molenveld                                 ;76;586;269
20220829;Liander;Gelderland   ;Doesburg           ;Overig             ;Overig                                               ;25;95;209
20220829;Liander;Gelderland   ;Doesburg           ;BU02210110         ;Verspreide huizen IJssel en Oude IJssel              ;5;52;21
20220829;Liander;Gelderland   ;Doesburg           ;BU02210108         ;Verspreide huizen Noordoost                          ;26;68;185
20220829;Liander;Gelderland   ;Doesburg           ;BU02210102         ;Zuidelijk Molenveld                                  ;68;561;186
20220829;Liander;Gelderland   ;Doetinchem         ;BU02223111         ;A18 Bedrijvenpark                                    ;8;24;213
