FID,pointid,nap_05_10,nap_10_15,nap_15_20,nap_20_30,nap_30_40,se_anno_cad_data,gdb_geomattr_data,shape
dominant_bodemtype_op_15m_20m_nap.1769,44015,zand,leem,fijn zand,fijn zand,grof zand,,,"POLYGON ((139500 542000, 139250 542000, 139250 542250, 139500 542250, 139500 542000))"
dominant_bodemtype_op_15m_20m_nap.1770,44022,zand,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((141250 542000, 141000 542000, 141000 542250, 141250 542250, 141250 542000))"
dominant_bodemtype_op_15m_20m_nap.1771,44025,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((142000 542000, 141750 542000, 141750 542250, 142000 542250, 142000 542000))"
dominant_bodemtype_op_15m_20m_nap.1772,44029,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((143000 542000, 142750 542000, 142750 542250, 143000 542250, 143000 542000))"
dominant_bodemtype_op_15m_20m_nap.1773,44032,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((143750 542000, 143500 542000, 143500 542250, 143750 542250, 143750 542000))"
dominant_bodemtype_op_15m_20m_nap.1774,44036,klei,klei,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((144750 542000, 144500 542000, 144500 542250, 144750 542250, 144750 542000))"
dominant_bodemtype_op_15m_20m_nap.1775,21553,zand,zavel,zand,zand,zand,,,"POLYGON ((146750 557750, 146500 557750, 146500 558000, 146750 558000, 146750 557750))"
dominant_bodemtype_op_15m_20m_nap.1776,21569,zand,zand,zand,zand,klei,,,"POLYGON ((150750 557750, 150500 557750, 150500 558000, 150750 558000, 150750 557750))"
dominant_bodemtype_op_15m_20m_nap.1777,21575,leem,leem,zand,zand,klei,,,"POLYGON ((152250 557750, 152000 557750, 152000 558000, 152250 558000, 152250 557750))"
dominant_bodemtype_op_15m_20m_nap.1778,21586,keileem,keileem,zand,zand,klei,,,"POLYGON ((155000 557750, 154750 557750, 154750 558000, 155000 558000, 155000 557750))"
dominant_bodemtype_op_15m_20m_nap.1779,21895,zand,zand,zand,zand,zand,,,"POLYGON ((143000 557500, 142750 557500, 142750 557750, 143000 557750, 143000 557500))"
dominant_bodemtype_op_15m_20m_nap.1780,21917,zand,zand,zand,zand,zand,,,"POLYGON ((148500 557500, 148250 557500, 148250 557750, 148500 557750, 148500 557500))"
dominant_bodemtype_op_15m_20m_nap.1781,21945,keileem,keileem,zand,zand,klei,,,"POLYGON ((155500 557500, 155250 557500, 155250 557750, 155500 557750, 155500 557500))"
dominant_bodemtype_op_15m_20m_nap.1782,22243,klei,keileem,keileem,zand,zand,,,"POLYGON ((140750 557250, 140500 557250, 140500 557500, 140750 557500, 140750 557250))"
dominant_bodemtype_op_15m_20m_nap.1783,22254,zand,zand,zand,zand,zand,,,"POLYGON ((143500 557250, 143250 557250, 143250 557500, 143500 557500, 143500 557250))"
dominant_bodemtype_op_15m_20m_nap.1784,22270,zand,zand,zand,zand,zand,,,"POLYGON ((147500 557250, 147250 557250, 147250 557500, 147500 557500, 147500 557250))"
dominant_bodemtype_op_15m_20m_nap.1785,22276,leem,keileem,zand,zand,zand,,,"POLYGON ((149000 557250, 148750 557250, 148750 557500, 149000 557500, 149000 557250))"
dominant_bodemtype_op_15m_20m_nap.1786,22293,leem,leem,zand,zand,klei,,,"POLYGON ((153250 557250, 153000 557250, 153000 557500, 153250 557500, 153250 557250))"
dominant_bodemtype_op_15m_20m_nap.1787,22630,zand,zand,zand,zand,zand,,,"POLYGON ((148250 557000, 148000 557000, 148000 557250, 148250 557250, 148250 557000))"
dominant_bodemtype_op_15m_20m_nap.1788,22645,leem,leem,zand,zand,klei,,,"POLYGON ((152000 557000, 151750 557000, 151750 557250, 152000 557250, 152000 557000))"
dominant_bodemtype_op_15m_20m_nap.1789,22652,keileem,keileem,zand,zand,klei,,,"POLYGON ((153750 557000, 153500 557000, 153500 557250, 153750 557250, 153750 557000))"
dominant_bodemtype_op_15m_20m_nap.1790,22956,klei,keileem,zand,zand,zand,,,"POLYGON ((140500 556750, 140250 556750, 140250 557000, 140500 557000, 140500 556750))"
dominant_bodemtype_op_15m_20m_nap.1791,22961,klei,keileem,keileem,veen,zand,,,"POLYGON ((141750 556750, 141500 556750, 141500 557000, 141750 557000, 141750 556750))"
dominant_bodemtype_op_15m_20m_nap.1792,22965,zand,zand,zand,zand,zand,,,"POLYGON ((142750 556750, 142500 556750, 142500 557000, 142750 557000, 142750 556750))"
dominant_bodemtype_op_15m_20m_nap.1793,22980,zand,zavel,zand,zand,zand,,,"POLYGON ((146500 556750, 146250 556750, 146250 557000, 146500 557000, 146500 556750))"
dominant_bodemtype_op_15m_20m_nap.1794,22983,zand,zavel,zand,zand,zand,,,"POLYGON ((147250 556750, 147000 556750, 147000 557000, 147250 557000, 147250 556750))"
dominant_bodemtype_op_15m_20m_nap.1795,22989,leem,keileem,zand,zand,zand,,,"POLYGON ((148750 556750, 148500 556750, 148500 557000, 148750 557000, 148750 556750))"
dominant_bodemtype_op_15m_20m_nap.1796,22995,zand,keileem,zand,zand,klei,,,"POLYGON ((150250 556750, 150000 556750, 150000 557000, 150250 557000, 150250 556750))"
dominant_bodemtype_op_15m_20m_nap.1797,42614,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((146250 543000, 146000 543000, 146000 543250, 146250 543250, 146250 543000))"
dominant_bodemtype_op_15m_20m_nap.1798,42621,zand,zand,zand,zand,leem,,,"POLYGON ((148000 543000, 147750 543000, 147750 543250, 148000 543250, 148000 543000))"
dominant_bodemtype_op_15m_20m_nap.1799,42627,zand,leem,klei,zand,leem,,,"POLYGON ((149500 543000, 149250 543000, 149250 543250, 149500 543250, 149500 543000))"
dominant_bodemtype_op_15m_20m_nap.1800,42633,leem,zand,zand,zand,leem,,,"POLYGON ((151000 543000, 150750 543000, 150750 543250, 151000 543250, 151000 543000))"
dominant_bodemtype_op_15m_20m_nap.1801,42946,zand,leem,fijn zand,fijn zand,fijn zand,,,"POLYGON ((140000 542750, 139750 542750, 139750 543000, 140000 543000, 140000 542750))"
dominant_bodemtype_op_15m_20m_nap.1802,42949,zand,leem,fijn zand,fijn zand,grof zand,,,"POLYGON ((140750 542750, 140500 542750, 140500 543000, 140750 543000, 140750 542750))"
dominant_bodemtype_op_15m_20m_nap.1803,42972,klei,klei,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((146500 542750, 146250 542750, 146250 543000, 146500 543000, 146500 542750))"
dominant_bodemtype_op_15m_20m_nap.1804,42980,zand,zand,zand,zand,leem,,,"POLYGON ((148500 542750, 148250 542750, 148250 543000, 148500 543000, 148500 542750))"
dominant_bodemtype_op_15m_20m_nap.1805,42987,zand,leem,klei,zand,leem,,,"POLYGON ((150250 542750, 150000 542750, 150000 543000, 150250 543000, 150250 542750))"
dominant_bodemtype_op_15m_20m_nap.1806,42988,leem,leem,zand,zand,leem,,,"POLYGON ((150500 542750, 150250 542750, 150250 543000, 150500 543000, 150500 542750))"
dominant_bodemtype_op_15m_20m_nap.1807,42989,zand,leem,zand,zand,leem,,,"POLYGON ((150750 542750, 150500 542750, 150500 543000, 150750 543000, 150750 542750))"
dominant_bodemtype_op_15m_20m_nap.1808,43299,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((139000 542500, 138750 542500, 138750 542750, 139000 542750, 139000 542500))"
dominant_bodemtype_op_15m_20m_nap.1809,43303,zand,leem,fijn zand,fijn zand,fijn zand,,,"POLYGON ((140000 542500, 139750 542500, 139750 542750, 140000 542750, 140000 542500))"
dominant_bodemtype_op_15m_20m_nap.1810,43707,leem,zand,zand,zand,leem,,,"POLYGON ((151750 542250, 151500 542250, 151500 542500, 151750 542500, 151750 542250))"
dominant_bodemtype_op_15m_20m_nap.1811,46908,zand,leem,leem,zand,zand,,,"POLYGON ((148750 540000, 148500 540000, 148500 540250, 148750 540250, 148750 540000))"
dominant_bodemtype_op_15m_20m_nap.1812,46909,zand,leem,leem,zand,zand,,,"POLYGON ((149000 540000, 148750 540000, 148750 540250, 149000 540250, 149000 540000))"
dominant_bodemtype_op_15m_20m_nap.1813,46920,klei,klei,zand,zand,zand,,,"POLYGON ((151750 540000, 151500 540000, 151500 540250, 151750 540250, 151750 540000))"
dominant_bodemtype_op_15m_20m_nap.1814,46922,zand,zand,zand,zand,zand,,,"POLYGON ((152250 540000, 152000 540000, 152000 540250, 152250 540250, 152250 540000))"
dominant_bodemtype_op_15m_20m_nap.1815,44059,zand,zand,zand,zand,leem,,,"POLYGON ((150500 542000, 150250 542000, 150250 542250, 150500 542250, 150500 542000))"
dominant_bodemtype_op_15m_20m_nap.1816,44361,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((136750 541750, 136500 541750, 136500 542000, 136750 542000, 136750 541750))"
dominant_bodemtype_op_15m_20m_nap.1817,44371,zand,leem,fijn zand,fijn zand,grof zand,,,"POLYGON ((139250 541750, 139000 541750, 139000 542000, 139250 542000, 139250 541750))"
dominant_bodemtype_op_15m_20m_nap.1818,44376,zand,leem,fijn zand,fijn zand,grof zand,,,"POLYGON ((140500 541750, 140250 541750, 140250 542000, 140500 542000, 140500 541750))"
dominant_bodemtype_op_15m_20m_nap.1819,44388,zand,zand,zand,zand,zand,,,"POLYGON ((143500 541750, 143250 541750, 143250 542000, 143500 542000, 143500 541750))"
dominant_bodemtype_op_15m_20m_nap.1820,44390,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((144000 541750, 143750 541750, 143750 542000, 144000 542000, 144000 541750))"
dominant_bodemtype_op_15m_20m_nap.1821,45450,zand,zand,fijn zand,leem,fijn zand,,,"POLYGON ((141250 541000, 141000 541000, 141000 541250, 141250 541250, 141250 541000))"
dominant_bodemtype_op_15m_20m_nap.1822,45469,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((146000 541000, 145750 541000, 145750 541250, 146000 541250, 146000 541000))"
dominant_bodemtype_op_15m_20m_nap.1823,45492,leem,leem,zand,zand,zand,,,"POLYGON ((151750 541000, 151500 541000, 151500 541250, 151750 541250, 151750 541000))"
dominant_bodemtype_op_15m_20m_nap.1824,45502,zand,zand,zand,zand,zand,,,"POLYGON ((154250 541000, 154000 541000, 154000 541250, 154250 541250, 154250 541000))"
dominant_bodemtype_op_15m_20m_nap.1825,45506,klei,klei,zand,zand,zand,,,"POLYGON ((155250 541000, 155000 541000, 155000 541250, 155250 541250, 155250 541000))"
dominant_bodemtype_op_15m_20m_nap.1826,44402,klei,klei,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((147000 541750, 146750 541750, 146750 542000, 147000 542000, 147000 541750))"
dominant_bodemtype_op_15m_20m_nap.1827,44412,klei,zand,zand,zand,leem,,,"POLYGON ((149500 541750, 149250 541750, 149250 542000, 149500 542000, 149500 541750))"
dominant_bodemtype_op_15m_20m_nap.1828,44414,klei,zand,zand,zand,leem,,,"POLYGON ((150000 541750, 149750 541750, 149750 542000, 150000 542000, 150000 541750))"
dominant_bodemtype_op_15m_20m_nap.1829,44417,zand,zand,zand,zand,leem,,,"POLYGON ((150750 541750, 150500 541750, 150500 542000, 150750 542000, 150750 541750))"
dominant_bodemtype_op_15m_20m_nap.1830,44432,klei,klei,zand,zand,zand,,,"POLYGON ((154500 541750, 154250 541750, 154250 542000, 154500 542000, 154500 541750))"
dominant_bodemtype_op_15m_20m_nap.1831,44724,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((138250 541500, 138000 541500, 138000 541750, 138250 541750, 138250 541500))"
dominant_bodemtype_op_15m_20m_nap.1832,44726,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((138750 541500, 138500 541500, 138500 541750, 138750 541750, 138750 541500))"
dominant_bodemtype_op_15m_20m_nap.1833,44728,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((139250 541500, 139000 541500, 139000 541750, 139250 541750, 139250 541500))"
dominant_bodemtype_op_15m_20m_nap.1834,44731,zand,leem,fijn zand,leem,grof zand,,,"POLYGON ((140000 541500, 139750 541500, 139750 541750, 140000 541750, 140000 541500))"
dominant_bodemtype_op_15m_20m_nap.1835,44734,zand,zand,fijn zand,leem,grof zand,,,"POLYGON ((140750 541500, 140500 541500, 140500 541750, 140750 541750, 140750 541500))"
dominant_bodemtype_op_15m_20m_nap.1836,55817,klei,zand,zand,zand,zand,,,"POLYGON ((144750 533750, 144500 533750, 144500 534000, 144750 534000, 144750 533750))"
dominant_bodemtype_op_15m_20m_nap.1837,55818,klei,zand,zand,zand,zand,,,"POLYGON ((145000 533750, 144750 533750, 144750 534000, 145000 534000, 145000 533750))"
dominant_bodemtype_op_15m_20m_nap.1838,55821,klei,zand,zand,zand,zand,,,"POLYGON ((145750 533750, 145500 533750, 145500 534000, 145750 534000, 145750 533750))"
dominant_bodemtype_op_15m_20m_nap.1839,55873,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((158750 533750, 158500 533750, 158500 534000, 158750 534000, 158750 533750))"
dominant_bodemtype_op_15m_20m_nap.1840,55879,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((160250 533750, 160000 533750, 160000 534000, 160250 534000, 160250 533750))"
dominant_bodemtype_op_15m_20m_nap.1841,55883,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((161250 533750, 161000 533750, 161000 534000, 161250 534000, 161250 533750))"
dominant_bodemtype_op_15m_20m_nap.1842,55887,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((162250 533750, 162000 533750, 162000 534000, 162250 534000, 162250 533750))"
dominant_bodemtype_op_15m_20m_nap.1843,55892,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((163500 533750, 163250 533750, 163250 534000, 163500 534000, 163500 533750))"
dominant_bodemtype_op_15m_20m_nap.1844,55896,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((164500 533750, 164250 533750, 164250 534000, 164500 534000, 164500 533750))"
dominant_bodemtype_op_15m_20m_nap.1845,55905,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((166750 533750, 166500 533750, 166500 534000, 166750 534000, 166750 533750))"
dominant_bodemtype_op_15m_20m_nap.1846,55907,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((167250 533750, 167000 533750, 167000 534000, 167250 534000, 167250 533750))"
dominant_bodemtype_op_15m_20m_nap.1847,55908,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((167500 533750, 167250 533750, 167250 534000, 167500 534000, 167500 533750))"
dominant_bodemtype_op_15m_20m_nap.1848,55915,zand,zand,zand,zand,zand,,,"POLYGON ((169250 533750, 169000 533750, 169000 534000, 169250 534000, 169250 533750))"
dominant_bodemtype_op_15m_20m_nap.1849,56144,zand,zand,zand,zand,klei,,,"POLYGON ((137250 533500, 137000 533500, 137000 533750, 137250 533750, 137250 533500))"
dominant_bodemtype_op_15m_20m_nap.1850,56150,zand,zand,zand,zand,klei,,,"POLYGON ((138750 533500, 138500 533500, 138500 533750, 138750 533750, 138750 533500))"
dominant_bodemtype_op_15m_20m_nap.1851,56184,klei,zand,zand,zand,zand,,,"POLYGON ((147250 533500, 147000 533500, 147000 533750, 147250 533750, 147250 533500))"
dominant_bodemtype_op_15m_20m_nap.1852,56194,klei,zand,zand,leem,zand,,,"POLYGON ((149750 533500, 149500 533500, 149500 533750, 149750 533750, 149750 533500))"
dominant_bodemtype_op_15m_20m_nap.1853,56197,klei,zand,zand,zand,zand,,,"POLYGON ((150500 533500, 150250 533500, 150250 533750, 150500 533750, 150500 533500))"
dominant_bodemtype_op_15m_20m_nap.1854,56203,zand,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((152000 533500, 151750 533500, 151750 533750, 152000 533750, 152000 533500))"
dominant_bodemtype_op_15m_20m_nap.1855,56205,zand,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((152500 533500, 152250 533500, 152250 533750, 152500 533750, 152500 533500))"
dominant_bodemtype_op_15m_20m_nap.1856,56210,zand,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((153750 533500, 153500 533500, 153500 533750, 153750 533750, 153750 533500))"
dominant_bodemtype_op_15m_20m_nap.1857,56218,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((155750 533500, 155500 533500, 155500 533750, 155750 533750, 155750 533500))"
dominant_bodemtype_op_15m_20m_nap.1858,56231,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((159000 533500, 158750 533500, 158750 533750, 159000 533750, 159000 533500))"
dominant_bodemtype_op_15m_20m_nap.1859,56233,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((159500 533500, 159250 533500, 159250 533750, 159500 533750, 159500 533500))"
dominant_bodemtype_op_15m_20m_nap.1860,56234,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((159750 533500, 159500 533500, 159500 533750, 159750 533750, 159750 533500))"
dominant_bodemtype_op_15m_20m_nap.1861,56238,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((160750 533500, 160500 533500, 160500 533750, 160750 533750, 160750 533500))"
dominant_bodemtype_op_15m_20m_nap.1862,56251,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((164000 533500, 163750 533500, 163750 533750, 164000 533750, 164000 533500))"
dominant_bodemtype_op_15m_20m_nap.1863,56254,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((164750 533500, 164500 533500, 164500 533750, 164750 533750, 164750 533500))"
dominant_bodemtype_op_15m_20m_nap.1864,56255,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((165000 533500, 164750 533500, 164750 533750, 165000 533750, 165000 533500))"
dominant_bodemtype_op_15m_20m_nap.1865,56261,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((166500 533500, 166250 533500, 166250 533750, 166500 533750, 166500 533500))"
dominant_bodemtype_op_15m_20m_nap.1866,56263,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((167000 533500, 166750 533500, 166750 533750, 167000 533750, 167000 533500))"
dominant_bodemtype_op_15m_20m_nap.1867,56267,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((168000 533500, 167750 533500, 167750 533750, 168000 533750, 168000 533500))"
dominant_bodemtype_op_15m_20m_nap.1868,56275,zand,zand,zand,zand,zand,,,"POLYGON ((170000 533500, 169750 533500, 169750 533750, 170000 533750, 170000 533500))"
dominant_bodemtype_op_15m_20m_nap.1869,56501,zand,zand,zand,zand,klei,,,"POLYGON ((137250 533250, 137000 533250, 137000 533500, 137250 533500, 137250 533250))"
dominant_bodemtype_op_15m_20m_nap.1870,56503,zand,zand,zand,zand,klei,,,"POLYGON ((137750 533250, 137500 533250, 137500 533500, 137750 533500, 137750 533250))"
dominant_bodemtype_op_15m_20m_nap.1871,56508,zand,zand,zand,zand,klei,,,"POLYGON ((139000 533250, 138750 533250, 138750 533500, 139000 533500, 139000 533250))"
dominant_bodemtype_op_15m_20m_nap.1872,56510,klei,klei,klei,zand,klei,,,"POLYGON ((139500 533250, 139250 533250, 139250 533500, 139500 533500, 139500 533250))"
dominant_bodemtype_op_15m_20m_nap.1873,56518,zand,zand,zand,zand,zand,,,"POLYGON ((141500 533250, 141250 533250, 141250 533500, 141500 533500, 141500 533250))"
dominant_bodemtype_op_15m_20m_nap.1874,73372,klei,zand,fijn zand,leem,grof zand,,,"POLYGON ((160250 521500, 160000 521500, 160000 521750, 160250 521750, 160250 521500))"
dominant_bodemtype_op_15m_20m_nap.1875,71564,veen,zand,zand,zand,zand,,,"POLYGON ((154500 522750, 154250 522750, 154250 523000, 154500 523000, 154500 522750))"
dominant_bodemtype_op_15m_20m_nap.1876,71568,klei,zand,fijn zand,leem,fijn zand,,,"POLYGON ((155500 522750, 155250 522750, 155250 523000, 155500 523000, 155500 522750))"
dominant_bodemtype_op_15m_20m_nap.1877,71583,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((159250 522750, 159000 522750, 159000 523000, 159250 523000, 159250 522750))"
dominant_bodemtype_op_15m_20m_nap.1878,71587,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((160250 522750, 160000 522750, 160000 523000, 160250 523000, 160250 522750))"
dominant_bodemtype_op_15m_20m_nap.1879,71590,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((161000 522750, 160750 522750, 160750 523000, 161000 523000, 161000 522750))"
dominant_bodemtype_op_15m_20m_nap.1880,71599,klei,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((163250 522750, 163000 522750, 163000 523000, 163250 523000, 163250 522750))"
dominant_bodemtype_op_15m_20m_nap.1881,71603,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((164250 522750, 164000 522750, 164000 523000, 164250 523000, 164250 522750))"
dominant_bodemtype_op_15m_20m_nap.1882,71606,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((165000 522750, 164750 522750, 164750 523000, 165000 523000, 165000 522750))"
dominant_bodemtype_op_15m_20m_nap.1883,71937,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((158500 522500, 158250 522500, 158250 522750, 158500 522750, 158500 522500))"
dominant_bodemtype_op_15m_20m_nap.1884,71943,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((160000 522500, 159750 522500, 159750 522750, 160000 522750, 160000 522500))"
