FID,OVW_STARTDATUM,LATITUDE,AANPAK,BINNEN1METER,GEBIEDSTEAM,INSPECTIEDATUM,PRIORITEIT,LONGITUDE,BUURT,DOORGROEI,SOORT,UITGRAVEN,WIJK,GEOMETRIE,OVW_MAX_SIZE
Groen_exoten.60316,2023-02-03,52.1861486070634,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,08-10-2015,Hoog,5.37174737395653,Bieshaar-Zuid,Geen doorgroei in kunst- of straatwerk,Reuzenbalsemien,Wel uitgraven,Hoogland,POINT (52.186152370318474 5.371747601935058),0

Groen_exoten.60317,2023-02-03,52.1852694722972,,,,08-10-2015,Hoog,5.38569866464834,Woudzoom e.o.,,Reuzenbereklauw,,Kattenbroek,POINT (52.1852731620136 5.385698963478569),0

Groen_exoten.60318,2023-02-03,52.158276195554,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,08-10-2015,Hoog,5.39812059099215,Kruiskamp-Zuid,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Kruiskamp,POINT (52.15827968525842 5.39812058286501),0

Groen_exoten.60486,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,09-10-2015,Hoog,,,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,,"POLYGON ((52.171036487474375 5.434746921156127, 52.17104116913641 5.434737205098391, 52.17103571297853 5.43473424067949, 52.17103233171195 5.4347414221975905, 52.171036487474375 5.434746921156127))",1.311

Groen_exoten.60487,2023-02-03,,,Verder dan 1 meter van water,,23-10-2015,Hoog,,Rivierenbuurt-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Soesterkwartier,"POLYGON ((52.16329198145477 5.365198819344838, 52.16314372610768 5.365133310146704, 52.16311541370323 5.365285757253696, 52.16326366538057 5.36533176958322, 52.16329198145477 5.365198819344838))",23.885

Groen_exoten.60488,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,23-10-2015,Hoog,,Rivierenbuurt-Oost,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Soesterkwartier,"POLYGON ((52.16339376150017 5.366351264705097, 52.163402282360906 5.366299374388599, 52.163389644734934 5.3662957841793695, 52.16338396692899 5.366346131984818, 52.16339376150017 5.366351264705097))",4.309

Groen_exoten.60489,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,04-10-2015,Hoog,,Bomenbuurt,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Soesterkwartier,"POLYGON ((52.16387354202297 5.355900844012706, 52.16390172746602 5.3560333845514005, 52.163928990518656 5.356003801799193, 52.16394831284027 5.355885533083755, 52.16387354202297 5.355900844012706))",13.096

Groen_exoten.60490,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,04-10-2015,Hoog,,Bomenbuurt,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Soesterkwartier,"POLYGON ((52.16387178148201 5.355896553726718, 52.16390110155179 5.355883658708376, 52.16388230703464 5.355779721785247, 52.163851814289934 5.355793571357256, 52.16387178148201 5.355896553726718))",9.692

Groen_exoten.60491,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,04-10-2015,Hoog,,Bomenbuurt,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Soesterkwartier,"POLYGON ((52.16441351903555 5.3552953562276375, 52.16439357689709 5.355287264127158, 52.164396813123446 5.355326839592113, 52.16441294000447 5.355323013403234, 52.16441351903555 5.3552953562276375))",3.501

Groen_exoten.60492,2023-02-03,,,Binnen 1 meter van water,,23-10-2015,Hoog,,Isselt-West,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Isselt,"POLYGON ((52.16760122201322 5.35304681336833, 52.16758872795847 5.35310364899482, 52.16760426095124 5.353113458978541, 52.16761761678742 5.353053114891943, 52.16760122201322 5.35304681336833))",5.58

Groen_exoten.60493,2023-02-03,52.1428355122172,,,,16-08-2016,,5.40878054798738,,,Reuzenbalsemien,,,POINT (52.14283888499055 5.408780359716887),0

Groen_exoten.60494,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Bedrijventerrein Vathorst-Zuid,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Bedrijventerrein Vathorst,"POLYGON ((52.181888562798115 5.420906734882208, 52.18192984879962 5.420836950151682, 52.18191499957949 5.420814114414622, 52.18187701564034 5.4208812164183255, 52.181888562798115 5.420906734882208))",8.642

Groen_exoten.60495,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Bedrijventerrein Vathorst-Zuid,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Bedrijventerrein Vathorst,"POLYGON ((52.18189664066422 5.42151226086056, 52.18176714515978 5.421238267870245, 52.18168872226034 5.421298625166837, 52.18184297839672 5.421568609182515, 52.18189664066422 5.42151226086056))",32.338

Groen_exoten.60496,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,26-10-2015,Hoog,,Zuiderzeestedenbuurt-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Vathorst-De Laak,"POLYGON ((52.193412979898646 5.433697788832429, 52.19338289958599 5.433707079416194, 52.19339864110497 5.433739723147445, 52.19342442475908 5.433730428082002, 52.193412979898646 5.433697788832429))",5.439

Groen_exoten.60497,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,26-10-2015,Hoog,,Waddeneilandenbuurt,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Vathorst-De Laak,"POLYGON ((52.19335672855184 5.434685868644212, 52.1933052043358 5.434597254074927, 52.19329660537871 5.4346112279768315, 52.1933495599225 5.434704505105267, 52.19335672855184 5.434685868644212))",9.926

Groen_exoten.60498,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,,Waddeneilandenbuurt,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Vathorst-De Laak,"POLYGON ((52.19559477072067 5.435865010840213, 52.19557182191717 5.435858195003543, 52.19556762782124 5.435909120648174, 52.19559892125666 5.435919341012088, 52.19559477072067 5.435865010840213))",5.439

Groen_exoten.60499,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,,Polderbuurt-Noord,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Vathorst-Centrum,"POLYGON ((52.19808412626692 5.427302078160671, 52.19808940644736 5.427291269857771, 52.198082177650136 5.427285538762481, 52.198078069807195 5.427296984186122, 52.19808412626692 5.427302078160671))",1.694

Groen_exoten.60500,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,23-10-2015,Hoog,,Jericho / Jeruzalem,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,De Koppel,"POLYGON ((52.1632163770313 5.382683128704027, 52.163241370809345 5.382581799654952, 52.16312580229938 5.382580043880309, 52.16312834204852 5.382680780872027, 52.1632163770313 5.382683128704027))",14.666

Groen_exoten.60501,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Architectenbuurt-West,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Zielhorst,"POLYGON ((52.1839393408637 5.398619293755255, 52.183997262314904 5.398420109092226, 52.183953699535124 5.398455530424277, 52.18390720577485 5.3985864456112225, 52.1839393408637 5.398619293755255))",16.91

Groen_exoten.60502,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,06-06-2016,Hoog,,Architectenbuurt-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Zielhorst,"POLYGON ((52.183378226671735 5.399567927175683, 52.1835789793194 5.399360003020283, 52.18354659237266 5.399286589220275, 52.1833869112658 5.399497348281047, 52.183378226671735 5.399567927175683))",29.481

Groen_exoten.60503,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Bedrijventerrein Vathorst-Noord,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Bedrijventerrein Vathorst,"POLYGON ((52.19096304039996 5.410755890065342, 52.19096847331214 5.410748334559193, 52.190965115942056 5.410740774377774, 52.190959825985104 5.410748213677297, 52.19096304039996 5.410755890065342))",1.412

Groen_exoten.60504,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,12-10-2015,Hoog,,Componistenbuurt-Zuid,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Randenbroek,"POLYGON ((52.143819922749685 5.402607205064953, 52.14373005829597 5.402512218935444, 52.14368254683616 5.402550810418675, 52.143787174271445 5.402664583976236, 52.143819922749685 5.402607205064953))",18.504

Groen_exoten.60505,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,12-10-2015,Hoog,,Dorrestein,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Vermeerkwartier,"POLYGON ((52.14683869951775 5.399964520702454, 52.14687779504863 5.3999249481027345, 52.14685921457204 5.399889525561959, 52.14682716851333 5.399927016850027, 52.14683869951775 5.399964520702454))",7.621

Groen_exoten.60506,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,07-06-2016,Hoog,,Willem III,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Randenbroek,"POLYGON ((52.15412007148504 5.401045855804865, 52.15409218233957 5.400807856763326, 52.15407503055697 5.400818307487284, 52.1540908092939 5.4010499833632615, 52.15412007148504 5.401045855804865))",17.312

Groen_exoten.60507,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,07-06-2016,Hoog,,Willem III,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Randenbroek,"POLYGON ((52.154067857670135 5.401046014020167, 52.154054300297965 5.400875228256349, 52.15399926929832 5.400928652962002, 52.15402426721089 5.401041353226352, 52.154067857670135 5.401046014020167))",13.959

Groen_exoten.60508,2023-02-03,,,Verder dan 1 meter van water,,23-10-2015,Hoog,,Zonnehof,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Nederberg,"POLYGON ((52.150139813231384 5.38209776581774, 52.15015565603732 5.382069861474464, 52.15014641253791 5.3820419599199765, 52.15012836921617 5.382070579962918, 52.150139813231384 5.38209776581774))",4.879

Groen_exoten.60509,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,23-10-2015,Hoog,,Snouckaertlaan e.o.,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Nederberg,"POLYGON ((52.15201742927595 5.379254682656621, 52.152100704711636 5.379114974868375, 52.1520835160769 5.379071995393953, 52.1519896647095 5.379209555941571, 52.15201742927595 5.379254682656621))",17.577

Groen_exoten.60510,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,,,Piet Mondriaanlaan e.o.,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Soesterkwartier,"POLYGON ((52.15710518449175 5.380007585427947, 52.1571374411412 5.37991724285408, 52.15709083967083 5.379905593853025, 52.15705320593153 5.379994480136067, 52.15710518449175 5.380007585427947))",11.686

Groen_exoten.60511,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,,,Piet Mondriaanlaan e.o.,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Soesterkwartier,"POLYGON ((52.15700749466853 5.379883751394989, 52.156953726404645 5.3799143580728686, 52.15695104018079 5.379952241807567, 52.15700391325187 5.379937662891415, 52.15700749466853 5.379883751394989))",7.837

Groen_exoten.60512,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,,Piet Mondriaanlaan e.o.,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Soesterkwartier,"POLYGON ((52.1565916317846 5.380319362035382, 52.15660973610001 5.380281399147456, 52.15659258076515 5.380249639173148, 52.15657304744383 5.380295349240983, 52.1565916317846 5.380319362035382))",6.279

Groen_exoten.60513,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,09-10-2015,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.166174997324255 5.42236090723993, 52.16621161191828 5.422371444701807, 52.166214500319626 5.422316569406531, 52.16617788397548 5.422311870023564, 52.166174997324255 5.42236090723993))",5.992

Groen_exoten.60514,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,09-10-2015,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.16590799370537 5.4220571198122585, 52.165994856528016 5.4221062272937015, 52.16601139467641 5.422024508095162, 52.16591878405644 5.421988239858023, 52.16590799370537 5.4220571198122585))",14.051

Groen_exoten.60515,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.1676370662665 5.422963308851446, 52.167172221788654 5.422719454437062, 52.16715381449719 5.422787784975256, 52.16763441617252 5.423040195963687, 52.1676370662665 5.422963308851446))",58.068

Groen_exoten.60516,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,,Birkhoven / Bokkeduinen,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Bosgebied,"POLYGON ((52.15037955730861 5.351209069282223, 52.15034308305981 5.351195624298432, 52.15036299305536 5.351252200242302, 52.15039780220496 5.351241392908496, 52.15037955730861 5.351209069282223))",7.214

Groen_exoten.60517,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,,Birkhoven / Bokkeduinen,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Bosgebied,"POLYGON ((52.15052034586282 5.352445203525479, 52.15052856029427 5.352505671365342, 52.15054494981347 5.352492333854536, 52.15053169395184 5.3524410947834715, 52.15052034586282 5.352445203525479))",5.198

Groen_exoten.60518,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,,Birkhoven / Bokkeduinen,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Bosgebied,"POLYGON ((52.150493867789216 5.352457523876736, 52.150500816981285 5.352503642858771, 52.15051027202296 5.352494410667695, 52.150500800161254 5.352446243660553, 52.150493867789216 5.352457523876736))",4.331

Groen_exoten.60519,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,,Birkhoven / Bokkeduinen,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Bosgebied,"POLYGON ((52.15065176361331 5.351459959621685, 52.150843416180244 5.351618328411913, 52.150843408243404 5.3515919081573635, 52.15065688875348 5.351436316454226, 52.15065176361331 5.351459959621685))",24.696

Groen_exoten.60520,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,,Birkhoven / Bokkeduinen,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Bosgebied,"POLYGON ((52.15088497437366 5.351213820211201, 52.150885621905054 5.351165373042786, 52.15085890960952 5.35116108814651, 52.150856277165374 5.351215637564483, 52.15088497437366 5.351213820211201))",4.961

Groen_exoten.60521,2023-02-03,,,Verder dan 1 meter van water,,23-10-2015,Hoog,,Vlasakkers,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Bosgebied,"POLYGON ((52.14190822752859 5.354720384460932, 52.1420010050931 5.354685419443813, 52.14200326619327 5.354542087323225, 52.14190051397179 5.35455587195721, 52.14190822752859 5.354720384460932))",16.72

Groen_exoten.60569,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,07-06-2016,Hoog,,Boerderijenkamer,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Kattenbroek,"POLYGON ((52.1930266088188 5.402681962783733, 52.193042018967674 5.402707832830618, 52.193046597473675 5.402688240014211, 52.193038652806216 5.402665899583868, 52.1930266088188 5.402681962783733))",3.629

Groen_exoten.60570,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Kattenbroek-Noord,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Kattenbroek,"POLYGON ((52.19457868796671 5.394368612175548, 52.19457839309406 5.394235964595792, 52.19453899850713 5.394236451348526, 52.19453686925183 5.394366632847223, 52.19457868796671 5.394368612175548))",10.193

Groen_exoten.60571,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,15-10-2015,Hoog,,Calveen,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Calveen,"POLYGON ((52.19716673528668 5.386101649832487, 52.197053164066865 5.38587601020936, 52.1970216026208 5.385932640991905, 52.197133555113474 5.386150817749999, 52.19716673528668 5.386101649832487))",24.774

Groen_exoten.60572,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.16688858402746 5.422582537877458, 52.16682028706673 5.422595298104227, 52.16683077308064 5.422663651227061, 52.16688855567926 5.422676512029003, 52.16688858402746 5.422582537877458))",9.953

Groen_exoten.60573,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,Vinkenhoef,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.17043546180578 5.4241720655984675, 52.170440640123786 5.42414369526554, 52.17042685772355 5.424135276502098, 52.17042124653056 5.424170302244654, 52.17043546180578 5.4241720655984675))",3.314

Groen_exoten.60574,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,Vinkenhoef,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.17081176932017 5.4243297353933775, 52.170777675797616 5.424323545558533, 52.17077766670821 5.4243522984393095, 52.170804181509304 5.42436464329244, 52.17081176932017 5.4243297353933775))",4.721

Groen_exoten.60575,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,Vinkenhoef,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.17134036756446 5.424630093404788, 52.171323413855745 5.42461463352249, 52.171317304181066 5.4246289707119395, 52.17132951122994 5.4246389103112485, 52.17134036756446 5.424630093404788))",3.056

Groen_exoten.60576,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,Vinkenhoef,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.17192231032415 5.425047684660412, 52.17192390079563 5.425029644781022, 52.171906473117325 5.425018461558841, 52.17190223988536 5.4250416538163035, 52.17191755080426 5.4250648627305775, 52.17192231032415 5.425047684660412))",3.985

Groen_exoten.60577,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,Vinkenhoef,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.1710826392096 5.4244952796103325, 52.17106364624519 5.4244930571612135, 52.17106160350259 5.424517326952645, 52.17107448890654 5.424527267034488, 52.1710826392096 5.4244952796103325))",3.309

Groen_exoten.60578,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,09-10-2015,Hoog,,Nimmerdor,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Leusderkwartier,"POLYGON ((52.1400423360647 5.3956926182042455, 52.14002072188332 5.395709825894501, 52.14003260668508 5.395741090604428, 52.14005205900994 5.395731610292276, 52.1400423360647 5.3956926182042455))",4.813

Groen_exoten.60579,2023-02-03,,opgekomen op waarschijnlijk eerder gemaaide berm langs noordzijde van voetpad,Verder dan 1 meter van water,,07-06-2016,Hoog,,Staatsliedenbuurt-West,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,De Berg-Noord,"POLYGON ((52.151975710796705 5.358119305511009, 52.15188954814868 5.357900768608548, 52.15187762910765 5.357915851746874, 52.151961805128316 5.3581365435331385, 52.151975710796705 5.358119305511009))",19.479
