OBJECTID,REF_WISSEL_KRUISING_PUIC,REF_GANG_NAAM,REF_WISSEL_KRUISINGBEEN_PUIC,M_GANG_VAN_T,M_GANG_TOT_T,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,LATITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
1809,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Links-Rechts,9f79c5d1-ef89-4535-9aa5-eafc3aa22abc,"0,000","9,975",141139.62,470602.889,5.761,141135.34,470611.89899999,5.761,52.22333281,52.22341368,5.18435766,5.18429465,9.975,0
1810,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Links-Rechts,63354c9c-f949-4496-b2f5-62602c72633a,"-8,132","0,000",141143.125,470595.55099999,5.761,141139.62,470602.889,5.761,52.22326695,52.22333281,5.18440925,5.18435766,0,-8.132
1811,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Links-Links,d2500478-d86f-4515-a489-a8a413e163ba,"19,924","28,027",141130.08499999,470620.378,5.761,141125.81599999,470627.265,5.74099999,52.22348976,52.22355155,5.1842174,5.18415464,28.027,19.924
1812,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Links-Links,660f5ab8-1179-4bf2-91e9-cc5e75525c24,"0,000","19,924",141139.62,470602.889,5.761,141130.08499999,470620.378,5.761,52.22333281,52.22348976,5.18435766,5.1842174,19.924,0
1813,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Links-Links,63354c9c-f949-4496-b2f5-62602c72633a,"-8,132","0,000",141143.125,470595.55099999,5.761,141139.62,470602.889,5.761,52.22326695,52.22333281,5.18440925,5.18435766,0,-8.132
1814,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Rechts-Links,d2500478-d86f-4515-a489-a8a413e163ba,"19,950","28,053",141130.08499999,470620.378,5.761,141125.81599999,470627.265,5.74099999,52.22348976,52.22355155,5.1842174,5.18415464,28.053,19.95
1815,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Rechts-Links,27d084a7-a963-45dc-9e3e-89878292f291,"9,975","19,950",141135.34,470611.89899999,5.761,141130.08499999,470620.378,5.761,52.22341368,52.22348976,5.18429465,5.1842174,19.95,9.975
1816,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Rechts-Links,72b3caa9-50b1-40bb-bf82-7a5b832042ad,"0,000","9,975",141140.594,470603.41999999,5.761,141135.34,470611.89899999,5.761,52.22333761,52.22341368,5.18437189,5.18429465,9.975,0
1817,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Rechts-Links,5ca03f7e-d82b-431a-bd65-82ae0bed1756,"-7,879","0,000",141144.717,470596.706,5.751,141140.594,470603.41999999,5.761,52.22327737,52.22333761,5.18443251,5.18437189,0,-7.879
1818,9e1f9ee3-aed9-4a9c-8671-fd628b9c62d7,Links-Rechts,a87d6bae-08ae-447c-a829-d5bfb259bcac,"-4,399","0,000",188113.69,334791.346,49.182,188115.674,334795.272,49.182,51.00180679,51.00184196,5.8589327,5.85896133,0,-4.399
1819,9e1f9ee3-aed9-4a9c-8671-fd628b9c62d7,Links-Rechts,3db64427-feea-4331-9202-15adacf609d3,"0,000","3,469",188115.674,334795.272,49.182,188117.236,334798.369,49.182,51.00184196,51.00186971,5.85896133,5.85898386,3.469,0
1820,9e1f9ee3-aed9-4a9c-8671-fd628b9c62d7,Rechts-Links,26c8559c-bfea-4111-a92f-69447cfb0b25,"-4,396","0,000",188114.624,334791.003,49.182,188115.674,334795.272,49.182,51.00180365,51.00184196,5.85894598,5.85896133,0,-4.396
1821,9e1f9ee3-aed9-4a9c-8671-fd628b9c62d7,Rechts-Links,fbf79c00-8856-435c-a434-6c941e21e7cf,"0,000","3,471",188115.674,334795.272,49.182,188116.50099999,334798.64299999,49.182,51.00184196,51.00187222,5.85896133,5.85897342,3.471,0
1822,55efd671-4c45-4a8e-b3d8-1eb836b0cb70,Rechts,f0ca5aa6-a4bd-46d2-9517-2f24b83ef9ea,"-1,758","0,000",210001.265,374623.716,21.696,210000.978,374625.45,21.674,51.35813396,51.35814958,6.17685574,6.17685189,0,-1.758
1823,55efd671-4c45-4a8e-b3d8-1eb836b0cb70,Rechts,57dd93ac-3330-4e9b-8105-172308a776fe,"0,000","34,064",210000.978,374625.45,21.674,209995.242,374659.02799999,21.49899999,51.35814958,51.35845193,6.17685189,6.17677477,34.064,0
1824,55efd671-4c45-4a8e-b3d8-1eb836b0cb70,Links,f0ca5aa6-a4bd-46d2-9517-2f24b83ef9ea,"-1,758","0,000",210001.265,374623.716,21.696,210000.978,374625.45,21.674,51.35813396,51.35814958,6.17685574,6.17685189,0,-1.758
1825,55efd671-4c45-4a8e-b3d8-1eb836b0cb70,Links,133ea30e-b25d-44da-92e7-e1534367073d,"0,000","34,087",210000.978,374625.45,21.674,209992.627,374658.47499999,21.5,51.35814958,51.35844722,6.17685189,6.17673714,34.087,0
1826,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Rechts-Links,7de00468-a5dd-40db-821c-1ccfb6e23743,"19,950","29,000",103688.58,489227.96999999,4.721,103697.541,489229.233,4.67499999,52.38850415,52.38851634,4.63345811,4.63358954,29,19.95
1827,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Rechts-Links,33a668b7-e369-409f-a9ba-88761ed08dda,"9,975","19,950",103678.69899999,489226.59999999,4.721,103688.58,489227.96999999,4.721,52.38849091,52.38850415,4.63331318,4.63345811,19.95,9.975
1828,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Rechts-Links,2397e1ef-6b51-4f26-b4f3-547904183f06,"0,000","9,975",103668.819,489225.22999999,4.721,103678.69899999,489226.59999999,4.721,52.38847768,52.38849091,4.63316827,4.63331318,9.975,0
1829,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Rechts-Links,744b9309-0bf0-4c4c-9030-d5ba1fb44d33,"-6,860","0,000",103662.024,489224.288,4.721,103668.819,489225.22999999,4.721,52.38846858,52.38847768,4.63306861,4.63316827,0,-6.86
1830,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Rechts-Rechts,df4dea2c-22a0-4ca5-8065-7549346d5e79,"19,924","29,116",103688.671,489226.864,4.721,103697.86,489227.074,4.721,52.38849422,52.38849696,4.63345961,4.63359455,29.116,19.924
1831,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Rechts-Rechts,c842e9b8-bafd-4192-a415-87ca26a4b36a,"0,000","19,924",103668.819,489225.22999999,4.721,103688.671,489226.864,4.721,52.38847768,52.38849422,4.63316827,4.63345961,19.924,0
1832,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Rechts-Rechts,744b9309-0bf0-4c4c-9030-d5ba1fb44d33,"-6,860","0,000",103662.024,489224.288,4.721,103668.819,489225.22999999,4.721,52.38846858,52.38847768,4.63306861,4.63316827,0,-6.86
1833,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Links-Links,7de00468-a5dd-40db-821c-1ccfb6e23743,"19,924","28,973",103688.58,489227.96999999,4.721,103697.541,489229.233,4.67499999,52.38850415,52.38851634,4.63345811,4.63358954,28.973,19.924
1834,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Links-Links,50875e8f-3e90-4d65-b169-51f6de66d88d,"0,000","19,924",103668.728,489226.336,4.721,103688.58,489227.96999999,4.721,52.38848761,52.38850415,4.63316676,4.63345811,19.924,0
1835,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Links-Links,c1675c4e-aa31-484e-b9dc-9b6d19ec16ef,"-13,035","0,000",103655.698,489225.99099999,4.721,103668.728,489226.336,4.721,52.38848329,52.38848761,4.63297543,4.63316676,0,-13.035
1836,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Links-Rechts,df4dea2c-22a0-4ca5-8065-7549346d5e79,"19,950","29,141",103688.671,489226.864,4.721,103697.86,489227.074,4.721,52.38849422,52.38849696,4.63345961,4.63359455,29.141,19.95
1837,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Links-Rechts,da2fc95e-4b95-4a9f-a233-944f15c01c62,"9,974","19,950",103678.69899999,489226.59999999,4.721,103688.671,489226.864,4.721,52.38849091,52.38849422,4.63331318,4.63345961,19.95,9.974
1838,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Links-Rechts,2b68fed9-b621-4715-9c39-cc9fc34bb353,"0,000","9,974",103668.728,489226.336,4.721,103678.69899999,489226.59999999,4.721,52.38848761,52.38849091,4.63316676,4.63331318,9.974,0
1839,35d9de1b-2b9d-4b28-9ce5-24f68f0b4f65,Links-Rechts,c1675c4e-aa31-484e-b9dc-9b6d19ec16ef,"-13,035","0,000",103655.698,489225.99099999,4.721,103668.728,489226.336,4.721,52.38848329,52.38848761,4.63297543,4.63316676,0,-13.035
1840,3fb01e56-1c5e-4989-a638-ffc7d2b32d4d,Rechts,bfa1f9e9-04f7-49ec-a6aa-1b91dfca3e0e,"-1,325","0,000",209373.708,375543.98499999,22.507,209374.852,375543.31699999,22.50199999,51.36646606,51.36645995,6.16798807,6.1680044,0,-1.325
1841,3fb01e56-1c5e-4989-a638-ffc7d2b32d4d,Rechts,71364211-a330-4d00-b6f1-ba4d8cc8e799,"0,000","36,470",209374.852,375543.31699999,22.50199999,209406.34899999,375524.93199999,22.349,51.36645995,51.36629167,6.1680044,6.16845382,36.47,0
1842,3fb01e56-1c5e-4989-a638-ffc7d2b32d4d,Links,bfa1f9e9-04f7-49ec-a6aa-1b91dfca3e0e,"-1,325","0,000",209373.708,375543.98499999,22.507,209374.852,375543.31699999,22.50199999,51.36646606,51.36645995,6.16798807,6.1680044,0,-1.325
1843,3fb01e56-1c5e-4989-a638-ffc7d2b32d4d,Links,07d4ecfb-7fc7-4ac5-a570-04d0b058c3a6,"0,000","36,493",209374.852,375543.31699999,22.50199999,209407.655,375527.38,22.349,51.36645995,51.36631355,6.1680044,6.16847295,36.493,0
1844,b281fc19-9249-48d8-b876-65146c65b24f,Rechts,36291a7b-fe71-4c69-b306-65f9adf9902e,"-2,210","0,000",186974.238,427890.923,23.709,186974.42999999,427888.721,23.702,51.83868872,51.83866891,5.85114357,5.85114615,0,-2.21
1845,b281fc19-9249-48d8-b876-65146c65b24f,Rechts,203be0cc-e902-46c7-869b-78b50ecb9fef,"0,000","36,469",186974.42999999,427888.721,23.702,186977.647,427852.39399999,23.571,51.83866891,51.83834222,5.85114615,5.85118946,36.469,0
1846,b281fc19-9249-48d8-b876-65146c65b24f,Links,36291a7b-fe71-4c69-b306-65f9adf9902e,"-2,210","0,000",186974.238,427890.923,23.709,186974.42999999,427888.721,23.702,51.83868872,51.83866891,5.85114357,5.85114615,0,-2.21
1847,b281fc19-9249-48d8-b876-65146c65b24f,Links,4e09e908-9f00-4aff-ac8f-9d462f6e3c7f,"0,000","36,492",186974.42999999,427888.721,23.702,186980.39999999,427852.744,23.571,51.83866891,51.8383452,5.85114615,5.85122944,36.492,0
1848,1222053d-b39a-4222-8976-ae0ae8fbc9d0,Rechts,1cd8afe0-f6d0-4849-9325-709c7caede49,"-4,500","0,000",81640.51799999,432645.22999999,4.56799999,81639.35799999,432649.57799999,4.56799999,51.87750995,51.87754887,4.32182668,4.32180892,0,-4.5
1849,1222053d-b39a-4222-8976-ae0ae8fbc9d0,Rechts,20d0b19a-534c-427d-8e53-50dcb3711678,"0,000","34,065",81639.35799999,432649.57799999,4.56799999,81630.58,432682.493,4.56799999,51.87754887,51.87784352,4.32180892,4.32167445,34.065,0
1850,1222053d-b39a-4222-8976-ae0ae8fbc9d0,Links,1cd8afe0-f6d0-4849-9325-709c7caede49,"-4,500","0,000",81640.51799999,432645.22999999,4.56799999,81639.35799999,432649.57799999,4.56799999,51.87750995,51.87754887,4.32182668,4.32180892,0,-4.5
1851,1222053d-b39a-4222-8976-ae0ae8fbc9d0,Links,2f045023-4af3-4a04-8140-f3ebc69ef555,"0,000","34,088",81639.35799999,432649.57799999,4.56799999,81628.02599999,432681.70299999,4.56799999,51.87754887,51.87783609,4.32180892,4.32163753,34.088,0
1852,de9f2e98-6eac-4f83-a7a5-b3739fcdcd74,Links-Rechts,8141c5e8-355c-4359-b1f6-d0dd7ac7d07d,"-3,256","0,000",83397.167,454263.494,0.313,83394.179,454264.788,0.317,52.07202119,52.07203243,4.34282124,4.34277739,0,-3.256
1853,de9f2e98-6eac-4f83-a7a5-b3739fcdcd74,Links-Rechts,d217aba8-5f2a-4630-9bbd-ff7bfd5b7323,"0,000","3,603",83394.179,454264.788,0.317,83390.873,454266.221,0.321,52.07203243,52.07204488,4.34277739,4.34272888,3.603,0
1854,de9f2e98-6eac-4f83-a7a5-b3739fcdcd74,Rechts-Links,1e49ed0b-4994-4dde-a248-dd5fd99d009f,"-3,841","0,000",83391.11199999,454267.09999999,0.329,83394.179,454264.788,0.317,52.07205281,52.07203243,4.34273218,4.34277739,0,-3.841
1855,de9f2e98-6eac-4f83-a7a5-b3739fcdcd74,Rechts-Links,cc7b290e-c133-42cc-a5e7-bc0bf86d3847,"0,000","3,437",83394.179,454264.788,0.317,83396.92399999,454262.71899999,0.33,52.07203243,52.07201419,4.34277739,4.34281786,3.437,0
1856,2669c5ba-4dcd-4c80-8bd7-b43c81b7a1c4,Links,1700f3cc-6cbd-45dc-a683-1b7df75d26df,"-4,500","0,000",160266.858,384107.375,22.536,160263.97,384110.826,22.54299999,51.4460322,51.44606325,5.46296114,5.46291965,0,-4.5
1857,2669c5ba-4dcd-4c80-8bd7-b43c81b7a1c4,Links,8b7292e5-bc17-4dee-8405-5add04524049,"0,000","51,910",160263.97,384110.826,22.54299999,160229.057,384149.226,22.66199999,51.44606325,51.44640874,5.46291965,5.46241801,51.91,0
1858,2669c5ba-4dcd-4c80-8bd7-b43c81b7a1c4,Rechts,1700f3cc-6cbd-45dc-a683-1b7df75d26df,"-4,500","0,000",160266.858,384107.375,22.536,160263.97,384110.826,22.54299999,51.4460322,51.44606325,5.46296114,5.46291965,0,-4.5
1859,2669c5ba-4dcd-4c80-8bd7-b43c81b7a1c4,Rechts,1dc1ec02-c7fe-42df-a913-a0bdc5e70bae,"0,000","58,132",160263.97,384110.826,22.54299999,160226.666,384155.40999999,22.635,51.44606325,51.44646435,5.46291965,5.4623837,58.132,0
1860,5e0d6901-59af-4ed2-8335-f7b866788a84,Rechts,dfbc3777-c725-48ec-9ddc-7343e0628ea4,"-1,324","0,000",181704.49299999,578794.907,1.058,181705.79199999,578795.165,1.058,53.19514303,53.19514529,5.78677623,5.78679569,0,-1.324
1861,5e0d6901-59af-4ed2-8335-f7b866788a84,Rechts,99dd2fe9-c0c3-48e7-913f-8757fb5b3d8f,"0,000","33,986",181705.79199999,578795.165,1.058,181739.51199999,578799.22199999,1.058,53.19514529,53.19518006,5.78679569,5.78730056,33.986,0
1862,5e0d6901-59af-4ed2-8335-f7b866788a84,Links,dfbc3777-c725-48ec-9ddc-7343e0628ea4,"-1,324","0,000",181704.49299999,578794.907,1.058,181705.79199999,578795.165,1.058,53.19514303,53.19514529,5.78677623,5.78679569,0,-1.324
1863,5e0d6901-59af-4ed2-8335-f7b866788a84,Links,904194ea-24ef-4e83-ae67-4c4b40839dd1,"0,000","34,066",181705.79199999,578795.165,1.058,181739.209,578801.782,1.058,53.19514529,53.19520308,5.78679569,5.78729624,34.066,0
1864,00f45101-d472-4635-9c89-ea32f9d9229f,Rechts,db85b17c-302e-4cb4-a843-cc592e3972b9,"-3,900","0,000",147866.226,453025.31199999,7.68799999,147862.326,453025.303,7.68799999,52.06547427,52.06547414,5.28316895,5.28311208,0,-3.9
1865,00f45101-d472-4635-9c89-ea32f9d9229f,Rechts,d9d0f657-68f8-4633-9eff-4f259ae747e7,"0,000","53,189",147862.326,453025.303,7.68799999,147809.159,453026.82799999,0,52.06547414,52.06548716,5.28311208,5.2823367,53.189,0
1866,00f45101-d472-4635-9c89-ea32f9d9229f,Links,db85b17c-302e-4cb4-a843-cc592e3972b9,"-3,900","0,000",147866.226,453025.31199999,7.68799999,147862.326,453025.303,7.68799999,52.06547427,52.06547414,5.28316895,5.28311208,0,-3.9
1867,00f45101-d472-4635-9c89-ea32f9d9229f,Links,efd56372-7c42-49b9-84db-bdd073fdb06c,"0,000","61,145",147862.326,453025.303,7.68799999,147801.189,453024.319,7.727,52.06547414,52.0654645,5.28311208,5.28222052,61.145,0
1868,ff510f22-23de-4248-a5b6-dc1985f95dd5,Links,59ad5753-4597-4e51-b373-474b0949e799,"-4,501","0,000",92554.29099999,464055.61099999,5.445,92557.24,464059.011,5.445,52.16113178,52.16116267,4.47457179,4.47461426,0,-4.501
1869,ff510f22-23de-4248-a5b6-dc1985f95dd5,Links,23f39a21-ba9b-48eb-952d-83b28ecea03a,"0,000","58,138",92557.24,464059.011,5.445,92593.293,464104.59999999,5.445,52.16116267,52.16157645,4.47461426,4.47513273,58.138,0
1870,ff510f22-23de-4248-a5b6-dc1985f95dd5,Rechts,59ad5753-4597-4e51-b373-474b0949e799,"-4,501","0,000",92554.29099999,464055.61099999,5.445,92557.24,464059.011,5.445,52.16113178,52.16116267,4.47457179,4.47461426,0,-4.501
1871,ff510f22-23de-4248-a5b6-dc1985f95dd5,Rechts,91db7cb8-3c7a-4477-a110-5bfeeb697fb0,"0,000","58,131",92557.24,464059.011,5.445,92595.32399999,464102.92999999,5.445,52.16116267,52.16156167,4.47461426,4.47516271,58.131,0
1872,0a7ce434-02f8-4109-98c2-52938b74f8b5,Rechts,2ae2ec66-c107-4024-841b-09cf5ad20da4,"-4,500","0,000",124447.42999999,485567.804,3.06,124443.742,485570.38299999,3.06,52.35715723,52.35718021,4.93871822,4.93866385,0,-4.5
1873,0a7ce434-02f8-4109-98c2-52938b74f8b5,Rechts,3108eeca-ee20-42d6-9ebe-473ae9aa33ce,"0,000","29,075",124443.742,485570.38299999,3.06,124419.89599999,485587.01799999,3.059,52.35718021,52.35732839,4.93866385,4.93831231,29.075,0
1874,0a7ce434-02f8-4109-98c2-52938b74f8b5,Links,2ae2ec66-c107-4024-841b-09cf5ad20da4,"-4,500","0,000",124447.42999999,485567.804,3.06,124443.742,485570.38299999,3.06,52.35715723,52.35718021,4.93871822,4.93866385,0,-4.5
1875,0a7ce434-02f8-4109-98c2-52938b74f8b5,Links,e78ea3e8-fe91-4132-9dc8-58c0594b3b52,"0,000","34,088",124443.742,485570.38299999,3.06,124414.382,485587.658,3.06,52.35718021,52.35733383,4.93866385,4.93823132,34.088,0
1876,4d67ae27-724c-4e64-a208-5fc6654b2c9e,Rechts,da36d0da-a419-48ab-8c8f-4ab5840a06bf,"-3,900","0,000",112414.787,400802.527,5.758,112418.463,400803.831,5.743,51.59450967,51.59452166,4.77262238,4.77267527,0,-3.9
1877,4d67ae27-724c-4e64-a208-5fc6654b2c9e,Rechts,280d849f-bedd-47cd-bd4d-c16aa1f19cac,"0,000","54,569",112418.463,400803.831,5.743,112469.899,400822.05499999,5.527,51.59452166,51.59468936,4.77267527,4.77341532,54.569,0
1878,4d67ae27-724c-4e64-a208-5fc6654b2c9e,Links,da36d0da-a419-48ab-8c8f-4ab5840a06bf,"-3,900","0,000",112414.787,400802.527,5.758,112418.463,400803.831,5.743,51.59450967,51.59452166,4.77262238,4.77267527,0,-3.9
1879,4d67ae27-724c-4e64-a208-5fc6654b2c9e,Links,774e4796-490c-4029-bfea-b421cc3e839e,"0,000","61,155",112418.463,400803.831,5.743,112475.099,400826.874,5.496,51.59452166,51.59473307,4.77267527,4.77348977,61.155,0
1880,f97ca6b4-2ff2-48f3-9842-dce5585e870a,Links,dc2ebf29-0023-4330-8ba2-9e7555a2e580,"-2,134","0,000",115358.443,491146.628,1.125,115358.64,491148.753,1.125,52.40671453,52.40673364,4.80464752,4.80465016,0,-2.134
1881,f97ca6b4-2ff2-48f3-9842-dce5585e870a,Links,540ac553-5d66-48b2-9a0c-0f04efcd9099,"0,000","34,064",115358.64,491148.753,1.125,115361.64999999,491182.684,1.12599999,52.40673364,52.4070388,4.80465016,4.80469039,34.064,0
1882,f97ca6b4-2ff2-48f3-9842-dce5585e870a,Rechts,dc2ebf29-0023-4330-8ba2-9e7555a2e580,"-2,134","0,000",115358.443,491146.628,1.125,115358.64,491148.753,1.125,52.40671453,52.40673364,4.80464752,4.80465016,0,-2.134
1883,f97ca6b4-2ff2-48f3-9842-dce5585e870a,Rechts,8ef3d62b-de30-461c-a1e0-582137f59dca,"0,000","34,088",115358.64,491148.753,1.125,115364.223,491182.357,1.12599999,52.40673364,52.40703605,4.80465016,4.80472823,34.088,0
1884,3d9e95ae-9f85-4697-9f87-f1f1721efe7f,Links-Rechts,773844de-cdcb-4552-af7e-1b3c20935f79,"-3,540","0,000",162487.119,383922.358,17.87999999,162490.64799999,383922.639,17.85099999,51.44434399,51.44434646,5.49489478,5.49494554,0,-3.54
1885,3d9e95ae-9f85-4697-9f87-f1f1721efe7f,Links-Rechts,52cf356a-3e9d-474e-923e-49425ef7cda6,"0,000","3,539",162490.64799999,383922.639,17.85099999,162494.176,383922.91899999,17.85099999,51.44434646,51.44434893,5.49494554,5.4949963,3.539,0
1886,3d9e95ae-9f85-4697-9f87-f1f1721efe7f,Rechts-Links,cf55d739-6bec-411c-9033-733ab0fc41f1,"-3,540","0,000",162494.152,383922.13699999,17.879,162490.64799999,383922.639,17.85099999,51.44434191,51.44434646,5.49499594,5.49494554,0,-3.54
1887,3d9e95ae-9f85-4697-9f87-f1f1721efe7f,Rechts-Links,4bad4fb5-fa30-467f-9e39-6c5841a783be,"0,000","3,539",162490.64799999,383922.639,17.85099999,162487.144,383923.139,17.861,51.44434646,51.44435101,5.49494554,5.49489515,3.539,0
1888,4778dd4f-878b-4fd6-9102-f3c6a787a365,Rechts,9b398f44-a493-4d2b-a9b0-1ba2fcf167f8,"-4,501","0,000",185131.28899999,340849.78899999,30.09499999,185133.995,340853.386,30.09499999,51.05642857,51.05646075,5.81695414,5.81699303,0,-4.501
1889,4778dd4f-878b-4fd6-9102-f3c6a787a365,Rechts,72ccc684-4924-4c0c-ba3e-10f8adbf80a9,"0,000","31,716",185133.995,340853.386,30.09499999,185154.871,340877.234,30.09499999,51.05646075,51.05667401,5.81699303,5.81729278,31.716,0
1890,4778dd4f-878b-4fd6-9102-f3c6a787a365,Links,9b398f44-a493-4d2b-a9b0-1ba2fcf167f8,"-4,501","0,000",185131.28899999,340849.78899999,30.09499999,185133.995,340853.386,30.09499999,51.05642857,51.05646075,5.81695414,5.81699303,0,-4.501
1891,4778dd4f-878b-4fd6-9102-f3c6a787a365,Links,28299b55-066b-443c-b29d-9881baa0ca76,"0,000","34,065",185133.995,340853.386,30.09499999,185154.497,340880.59,30.16799999,51.05646075,51.05670419,5.81699303,5.81728773,34.065,0
1892,31865905-d0d0-435e-a3af-3a9eb3d40256,Rechts,814b42ef-a695-4a90-a89c-66a786f32aa2,"-0,900","0,000",88218.28599999,433081.19,3.42499999,88219.13099999,433080.88,3.37599999,51.88225555,51.88225287,4.41725526,4.41726759,0,-0.9
1893,31865905-d0d0-435e-a3af-3a9eb3d40256,Rechts,70c9aea3-e4ce-4a1a-926e-c7629e3e8793,"0,000","12,981",88219.13099999,433080.88,3.37599999,88231.315,433076.40299999,3.37599999,51.88225287,51.88221409,4.41726759,4.4174454,12.981,0
1894,31865905-d0d0-435e-a3af-3a9eb3d40256,Links,814b42ef-a695-4a90-a89c-66a786f32aa2,"-0,900","0,000",88218.28599999,433081.19,3.42499999,88219.13099999,433080.88,3.37599999,51.88225555,51.88225287,4.41725526,4.41726759,0,-0.9
1895,31865905-d0d0-435e-a3af-3a9eb3d40256,Links,ff9db60d-d0f0-42e6-9ae8-cd360b616b3c,"0,000","12,995",88219.13099999,433080.88,3.37599999,88231.75599999,433077.864,3.37599999,51.88225287,51.88222728,4.41726759,4.41745152,12.995,0
1896,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Rechts-Rechts,7bc790b6-b5d7-43c8-96ac-27637d633d1f,"19,925","29,694",136325.60399999,455123.004,3.632,136321.741,455131.977,3.632,52.08405931,52.08413983,5.11475534,5.11469849,29.694,19.925
1897,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Rechts-Rechts,ca3a802c-3aca-420c-ada1-df3384f7902d,"0,000","19,925",136334.48499999,455105.174,3.632,136325.60399999,455123.004,3.632,52.08389936,52.08405931,5.11488588,5.11475534,19.925,0
1898,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Rechts-Rechts,4479c730-fa2b-482c-8697-5ed9c0058f04,"-16,015","0,000",136342.41099999,455091.25799999,3.632,136334.48499999,455105.174,3.632,52.08377455,52.08389936,5.11500227,5.11488588,0,-16.015
1899,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Links-Links,d0e5af3a-913b-4b57-b56e-b3f4154e903c,"19,923","35,012",136324.611,455122.509,3.632,136317.143,455135.62,3.632,52.08405483,52.08417242,5.11474088,5.11463121,35.012,19.923
1900,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Links-Links,92e2e0be-f598-4504-9302-cbc43736e48b,"0,000","19,923",136333.492,455104.67999999,3.632,136324.611,455122.509,3.632,52.08389488,52.08405483,5.11487142,5.11474088,19.923,0
1901,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Links-Links,afe7aaf9-bcc0-4f35-9d2d-88a45b39494c,"-15,355","0,000",136339.56299999,455090.576,3.632,136333.492,455104.67999999,3.632,52.08376832,52.08389488,5.11496076,5.11487142,0,-15.355
1902,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Rechts-Links,d0e5af3a-913b-4b57-b56e-b3f4154e903c,"19,950","35,039",136324.611,455122.509,3.632,136317.143,455135.62,3.632,52.08405483,52.08417242,5.11474088,5.11463121,35.039,19.95
1903,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Rechts-Links,9e8639ca-01e8-4f04-a578-5e0ab8f4e5d3,"9,975","19,950",136329.548,455113.842,3.632,136324.611,455122.509,3.632,52.0839771,52.08405483,5.11481338,5.11474088,19.95,9.975
1904,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Rechts-Links,89ea44c8-ec1c-4679-9fd4-3e20ee56497f,"0,000","9,975",136334.48499999,455105.174,3.632,136329.548,455113.842,3.632,52.08389936,52.0839771,5.11488588,5.11481338,9.975,0
1905,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Rechts-Links,4479c730-fa2b-482c-8697-5ed9c0058f04,"-16,015","0,000",136342.41099999,455091.25799999,3.632,136334.48499999,455105.174,3.632,52.08377455,52.08389936,5.11500227,5.11488588,0,-16.015
1906,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Links-Rechts,7bc790b6-b5d7-43c8-96ac-27637d633d1f,"19,950","29,719",136325.60399999,455123.004,3.632,136321.741,455131.977,3.632,52.08405931,52.08413983,5.11475534,5.11469849,29.719,19.95
1907,7e199deb-3dae-4d8b-bcc0-a3a803134ce5,Links-Rechts,079cb5d7-e261-4f83-a04c-5864386ab4d9,"9,975","19,950",136329.548,455113.842,3.632,136325.60399999,455123.004,3.632,52.0839771,52.08405931,5.11481338,5.11475534,19.95,9.975
