OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,VERKANTING_BEGIN,VERKANTING_EIND,HELLING,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
1559,352377,027_943AL_148.5,L,75.11336267,109.25582267,2021/10/29 14:38:39+00,2019/10/08 11:32:56+00,Constant,34.14246,0,0,0,2,109.25582267,Ja,10,6eec2b6b-319c-4314-b1a7-949872f2d193,1e9aed80-e080-438f-9c0a-c3de13cb19fb,d6687ddd-4103-494b-88d6-a1e397839ac2,34.142500136811
1560,352378,027_957AR_149.2,R,0,58.257,2021/10/29 14:38:40+00,2015/04/30 08:51:13+00,Constant,58.257,0,0,0,0,434.56902,Ja,10,849fe35f-f767-4c05-a0d9-c3701c9d6ae6,24a9b4f8-ad2a-424b-8033-8acafa88bb73,d5b0e00e-639b-49fa-a359-2c19a41cf78d,58.2569658902054
1561,352379,027_957AR_149.2,,58.257,376.31202,2021/10/29 14:38:40+00,2015/04/30 08:51:13+00,Constant,318.05502,0,0,0,1,434.56902,Ja,10,849fe35f-f767-4c05-a0d9-c3701c9d6ae6,24a9b4f8-ad2a-424b-8033-8acafa88bb73,,318.054989566727
1562,352380,027_957AR_149.2,L,376.31202,434.56902,2021/10/29 14:38:40+00,2015/04/30 08:51:13+00,Constant,58.257,0,0,0,2,434.56902,Ja,10,849fe35f-f767-4c05-a0d9-c3701c9d6ae6,24a9b4f8-ad2a-424b-8033-8acafa88bb73,ecba579b-d5aa-4e03-80b6-fef6bc78e1a2,58.2569585002067
1563,352381,027_931R_147.6,R,0,50.09883,2021/10/29 14:38:41+00,2015/04/30 09:22:42+00,Constant,50.09883,0,0,0,0,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,58a6ca62-1de1-4814-aa00-1c9ffae0a54a,50.0988603536574
1564,352382,027_931R_147.6,R,50.09883,58.257,2021/10/29 14:38:41+00,2015/04/30 08:51:13+00,Helling,8.15817,0,8.15817,1,1,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,58a6ca62-1de1-4814-aa00-1c9ffae0a54a,8.15816771870555
1565,352383,027_931R_147.6,,58.257,120.09883,2021/10/29 14:38:41+00,2015/04/30 08:51:13+00,Helling,61.84183,8.15817,70,1,2,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,,61.8417849934598
1566,352384,027_931R_147.6,,120.09883,471.47638,2021/10/29 14:38:41+00,2015/04/30 08:51:13+00,Constant,351.37755,70,70,0,3,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,,351.37759525229
1567,352385,027_931R_147.6,,471.47638,495.47638,2021/10/29 14:38:41+00,2015/04/30 08:51:13+00,Helling,24,70,90,0.83333333,4,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,,23.999999022841
1568,352386,027_931R_147.6,,495.47638,825.12596,2021/10/29 14:38:41+00,2015/04/30 08:51:13+00,Constant,329.64958,90,90,0,5,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,,329.64966397796
1569,352387,027_931R_147.6,,825.12596,849.12596,2021/10/29 14:38:41+00,2015/04/30 08:51:13+00,Helling,24,90,70,-0.83333333,6,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,,23.9999233764776
1570,352388,027_931R_147.6,,849.12596,1160.59655,2021/10/29 14:38:41+00,2018/10/22 15:24:50+00,Constant,311.47059,70,70,0,7,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,,311.470545255557
1571,352389,027_931R_147.6,,1160.59655,1230.59655,2021/10/29 14:38:41+00,2018/10/22 15:24:50+00,Helling,70,70,0,-1,8,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,,70.0000620639844
1572,352390,027_931R_147.6,,1230.59655,1381.13817,2021/10/29 14:38:41+00,2018/10/22 15:24:50+00,Constant,150.54162,0,0,0,9,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,,150.541544438504
1573,352391,027_931R_147.6,R,1381.13817,1439.39517,2021/10/29 14:38:41+00,2018/10/22 15:24:50+00,Constant,58.257,0,0,0,10,1439.39517,Ja,10,78bf3f1f-990d-4f39-a5f5-22f35f65c24c,284099fa-6555-44a6-9898-ae745ee2a735,fabb6279-a670-4333-8afc-928f1d95ef92,58.2570525043091
1574,352392,027_933L_147.6,L,0,58.23957,2021/10/29 14:38:42+00,2015/04/30 09:22:42+00,Constant,58.23957,0,0,0,0,972.03301798,Ja,10,abcaf070-7edc-4d57-8e87-d5b07455ab23,35ebb2f8-be45-45fc-abc5-47686f49a400,a81ecdd6-0165-46fd-abdf-78aaf61d2e23,58.2394749669413
1575,352393,027_933L_147.6,,58.23957,567.26322,2021/10/29 14:38:42+00,2015/04/30 09:22:42+00,Constant,509.02365,0,0,0,1,972.03301798,Ja,10,abcaf070-7edc-4d57-8e87-d5b07455ab23,35ebb2f8-be45-45fc-abc5-47686f49a400,,509.023880012665
1576,352394,027_933L_147.6,,567.26322,587.26319,2021/10/29 14:38:42+00,2015/04/30 09:22:42+00,Helling,19.99997,3e-05,20,1,2,972.03301798,Ja,10,abcaf070-7edc-4d57-8e87-d5b07455ab23,35ebb2f8-be45-45fc-abc5-47686f49a400,,20.0000084117185
1577,352395,027_933L_147.6,,587.26319,799.3868,2021/10/29 14:38:42+00,2015/04/30 09:22:42+00,Constant,212.12361,20,20,0,3,972.03301798,Ja,10,abcaf070-7edc-4d57-8e87-d5b07455ab23,35ebb2f8-be45-45fc-abc5-47686f49a400,,212.123773812242
1578,352396,027_933L_147.6,,799.3868,829.38677,2021/10/29 14:38:42+00,2015/04/30 09:22:42+00,Helling,29.99997,19.99998,0,-0.66666667,4,972.03301798,Ja,10,abcaf070-7edc-4d57-8e87-d5b07455ab23,35ebb2f8-be45-45fc-abc5-47686f49a400,,29.9999666483435
1579,352397,027_933L_147.6,,829.38677,913.79307798,2021/10/29 14:38:42+00,2019/10/08 11:41:45+00,Constant,84.40630798,0,0,0,5,972.03301798,Ja,10,abcaf070-7edc-4d57-8e87-d5b07455ab23,35ebb2f8-be45-45fc-abc5-47686f49a400,,84.4063394550433
1580,352398,027_933L_147.6,L,913.79307798,972.03264798,2021/10/29 14:38:42+00,2019/10/08 11:41:45+00,Constant,58.23957,0,0,0,6,972.03301798,Ja,10,abcaf070-7edc-4d57-8e87-d5b07455ab23,35ebb2f8-be45-45fc-abc5-47686f49a400,231e815f-a25c-45d8-8144-ce6e814463e3,58.2394467873558
1581,352399,027_941V_148.6,V,0,4.375,2021/10/29 14:38:43+00,2015/04/30 08:50:15+00,Constant,4.375,0,0,0,0,57.514,Ja,10,7293d667-f35d-4a98-91f3-d17398fd635d,3729a74a-e87d-4e05-9c5a-46cd9c12ea7a,231e815f-a25c-45d8-8144-ce6e814463e3,4.37497807655863
1582,352400,027_941V_148.6,,4.375,23.349,2021/10/29 14:38:43+00,2015/04/30 08:50:15+00,Constant,18.974,0,0,0,1,57.514,Ja,10,7293d667-f35d-4a98-91f3-d17398fd635d,3729a74a-e87d-4e05-9c5a-46cd9c12ea7a,,18.9740863087001
1583,352401,027_941V_148.6,R,23.349,57.514,2021/10/29 14:38:43+00,2015/04/30 08:50:15+00,Constant,34.165,0,0,0,2,57.514,Ja,10,7293d667-f35d-4a98-91f3-d17398fd635d,3729a74a-e87d-4e05-9c5a-46cd9c12ea7a,d6687ddd-4103-494b-88d6-a1e397839ac2,34.1649522649723
1584,352402,027_931V_147.6,V,0,4.375,2021/10/29 14:38:44+00,2015/04/30 09:22:42+00,Constant,4.375,0,0,0,0,26.391,Ja,10,5aaf7950-eec5-43a5-8bcc-3c330a797b82,47ac5dff-ec91-45ec-bba9-2f10b10cf6fa,58a6ca62-1de1-4814-aa00-1c9ffae0a54a,4.37499872482458
1585,352403,027_931V_147.6,,4.375,22.016,2021/10/29 14:38:44+00,2015/04/30 08:51:13+00,Constant,17.641,0,0,0,1,26.391,Ja,10,5aaf7950-eec5-43a5-8bcc-3c330a797b82,47ac5dff-ec91-45ec-bba9-2f10b10cf6fa,,17.6409322250838
1586,352404,027_931V_147.6,V,22.016,26.391,2021/10/29 14:38:44+00,2015/04/30 08:51:13+00,Constant,4.375,0,0,0,2,26.391,Ja,10,5aaf7950-eec5-43a5-8bcc-3c330a797b82,47ac5dff-ec91-45ec-bba9-2f10b10cf6fa,a81ecdd6-0165-46fd-abdf-78aaf61d2e23,4.37507022067769
1587,352405,027_933R_147.6,R,0,58.257,2021/10/29 14:38:45+00,2015/04/30 09:22:42+00,Constant,58.257,0,0,0,0,1028.53001,Ja,10,63731193-3e09-4787-b693-d0c8f7aec23b,582b5124-e76d-45b8-81a0-95a1df2e12e8,a81ecdd6-0165-46fd-abdf-78aaf61d2e23,58.257045174515
1588,352406,027_933R_147.6,,58.257,571.58147,2021/10/29 14:38:45+00,2015/04/30 08:51:13+00,Constant,513.32447,0,0,0,1,1028.53001,Ja,10,63731193-3e09-4787-b693-d0c8f7aec23b,582b5124-e76d-45b8-81a0-95a1df2e12e8,,513.324490100191
1589,352407,027_933R_147.6,,571.58147,617.08147,2021/10/29 14:38:45+00,2015/04/30 08:51:13+00,Helling,45.5,0,30,0.65934066,2,1028.53001,Ja,10,63731193-3e09-4787-b693-d0c8f7aec23b,582b5124-e76d-45b8-81a0-95a1df2e12e8,,45.5000037647385
1590,352408,027_933R_147.6,,617.08147,914.56159,2021/10/29 14:38:45+00,2015/04/30 08:51:13+00,Constant,297.48012,30,30,0,3,1028.53001,Ja,10,63731193-3e09-4787-b693-d0c8f7aec23b,582b5124-e76d-45b8-81a0-95a1df2e12e8,,297.48013332509
1591,352409,027_933R_147.6,,914.56159,992.59501,2021/10/29 14:38:45+00,2015/04/30 08:51:13+00,Helling,78.03342,30,9.6776361,-0.26043154,4,1028.53001,Ja,10,63731193-3e09-4787-b693-d0c8f7aec23b,582b5124-e76d-45b8-81a0-95a1df2e12e8,,78.0334365069236
1592,352410,027_933R_147.6,L,992.59501,1028.53001,2021/10/29 14:38:45+00,2015/04/30 08:51:13+00,Helling,35.935,9.6776361,0.31902864,-0.26043154,5,1028.53001,Ja,10,63731193-3e09-4787-b693-d0c8f7aec23b,582b5124-e76d-45b8-81a0-95a1df2e12e8,12fa5334-2b43-421f-8835-ad881982cceb,35.9349824096487
1593,352429,027_943AR_148.5,R,0,35.71,2021/10/29 14:38:48+00,2015/04/30 09:34:48+00,Constant,35.71,0,0,0,0,111.37369766,Ja,10,ac34fb77-f12c-4996-80d0-3932bdff664d,6b23786a-31d3-4185-8a83-35151e962556,ecbed2cb-d97e-49bd-b9b0-29829c94c8a8,35.7100693758939
1594,352430,027_943AR_148.5,,35.71,75.46791766,2021/10/29 14:38:48+00,2019/10/08 11:34:39+00,Constant,39.75791766,0,0,0,1,111.37369766,Ja,10,ac34fb77-f12c-4996-80d0-3932bdff664d,6b23786a-31d3-4185-8a83-35151e962556,,39.757912146933
1595,352431,027_943AR_148.5,R,75.46791766,98.40145448,2021/10/29 14:38:48+00,2019/10/08 11:34:39+00,Constant,22.93353682,0,0,0,2,111.37369766,Ja,10,ac34fb77-f12c-4996-80d0-3932bdff664d,6b23786a-31d3-4185-8a83-35151e962556,12fa5334-2b43-421f-8835-ad881982cceb,22.933496805864
1596,352432,027_943AR_148.5,R,98.40145448,111.37369766,2021/10/29 14:38:48+00,2015/04/30 08:51:13+00,Helling,12.97224318,3.69422142,0.31902864,-0.26018575,3,111.37369766,Ja,10,ac34fb77-f12c-4996-80d0-3932bdff664d,6b23786a-31d3-4185-8a83-35151e962556,12fa5334-2b43-421f-8835-ad881982cceb,12.9722023288243
1597,352440,027_955BV_149.2,V,0,4.625,2021/10/29 14:38:49+00,2015/04/30 08:54:48+00,Constant,4.625,0,0,0,0,1438.18797,Ja,10,69381260-b6d0-4668-b877-a1fb559d7aea,a5b979aa-c042-4daf-9287-023cf452b3ce,64a625c7-5761-45e2-9c25-5a8f319df89e,4.62499278664264
1598,352441,027_955BV_149.2,,4.625,549.64431,2021/10/29 14:38:49+00,2015/04/30 09:42:38+00,Constant,545.01931,0,0,0,1,1438.18797,Ja,10,69381260-b6d0-4668-b877-a1fb559d7aea,a5b979aa-c042-4daf-9287-023cf452b3ce,,545.019300269869
1599,352442,027_955BV_149.2,,549.64431,646.5443,2021/10/29 14:38:49+00,2015/04/30 08:54:48+00,Helling,96.89999,-8.26e-06,-80,-0.8255934,2,1438.18797,Ja,10,69381260-b6d0-4668-b877-a1fb559d7aea,a5b979aa-c042-4daf-9287-023cf452b3ce,,96.9000280505556
1600,352443,027_955BV_149.2,,646.5443,1331.26079,2021/10/29 14:38:49+00,2015/04/30 08:54:48+00,Constant,684.71649,-80,-80,0,3,1438.18797,Ja,10,69381260-b6d0-4668-b877-a1fb559d7aea,a5b979aa-c042-4daf-9287-023cf452b3ce,,684.716497173363
1601,352444,027_955BV_149.2,,1331.26079,1377.46079,2021/10/29 14:38:49+00,2016/09/28 14:16:02+00,Helling,46.2,-80,-3,1.66666667,4,1438.18797,Ja,10,69381260-b6d0-4668-b877-a1fb559d7aea,a5b979aa-c042-4daf-9287-023cf452b3ce,,46.1999786473928
1602,352445,027_955BV_149.2,R,1377.46079,1379.26079,2021/10/29 14:38:49+00,2016/09/28 14:16:02+00,Helling,1.8,-3,0,1.66666667,5,1438.18797,Ja,10,69381260-b6d0-4668-b877-a1fb559d7aea,a5b979aa-c042-4daf-9287-023cf452b3ce,d8dd8a0b-d32d-44c3-a739-35345d198558,1.80000860553498
1603,352446,027_955BV_149.2,R,1379.26079,1438.18794,2021/10/29 14:38:49+00,2016/09/28 14:16:02+00,Constant,58.92715,0,0,0,6,1438.18797,Ja,10,69381260-b6d0-4668-b877-a1fb559d7aea,a5b979aa-c042-4daf-9287-023cf452b3ce,d8dd8a0b-d32d-44c3-a739-35345d198558,58.9271052554967
1604,352447,027_945V_148.6,V,0,1.225,2021/10/29 14:38:50+00,2015/04/30 08:51:13+00,Helling,1.225,0.31902864,0,-0.26043154,0,580.87257,Ja,10,6f4ca966-080b-4408-8182-2dca7d226508,b5eec061-012e-4731-9308-ed27408bf201,12fa5334-2b43-421f-8835-ad881982cceb,1.22506905111508
1605,352448,027_945V_148.6,V,1.225,4.4,2021/10/29 14:38:50+00,2015/04/30 08:51:13+00,Constant,3.175,0,0,0,1,580.87257,Ja,10,6f4ca966-080b-4408-8182-2dca7d226508,b5eec061-012e-4731-9308-ed27408bf201,12fa5334-2b43-421f-8835-ad881982cceb,3.17499263936155
1606,352449,027_945V_148.6,,4.4,576.49757,2021/10/29 14:38:50+00,2015/04/30 08:51:13+00,Constant,572.09757,0,0,0,2,580.87257,Ja,10,6f4ca966-080b-4408-8182-2dca7d226508,b5eec061-012e-4731-9308-ed27408bf201,,572.097602618306
1607,352450,027_945V_148.6,V,576.49757,580.87257,2021/10/29 14:38:50+00,2015/04/30 08:51:13+00,Constant,4.375,0,0,0,3,580.87257,Ja,10,6f4ca966-080b-4408-8182-2dca7d226508,b5eec061-012e-4731-9308-ed27408bf201,d5b0e00e-639b-49fa-a359-2c19a41cf78d,4.37498090749243
1608,352451,027_955AR_149.1,R,0,58.257,2021/10/29 14:38:52+00,2015/04/30 08:50:15+00,Constant,58.257,0,0,0,0,322.90261,Ja,10,ea8979c2-6168-4582-967b-8494ae74d876,ce9c0efa-b498-4f43-a6f5-ccfa07d2ae18,ef97a71e-23a3-4bda-88f5-af438c8eeb3d,58.257053025831
1609,352452,027_955AR_149.1,,58.257,134.69832,2021/10/29 14:38:52+00,2015/04/30 08:50:15+00,Constant,76.44132,0,0,0,1,322.90261,Ja,10,ea8979c2-6168-4582-967b-8494ae74d876,ce9c0efa-b498-4f43-a6f5-ccfa07d2ae18,,76.4412867320403
1610,352453,027_955AR_149.1,,134.69832,156.49832,2021/10/29 14:38:52+00,2015/04/30 08:50:15+00,Helling,21.8,0,20,0.91743119,2,322.90261,Ja,10,ea8979c2-6168-4582-967b-8494ae74d876,ce9c0efa-b498-4f43-a6f5-ccfa07d2ae18,,21.8000198090933
1611,352454,027_955AR_149.1,,156.49832,194.94953,2021/10/29 14:38:52+00,2015/04/30 08:50:15+00,Constant,38.45121,20,20,0,3,322.90261,Ja,10,ea8979c2-6168-4582-967b-8494ae74d876,ce9c0efa-b498-4f43-a6f5-ccfa07d2ae18,,38.4511753944702
1612,352455,027_955AR_149.1,,194.94953,216.74953,2021/10/29 14:38:52+00,2015/04/30 08:50:15+00,Helling,21.8,20,0,-0.91743119,4,322.90261,Ja,10,ea8979c2-6168-4582-967b-8494ae74d876,ce9c0efa-b498-4f43-a6f5-ccfa07d2ae18,,21.800088275247
1613,352456,027_955AR_149.1,,216.74953,264.64561,2021/10/29 14:38:52+00,2015/04/30 08:50:15+00,Constant,47.89608,0,0,0,5,322.90261,Ja,10,ea8979c2-6168-4582-967b-8494ae74d876,ce9c0efa-b498-4f43-a6f5-ccfa07d2ae18,,47.8960500421486
1614,352457,027_955AR_149.1,R,264.64561,322.90261,2021/10/29 14:38:52+00,2015/04/30 08:50:15+00,Constant,58.257,0,0,0,6,322.90261,Ja,10,ea8979c2-6168-4582-967b-8494ae74d876,ce9c0efa-b498-4f43-a6f5-ccfa07d2ae18,c74fc907-7c60-4ee9-ad94-d00dfc08f8a9,58.256983583487
1615,352458,027_943BV_148.6,V,0,4.4,2021/10/29 14:38:53+00,2015/04/30 08:50:15+00,Constant,4.4,0,0,0,0,453.4,Ja,10,3524c860-e839-49d1-b4fa-51e87679c84d,dbaacb21-3e70-47d6-b95e-fc10b0618daf,d6687ddd-4103-494b-88d6-a1e397839ac2,4.39999846594863
1616,352459,027_943BV_148.6,,4.4,449.025,2021/10/29 14:38:53+00,2015/04/30 08:50:15+00,Constant,444.625,0,0,0,1,453.4,Ja,10,3524c860-e839-49d1-b4fa-51e87679c84d,dbaacb21-3e70-47d6-b95e-fc10b0618daf,,444.625004906652
1617,352460,027_943BV_148.6,V,449.025,453.4,2021/10/29 14:38:53+00,2015/04/30 08:50:15+00,Constant,4.375,0,0,0,2,453.4,Ja,10,3524c860-e839-49d1-b4fa-51e87679c84d,dbaacb21-3e70-47d6-b95e-fc10b0618daf,ef97a71e-23a3-4bda-88f5-af438c8eeb3d,4.37497807537847
1618,352461,027_941R_148.6,R,0,52.83462,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Constant,52.83462,0,0,0,0,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,231e815f-a25c-45d8-8144-ce6e814463e3,52.8345881058341
1619,352462,027_941R_148.6,R,52.83462,58.257,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Helling,5.42238,0,-3.22760714,-0.59523809,1,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,231e815f-a25c-45d8-8144-ce6e814463e3,5.42235646442208
1620,352463,027_941R_148.6,,58.257,94.83462,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Helling,36.57762,-3.22760714,-25,-0.5952381,2,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,36.5776459119584
1621,352464,027_941R_148.6,,94.83462,350.21458,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Constant,255.37996,-25,-25,0,3,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,255.379965539601
1622,352465,027_941R_148.6,,350.21458,390.21458,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Helling,40,-25,0,0.625,4,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,39.9999771963966
1623,352466,027_941R_148.6,,390.21458,611.65739,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Constant,221.44281,0,0,0,5,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,221.442813142626
1624,352467,027_941R_148.6,,611.65739,637.65739,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Helling,26,0,-20,-0.76923077,6,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,26.0000292804248
1625,352468,027_941R_148.6,,637.65739,684.59023,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Constant,46.93284,-20,-20,0,7,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,46.9328325577316
1626,352469,027_941R_148.6,,684.59023,710.59023,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Helling,26,-20,0,0.76923077,8,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,26.0000287113413
1627,352470,027_941R_148.6,,710.59023,1023.54836,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Constant,312.95813,0,0,0,9,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,312.958161125988
1628,352471,027_941R_148.6,,1023.54836,1093.54836,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Helling,70,0,55,0.78571429,10,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,69.9999579509566
1629,352472,027_941R_148.6,,1093.54836,1467.59116,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Constant,374.0428,55,55,0,11,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,374.042860176947
1630,352473,027_941R_148.6,,1467.59116,1491.59116,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Helling,24,55,90,1.45833333,12,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,23.9999621973998
1631,352474,027_941R_148.6,,1491.59116,1820.14098,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Constant,328.54982,90,90,0,13,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,328.54987304695
1632,352475,027_941R_148.6,,1820.14098,1844.14098,2021/10/29 14:38:54+00,2015/04/30 08:50:15+00,Helling,24,90,70,-0.83333333,14,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,23.9999564015805
1633,352476,027_941R_148.6,,1844.14098,2154.01665,2021/10/29 14:38:54+00,2018/10/22 15:24:50+00,Constant,309.87567,70,70,0,15,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,309.875658604373
1634,352477,027_941R_148.6,,2154.01665,2224.01665,2021/10/29 14:38:54+00,2018/10/22 15:24:50+00,Helling,70,70,0,-1,16,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,70.0000456640907
1635,352478,027_941R_148.6,,2224.01665,2328.4013,2021/10/29 14:38:54+00,2018/10/22 15:24:50+00,Constant,104.38465,0,0,0,17,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,,104.384613704224
1636,352479,027_941R_148.6,V,2328.4013,2332.7763,2021/10/29 14:38:54+00,2018/10/22 15:24:50+00,Constant,4.375,0,0,0,18,2332.7763,Ja,10,3a4e38a7-8c6c-4bac-8343-63d5b703f159,eea62c54-ac30-4f10-b7b0-4ec67671e108,d84019ce-4d71-487e-b7eb-fb5e776925dc,4.37498622947618
1637,352480,028_1011L_52.8,L,0,27.34246,2021/10/29 14:38:58+00,2014/03/12 16:07:49+00,Constant,27.34246,0,0,0,0,477.10809129,Ja,10,6e4ad45d-87a0-4fc8-b9aa-007123bd3d31,007f8ee8-8dde-4b88-a9e8-d9d289754d69,1da6af72-bf16-493a-b412-ab1e6f799340,27.3425085499744
1638,352481,028_1011L_52.8,,27.34246,427.20309129,2021/10/29 14:38:58+00,2020/04/15 08:33:19+00,Constant,399.86063129,0,0,0,1,477.10809129,Ja,10,6e4ad45d-87a0-4fc8-b9aa-007123bd3d31,007f8ee8-8dde-4b88-a9e8-d9d289754d69,,399.860650837988
1639,352482,028_1011L_52.8,R,427.20309129,477.10809129,2021/10/29 14:38:58+00,2014/03/12 16:03:21+00,Constant,49.905,0,0,0,2,477.10809129,Ja,10,6e4ad45d-87a0-4fc8-b9aa-007123bd3d31,007f8ee8-8dde-4b88-a9e8-d9d289754d69,8e7f4c43-b440-4b14-a4ad-b8dfd54b46a5,49.9049674661874
1640,352483,028_1007V_52.7,V,0,4.4,2021/10/29 14:38:58+00,2014/03/12 15:49:14+00,Constant,4.4,0,0,0,0,65.48645,Ja,10,1a8fe0bc-96e0-409a-9ae4-264d2ee71b61,083d047d-587b-4ad7-bfa4-f2777597ae17,d14778b9-f9be-4c2e-abad-57d86e3c6acc,4.40007309077889
1641,352484,028_1007V_52.7,,4.4,61.68645,2021/10/29 14:38:58+00,2014/03/12 15:49:14+00,Constant,57.28645,0,0,0,1,65.48645,Ja,10,1a8fe0bc-96e0-409a-9ae4-264d2ee71b61,083d047d-587b-4ad7-bfa4-f2777597ae17,,57.2864489007407
1642,352485,028_1007V_52.7,V,61.68645,65.48645,2021/10/29 14:38:58+00,2014/03/12 15:49:14+00,Constant,3.8,0,0,0,2,65.48645,Ja,10,1a8fe0bc-96e0-409a-9ae4-264d2ee71b61,083d047d-587b-4ad7-bfa4-f2777597ae17,0a2a1d25-8afb-47f2-8b88-987cca308384,3.79995594209017
1643,352486,028_1017L_52.9,L,0,43.28840842,2021/10/29 14:38:59+00,2014/03/12 16:06:58+00,Constant,43.28840842,0,0,0,0,86.55492684,Ja,10,473ac521-6906-439e-afeb-5e0b7e03c5aa,2a891e19-2466-4c3c-a471-6057c8834c03,68dabf15-1c16-4ce3-a99e-ecbfdae4dd95,43.288437678237
