FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,max_snelh,gdb_geomattr_data,shape
kantstroken_kenmerk.73,Puntstuk,R,21.70000076,R,21.70599937,T,044,KLK0005425063,L,I,4,,,"LINESTRING (88407.61459999904 461911.5225000009, 88412.90199999884 461915.07499999925)"
kantstroken_kenmerk.74,Puntstuk,R,198.0980072,R,198.11799622,T,007,KLK0005974248,L,I,3,,,"LINESTRING (234480.4200000018 580608.5190000013, 234462.37480000034 580597.7778999992)"
kantstroken_kenmerk.75,Puntstuk,R,235.31700134,R,235.38800049,H,015,KLK0005536311,R,I,2,,,"LINESTRING (240350.9098000005 453450.25890000165, 240351.12999999896 453451.1860000007, 240363.7410000004 453508.10599999875, 240366.19700000063 453518.9299999997)"
kantstroken_kenmerk.76,Puntstuk,R,21.72500038,R,21.73500061,T,044,KLK0006005325,L,I,4,,,"LINESTRING (88381.1559999995 461893.52800000086, 88386 461897, 88390.18360000104 461899.810899999)"
kantstroken_kenmerk.77,Vluchtstrook,R,16.86400032,R,17.06800079,T,079,KLK0006019597,L,I,4,,,"LINESTRING (194740.17300000042 320752.93200000003, 194553.41200000048 320684.4609999992)"
kantstroken_kenmerk.78,Vluchtstrook,R,122.47699738,R,122.54199982,T,059,KLK0006167572,L,I,2,,,"LINESTRING (139518.1801000014 412244.3176999986, 139514.7800000012 412237.33300000057, 139512.15100000054 412218.3189999983, 139513.56700000167 412197.0799999982, 139518.6774000004 412181.12790000066)"
kantstroken_kenmerk.79,Puntstuk,R,9.33300018,R,9.34300041,T,032,KLK0006293995,L,I,2,,,"LINESTRING (210379.93340000138 523360.1198000014, 210388.90630000085 523358.2291000001)"
kantstroken_kenmerk.80,Vluchtstrook,R,57.18500137,R,57.22299957,H,006,KLK0006473904,R,I,1,,,"LINESTRING (148685.2938000001 487931.44319999963, 148659.84950000048 487903.21930000186)"
kantstroken_kenmerk.81,Vluchtstrook,R,57.06000137,R,57.22299957,T,006,KLK0006473905,L,I,4,,,"LINESTRING (148685.2938000001 487931.44319999963, 148652.99500000104 487895.6160000004, 148618.41099999845 487854.743999999, 148579.72700000182 487808.08199999854)"
kantstroken_kenmerk.82,Vluchtstrook,R,57.22299957,R,58.0909996,T,006,KLK0006473906,L,I,3,,,"LINESTRING (149366.0535000004 488472.8449999988, 149329.21299999952 488453.8909999989, 149289.78500000015 488437.4059999995, 149255.6259999983 488425.51000000164, 149212.375 488413.8680000007, 149161.05099999905 488401.8020000011, 149111.51099999994 488390.5009999983, 149082.2800000012 488381.6629999988, 149059.16800000146 488373.16600000113, 149025.43299999833 488358.8060000017, 148997.22199999914 488343.33999999985, 148975.3839999996 488329.8299999982, 148945.30299999937 488308.0769999996, 148917.17700000107 488283.8590000011, 148899.67300000042 488266.5249999985, 148883.188000001 488248.1700000018, 148866.44799999893 488225.9919999987, 148853.53200000152 488208.48800000176, 148834.07299999893 488176.6229999997, 148818.94799999893 488147.90199999884, 148798.29899999872 488105.3299999982, 148781.05000000075 488069.38599999994, 148768.47399999946 488045.4239999987, 148758.95699999854 488028.2589999996, 148748.3350000009 488010.3299999982, 148733.2100000009 487988.7470000014, 148704.9140000008 487953.8229999989, 148688.76900000125 487935.2980000004, 148685.2938000001 487931.44319999963)"
kantstroken_kenmerk.83,Vluchtstrook,R,58.0909996,R,58.10699844,H,006,KLK0006473908,R,I,1,,,"LINESTRING (149380.5293999985 488479.59050000086, 149376.11800000072 488478.0229999982, 149366.0535000004 488472.8449999988)"
kantstroken_kenmerk.84,Puntstuk,R,2.15199995,R,2.21600008,T,004,KLK0006433342,L,I,2,,,"LINESTRING (115944.35440000147 483450.8060999997, 116002.64039999992 483469.1171000004, 116003.11910000071 483469.2421000004)"
kantstroken_kenmerk.85,Puntstuk,R,2.20099998,R,2.24399996,H,004,KLK0006433357,R,I,2,,,"LINESTRING (115945.9886999987 483604.17720000073, 115928.07200000063 483600.01000000164, 115903.15850000083 483590.6746999994)"
kantstroken_kenmerk.86,Puntstuk,R,76.35399628,R,76.37200165,H,031,KLK0006293135,R,I,3,,,"LINESTRING (205336.34259999916 568278.9420999996, 205339.25400000066 568261.7630000003)"
kantstroken_kenmerk.87,Puntstuk,R,76.3690033,R,76.37200165,T,031,KLK0006293136,L,I,3,,,"LINESTRING (205358.4549999982 568264.9389999993, 205357.53319999948 568273.6006999984)"
kantstroken_kenmerk.88,Vluchtstrook,R,48.70600128,R,49.08000183,H,006,KLK0006321011,R,I,4,,,"LINESTRING (141625.1570999995 484458.84230000153, 141740.81599999964 484527.4699999988, 141871.15210000053 484606.53550000116, 141951.38679999858 484650.63859999925)"
kantstroken_kenmerk.89,Puntstuk,R,49.08000183,R,49.23400116,H,006,KLK0006321013,R,I,4,,,"LINESTRING (141951.38679999858 484650.63859999925, 142086.63369999826 484724.9807000011)"
kantstroken_kenmerk.90,Vluchtstrook,R,49.23400116,R,49.90299988,H,006,KLK0006321014,R,I,5,,,"LINESTRING (142086.63369999826 484724.9807000011, 142120.91919999942 484744.7540999986, 142294.06289999932 484840.6392999999, 142395.4514000006 484894.19099999964, 142512.25890000165 484948.3132000007, 142572.65190000087 484974.1959999986, 142681.94619999826 485016.1959999986)"
kantstroken_kenmerk.91,Vluchtstrook,R,58.9090004,R,59.29999924,H,006,KLK0006321417,R,I,2,,,"LINESTRING (150163.96920000017 488699.04349999875, 150263.97549999878 488770.0390999988, 150281 488784, 150291.59809999913 488796.867899999, 150297.94810000062 488809.4090999998, 150302 488819, 150303 488829.5703999996, 150301.21279999986 488844.04250000045, 150297.89909999818 488851.8627000004, 150293.1777999997 488861.44409999996, 150285.4017000012 488870.8865999989, 150274.43169999868 488879.9125000015, 150259.01819999889 488885.8834999986, 150247.63170000166 488887.2721000016, 150235.5507999994 488886.85550000146, 150225.4140000008 488884.21709999815, 150213.88859999925 488879.9125000015, 150201.07129999995 488874.8718999997, 150160.17080000043 488855.1330999993, 150113.1312999986 488835.24650000036, 150102.1700000018 488834.3073000014)"
kantstroken_kenmerk.92,Vluchtstrook,R,51.70899963,R,51.80500031,T,006,KLK0006321239,L,I,3,,,"LINESTRING (144554.62700000033 485065.06159999967, 144542.17130000144 485069.21350000054, 144485.81489999965 485090.3801999986, 144462.08179999888 485097.4866999984)"
kantstroken_kenmerk.93,Vluchtstrook,R,51.80500031,R,52.05699921,T,006,KLK0006321240,L,I,2,,,"LINESTRING (144554.62700000033 485065.06159999967, 144604.8775999993 485048.3114, 144669.70069999993 485028.9967, 144732.13489999995 485013.24010000005, 144779.09849999845 485002.1275999993, 144785.00470000133 484995.89609999955)"
kantstroken_kenmerk.94,Vluchtstrook,R,52.95199966,R,53.44499969,T,006,KLK0006321249,L,I,2,,,"LINESTRING (145662.55000000075 485080.74819999933, 145680.8231999986 485092.0197999999, 145734.93510000035 485113.6154999994, 145749.563000001 485121.881000001, 145750.6074000001 485122.5306000002, 145773.95450000092 485137.0516999997, 145787.94260000065 485147.4814000018, 145803.2804000005 485160.73330000043, 145817.39119999856 485176.561900001, 145831.870099999 485195.21269999817, 145844.876600001 485216.440200001, 145856.2879000008 485238.8947999999, 145881.00290000066 485287.58790000156, 145892 485305, 145906 485320, 145907.41910000145 485321.0320000015, 145922.05649999902 485332.88500000164, 145935.06289999932 485340.4924999997, 145953.3456000015 485349.9406000003, 145988.68400000036 485365.64649999887, 146016.68820000067 485376.95419999957)"
kantstroken_kenmerk.95,Vluchtstrook,R,56.50500107,R,56.56800079,T,006,KLK0006362553,L,I,3,,,"LINESTRING (148105.07990000024 487436.9145999998, 148085.561999999 487386.73800000176, 148082.09980000183 487378.2564999983)"
kantstroken_kenmerk.96,Vluchtstrook,R,53.12400055,R,53.41500092,H,006,KLK0006321261,R,I,2,,,"LINESTRING (146081.30750000104 485054.5423000008, 146069.07499999925 485051.6810000017, 146052.15199999884 485051.1629999988, 146037.9919999987 485054.2710000016, 146024.17799999937 485059.6240000017, 146011.3990000002 485069.1220000014, 146003.1099999994 485079.4829999991, 145995.25299999863 485093.0379999988, 145991.62700000033 485108.061999999, 145991.4539999999 485120.49500000104, 145993.69900000095 485135.1730000004, 145999.5700000003 485150.0240000002, 146009.7580000013 485163.1479999982, 146019.17500000075 485171.7019999996, 146046.31500000134 485191.0249999985, 146084.01300000027 485214.08999999985, 146098.90900000185 485228.47199999914)"
kantstroken_kenmerk.97,Vluchtstrook,R,53.00699997,R,53.29199982,H,006,KLK0006321263,R,I,3,,,"LINESTRING (145716.75250000134 485047.3379999995, 145737.1169999987 485047.5700000003, 145755.375 485053.6950000003, 145781.61899999902 485060.7899999991, 145797.32299999893 485064.55799999833, 145816.24700000137 485068.29199999943, 145831.84699999914 485071.02899999917, 145849.08799999952 485072.9450000003, 145866.60300000012 485074.313000001, 145891.23299999908 485074.0390000008, 145919.4210000001 485071.8500000015, 145949.5249999985 485065.2820000015, 145979.90199999884 485055.7039999999, 146012.1950000003 485044.4829999991, 146012.38679999858 485044.4178000018)"
kantstroken_kenmerk.98,Vluchtstrook,R,56.11299896,R,56.44200134,T,006,KLK0006321282,L,I,3,,,"LINESTRING (148232.0234999992 487294.6308999993, 148195.5711000003 487228.5284000002, 148150.06269999966 487138.56980000064, 148082.40560000017 487001.6783000007)"
kantstroken_kenmerk.101,Puntstuk,R,59.35200119,R,59.41600037,T,006,KLK0006321314,L,I,3,,,"LINESTRING (150525.43519999832 489142.54630000144, 150469.22819999978 489107.9519999996)"
kantstroken_kenmerk.102,Puntstuk,R,56.02399826,R,56.07400131,H,006,KLK0006321332,R,I,3,,,"LINESTRING (148079.3509999998 486892.81500000134, 148103.4285000004 486936.63589999825)"
kantstroken_kenmerk.103,Vluchtstrook,R,56.07400131,R,56.42200089,H,006,KLK0006321333,R,I,3,,,"LINESTRING (148103.4285000004 486936.63589999825, 148111.10110000148 486950.60009999946, 148137.1361999996 486998.0135000013, 148176.7179000005 487072.94359999895, 148209.10300000012 487138.3487999998, 148238.73640000075 487195.7105999999, 148265.23849999905 487246.9479999989)"
kantstroken_kenmerk.104,Vluchtstrook,R,57.08000183,R,58.17900085,H,006,KLK0006321344,R,I,3,,,"LINESTRING (148629.3236999996 487783.5450000018, 148636.88219999894 487792.82339999825, 148689.79890000075 487852.936900001, 148738.27070000023 487905.0069999993, 148786.7424999997 487954.9604000002, 148837.33089999855 488005.7604999989, 148879.45259999856 488045.5538999997, 148929.19440000132 488089.7923000008, 148974.91450000182 488125.98739999905, 149001.79619999975 488147.15410000086, 149054.9246999994 488185.67749999836, 149170.49489999935 488265.05270000175, 149264.47509999946 488327.9178000018, 149401.00030000135 488423.16800000146, 149470.80330000073 488466.3933000006)"
kantstroken_kenmerk.105,Puntstuk,R,58.17900085,R,58.29399872,H,006,KLK0006321347,R,I,3,,,"LINESTRING (149470.80330000073 488466.3933000006, 149502.17720000073 488485.8214999996, 149570.9690000005 488526.4615999982)"
kantstroken_kenmerk.106,Vluchtstrook,R,58.5019989,R,58.9090004,H,006,KLK0006321349,R,I,4,,,"LINESTRING (149752.47179999948 488632.07730000094, 149919.1614000015 488730.5086000003, 150089.76509999856 488827.2404999994, 150102.1700000018 488834.3073000014)"
kantstroken_kenmerk.107,Vluchtstrook,R,58.95899963,R,59.33000183,H,006,KLK0006321351,R,I,3,,,"LINESTRING (150145.6149000004 488859.05680000037, 150279.63039999828 488935.40239999816, 150333.1821999997 488967.15239999816, 150403.87900000066 489009.69750000164, 150469.0731999986 489048.75030000135)"
kantstroken_kenmerk.108,Puntstuk,R,59.33000183,R,59.44100189,H,006,KLK0006321360,R,I,3,,,"LINESTRING (150469.0731999986 489048.75030000135, 150490.4508999996 489061.5560000017, 150564.53429999948 489105.37099999934)"
kantstroken_kenmerk.109,Vluchtstrook,R,49.9620018,R,50.15800095,H,006,KLK0006321028,R,I,4,,,"LINESTRING (142737.4166000001 485036.29659999907, 142767.6061999984 485047.23629999906, 142857.05970000103 485074.43499999866, 142926.09219999984 485092.6387999989)"
kantstroken_kenmerk.110,Vluchtstrook,R,50.15800095,R,51.93600082,H,006,KLK0006321029,R,I,3,,,"LINESTRING (142926.09219999984 485092.6387999989, 142945.30429999903 485097.7049999982, 143012.09219999984 485113.1176000014, 143114.84279999882 485135.7831000015, 143190.99909999967 485148.4759000018, 143282.26579999924 485160.26199999824, 143364.76850000024 485167.5148999989, 143447.87559999898 485172.3502999991, 143527.3561999984 485173.86129999906, 143638.9428000003 485171.3583999984, 143714.8115000017 485169.0513000004, 143790.50690000132 485162.5044, 143837.21489999816 485157.6028999984, 143865.69579999894 485154.55490000173, 143944.4028000012 485143.9426999986, 144022.67460000142 485129.73900000006, 144091.57789999992 485115.2329999991, 144146.88190000132 485102.8425000012, 144210.0432999991 485086.82550000027, 144270.182599999 485070.5062999986, 144395.29659999907 485035.4501999989, 144521.61939999834 485000.9985000007, 144658.51940000057 484968.96449999884, 144675.77739999816 484966.2633000016)"
kantstroken_kenmerk.111,Puntstuk,R,53.32300186,R,53.41500092,H,006,KLK0006321048,R,I,3,,,"LINESTRING (146017.24049999937 485182.51040000096, 146029.04100000113 485189.01900000125, 146098.90900000185 485228.47199999914)"
kantstroken_kenmerk.112,Puntstuk,R,48.64699936,R,48.75799942,T,006,KLK0006321082,L,I,3,,,"LINESTRING (141645.442400001 484528.5229000002, 141554.88479999825 484477.16849999875)"
kantstroken_kenmerk.113,Vluchtstrook,R,7.08799982,R,10.43700027,T,009,KLK0007728539,L,I,3,,,"LINESTRING (125347.15639999881 479358.85990000144, 125352.18210000172 479361.5086000003, 125431.13599999994 479402.6440999992, 125503.93950000033 479439.9442999996, 125537.8935999982 479457.49269999936, 125565.09849999845 479472.0135000013, 125583.20870000124 479481.9107000008, 125596.52659999952 479489.30970000103, 125616.89790000021 479500.8183999993, 125636.00950000063 479511.87689999864, 125653.29839999974 479522.1394000016, 125667.82569999993 479530.9893999994, 125678.75340000167 479537.80959999934, 125693.15960000083 479547.01110000163, 125708.8022999987 479557.2941999994, 125721.99159999937 479566.18560000136, 125734.36089999974 479574.68719999865, 125755.79470000044 479589.76410000026, 125774.6876000017 479603.3387000002, 125794.7221999988 479617.9528999999, 125810.62079999968 479629.65459999815, 125879.2751000002 479679.3304999992, 125888.15139999986 479685.51209999993, 125906.81219999865 479698.32290000096, 125925.28379999846 479710.75560000166, 125940.37790000066 479720.7441999987, 125966.87660000101 479737.8962999992, 125987.95580000058 479751.20710000023, 126007.72459999844 479763.42660000175, 126021.74199999869 479771.9343999997, 126059.55029999837 479794.2694000006, 126090.67599999905 479811.9895000011, 126126.88699999824 479832.04560000077, 126154.29890000075 479847.18989999965, 126200.65569999814 479872.8007000014, 126229.00250000134 479888.4615000002, 126264.06799999997 479907.8341999985, 126286.76570000127 479920.3740000017, 126303.10000000149 479929.39829999954, 126326.70899999887 479942.4415999986, 126351.58779999986 479956.1864, 126373.71449999884 479968.4107999988, 126405.70329999924 479986.08370000124, 126441.00420000032 480005.5865000002, 126470.16919999942 480021.6992000006, 126501.29560000077 480038.8957000002, 126538.62730000168 480059.5203999989, 126575.1261 480079.68499999866, 126619.89759999886 480104.4200000018, 126645.76049999893 480118.7085000016, 126711.36829999834 480154.95490000024, 126791.80719999969 480199.39510000125, 126872.04549999908 480243.7245000005, 126893.69319999963 480255.6842, 126928.56010000035 480274.9472000003, 126956.24170000106 480290.2404999994, 127023.39460000023 480327.34059999883, 127108.37680000067 480374.2908000015, 127135.44249999896 480389.19000000134, 127169.86840000004 480407.59329999983, 127191.9470999986 480419.02849999815, 127225.71829999983 480435.9985000007, 127269.74850000069 480458.1598000005, 127325.15769999847 480487.6057999991, 127343.88269999996 480497.9241000004, 127364.87689999864 480509.5227999985, 127402.68499999866 480530.4107000008, 127445.33889999986 480553.97580000013, 127478.66600000113 480572.38809999824, 127530.1334999986 480600.82239999995, 127547.10379999876 480610.1409999989, 127572.24749999866 480623.6442000009, 127594.83100000024 480635.4620000012, 127626.1185999997 480651.35240000114, 127634.74210000038 480655.6354999989, 127674.68450000137 480674.9400999993, 127711.55570000038 480691.9902999997, 127745.49350000173 480707.30739999935, 127772.55790000036 480719.8370999992, 127809.45160000026 480737.44469999894, 127839.51929999888 480752.25890000165, 127876.88650000095 480771.25030000135, 127906.1779000014 480786.59699999914, 127953.8348999992 480812.4582000002, 127974.36279999837 480823.9437999986, 128008.35399999842 480843.42859999835, 128038.36719999835 480861.1220000014, 128083.0837999992 480888.3742999993, 128115.00340000167 480908.4836000018, 128146.28390000015 480928.751600001, 128167.88019999862 480943.1050999984, 128181.8665000014 480952.57730000094, 128207.39809999987 480970.29190000147, 128245.18349999934 480997.5199000016, 128250.98999999836 481001.9059000015)"
kantstroken_kenmerk.114,Vluchtstrook,R,11.17399979,R,11.70699978,T,009,KLK0007728568,L,I,3,,,"LINESTRING (124594.44640000165 478595.52600000054, 124588.02400000021 478607.42720000073, 124584.98900000006 478614.0329999998, 124569.08199999854 478649.5170000009, 124554.35099999979 478685.59099999815, 124549.95760000125 478699.60539999977, 124544.06439999864 478725.17330000177, 124540.93169999868 478747.9974000007, 124539.97399999946 478757.95149999857, 124539.68899999931 478772.2052000016, 124539.92040000111 478783.04030000046, 124541.96680000052 478804.5174999982, 124546 478825, 124552.43710000068 478846.6779000014, 124558.29820000008 478862.5219999999, 124564.933699999 478877.1411000006, 124573.82829999924 478893.6217, 124584.7498999983 478910.5636, 124601.96310000122 478932.4406999983, 124622.97769999877 478953.46229999885, 124642.08359999955 478968.7798999995, 124655.67240000144 478977.8630999997, 124669.79179999977 478986.2622000016, 124673.28460000083 478988.33999999985, 124680.06370000169 478992.08769999817, 124688.62159999833 478996.7961000018)"
