FID,id,grid_code,se_anno_cad_data,area,len,gdb_geomattr_data,shape
dieptepolygonen_noordzee__bonn_gebied_.1496,219,10,,,,,"POLYGON ((744036.7324999999 6994163.942699999, 744036.7324999999 6994263.942899998, 744136.7318000002 6994263.942899998, 744136.7318000002 6994163.942699999, 744036.7324999999 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1497,220,5,,,,,"POLYGON ((744736.7322000004 6994163.942699999, 744636.7319999998 6994163.942699999, 744636.7319999998 6994263.942899998, 744736.7322000004 6994263.942899998, 744736.7322000004 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1498,221,-5,,,,,"POLYGON ((744836.7324000001 6994163.942699999, 744736.7322000004 6994163.942699999, 744736.7322000004 6994263.942899998, 744836.7324000001 6994263.942899998, 744836.7324000001 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1499,222,-30,,,,,"POLYGON ((768036.7325999998 6994163.942699999, 767936.7324000001 6994163.942699999, 767936.7324000001 6994263.942899998, 768036.7325999998 6994263.942899998, 768036.7325999998 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1500,223,-20,,,,,"POLYGON ((768136.7319 6994163.942699999, 768036.7325999998 6994163.942699999, 768036.7325999998 6994263.942899998, 768136.7319 6994263.942899998, 768136.7319 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1501,224,-10,,,,,"POLYGON ((768336.7324000001 6994163.942699999, 768236.7322000004 6994163.942699999, 768136.7319 6994163.942699999, 768136.7319 6994263.942899998, 768236.7322000004 6994263.942899998, 768336.7324000001 6994263.942899998, 768336.7324000001 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1502,225,-5,,,,,"POLYGON ((768436.7325999998 6994163.942699999, 768336.7324000001 6994163.942699999, 768336.7324000001 6994263.942899998, 768436.7325999998 6994263.942899998, 768436.7325999998 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1503,226,-20,,,,,"POLYGON ((768536.7319 6994163.942699999, 768436.7325999998 6994163.942699999, 768436.7325999998 6994263.942899998, 768536.7319 6994263.942899998, 768536.7319 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1504,227,-30,,,,,"POLYGON ((768636.7320999997 6994163.942699999, 768536.7319 6994163.942699999, 768536.7319 6994263.942899998, 768636.7320999997 6994263.942899998, 768636.7320999997 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1505,228,-40,,,,,"POLYGON ((768736.7323000003 6994163.942699999, 768636.7320999997 6994163.942699999, 768636.7320999997 6994263.942899998, 768736.7323000003 6994263.942899998, 768736.7323000003 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1506,229,-5,,,,,"POLYGON ((776536.7319 6994163.942699999, 776436.7325999998 6994163.942699999, 776436.7325999998 6994263.942899998, 776536.7319 6994263.942899998, 776536.7319 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1507,230,-5,,,,,"POLYGON ((782436.7319999998 6994163.942699999, 782336.7326999996 6994163.942699999, 782336.7326999996 6994263.942899998, 782436.7319999998 6994263.942899998, 782436.7319999998 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1508,231,5,,,,,"POLYGON ((782436.7319999998 6994163.942699999, 782436.7319999998 6994263.942899998, 782536.7322000004 6994263.942899998, 782536.7322000004 6994163.942699999, 782436.7319999998 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1509,232,-10,,,,,"POLYGON ((743536.7323000003 6994063.942499999, 743436.7320999997 6994063.942499999, 743436.7320999997 6994163.942699999, 743536.7323000003 6994163.942699999, 743536.7323000003 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1510,233,-5,,,,,"POLYGON ((743636.7325999998 6994063.942499999, 743536.7323000003 6994063.942499999, 743536.7323000003 6994163.942699999, 743636.7325999998 6994163.942699999, 743636.7325999998 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1511,234,0,,,,,"POLYGON ((743736.7319 6994063.942499999, 743636.7325999998 6994063.942499999, 743636.7325999998 6994163.942699999, 743736.7319 6994163.942699999, 743736.7319 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1512,235,10,,,,,"POLYGON ((743736.7319 6994063.942499999, 743736.7319 6994163.942699999, 743936.7323000003 6994163.942699999, 743936.7323000003 6994063.942499999, 743736.7319 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1513,236,5,,,,,"POLYGON ((744836.7324000001 6994063.942499999, 744736.7322000004 6994063.942499999, 744736.7322000004 6994163.942699999, 744836.7324000001 6994163.942699999, 744836.7324000001 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1514,237,-5,,,,,"POLYGON ((746036.7323000003 6994063.942499999, 745936.7320999997 6994063.942499999, 745936.7320999997 6994363.943100002, 746036.7323000003 6994363.943100002, 746036.7323000003 6994263.942899998, 746036.7323000003 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1515,238,-20,,,,,"POLYGON ((768036.7325999998 6994063.942499999, 767936.7324000001 6994063.942499999, 767936.7324000001 6994163.942699999, 768036.7325999998 6994163.942699999, 768036.7325999998 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1516,239,-10,,,,,"POLYGON ((768136.7319 6994063.942499999, 768036.7325999998 6994063.942499999, 768036.7325999998 6994163.942699999, 768136.7319 6994163.942699999, 768136.7319 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1517,240,0,,,,,"POLYGON ((768236.7322000004 6994063.942499999, 768136.7319 6994063.942499999, 768136.7319 6994163.942699999, 768236.7322000004 6994163.942699999, 768236.7322000004 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1518,241,5,,,,,"POLYGON ((768336.7324000001 6994063.942499999, 768236.7322000004 6994063.942499999, 768236.7322000004 6994163.942699999, 768336.7324000001 6994163.942699999, 768336.7324000001 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1519,242,10,,,,,"POLYGON ((768436.7325999998 6994063.942499999, 768336.7324000001 6994063.942499999, 768336.7324000001 6994163.942699999, 768436.7325999998 6994163.942699999, 768436.7325999998 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.1520,643,0,,,,,"POLYGON ((748136.7323000003 6990563.943100002, 748036.7320999997 6990563.943100002, 748036.7320999997 6990663.943300001, 748136.7323000003 6990663.943300001, 748136.7323000003 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1521,644,5,,,,,"POLYGON ((748136.7323000003 6990563.943100002, 748136.7323000003 6990663.943300001, 748236.7324999999 6990663.943300001, 748236.7324999999 6990563.943100002, 748136.7323000003 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1522,645,10,,,,,"POLYGON ((749236.7319999998 6990563.943100002, 749136.7325999998 6990563.943100002, 749136.7325999998 6990663.943300001, 749236.7319999998 6990663.943300001, 749236.7319999998 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1523,646,-10,,,,,"POLYGON ((749336.7322000004 6990563.943100002, 749236.7319999998 6990563.943100002, 749236.7319999998 6990663.943300001, 749336.7322000004 6990663.943300001, 749336.7322000004 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1524,647,-30,,,,,"POLYGON ((756036.7320999997 6990563.943100002, 755936.7319 6990563.943100002, 755936.7319 6990663.943300001, 756036.7320999997 6990663.943300001, 756036.7320999997 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1525,648,-75,,,,,"POLYGON ((770036.7324000001 6990563.943100002, 769936.7322000004 6990563.943100002, 769936.7322000004 6990763.942600001, 770036.7324000001 6990763.942600001, 770036.7324000001 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1526,649,-5,,,,,"POLYGON ((774836.7319 6990563.943100002, 774736.7325999998 6990563.943100002, 774736.7325999998 6990763.942600001, 774836.7319 6990763.942600001, 774836.7319 6990663.943300001, 774836.7319 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1527,650,10,,,,,"POLYGON ((775336.7320999997 6990563.943100002, 774836.7319 6990563.943100002, 774836.7319 6990663.943300001, 775336.7320999997 6990663.943300001, 775336.7320999997 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1528,651,-5,,,,,"POLYGON ((707436.7324000001 6990463.942899998, 707336.7322000004 6990463.942899998, 707383.8998999996 6990916.757100001, 707569.5448000003 6991433.999499999, 707636.7319 6992363.943399999, 707736.7322000004 6992363.943399999, 707736.7322000004 6991063.943300001, 707836.7324000001 6991063.943300001, 707836.7324000001 6990963.943100002, 707836.7324000001 6990863.9428, 707736.7322000004 6990863.9428, 707736.7322000004 6990763.942600001, 707603.9197000004 6990696.7555, 707536.7325999998 6990563.943100002, 707436.7324000001 6990563.943100002, 707436.7324000001 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1529,652,0,,,,,"POLYGON ((707436.7324000001 6990463.942899998, 707436.7324000001 6990563.943100002, 707536.7325999998 6990563.943100002, 707536.7325999998 6990463.942899998, 707436.7324000001 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1530,653,0,,,,,"POLYGON ((708936.7319999998 6990463.942899998, 708336.7324999999 6990463.942899998, 708336.7324999999 6990863.9428, 707936.7325999998 6990863.9428, 707936.7325999998 6990963.943100002, 708360.9510000004 6991021.920499999, 708436.7318000002 6992363.943399999, 708536.7320999997 6992363.943399999, 708620.9118999997 6991356.441300001, 709016.9084000001 6991135.543299999, 709790.4435999999 6991017.6602, 709836.7320999997 6990963.943100002, 709836.7320999997 6990863.9428, 709014.4665999999 6990554.158599999, 708936.7319999998 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1531,654,0,,,,,"POLYGON ((719436.7319999998 6990463.942899998, 718936.7318000002 6990463.942899998, 718936.7318000002 6990563.943100002, 719436.7319999998 6990563.943100002, 719436.7319999998 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1532,655,-5,,,,,"POLYGON ((719536.7322000004 6990463.942899998, 719436.7319999998 6990463.942899998, 719436.7319999998 6990563.943100002, 719536.7322000004 6990563.943100002, 719536.7322000004 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1533,656,-30,,,,,"POLYGON ((720336.7320999997 6990463.942899998, 719706.4590999996 6990802.187600002, 719392.2984999996 6991319.473000001, 718936.7318000002 6991363.943, 718936.7318000002 6991963.942499999, 719191.8101000004 6992029.408799998, 719236.7324999999 6992863.942600001, 719536.7322000004 6992863.942600001, 719626.1848999998 6991954.573800001, 719577.4545999998 6991348.787900001, 719868.5681999996 6991010.927999999, 720836.7323000003 6990963.943100002, 720836.7323000003 6990463.942899998, 720336.7320999997 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1534,657,10,,,,,"POLYGON ((736436.7324000001 6990463.942899998, 736436.7324000001 6990563.943100002, 736536.7326999996 6990563.943100002, 736536.7326999996 6990463.942899998, 736436.7324000001 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1535,658,-20,,,,,"POLYGON ((738736.7319999998 6990463.942899998, 738336.7319999998 6990463.942899998, 738336.7319999998 6990563.943100002, 738336.7319999998 6990663.943300001, 738336.7319999998 6990863.9428, 738036.7323000003 6990863.9428, 737836.7318000002 6990863.9428, 737878.5289000003 6990922.195300002, 738387.6107999999 6991024.251699999, 738436.7322000004 6991563.942499999, 738672.4746000003 6991353.335200001, 738736.7319999998 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1566,1110,-20,,,,,"POLYGON ((731636.7319999998 6985763.942699999, 731536.7318000002 6985763.942699999, 731536.7318000002 6985863.942899998, 731636.7319999998 6985863.942899998, 731636.7319999998 6985763.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1536,659,-30,,,,,"POLYGON ((738936.7324000001 6990463.942899998, 738736.7319999998 6990463.942899998, 738672.4746000003 6991353.335200001, 738436.7322000004 6991563.942499999, 738355.8732000003 6991723.696699999, 738036.7323000003 6991763.943, 738036.7323000003 6991863.9432, 738580.7757000001 6991792.758099999, 738903.6267999997 6991277.309500001, 739311.0489999996 6991750.240899999, 740336.7326999996 6991563.942499999, 740336.7326999996 6991463.9432, 740236.7324999999 6991463.9432, 739313.5876000002 6991420.059, 738978.6272 6990934.9571, 738936.7324000001 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1537,660,-20,,,,,"POLYGON ((739236.7320999997 6990463.942899998, 738936.7324000001 6990463.942899998, 738978.6272 6990934.9571, 739313.5876000002 6991420.059, 740236.7324999999 6991463.9432, 740144.8380000005 6991335.738400001, 739452.9430999998 6991197.0298999995, 739278.5291999998 6990922.195300002, 739236.7320999997 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1538,661,-10,,,,,"POLYGON ((739536.7319 6990463.942899998, 739236.7320999997 6990463.942899998, 739278.5291999998 6990922.195300002, 739452.9430999998 6991197.0298999995, 740144.8380000005 6991335.738400001, 740236.7324999999 6991463.9432, 740336.7326999996 6991463.9432, 741189.5641999999 6991511.1292, 742036.7318000002 6991563.942499999, 742036.7318000002 6991463.9432, 741495.9123999998 6991412.325199999, 741436.7323000003 6991063.943300001, 741436.7323000003 6990963.943100002, 741336.7320999997 6990963.943100002, 741336.7320999997 6991063.943300001, 741298.6462000003 6991225.820300002, 740897.4747000001 6991362.5211, 740836.7319999998 6991263.9428, 740636.7324000001 6991263.9428, 740636.7324000001 6991163.942600001, 740536.7322000004 6991163.942600001, 740536.7322000004 6991063.943300001, 740436.7319999998 6991063.943300001, 740436.7319999998 6990963.943100002, 740336.7326999996 6990963.943100002, 740336.7326999996 6991063.943300001, 740236.7324999999 6991063.943300001, 740136.7323000003 6991063.943300001, 740136.7323000003 6991163.942600001, 739736.7323000003 6991163.942600001, 739736.7323000003 6991063.943300001, 739636.7320999997 6991063.943300001, 739636.7320999997 6990963.943100002, 739536.7319 6990963.943100002, 739536.7319 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1539,662,-5,,,,,"POLYGON ((739636.7320999997 6990463.942899998, 739536.7319 6990463.942899998, 739536.7319 6990963.943100002, 739636.7320999997 6990963.943100002, 739636.7320999997 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1540,663,0,,,,,"POLYGON ((739736.7323000003 6990463.942899998, 739636.7320999997 6990463.942899998, 739636.7320999997 6990963.943100002, 739736.7323000003 6990963.943100002, 739736.7323000003 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1541,664,5,,,,,"POLYGON ((739836.7324999999 6990463.942899998, 739736.7323000003 6990463.942899998, 739736.7323000003 6990963.943100002, 739836.7324999999 6990963.943100002, 739836.7324999999 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1542,665,10,,,,,"POLYGON ((739836.7324999999 6990463.942899998, 739836.7324999999 6990963.943100002, 739936.7318000002 6990963.943100002, 740236.7324999999 6990963.943100002, 740336.7326999996 6990963.943100002, 740336.7326999996 6990463.942899998, 739836.7324999999 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1543,666,10,,,,,"POLYGON ((740436.7319999998 6990963.943100002, 740536.7322000004 6990963.943100002, 740836.7319999998 6990963.943100002, 740836.7319999998 6991063.943300001, 740936.7322000004 6991063.943300001, 740936.7322000004 6990963.943100002, 741236.7319 6990963.943100002, 741336.7320999997 6990963.943100002, 741336.7320999997 6990463.942899998, 740436.7319999998 6990463.942899998, 740436.7319999998 6990963.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1544,667,10,,,,,"POLYGON ((741936.7324999999 6990463.942899998, 741436.7323000003 6990463.942899998, 741436.7323000003 6990963.943100002, 741536.7325999998 6990963.943100002, 741936.7324999999 6991063.943300001, 741936.7324999999 6990963.943100002, 741936.7324999999 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1545,668,5,,,,,"POLYGON ((742036.7318000002 6990463.942899998, 741936.7324999999 6990463.942899998, 741936.7324999999 6990963.943100002, 742036.7318000002 6990963.943100002, 742036.7318000002 6990463.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1546,1090,0,,,,,"POLYGON ((741136.7325999998 6986063.943399999, 741036.7324000001 6986063.943399999, 741036.7324000001 6986163.942699999, 741136.7325999998 6986163.942699999, 741136.7325999998 6986063.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.1547,1091,0,,,,,"POLYGON ((702436.7324999999 6986463.943300001, 702499.7204999998 6986566.127599999, 703093.7636000002 6986768.5634, 703174.8181999996 6987325.82, 703398.6459999997 6987402.065099999, 703436.7319 6987863.942699999, 704236.7318000002 6987863.942699999, 704236.7318000002 6986963.942600001, 703836.7319 6986963.942600001, 703836.7319 6986463.943300001, 703336.7325999998 6986463.943300001, 703336.7325999998 6985963.943100002, 702436.7324999999 6985963.943100002, 702436.7324999999 6986463.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1548,1092,-20,,,,,"POLYGON ((725436.7323000003 6985963.943100002, 724936.7320999997 6985963.943100002, 724936.7320999997 6986563.942600001, 725436.7323000003 6986563.942600001, 725436.7323000003 6986063.943399999, 725436.7323000003 6985963.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1549,1093,-40,,,,,"POLYGON ((725436.7323000003 6985963.943100002, 725436.7323000003 6986063.943399999, 725536.7324999999 6986063.943399999, 725536.7324999999 6985963.943100002, 725436.7323000003 6985963.943100002))"
