PRODUCT;PROVINCIE;GEMEENTE;FEITCODE;OMSCHRIJVING;ZAKEN;BEDRAG
Wahv;Groningen;Eemsmond;N083B;als bestuurder van een bromfiets rijdenterwijl de bromfiets de maximumconstruc-tiesnelheid overschrijdt 11 t/m 15 km/h;1;130
Wahv;Groningen;Eemsmond;N270E;Als bestuurder van een voertuig rijden,terwijl een band beschadigd of versletenis;1;140
Wahv;Groningen;Eemsmond;N270F;Als bestuurder van een voertuig rijden,terwijl 2 banden beschadigd of versletenzijn;1;210
Wahv;Groningen;Eemsmond;N470A;Als bestuurder van een personenautorijden, terwijl gordels nietaanwezig zijn;1;140
Wahv;Groningen;Eemsmond;N514A;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedwerkende richtingaanwijzer(s);1;95
Wahv;Groningen;Eemsmond;N650;als bestuurder van een voertuig rijden,terwijl het is voorzien van meer lichtenof retroreflect. voorz. dan toegestaan;3;335
Wahv;Groningen;Eemsmond;P041C;onvoldoende zicht door voorruit, achter-ruit en zijruiten;1;380
Wahv;Groningen;Eemsmond;P060A;vtg gebonden lading zodanig vervoerendat gevaar bestaat voor v.h. vtg vallen(stophout, dekzeil etc.);1;380
Wahv;Groningen;Eemsmond;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;1;140
Wahv;Groningen;Eemsmond;P121A;lading steekt uit achter achteras ofstootbalk op meer dan 0,60 m afstand,overschrijding: t/m 0,25 m;1;280
Wahv;Groningen;Eemsmond;P210E;met voertuig/samenstel rijden terwijl delengte v.d. ondeelbare lading meer dan3,5 m voor hart stuurwiel uitsteekt;1;140
Wahv;Groningen;Eemsmond;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;1;95
Wahv;Groningen;Eemsmond;R303A;Niet zoveel mogelijk rechts houden opeen andere weg dan autoweg of autosnel-weg;6;315
Wahv;Groningen;Eemsmond;R310;Als bromfietser niet het fiets/bromfietspad gebruiken;1;95
Wahv;Groningen;Eemsmond;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;2;185
Wahv;Groningen;Eemsmond;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;6;1380
Wahv;Groningen;Eemsmond;R337;Op onverharde weg geen voorrang verlenenaan bestuurder op verharde weg;1;230
Wahv;Groningen;Eemsmond;R396D;Stilstaan op een oversteekplaats ofbinnen 5 meter daarvan;1;95
Wahv;Groningen;Eemsmond;R396F;Stilstaan bij bord bushalte ter hoogtevan geblokte markering;1;95
Wahv;Groningen;Eemsmond;R397A;Parkeren bij een kruispunt binnen 5meter daarvan;1;95
Wahv;Groningen;Eemsmond;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;2;750
Wahv;Groningen;Eemsmond;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;1;95
Wahv;Groningen;Eemsmond;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;23;914
Wahv;Groningen;Eemsmond;R456B;Bij dag naast het dimlicht of hetmistlicht andere verlichting voerendan toegestaan;1;140
Wahv;Groningen;Eemsmond;R468A;Autoweg gebruiken anders dan met motor-voertuig dat sneller kan/mag dan 50 km/h;1;110
Wahv;Groningen;Eemsmond;R478;Binnen een erf parkeren anders dan opeen daarvoor bestemde parkeerplaats;28;2645
Wahv;Groningen;Eemsmond;R507;Uit uitrit weg oprijden zonder overigeverkeer voor te laten gaan;1;230
Wahv;Groningen;Eemsmond;R514;Bij inhalen geen teken met richtingaan-wijzer geven;1;95
Wahv;Groningen;Eemsmond;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;17;2380
Wahv;Groningen;Eemsmond;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;4;380
Wahv;Groningen;Eemsmond;R545;als bestuurder tijdens het rijden eenmobiele telefoon vasthouden;29;6670
Wahv;Groningen;Eemsmond;R548;Geen voorrang verlenen bij voorrangsweg.;1;230
Wahv;Groningen;Eemsmond;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);2;280
Wahv;Groningen;Eemsmond;R552B;Als bestuurder handelen, in strijd meteen gesloten verklaring, eenrichtingsweg(bord C4);2;280
Wahv;Groningen;Eemsmond;R562;Handelen ism een geslotenverkla-ring voor fietsen: bord C15/23.;3;135
Wahv;Groningen;Eemsmond;R574;Rijden in strijd met de verplichte rij-richting op een rotonde:bord D1;1;95
Wahv;Groningen;Eemsmond;R576;Rijden in strijd met gebod tot het vol-gen van aangegeven rijrichting: D4;3;285
Wahv;Groningen;Eemsmond;R578;Rijden in strijd met gebod tot het vol-gen van een van de aangegeven rijrichtingen: D6;1;95
Wahv;Groningen;Eemsmond;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);26;2470
Wahv;Groningen;Eemsmond;R585;Verbod stil te staan (bord E2);5;470
Wahv;Groningen;Eemsmond;R608;niet stoppen voor rood knipperlichtbij overweglichten;5;1010
Wahv;Groningen;Eemsmond;R617A;als bestuurder de doorgetrokken streepoverschrijden (verkeer in eenrichting);1;140
Wahv;Groningen;Eemsmond;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);19;4370
Wahv;Groningen;Eemsmond;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);2;460
Wahv;Groningen;Eemsmond;S005A;Niet voldoende afstand houden,snelheid tot en met 80 km/h;1;280
Wahv;Groningen;Eemsmond;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;106;2916
Wahv;Groningen;Eemsmond;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;75;2475
Wahv;Groningen;Eemsmond;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;69;2826
Wahv;Groningen;Eemsmond;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;47;2290
Wahv;Groningen;Eemsmond;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;42;2268
Wahv;Groningen;Eemsmond;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;44;2760
Wahv;Groningen;Eemsmond;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;28;1995
Wahv;Groningen;Eemsmond;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;29;2726
Wahv;Groningen;Eemsmond;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;24;2472
Wahv;Groningen;Eemsmond;VA013;Overschrijding maximum snelheidbinnen bebouwde kom, met 13 km/h;14;1582
Wahv;Groningen;Eemsmond;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;10;1210
Wahv;Groningen;Eemsmond;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;11;1441
Wahv;Groningen;Eemsmond;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;10;1410
Wahv;Groningen;Eemsmond;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;6;906
Wahv;Groningen;Eemsmond;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;8;1304
Wahv;Groningen;Eemsmond;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;4;692
Wahv;Groningen;Eemsmond;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;5;940
Wahv;Groningen;Eemsmond;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;2;400
Wahv;Groningen;Eemsmond;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;3;633
Wahv;Groningen;Eemsmond;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;4;900
Wahv;Groningen;Eemsmond;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;4;948
Wahv;Groningen;Eemsmond;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;2;504
Wahv;Groningen;Eemsmond;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;4;1060
Wahv;Groningen;Eemsmond;VA027;Overschrijding maximum snelheidbinnen bebouwde kom, met 27 km/h;2;564
Wahv;Groningen;Eemsmond;VA029;Overschrijding maximum snelheidbinnen bebouwde kom, met 29 km/h;1;312
Wahv;Groningen;Eemsmond;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;1;329
Wahv;Groningen;Eemsmond;VB021;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 21 km/h;1;200
Wahv;Groningen;Eemsmond;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;8;205
Wahv;Groningen;Eemsmond;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;5;168
Wahv;Groningen;Eemsmond;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;3;126
Wahv;Groningen;Eemsmond;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;2;104
Wahv;Groningen;Eemsmond;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;4;219
Wahv;Groningen;Eemsmond;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;2;112
Wahv;Groningen;Eemsmond;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;4;264
Wahv;Groningen;Eemsmond;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;1;98
Wahv;Groningen;Eemsmond;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;2;218
Wahv;Groningen;Eemsmond;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;2;230
Wahv;Groningen;Eemsmond;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;2;254
Wahv;Groningen;Eemsmond;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;4;540
Wahv;Groningen;Eemsmond;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;4;580
Wahv;Groningen;Eemsmond;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;1;154
Wahv;Groningen;Eemsmond;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;3;540
Wahv;Groningen;Eemsmond;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;3;564
Wahv;Groningen;Eemsmond;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;1;200
Wahv;Groningen;Eemsmond;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;1;225
Wahv;Groningen;Eemsmond;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;1;237
Wahv;Groningen;Eemsmond;VF027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h;2;528
Wahv;Groningen;Eemsmond;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;3;834
Wahv;Groningen;Eemsmond;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;1;295
Wahv;Groningen;Eemsmond;VF030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h;4;1248
Wahv;Groningen;Eemsmond;VG021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1);1;188
Wahv;Groningen;Eemsmond;VG024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h (verkeersbord A 1);1;223
Wahv;Groningen;Eemsmond;VG027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h (verkeersbord A 1);1;264
Wahv;Groningen;Eemsmond;VG028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h (verkeersbord A 1);1;344
Wahv;Groningen;Eemsmond;VG029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h (verkeersbord A 1);2;590
Wahv;Groningen;Eemsmond;VG030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h (verkeersbord A 1);1;312
Wahv;Groningen;Eemsmond;VS024;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 24 km/h;1;314
OM-afdoening;Groningen;Groningen;A914B;Een motorrijtuig (geen bromfiets) zondervereiste verzekering op weg laten staan;1;550
OM-afdoening;Groningen;Groningen;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;26;15350
OM-afdoening;Groningen;Groningen;A917B;Met een motorrijtuig, niet zijnde brom-fiets, staan zonder vereiste verzekering;1;550
OM-afdoening;Groningen;Groningen;A918;Niet voldaan aan vordering tot ter inza-ge verstrekken van verzekeringsbewijs;1;550
OM-afdoening;Groningen;Groningen;D505;Op openbare weg/voor publiek toeg.plaatstegen personen/goed. baldadigheid plegen;67;15410
OM-afdoening;Groningen;Groningen;D510;In staat v.dronkensch.het verkeer belem-meren/orde verstoren/veiligheid bedreig.;19;6910
OM-afdoening;Groningen;Groningen;D511;Ongekleed buiten door gemeenteraad aangewezen plaats op plaats voor openb.verk.;1;95
OM-afdoening;Groningen;Groningen;D515;Door het bevoegd gezag naar zijn naamgevraagd een valse naam opgeven;17;6460
OM-afdoening;Groningen;Groningen;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;231;21275
OM-afdoening;Groningen;Groningen;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;229;21698
OM-afdoening;Groningen;Groningen;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;51;4845
OM-afdoening;Groningen;Groningen;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;3;285
OM-afdoening;Groningen;Groningen;E100A;Zonder geldig vervoersbewijs gebruikmaken van het openbaar vervoer;85;7934
OM-afdoening;Groningen;Groningen;E101B;Zonder geldig vervoersbewijs gebruikmaken van voorzieningen;1;95
OM-afdoening;Groningen;Groningen;E105B;Bus/auto gebruiken v. ander vervoer/meerpers. dan ogv kentekenreg. is toegestaan;1;360
OM-afdoening;Groningen;Groningen;E120A;Als reiziger orde/rust etc. verstorendoor verhinderen bediening etc.;1;230
OM-afdoening;Groningen;Groningen;E120C;Als reiziger orde/rust etc. verstorendoor verhinderen taakuitoef. personeel;2;460
OM-afdoening;Groningen;Groningen;E124A;Als reiziger orde etc. verstoren doorkennelijke staat van dronkenschap;8;760
OM-afdoening;Groningen;Groningen;E124B;Als reiziger orde etc. verstoren doorzich o.i.v. verdovende middelen;2;190
OM-afdoening;Groningen;Groningen;E125A;Als reiziger orde etc. verstoren door teroken in vervoermiddel i.s.m. verbod;1;95
OM-afdoening;Groningen;Groningen;E125B;Als reiziger orde etc. verstoren door teroken in station waar dit verboden is;16;1520
OM-afdoening;Groningen;Groningen;E127;Als reiziger orde etc. verstoren doorvia nt. toegest. weg begeven op station;8;760
OM-afdoening;Groningen;Groningen;E128;als reiziger niet opvolgen aanwijzingenbetr. orde etc. door vervoerder bekend;5;475
OM-afdoening;Groningen;Groningen;E129A;Als reiziger orde/rust/veiligheid enz.verstoren door hinderlijk geluid;27;3780
OM-afdoening;Groningen;Groningen;E129E;Als reiziger orde/rust/veiligheid enz.verstoren door bedelen/houden inzameling;13;1120
OM-afdoening;Groningen;Groningen;E129G;Als reiziger orde/rust/veiligheid enz.verstoren door hinder/gevaar/besch.enz.;5;475
OM-afdoening;Groningen;Groningen;E149;Zich op/langs gedeelten hoofdsprwg be-vinden/daarop dieren drijven/laten lopen;4;490
OM-afdoening;Groningen;Groningen;E162E;Op/langs niet toegestaan gedeelte lokalespoorweg bevinden/daarop dieren drijven;2;190
OM-afdoening;Groningen;Groningen;E211A;Als persoon jonger dan 18 alcohol aan-wezig hebben waar dit niet is toegestaan;1;95
OM-afdoening;Groningen;Groningen;E211B;Als persoon jonger dan 18 alcohol aan-wezig hebben waar dit niet is toegestaan;2;190
OM-afdoening;Groningen;Groningen;E320A;Niet voldoen aan vordering van toezicht-houder;23;8620
OM-afdoening;Groningen;Groningen;E320B;Onjuiste gegevens opgeven, na vorderingvan toezichthouder;2;760
OM-afdoening;Groningen;Groningen;E320C;Nt. aan vordering Min. voldoen rijbewijsop een bepaalde tijd/plaats in te lever.;4;1520
OM-afdoening;Groningen;Groningen;E817A;Als vreemdeling nt voldoen aan vorderingpolitie woon-/verblijfplaat door te geve;3;285
OM-afdoening;Groningen;Groningen;E827;Als vreemdeling ter identificatie nietpasfoto ter beschikk.stellen/vingerafdr.;1;380
OM-afdoening;Groningen;Groningen;E850EE;Overschrijding toegestane max. last enigas/-stel met 10-15%(eigen-/beroepsverv.);1;360
OM-afdoening;Groningen;Groningen;E850FF;Overschrijding toegestane max. last enigas/-stel met 15-20%(eigen-/beroepsverv.);1;500
OM-afdoening;Groningen;Groningen;E851E;Op NL kent.card/kent.reg. (samenstel) aslast (beladen) 5-10% overschreden;1;360
OM-afdoening;Groningen;Groningen;E851F;Op Nl kent.card/kent.reg. (samenstel) aslast (beladen) 10-15% overschreden;2;1000
OM-afdoening;Groningen;Groningen;E851G;Op NL kent.card/kent.reg. (samenstel) aslast (beladen) 15-20% overschreden;3;2400
OM-afdoening;Groningen;Groningen;E851M;Massa/som aslast (middenas)ahw (+koppellast) bel. vrt > ttm (overs. 5-10%);1;360
OM-afdoening;Groningen;Groningen;E855C;Overschrijding toeg.max.te trekken massa(NL kent.card/reg) ahw/som aslast>20-25%;1;800
OM-afdoening;Groningen;Groningen;E882B;Eigen vervoer verricht terw. best. gn(geld) rijbewijs/rijbevoegdh. ontnomen;1;2100
OM-afdoening;Groningen;Groningen;F060A;Niet opvolgen bevel politie om zich teverwijderen (dreigende) ongeregeldheden;1;370
OM-afdoening;Groningen;Groningen;F100;Als artiest,fotograaf,tekenaar,filmoper-ateur optreden waar niet is toegestaan;4;760
OM-afdoening;Groningen;Groningen;F110A;Bekrassen/bekladden openbare plaats/gedonroerende zaak vanaf plaats zichtbaar;8;910
OM-afdoening;Groningen;Groningen;F110B;Zonder toestemming rechthebbende op.pl.onr.zaak afb./geschr.aanplakken/-brengen;7;980
OM-afdoening;Groningen;Groningen;F111;Op/aan aangew. openbare plaatsen/geschr.stukken/afbeeldingen verspreiden enz.;4;560
OM-afdoening;Groningen;Groningen;F114A;Buiten kampeerterrein kampeermiddelenplaatsen t.b.v. recreatief nachtverblijf;1;140
OM-afdoening;Groningen;Groningen;F119;Op/aan de weg/in voor publiek toeganke-lijk gebouw bedelen om geld/andere zaken;60;5600
OM-afdoening;Groningen;Groningen;F120A;Openbare plaats op beeld/monument/over-kapping/constructie ed. klimmen/bevinden;7;665
OM-afdoening;Groningen;Groningen;F120B;Op openbare plaats overlast/hinder ver-oorzaken voor andere gebruikers/bewoners;27;3780
OM-afdoening;Groningen;Groningen;F121A;Op openbare plaats alcoholhoudendedrank nuttigen binnen aangew. gebied;240;22695
OM-afdoening;Groningen;Groningen;F121B;Aangebroken flessen e.d. met alcoholhou-dende drank bij zich openbare plaats;203;19075
OM-afdoening;Groningen;Groningen;F125A;Zonder redelijk doel in portiek/poortraamkozijn/drempel ophouden,zitten,liggn;84;7980
OM-afdoening;Groningen;Groningen;F130A;Zonder redelijk doel/op hinderlijke wij-ze ophouden in publ.toegank. portaal;5;700
OM-afdoening;Groningen;Groningen;F130C;Voor ander doel bezigen van voor publiektoegankelijk portaal/telefooncel etc.;2;190
OM-afdoening;Groningen;Groningen;F145A;Als eigenaar/houder hond op weg binnenbeb.kom laten lopen zonder aangelijnd;59;5600
OM-afdoening;Groningen;Groningen;F145B;Als eigenaar/houder hond op kinderspeel-plaats etc.laten lopen;5;700
OM-afdoening;Groningen;Groningen;F145D;Als eigen.v.hond met deze op weg zonderhulpmidddel voor verw. uitwerpselen;3;285
OM-afdoening;Groningen;Groningen;F145F;Niet voldoen verplichting onmiddellijkverwijdern uitwerpselen hond openbare pl;21;2870
OM-afdoening;Groningen;Groningen;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;597;83370
OM-afdoening;Groningen;Groningen;F220;Zonder vergunning openb. inzameling geld/goederen houden/intekenlijst aanbieden;2;280
OM-afdoening;Groningen;Groningen;F230;Zonder vergunning een standplaatsinnemen;1;140
OM-afdoening;Groningen;Groningen;F400B;Op openbare plaats consumentenvuurwerkgebruiken tw gevaar e.d. kan veroorzaken;2;100
OM-afdoening;Groningen;Groningen;G411A;een wapen in de zin van art 2, eerstelid cat I onder 1 en 3 Wwm dragen;1;325
OM-afdoening;Groningen;Groningen;GA300A;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;17;5525
OM-afdoening;Groningen;Groningen;GA300B;Rijden onder invloed, alcoholgehalteadem bedraagt: 355 t/m 435 µg/l;11;4675
OM-afdoening;Groningen;Groningen;GA300C;Rijden onder invloed, alcoholgehalteadem bedraagt: 440 t/m 500 µg/l;8;4400
