FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken_0910.1549,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.22.W,nvt,KD.68rvg.de.078,nvt,TEG.1.22.W,nvt,1522,de,demontabele wand,nvt,a,waterkerend kunstwerk,205988.712,371840.724,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205988.71200000122 371840.72399999946)
kunstwerken_0910.1550,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.21.W,nvt,KD.68rvg.de.079,nvt,TEG.1.21.W,nvt,1523,de,demontabele wand,nvt,a,waterkerend kunstwerk,205986.753,371831.414,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205986.75299999863 371831.4140000008)
kunstwerken_0910.1551,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.21.W,nvt,KD.68rvg.de.080,nvt,TEG.1.21.W,nvt,1524,de,demontabele wand,nvt,a,waterkerend kunstwerk,205985.005,371823.11,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205985.00499999896 371823.1099999994)
kunstwerken_0910.1552,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.20.W,nvt,KD.68rvg.de.081,nvt,TEG.1.20.W,nvt,1525,de,demontabele wand,nvt,a,waterkerend kunstwerk,205985.732,371811.426,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205985.73200000077 371811.42599999905)
kunstwerken_0910.1553,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.20.W,nvt,KD.68rvg.de.082,nvt,TEG.1.20.W,nvt,1526,de,demontabele wand,nvt,a,waterkerend kunstwerk,205985.732,371811.426,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205985.73200000077 371811.42599999905)
kunstwerken_0910.1554,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.19.C,nvt,KD.68rvg.de.083,nvt,TEG.1.19.C,nvt,1527,de,demontabele wand,nvt,a,waterkerend kunstwerk,205984.832,371801.251,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205984.83199999854 371801.2509999983)
kunstwerken_0910.1555,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure TEG.1.19.C,nvt,KD.68rvg.co.084,nvt,TEG.1.19.C,nvt,1528,co,coupure,nvt,a,waterkerend kunstwerk,205984.832,371801.251,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205984.83199999854 371801.2509999983)
kunstwerken_0910.1556,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.18.W,nvt,KD.68rvg.de.085,nvt,TEG.1.18.W,nvt,1529,de,demontabele wand,nvt,a,waterkerend kunstwerk,205981.892,371791.503,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205981.89200000092 371791.5029999986)
kunstwerken_0910.1557,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.18.W,nvt,KD.68rvg.de.086,nvt,TEG.1.18.W,nvt,1530,de,demontabele wand,nvt,a,waterkerend kunstwerk,205981.892,371791.503,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205981.89200000092 371791.5029999986)
kunstwerken_0910.1558,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.K.JA,nvt,KD.68rvg.de.087,nvt,TEG.1.K.JA,nvt,1531,de,demontabele wand,nvt,a,waterkerend kunstwerk,205988.06,371769.4135,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205988.05999999866 371769.4140000008)
kunstwerken_0910.1559,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.17.W,nvt,KD.68rvg.de.088,nvt,TEG.1.17.W,nvt,1532,de,demontabele wand,nvt,a,waterkerend kunstwerk,205993.874,371748.588,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205993.8740000017 371748.5879999995)
kunstwerken_0910.1560,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.17.W,nvt,KD.68rvg.de.089,nvt,TEG.1.17.W,nvt,1533,de,demontabele wand,nvt,a,waterkerend kunstwerk,205993.874,371748.588,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205993.8740000017 371748.5879999995)
kunstwerken_0910.1561,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.16.W,nvt,KD.68rvg.de.090,nvt,TEG.1.16.W,nvt,1534,de,demontabele wand,nvt,a,waterkerend kunstwerk,206004.115441,371719.147693,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206004.11499999836 371719.1479999982)
kunstwerken_0910.1562,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.15.W,nvt,KD.68rvg.de.091,nvt,TEG.1.15.W,nvt,1535,de,demontabele wand,nvt,a,waterkerend kunstwerk,206013.913698,371686.751857,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206013.9140000008 371686.7520000003)
kunstwerken_0910.1563,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.K.FA,nvt,KD.68rvg.de.092,nvt,TEG.1.K.FA,nvt,1536,de,demontabele wand,nvt,a,waterkerend kunstwerk,206016.699164,371674.095731,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206016.69900000095 371674.09600000083)
kunstwerken_0910.1564,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.K.EA,nvt,KD.68rvg.de.093,nvt,TEG.1.K.EA,nvt,1537,de,demontabele wand,nvt,a,waterkerend kunstwerk,206020.193663,371658.986039,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206020.19399999827 371658.98600000143)
kunstwerken_0910.1565,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.14.W,nvt,KD.68rvg.de.094,nvt,TEG.1.14.W,nvt,1538,de,demontabele wand,nvt,a,waterkerend kunstwerk,206024.324,371641.706,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206024.32400000095 371641.70600000024)
kunstwerken_0910.1566,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,stuw TEG.D.5.S,nvt,KD.68rvg.st.095,nvt,TEG.D.5.S,nvt,1539,st,stuw,nvt,a,waterkerend kunstwerk,206026.614,371632.128,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206026.61400000006 371632.1279999986)
kunstwerken_0910.1567,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,stuw TEG.D.1.S,nvt,KD.68rvg.st.096,nvt,TEG.D.1.S,nvt,1540,st,stuw,nvt,a,waterkerend kunstwerk,206027.466,371629.539,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206027.46599999815 371629.5390000008)
kunstwerken_0910.1568,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,stuw TEG.D.2.S,nvt,KD.68rvg.st.097,nvt,TEG.D.2.S,nvt,1541,st,stuw,nvt,a,waterkerend kunstwerk,206027.466,371629.539,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206027.46599999815 371629.5390000008)
kunstwerken_0910.1569,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure TEG.1.13.C,nvt,KD.68rvg.co.098,nvt,TEG.1.13.C,nvt,1542,co,coupure,nvt,a,waterkerend kunstwerk,206027.221,371629.458,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206027.22100000083 371629.45800000057)
kunstwerken_0910.1570,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.12.W,nvt,KD.68rvg.de.099,nvt,TEG.1.12.W,nvt,1543,de,demontabele wand,nvt,a,waterkerend kunstwerk,206018.285,371626.52,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206018.28500000015 371626.51999999955)
kunstwerken_0910.1571,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.11.W,nvt,KD.68rvg.de.100,nvt,TEG.1.11.W,nvt,1544,de,demontabele wand,nvt,a,waterkerend kunstwerk,206014.235,371614.154,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206014.2349999994 371614.15399999917)
kunstwerken_0910.1572,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.10.W,nvt,KD.68rvg.de.101,nvt,TEG.1.10.W,nvt,1545,de,demontabele wand,nvt,a,waterkerend kunstwerk,206023.753,371548.117,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206023.75299999863 371548.1169999987)
kunstwerken_0910.1573,69dgr,69rvg,Blerick Noord,Blerick Zuid,1:250,nvt,nvt,coupure VEN.10.1.C,nvt,KD.69dgr.co.001,nvt,VEN.10.1.C,nvt,1546,co,coupure,nvt,c,waterkerend kunstwerk,208497.232,377355.119,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208497.23200000077 377355.118999999)
kunstwerken_0910.1574,69rvg,nvt,Blerick Zuid,nvt,1:250,nvt,nvt,coupure VEN.5.10.C,nvt,KD.69rvg.co.001,nvt,VEN.5.10.C,nvt,1547,co,coupure,nvt,a,waterkerend kunstwerk,209003.228,376499.701,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209003.22800000012 376499.7010000013)
kunstwerken_0910.1575,69dgr,69rvg,Blerick Noord,Blerick Zuid,1:250,nvt,nvt,coupure VEN.10.2 .C,nvt,KD.69dgr.co.002,nvt,VEN.10.2 .C,nvt,1548,co,coupure,nvt,c,waterkerend kunstwerk,208346.505376,377290.551179,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208346.50499999896 377290.55099999905)
kunstwerken_0910.1576,69rvg,nvt,Blerick Zuid,nvt,1:250,nvt,nvt,stuw VEN.D.9.S,nvt,KD.69rvg.st.002,nvt,VEN.D.9.S,nvt,1549,st,stuw,nvt,a,waterkerend kunstwerk,208464.118872,375465.913841,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208464.11899999902 375465.9140000008)
kunstwerken_0910.1577,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Scheepvaartsluis Kanaal door Voorne,nvt,KD.20.ss.002,nvt,05676SL,nvt,642,ss,schutsluis,nvt,a,waterkerend kunstwerk,68576.789093,426773.280243,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (68576.7890000008 426773.2800000012)
kunstwerken_0910.1578,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Inlaat Oostbeer vesting Hellevoetsluis,nvt,KD.20.is.003,nvt,13358DU,nvt,643,is,inlaatsluis,nvt,a,waterkerend kunstwerk,68489.242277,426780.342773,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (68489.24199999869 426780.3429999985)
kunstwerken_0910.1579,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Coupure Brielse Poort,nvt,KD.20.co.004,nvt,nvt,nvt,644,co,coupure,Lengte van de coupure is circa 5 meter,a,waterkerend kunstwerk,68400.610701,427441.434668,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (68400.61100000143 427441.43499999866)
kunstwerken_0910.1580,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Zoetwatergemaal Oostvoorne-Maasvlakte (GWR),nvt,KD.20.gm.005,nvt,11728GM,nvt,645,gm,gemaal,nvt,a,waterkerend kunstwerk,66649.790568,438267.550231,Waterschap Hollandse Delta,Zuid-Holland,NEE,,,POINT (66649.79100000113 438267.55000000075)
kunstwerken_0910.1581,25,27,Goeree-Overflakkee,Tholen en Sint Philipsland,1:4000,17,Philipsdam,Gemaal en schuivengebouwen,Krammersluizen,KD.v17.gm.003,nvt,nvt,nvt,1804,gm,gemaal,nvt,b,waterkerend kunstwerk,70012.086259,408534.019116,RWS Zeeland,Zeeland,JA,,,POINT (70012.0859999992 408534.01900000125)
kunstwerken_0910.1582,26,28,Schouwen Duiveland,Noord-Beveland,1:4000,18,Stormvloedkering Oosterschelde,Sluitgat Hammen,Oosterscheldekering,KD.v18.sk.001,nvt,42D-001-01,nvt,1805,sk,stormkering,nvt,b,waterkerend kunstwerk,39833.122325,409194.310084,RWS Zeeland,Zeeland,JA,,,POINT (39833.12200000137 409194.30999999866)
kunstwerken_0910.1583,26,28,Schouwen Duiveland,Noord-Beveland,1:4000,18,Stormvloedkering Oosterschelde,Sluitgat Schaar van Roggenplaat,Oosterscheldekering,KD.v18.sk.002,nvt,42D-001-01,nvt,1806,sk,stormkering,nvt,b,waterkerend kunstwerk,39405.252131,407669.565178,RWS Zeeland,Zeeland,JA,,,POINT (39405.25200000033 407669.56500000134)
kunstwerken_0910.1584,26,28,Schouwen Duiveland,Noord-Beveland,1:4000,18,Stormvloedkering Oosterschelde,Roompotsluis,Oosterscheldekering,KD.v18.sp.003,nvt,42D-001-05,nvt,1807,sp,schutsluis,nvt,b,waterkerend kunstwerk,37047.61951,404684.837349,RWS Zeeland,Zeeland,JA,,,POINT (37047.62000000104 404684.8370000012)
kunstwerken_0910.1585,26,28,Schouwen Duiveland,Noord-Beveland,1:4000,18,Stormvloedkering Oosterschelde,Sluitgat Roompot,Oosterscheldekering,KD.v18.sk.004,nvt,42D-001-01,nvt,1808,sk,stormkering,nvt,b,waterkerend kunstwerk,36958.273722,403499.102986,RWS Zeeland,Zeeland,JA,,,POINT (36958.27400000021 403499.1030000001)
kunstwerken_0910.1586,27,31,Tholen en St. Philipsland,Zuid-Beveland oost,1:4000,19,Oesterdam,Bergsediepsluis,nvt,KD.v19.ss.001,nvt,49B-001-01,nvt,1809,ss,schutsluis,nvt,b,waterkerend kunstwerk,70740.993561,391954.030887,RWS Zeeland,Zeeland,JA,,,POINT (70740.99399999902 391954.0309999995)
kunstwerken_0910.1587,28,30,Noord-Beveland,Zuid-Beveland west,1:4000,21,Zandkreekdam,Katse Heule,nvt,KD.v21.dm.001,nvt,nvt,nvt,1810,dm,doorlaatmiddel,nvt,b,waterkerend kunstwerk,49481.550487,395891.386594,RWS Zeeland,Zeeland,JA,,,POINT (49481.550000000745 395891.38699999824)
kunstwerken_0910.1588,28,30,Noord-Beveland,Zuid-Beveland west,1:4000,21,Zandkreekdam,Zandkreeksluis,nvt,KD.v21.ss.002,nvt,48E-001-01,nvt,1811,ss,schutsluis,nvt,b,waterkerend kunstwerk,49431.325,396112.854,RWS Zeeland,Zeeland,JA,,,POINT (49431.324999999255 396112.8539999984)
kunstwerken_0910.1589,30,31,Zuid-Beveland west,Zuid-Beveland oost,1:4000,22,Sluizen kanaal door Zuid-Beveland te Hansweert,Sluizen Hansweert,Sluizen Hansweert,KD.v22.ss.001,nvt,48H-353-01,nvt,1812,ss,schutsluis,nvt,b,waterkerend kunstwerk,59261.785878,386241.647166,RWS Zeeland,Zeeland,JA,,,POINT (59261.78599999845 386241.6469999999)
kunstwerken_0910.1590,31,Belgie,Zuid-Beveland oost,Belgie,1:4000,23,Zeedijk Paviljoenpolder,Bathse spuisluis,nvt,KD.v23.sp.001,nvt,49D-354-01,nvt,1813,sp,spuisluis,nvt,b,waterkerend kunstwerk,74774.102627,378851.311708,RWS Zeeland,Zeeland,JA,,,POINT (74774.10300000012 378851.311999999)
kunstwerken_0910.1591,31,Belgie,Zuid-Beveland oost,Belgie,1:4000,23,Zeedijk Paviljoenpolder,Bath,nvt,KD.v23.sp.002,nvt,nvt,nvt,1814,sp,spuisluis,nvt,b,waterkerend kunstwerk,73693.585002,379557.997004,Waterschap Zeeuwse Eilanden,Zeeland,NEE,,,POINT (73693.5850000009 379557.9970000014)
kunstwerken_0910.1592,38,41,Bommelerwaard,Land van Maas en Waal,1:2000,24,Heerewaardense afsluitdijk + Schutsluis St. Andrie,Sluis Sint Andries,nvt,KD.v24.ss.001,nvt,45B-001-01,nvt,1815,ss,schutsluis,2e ID BEHEER 45A-001-01,b,waterkerend kunstwerk,152923.436369,423307.923826,RWS Limburg,Gelderland,JA,,,POINT (152923.4360000007 423307.9239999987)
kunstwerken_0910.1593,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,Balgstuw Ramspol,nvt,KD.v25.sk.001,nvt,IWK-10a-60,nvt,1816,sk,stormkering,nvt,b,waterkerend kunstwerk,185667.761706,513968.265992,Waterschap Groot Salland,Overijssel,NEE,,,POINT (185667.76199999824 513968.2659999989)
kunstwerken_0910.1594,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,Gemaal Rechterveld,nvt,KD.v25.gm.002,nvt,IWK-10a-50,nvt,1817,gm,gemaal,nvt,b,waterkerend kunstwerk,185807.041341,513369.836083,Waterschap Groot Salland,Overijssel,NEE,,,POINT (185807.04100000113 513369.8359999992)
kunstwerken_0910.1595,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,Inlaatgemaal 't Katje,nvt,KD.v25.gm.003,nvt,IWK-10a-40,nvt,1818,gm,gemaal,nvt,b,waterkerend kunstwerk,185532.899711,511072.065512,Waterschap Groot Salland,Overijssel,NEE,,,POINT (185532.8999999985 511072.06599999964)
kunstwerken_0910.1596,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,"Gemaal 't Raasje, Kattewaardweg Kampereiland",nvt,KD.v25.gm.004,nvt,IWK-10a-20,nvt,1819,gm,gemaal,nvt,b,waterkerend kunstwerk,187704.747071,510871.433705,Waterschap Groot Salland,Overijssel,NEE,,,POINT (187704.74700000137 510871.43400000036)
kunstwerken_0910.1597,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,Ganzensluis,nvt,KD.v25.sp.005,nvt,IWK-10a-10,nvt,1820,sp,spuisluis,nvt,b,waterkerend kunstwerk,190827.877352,509016.341076,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190827.87700000033 509016.34099999815)
kunstwerken_0910.1598,24,37,Land van Altena,Nederhemert,1:2000,26,Keersluis Heusdensch kanaal,Duiker Bergse Maasdijk,nvt,KD.v26.du.001,nvt,261001.001,nvt,1821,du,duiker,nvt,b,waterkerend kunstwerk,139077.705795,417506.185555,Waterschap Rivierenland,Gelderland,NEE,,,POINT (139077.70600000024 417506.1860000007)
kunstwerken_0910.1599,24,37,Land van Altena,Nederhemert,1:2000,26,Keersluis Heusdensch kanaal,Kromme Nol kering (Heusdensch Kanaal),nvt,KD.v26.ks.002,nvt,261001.002,nvt,1822,ks,keersluis,nvt,b,waterkerend kunstwerk,136921.441,417038.391,Waterschap Rivierenland,Gelderland,NEE,,,POINT (136921.44099999964 417038.3909999989)
kunstwerken_0910.1600,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Uitwateringssluis St. Jansbeek,nvt,KD.36.st.049,nvt,B/Kw 3,nvt,1823,st,stuw,nvt,nvt,waterkerend kunstwerk,196352,404073,Waterschap Aa en Maas,Noord-Brabant,NEE,,,POINT (196352 404073)
kunstwerken_0910.1601,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.2.8.S,nvt,KD.68dgr.st.013,nvt,ARC.2.8.S,nvt,1446,st,stuw,nvt,a,waterkerend kunstwerk,208454.717495,380820.759578,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208454.71700000018 380820.76000000164)
kunstwerken_0910.1602,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.32.W,nvt,KD.68rvg.de.013,nvt,VEN.7.32.W,nvt,1447,de,demontabele wand,nvt,a,waterkerend kunstwerk,209389.017646,376356.175092,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209389.01799999923 376356.17500000075)
kunstwerken_0910.1603,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.D.7.S,nvt,KD.68dgr.st.014,nvt,ARC.D.7.S,nvt,1448,st,stuw,nvt,a,waterkerend kunstwerk,208454.78423,380820.910008,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208454.78400000185 380820.91000000015)
kunstwerken_0910.1604,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.31.W,nvt,KD.68rvg.de.014,nvt,VEN.7.31.W,nvt,1449,de,demontabele wand,nvt,a,waterkerend kunstwerk,209378.272,376326.197,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209378.27199999988 376326.1970000006)
kunstwerken_0910.1605,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.D.6.S,nvt,KD.68dgr.st.015,nvt,ARC.D.6.S,nvt,1450,st,stuw,nvt,a,waterkerend kunstwerk,208454.78423,380820.910008,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208454.78400000185 380820.91000000015)
kunstwerken_0910.1606,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.30.W,nvt,KD.68rvg.de.015,nvt,VEN.7.30.W,nvt,1451,de,demontabele wand,nvt,a,waterkerend kunstwerk,209368.183306,376281.354594,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209368.18299999833 376281.35500000045)
kunstwerken_0910.1607,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.D.2.S,nvt,KD.68dgr.st.016,nvt,ARC.D.2.S,nvt,1452,st,stuw,nvt,a,waterkerend kunstwerk,208462.153554,380838.453645,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208462.15399999917 380838.4539999999)
kunstwerken_0910.1608,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,stuw VEN.D.4.S,nvt,KD.68rvg.st.016,nvt,VEN.D.4.S,nvt,1453,st,stuw,nvt,a,waterkerend kunstwerk,209366.20813,376262.589111,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209366.20800000057 376262.58900000155)
kunstwerken_0910.1609,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.2.9.S,nvt,KD.68dgr.st.017,nvt,ARC.2.9.S,nvt,1454,st,stuw,nvt,a,waterkerend kunstwerk,208626.9,381290.231,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208626.8999999985 381290.23099999875)
kunstwerken_0910.1610,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.29.W,nvt,KD.68rvg.de.017,nvt,VEN.7.29.W,nvt,1455,de,demontabele wand,nvt,a,waterkerend kunstwerk,209366.531,376230.013,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209366.5309999995 376230.01300000027)
kunstwerken_0910.1611,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.2.3.S,nvt,KD.68dgr.st.018,nvt,ARC.2.3.S,nvt,1456,st,stuw,nvt,a,waterkerend kunstwerk,208738.014793,381832.725529,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208738.0150000006 381832.7259999998)
kunstwerken_0910.1612,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure VEN.7.28.C,nvt,KD.68rvg.co.018,nvt,VEN.7.28.C,nvt,1457,co,coupure,nvt,a,waterkerend kunstwerk,209370.601074,376223.389099,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209370.6009999998 376223.38899999857)
kunstwerken_0910.1613,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.3.6.S,nvt,KD.68dgr.st.019,nvt,ARC.3.6.S,nvt,1458,st,stuw,nvt,a,waterkerend kunstwerk,208780.589,383319.625,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208780.58900000155 383319.625)
kunstwerken_0910.1614,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.27.W,nvt,KD.68rvg.de.019,nvt,VEN.7.27.W,nvt,1459,de,demontabele wand,nvt,a,waterkerend kunstwerk,209354.360515,376175.221147,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209354.36100000143 376175.22100000083)
kunstwerken_0910.1615,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.3.1.S,nvt,KD.68dgr.st.020,nvt,ARC.3.1.S,nvt,1460,st,stuw,nvt,a,waterkerend kunstwerk,208780.589,383319.625,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (208780.58900000155 383319.625)
kunstwerken_0910.1616,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure VEN.7.26.C,nvt,KD.68rvg.co.020,nvt,VEN.7.26.C,nvt,1461,co,coupure,nvt,a,waterkerend kunstwerk,209336.438,376134.563,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209336.438000001 376134.563000001)
kunstwerken_0910.1617,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.3.5.S,nvt,KD.68dgr.st.021,nvt,ARC.3.5.S,nvt,1462,st,stuw,nvt,a,waterkerend kunstwerk,209244.938453,383367.206072,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209244.938000001 383367.20600000024)
kunstwerken_0910.1618,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.25.W,nvt,KD.68rvg.de.021,nvt,VEN.7.25.W,nvt,1463,de,demontabele wand,nvt,a,waterkerend kunstwerk,209325.264,376128.868,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209325.26399999857 376128.8680000007)
kunstwerken_0910.1619,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.3.3.S,nvt,KD.68dgr.st.022,nvt,ARC.3.3.S,nvt,1464,st,stuw,nvt,a,waterkerend kunstwerk,209250.777,383439.261,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209250.77699999884 383439.26099999994)
kunstwerken_0910.1620,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.24.W,nvt,KD.68rvg.de.022,nvt,VEN.7.24.W,nvt,1465,de,demontabele wand,nvt,a,waterkerend kunstwerk,209320.351247,376098.316356,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209320.3509999998 376098.31599999964)
kunstwerken_0910.1621,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw ARC.3.2.S,nvt,KD.68dgr.st.023,nvt,ARC.3.2.S,nvt,1466,st,stuw,nvt,a,waterkerend kunstwerk,209250.777,383439.261,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209250.77699999884 383439.26099999994)
kunstwerken_0910.1622,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure VEN.7.23.C,nvt,KD.68rvg.co.023,nvt,VEN.7.23.C,nvt,1467,co,coupure,nvt,a,waterkerend kunstwerk,209322.321106,376066.293091,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (209322.3209999986 376066.29300000146)
