Boomsoort Wet. Naam;Boomsoort Ned. Naam;Eigendom;Plantjaar;Stamdiameter;Boomhoogte;Standplaats;Boomvorm;X-coordinaat;Y-coordinaat;Elementnummer;Eindbeeld
Acer saccharinum;Zilveresdoorn;Gemeente;1950;115;25;GRAS INTENSIEF;;105291,405;422986,28;09-37-401-0430;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;105;25;GRAS INTENSIEF;;105283,193;422980,108;09-37-401-0440;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;100;25;GRAS INTENSIEF;;105288,897;422972,573;09-37-401-0450;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;100;25;GRAS INTENSIEF;;105281,292;422966,938;09-37-401-0460;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;110;25;GRAS INTENSIEF;;105287,039;422958,538;09-37-401-0470;
Acer saccharinum;Zilveresdoorn;Gemeente;2005;30;15;GRAS INTENSIEF;;105278,946;422952,457;09-37-401-0480;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;110;25;GRAS INTENSIEF;;105327,267;422987,398;09-37-401-0490;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;105;25;GRAS INTENSIEF;;105319,085;422981,525;09-37-401-0500;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;105;25;GRAS INTENSIEF;;105324,95;422973,721;09-37-401-0510;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;25;GRAS INTENSIEF;;105316,589;422967,58;09-37-401-0520;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;25;GRAS INTENSIEF;;105322,514;422959,836;09-37-401-0530;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;100;25;GRAS INTENSIEF;;105314,153;422953,933;09-37-401-0540;
Platanus x hispanica;Plataan;Gemeente;1960;70;25;VERHARDING;;104996,92;423141,896;09-37-421-0020;
Platanus x hispanica;Plataan;Gemeente;1960;80;25;VERHARDING;;104993,526;423121,229;09-37-421-0040;
Platanus x hispanica;Plataan;Gemeente;1965;80;25;VERHARDING;;104978,371;423135,415;09-37-421-0051;
Platanus x hispanica;Plataan;Gemeente;1960;75;25;VERHARDING;;104959,047;423126,761;09-37-421-0080;
Platanus x hispanica;Plataan;Gemeente;1960;75;25;VERHARDING;;104962,501;423147,399;09-37-421-0082;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;75;25;GRAS INTENSIEF;;104879,549;423122,911;09-37-421-0090;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;1955;100;20;GRAS INTENSIEF;;104844,444;423124,334;09-37-421-0140;
Robinia pseudoacacia;Schijnacacia;Gemeente;1965;60;20;GRAS INTENSIEF;;105382,119;423377,035;10-39-006-0010;
Platanus x hispanica;Plataan;Gemeente;1950;110;20;GRAS INTENSIEF;;105391,986;423401,859;10-39-006-0040;
Morus alba;Witte moerbei;Gemeente;1965;55;15;GRAS INTENSIEF;;105421,028;423394,874;10-39-006-0120;
Platanus x hispanica;Plataan;Gemeente;1950;85;25;GRAS INTENSIEF;;105407,49;423391,735;10-39-006-0140;
Platanus x hispanica;Plataan;Gemeente;1950;75;25;GRAS INTENSIEF;;105418,499;423376,201;10-39-006-0170;
Morus alba;Witte moerbei;Gemeente;1965;50;15;GRAS INTENSIEF;;105427,546;423385,913;10-39-006-0190;
Morus alba;Witte moerbei;Gemeente;1965;55;15;GRAS INTENSIEF;;105432,075;423379,096;10-39-006-0191;
Morus alba;Witte moerbei;Gemeente;1965;50;10;GRAS INTENSIEF;;105436,398;423372,52;10-39-006-0192;
Morus alba;Witte moerbei;Gemeente;1960;75;10;GRAS INTENSIEF;;105410,854;423415,528;10-39-006-0200;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1945;115;30;GRAS INTENSIEF;;105663,797;423193,277;10-39-016-0391;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1945;120;30;GRAS INTENSIEF;;105685,177;423213,935;10-39-016-0400;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1945;105;30;GRAS INTENSIEF;;105685,027;423218,724;10-39-016-0410;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1945;110;30;GRAS INTENSIEF;;105689,398;423222,564;10-39-016-0411;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1945;95;30;GRAS INTENSIEF;;105690,173;423217,716;10-39-016-0412;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1945;110;30;GRAS INTENSIEF;;105694,604;423221,14;10-39-016-0413;
Populus x canadensis;Canadese populier;Gemeente;1960;130;30;BEPLANTING;;105714,865;423098,292;10-39-041-0160;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;1960;130;20;GRAS INTENSIEF;;105635,744;423103,896;10-39-041-0270;
Populus x canadensis;Canadese populier;Gemeente;1960;115;30;GRAS INTENSIEF;;105676,721;423141,255;10-39-041-0350;
Populus x canadensis;Canadese populier;Gemeente;1960;120;30;GRAS INTENSIEF;;105666,462;423132,027;10-39-041-0360;
Populus x canadensis;Canadese populier;Gemeente;1960;135;30;GRAS INTENSIEF;;105656,084;423122,501;10-39-041-0370;
Populus x canadensis;Canadese populier;Gemeente;1960;135;30;GRAS INTENSIEF;;105665,426;423112,214;10-39-041-0380;
Populus x canadensis;Canadese populier;Gemeente;1960;115;30;GRAS INTENSIEF;;105675,567;423120,787;10-39-041-0390;
Populus x canadensis;Canadese populier;Gemeente;1960;120;30;GRAS INTENSIEF;;105686,302;423129,718;10-39-041-0400;
Populus x canadensis;Canadese populier;Gemeente;1960;125;30;GRAS INTENSIEF;;105705,671;423108,609;10-39-041-0410;
Populus x canadensis;Canadese populier;Gemeente;1960;115;30;GRAS INTENSIEF;;105694,847;423099,827;10-39-041-0420;
Prunus serrulata;Japanse sierkers;Gemeente;1960;80;12;GRAS INTENSIEF;;105491,268;423398,09;10-39-056-0070;
Alnus cordata;Italiaanse els;Gemeente;1955;80;22;GRAS EXTENSIEF;;105882,01;423376,672;10-39-061-0420;
Populus lasiocarpa;Grootbladige populier;Gemeente;1955;75;30;GRAS EXTENSIEF;;105829,998;423186,323;10-39-061-2590;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;1965;110;20;GRAS INTENSIEF;Kandelaber;105586,692;423203,197;10-39-066-0380;Takvrije stam 6m rondom
Quercus robur;Zomereik;Gemeente;1930;85;20;BEPLANTING;;105556,642;423137,189;10-39-066-0440;
Prunus avium;Zoete kers;Gemeente;1980;30;15;BEPLANTING;;105585,701;423254,999;10-39-066-0530;
Prunus avium;Zoete kers;Gemeente;1965;45;15;GRAS INTENSIEF;;105590,857;423236,719;10-39-066-0680;
Prunus avium;Zoete kers;Gemeente;1965;45;15;GRAS INTENSIEF;;105585,539;423242,633;10-39-066-0690;
Prunus avium;Zoete kers;Gemeente;1965;95;20;GRAS INTENSIEF;;105606,634;423241,307;10-39-066-0760;
Prunus avium;Zoete kers;Gemeente;1965;75;20;GRAS INTENSIEF;;105596,526;423252,505;10-39-066-0770;
Prunus avium;Zoete kers;Gemeente;1965;80;20;GRAS INTENSIEF;;105600,669;423256,236;10-39-066-0780;
Prunus avium;Zoete kers;Gemeente;;;;;;;;10-39-066-0800;
Prunus avium;Zoete kers;Gemeente;1965;50;15;GRAS INTENSIEF;;105630,66;423263,913;10-39-066-0810;
Prunus avium;Zoete kers;Gemeente;2005;15;7;GRAS INTENSIEF;;;;10-39-066-0830;
Prunus avium;Zoete kers;Gemeente;;;;;;;;10-39-066-0840;
Prunus avium;Zoete kers;Gemeente;;;;;;;;10-39-066-0850;
Prunus serrulata;Japanse sierkers;Gemeente;;;;;;;;10-39-066-0860;
Prunus avium;Zoete kers;Gemeente;1980;30;15;BEPLANTING;;105580,605;423251,1;10-39-066-1000;
Platanus x hispanica;Plataan;Gemeente;1965;70;23;GRAS INTENSIEF;Kandelaber;105574,981;422928,11;10-39-091-0370;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1965;60;25;GRAS INTENSIEF;;105570,618;422918,081;10-39-091-0380;
Platanus x hispanica;Plataan;Gemeente;1965;90;25;GRAS INTENSIEF;;105566,4954;422906,685;10-39-091-0390;
Populus x canadensis;Canadese populier;Gemeente;1955;120;35;GRAS INTENSIEF;;105485,199;422956,581;10-39-091-0760;
Quercus robur;Zomereik;Gemeente;1955;75;20;BEPLANTING;;105481,893;422903,199;10-39-096-0010;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;110;30;GRAS EXTENSIEF;;105654,753;422852,366;10-39-096-0340;
Platanus x hispanica;Plataan;Gemeente;1960;70;20;BEPLANTING;;105495,479;423261,332;10-39-096-0840;
Alnus cordata;Italiaanse els;Gemeente;1965;65;18;BEPLANTING;;105708,959;423402,764;10-39-101-0240;
Betula pendula 'Youngii';Prieelberk;Gemeente;1980;25;7;BEPLANTING;;105734,384;423368,395;10-39-101-0280;
Platanus x hispanica;Plataan;Gemeente;1960;70;20;BEPLANTING;;105488,366;423271,728;10-39-116-0150;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;27;GRAS INTENSIEF;;105518,069;423269,488;10-39-116-0290;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;27;GRAS INTENSIEF;;105512,054;423276,926;10-39-116-0291;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;110;27;GRAS INTENSIEF;;105504,556;423270,763;10-39-116-0292;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;27;GRAS INTENSIEF;;105511,496;423263,642;10-39-116-0293;
Platanus x hispanica;Plataan;Gemeente;1970;60;20;GRAS INTENSIEF;;105548,25;423177,35;10-39-116-0300;
Platanus x hispanica;Plataan;Gemeente;1970;60;20;GRAS INTENSIEF;;105547,464;423165,934;10-39-116-0301;
Platanus x hispanica;Plataan;Gemeente;1965;70;20;GRAS INTENSIEF;;105546,582;423154,686;10-39-116-0302;
Platanus x hispanica;Plataan;Gemeente;1970;60;15;GRAS INTENSIEF;Kandelaber;105531,219;423136,926;10-39-116-0320;Takvrije stam 6m rondom
Populus nigra 'Italica';Italiaanse populier;Gemeente;1955;110;35;GRAS INTENSIEF;;105606,405;422973,628;10-39-116-0340;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1955;90;35;GRAS INTENSIEF;;105610,128;422969,884;10-39-116-0341;
Platanus x hispanica;Plataan;Gemeente;1970;65;20;GRAS INTENSIEF;Kandelaber;105556,422;422910,669;10-39-116-0380;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1970;75;22;GRAS INTENSIEF;Kandelaber;105560,725;422921,75;10-39-116-0390;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1970;70;20;GRAS INTENSIEF;Kandelaber;105565,832;422933,288;10-39-116-0400;Takvrije stam 6m rondom
Platanus x hispanica;Plataan;Gemeente;1970;75;22;BEPLANTING;;105581,649;422937,883;10-39-116-0430;
Platanus x hispanica;Plataan;Gemeente;1970;95;22;BEPLANTING;;105589,124;422944,522;10-39-116-0431;
Platanus x hispanica;Plataan;Gemeente;1970;65;20;BEPLANTING;;105642,058;422957,286;10-39-116-0450;
Platanus x hispanica;Plataan;Gemeente;1970;75;20;BEPLANTING;;105632,232;422956,681;10-39-116-0451;
Platanus x hispanica;Plataan;Gemeente;1970;65;20;BEPLANTING;;105622,289;422957,114;10-39-116-0452;
Platanus x hispanica;Plataan;Gemeente;1970;60;20;BEPLANTING;;105611,872;422957,607;10-39-116-0453;
Platanus x hispanica;Plataan;Gemeente;1970;75;20;BEPLANTING;;105603,321;422956,138;10-39-116-0454;
Platanus x hispanica;Plataan;Gemeente;1960;75;20;BEPLANTING;;105501,175;423252,098;10-39-116-0530;
Platanus x hispanica;Plataan;Gemeente;1960;70;20;BEPLANTING;;105506,532;423244,281;10-39-116-0540;
Platanus x hispanica;Plataan;Gemeente;1960;70;20;BEPLANTING;;105483,728;423279,415;10-39-116-0570;
Platanus x hispanica;Plataan;Gemeente;1960;70;20;BEPLANTING;;105477,726;423288,725;10-39-116-0580;
Platanus x hispanica;Plataan;Gemeente;1960;80;20;BEPLANTING;;105471,841;423297,19;10-39-116-0590;
Platanus x hispanica;Plataan;Gemeente;1960;75;20;BEPLANTING;;105466,467;423305,629;10-39-116-0600;
Platanus x hispanica;Plataan;Gemeente;1960;55;20;BEPLANTING;;105460,681;423314,024;10-39-116-0610;
Platanus x hispanica;Plataan;Gemeente;1960;55;20;BEPLANTING;;105455,427;423322,032;10-39-116-0620;
Platanus x hispanica;Plataan;Gemeente;1960;60;20;BEPLANTING;;105450,113;423330,159;10-39-116-0630;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;70;20;BEPLANTING;;106419,269;422384,473;11-41-031-0050;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;65;20;GRAS INTENSIEF;;106427,602;422369,88;11-41-031-0090;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;65;20;GRAS INTENSIEF;;106423,488;422374,019;11-41-031-0100;
Platanus x hispanica;Plataan;Gemeente;1970;85;18;GRAS INTENSIEF;;105887,743;422488,933;11-41-076-0420;
Salix alba 'Belders';Wilg;Gemeente;;;;;;;;11-41-076-0600;
Platanus x hispanica;Plataan;Gemeente;1970;55;22;GRAS INTENSIEF;;105898,421;422588,001;11-41-076-1060;
Platanus x hispanica;Plataan;Gemeente;1970;60;25;GRAS INTENSIEF;;105895,057;422565,659;11-41-076-2250;
Platanus x hispanica;Plataan;Gemeente;1970;50;22;GRAS INTENSIEF;;105896,071;422575,036;11-41-076-2260;
Platanus x hispanica;Plataan;Gemeente;1970;55;21;GRAS INTENSIEF;;105897,62;422582,978;11-41-076-2270;
Platanus x hispanica;Plataan;Gemeente;1970;55;22;GRAS INTENSIEF;;105902,238;422582,558;11-41-076-2290;
Platanus x hispanica;Plataan;Gemeente;1970;55;22;GRAS INTENSIEF;;105901,469;422577,281;11-41-076-2300;
Platanus x hispanica;Plataan;Gemeente;1970;70;25;GRAS INTENSIEF;;105900,316;422570,545;11-41-076-2310;
Platanus x hispanica;Plataan;Gemeente;1970;75;25;GRAS INTENSIEF;;105898,861;422563,506;11-41-076-2320;
Salix alba 'Belders';Wilg;Gemeente;;;;;;105941,331;422396,429;11-41-076-3170;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;70;17;BEPLANTING;;106483,345;421940,133;11-41-091-1140;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;105;20;BEPLANTING;;106509,16;421934,748;11-41-091-1190;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;75;22;BEPLANTING;;106465,495;421941,051;11-41-091-1340;
Salix alba 'Belders';Wilg;Gemeente;1980;125;27;GRAS EXTENSIEF;;105858,246;421994,713;11-41-096-0510;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;55;17;GRAS EXTENSIEF;;105616,663;421982,806;11-41-101-0150;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;40;15;GRAS EXTENSIEF;;105628,979;421976,044;11-41-101-0160;
Pyrus communis 'Caucasica';Peer;Gemeente;1970;35;10;GRAS INTENSIEF;;106187,178;422029,07;11-41-136-4210;
Platanus x hispanica;Plataan;Gemeente;1980;85;22;GRAS INTENSIEF;;105927,672;422746,875;11-41-141-0020;
Platanus x hispanica;Plataan;Gemeente;1980;65;22;GRAS INTENSIEF;;105926,232;422738,932;11-41-141-0030;
Platanus x hispanica;Plataan;Gemeente;1980;65;22;GRAS INTENSIEF;;105925,215;422732,894;11-41-141-0040;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105923,882;422725,768;11-41-141-0050;
Platanus x hispanica;Plataan;Gemeente;1980;70;22;GRAS INTENSIEF;;105922,98;422719,657;11-41-141-0060;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105922,001;422713,125;11-41-141-0080;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105920,998;422705,589;11-41-141-0090;
Platanus x hispanica;Plataan;Gemeente;1980;50;22;GRAS INTENSIEF;;105916,083;422702,616;11-41-141-0100;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105917,036;422709,44;11-41-141-0110;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105918,255;422716,379;11-41-141-0120;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;BEPLANTING;;105919,284;422722,974;11-41-141-0130;
Platanus x hispanica;Plataan;Gemeente;1980;70;22;BEPLANTING;;105920,373;422730,331;11-41-141-0140;
Platanus x hispanica;Plataan;Gemeente;1980;70;22;BEPLANTING;;105921,648;422737,13;11-41-141-0150;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105919,956;422699,18;11-41-141-0170;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105918,864;422691,896;11-41-141-0180;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105917,891;422685,447;11-41-141-0190;
Platanus x hispanica;Plataan;Gemeente;1980;50;22;VERHARDING;;105916,928;422678,779;11-41-141-0210;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105915,825;422671,493;11-41-141-0220;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105914,891;422664,738;11-41-141-0230;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105913,598;422658,413;11-41-141-0240;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105912,856;422651,246;11-41-141-0250;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105911,601;422644,327;11-41-141-0260;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105910,374;422637,128;11-41-141-0270;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105909,269;422630,425;11-41-141-0280;
Platanus x hispanica;Plataan;Gemeente;1980;60;24;GRAS INTENSIEF;;105908,313;422623,621;11-41-141-0290;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105907,427;422617,562;11-41-141-0300;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105906,295;422610,836;11-41-141-0320;
Platanus x hispanica;Plataan;Gemeente;1980;65;22;GRAS INTENSIEF;;105905,181;422602,792;11-41-141-0330;
Platanus x hispanica;Plataan;Gemeente;1980;65;22;GRAS INTENSIEF;;105904,257;422597,031;11-41-141-0340;
Platanus x hispanica;Plataan;Gemeente;1980;65;25;GRAS INTENSIEF;;105903,171;422590,183;11-41-141-0350;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105899,366;422595,067;11-41-141-0370;
Platanus x hispanica;Plataan;Gemeente;1980;50;22;GRAS INTENSIEF;;105900,21;422601,624;11-41-141-0380;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105901,529;422608,042;11-41-141-0390;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105902,416;422614,872;11-41-141-0400;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105903,425;422621,849;11-41-141-0450;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105904,559;422628,37;11-41-141-0460;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105905,586;422634,783;11-41-141-0470;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105906,553;422642,122;11-41-141-0480;
Platanus x hispanica;Plataan;Gemeente;1980;50;22;GRAS INTENSIEF;;105907,696;422648,986;11-41-141-0490;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105908,713;422655,682;11-41-141-0500;
Platanus x hispanica;Plataan;Gemeente;1980;60;22;GRAS INTENSIEF;;105909,97;422662,33;11-41-141-0510;
Platanus x hispanica;Plataan;Gemeente;1980;55;21;GRAS INTENSIEF;;105910,904;422669,337;11-41-141-0520;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105912,036;422676,563;11-41-141-0530;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105913,134;422682,942;11-41-141-0540;
Platanus x hispanica;Plataan;Gemeente;1980;50;22;GRAS INTENSIEF;;105914,273;422690,116;11-41-141-0550;
Platanus x hispanica;Plataan;Gemeente;1980;55;22;GRAS INTENSIEF;;105915,446;422696,934;11-41-141-0560;
Platanus x hispanica;Plataan;Gemeente;1985;70;19;BEPLANTING;;105885,892;422507,045;11-41-151-0010;
Platanus x hispanica;Plataan;Gemeente;1985;65;17;BEPLANTING;;105881,511;422480,785;11-41-151-0020;
Platanus x hispanica;Plataan;Gemeente;1985;70;17;BEPLANTING;;105879,423;422467,729;11-41-151-0030;
Platanus x hispanica;Plataan;Gemeente;1985;75;17;BEPLANTING;;105876,545;422454,127;11-41-151-0040;
Platanus x hispanica;Plataan;Gemeente;1985;75;18;BEPLANTING;;105875,585;422439,859;11-41-151-0050;
Platanus x hispanica;Plataan;Gemeente;1985;75;20;BEPLANTING;;105875,87;422410,028;11-41-151-0130;
Platanus x hispanica;Plataan;Gemeente;1985;80;19;BEPLANTING;;105872,088;422415,868;11-41-151-0150;
Platanus x hispanica;Plataan;Gemeente;1985;80;20;BEPLANTING;;105870,057;422401,166;11-41-151-0160;
Platanus x hispanica;Plataan;Gemeente;1970;85;20;BEPLANTING;;105873,35;422397,334;11-41-151-0180;
Platanus x hispanica;Plataan;Gemeente;1985;75;20;BEPLANTING;;105871,168;422382,248;11-41-151-0200;
Platanus x hispanica;Plataan;Gemeente;1985;65;20;BEPLANTING;;105869,853;422373,815;11-41-151-0210;
Platanus x hispanica;Plataan;Gemeente;1985;70;20;BEPLANTING;;105870,118;422368,949;11-41-151-0220;
Platanus x hispanica;Plataan;Gemeente;1985;75;20;BEPLANTING;;105869,159;422363,023;11-41-151-0230;
Platanus x hispanica;Plataan;Gemeente;1985;70;20;BEPLANTING;;105866,546;422381,541;11-41-151-0250;
Platanus x hispanica;Plataan;Gemeente;1985;65;20;BEPLANTING;;105864,514;422372,2;11-41-151-0260;
Platanus x hispanica;Plataan;Gemeente;1985;70;20;BEPLANTING;;105864,06;422366,011;11-41-151-0270;
Platanus x hispanica;Plataan;Gemeente;1985;60;20;VERHARDING;;105863,007;422361,216;11-41-151-0290;
Platanus x hispanica;Plataan;Gemeente;1985;70;20;BEPLANTING;;105867,466;422355,516;11-41-151-0300;
Platanus x hispanica;Plataan;Gemeente;1985;85;22;BEPLANTING;;105866,393;422347,305;11-41-151-0320;
Platanus x hispanica;Plataan;Gemeente;1985;70;20;BEPLANTING;;105861,709;422353,005;11-41-151-0340;
Platanus x hispanica;Plataan;Gemeente;1985;65;20;BEPLANTING;;105859,926;422345,708;11-41-151-0350;
Platanus x hispanica;Plataan;Gemeente;1985;85;20;BEPLANTING;;105858,838;422340,307;11-41-151-0360;
Platanus x hispanica;Plataan;Gemeente;1985;85;20;BEPLANTING;;105858,585;422333,314;11-41-151-0370;
Platanus x hispanica;Plataan;Gemeente;1985;90;19;GRAS INTENSIEF;;105862,326;422322,721;11-41-152-0010;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1980;100;25;BEPLANTING;;106265,473;422590,142;11-41-171-0310;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;40;13;GRAS INTENSIEF;;106138,347;422304,056;11-41-216-0010;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;50;16;GRAS INTENSIEF;;106137,658;422285,66;11-41-216-0030;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;50;15;GRAS INTENSIEF;;106136,861;422265,854;11-41-216-0040;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;50;15;GRAS INTENSIEF;;106135,957;422244,991;11-41-216-0050;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;45;15;GRAS INTENSIEF;;106134,985;422226,336;11-41-216-0070;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;60;16;GRAS INTENSIEF;;106134,238;422205,837;11-41-216-0090;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;55;15;GRAS INTENSIEF;;106133,411;422186,283;11-41-216-0100;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;50;15;GRAS INTENSIEF;;106132,39;422165,642;11-41-216-0110;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;35;13;GRAS INTENSIEF;;106131,55;422145,989;11-41-216-0130;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;55;16;GRAS INTENSIEF;;106127,555;422054,295;11-41-216-0230;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;45;16;GRAS INTENSIEF;;106126,802;422034,264;11-41-216-0250;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;55;16;GRAS INTENSIEF;;106126,465;422024,153;11-41-216-0260;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;75;15;GRAS INTENSIEF;;105749,7757;422415,245;11-41-246-0010;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;80;18;GRAS INTENSIEF;;105743,378;422436,102;11-41-246-0050;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;70;16;BEPLANTING;;105738,784;422440,62;11-41-246-0060;
