MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
001 003107,Ampera Mini 24LED 5068 WW 350mA 003A7,,20170930000000,20170930000000,LED 27W 3000K 3600lm - 3000lm
001 003115,2550 1xPLL18/24 Iris,,20140401000000,20201202000000,310024 PL-L 24W/830 4P MASTER
001 003123,KFK 1xPLL18/24 E,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
001 003131,LIBRA 1xPLL24 E RAL9007,,20150901000000,20201109000000,310024 PL-L 24W/830 4P MASTER
001 003158,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201111000000,310024 PL-L 24W/830 4P MASTER
001 003174,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201112000000,310024 PL-L 24W/830 4P MASTER
001 003182,KFK 1xPLL18/24 E,,20130801000000,20201211000000,310024 PL-L 24W/830 4P MASTER
001 003190,KFK 1xPLL18/24 E,,20150924000000,20201111000000,310024 PL-L 24W/830 4P MASTER
001 003212,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
001 003220,2500 1xPLL24 E,,20110718000000,20151209000000,320024 PL-L 24W/840 4P MASTER
001 003239,LIBRA 1xPLL24 E RAL9007,,20130401000000,20201117000000,310024 PL-L 24W/830 4P MASTER
001 003247,LIBRA 1xPLL24 E RAL9007,,20120509000000,20170318000000,310024 PL-L 24W/830 4P MASTER
001 003255,2500 1xPLL24 E,,20080414000000,20151216000000,320024 PL-L 24W/840 4P MASTER
001 003263,LIBRA 1xPLL24 E RAL9007,,20150901000000,20171003000000,310024 PL-L 24W/830 4P MASTER
001 003271,FGS 103 1xPLL 24 E,,20041101000000,20170320000000,310024 PL-L 24W/830 4P MASTER
001 003301,Pro-Vision mini 12 led 3000k,,20170605000000,20170605000000,LED 12W 3000K 1250lm
001 003328,2500 1xPLL24 E,,20020101000000,20170821000000,310024 PL-L 24W/830 4P MASTER
001 003336,2500 1xPLL24 E,,20041201000000,20170406000000,310024 PL-L 24W/830 4P MASTER
001 003344,2500 1xPLL24 E,,20090707000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 003352,KFK 1xPLL18/24 E,,20160817000000,20160817000000,310024 PL-L 24W/830 4P MASTER
001 003360,KFK LED2WELL 1600lm,,20180810000000,20180809000000,LED 15W 3000K 1600lm
001 003379,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
001 003387,RMB 1xPLL 24W E,,20021201000000,20170331000000,310024 PL-L 24W/830 4P MASTER
001 003395,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
001 003409,2500 1xPLL24 E,,20110615000000,20201104000000,310024 PL-L 24W/830 4P MASTER
001 003417,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
001 003425,Pro-Vision mini 12 led 3000k,,20171102000000,20171102000000,LED 12W 3000K 1250lm
001 003433,KFK LED2WELL 1200lm overeenkomst,,20190808000000,20190808000000,LED 10W 3000K 1200lm
001 003441,2500 1xPLL24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
001 003468,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
001 003476,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20150526000000,20140331000000,LED 22W 4000K 2350lm
001 003484,RMB 1xPLL 24W E,,19991101000000,20201204000000,310024 PL-L 24W/830 4P MASTER
001 003492,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
001 003506,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
001 003514,2500 1xPLL24 E,,20041201000000,20170404000000,310024 PL-L 24W/830 4P MASTER
001 003522,2500 1xPLL24 E,,20110615000000,20201105000000,310024 PL-L 24W/830 4P MASTER
001 003530,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
001 003549,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
001 003557,KFK 1xPLL18/24 E,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
001 003565,2550 1xPLL18/24 Iris,,20141201000000,20201202000000,310024 PL-L 24W/830 4P MASTER
001 003573,VALENCY 1xPLT 32,,20061201000000,20201214000000,360032 PL-T TOP 32W/830 4P
001 003603,ALURA 1696 1xPLL 24 E,,20070316000000,20170317000000,310024 PL-L 24W/830 4P MASTER
001 003611,2500 1xPLL24 E,,20120623000000,20201104000000,310024 PL-L 24W/830 4P MASTER
001 003638,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
001 003646,FGS 103 1xPLL 24 E,,20070705000000,20201105000000,310024 PL-L 24W/830 4P MASTER
001 003654,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170318000000,310024 PL-L 24W/830 4P MASTER
001 003662,Furyo 1 CPO-TW 60W Dimbaar,,20171109000000,20180817000000,260060 CPO-TW 060W/728 MASTER
001 003670,KFK 1xPLL18/24 E,,20120620000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 003689,SAFFIER-1 SONT50W 1632 RAL7035 Gewelfd Glas,,20070204000000,20210223000000,220050 CDO-TT 050W/828
001 003697,2500 1xPLL24 E,,20020101000000,20190731000000,310024 PL-L 24W/830 4P MASTER
001 003700,Furyo 1 1xCPO-TW45W,,20101101000000,20180412000000,260045 CPO-TW 045W/628 MASTER
001 003719,KFK 1xPLL18/24 E,,20151218000000,20170331000000,310024 PL-L 24W/830 4P MASTER
001 003727,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
001 003735,2060 1PLL24 E  R9005,,20090216000000,20201210000000,310024 PL-L 24W/830 4P MASTER
001 003751,LIBRA 1xPLL24 E RAL9007,,20150924000000,20190118000000,310024 PL-L 24W/830 4P MASTER
001 003778,2500 1xPLL36 E,,20101018000000,19820601000000,310036 PL-L 36W/830 4P MASTER
001 003786,KFK 1xPLL18/24 E,,20160817000000,20160817000000,310024 PL-L 24W/830 4P MASTER
001 003794,BGP623 60LED ... NW CLO 8800 Luma 1,BGP623 60LED ... NW CLO 8800 Luma 1,20150211000000,20141215000000,LED 75W 4000K 8800lm
001 003808,2550 1xPLL18/24 Iris,,20160728000000,20160728000000,310024 PL-L 24W/830 4P MASTER
001 003816,KFK 1xPLL18/24 E,,20100301000000,20170327000000,310024 PL-L 24W/830 4P MASTER
001 003824,2500 1xPLL24 E,,20110615000000,20201105000000,310024 PL-L 24W/830 4P MASTER
001 003832,2500 1xPLL24 E,,19990501000000,20201007000000,310024 PL-L 24W/830 4P MASTER
001 003840,2700 2xTLS20,,19701201000000,19820118000000,TLS 20W kl33
001 003840,2700 2xTLS20,,19701201000000,20151207000000,TLS 20W kl33
001 003859,Pro-Vision mini 12 led 3000k,,20160721000000,20160721000000,LED 12W 3000K 1250lm
001 003867,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
001 003875,KFK 1xPLL18/24 E,,20160830000000,20160830000000,310024 PL-L 24W/830 4P MASTER
001 003883,2500 1xPLL24 E,,20090615000000,20170325000000,310024 PL-L 24W/830 4P MASTER
001 003891,KFK LED2WELL 1600lm,,20180303000000,20180303000000,LED 15W 3000K 1600lm
001 003913,KFK 1xPLL18/24 E,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
001 003921,KFK 1xPLL18/24 E,,20090720000000,20201207000000,310024 PL-L 24W/830 4P MASTER
001 003948,ALTRA-3 1xPLL 55 E,,20041101000000,20180627000000,310055 PL-L 55W/830 4P MASTER
001 003956,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201202000000,310024 PL-L 24W/830 4P MASTER
001 003972,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
001 003980,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
001 003999,LIBRA 1xPLL24 E RAL9007,,20150415000000,20201109000000,310024 PL-L 24W/830 4P MASTER
001 004006,FGS 103 1xPLL 24 E,,20041101000000,20201123000000,310024 PL-L 24W/830 4P MASTER
001 004014,LIBRA 24LED WW RAL9007,,20191220000000,20191220000000,LED 24W 3000K 2650lm
001 004022,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
001 004030,KFK 1xPLL18/24 E,,20170220000000,20201208000000,310024 PL-L 24W/830 4P MASTER
001 004057,KFK 1xPLL18/24 E,,20090707000000,20201211000000,310024 PL-L 24W/830 4P MASTER
001 004065,2500 1xPLL24 E,,19990501000000,20170327000000,310024 PL-L 24W/830 4P MASTER
001 004073,2500 1xPLL24 E,,20120623000000,20201105000000,310024 PL-L 24W/830 4P MASTER
001 004103,ALTRA-2 1xPLL 36 E,,20041101000000,20170401000000,310036 PL-L 36W/830 4P MASTER
001 004111,2550 1xPLL18/24 Iris,,20150901000000,20170330000000,310024 PL-L 24W/830 4P MASTER
001 004138,Ampera Midi 48LED WW 350mA 005A2,Ampera Midi 48LED WW 350mA 005A2,20161201000000,20161201000000,LED 51W 3000K 6000lm - 5100lm
001 004146,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
001 004154,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201202000000,310024 PL-L 24W/830 4P MASTER
001 004162,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
001 004170,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
001 004197,KFK 1xPLL18/24 E,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
001 004200,LIBRA 2565 FORTIMO LED 24W LS6,,20121115000000,20121115000000,LED 28w Fortimo 1800 Lm 3000K
001 004219,GEMA 1170 1X70 EVSA D60   ,,19930501000000,20191114000000,220070 CDO-TT 070W/828 MASTER
001 004227,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170321000000,310024 PL-L 24W/830 4P MASTER
001 004235,KFK LED2WELL 1050lm overeenkomst,,20191015000000,20191015000000,LED 09W 3000K 1050lm
001 004243,2500 1xPLL24 E,,20000801000000,20151207000000,320024 PL-L 24W/840 4P MASTER
001 004251,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20200424000000,20200424000000,LED 13W 3000K 1400lm
001 004278,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
001 004286,RMB 1xPLL 24W E,,20020701000000,20160211000000,310024 PL-L 24W/830 4P MASTER
001 004294,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
001 004308,2500 1xPLL24 E,,20090615000000,20170325000000,310024 PL-L 24W/830 4P MASTER
001 004316,2500 1xPLL24 E,,20020101000000,20170327000000,310024 PL-L 24W/830 4P MASTER
001 004324,KFK LED2WELL 1800lm overeenkomst,,20190808000000,20190808000000,LED 16W 3000K 1800lm
001 004332,KFK LED2WELL 1600lm overeenkomst,,20190801000000,20190801000000,LED 13W 3000K 1600lm
001 004367,2500 1xPLL24 E,,20110414000000,20160211000000,310024 PL-L 24W/830 4P MASTER
001 004391,2500 1xPLL24 E,,20110615000000,20201104000000,310024 PL-L 24W/830 4P MASTER
001 004405,LIBRA 1xPLL24 E RAL9007,,20130401000000,20201117000000,310024 PL-L 24W/830 4P MASTER
001 004413,KFK 1xPLL18/24 E,,20110518000000,20160208000000,310024 PL-L 24W/830 4P MASTER
001 004421,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
001 004448,2500 1xPLL24 E,,20041201000000,20190117000000,310024 PL-L 24W/830 4P MASTER
001 004456,2500 1xPLL24 E,,20090707000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 004464,2500 1xPLL24 E,,20061228000000,20201210000000,310024 PL-L 24W/830 4P MASTER
001 004472,2500 1xPLL24 E,,20090324000000,20201210000000,310024 PL-L 24W/830 4P MASTER
001 004480,LIBRA 1xPLL24 E RAL9007,,20141223000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 004499,LIBRA 1xPLL24 E RAL9007,,20110715000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 004502,LIBRA 1xPLL24 E RAL9007,,20101126000000,20201112000000,310024 PL-L 24W/830 4P MASTER
001 004510,LIBRA 1xPLL24 E RAL9007,,20110715000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 004529,KFK 1xPLL18/24 E,,20101126000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 004537,KFK 1xPLL18/24 E,,20020601000000,20170403000000,310024 PL-L 24W/830 4P MASTER
001 004545,KFK 1xPLL18/24 E,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
001 004553,KFK 1xPLL18/24 E,,20030901000000,20160211000000,310024 PL-L 24W/830 4P MASTER
001 004561,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
001 004588,CDS570 1x PLT 32 W EVSA D60,,20100818000000,20180723000000,370032 PL-T TOP 32W/840 4P
001 004596,KFK 1xPLL18/24 E,,20120222000000,20201217000000,310024 PL-L 24W/830 4P MASTER
001 004618,2550 1xPLL18/24 Iris,,20150924000000,20201217000000,310024 PL-L 24W/830 4P MASTER
001 004626,2500 1xPLL24 E,,20160315000000,20201104000000,310024 PL-L 24W/830 4P MASTER
001 004634,2500 1xPLL24 E,,20020101000000,20170327000000,310024 PL-L 24W/830 4P MASTER
001 004642,Pro-Vision mini 12 led 3000k,,20160824000000,20160824000000,LED 12W 3000K 1250lm
001 004650,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170318000000,310024 PL-L 24W/830 4P MASTER
001 004669,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
001 004677,KFK 1xPLL18/24 E,,20160906000000,20160906000000,310024 PL-L 24W/830 4P MASTER
001 004693,KFK LED2WELL 1800lm overeenkomst,,20190808000000,20190808000000,LED 16W 3000K 1800lm
001 004707,LIBRA 2570 1xPLL 55,,20100811000000,20170320000000,310055 PL-L 55W/830 4P MASTER
001 004715,KFK LED2WELL 1600lm,,20170930000000,20170930000000,LED 15W 3000K 1600lm
001 004723,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,,20201005000000,20201005000000,LED 55W 3000K 6300lm - 5300lm
001 004731,KFK 1xPLL18/24 E,,20160808000000,20160808000000,310024 PL-L 24W/830 4P MASTER
001 004758,RMB 1xPLL 24W E,,19991001000000,20201207000000,310024 PL-L 24W/830 4P MASTER
001 004766,RMB 1xPLL 24W E,,20040301000000,20160209000000,310024 PL-L 24W/830 4P MASTER
001 004774,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210415000000,20210415000000,LED 13W 3000K 1400lm
001 004782,KFK 1xPLL18/24 E,,20110315000000,20201116000000,310024 PL-L 24W/830 4P MASTER
001 004790,2500 1xPLL24 E,,20090312000000,20201109000000,310024 PL-L 24W/830 4P MASTER
001 004804,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
001 004812,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210415000000,20210415000000,LED 13W 3000K 1400lm
001 004820,KFK 1xPLL18/24 E,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
001 004839,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
001 004847,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
001 004855,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210415000000,20210415000000,LED 13W 3000K 1400lm
001 004863,LIBRA 1xPLL24 E RAL9007,,20150415000000,20201109000000,310024 PL-L 24W/830 4P MASTER
001 004898,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
001 004901,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201208000000,310024 PL-L 24W/830 4P MASTER
001 004928,2500 1xPLL24 E,,20090928000000,20201105000000,310024 PL-L 24W/830 4P MASTER
001 004936,2550 1xPLL18/24 Iris,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
001 004944,LIBRA 1xPLL24 E RAL9007,,20160406000000,20201106000000,310024 PL-L 24W/830 4P MASTER
001 004960,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
001 004979,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
001 004987,RMB 1xPLL 24W E,,20000501000000,20151207000000,320024 PL-L 24W/840 4P MASTER
001 004995,LIBRA 1xPLL36 E RAL9007,,20141202000000,20201111000000,310036 PL-L 36W/830 4P MASTER
001 005010,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
001 005029,KFK 1xPLL18/24 E,,20110330000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 005037,KFK 1xPLL18/24 E,,20150901000000,20170330000000,310024 PL-L 24W/830 4P MASTER
001 005045,KFK LED2WELL 1600lm overeenkomst,,20190410000000,20190410000000,LED 13W 3000K 1600lm
001 005053,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
001 005061,LIBRA 24LED WW RAL9007,,20161201000000,20161201000000,LED 24W 3000K 2650lm
001 005088,KFK 1xPLL18/24 E,,20160902000000,20160902000000,310024 PL-L 24W/830 4P MASTER
001 005118,2550 1xPLL18/24 Iris,,20141201000000,20201204000000,310024 PL-L 24W/830 4P MASTER
001 005126,KFK 1xPLL18/24 E,,20160822000000,20160822000000,310024 PL-L 24W/830 4P MASTER
001 005134,2500 1xPLL24 E,,20020101000000,20170330000000,310024 PL-L 24W/830 4P MASTER
001 005150,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
001 005169,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
001 005177,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
001 005185,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170321000000,310024 PL-L 24W/830 4P MASTER
001 005193,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170321000000,310024 PL-L 24W/830 4P MASTER
001 005207,2500 1xPLL24 E,,20041101000000,20170325000000,310024 PL-L 24W/830 4P MASTER
001 005223,Furyo 1 CPO-TW 90W Dimbaar,,20130801000000,20180413000000,260090 CPO-TW 090W/728 MASTER
001 005231,2500 1xPLL24 E,,19990701000000,20151209000000,320024 PL-L 24W/840 4P MASTER
001 005258,2500 1xPLL24 E,,20030401000000,20201118000000,310024 PL-L 24W/830 4P MASTER
001 005266,2500 1xPLL36 E,,20001201000000,20151214000000,320036 PL-L 36W/840 4P MASTER
001 005274,2500 1xPLL24 E,,20021201000000,20151209000000,310024 PL-L 24W/830 4P MASTER
001 005282,2500 1xPLL24 E,,19990701000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 005290,2500 1xPLL24 E,,20090815000000,20201119000000,310024 PL-L 24W/830 4P MASTER
001 005304,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
001 005312,2500 1xPLL24 E,,20010101000000,20201116000000,310024 PL-L 24W/830 4P MASTER
001 005320,2500 1xPLL24 E,,20041101000000,20170329000000,310024 PL-L 24W/830 4P MASTER
001 005347,Ampera Mini 24LED 5068 WW 350mA 003A7,,20201026000000,20201026000000,LED 27W 3000K 3600lm - 3000lm
001 005355,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
001 005371,Pro-Vision mini 12 led 3000k,,20161220000000,20160720000000,LED 12W 3000K 1250lm
001 005398,2500 1xPLL24 E,,20030701000000,20201124000000,310024 PL-L 24W/830 4P MASTER
001 005401,KFK LED2WELL 2150lm overeenkomst,,20200114000000,20200114000000,LED 19W 3000K 2150lm
001 005428,KFK LED2WELL 1600lm,,20160823000000,20160823000000,LED 15W 3000K 1600lm
001 005436,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201109000000,310024 PL-L 24W/830 4P MASTER
001 005444,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
001 005452,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,20190808000000,20190808000000,LED 55W 3000K 6300lm - 5300lm
001 005479,2500 1xPLL24 E,,20041101000000,20170329000000,310024 PL-L 24W/830 4P MASTER
001 005487,2500 1xPLL24 E,,20020701000000,20201123000000,310024 PL-L 24W/830 4P MASTER
001 005495,2500 1xPLL24 E,,20141121000000,20170329000000,310024 PL-L 24W/830 4P MASTER
001 005509,KFK 1xPLL18/24 E,,20120222000000,20201217000000,310024 PL-L 24W/830 4P MASTER
001 005517,LIBRA 1xPLL24 E RAL9007,,20120620000000,20210203000000,310024 PL-L 24W/830 4P MASTER
001 005525,KFK 1xPLL18/24 E,,20160808000000,20160808000000,310024 PL-L 24W/830 4P MASTER
001 005533,KFK 1xPLL18/24 E,,20150924000000,20201124000000,310024 PL-L 24W/830 4P MASTER
001 005541,2500 1xPLL24 E,,20111031000000,20201217000000,310024 PL-L 24W/830 4P MASTER
001 005576,2500 1xPLL24 E,,20090223000000,20170327000000,310024 PL-L 24W/830 4P MASTER
001 005584,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201111000000,310024 PL-L 24W/830 4P MASTER
001 005592,2500 1xPLL24 E,,20090928000000,20201105000000,310024 PL-L 24W/830 4P MASTER
001 005614,NEOS 3 1709 CDO-TT 150,NEOS 3 1709 CDO-TT 150,20140101000000,20161207000000,220150 CDO-TT 150W/828 MASTER
001 005622,2500 1xPLL24 E,,20021201000000,20170324000000,310024 PL-L 24W/830 4P MASTER
001 005630,2500 1xPLL24 E,,20110615000000,20201105000000,310024 PL-L 24W/830 4P MASTER
001 005657,KFK 1xPLL18/24 E,,20160713000000,20160713000000,310024 PL-L 24W/830 4P MASTER
001 005665,KFK LED2WELL 1800lm overeenkomst,,20190613000000,20190613000000,LED 16W 3000K 1800lm
001 005673,KFK LED2WELL 1800lm overeenkomst,,20190613000000,20190613000000,LED 16W 3000K 1800lm
001 005681,KFK LED2WELL 1500lm overeenkomst,,20190424000000,20190424000000,LED 13W 3000K 1500lm
001 005703,KFK LED2WELL 1800lm overeenkomst,,20190613000000,20190613000000,LED 16W 3000K 1800lm
001 005711,KFK 1xPLL18/24 E,,20171102000000,20201123000000,310024 PL-L 24W/830 4P MASTER
001 005738,2500 1xPLL24 E,,20041201000000,20170329000000,310024 PL-L 24W/830 4P MASTER
001 005746,LIBRA 1xPLL24 E RAL9007,,20150924000000,20170404000000,310024 PL-L 24W/830 4P MASTER
001 005754,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
001 005762,KFK LED2WELL 1050lm overeenkomst,,20190808000000,20190808000000,LED 09W 3000K 1050lm
001 005770,KFK LED2WELL 1600lm,,20171002000000,20171002000000,LED 15W 3000K 1600lm
001 005789,2550 1xPLL18/24 Iris,,20170828000000,20201123000000,310024 PL-L 24W/830 4P MASTER
001 005797,KFK LED2WELL 1050lm overeenkomst,,20190808000000,20190808000000,LED 09W 3000K 1050lm
001 005800,KFK LED2WELL 1600lm,,20170930000000,20170930000000,LED 15W 3000K 1600lm
001 005819,LIBRA 1xPLL24 E RAL9007,,20100526000000,20201111000000,310024 PL-L 24W/830 4P MASTER
001 005827,2500 1xPLL24 E,,19990601000000,20201111000000,310024 PL-L 24W/830 4P MASTER
001 005835,2500 1xPLL24 E,,20030401000000,20201123000000,310024 PL-L 24W/830 4P MASTER
001 005843,2700 2xTLS20,,19701201000000,19820118000000,TLS 20W kl33
001 005843,2700 2xTLS20,,19701201000000,20151207000000,TLS 20W kl33
001 005851,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20190215000000,20190215000000,LED 18W 3000K 2000lm
001 005886,2500 1xPLL24 E,,20030701000000,20201123000000,310024 PL-L 24W/830 4P MASTER
001 005894,2500 1xPLL24 E,,19990701000000,20201111000000,310024 PL-L 24W/830 4P MASTER
001 005908,VONDEL Fortimo 28W,,20130523000000,20130523000000,LED 28w Fortimo 1800 Lm 3000K
001 005916,2500 1xPLL36 E,,20040501000000,20201201000000,310036 PL-L 36W/830 4P MASTER
