FID,soort_gebied,gebied_oms,uitleg_apv,geometrie
O10002_Hondenuitlaatkaart.269,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176613.463 496214.743, 176609.439 496216.289, 176600.464 496211.34, 176600.051 496206.392, 176620.788 496168.658, 176624.709 496167.42, 176633.272 496172.163, 176634.407 496176.493, 176613.463 496214.743)))"
O10002_Hondenuitlaatkaart.270,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((172187.399 509237.71, 172171.283 509224.641, 172173.262 509222.127, 172172.46 509221.495, 172174.853 509218.456, 172175.692 509219.116, 172180.232 509213.349, 172196.548 509226.433, 172191.878 509232.256, 172192.717 509232.936, 172190.28 509235.941, 172189.408 509235.233, 172187.399 509237.71)))"
O10002_Hondenuitlaatkaart.271,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176331.401 505530.853, 176327.557 505533.144, 176323.378 505534.975, 176279.904 505552.283, 176237.162 505569.673, 176163.326 505601.08, 176056.049 505649.88, 175982.453 505685.268, 175972.051 505689.077, 175953.193 505696.059, 175948.203 505698.519, 175925.607 505709.512, 175897.802 505723.02, 175875.019 505736.874, 175871.369 505739.061, 175867.232 505740.956, 175864.716 505741.819, 175859.733 505742.721, 175857.098 505742.962, 175853.57 505742.99, 175848.794 505742.428, 175846.519 505741.912, 175841.297 505740.227, 175838.565 505738.818, 175833.508 505735.244, 175831.057 505733.293, 175828.947 505730.971, 175825.654 505727.166, 175823.672 505724.925, 175821.734 505722.718, 175820.286 505721.074, 175819.359 505719.395, 175818.549 505717.368, 175818.201 505715.168, 175818.201 505713.083, 175818.371 505711.875, 175818.896 505709.724, 175819.707 505708.103, 175820.807 505706.366, 175822.776 505704.397, 175825.3 505702.937, 175841.768 505695.113, 175859.928 505685.72, 175880.589 505676.816, 175884.419 505674.819, 175904.42 505690.96, 175862.108 505711.34, 175854.156 505716.555, 175852.615 505717.659, 175852.167 505718.762, 175851.919 505719.998, 175852.009 505721.28, 175852.256 505722.219, 175852.886 505723.619, 175853.808 505724.743, 175854.775 505725.441, 175855.787 505725.958, 175857.002 505726.25, 175858.441 505726.34, 175860.85 505725.591, 175923.039 505695.24, 175995.348 505659.951, 176061.116 505629.541, 176158.004 505585.314, 176205.698 505564.854, 176266.76 505539.394, 176322.312 505518.597, 176324.869 505517.909, 176326.913 505516.392, 176327.902 505514.81, 176328.595 505512.488, 176327.53 505509.502, 176326.134 505508.248, 176324.693 505507.618, 176322.127 505507.469, 176268.184 505529.448, 176198.065 505558.62, 176189.427 505562.196, 176150.561 505578.923, 176101.417 505601.136, 176049.515 505624.632, 176047.445 505625.689, 176044.693 505626.686, 176042.499 505627.125, 176039.507 505627.404, 176037.433 505627.285, 176035.279 505627.085, 176032.487 505626.327, 176029.056 505624.971, 176026.742 505623.495, 176024.947 505622.059, 176022.913 505620.025, 176021.477 505618.11, 176019.881 505615.477, 176019.084 505613.563, 176018.366 505611.329, 176018.196 505610.41, 176017.375 505605.145, 176029.064 505604.184, 176029.108 505604.642, 176029.516 505606.923, 176030.416 505608.778, 176031.596 505610.296, 176032.889 505611.533, 176033.901 505612.32, 176035.138 505612.882, 176036.6 505613.445, 176038.399 505613.838, 176040.254 505613.894, 176042.165 505613.501, 176043.593 505612.987, 176065.035 505603.078, 176084.495 505594.101, 176108.61 505582.955, 176127.278 505574.612, 176146 505566.391, 176154.402 505562.731, 176172.331 505555.106, 176188.359 505548.289, 176220.405 505534.66, 176234.545 505528.898, 176259.492 505518.765, 176280.864 505510.387, 176299.697 505503.012, 176319.403 505495.302, 176332.816 505490.053, 176334.023 505489.525, 176335.97 505488.792, 176336.33 505488.675, 176336.898 505488.486, 176337.639 505488.334, 176338.684 505488.29, 176339.861 505488.508, 176340.666 505488.878, 176341.407 505489.248, 176342.322 505490.076, 176342.888 505490.838, 176343.336 505491.796, 176346.511 505499.656, 176348.547 505508.485, 176348.678 505509.535, 176348.658 505510.657, 176348.584 505511.601, 176348.35 505512.94, 176348.233 505513.495, 176347.763 505515.03, 176347.293 505516.251, 176346.471 505517.753, 176345.938 505518.6, 176344.945 505519.914, 176343.677 505521.229, 176342.35 505522.301, 176339.883 505524.191, 176338.561 505525.382, 176335.881 505527.663, 176334.565 505528.684, 176331.401 505530.853)))"
O10002_Hondenuitlaatkaart.272,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175243.901 505568.347, 175243.483 505567.313, 175242.805 505565.976, 175241.862 505564.571, 175240.877 505563.335, 175239.514 505562.098, 175238.206 505561.119, 175236.785 505560.315, 175235.049 505559.513, 175232.978 505558.979, 175230.375 505558.716, 175223.124 505558.219, 175151.147 505550.76, 175141.664 505549.644, 175137.251 505530.259, 175245.438 505539.348, 175246.449 505539.557, 175247.602 505539.984, 175248.73 505540.737, 175249.566 505541.522, 175250.463 505542.504, 175250.948 505543.511, 175270.709 505583.303, 175276.007 505594.185, 175290.904 505624.062, 175292.417 505625.126, 175294.699 505625.441, 175394.59 505575.066, 175396.491 505574.121, 175398.308 505573.517, 175400.411 505573.193, 175401.356 505578.445, 175279.782 505640.275, 175257.949 505597.034, 175250.679 505582.458, 175243.901 505568.347)))"
O10002_Hondenuitlaatkaart.273,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177808.409 503095.12, 177811.739 503099, 177828.531 503100.615, 177835.529 503100.23, 177846.807 503095.79, 177848.978 503101.878, 177849.46 503103.951, 177850.008 503108.805, 177849.826 503113.412, 177848.768 503119.718, 177846.25 503129.578, 177846.102 503133.395, 177847.419 503136.819, 177850.384 503140.267, 177854.519 503142.401, 177857.779 503142.9, 177851.069 503150.96, 177830.699 503155.26, 177816.776 503159.499, 177772.801 503178.098, 177756.927 503181.148, 177752.579 503176.26, 177754.406 503173.168, 177775.07 503123.698, 177777.433 503117.779, 177779.679 503113.946, 177783.645 503110.012, 177787.785 503106.09, 177797.666 503096.445, 177801.036 503093.448, 177806.729 503090.56, 177808.409 503095.12)))"
O10002_Hondenuitlaatkaart.274,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178060.689 504729.454, 178050.566 504729.894, 178048.578 504720.71, 178049.801 504719.307, 178042.604 504686.11, 178006.126 504693.848, 178003.564 504689.493, 178001.008 504677.992, 177999.471 504672.383, 178001.869 504673.711, 178017.7 504670.358, 178022.943 504668.042, 178036.304 504665.256, 178027.54 504623.949, 178046.119 504620.342, 178055.025 504661.352, 178069.367 504727.57, 178060.689 504729.454)))"
O10002_Hondenuitlaatkaart.275,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176642.329 503959.91, 176645.698 503961.16, 176649.876 503962.665, 176652.298 503963.69, 176670.159 503971.84, 176671.299 503972.41, 176673.234 503973.757, 176674.445 503974.886, 176676.14 503976.931, 176677.243 503978.895, 176677.838 503980.31, 176678.292 503981.988, 176678.641 503983.871, 176678.695 503985.485, 176678.641 503986.911, 176678.338 503988.529, 176677.719 503990.56, 176675.902 503996.206, 176672.189 504008.19, 176669.083 504017.977, 176667.844 504022.157, 176666.286 504027.116, 176666.114 504027.798, 176658.331 504025.677, 176613.16 504011.727, 176611.911 504015.872, 176603.779 504013.25, 176542.746 503994.031, 176540.296 503992.241, 176436.543 503960.044, 176436.326 503960.725, 176401.474 503949.807, 176256.809 503904.44, 176253.909 503903.53, 176131.171 503864.839, 176054.199 504109.63, 176054.889 504111.34, 176058.299 504112.41, 176176.559 504149.28, 176182.419 504151.06, 176338.279 504200.44, 176338.8 504198.864, 176343.246 504200.177, 176336.029 504223.66, 176341.714 504225.104, 176348.249 504204.25, 176348.305 504203.93, 176351.769 504204.94, 176379.469 504213.69, 176389.879 504217, 176523.549 504259.06, 176537.03 504263.492, 176531.683 504280.538, 176612.315 504306.256, 176628.717 504309.294, 176728.485 504341.585, 176747.379 504347.03, 176755.904 504349.461, 176819.469 504368.56, 176878.769 504386.31, 176913.58 504396.423, 176927.18 504409.154, 176927.301 504410.923, 176923.843 504414.362, 176921.306 504422.458, 176919.571 504423.327, 176841.326 504397.597, 176826.596 504442.936, 176825.416 504448.395, 176770.969 504432.969, 176752.339 504418.81, 176732.278 504404.63, 176719.557 504396.228, 176706.466 504387.914, 176682.762 504373.831, 176668.064 504365.632, 176652.917 504357.81, 176616.235 504339.724, 176594.438 504330.03, 176569.109 504319.782, 176543.879 504310.63, 176329.999 504243.34, 176041.213 504152.615, 176039.312 504152.14, 175990.049 504136.59, 175967.29 504129.663, 175976.943 504098.27, 176043.706 503886.234, 176049.284 503868.544, 176053.682 503855.457, 176062.883 503830.439, 176065.98 503822.834, 176068.864 503815.15, 176070.651 503810.099, 176071.448 503807.025, 176073.095 503802.346, 176073.698 503801.129, 176074.454 503800.044, 176075.397 503798.882, 176076.723 503797.764, 176077.929 503796.909, 176079.2 503796.164, 176080.407 503795.596, 176082.251 503794.832, 176084.045 503793.938, 176086.32 503792.619, 176087.722 503791.902, 176089.122 503791.185, 176090.363 503790.752, 176091.784 503790.454, 176092.586 503790.431, 176093.618 503790.408, 176094.649 503790.546, 176096.04 503790.919, 176099.516 503791.999, 176102.382 503793.07, 176125.222 503798.238, 176133.333 503800.462, 176147.852 503805.061, 176219.779 503827.28, 176421.003 503890.468, 176537.136 503926.905, 176574.817 503938.728, 176642.329 503959.91)))"
O10002_Hondenuitlaatkaart.276,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177973.746 503765.158, 177934.728 503769.01, 177932.289 503745.777, 177971.752 503741.761, 177973.746 503765.158)))"
O10002_Hondenuitlaatkaart.277,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178012.813 504240.573, 178024.39 504226.866, 178046.359 504338.648, 178045.103 504339.12, 178043.135 504339.145, 178040.827 504338.487, 177978.614 504288.344, 177977.594 504285.373, 177978.216 504282.706, 178012.813 504240.573)))"
O10002_Hondenuitlaatkaart.278,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176826.014 504448.565, 176826.843 504443.01, 176840.842 504400.399, 176920.178 504426.056, 176912.225 504455.156, 176885.522 504448.387, 176883.902 504456.681, 176885.243 504463.18, 176892.921 504465.499, 176888.434 504472.43, 176863.116 504472.523, 176839.452 504467.349, 176834.319 504452.311, 176828.043 504449.75, 176826.014 504448.565)))"
O10002_Hondenuitlaatkaart.279,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175192.748 504751.573, 174944.225 504724.102, 174944.282 504714.972, 174946.505 504705.416, 175195.543 504731.879, 175195.485 504740.926, 175192.748 504751.573)))"
O10002_Hondenuitlaatkaart.280,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177556.598 502665.516, 177552.129 502667.16, 177550.438 502663.331, 177537.052 502668.517, 177538.729 502672.63, 177516.283 502681.8, 177516.605 502668.602, 177514.949 502658.515, 177513.303 502652.806, 177511.347 502648.177, 177505.267 502640.109, 177495.096 502630.448, 177517.339 502621.19, 177519.024 502625.176, 177532.472 502619.651, 177530.727 502615.512, 177535.23 502613.891, 177556.598 502665.516)))"
O10002_Hondenuitlaatkaart.281,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177598.174 502784.286, 177620.63 502774.745, 177618.17 502768.585, 177634.459 502761.9, 177637.049 502767.949, 177652.629 502761.41, 177661.919 502783.67, 177657.989 502785.31, 177663.679 502798.94, 177657.959 502801, 177657.149 502799.09, 177649.449 502802.25, 177643.509 502788.17, 177640.939 502788.93, 177640.019 502786.72, 177635.609 502788.58, 177636.249 502790.9, 177632.369 502792.53, 177630.439 502787.92, 177616.517 502793.705, 177613.373 502786.323, 177601.238 502791.491, 177598.174 502784.286)))"
O10002_Hondenuitlaatkaart.282,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177893.228 504224.189, 177966.824 504281.859, 177969.455 504284.162, 177970.509 504287.458, 177969.311 504290.636, 177945.717 504320.544, 177944.535 504330.13, 177952.9 504359.019, 177916.495 504369.057, 177899.106 504283.905, 177893.228 504224.189)))"
O10002_Hondenuitlaatkaart.283,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177919.423 504231.186, 178021.7 504220.948, 178023.387 504224.509, 177976.866 504281.307, 177972.382 504282.604, 177969.83 504281.441, 177890.144 504216.372, 177889.575 504209.909, 177915.654 504229.608, 177919.423 504231.186)))"
O10002_Hondenuitlaatkaart.284,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177957.479 504357.201, 177955.336 504353.567, 177949.349 504328.08, 177950.126 504318.655, 177971.702 504291.253, 177972.741 504290.29, 177975.033 504289.839, 177977.966 504291.922, 177978.388 504291.402, 178038.545 504339.334, 178040.985 504340.868, 178044.183 504341.508, 178046.777 504340.776, 178062.598 504421.275, 178037.058 504426.75, 178026.079 504376.77, 178010.216 504380.445, 177995.956 504383.548, 177991.223 504384.578, 177985.002 504355.56, 177984.656 504354.532, 177984.144 504353.724, 177983.363 504352.916, 177982.663 504352.458, 177981.881 504352.188, 177981.073 504352, 177979.594 504352.118, 177957.479 504357.201)))"
O10002_Hondenuitlaatkaart.285,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178417.538 504354.16, 178412.609 504331.117, 178414.879 504330.54, 178414.056 504327.485, 178412.253 504324.036, 178410.529 504321.685, 178408.491 504319.647, 178405.983 504317.609, 178404.18 504316.59, 178401.593 504315.492, 178399.791 504315.179, 178409.833 504313.749, 178419.511 504310.445, 178478.967 504297.527, 178479.98 504302.545, 178472.668 504305.984, 178475.792 504320.6, 178510.058 504313.154, 178509.683 504311.424, 178513.592 504310.576, 178513.168 504308.622, 178515.123 504308.198, 178582.109 504624.98, 178430.338 504657.275, 178368.791 504371.285, 178411.099 504362.26, 178417.538 504354.16)))"
