FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,aantal,datumaanleg,faunavoorziening,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,doelsoort,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,lengte,st_length_shape_,gdb_geomattr_data,shape
groen_lijnen.473,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50498327,,,ov,,,,,,,"LINESTRING (233502.64200000092 469850.05799999833, 233528.72250000015 469872.54839999974, 233530.36400000006 469873.96400000155, 233549.30790000036 469890.33410000056, 233560.39169999957 469899.99969999865, 233569.24799999967 469907.749499999, 233576.81830000132 469914.5022, 233577.9059999995 469915.42770000175, 233578.55829999968 469915.9193000011, 233585.75730000064 469922.6532999985, 233586.82200000063 469923.5903000012, 233593.74269999936 469929.32559999824, 233595.64409999922 469930.8720000014, 233596.41369999945 469931.58740000054, 233602.62640000135 469937.5826999992, 233603.64510000125 469938.29140000045, 233607.86950000003 469941.68189999834, 233613.1884999983 469946.1499999985, 233622.96909999847 469954.4862000011, 233631.21489999816 469961.41000000015, 233641.18980000168 469969.7030999996, 233650.63289999962 469977.66860000044, 233658.72100000083 469984.4092999995, 233668.0811999999 469992.1768000014, 233679.6640000008 470002.24500000104, 233696.26700000092 470016.26099999994, 233712.87099999934 470030.27800000086, 233738.70600000024 470052.0920000002, 233760.23600000143 470070.4600000009)"
groen_lijnen.474,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497324,,,ov,,,,,,,"LINESTRING (233721.79199999943 470124.24120000005, 233722.35880000144 470125.1704000011, 233723.20080000162 470126.3748999983, 233723.7175000012 470126.91380000114, 233725.8289999999 470129.1981999986, 233729.61980000138 470132.6057999991, 233730.43679999933 470133.39460000023, 233733.0218999982 470136.4052999988, 233734.01639999822 470137.3055000007, 233735.97210000083 470139.1253999993, 233736.68180000037 470139.9376000017, 233737.52809999883 470140.63280000165, 233739.8403000012 470142.9010999985, 233742.0148999989 470145.5102000013, 233743.0020999983 470146.63899999857, 233743.88800000027 470148.058699999, 233744.46880000085 470149.45340000093, 233744.9525000006 470150.31760000065, 233745.27659999952 470150.97769999877, 233745.59519999847 470151.8808000013, 233745.7525999993 470152.54250000045, 233746.05330000073 470153.75250000134, 233746.5758999996 470154.77639999986, 233747.30359999835 470156.5896999985, 233747.58999999985 470157.9805999994, 233747.91440000013 470160.6752999984, 233747.91230000183 470161.2234000005, 233747.8000999987 470161.7661000006, 233747.66149999946 470162.1083999984, 233747.561999999 470162.4239999987, 233747.49940000102 470163.09980000183, 233747.71159999818 470163.96379999816, 233747.94179999828 470164.4979000017, 233748.1649999991 470165.03550000116, 233748.3911000006 470166.36780000106, 233748.33540000021 470167.24230000004, 233748.07770000026 470168.0260999985, 233747.92969999835 470169.0797000006, 233748.04459999874 470169.6420999989, 233748.27470000088 470170.31980000064, 233749.04340000078 470171.9079999998, 233749.43320000172 470172.61239999905, 233749.63659999892 470173.39130000025, 233749.87029999867 470173.95910000056, 233750.13610000163 470174.374400001, 233750.44619999826 470174.76480000094, 233751.81080000103 470176.5058999993, 233752.47190000117 470177.3082000017, 233752.98589999974 470177.92760000005, 233754.48200000077 470179.25549999997, 233755.12200000137 470179.7437000014, 233755.79930000007 470180.2355999984, 233756.60940000042 470180.9545999989, 233758.2351000011 470182.18140000105, 233758.9886999987 470182.5562000014, 233759.77259999886 470182.79630000144, 233760.50510000065 470182.8925999999, 233761.19860000163 470182.9604999982, 233762.73319999874 470182.70259999856, 233765.813000001 470182.09640000015, 233766.90399999917 470181.94110000134, 233767.44509999827 470181.7446000017, 233768.26669999957 470181.34600000083, 233771.12029999867 470179.5069000013, 233772.26139999926 470178.8478000015, 233774.54710000008 470177.41800000146, 233774.88430000097 470177.1876000017, 233777.38159999996 470176.5161000006, 233778.6735999994 470176.2072999999)"
groen_lijnen.482,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,46243563,,,ov,,,,,,,"LINESTRING (236442.62900000066 471345.31700000167, 236439.76000000164 471345.1030000001, 236435.8599999994 471345.84800000116, 236430.49599999934 471345.5520000011, 236424.07200000063 471343.21499999985, 236422.37200000137 471342.59699999914, 236393.64200000092 471332.58999999985, 236356.07499999925 471320.68299999833, 236335.40799999982 471314.05799999833, 236314.7419999987 471307.43400000036, 236292.18499999866 471300.1240000017, 236269.62900000066 471292.81500000134, 236245.7890000008 471286.0870000012, 236244.71489999816 471285.74749999866)"
groen_lijnen.483,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500204,,,ov,,,,,,,"LINESTRING (239015.2800000012 472091.1400000006, 239016.0460000001 472091.9620000012, 239021.94509999827 472094.7826000005, 239026.40309999883 472097.06329999864)"
groen_lijnen.484,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500462,,,ov,,,,,,,"LINESTRING (238878.79899999872 472020.94900000095, 238880.60300000012 472021.2120000012, 238883.44299999997 472021.33900000155, 238885.8440000005 472021.5929999985, 238888.45800000057 472021.4129999988, 238890.28599999845 472021.6970000006, 238891.41899999976 472022.1270000003, 238892.80900000036 472023.0859999992, 238896.7589999996 472027.8920000009, 238902.7349999994 472035.1339999996, 238905.4299999997 472038.33199999854, 238906.90300000086 472039.4990000017, 238908.45800000057 472040.4389999993, 238914.91600000113 472043.7280000001, 238922.40419999883 472047.5201999992, 238925.19170000032 472048.93180000037)"
groen_lijnen.475,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497407,,,ov,,,,,,,"LINESTRING (233801.8762000017 470164.3808000013, 233801.66000000015 470164.4408, 233800.9134999998 470164.65670000017, 233800.19949999824 470164.813099999, 233799.69269999862 470164.8947999999, 233798.63159999996 470164.9930000007, 233797.98189999908 470164.89130000025, 233797.30169999972 470164.5199000016, 233796.2736000009 470163.81159999967, 233794.3552000001 470161.8233000003, 233794.02789999917 470161.46189999953, 233793.4103000015 470160.97630000114, 233792.73669999838 470160.49749999866, 233791.89539999887 470160.11140000075, 233788.1057999991 470159.78079999983, 233786.82119999826 470159.84420000017, 233785.73149999976 470160.0716999993, 233782.20160000026 470161.6345999986, 233781.1367000006 470162.4353, 233779.10979999974 470165.2617000006, 233778.94689999893 470165.84860000014, 233778.3601000011 470167.78759999946, 233778.2597000003 470168.3447000012, 233778.02600000054 470169.4193999991, 233777.76410000026 470169.94409999996, 233777.62060000002 470170.40569999814, 233777.67870000005 470171.06439999864, 233777.87799999863 470171.5876000002, 233778.14950000122 470171.9952000007, 233778.52589999884 470172.28400000185, 233779.12959999964 470172.5423000008, 233779.82200000063 470172.72129999846, 233781.4365000017 470172.79520000145, 233782.2875000015 470173.0207999982, 233783.67440000176 470173.72199999914, 233783.99799999967 470173.83960000053, 233784.3863000013 470173.8295000009, 233784.72700000182 470173.7335000001, 233785.43919999897 470173.0047999993, 233786.5311000012 470171.37359999865, 233787.0903000012 470171.0042000003, 233787.77389999852 470170.6046999991, 233790.39719999954 470169.4578000009, 233791.54949999973 470169.1042999998, 233794.38610000163 470167.8914999999, 233795.15630000085 470167.6873999983, 233796.51680000126 470167.5555999987, 233796.97030000016 470167.50670000166, 233797.5749000013 470167.4246999994, 233800.21970000118 470166.5089999996, 233801.13069999963 470165.8300999999, 233802.01049999893 470164.6264999993, 233801.97419999912 470164.42500000075, 233801.8762000017 470164.3808000013)"
groen_lijnen.476,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497394,,,ov,,,,,,,"LINESTRING (233838.08480000123 470248.1130999997, 233836.96299999952 470245.9340999983, 233835.77919999883 470242.817400001, 233835.08159999922 470240.49540000036, 233834.40780000016 470238.2324000001, 233833.41420000046 470235.55750000104, 233832.9748999998 470234.6682000011, 233832.0923999995 470233.5502000004, 233831.03280000016 470232.3973999992, 233830.57039999962 470232.0342999995, 233829.38830000162 470230.7553000003, 233828.94049999863 470230.4305000007, 233828.309799999 470229.7584999986, 233826.5438000001 470227.63529999927, 233826.15509999916 470227.2122000009, 233825.41369999945 470226.14189999923, 233825.18320000172 470225.7393999994, 233824.88899999857 470225.23959999904, 233824.5287999995 470224.6794000007, 233824.18140000105 470223.9926000014, 233824.06430000067 470223.6556000002, 233823.90940000117 470223.00780000165, 233823.46449999884 470221.5069999993, 233823.24480000138 470221.1992999986, 233822.88769999892 470220.8051000014, 233822.4224999994 470220.38230000064, 233821.84629999846 470219.84380000085, 233820.93169999868 470219.0086000003, 233820.38980000094 470218.5042999983, 233819.6889999993 470217.74749999866, 233819.1228 470217.0694000013, 233817.52309999987 470214.60500000045, 233816.88769999892 470213.679299999, 233816.16710000113 470212.51139999926, 233815.6127000004 470211.3825000003, 233814.89189999923 470209.4039000012, 233813.38580000028 470206.63049999997, 233812.82119999826 470205.32180000097, 233812.64680000022 470204.54250000045, 233812.6484999992 470204.16899999976, 233812.41000000015 470202.82660000026, 233812.07609999925 470202.249499999, 233811.59010000154 470201.4059999995, 233811.09439999983 470200.2749999985, 233810.93279999867 470199.8247999996, 233810.87689999864 470199.0362999998, 233810.96779999882 470198.7157999985, 233811.25989999995 470198.2672000006, 233813.55999999866 470197.10350000113, 233814.56379999965 470196.67339999974, 233814.84849999845 470196.68730000034, 233815.03570000082 470196.83199999854, 233815.14389999956 470197.2793000005, 233815.3183999993 470199.01619999856, 233815.51199999824 470199.28539999947, 233815.93450000137 470199.75549999997, 233816.4840000011 470200.0709999986, 233816.94159999862 470200.38980000094, 233817.3205000013 470201.10020000115, 233817.39609999955 470201.58619999886, 233817.58480000123 470202.1933999993, 233817.89759999886 470202.6431000009, 233818.25730000064 470202.94139999896, 233818.74859999865 470203.6039999984, 233819.99020000175 470206.1735999994, 233820.3542000018 470206.8841000013, 233821.02380000055 470207.6616999991, 233821.59450000152 470208.10759999976, 233822.32550000027 470208.6064000018, 233823.14229999855 470209.04850000143, 233824.46040000021 470209.58689999953, 233824.7580000013 470209.93290000036, 233824.93079999834 470210.18730000034, 233824.97740000114 470210.85720000044, 233825.07400000095 470211.3905999996, 233825.4466000013 470212.02690000087, 233825.95190000162 470212.41369999945, 233826.48640000075 470212.6699000001, 233827.13369999826 470212.9792000018, 233828.39669999853 470213.8883999996, 233829.43719999865 470214.7567999996, 233830.08179999888 470215.1165000014, 233831.10680000111 470215.7655000016, 233831.43100000173 470216.09650000185, 233831.7921999991 470216.86400000006, 233832.0342000015 470217.9506999999, 233832.26410000026 470218.45699999854, 233832.5379000008 470218.77329999954, 233832.92080000043 470218.90850000083, 233833.3632999994 470219.13540000096, 233833.74399999902 470219.5047999993, 233834.18439999968 470220.02230000123, 233835.06500000134 470220.95050000027, 233835.30110000074 470221.5278999992, 233835.4598999992 470222.0432999991, 233835.8134999983 470224.26630000025, 233835.9360000007 470224.5802000016, 233836.28379999846 470224.84589999914, 233836.62829999998 470225.0405000001, 233836.7921999991 470225.2978999987, 233836.8407999985 470225.65949999914, 233836.684799999 470226.0009999983, 233836.3451000005 470226.4171000011, 233835.52479999885 470227.6649999991, 233835.37220000103 470228.1457999982, 233835.38529999927 470228.5461000018, 233835.4759999998 470229.0973000005, 233835.4186999984 470229.7318999991, 233835.21330000088 470230.4026999995, 233834.48589999974 470231.9556999989, 233834.46449999884 470232.02639999986, 233834.253800001 470233.1975999996, 233834.1154000014 470234.1950000003, 233834.06450000033 470234.89119999856, 233834.16200000048 470235.8641999997, 233834.5373999998 470237.0368999988, 233834.97069999948 470237.88500000164, 233835.57499999925 470238.7089000009, 233836.1911999993 470239.56219999865, 233836.65080000088 470241.2536999993, 233837.26049999893 470243.78830000013, 233837.77380000055 470245.68019999936, 233838.249499999 470246.8585000001, 233838.72839999944 470247.76850000024, 233838.08480000123 470248.1130999997)"
groen_lijnen.477,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497313,,,ov,,,,,,,"LINESTRING (233556.7520999983 469957.2886000015, 233556.62900000066 469957.1871000007, 233556.09259999916 469957.2302000001, 233555.09219999984 469957.6281000003)"
groen_lijnen.478,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50498342,,,ov,,,,,,,"LINESTRING (232439.188000001 468838.1400000006, 232455.0186999999 468851.67269999906, 232470.8751000017 468865.0256999992, 232486.00620000064 468877.93279999867, 232494.13109999895 468884.86349999905, 232507.77919999883 468896.5817000009, 232517.38170000166 468904.8264000006, 232535.8621999994 468920.7424999997, 232546.82299999893 468930.4886999987, 232549.04320000112 468932.45650000125, 232558.96409999952 468941.19959999993, 232574.10700000077 468954.4450000003, 232589.1790000014 468967.8429999985, 232604.76000000164 468981.243999999, 232620.34099999815 468994.64499999955, 232645.74639999866 469016.88479999825, 232672.50299999863 469040.3794, 232696.12200000137 469060.98600000143, 232712.59099999815 469075.5390000008)"
groen_lijnen.479,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,47496967,,,ov,,,,,,,"LINESTRING (232662.16299999878 469112.7879999988, 232679.45199999958 469127.1711000018, 232697.01350000128 469143.4732000008, 232697.3280000016 469143.7784000002, 232702.34299999848 469148.74500000104)"
groen_lijnen.480,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497356,,,ov,,,,,,,"LINESTRING (233068.74529999867 469467.2239000015, 233070.2303000018 469469.1319000013, 233070.76000000164 469469.85229999945, 233071.97179999948 469471.2652999982, 233073.68149999902 469473.1149000004, 233075.8861999996 469475.6739999987, 233078.17570000142 469478.3253999986, 233079.68679999933 469480.3867000006, 233081.0535000004 469482.254900001, 233083.00730000064 469485.17350000143, 233084.48790000007 469487.06219999865, 233085.1785000004 469487.72560000047, 233086.02059999853 469488.42379999906, 233087.77160000056 469489.6420999989, 233089.0496999994 469490.6794000007, 233092.63899999857 469493.6653999984, 233098.2489 469498.6636000015, 233104.8583999984 469504.6132000014, 233112.04560000077 469511.44480000064, 233118.0535000004 469516.78649999946, 233124.73299999908 469522.42390000075, 233126.84120000154 469524.51469999924, 233147.89200000092 469542.57499999925, 233171.08579999954 469562.27910000086, 233187.76330000162 469576.70809999853, 233204.36250000075 469591.48409999907, 233225.1640000008 469608.41099999845, 233232.48800000176 469614.63899999857)"
groen_lijnen.481,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497634,,,ov,,,,,,,"LINESTRING (233724.1453000009 470120.5053999983, 233720.56540000066 470116.73369999975, 233719.98640000075 470116.1361999996, 233719.42870000005 470115.6460000016, 233713.43769999966 470111.3159000017, 233709.39059999958 470108.88379999995, 233708.37260000035 470108.15129999816, 233706.8359999992 470106.9054000005, 233700.64229999855 470102.21609999985, 233694.86850000173 470097.03929999843, 233689.23259999976 470092.70160000026, 233687.933699999 470091.76999999955, 233686.8883999996 470091.08040000126, 233685.8663999997 470090.4591999985, 233678.90239999816 470085.18989999965, 233675.16840000078 470081.6711000018, 233671.5802000016 470078.7124999985, 233670.95809999853 470078.2945000008, 233670.10570000112 470077.8801999986, 233664.87700000033 470074.4149999991, 233663.9096999988 470073.7177999988, 233662.9893000014 470072.9112999998, 233662.12559999898 470072.0403999984, 233658.39990000054 470068.1823000014, 233654.82030000165 470063.2272000015, 233649.6079000011 470057.16059999913, 233648.74830000103 470056.0441999994, 233646.15199999884 470052.82290000096, 233645.22320000082 470051.9175999984, 233644.52650000155 470051.25719999894, 233643.87060000002 470050.6572000012, 233643.0020999983 470049.78920000046, 233641.12680000067 470048.30050000176, 233639.8962999992 470047.32400000095, 233638.3361000009 470046.22040000185, 233638.19860000163 470046.10280000046, 233634.10460000113 470042.5998999998, 233633.1843000017 470041.6840999983, 233628.1475000009 470036.90129999816, 233627.09059999883 470036.0615000017, 233625.875500001 470035.31920000166, 233622.26720000058 470033.3145999983, 233621.25879999995 470032.85539999977, 233619.62629999965 470031.90199999884, 233616.4926000014 470029.27739999816, 233615.5800999999 470028.310899999, 233614.66169999912 470027.3696999997, 233612.47199999914 470025.2842999995, 233611.4246999994 470024.66690000147, 233610.2036000006 470024.1528999992, 233607.21159999818 470022.5625, 233606.12920000032 470021.78510000184, 233605.04890000075 470020.90239999816, 233602.56019999832 470019.3493999988, 233601.57140000165 470018.7749999985, 233600.53770000115 470018.09530000016, 233599.00930000097 470017.0067999996, 233594.22960000113 470010.99810000136, 233589.89909999818 470005.61769999936, 233589.40729999915 470005, 233588.88910000026 470004.15890000015, 233588.28590000048 470002.9717000015, 233585.2082999982 469994.3167999983, 233581.43189999834 469984.2751000002, 233580.38610000163 469980.7382999994, 233580.32009999827 469980.0012000017, 233580.40060000122 469979.0647, 233580.63010000065 469978.19209999964, 233581.15239999816 469977.06170000136, 233582.58069999889 469974.0295000002, 233582.69559999928 469973.3324000016, 233582.62700000033 469972.48629999906, 233582.3321999982 469971.84219999984, 233576.53559999913 469966.5377999991, 233570.56309999898 469961.55799999833, 233564.9310999997 469956.43930000067, 233564.03500000015 469955.9171000011, 233563.29019999877 469955.6061999984, 233562.80600000173 469955.54129999876, 233562.34650000185 469955.64770000055, 233560.34919999912 469956.6147999987, 233559.5465000011 469957.44860000163, 233559.32499999925 469958.1041000001, 233559.12070000172 469959.06749999896, 233558.82449999824 469959.94640000165, 233558.1900999993 469961.56760000065, 233558.1475000009 469962.11879999936, 233558.28880000114 469962.47410000116, 233558.6013999991 469962.88159999996, 233558.9166000001 469963.1897, 233560.6517000012 469964.2489, 233561.5874999985 469964.8156999983, 233562.38910000026 469965.5117000006, 233565.35170000046 469969.0549999997, 233565.89240000024 469970.0810999982, 233566.31639999896 469971.0100999996, 233568.10350000113 469975.65780000016, 233568.63170000166 469976.7184999995, 233569.52210000157 469978.33089999855, 233572.20169999823 469981.7474000007, 233572.95080000162 469982.9523999989, 233573.62539999932 469984.1647000015, 233575.59149999917 469988.58900000155, 233577.16569999978 469992.50389999896, 233577.74810000136 469994.1160000004, 233578.15179999918 469995.6634000018, 233579.55829999968 470001.3189999983, 233580.13560000062 470003.1992999986, 233583.35880000144 470010.41330000013, 233584.01850000024 470011.56109999865, 233587.65309999883 470016.44849999994, 233589.9310999997 470018.8365999982, 233590.60860000178 470019.51260000095, 233592.1176000014 470020.7776999995, 233596.22940000147 470025.14880000055, 233597.6387999989 470026.6671999991, 233599.39609999955 470028.00939999893, 233603.39939999953 470031.35240000114, 233603.86100000143 470031.77739999816, 233604.88109999895 470032.5604000017, 233605.2210999988 470032.7617999986, 233605.8392000012 470033.20430000126, 233606.11459999904 470033.47509999946, 233606.77980000153 470034.0318999998, 233607.59640000015 470034.5540000014, 233608.1972000003 470034.87480000034, 233609.5599000007 470035.7498999983, 233610.81069999933 470036.8559000008, 233611.80840000138 470037.76300000027, 233613.15850000083 470038.97089999914, 233613.92799999937 470039.33900000155, 233614.5562000014 470039.4611000009, 233615.251600001 470039.4789999984, 233616.18789999932 470039.2859000005, 233617.81540000066 470038.0802000016, 233618.63769999892 470037.62629999965, 233619.4250999987 470037.4182999991, 233620.54019999877 470037.2875000015, 233621.3669999987 470037.5040999986, 233621.90060000122 470038.01110000163, 233622.10860000178 470038.7686999999, 233622.04349999875 470039.4763999991, 233621.69750000164 470040.7078999989, 233621.11560000107 470041.7529999986, 233620.7525999993 470042.4307000004, 233620.6228 470043.2996999994, 233620.80359999835 470044.0498000011, 233621.18050000072 470044.7703000009, 233621.7958999984 470045.4486999996, 233624.3324000016 470047.47370000184, 233627.7217000015 470049.6664999984, 233628.85159999877 470050.1994000003, 233633.8845999986 470051.83619999886, 233634.76049999893 470052.0533999987, 233635.4237000011 470052.3913999982, 233635.932599999 470052.7996000014, 233637.0636 470053.82669999823, 233637.4283999987 470053.90509999916, 233637.92020000145 470053.83520000055, 233638.3867000006 470053.5428000018, 233638.86300000176 470053.2544, 233639.5460000001 470053.17880000174, 233639.96730000153 470053.3643999994, 233640.50169999897 470053.72769999877, 233640.84479999915 470054.1376999989, 233641.39059999958 470054.9596000016, 233641.9384999983 470055.53559999913, 233642.74590000138 470055.97129999846, 233643.28620000184 470056.2683000006, 233643.70540000126 470056.7115000002, 233644.03669999912 470057.28339999914, 233646.9450000003 470061.3713000007, 233649.77930000052 470065.2699000016, 233652.1334999986 470068.24170000106, 233654.39440000057 470071.42379999906, 233655.12469999865 470072.192400001, 233656.00569999963 470073.0533000007, 233659.69680000097 470075.79300000146, 233663.5511999987 470078.17390000075, 233667.3553000018 470080.7309000008, 233668.12750000134 470081.37860000134, 233668.7124999985 470081.90260000154, 233673.54980000108 470086.3335000016, 233680.41299999878 470091.4215000011, 233681.77039999887 470092.2314000018, 233682.74909999967 470092.89189999923, 233683.94689999893 470093.7208000012, 233685.04030000046 470094.77519999817, 233687.87799999863 470097.2890000008, 233691.71130000055 470100.6400000006, 233694.59340000153 470102.8872000016, 233695.3462000005 470103.44579999894, 233696.30559999868 470104.2932999991, 233699.12330000103 470106.7714000009, 233700.55090000108 470107.74219999835, 233701.62539999932 470108.52149999887, 233703.47399999946 470110.20870000124, 233704.3242000006 470110.8999999985, 233705.76529999822 470112.03079999983, 233706.92570000142 470112.8256999999, 233707.65520000085 470113.1794000007, 233708.4237000011 470113.6561000012, 233709.7265000008 470114.44530000165, 233712.94110000134 470115.8720000014, 233713.94750000164 470116.4503000006, 233714.877700001 470117.1768000014, 233717.13210000098 470118.9189000018, 233719.69810000062 470121.34209999815, 233720.37269999832 470122.0703999996, 233721.2536999993 470123.3588999994, 233721.79199999943 470124.24120000005)"
