objectid;id;stadsdeel;buurt_code;straat;eigenaar;beheerder;onderhouder;soort;voet;zitobject;afwerking;kleur;aanleg_jaar;standplaats;locatie;leverancier;geo_shape;geo_point_2d
4564;11738;Woensel noord 1;1513;Koning Arthurlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.467522495956817, 51.472142421560044], ""type"": ""Point""}";51.472142421560044, 5.467522495956817
4566;11743;Woensel noord 1;1513;Roelantlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.466998754171391, 51.4764146560471], ""type"": ""Point""}";51.4764146560471, 5.466998754171391
4568;11748;Woensel noord 1;1531;Dollardweg;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2006;Verharding;Plein;;"{""coordinates"": [5.465201211415846, 51.48081356179812], ""type"": ""Point""}";51.48081356179812, 5.465201211415846
4569;11749;Woensel noord 1;1531;Veluwelaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.462138354420031, 51.48075050521317], ""type"": ""Point""}";51.48075050521317, 5.462138354420031
4570;11750;Woensel noord 1;1531;Veluwelaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4621450377514025, 51.48069158931727], ""type"": ""Point""}";51.48069158931727, 5.4621450377514025
4575;11770;Woensel noord 1;1531;Pietersbergweg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.45744750321491, 51.4804026043463], ""type"": ""Point""}";51.4804026043463, 5.45744750321491
4579;11778;Strijp 2;1639;Beatrixkanaal;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4204236058881, 51.44394574912525], ""type"": ""Point""}";51.44394574912525, 5.4204236058881
4581;11782;Park Meerland;1640;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.402381102562022, 51.44447580099882], ""type"": ""Point""}";51.44447580099882, 5.402381102562022
4587;10442;Stratum;1214;Piuslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Overig;;"{""coordinates"": [5.499443194750717, 51.42781371588773], ""type"": ""Point""}";51.42781371588773, 5.499443194750717
4589;10452;Stratum;1233;Rector Baptistlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.503834763943227, 51.4229026374983], ""type"": ""Point""}";51.4229026374983, 5.503834763943227
4591;10456;Stratum;1235;Eijerven;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Anders;Park;;"{""coordinates"": [5.51254125211592, 51.418976614187464], ""type"": ""Point""}";51.418976614187464, 5.51254125211592
4594;13137;Gestel;1731;Ravensdonk;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2011;Gazon;Park;;"{""coordinates"": [5.437235074110923, 51.42482997991707], ""type"": ""Point""}";51.42482997991707, 5.437235074110923
4595;12897;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Lak;Licht bruin;2011;Beplanting;Park;;"{""coordinates"": [5.440556452342277, 51.458815321153786], ""type"": ""Point""}";51.458815321153786, 5.440556452342277
4596;9810;Woensel noord 2;1541;Deimosweg;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Kunststof;Lak;Licht bruin;2011;Verharding;Park;;"{""coordinates"": [5.490406738277646, 51.470511807909546], ""type"": ""Point""}";51.470511807909546, 5.490406738277646
4599;13140;Gestel;1731;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2011;Gazon;Overig;;"{""coordinates"": [5.44472192971175, 51.424466734493954], ""type"": ""Point""}";51.424466734493954, 5.44472192971175
4607;11824;Tongelre;1335;Buitengebied in brt: 325;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Overig;;"{""coordinates"": [5.524978690296669, 51.4532196917489], ""type"": ""Point""}";51.4532196917489, 5.524978690296669
4613;11207;Gestel;1713;B.P. Engelsbergen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Anders;Park;;"{""coordinates"": [5.462640001513046, 51.43379779014663], ""type"": ""Point""}";51.43379779014663, 5.462640001513046
4619;11229;Woensel zuid;1414;Santvlietmolen;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Lak;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.479641357731636, 51.44932147426978], ""type"": ""Point""}";51.44932147426978, 5.479641357731636
4622;11264;Woensel noord 1;1533;Topaasring;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.462608972027237, 51.48594185491096], ""type"": ""Point""}";51.48594185491096, 5.462608972027237
4624;11269;Gestel;1731;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.446666408704028, 51.42637279492208], ""type"": ""Point""}";51.42637279492208, 5.446666408704028
4628;10257;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Groen;2006;Beplanting;Park;;"{""coordinates"": [5.4323925960903825, 51.44608955280862], ""type"": ""Point""}";51.44608955280862, 5.4323925960903825
4630;10260;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Lak;Groen;2006;Beplanting;Park;;"{""coordinates"": [5.430385880425832, 51.44637319945284], ""type"": ""Point""}";51.44637319945284, 5.430385880425832
4632;13720;Woensel zuid;1422;Deken van Liempdstraat;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2012;;;;"{""coordinates"": [5.474072687134762, 51.45581402222577], ""type"": ""Point""}";51.45581402222577, 5.474072687134762
4637;10361;Woensel noord 1;1523;Mainelaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2012;Gazon;Plein;;"{""coordinates"": [5.435860230035595, 51.48519736604205], ""type"": ""Point""}";51.48519736604205, 5.435860230035595
4642;13812;Woensel noord 2;1541;Planetenlaan;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;2012;;;;"{""coordinates"": [5.496538096153379, 51.47167731065446], ""type"": ""Point""}";51.47167731065446, 5.496538096153379
4645;13806;Woensel noord 2;1541;Planetenlaan;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;2012;;;;"{""coordinates"": [5.4966499118711525, 51.471622779355364], ""type"": ""Point""}";51.471622779355364, 5.4966499118711525
4646;9557;Woensel noord 1;1512;Neumannlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.461444913021482, 51.468367268154445], ""type"": ""Point""}";51.468367268154445, 5.461444913021482
4650;13089;Stratum;1726;Buitengebied 50;Sportpark;Sportpark;Sportpark;;;;;;2006;;;;"{""coordinates"": [5.47279080541642, 51.41215923458872], ""type"": ""Point""}";51.41215923458872, 5.47279080541642
4656;8268;Stratum;1223;Felix Timmermanslaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Kunststof;Anders;Groen;2006;Verharding;Park;;"{""coordinates"": [5.481621120726961, 51.41896823545603], ""type"": ""Point""}";51.41896823545603, 5.481621120726961
4658;8275;Stratum;1223;Ton Smitspark;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.478679788981333, 51.424170898762405], ""type"": ""Point""}";51.424170898762405, 5.478679788981333
4660;8282;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Anders;Park;;"{""coordinates"": [5.481763394893298, 51.4255790734173], ""type"": ""Point""}";51.4255790734173, 5.481763394893298
4670;10129;Woensel zuid;1425;Blondeelpad;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Hout;Hout;Beits;Donker bruin;2009;Verharding;Park;;"{""coordinates"": [5.473617383622866, 51.45830241320351], ""type"": ""Point""}";51.45830241320351, 5.473617383622866
4674;10138;Woensel zuid;1434;Muzenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.488634299432909, 51.46567493303303], ""type"": ""Point""}";51.46567493303303, 5.488634299432909
4676;10144;Tongelre;1322;Generaal Bothastraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2010;Verharding;Overig;;"{""coordinates"": [5.5141869606658025, 51.43990430755023], ""type"": ""Point""}";51.43990430755023, 5.5141869606658025
4678;15885;Woensel noord 2;1516;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.486801332640581, 51.47215039612327], ""type"": ""Point""}";51.47215039612327, 5.486801332640581
4680;15900;Strijp 1;1624;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2016;Verharding;Overig;Ergon;"{""coordinates"": [5.4479539895278295, 51.447664607127166], ""type"": ""Point""}";51.447664607127166, 5.4479539895278295
4681;10153;Woensel noord 1;1524;Duinkerkenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Kunststof;Hout;Beits;Donker bruin;2010;Beplanting;Plein;;"{""coordinates"": [5.449991729388388, 51.487857934263246], ""type"": ""Point""}";51.487857934263246, 5.449991729388388
4683;10158;Woensel noord 2;1543;Amandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.4967682836539264, 51.47776297000497], ""type"": ""Point""}";51.47776297000497, 5.4967682836539264
4684;10161;Woensel noord 2;1534;Opera;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2011;Gazon;School;;"{""coordinates"": [5.478410431020489, 51.49250886217086], ""type"": ""Point""}";51.49250886217086, 5.478410431020489
4685;10163;Woensel zuid;1425;Dr Cuyperslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Overig;;"{""coordinates"": [5.469081566638459, 51.46417595903151], ""type"": ""Point""}";51.46417595903151, 5.469081566638459
4687;13178;Centrum;1111;18 Septemberplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2010;Verharding;Winkel;;"{""coordinates"": [5.476932989282171, 51.441397332479596], ""type"": ""Point""}";51.441397332479596, 5.476932989282171
4692;13186;Centrum;1111;18 Septemberplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2010;Verharding;Winkel;;"{""coordinates"": [5.476997900559637, 51.44139005553488], ""type"": ""Point""}";51.44139005553488, 5.476997900559637
4697;10395;Park Centrum;1711;PL.. Romantica;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.4770079970813645, 51.42835148827659], ""type"": ""Point""}";51.42835148827659, 5.4770079970813645
4705;11789;Strijp 2;1634;Zandstrand;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.404501510717421, 51.44476525956038], ""type"": ""Point""}";51.44476525956038, 5.404501510717421
4710;13275;Centrum;1111;Begijnenhof;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2008;Verharding;Plein;;"{""coordinates"": [5.479647523345355, 51.43676318349458], ""type"": ""Point""}";51.43676318349458, 5.479647523345355
4711;13276;Centrum;1111;Stratumseind;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2008;Verharding;Plein;;"{""coordinates"": [5.47960558424003, 51.437259121954696], ""type"": ""Point""}";51.437259121954696, 5.47960558424003
4713;13278;Centrum;1111;Stratumseind;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2008;Verharding;Plein;;"{""coordinates"": [5.479868289353882, 51.43686569457669], ""type"": ""Point""}";51.43686569457669, 5.479868289353882
4717;11811;Tongelre;1333;Heerkensveld;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.523271255277491, 51.442013380816505], ""type"": ""Point""}";51.442013380816505, 5.523271255277491
4728;11564;Woensel zuid;1432;Veldmaarschalk Montgomerylaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Verharding;Abri;;"{""coordinates"": [5.477842387069364, 51.45441795089229], ""type"": ""Point""}";51.45441795089229, 5.477842387069364
4729;11569;Woensel noord 1;1513;Ritsaertstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.469695574894969, 51.473548830381404], ""type"": ""Point""}";51.473548830381404, 5.469695574894969
4740;9214;Stratum;1237;Korianderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2012;Verharding;Overig;;"{""coordinates"": [5.495872023950414, 51.420037701129594], ""type"": ""Point""}";51.420037701129594, 5.495872023950414
4742;9216;Stratum;1238;Elfenbanklaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2009;Gazon;Overig;;"{""coordinates"": [5.498224972221792, 51.41597207105771], ""type"": ""Point""}";51.41597207105771, 5.498224972221792
4744;9218;Stratum;1223;Felix Timmermanslaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2011;Verharding;Park;;"{""coordinates"": [5.4809289497756355, 51.41955996289502], ""type"": ""Point""}";51.41955996289502, 5.4809289497756355
4745;9219;Stratum;1223;Antoon Coolenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Beplanting;Overig;;"{""coordinates"": [5.481307702037532, 51.41692455147336], ""type"": ""Point""}";51.41692455147336, 5.481307702037532
4746;9223;Stratum;1232;Pieter Neefspad;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2008;Gazon;Plein;;"{""coordinates"": [5.508355322978728, 51.42798693014004], ""type"": ""Point""}";51.42798693014004, 5.508355322978728
4747;9225;Stratum;1237;Heezerweg;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2008;Verharding;Overig;;"{""coordinates"": [5.503949656123039, 51.41980043525561], ""type"": ""Point""}";51.41980043525561, 5.503949656123039
4748;9226;Stratum;1235;Puttensedreef;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2012;Gazon;Park;;"{""coordinates"": [5.510944142956135, 51.42299026405387], ""type"": ""Point""}";51.42299026405387, 5.510944142956135
4749;9229;Stratum;1236;Mimosalaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2012;Gazon;Plein;;"{""coordinates"": [5.493950881433939, 51.424172540623424], ""type"": ""Point""}";51.424172540623424, 5.493950881433939
4750;13706;Woensel zuid;1413;Kruisstraat;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2012;;;;"{""coordinates"": [5.474738176203968, 51.44882670788993], ""type"": ""Point""}";51.44882670788993, 5.474738176203968
4751;9238;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2011;Gazon;Park;;"{""coordinates"": [5.473383123153973, 51.47981187724102], ""type"": ""Point""}";51.47981187724102, 5.473383123153973
4755;11279;Gestel;1732;Buitengebied 732;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4392151966187345, 51.41062704169056], ""type"": ""Point""}";51.41062704169056, 5.4392151966187345
4761;10987;Woensel noord 1;1522;Roussillonhof;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.450447127135551, 51.48508107685721], ""type"": ""Point""}";51.48508107685721, 5.450447127135551
4762;10992;Woensel noord 1;1522;Besançonlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.447943713682953, 51.48485459431887], ""type"": ""Point""}";51.48485459431887, 5.447943713682953
4763;10995;Woensel noord 1;1523;Straatsburglaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.440054503093475, 51.48306084624558], ""type"": ""Point""}";51.48306084624558, 5.440054503093475
4769;11012;Woensel noord 1;1533;Agaat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Plein;;"{""coordinates"": [5.456869914582752, 51.48498088735529], ""type"": ""Point""}";51.48498088735529, 5.456869914582752
4770;11013;Woensel zuid;1422;;Particulier;Particulier;Particulier;Anders;Staal;Hout;Lak;Licht bruin;2008;Verharding;Winkel;;"{""coordinates"": [5.47150897463852, 51.45294473996107], ""type"": ""Point""}";51.45294473996107, 5.47150897463852
4771;11015;Strijp 1;1622;St Theresiaplein;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Hout;Lak;Licht bruin;2008;Verharding;Plein;;"{""coordinates"": [5.440467849035922, 51.438891337714324], ""type"": ""Point""}";51.438891337714324, 5.440467849035922
4775;11026;Woensel zuid;1411;Antony van Leeuwenhoeklaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Lak;Licht bruin;2008;Verharding;Park;;"{""coordinates"": [5.460548802735639, 51.44927457876878], ""type"": ""Point""}";51.44927457876878, 5.460548802735639
4776;11027;Woensel zuid;1411;Antony van Leeuwenhoeklaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Lak;Donker bruin;2008;Verharding;Park;;"{""coordinates"": [5.460226316089084, 51.44942510802403], ""type"": ""Point""}";51.44942510802403, 5.460226316089084
4783;9484;Woensel zuid;1423;Hendrik de Keyzerplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Staal;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.457582310970574, 51.46253747923026], ""type"": ""Point""}";51.46253747923026, 5.457582310970574
4785;9486;Woensel zuid;1423;Hendrik de Keyzerplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.457359043536852, 51.463102038718226], ""type"": ""Point""}";51.463102038718226, 5.457359043536852
4787;9547;Strijp 1;1623;Professor Meyerslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.435667942425757, 51.44627754189675], ""type"": ""Point""}";51.44627754189675, 5.435667942425757
4788;9551;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.432319962138108, 51.44630183045571], ""type"": ""Point""}";51.44630183045571, 5.432319962138108
4789;9556;Woensel noord 1;1512;Di Cambioweg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.452889587781659, 51.464486797896896], ""type"": ""Point""}";51.464486797896896, 5.452889587781659
4790;10682;Stratum;1214;Servaasplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.494594989178481, 51.42688930806305], ""type"": ""Point""}";51.42688930806305, 5.494594989178481
4791;10686;Stratum;1236;Heezerweg;BOR;BOR Stedelijk;BOR Stedelijk;Toledo;Staal;Hout;Lak;Donker bruin;2019;Verharding;Winkel;Samson;"{""coordinates"": [5.4985660790089375, 51.42356197522814], ""type"": ""Point""}";51.42356197522814, 5.4985660790089375
4793;10689;Stratum;1233;Thomas à Kempislaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.499423760510367, 51.42454467582478], ""type"": ""Point""}";51.42454467582478, 5.499423760510367
4794;8570;Stratum;1224;Buitengebied in brt: 243;BOR;BOR buitengebied;BOR Natuur;Zitbank;Hout;Hout;Beits;Donker bruin;2006;Gazon;Plein;;"{""coordinates"": [5.496223643452567, 51.409073724057855], ""type"": ""Point""}";51.409073724057855, 5.496223643452567
4795;8612;Stratum;1224;Buitengebied in brt: 243;BOR;BOR buitengebied;BOR Natuur;Zitbank;Hout;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.4969596961259635, 51.40981312605488], ""type"": ""Point""}";51.40981312605488, 5.4969596961259635
4800;8644;Stratum;1222;St Gerardusplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.489979197189419, 51.41979404831858], ""type"": ""Point""}";51.41979404831858, 5.489979197189419
