BEGINDATUM;EINDDATUM;ID;NWB_ID;CAPACITEIT;ORIENTATIE;TYPE_PARKEERPLEK;MAANDAG;DINSDAG;WOENSDAG;DONDERDAG;VRIJDAG;ZATERDAG;ZONDAG;VAN;TOT;GEBRUIKSDOEL;WEGDEEL_ID;GUID;DOSSIERNUMMER;COUNTER;TYPE_GERESERVEERD_AS400;STRAATCODE_AS400;STRAATNAAM_AS400;PLAATSAANDUIDING_AS400;DOSSIERNNUMMER_AS400
20130716;;1130471;;1;Haaks;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;690140;{617A8E67-DD00-4A8B-B5CB-C7DBA;Autodate M;3827;;;;;
20130716;;1130475;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3057112;{81E47839-13D7-4668-B6B1-55DCC;88513;3828;;;;;
20130717;;1130476;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;172889;{C86117E5-D322-4685-9003-75976;83071;3829;Gehandicaptenparkeerpl.;21329;WEIDEVOGELLAAN;NAAST SCHO;83071
20130718;20170508;1130479;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;169723;{47D1B339-E5D6-4186-B3DF-5E887;83499;3830;;;;;
20130718;;1130480;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;169723;{4DAE106A-C7A6-4EA5-880B-A2A04;90889;3831;;;;;
20130718;;1130481;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;169723;{EF567E99-31F1-4069-A3BF-24348;82281;3832;;;;;
20130718;;1130482;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;182566;{49E24A13-D4AF-4971-BB5E-92F55;88112;3833;;;;;
20130718;;1130483;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;250423;{BE0E919B-701D-4DB5-BA17-A264D;92424;3834;Gehandicaptenparkeerpl.;50;A DROSTLAAN;NABIJ PERC;92424
20130718;20180612;1130484;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688575;{3AC1BDC0-EAF5-49E2-953B-9D475;79929;3835;;;;;
20130718;;1130485;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;705508;{8F3D0145-23DF-4369-A76B-108FD;81129;3836;;;;;
20130718;;1130486;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688415;{C399225F-9C33-44FE-B0CB-28B36;80142;3837;;;;;
20130718;;1130488;;2;File;Ambassade + internationale zaken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassade + internationale zaken;682797;{F7910ABB-C96B-4CC7-820B-2FC8D;71152;3838;Ambassade;330;A GOGELWEG;NABIJ PERC;71152
20130718;;1130489;;1;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;688565;{8FE40148-FF2E-46C8-9E5F-71EBC;71185;3839;Ambassade;2620;BURG V KARNEBEEKLAAN;NABIJ PERC;71185
20130718;;1130490;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{400CF690-2C02-46AA-BB63-7652F;80926;3840;;;;;
20130718;;1130491;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;174476;{961A9712-A73B-4A7A-92B1-1A2CB;86615;3841;Gehandicaptenparkeerpl.;295;A KORTEKAASSTR;NABIJ PERC;86615
20130718;20170713;1130492;;1;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;191417;{6C84723B-E7CE-4DAF-ACA8-AAED5;89522;3842;;;;;
20130718;;1130493;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;176921;{D5E7FEB8-523F-40F8-BDFD-75EC6;80545;3843;;;;;
20130718;;1130494;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;238531;{B7C382A1-DC1A-4823-A348-D7C90;83802;3844;Gehandicaptenparkeerpl.;380;A PIERSONLAAN;NABIJ PERC;83802
20130718;;1130497;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{A82C34DB-356D-4781-BFEF-950C2;82761;3845;Gehandicaptenparkeerpl.;380;A PIERSONLAAN;NABIJ PERC;82761
20130718;;1130499;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;249274;{FBABAB84-152B-4EC3-B02E-B21AB;82190;3846;;;;;
20130719;;1130500;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;169615;{C42D6BCA-EADC-43D0-BF93-A9D04;85448;3847;Gehandicaptenparkeerpl.;325;A SCHWEITZERLAAN;NABIJ PERC;85448
20130719;;1130502;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;183902;{855C3BAD-0FCB-4513-8945-FDF52;81752;3848;;;;;
20130719;;1130503;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;179989;{7B7F0F57-36D4-4592-AB63-B236C;94241;3849;Gehandicaptenparkeerpl.;325;A SCHWEITZERLAAN;THV;94241
20130719;;1130504;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703393;{64DDDC2C-C739-456D-BD73-89C87;86124;3850;Gehandicaptenparkeerpl.;325;A SCHWEITZERLAAN;NABIJ 2A;86124
20130719;;1130505;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;181539;{C2BC5EBC-2E60-4770-8E9F-55FB6;81055;3851;;;;;
20130719;;1130506;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;188604;{303E56EF-30F4-4584-BF44-F4CD6;80233;3852;;;;;
20130719;20170822;1130507;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;181538;{4E4FEDE4-5BBD-4399-A27D-D1F3B;87413;3853;;;;;
20130719;20180216;1130508;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;181538;{45C02AED-27FA-4F1F-8A8B-6D962;82563;3854;;;;;
20130719;;1130511;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3680920;{25D83B9C-95A9-4984-9254-40FBC;81372;3855;;;;;
20130719;;1130512;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3680918;{17DC269F-F4CF-4776-840D-CB4E4;90446;3856;Gehandicaptenparkeerpl.;320;A THIJMSTR;NABIJ PERC;90446
20130719;;1130513;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;241031;{AA354325-E66C-4845-999B-B0225;85061;3857;Gehandicaptenparkeerpl.;320;A THIJMSTR;NABIJ PERC;85061
20130719;;1130514;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2340926;{52126F77-2878-4958-B70F-BC347;84572;3858;;;;;
20130719;;1130515;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;177159;{D517E68B-E196-48BD-9976-B469C;84636;3859;;;;;
20130719;;1130516;;1;Visgraat;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;180728;{15F193FD-C7D8-4679-8E5E-F4E1A;81043;3860;Gehandicaptenparkeerpl.;21442;ACHTERLIJN;NABIJ PERC;81043
20130719;;1130517;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2893884;{F71E4C66-DCA5-49DB-B4F5-9C5A1;85237;3861;Gehandicaptenparkeerpl.;270;AKELEISTR;NABIJ PERC;85237
20130719;;1130518;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2893883;{FA2659C1-4F69-4FA0-8749-EC448;81593;3862;Gehandicaptenparkeerpl.;270;AKELEISTR;NABIJ PERC;81593
20130719;;1130519;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2893871;{B340576B-3DDC-4C95-B73E-8077B;80343;3863;Gehandicaptenparkeerpl.;270;AKELEISTR;NABIJ PERC;80343
20130719;;1130520;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3788741;{282A6BE0-9486-4015-AEAA-328C0;84084;3864;Gehandicaptenparkeerpl.;300;ALBARDASTR;T/O;84084
20130722;;1130521;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;256647;{B82A30E7-0242-4183-8648-4B901;83691;3865;;;;;
20201201;;1130522;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;683309;{D60D2577-8937-495A-87D6-07E46;552881;3866;Gehandicaptenparkeerpl.;490;AMELANDSESTR;T/O PERC;552881
20130722;;1130523;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703126;{2B309916-FF03-41EE-8241-DB948;87673;3867;;;;;
20130722;;1130524;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703125;{BD1A775A-E464-4966-AF54-93931;92763;3868;;;;;
20130722;;1130525;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687092;{713786E5-BFF7-472A-9BDA-56812;93422;3869;Gehandicaptenparkeerpl.;500;AMERONGENSTR;NABIJ PERC;93422
20130722;20180501;1130526;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;695124;{43D531F0-CC81-4014-8AC6-B9942;82675;3870;;;;;
20130722;;1130527;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;243002;{20D9ACD3-9C93-4800-B74F-0FFCE;87142;3871;Gehandicaptenparkeerpl.;730;ANTHEUNISSTR;NABIJ PERC;87142
20130722;;1130528;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;243002;{B9B49568-79A7-4D56-AA1D-B08EE;85877;3872;Gehandicaptenparkeerpl.;730;ANTHEUNISSTR;NABIJ PERC;85877
20130722;;1130531;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;187508;{5F097E28-7B8E-48B7-A6C7-15228;80689;3873;;;;;
20130722;20170112;1130532;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;1140104;{48484B9D-C65E-4A1F-A0B5-EFFEA;93075;3874;;;;;
20130722;;1130533;;1;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;1140104;{42DA2834-AF02-4DE7-8610-09273;81031;3875;Gehandicaptenparkeerpl.;880;ARONSKELKWEG;NABIJ PERC;81031
20130722;;1130534;;;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;170674;{CE67861C-E883-475D-B55B-9060B;80674;3876;;;;;
20130722;;1130535;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;1140691;{B7AA1183-A709-4376-B8E6-65773;87956;3877;;;;;
20130722;;1130548;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{574FDDB7-E254-481E-9EA4-0447A;83980;3963;Gehandicaptenparkeerpl.;1890;B V TRESLONGSTR;NABIJ PERC;83980
20130722;;1130549;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;184138;{AC3D15BF-1B3F-414F-9539-A9DF6;vP1;3964;;;;;
20130722;;1130550;;;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;256280;{85017A9B-B7D5-4504-A1B9-4A088;83358;3965;;;;;
20130722;;1130552;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;240420;{3C8FBE8E-BE16-4134-8D64-B17D9;83548;3966;Gehandicaptenparkeerpl.;1370;BEETSSTR;NABIJ PERC;83548
20130722;20161117;1130553;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;245540;{BAE9FF76-28F5-4082-930F-C853D;84900;3967;;;;;
20130722;;1130554;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3259804;{098D1A06-C950-40DD-82B9-CA0EE;84949;3968;Gehandicaptenparkeerpl.;1370;BEETSSTR;T/O;84949
20130725;;1130555;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2894128;{ABEA6E8E-FF39-4975-B821-A745F;87257;3969;Gehandicaptenparkeerpl.;1380;BEGONIASTR;NABIJ PERC;87257
20130725;;1130556;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3618053;{6B127668-A396-4CE2-8AF5-1B62B;81361;3970;Gehandicaptenparkeerpl.;1380;BEGONIASTR;NABIJ PERC;81361
20130725;20161209;1130557;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;678244;{7E34293C-067B-46DA-9887-DFE58;90372;3971;;;;;
20130725;20170306;1130558;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2341001;{0AF0AD11-271B-4C00-A9E9-6C1C7;92110;3972;;;;;
20130725;;1130559;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;678246;{B0BF7B46-2F1C-48D5-9949-20277;87809;3973;;;;;
20130725;;1130560;;1;File;Verloskundige;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Verloskundige;680762;{33F3CABA-A836-45D6-B9E6-17FCB;71028;3974;;;;;
20130725;20171009;1130561;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;690026;{49F8FC2B-FA0C-4903-9BC4-F503A;85657;3975;;;;;
20130725;;1130562;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{1333C552-4C6D-4D77-BF80-431FD;83440;3976;Gehandicaptenparkeerpl.;1490;BERESTEINLAAN;NABIJ PERC;83440
20130725;20170112;1130563;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688724;{A68122EF-1D59-4EEC-95C4-84075;80080;3977;;;;;
20130725;20180712;1130564;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2491643;{1A0B3D66-F84C-4E28-A00E-3532C;86325;3978;;;;;
20130725;;1130565;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2945694;{25565596-0296-4FC5-86CB-1F80A;84892;3979;Gehandicaptenparkeerpl.;1610;BEVELANDSESTR;NABIJ PERC;84892
20130814;;1130622;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;685788;{ADA7053D-F7AE-4F4D-9BE8-03051;87463;4014;Gehandicaptenparkeerpl.;21191;CHICAGOSTR;NABIJ PERC;87463
20130814;;1130623;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;685786;{7E7F5887-7237-4F3D-A029-BF3CD;;4015;;;;;
20130814;;1130624;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;685786;{954BC7F6-D793-4F4B-ABAF-996C3;;4016;;;;;
20130814;20180709;1130625;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;170574;{F42E166B-24C6-4D71-9A22-279B7;83312;4017;;;;;
20130814;20160728;1130626;;;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;679803;{C71E4902-8F3B-4C68-AB65-24691;80977;4018;;;;;
20130814;;1130627;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;245042;{33B85B3B-F484-4C8B-AC62-F977E;90367;4019;Gehandicaptenparkeerpl.;3240;CONVIVASTR;NABIJ PERC;90367
20130814;;1130628;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2494103;{708EC495-9166-4F26-A055-4A72F;86106;4020;Gehandicaptenparkeerpl.;3240;CONVIVASTR;NABIJ PERC;86106
20130814;20180103;1130629;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2494102;{452E3DB6-3BA2-4979-8839-4DB12;85642;4021;;;;;
20130814;;1130630;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2494100;{EDCF6E1A-633B-4562-99A0-19D0A;91352;4022;Gehandicaptenparkeerpl.;3240;CONVIVASTR;NABIJ PERC;91352
20130814;;1130631;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2494098;{D5443097-B99E-46D6-9F59-9977D;84375;4023;Gehandicaptenparkeerpl.;3240;CONVIVASTR;NABIJ PERC;84375
20130814;20171114;1130632;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;254392;{60A17183-A006-4125-BC3A-CFEDA;80350;4024;;;;;
20130814;;1130635;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;178777;{AC4DC614-D3EE-4F98-BE18-6ECC9;82607;4025;;;;;
20130814;;1130636;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;705912;{53D01855-466F-4FEB-97EC-C5ED3;83608;4026;;;;;
20130814;;1130637;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;178408;{D0A2A63D-DC1F-4B3A-984D-396BD;84505;4027;Gehandicaptenparkeerpl.;21566;CYPERGRAS;NABIJ PERC;84505
20130814;;1130638;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;178408;{217A425D-F173-4A3E-96BB-A07CD;83180;4028;;;;;
20130814;;1130639;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;178408;{FDB3CA60-2C54-4145-9636-A9A3B;84906;4029;Gehandicaptenparkeerpl.;21566;CYPERGRAS;NABIJ PERC;84906
20130815;;1130640;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;176647;{3706415D-09C6-4B16-A9D8-510D9;85514;4030;Gehandicaptenparkeerpl.;3526;D HAMMERSKJOLDSTR;NABIJ PERC;85514
20130815;20170824;1130641;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;176163;{CCFB631E-98F9-4A1E-8337-07501;80174;4031;;;;;
20130815;20180706;1130642;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;188087;{56F1232B-204F-4126-A699-F378C;80138;4032;;;;;
20170503;;1130644;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682353;{73DB3212-3836-48E3-9E24-CF915;180139;4033;Gehandicaptenparkeerpl.;3500;DAAL EN BERGSELAAN;NABIJ PERC;180139
20200821;;1130645;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703291;{7E55F041-A5CB-4696-B7B7-5C847;83585;4034;Gehandicaptenparkeerpl.;21135;DALERVEENSTR;NABIJ PERC;83585
20171030;;1130646;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703291;{5D4D254C-9F31-48D2-BB65-5875A;82992;4035;Gehandicaptenparkeerpl.;21135;DALERVEENSTR;NABIJ PERC;82992
20130815;;1130647;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;678373;{FBA92759-C1E0-4764-B0DC-F4A1C;87028;4036;Gehandicaptenparkeerpl.;3540;DALFSENSTR;NABIJ PERC;87028
20130815;;1130648;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;678372;{0B15D6A1-89CE-4C67-8D6E-FE41B;88715;4037;Gehandicaptenparkeerpl.;3540;DALFSENSTR;NABIJ PERC;88715
20130815;;1130649;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;678373;{4B9806E9-5DDB-42EC-80DF-5CFC3;86709;4038;Gehandicaptenparkeerpl.;3540;DALFSENSTR;LM4 NABIJ;86709
20130815;;1130650;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687346;{C4934833-1EB9-4B31-BE6B-71653;86021;4039;Gehandicaptenparkeerpl.;19160;VREESWIJKSTR;NABIJ PERC;86021
20130815;;1130651;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688412;{20953DF1-C854-4566-83C3-C1A80;92112;4040;Gehandicaptenparkeerpl.;3610;DATHEENSTR;NABIJ PERC;92112
20130815;;1130652;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688412;{2A563301-C604-4D4A-BBE8-149A4;83807;4041;Gehandicaptenparkeerpl.;3610;DATHEENSTR;NABIJ PERC;83807
20130815;;1130653;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;257222;{8EE143F7-2817-47A0-9EC3-D5D5A;92378;4042;Gehandicaptenparkeerpl.;2520;DE BULLSTR;NABIJ PERC;92378
20130815;;1130654;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;262780;{E96CD53C-F189-4E88-A7E7-9F3EA;86173;4043;;;;;
20130815;;1130655;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;257222;{8C8534F3-29DA-4042-9099-5CE05;91186;4044;Gehandicaptenparkeerpl.;2520;DE BULLSTR;NABIJ PERC;91186
20130815;;1130656;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;242589;{E3FCA614-256D-4022-AE5E-D7956;81396;4045;;;;;
20130815;20180427;1130657;;1;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{989C1BA9-FD07-42CA-8B44-E14A1;88429;4046;;;;;
20130815;;1130658;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{15A9CF62-CB5F-45EE-B2F3-69EBF;82349;4047;Gehandicaptenparkeerpl.;5660;DE GENESTETLAAN;NABIJ PERC;82349
20130815;;1130660;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;243315;{FD1D7BB7-E9A7-46C2-84AB-DCF8C;81056;4048;Gehandicaptenparkeerpl.;5660;DE GENESTETLAAN;NABIJ PERC;81056
20130815;;1130662;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2520988;{8D5AB9C1-3A9D-4351-9A58-92D31;88579;4049;Gehandicaptenparkeerpl.;5660;DE GENESTETLAAN;NABIJ PERC;88579
