"area_type","area_name","year","quarter","industry_name","standard_occupational_code","occupational_title","wage_type","number_of_employed","mean_wage","_10th_percentile_wage","_25th_percentile_wage","_50th_percentile_median_wage","_75th_percentile_wage","_90th_percentile_wage","mean_relative_standard_error_for_wage"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","331091","First-Line Supervisors of Security Workers","Hourly wage","80","25.95","16.11","18.72","20.57","30.81","39.26","3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","531047","First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","Annual wage or salary","1600","64782.13","40457.32","50603.16","64939.67","79307.69","84055.02","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","531047","First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","Hourly wage","1600","31.15","19.45","24.34","31.23","38.14","40.42","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","271023","Floral Designers","Annual wage or salary","60","35772.79","30168.07","30779.31","31204.06","38652.84","44122.88","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","271023","Floral Designers","Hourly wage","60","17.2","14.5","14.8","15","18.59","21.21","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","513092","Food Batchmakers","Annual wage or salary","400","37556.84","30295.16","30950.58","31637.22","39231.81","49146.4","2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","513092","Food Batchmakers","Hourly wage","400","18.06","14.56","14.89","15.21","18.86","23.63","2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","513093","Food Cooking Machine Operators and Tenders","Annual wage or salary","80","34394.16","30659.28","30659.28","30950.58","38077.02","40615.49","5.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","513093","Food Cooking Machine Operators and Tenders","Hourly wage","80","16.53","14.74","14.74","14.89","18.31","19.53","5.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","350000","Food Preparation and Serving-Related Occupations","Annual wage or salary","18720","35648.92","31043.56","31608.57","32056.31","36565.73","41245.72","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","350000","Food Preparation and Serving-Related Occupations","Hourly wage","18720","17.14","14.92","15.2","15.42","17.58","19.83","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","359099","Food Preparation and Serving Related Workers, All Other","Annual wage or salary","290","34060.5","31043.56","31043.56","31853.76","33484.83","41394.96","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","359099","Food Preparation and Serving Related Workers, All Other","Hourly wage","290","16.37","14.92","14.92","15.31","16.1","19.9","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","352021","Food Preparation Workers","Annual wage or salary","1240","35830.15","31043.56","31640.55","33570.11","38207.46","40510.14","2.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","352021","Food Preparation Workers","Hourly wage","1240","17.23","14.92","15.21","16.14","18.37","19.48","2.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","513099","Food Processing Workers, All Other","Annual wage or salary","270","34810.3","30295.16","30295.16","31772.46","38732.44","38971.72","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","513099","Food Processing Workers, All Other","Hourly wage","270","16.74","14.56","14.56","15.27","18.62","18.74","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","194013","Food Science Technicians","Annual wage or salary","80","47293.01","31929.26","38331.69","39947.83","50494.23","65650.78","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","194013","Food Science Technicians","Hourly wage","80","22.74","15.35","18.43","19.21","24.27","31.57","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","191012","Food Scientists and Technologists","Annual wage or salary","40","82454.57","47997.49","60688.38","81159.58","102532.08","124557.26","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","191012","Food Scientists and Technologists","Hourly wage","40","39.64","23.08","29.17","39.02","49.29","59.88","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","353041","Food Servers, Nonrestaurant","Annual wage or salary","410","38655.2","31288.75","32109.61","32834.53","39646.63","64634.99","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","353041","Food Servers, Nonrestaurant","Hourly wage","410","18.58","15.04","15.44","15.79","19.06","31.08","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119051","Food Service Managers","Annual wage or salary","390","60655.16","37742.13","47782.67","60243.24","66782.47","95936.08","3.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119051","Food Service Managers","Hourly wage","390","29.16","18.15","22.97","28.96","32.11","46.12","3.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","194092","Forensic Science Technicians","Annual wage or salary","40","64583.71","39564.52","51115.82","64158.96","80382.58","81739.73","0.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","194092","Forensic Science Technicians","Hourly wage","40","31.05","19.02","24.57","30.85","38.64","39.31","0.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","194071","Forest and Conservation Technicians","Annual wage or salary","60","45366.07","32322.94","32322.94","39025.8","52618.01","63040.08","0.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","194071","Forest and Conservation Technicians","Hourly wage","60","21.81","15.54","15.54","18.76","25.3","30.31","0.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131131","Fundraisers","Annual wage or salary","80","46237.98","31069.04","31069.04","39101.47","59913.71","77924.89","19.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131131","Fundraisers","Hourly wage","80","22.23","14.94","14.94","18.79","28.8","37.46","19.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","517021","Furniture Finishers","Annual wage or salary","40","38201.86","30919.37","31470.76","38649.21","39335.85","48688.65","0.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","517021","Furniture Finishers","Hourly wage","40","18.36","14.87","15.13","18.58","18.91","23.41","0.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","111021","General and Operations Managers","Annual wage or salary","3570","113833.98","50243.89","64383.04","100837.92","134996.35","207597.19","1.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","111021","General and Operations Managers","Hourly wage","3570","54.73","24.16","30.96","48.48","64.9","99.81","1.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","452041","Graders and Sorters, Agricultural Products","Annual wage or salary","490","32337.67","30531.97","30758.97","31553.48","31801.12","37507.16","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","452041","Graders and Sorters, Agricultural Products","Hourly wage","490","15.55","14.67","14.79","15.17","15.29","18.04","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","271024","Graphic Designers","Annual wage or salary","150","59414.11","33058.49","40258.63","58181.28","65878.7","86008.02","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","271024","Graphic Designers","Hourly wage","150","28.56","15.89","19.35","27.97","31.67","41.35","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","519022","Grinding and Polishing Workers, Hand","Annual wage or salary","60","36100.34","30295.16","31117.04","36547.69","40417.82","41260.51","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","519022","Grinding and Polishing Workers, Hand","Hourly wage","60","17.36","14.56","14.96","17.57","19.43","19.84","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","514033","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Annual wage or salary","130","39377.46","31221.07","31803.67","38992.53","45161.84","49354.47","2.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","514033","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Hourly wage","130","18.93","15.01","15.29","18.75","21.71","23.73","2.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","373019","Grounds Maintenance Workers, All Other","Annual wage or salary","80","40979.2","32610.66","40797.97","41608.18","41608.18","41981.29","1.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","373019","Grounds Maintenance Workers, All Other","Hourly wage","80","19.7","15.68","19.62","20.01","20.01","20.18","1.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","395012","Hairdressers, Hairstylists, and Cosmetologists","Annual wage or salary","210","36128.65","31043.56","31043.56","31256.77","38473.97","48985.28","4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","395012","Hairdressers, Hairstylists, and Cosmetologists","Hourly wage","210","17.38","14.92","14.92","15.03","18.5","23.55","4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","290000","Healthcare Practitioners and Technical Occupations","Annual wage or salary","13530","114974.34","47966.41","63454.48","102335.24","131819.56","169975.13","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","290000","Healthcare Practitioners and Technical Occupations","Hourly wage","13530","55.28","23.06","30.51","49.2","63.37","81.72","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","299099","Healthcare Practitioners and Technical Workers, All Other","Annual wage or salary","50","68883.08","30168.07","38694.28","50452.79","85531.46","151379.08","4.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","299099","Healthcare Practitioners and Technical Workers, All Other","Hourly wage","50","33.12","14.5","18.61","24.25","41.12","72.78","4.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211022","Healthcare Social Workers","Annual wage or salary","230","81698.29","57735.81","64096.8","80299.7","101081.69","107038.65","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211022","Healthcare Social Workers","Hourly wage","230","39.27","27.75","30.81","38.6","48.6","51.47","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","310000","Healthcare Support Occupations","Annual wage or salary","14090","38900.39","31491.3","31811.12","31832.44","40296.93","61276.91","2.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","310000","Healthcare Support Occupations","Hourly wage","14090","18.7","15.14","15.3","15.3","19.37","29.47","2.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319099","Healthcare Support Workers, All Other","Annual wage or salary","110","46234.86","36501.77","38761.81","39358.8","50648.33","63675.54","2.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319099","Healthcare Support Workers, All Other","Hourly wage","110","22.23","17.55","18.63","18.92","24.35","30.62","2.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211091","Health Education Specialists","Annual wage or salary","110","67878.17","40248.27","51053.66","62812.17","80299.7","107038.65","1.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211091","Health Education Specialists","Hourly wage","110","32.63","19.35","24.54","30.2","38.6","51.46","1.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","299021","Health Information Technologists and Medical Registrars","Annual wage or salary","40","87157.97","53374.28","62750.01","62750.01","103568.07","166587.44","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","299021","Health Information Technologists and Medical Registrars","Hourly wage","40","41.91","25.66","30.17","30.17","49.79","80.09","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292099","Health Technologists and Technicians, All Other","Annual wage or salary","250","54223.8","38259.17","38953.28","48453.32","60926.66","77606.13","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292099","Health Technologists and Technicians, All Other","Hourly wage","250","26.07","18.4","18.73","23.29","29.29","37.31","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499021","Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Annual wage or salary","460","57211.83","38334.1","48480.75","50020.31","63432.08","77918.44","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499021","Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Hourly wage","460","27.51","18.43","23.31","24.05","30.49","37.46","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","533032","Heavy and Tractor-Trailer Truck Drivers","Annual wage or salary","9620","55539.54","33493.87","41665.16","52168.1","64120.44","78950.59","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","533032","Heavy and Tractor-Trailer Truck Drivers","Hourly wage","9620","26.7","16.1","20.03","25.08","30.83","37.96","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","473011","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Annual wage or salary","150","53624.41","37703.21","41263.04","48888.29","62219.58","78171.74","4.1"
