"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location_1"
"170048491","2017-05-28T00:00:00.000","02:19","2017-05-28T00:00:00.000","02:19",,,"502","220","Burglary - Non Resid","234","9100  WARD PK S","KANSAS CITY","64131","PJ6273","MPD","U","1","SUS","U","U",,"N","9100 WARD PK S
KANSAS CITY,  64131
(38.963778, -94.604606)"
"170071898","2017-08-16T00:00:00.000","23:07","2017-08-16T00:00:00.000","23:05",,,"302","120","Armed Robbery","322","1200  COLLINS AV","KANSAS CITY","64127","PJ1296","EPD","N","7","VIC","B","F",,"Y","1200 COLLINS AV
KANSAS CITY,  64127
(39.097013, -94.521032)"
"170046623","2017-05-21T00:00:00.000","00:30","2017-05-21T00:00:00.000","00:30",,,"840","90Z","Resisting an Officer","242","8400  HICKMAN MILLS DR","KANSAS CITY","64131","PJ6045","MPD","U","2","VIC",,,,"N","8400 HICKMAN MILLS DR
KANSAS CITY,  64131
(38.974778, -94.552075)"
"170029129","2017-04-23T00:00:00.000","11:58","2017-04-23T00:00:00.000","11:58",,,"501","220","Burglary - Residence","223","5700  OLIVE ST","KANSAS CITY","64130","PJ4579","MPD","Y","1","SUS","W","M","39","N","5700 OLIVE ST
KANSAS CITY,  64130
(39.022804, -94.557735)"
"170060476","2017-07-10T00:00:00.000","06:30","2017-07-10T00:00:00.000","06:15",,,"1401","290","Property Damage","599","2300  E MEYER BL","KANSAS CITY","64132","PJ4990","MPD","U","1","ARR","B","M","23","N","2300 E MEYER
BL KANSAS CITY,  64132
(39.007141, -94.559903)"
"170107833","2017-12-27T00:00:00.000","17:30","2017-12-26T00:00:00.000","20:00",,,"640","23F","Stealing From Auto","641","7300  N CYPRESS AV","KANSAS CITY","64119","PC0510","SCP","N","1","SUS","U","U",,"N","7300 N CYPRESS AV
KANSAS CITY,  64119
(39.226029, -94.525952)"
"170010300","2017-02-10T00:00:00.000","16:54","2017-02-10T00:00:00.000","16:54","2017-02-10T00:00:00.000","16:54","301","120","Strong Arm Robbery","241","E GREGORY BLVD and PROSPECT AVE","KANSAS CITY","64130","PJ5393","MPD","N","1","ARR","B","M","34","N","E GREGORY BLVD
KANSAS CITY,  64130"
"170067808","2017-08-02T00:00:00.000","03:23","2017-08-02T00:00:00.000","03:20","2017-08-02T00:00:00.000","03:24","1401","290","Property Damage","311","3100  NICHOLSON AV","KANSAS CITY","64120","PJ0101","EPD","N","1","VIC","W","M","57","N","3100 NICHOLSON AV
KANSAS CITY,  64120
(39.124159, -94.544631)"
"170073627","2017-08-23T00:00:00.000","00:52","2017-08-23T00:00:00.000","00:50",,,"1546","520","Weapons Law Violatio","133","ARCHIBALD AV and BROADWAY","KANSAS CITY","64111","PJ3275","CPD","U","1","ARR","B","M","28","Y","ARCHIBALD AV
KANSAS CITY,  64111"
"170080138","2017-09-13T00:00:00.000","23:02","2017-09-13T00:00:00.000","23:02",,,"630","23C","Stealing Shoplifting","121","1900  INDEPENDENCE BL","KANSAS CITY","64124","PJ0544","CPD","U","2","VIC",,,,"N","1900 INDEPENDENCE
BL KANSAS CITY,  64124
(39.106574, -94.558356)"
"170066156","2017-07-27T00:00:00.000","07:27","2017-07-27T00:00:00.000","07:20",,,"401","13A","Aggravated Assault (","115","E 25 ST and HOLMES ST","KANSAS CITY","64108","PJ1962","CPD","U","1","ARR","B","F","39","N","25 ST and HOLMES ST
KANSAS CITY,  64108"
"170085378","2017-10-02T00:00:00.000","16:00","2017-10-02T00:00:00.000","16:00","2017-10-02T00:00:00.000","16:43","1850","35B","Possession of Drug E","111","W 13 ST and BROADWAY BL","KANSAS CITY","64106","PJ1075","CPD","U","1","VIC",,,,"N","13 ST
and BROADWAY BL KANSAS CITY,  64106"
"170084428","2017-09-28T00:00:00.000","22:15","2017-09-27T00:00:00.000","19:00",,,"2601","90Z","Misc Violation","636","4800  N SYCAMORE DR","KANSAS CITY","64119","PC0974","SCP","N","1","VIC","W","M",,"N","4800 N SYCAMORE DR
KANSAS CITY,  64119
(39.180849, -94.48348)"
"170100815","2017-11-29T00:00:00.000","20:03","2017-11-29T00:00:00.000","17:05",,,"1120","26A","Fraud/Confidence Gam","133","500  WESTPORT RD","KANSAS CITY","64111","PJ3226","CPD","U","1","SUS","B","M","30","N","500 WESTPORT RD
KANSAS CITY,  64111
(39.052779, -94.591622)"
"170092891","2017-10-30T00:00:00.000","13:00","2017-10-30T00:00:00.000","11:30",,,"690","23H","Stealing All Other","634","3500  NE VIVION RD","KANSAS CITY","64119","PC0816","SCP","U","1","VIC",,,,"N","3500 NE VIVION RD
KANSAS CITY,  64119
(39.188058, -94.538709)"
"170015891","2017-03-04T00:00:00.000","23:00","2017-03-04T00:00:00.000","22:00",,,"2601","90Z","Misc Violation","134","EMANUEL CLEAVER II BL and MAIN ST","KANSAS CITY","64111","PJ3594","CPD","U","4","SUS","B","M",,"N","EMANUEL CLEAVER II BL
KANSAS CITY,  64111"
"170002823","2017-01-11T00:00:00.000","21:33","2016-01-09T00:00:00.000","21:00","2017-01-11T00:00:00.000","21:00","640","23F","Stealing From Auto","642","10300  N BROOKLYN AV","KANSAS CITY","64155","PC0189","SCP","N","1","SUS","U","U",,"N","10300 N BROOKLYN AV
KANSAS CITY,  64155
(39.28053, -94.552041)"
"170105185","2017-12-16T00:00:00.000","17:20","2017-12-16T00:00:00.000","17:20",,,"501","220","Burglary - Residence","633","2400  NE 47 ST","KANSAS CITY","64119","PC1017","SCP","Y","1","VIC","W","F","58","N","2400 NE 47 ST
KANSAS CITY,  64119"
"170056409","2017-06-25T00:00:00.000","11:40","2017-06-18T00:00:00.000","09:00","2017-06-21T00:00:00.000","15:00","670","23D","Stealing from Buildi","241","2300  E MEYER BL","KANSAS CITY","64110","PJ4990","MPD","U","1","SUS","U","U",,"N","2300 E MEYER
BL KANSAS CITY,  64110
(39.007141, -94.559903)"
"170102591","2017-12-06T00:00:00.000","18:00","2017-12-06T00:00:00.000","16:00",,,"702","240","Auto Theft","121","7800  E US 40 HW","KANSAS CITY","64127","PJ2485","EPD","U","1","SUS","W","F","30","N","7800 E US
HW KANSAS CITY,  64127"
"170030825","2017-04-29T00:00:00.000","22:30","2017-04-29T00:00:00.000","22:20","2017-04-29T00:00:00.000","22:30","1750","11D","Sex Off Fondle - mol","313","600  BENTON BL","KANSAS CITY","64123","PJ0748","EPD","U","1","VIC","W","F","46","N","600 BENTON
BL KANSAS CITY,  64123"
"170082172","2017-09-20T00:00:00.000","22:12","2017-09-20T00:00:00.000","22:12",,,"502","220","Burglary - Non Resid","125","3300  BROOKLYN AV","KANSAS CITY","64108","PJ2724","CPD","U","1","VIC",,,,"N","3300 BROOKLYN AV
KANSAS CITY,  64108
(39.066398, -94.55766)"
"170045311","2017-05-16T00:00:00.000","14:38","2017-05-16T00:00:00.000","14:35",,,"802","13B","Non Agg Assault Dome",,"10400  E 42 ST","KANSAS CITY","64133","PJ3526","EPD","Y","1","VIC","B","F","23","N","10400 E 42 ST
KANSAS CITY,  64133
(39.04661, -94.456587)"
"170002242","2017-01-09T00:00:00.000","22:40","2017-01-09T00:00:00.000","22:40",,,"3075",,"Attempt Suicide by P","121","800  PACIFIC ST","KANSAS CITY","99999","PJ0558","CPD","U","1","SUS","W","M","62","N","800 PACIFIC ST
KANSAS CITY,  99999
(39.108135, -94.573729)"
"170077953","2017-09-06T00:00:00.000","10:45","2017-08-24T00:00:00.000","10:00","2017-09-06T00:00:00.000","10:00","1401","290","Property Damage","211","5000  WALROND AV","KANSAS CITY","64130","PJ4073","MPD","U","1","VIC","B","F","68","N","5000 WALROND AV
KANSAS CITY,  64130
(39.035191, -94.547729)"
"170012948","2017-02-21T00:00:00.000","17:38","2017-02-21T00:00:00.000","17:38","2017-02-21T00:00:00.000","20:30","2001","90F","Family Offense","324","2500  ELMWOOD AV","KANSAS CITY","64127","PJ2134","EPD","U","13","VIC","B","M","32","N","2500 ELMWOOD AV
KANSAS CITY,  64127
(39.079904, -94.529748)"
"170084346","2017-09-28T00:00:00.000","16:00","2017-09-27T00:00:00.000","22:00",,,"401","13A","Aggravated Assault (","543","11800  BRISTOL AV","KANSAS CITY","64134","PJ7298","SPD","N","2","VIC","B","M","78","Y","11800 BRISTOL AV
KANSAS CITY,  64134
(38.910308, -94.50968)"
"170066799","2017-07-29T00:00:00.000","12:04","2017-07-29T00:00:00.000","12:00",,,"802","13B","Non Agg Assault Dome","533","1300  W 103 ST","KANSAS CITY","64131","PJ6683","SPD","Y","2","VIC","W","F","65","N","1300 W 103 ST
KANSAS CITY,  64131
(38.942021, -94.607128)"
"170094435","2017-11-05T00:00:00.000","01:20","2017-11-05T00:00:00.000","01:20",,,"801","13B","Non Aggravated Assau","113","1300  GRAND BL","KANSAS CITY","64106","PJ1183","CPD","U","1","VIC",,,,"N","1300 GRAND
BL KANSAS CITY,  64106
(39.098516, -94.580964)"
"170008676","2017-02-03T00:00:00.000","17:37","2017-02-03T00:00:00.000","15:00","2017-02-03T00:00:00.000","16:30","1401","290","Property Damage","322","4300  E 10 ST","KANSAS CITY","64126","PJ0967","EPD","U","1","VIC","B","F","47","N","4300 E 10 ST
KANSAS CITY,  64126"
"170080373","2017-09-14T00:00:00.000","19:20","2017-09-14T00:00:00.000","19:20","2017-09-14T00:00:00.000","19:30","1849","35A","Possession/Sale/Dist","242","E 81 ST and INDIANA AV","KANSAS CITY","64131","PJ5936","MPD","U","1","ARR","B","M","21","N","81 ST and INDIANA AV
KANSAS CITY,  64131
(38.97952, -94.54847)"
"170107898","2017-12-27T00:00:00.000","21:03","2017-12-27T00:00:00.000","21:03",,,"802","13B","Non Agg Assault Dome","641","5600  NE 62 ST","KANSAS CITY","64119","PC0607","SCP","Y","1","VIC","W","F","36","N","5600 NE 62 ST
KANSAS CITY,  64119
(39.205872, -94.51413)"
"170016944","2017-03-08T00:00:00.000","23:38","2017-03-08T00:00:00.000","23:00",,,"802","13B","Non Agg Assault Dome","223","5700  COLLEGE AV","KANSAS CITY","64132","PJ4618","MPD","Y","1","VIC","B","M","57","N","5700 COLLEGE AV
KANSAS CITY,  64132"
"170099380","2017-11-24T00:00:00.000","01:30","2017-11-24T00:00:00.000","01:30","2017-11-24T00:00:00.000","01:32","840","90Z","Resisting an Officer","111","W 3 ST and BROADWAY BRIDGE","KANSAS CITY","64105","PJ0488","CPD","U","1","ARR","B","M","27","N","3 ST and BROADWAY BRIDGE
KANSAS CITY,  64105"
"170072796","2017-08-20T00:00:00.000","07:00","2017-08-20T00:00:00.000","07:00","2017-08-20T00:00:00.000","07:35","1849","35A","Possession/Sale/Dist","531","9700  MARION PARK DR","KANSAS CITY","64137","PJ6588","SPD","U","1","SUS","B","M",,"N","9700 MARION PARK DR
KANSAS CITY,  64137
(38.950149, -94.536077)"
"170088048","2017-10-12T00:00:00.000","08:30","2017-10-12T00:00:00.000","06:25",,,"301","120","Strong Arm Robbery","211","E 50 ST and BELLEFONTAINE AV","KANSAS CITY","64130","PJ3986","MPD","U","2","SUS","B","M",,"N","50 ST and BELLEFONTAINE AV
KANSAS CITY,  64130"
"170032798","2017-05-07T00:00:00.000","06:26","2017-05-03T00:00:00.000","15:00","2017-05-07T00:00:00.000","06:00","501","220","Burglary - Residence","345","9000  E 52 ST","KANSAS CITY","64133","PJ4305","EPD","N","1","SUS","U","U",,"N","9000 E 52 ST
KANSAS CITY,  64133
(39.028648, -94.476863)"
"170083336","2017-09-24T00:00:00.000","17:37","2017-09-24T00:00:00.000","02:00","2017-09-24T00:00:00.000","13:30","640","23F","Stealing From Auto","342","9100  E 39 ST","KANSAS CITY","64129","PJ3327","EPD","U","1","SUS","U","U",,"N","9100 E 39 ST
KANSAS CITY,  64129"
"170007663","2017-01-31T00:00:00.000","08:52","2017-01-31T00:00:00.000","05:15","2017-01-31T00:00:00.000","05:30","702","240","Auto Theft","125","3200  WOODLAND AV","KANSAS CITY","64110","PJ2636","CPD","U","1","VIC",,,,"N","3200 WOODLAND AV
KANSAS CITY,  64110"
"170099113","2017-11-22T00:00:00.000","15:58","2017-11-22T00:00:00.000","14:40",,,"630","23C","Stealing Shoplifting","411","4800  N OAK TR","KANSAS CITY","64118","PC0863","NPD","U","1","ARR","B","M","50","N","4800 N OAK TR
KANSAS CITY,  64118
(39.18146, -94.576735)"
"170058043","2017-07-01T00:00:00.000","01:21","2017-07-01T00:00:00.000","01:21","2017-07-01T00:00:00.000","01:21","302","120","Armed Robbery","212","4200  E 61 ST","KANSAS CITY","64130","PJ4839","MPD","U","1","SUS","B","M",,"Y","4200 E 61 ST
KANSAS CITY,  64130
(39.014746, -94.537266)"
"170065976","2017-07-26T00:00:00.000","14:42","2017-07-25T00:00:00.000","21:00","2017-07-26T00:00:00.000","07:15","640","23F","Stealing From Auto","231","7100  GRAND AV","KANSAS CITY","64114","PJ5400","MPD","U","1","SUS","U","U",,"N","7100 GRAND AV
KANSAS CITY,  64114
(38.999296, -94.586828)"
"170067926","2017-08-02T00:00:00.000","13:49","2017-06-30T00:00:00.000","09:00","2017-07-28T00:00:00.000","09:00","1198","26F","Identity Theft","534","3300  E 113 TE","KANSAS CITY","64137","PJ7101","SPD","U","1","VIC","B","M","54","N","3300 E 113
TE KANSAS CITY,  64137"
"170050981","2017-06-06T00:00:00.000","12:50","2017-06-01T00:00:00.000","15:00","2017-06-04T00:00:00.000","21:00","2601","90Z","Misc Violation","533","400  W 116 ST","KANSAS CITY","64114","PJ7193","SPD","U","1","SUS","U","U",,"N","400 W 116 ST
KANSAS CITY,  64114
(38.917254, -94.598296)"
"170001182","2017-01-05T00:00:00.000","17:19","2017-01-05T00:00:00.000","15:30","2017-01-05T00:00:00.000","15:45","690","23H","Stealing All Other","141","3400  TROOST AV","KANSAS CITY","64109","PJ2776","CPD","U","1","SUS","U","U",,"N","3400 TROOST AV
KANSAS CITY,  64109
(39.064783, -94.571638)"
"170108108","2017-12-28T00:00:00.000","19:50","2017-12-28T00:00:00.000","06:10","2017-12-28T00:00:00.000","19:30","501","220","Burglary - Residence","141","3100  CAMPBELL ST","KANSAS CITY","64109","PJ2515","CPD","U","1","VIC","W","F","34","N","3100 CAMPBELL ST
KANSAS CITY,  64109
(39.0706, -94.573925)"
"170056559","2017-06-25T00:00:00.000","23:27","2017-06-25T00:00:00.000","23:27",,,"2655","90J","Trespassing","331","2700  E 27 ST","KANSAS CITY","64127","PJ2241","EPD","U","1","ARR","B","F","57","N","2700 E 27 ST
KANSAS CITY,  64127
(39.077051, -94.551155)"
"170003351","2017-01-14T00:00:00.000","00:56","2017-01-13T00:00:00.000","22:00","2017-01-13T00:00:00.000","23:30","640","23F","Stealing From Auto","543","11800  BLUE RIDGE BL","KANSAS CITY","64134","PJ7250","SPD","U","1","VIC","B","F","67","N","11800 BLUE RIDGE
BL KANSAS CITY,  64134
(38.910232, -94.520882)"
"170054941","2017-06-20T00:00:00.000","09:35","2017-06-20T00:00:00.000","09:35",,,"1120","26A","Fraud/Confidence Gam","144","PROSPECT AV and SWOPE PK","KANSAS CITY","64130","PJ3813","CPD","U","2","VIC",,,,"N","PROSPECT AV
KANSAS CITY,  64130"
"170099211","2017-11-23T00:00:00.000","00:17","2017-11-23T00:00:00.000","00:17",,,"2402","90C","Disorderly Conduct","134","4400  WORNALL RD","KANSAS CITY","64110","PJ3485","CPD","U","1","VIC",,,,"N","4400 WORNALL RD
KANSAS CITY,  64110
(39.046134, -94.59015)"
"170087885","2017-10-11T00:00:00.000","15:00","2017-10-08T00:00:00.000","21:00",,,"802","13B","Non Agg Assault Dome","342","9100  E 39 ST","KANSAS CITY","64133","PJ3327","EPD","Y","1","VIC","B","F","23","N","9100 E 39 ST
KANSAS CITY,  64133
(39.052419, -94.471506)"
"170062876","2017-07-18T00:00:00.000","12:48","2017-07-12T00:00:00.000","08:00",,,"670","23D","Stealing from Buildi","634","4900  NE VIVION RD","KANSAS CITY","64119","PC0867","SCP","U","1","VIC","W","F","69","N","4900 NE VIVION RD
KANSAS CITY,  64119
(39.187974, -94.522373)"
"170024915","2017-04-08T00:00:00.000","03:22","2017-04-08T00:00:00.000","03:00",,,"2100","90D","Driving Under Influe","331","E 31 ST and INDIANA AV","KANSAS CITY","64130","PJ2499","EPD","U","1","VIC",,,,"N","31 ST and INDIANA AV
KANSAS CITY,  64130
(39.069548, -94.543635)"
"170056891","2017-06-26T00:00:00.000","17:16","2017-06-22T00:00:00.000","19:00","2017-06-26T00:00:00.000","17:00","501","220","Burglary - Residence","311","300  N LAWN AV","KANSAS CITY","64123","PJ0226","EPD","U","1","SUS","U","U",,"N","300 N LAWN AV
KANSAS CITY,  64123
(39.115694, -94.526669)"
"170045370","2017-05-16T00:00:00.000","16:56","2017-05-16T00:00:00.000","16:56",,,"201","11A","Rape","236","7400  CHARLOTTE ST","KANSAS CITY","64131","PJ5596","MPD","U","1","SUS","B","M","99","N","7400 CHARLOTTE ST
KANSAS CITY,  64131
(38.993465, -94.579025)"
"170057234","2017-06-28T00:00:00.000","08:08","2017-06-28T00:00:00.000","08:08",,,"802","13B","Non Agg Assault Dome","543","11500  BELMONT AV","KANSAS CITY","64134","PJ7239","SPD","Y","1","ARR","B","M","23","N","11500 BELMONT AV
KANSAS CITY,  64134
(38.915828, -94.520864)"
"170057143","2017-06-27T00:00:00.000","21:02","2017-06-27T00:00:00.000","21:00",,,"2402","90C","Disorderly Conduct","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","N","1","ARR","B","F","20","N","11600 E US
HW KANSAS CITY,  64133"
"170078789","2017-09-09T00:00:00.000","13:13","2017-09-09T00:00:00.000","10:53",,,"670","23D","Stealing from Buildi","232","1200  E MEYER BL","KANSAS CITY","64130","PJ4974","MPD","U","1","VIC","B","F","23","N","1200 E MEYER
BL KANSAS CITY,  64130
(39.011441, -94.573815)"
"170071007","2017-08-13T00:00:00.000","22:44","2017-08-13T00:00:00.000","22:44",,,"302","120","Armed Robbery","221","E 55 ST and FOREST AV","KANSAS CITY","64110","PJ4332","MPD","U","1","SUS","B","M",,"Y","55 ST and FOREST AV
KANSAS CITY,  64110"
"170025083","2017-04-08T00:00:00.000","18:50","2017-04-08T00:00:00.000","16:30",,,"1122","26B","Credit/Debit/ATM Car","542","9300  BLUE RIDGE BL","KANSAS CITY","64114","PJ6485","SPD","U","1","VIC","W","M","36","N","9300 BLUE RIDGE
BL KANSAS CITY,  64114"
"170028047","2017-04-19T00:00:00.000","10:36","2017-04-18T00:00:00.000","21:00","2017-04-19T00:00:00.000","10:20","1401","290","Property Damage","632","3100  NE 37 ST","KANSAS CITY","64117","PC1356","SCP","N","1","SUS","U","U",,"N","3100 NE 37 ST
KANSAS CITY,  64117
(39.161652, -94.543882)"
"170087610","2017-10-10T00:00:00.000","14:56","2017-10-10T00:00:00.000","12:30","2017-10-10T00:00:00.000","14:55","301","120","Strong Arm Robbery","331","3700  E 29 ST","KANSAS CITY","64127","PJ2433","EPD","N","1","SUS","B","M",,"N","3700 E 29 ST
KANSAS CITY,  64127
(39.072768, -94.539918)"
"170084572","2017-09-29T00:00:00.000","15:15","2017-09-23T00:00:00.000","16:00","2017-09-29T00:00:00.000","15:15","1122","26B","Credit/Debit/ATM Car","531","9700  MARION PARK DR","KANSAS CITY","64137","PJ6588","SPD","U","1","VIC","W","F","53","N","9700 MARION PARK DR
KANSAS CITY,  64137
(38.950149, -94.536077)"
"170003729","2017-01-16T00:00:00.000","01:50","2017-01-15T00:00:00.000","20:57","2017-01-15T00:00:00.000","23:34","702","240","Auto Theft","131","800  W 39 ST","KANSAS CITY","64111","PJ3084","CPD","U","1","SUS","U","U",,"N","800 W 39 ST
KANSAS CITY,  64111
(39.056926, -94.595768)"
"170029244","2017-04-24T00:00:00.000","00:04","2017-04-24T00:00:00.000","00:04",,,"1401","290","Property Damage","222","E 52 ST and BROOKLYN AV","KANSAS CITY","64130","PJ4130","MPD","U","1","ARR","B","M","32","N","52 ST and BROOKLYN AV
KANSAS CITY,  64130"
"170015132","2017-03-01T00:00:00.000","22:54","2017-03-01T00:00:00.000","18:45","2017-03-01T00:00:00.000","22:35","640","23F","Stealing From Auto","132","3600  BROADWAY BL","KANSAS CITY","64111","PJ2894","CPD","U","1","VIC","W","F","28","N","3600 BROADWAY
BL KANSAS CITY,  64111"
"170080887","2017-09-16T00:00:00.000","17:00","2017-09-16T00:00:00.000","17:00",,,"302","120","Armed Robbery","143","00  TROOST AVE","KANSAS CITY","64109",,,"U","2","SUS","B","M",,"Y","00 TROOST AVE
KANSAS CITY,  64109"
"170030606","2017-04-28T00:00:00.000","17:18","2017-04-28T00:00:00.000","14:00","2017-04-28T00:00:00.000","17:30","650","23G","Stealing Auto Parts/","322","2000  POPLAR AV","KANSAS CITY","99999","PJ1794","EPD","N","1","SUS","U","U",,"N","2000 POPLAR AV
KANSAS CITY,  99999
(39.086947, -94.525401)"
"170080574","2017-09-15T00:00:00.000","12:16","2017-09-15T00:00:00.000","10:54",,,"831","13C","Intimidation","242","2300  E MEYER BL","KANSAS CITY","64130","PJ4990","MPD","U","1","VIC","B","F",,"N","2300 E MEYER
BL KANSAS CITY,  64130
(39.007141, -94.559903)"
"170059407","2017-07-06T00:00:00.000","07:30","2017-07-06T00:00:00.000","01:00","2017-07-06T00:00:00.000","07:30","640","23F","Stealing From Auto","533","600  E 108 TE","KANSAS CITY","64131","PJ6865","SPD","U","1","SUS","U","U",,"N","600 E 108
TE KANSAS CITY,  64131"
"170075593","2017-08-29T00:00:00.000","15:30","2017-08-29T00:00:00.000","15:30",,,"702","240","Auto Theft","636","12500  NE 40 ST","KANSAS CITY","64117","PC1346","SCP","U","1","SUS","U","U",,"N","12500 NE 40 ST
KANSAS CITY,  64117
(39.165471, -94.416315)"
"170057195","2017-06-28T00:00:00.000","02:24","2017-02-01T00:00:00.000","00:01","2017-02-28T00:00:00.000","23:59","201","11A","Rape","241","3100  E 51 ST","KANSAS CITY","64106","PJ4147","MPD","U","1","SUS","B","M","47","N","3100 E 51 ST
KANSAS CITY,  64106
(39.033537, -94.548962)"
"170057253","2017-06-28T00:00:00.000","09:43","2017-06-28T00:00:00.000","09:43",,,"1352","280","Stolen Property OFFE","324","E 24 ST and HARDESTY AV","KANSAS CITY","64123","PJ1985","EPD","U","1","VIC",,,,"N","24 ST and HARDESTY AV
KANSAS CITY,  64123"
"170091702","2017-10-25T00:00:00.000","18:24","2017-10-24T00:00:00.000","22:30","2017-10-25T00:00:00.000","15:45","690","23H","Stealing All Other","321","1000  ASKEW AV","KANSAS CITY","64127","PJ1032","EPD","U","1","SUS","U","U",,"N","1000 ASKEW AV
KANSAS CITY,  64127
(39.100761, -94.539786)"
"170062848","2017-07-18T00:00:00.000","10:36","2017-07-04T00:00:00.000","16:34",,,"1122","26B","Credit/Debit/ATM Car","634","5200  N ANTIOCH RD","KANSAS CITY","64119","PC0788","SCP","U","1","SUS","U","U",,"N","5200 N ANTIOCH RD
KANSAS CITY,  64119"
